 (-0.004448381392516196+0.0j)  (0.0017666010268423205+0.0j)  (-0.004937120772218174+0.0j)  (0.003274831617758055+0.0j)  (-0.005721271663664338+0.0j)  (0.0016580647666171039+0.0j)  (-0.00759155715366564+0.0j)  (-0.0030875783622148936+0.0j)  (0.0001581138959793983+0.0j)  (-0.0004439484010111524+0.0j)  (0.0016272449547773248+0.0j)  (-0.003922794325729292+0.0j)  (0.00040492287773195526+0.0j)  (-0.0010363731373869726+0.0j)  (-1.1505571320044199e-05+0.0j)  (7.187535154792838e-05+0.0j)  (-0.0001483142031393945+0.0j)  (0.0003296067272777642+0.0j)  (0.0019409753018140175+0.0j)  (-0.0013314394062186568+0.0j)  (-0.04862613255075599+0.0j)  (0.020721864613684398+0.0j)  (0.012177392821154303+0.0j)  (-0.03185849684381267+0.0j)  (-0.007986300729642433+0.0j)  (-0.0029583794668487564+0.0j)  (0.06256116194864125+0.0j)  (-0.025607379568547417+0.0j)  (-0.05280072999114429+0.0j)  (0.022950304899714363+0.0j)  (0.04417134361196357+0.0j)  (0.017940034295516886+0.0j)  (-0.0007807414266614328+0.0j)  (-0.001684781074043212+0.0j)  (-0.08458452761764691+0.0j)  (0.03514029852642002+0.0j)  (0.012746547475883878+0.0j)  (0.02636711618915624+0.0j)  (0.03285224475395613+0.0j)  (0.0835231079695867+0.0j)  (-0.08374470692143389+0.0j)  (-0.061051604115306225+0.0j)  (-0.024968087083298254+0.0j)  (-0.03020695714594877+0.0j)  (0.07693129662021139+0.0j)  (0.034765431208075404+0.0j)  (-0.1438484836805961+0.0j)  (-0.05967949561426457+0.0j)  (0.030608647788008876+0.0j)  (0.07793303306753942+0.0j)  (0.00314460749223487+0.0j)  (0.004082719639955493+0.0j)  (-0.09904205132121997+0.0j)  (-0.041431989914895884+0.0j)  (-0.02943129920073903+0.0j)  (-0.06929085880092774+0.0j)  (0.013618631949423924+0.0j)  (0.033925001865519194+0.0j)  (-0.016963184003008967+0.0j)  (-0.00735110651901465+0.0j)  (-0.005599800189937605+0.0j)  (-0.013620120122628115+0.0j)  (0.0029694150802057648+0.0j)  (0.009884097428234888+0.0j)  (0.01685490331037635+0.0j)  (0.040131683012242014+0.0j)  (-0.0849697365717065+0.0j)  (-0.0356406543214733+0.0j)  (0.09446045558578904+0.0j)  (0.039723199113026963+0.0j)  (0.08350759852025855+0.0j)  (0.03139901394264887+0.0j)  (-0.1345924451290576+0.0j)  (-0.057003960097758474+0.0j)  (0.027697606672194185+0.0j)  (0.06624868072124575+0.0j)  (-0.0008171588178637809+0.0j)  (-0.00449241919862253+0.0j)  (-0.07988808724217557+0.0j)  (-0.03311270961487217+0.0j)  (0.012235605864569099+0.0j)  (0.02959236130766329+0.0j)  (-0.045380051565428216+0.0j)  (-0.015178817937331257+0.0j)  (-0.12657291874633927+0.0j)  (-0.05392867624733851+0.0j)  (0.08619445590577375+0.0j)  (0.0344263082617146+0.0j)  (-0.029033213604841145+0.0j)  (-0.06992660682532523+0.0j)  (-0.04005220599956719+0.0j)  (-0.01760951601058676+0.0j)  (0.013767312805597762+0.0j)  (0.03264456615934973+0.0j)  (-0.01585127592322237+0.0j)  (-0.03797210615247494+0.0j)  (0.015134366836857087+0.0j)  (0.03669063040081283+0.0j)  (-0.007244893319944914+0.0j)  (-0.017951256450056557+0.0j)  (0.09336896506412694+0.0j)  (-0.038734780397134294+0.0j)  (-0.019328351008148153+0.0j)  (-0.04673936110380294+0.0j)  (0.07746126380503399+0.0j)  (-0.03172240693376049+0.0j)  (-0.030876345960219147+0.0j)  (0.013341194784889559+0.0j)  (0.2989051511575675+0.0j)  (-0.1308693416481454+0.0j)  (-0.29572187721161824+0.0j)  (0.1161696293123691+0.0j)  (0.047627133017221955+0.0j)  (-0.11297638473354049+0.0j)  (-0.04056580231632451+0.0j)  (0.09808783726774548+0.0j)  (0.010558167345914662+0.0j)  (-0.02686142020867657+0.0j)  (0.010718143288751092+0.0j)  (-0.02638460832049341+0.0j)  (-0.08330103472139114+0.0j)  (0.03448392244340534+0.0j)  (-0.020560129068546255+0.0j)  (0.04687431125303901+0.0j)  (-0.1023103696668598+0.0j)  (0.04240949561456196+0.0j)  (-0.10585163763971685+0.0j)  (0.04341915859183785+0.0j)  (-0.10597768180511806+0.0j)  (0.04434290609460362+0.0j)  (-0.10238557575544288+0.0j)  (0.04240795871124156+0.0j)  (-0.01805475188303285+0.0j)  (0.0463423708228381+0.0j)  (0.08343353197028047+0.0j)  (-0.03457871100083533+0.0j)  (0.010905896843898909+0.0j)  (-0.025821330013183357+0.0j)  (-0.011903833811237248+0.0j)  (0.02738082883653565+0.0j)  (-0.04091674054032765+0.0j)  (-0.09861259396946387+0.0j)  (0.04787333317513126+0.0j)  (-0.11758114806684507+0.0j)  (-0.3002533113969968+0.0j)  (0.13159911627560092+0.0j)  (0.29205753171800236+0.0j)  (-0.11486833529453509+0.0j)  (-0.031144565021025094+0.0j)  (0.01234481797748839+0.0j)  (0.07709641240298729+0.0j)  (-0.03229237428337769+0.0j)  (-0.019651539518795197+0.0j)  (0.04735436785855161+0.0j)  (0.0928063454807358+0.0j)  (-0.038383355799450895+0.0j)  (-0.007510556713907959+0.0j)  (0.017676683463712883+0.0j)  (0.015232475744260133+0.0j)  (-0.036621758450107504+0.0j)  (-0.015704849113851328+0.0j)  (0.03821393746911161+0.0j)  (0.013312307070141752+0.0j)  (0.032739208799732473+0.0j)  (-0.04124062994239667+0.0j)  (-0.016026547066289445+0.0j)  (0.029494927689598785+0.0j)  (0.07140012419100555+0.0j)  (-0.08670756349630378+0.0j)  (-0.0372186362835016+0.0j)  (-0.12805014908596596+0.0j)  (-0.05158074102712131+0.0j)  (0.03617797222432742+0.0j)  (0.01858163381549239+0.0j)  (0.012174644813919337+0.0j)  (0.029368718822845787+0.0j)  (-0.0801164662970977+0.0j)  (-0.03317829124302484+0.0j)  (0.0032486057979044503+0.0j)  (0.005196548350379433+0.0j)  (0.027154424730953464+0.0j)  (0.06619952338502332+0.0j)  (-0.13738613903072103+0.0j)  (-0.05562242422226252+0.0j)  (0.07955391127842061+0.0j)  (0.03619668073946996+0.0j)  (-0.09425910721706181+0.0j)  (-0.03852354996175909+0.0j)  (-0.08420763367911784+0.0j)  (-0.03446814745654895+0.0j)  (0.016383463484193117+0.0j)  (0.04008789600653737+0.0j)  (-0.004714698528774186+0.0j)  (-0.00866659804500153+0.0j)  (-0.005738705318401178+0.0j)  (-0.013737944127333713+0.0j)  (0.016916858867335353+0.0j)  (0.006684724774003318+0.0j)  (0.014577054902995532+0.0j)  (0.034082737352751545+0.0j)  (-0.02908511387041131+0.0j)  (-0.07192200856324632+0.0j)  (0.09848992624500798+0.0j)  (0.04037610997459275+0.0j)  (-0.009458189127806228+0.0j)  (-0.008621022734400716+0.0j)  (-0.03312858989126113+0.0j)  (-0.07620180875415458+0.0j)  (0.14458169994768572+0.0j)  (0.05984605538244123+0.0j)  (-0.07708091779209762+0.0j)  (-0.028986317930699418+0.0j)  (0.0847875761276843+0.0j)  (0.07081634971351344+0.0j)  (0.024469565946556936+0.0j)  (0.035451244477419534+0.0j)  (-0.03235525223615968+0.0j)  (-0.07279062396181901+0.0j)  (-0.01045142103134863+0.0j)  (-0.029516904286173005+0.0j)  (0.08279040698933854+0.0j)  (0.03421472910153389+0.0j)  (0.0015122328322584528+0.0j)  (0.003775696415676219+0.0j)  (-0.04445210141898854+0.0j)  (-0.018749263032492615+0.0j)  (-0.05364121901715573+0.0j)  (0.021148626110712547+0.0j)  (0.061795866132015244+0.0j)  (-0.025888187307539664+0.0j)  (-0.008949606417084244+0.0j)  (-0.003985621120674842+0.0j)  (0.014132985563218401+0.0j)  (0.031702958130254824+0.0j)  (-0.0479912674902262+0.0j)  (0.01932672831618657+0.0j)  (0.0021636082469760425+0.0j)  (-0.00038471382777113843+0.0j)  (-0.0003635988623204848+0.0j)  (0.00011631017479091323+0.0j)  (9.017507085537107e-05+0.0j)  (-0.00011432137307222932+0.0j)  (0.0004821733133186765+0.0j)  (-0.0011175403635928784+0.0j)  (0.0015913859972675225+0.0j)  (-0.0038480001126536666+0.0j)  (0.00021673493758119834+0.0j)  (-0.00045452313826110734+0.0j)  (-0.007567729956380475+0.0j)  (0.0032002214033451707+0.0j)  (-0.006560157379538988+0.0j)  (0.0034955449946130427+0.0j)  (-0.0038389731129017156+0.0j)  (0.000379388371315445+0.0j)  (-0.004397153313731308+0.0j)  (0.0018872475097635947+0.0j)
 (-0.0014147377963857604-7.416337008440186e-17j)  (0.012985831675135633-1.6437091307400917e-16j)  (-0.008928532469986147-1.1380709343377825e-14j)  (-0.0056850338635330636-1.715147362910933e-14j)  (-0.013648816187017212-1.724750371790056e-15j)  (-0.00793672645650934-5.945840861435477e-15j)  (-0.005995310031925168-6.872599085087456e-17j)  (-0.013125425997927584+1.7926899456371213e-16j)  (-0.002620609079934249+4.126191412187315e-17j)  (-0.0015853880214099227+7.097834959179723e-18j)  (0.004967337489269219+1.4871378430816367e-16j)  (-0.003161374826903615+6.554321544601147e-17j)  (-0.02343294839147339+3.474961608624998e-17j)  (-0.011362294558142385-1.8928812170590427e-16j)  (0.027824232073326044-2.004867453501761e-14j)  (-0.01128708038422378+7.317647241673274e-16j)  (-0.019378746897407987-1.9752807684784686e-15j)  (-0.047392608301751335+1.842384706575595e-15j)  (0.039100679538172006-9.407049288266418e-16j)  (0.08656939485025754-3.40539110578203e-15j)  (-0.047050227589416876+3.705530250492031e-17j)  (0.04475993568340478-6.269327301934529e-19j)  (-0.0012374185069170159-2.932305199532703e-16j)  (-0.03920880881426335-1.5982708073679471e-16j)  (-0.05704592809400638-7.396376895148651e-16j)  (0.11232140911396944+1.083627114150316e-15j)  (0.03930440200017214+1.1638584427292215e-15j)  (-0.10129632962976684+2.7731678724241313e-15j)  (-0.0862507479320343+5.379500541081194e-15j)  (-0.04026029159378433+1.2469940561485118e-14j)  (0.05920772994815576+4.9873920638313523e-14j)  (-0.0087992617131426-1.2266581167849538e-13j)  (0.02713825293420478-8.789596093403083e-15j)  (-0.013221579035733191+3.961801215194221e-15j)  (-0.10886690834724294+1.5193861991183118e-15j)  (-0.006938110210459016+3.5640467789806345e-15j)  (0.046169359926894304+2.38314640724089e-15j)  (0.01359864363036508-1.1978315468546208e-15j)  (0.027271803992471866+7.22680054261628e-16j)  (0.09034169889735091-4.157778835501518e-16j)  (-0.054739754654958686+2.28345581636324e-16j)  (-0.038545455164517003+1.2134954330881278e-14j)  (-0.09388168956801216-3.0020299451103833e-14j)  (-0.11846597036445924-9.827092215112915e-16j)  (0.11257116576242701-9.871662316576578e-15j)  (-0.042550237367750286+2.2073821812218222e-14j)  (-0.15088171654044705-3.043052418729438e-16j)  (-0.05284230792124056+8.997789782890695e-16j)  (-0.04688666668170385-6.7640339456507785e-18j)  (0.11235312958866767-3.540995969195662e-17j)  (-0.00826618034238089-2.2414013902313203e-15j)  (-0.030186418535374352+1.6731690010819041e-15j)  (-0.0743816007988844-2.604547015486018e-15j)  (-0.09858420864465439+6.213557824932501e-15j)  (-0.07476151825727803-9.228684771418636e-15j)  (-0.04928855924583227+3.94830512530583e-15j)  (-0.09868973894921404+2.2358255522373907e-14j)  (0.0791068070986004-8.743594549091646e-15j)  (-0.022923097672557607+6.295530001945129e-16j)  (0.00898902222709225-1.3221068916489316e-15j)  (0.019706658860419803-4.945473973039507e-15j)  (-0.024024517710457095+2.023103047063183e-15j)  (0.039096933458031065+1.4858668762675036e-14j)  (-0.0052691078400515946-4.493499212405532e-15j)  (-0.042246660734081294-7.79026101561149e-15j)  (0.06084947949786944+3.280207031268817e-15j)  (-0.07235451626628886+4.4026592080035387e-16j)  (-0.04244558987399399-9.638970494837135e-16j)  (0.07786278903335746+1.6010131739831074e-16j)  (0.05164841728185719-3.12589310913017e-16j)  (0.07980066772264667+1.6392595715337805e-15j)  (0.011648190565994448-4.351648230150487e-15j)  (-0.09675836319081396-4.643352080150629e-15j)  (-0.10052499139965619+1.0960826246395317e-14j)  (-0.07468200776075722+1.669053982630439e-14j)  (0.09675786711052672-6.855822538140804e-15j)  (-0.0764183913669387-1.651836437782755e-14j)  (0.02796706403698617+3.531306877607925e-15j)  (-0.06771304294576427-1.566357931775328e-15j)  (-0.02506986366491125+3.946398227212402e-15j)  (-0.06827322634478258+1.4670705164509455e-14j)  (0.05586433706393486-5.879664787390124e-15j)  (-0.03025536127127095+7.552795488498422e-17j)  (-0.022833569286727542-4.687349294684461e-16j)  (-0.09645930156324348-7.965030360197234e-18j)  (-0.04848598086323837+1.8922829530368308e-16j)  (0.05453933505681631+1.024274581618242e-13j)  (0.05365531946986693-2.5653812197942505e-13j)  (-0.012442977484743302-4.5313405437282725e-15j)  (-0.0567693132787781+1.7611981477749932e-15j)  (-0.022597337872944316-1.7935356158743564e-15j)  (-0.03200229441558412+4.0899750056009254e-15j)  (0.14197019569042582+1.6011418301020025e-14j)  (-0.031340173485420605-6.929765166013406e-15j)  (0.1479943230714054-6.767221237745806e-14j)  (-0.09165442662039161+2.805505036566608e-14j)  (-0.027416133717814116+1.633539639418323e-14j)  (0.04136380833316696-6.684018394594986e-15j)  (0.02547528483600066+7.0106738099712406e-15j)  (-0.024374259998666898-2.936828260878298e-15j)  (0.02408421417902097+2.5332553875420038e-15j)  (-0.10763610079307698+6.164347637780518e-15j)  (0.13827658378383675-6.832708609558865e-14j)  (-0.09036264626423735+2.79905052283592e-14j)  (0.01008689003711985-4.147554624975204e-16j)  (-0.10316701469173604-1.0827173239361065e-15j)  (-0.06826178656641503-6.650693470455372e-15j)  (-0.11401977932337863-1.4492247326879652e-14j)  (0.1491551279811677+4.4906340889180894e-17j)  (-0.060412954463349586+1.9068996595827808e-16j)  (-0.1426415082023649-1.6501846050097864e-16j)  (0.06072165927751008-4.911239192535548e-16j)  (0.025747495792831206+6.457890236437484e-16j)  (-0.05114521549224532+2.983613842629006e-16j)  (-0.006708755045220154-1.1234268618363095e-13j)  (0.04829644168739002-4.6467524046202524e-14j)  (-0.00776720094213066+6.055934667365633e-15j)  (-0.016506697540277577+2.398314321877091e-15j)  (0.012895073888769076+8.717978224300256e-16j)  (-0.006702007254709635+3.4039706714858594e-16j)  (-0.01954822610037437-1.3645859599228487e-15j)  (0.037804578811181294-3.279477218897632e-15j)  (0.02023336595047496-7.791589773937676e-14j)  (0.026565700264365635-3.413822913531941e-14j)  (-0.03591566979285139-2.6035280533558414e-15j)  (0.0019484565026748266-6.303868739036397e-15j)  (-0.026281314020946932-3.0685334660173014e-16j)  (0.02007933663096844-7.902009056864756e-16j)  (0.026223242583897396-3.4202084182443385e-16j)  (-0.020302894234608772-7.764555289369576e-16j)  (0.03533368024143725-2.5079069651842076e-15j)  (-0.002289264010682489-6.0289506810166336e-15j)  (-0.02116712567524671-8.663761183826491e-14j)  (-0.026592438139429207-3.379510738629048e-14j)  (-0.019568174326457487+1.3914400762258975e-15j)  (0.037722141317591634+3.372220314277882e-15j)  (-0.013414797568559941+7.83273523221136e-16j)  (0.006498446890184006+3.462486396795662e-16j)  (-0.00672953422005061-5.431323192165448e-15j)  (-0.016421573611425846-2.344261040081948e-15j)  (0.006586940269795956-1.1535298181524256e-13j)  (0.04881447561586074+4.7856298763016094e-14j)  (-0.0258980667398755+6.871123989763395e-16j)  (0.053060759229676735+2.5348121145560063e-16j)  (0.14453203766465889-2.1623933144292807e-16j)  (-0.06817944090761754-4.2652955060914925e-16j)  (-0.14508931263136596+1.0385715671939202e-16j)  (0.05264743767984084+1.6995200810673756e-16j)  (0.0678625090617827-6.340537874772574e-15j)  (0.11425230246091381-1.6967665349006396e-14j)  (-0.00976687190027592-2.894006884708964e-16j)  (0.10327410601573485-6.242309493452385e-16j)  (-0.13827433165012806-6.723675006367316e-14j)  (-0.09158330380191884-2.816499841307744e-14j)  (-0.02519582998544599+2.6522179936128756e-15j)  (0.10687918090783302+6.359616448299275e-15j)  (-0.02506549601002523+6.67264068240096e-15j)  (-0.02335530976987402+2.7427859969439115e-15j)  (0.028302240818717333+1.6321677455428833e-14j)  (0.04068081880406196+6.8458314300574164e-15j)  (-0.14862904668212815-6.824752706745053e-14j)  (-0.09364830374127955-2.8242498418079095e-14j)  (-0.14148794140860757+1.7343977642788098e-14j)  (0.029991911868488867-6.878968902620862e-15j)  (0.023199644267666464-1.7435337762806165e-15j)  (0.030198609005589527+4.459115268124659e-15j)  (-0.012779231912841832+4.482084985791611e-15j)  (-0.0582734137802131-1.968905326788054e-15j)  (0.055643736650857645-1.03970312061595e-13j)  (0.05620543068297523+2.4214300213082734e-13j)  (0.09641020193481223-1.0983601952742653e-16j)  (0.04615330336346833+8.95771854761176e-17j)  (-0.024319496091136948-5.096466447108708e-17j)  (-0.025806957965550645-1.0901861592254191e-16j)  (0.06836402758362045+1.3910055620188991e-14j)  (-0.05634536509331757-5.952708245202805e-15j)  (0.06395655283288135+3.46326726344922e-17j)  (0.026696468525716943-2.682470165627427e-16j)  (-0.07756854288778704+7.498531734795175e-15j)  (0.026497631740806646-4.31861648239533e-15j)  (0.07540953036481125+1.6767643310097545e-14j)  (-0.09723780066159504-7.004408107323466e-15j)  (0.100212348539269-4.63792087908859e-15j)  (0.09970610401995321+1.145521287936293e-14j)  (-0.07738414269361518+1.6293311179364552e-15j)  (-0.017171305753993032-3.589287260457587e-15j)  (0.0772904895490909-1.38313219900834e-16j)  (0.05109530200116205+4.0769678758155834e-16j)  (0.07193731486545736+4.0043637097094437e-16j)  (0.04127320834001978-1.06966627121971e-15j)  (0.04304759859855972-8.155059648235916e-15j)  (-0.060712573115556584+3.3227537686106577e-15j)  (0.03955270427855823-8.651280349234708e-15j)  (-0.006950703228843017+4.68225221815979e-15j)  (-0.018388335220014512-4.5037919444574935e-15j)  (0.02217826374763105+1.885834002291705e-15j)  (-0.022953479483882752-5.338383806865328e-16j)  (0.00973297603636862+1.488898466044322e-15j)  (0.09814724491519905+2.050690536426455e-14j)  (-0.07985295000144968-9.004563970915154e-15j)  (0.0745403748564932-9.52737054472688e-15j)  (0.05111360045306618+3.821063266290245e-15j)  (-0.07475045156310861+2.6039826043614405e-15j)  (-0.0989793677545116-6.367971892155209e-15j)  (-0.009234260490100961+2.3671985834627023e-15j)  (0.04652547506387909-2.353066777542774e-15j)  (-0.04174769519747637-5.109601147358628e-16j)  (0.10648665297987175+1.5203174117238906e-16j)  (-0.15014848786868337+4.0548429364442965e-16j)  (-0.05361364827008466-8.116364636722907e-16j)  (0.1122754027278877+9.774532931803644e-15j)  (-0.04875432946571237-2.567046616198997e-14j)  (-0.053860632139413916+4.989802328406408e-17j)  (-0.049064256288708724-1.1670729763287673e-14j)  (-0.09234945028692096+3.347940164602705e-14j)  (-0.12451176220504626-3.4232459120109853e-16j)  (0.03614106061340429+7.071846232915583e-17j)  (0.07555936678041456-1.3964985428564283e-16j)  (0.04495871553317647-3.3995628965767663e-15j)  (0.018135957091423925+1.1859861164211062e-15j)  (-0.10587843509229718-1.3910439531974618e-15j)  (0.006646528230549474+3.4842488801773604e-15j)  (0.026016621318374438+1.1160945645420243e-14j)  (-0.01572336947758267-4.501045551123873e-15j)  (0.06059152906221961-5.023040084636781e-14j)  (-0.007546995933010864+1.1922326383389163e-13j)  (0.0859371812470632+5.4409149171185556e-15j)  (0.043535526032861226+1.3711235295159314e-14j)  (-0.03893948521341477+1.1655163716006413e-15j)  (0.10030382571152208+2.8555451918348606e-15j)  (0.057941897984429946-1.792844334714215e-15j)  (-0.11115485397448638+5.873288410495009e-15j)  (0.0017941908406695802+3.9138016462025984e-16j)  (-0.04626022557947845-7.37812922520835e-17j)  (0.04572597184687467-4.9972411741840943e-17j)  (-0.04334051104518716-3.5556877778321147e-17j)  (-0.038580489341572995-1.2293313173991652e-15j)  (-0.08738547965665214-7.064273393639758e-18j)  (0.020875536175913895-1.0582640486170845e-16j)  (-0.048009464946094794-8.187805508241888e-15j)  (-0.028886028207522296-2.6811001020919216e-15j)  (-0.011964922933280097+4.9571797844358095e-16j)  (0.023697334422403692-7.437806172877295e-16j)  (0.011268770884243925-1.3758864575113894e-16j)  (-0.004990878762351625+1.3004770499747955e-16j)  (0.003954998540662476+5.172665790435976e-17j)  (0.0024928837512545056+3.166807182332501e-17j)  (0.001846727142100257+2.416562862160857e-17j)  (0.0057760225893913955-9.335870373234216e-17j)  (-0.013205447502515798-2.137227654510212e-16j)  (0.00968066903718448-1.284573179365585e-15j)  (0.003624475002422959-2.368030601626251e-15j)  (0.01139194610516462-1.201180825084441e-14j)  (0.01115154927857021-1.2202319048865772e-13j)  (0.001120625093017167-9.398975158310987e-17j)  (-0.013101533232278997-2.317861080053329e-16j)
