 (-0.014185906345704961+0.0j)  (0.00580910177574183+0.0j)  (-0.01637188329453646+0.0j)  (0.017067438234749946+0.0j)  (0.009892034217673058+0.0j)  (-0.003986237226907734+0.0j)  (0.021266269639622578+0.0j)  (-0.008776738874824408+0.0j)  (4.138512304116331e-05+0.0j)  (-9.203171028368973e-05+0.0j)  (0.00393897690974775+0.0j)  (-0.007411133648567789+0.0j)  (-0.000546366079786663+0.0j)  (-0.002928559697352706+0.0j)  (0.0005871030059324456+0.0j)  (-0.001452522779230917+0.0j)  (0.045047663716915674+0.0j)  (-0.017705000466121258+0.0j)  (0.08067620529696087+0.0j)  (0.07353275620349814+0.0j)  (-0.07564688279644785+0.0j)  (-0.010447360491177945+0.0j)  (-0.15258336719562995+0.0j)  (0.06254613899574958+0.0j)  (-0.017762010706869044+0.0j)  (-0.04180851302200817+0.0j)  (0.0287410611889242+0.0j)  (0.009224866826399558+0.0j)  (-0.2142166044947162+0.0j)  (-0.10643312079506831+0.0j)  (0.02688193414689101+0.0j)  (0.1201321695122551+0.0j)  (0.02873329462358073+0.0j)  (0.017829173812938186+0.0j)  (-0.01498505925109809+0.0j)  (-0.043259823200863114+0.0j)  (0.13235868269678802+0.0j)  (0.05358251518279255+0.0j)  (-0.006173966731946458+0.0j)  (-0.02499147018172366+0.0j)  (-0.07801063637548543+0.0j)  (-0.03311109913484681+0.0j)  (0.023100867309874606+0.0j)  (0.0482018479598479+0.0j)  (0.03933625246985788+0.0j)  (0.07627376705751+0.0j)  (-0.08339369863344476+0.0j)  (-0.028184923322214707+0.0j)  (0.027412935669460077+0.0j)  (0.06115289499171366+0.0j)  (-0.05701153967341859+0.0j)  (-0.02157748229968422+0.0j)  (-0.011360825831430473+0.0j)  (-0.03052359518395826+0.0j)  (0.1114779965544744+0.0j)  (0.04654950364614317+0.0j)  (0.06552396007720546+0.0j)  (0.030288402152333378+0.0j)  (-0.017257279765860476+0.0j)  (-0.05109912705421334+0.0j)  (0.00391343915894353+0.0j)  (0.0015736088833757946+0.0j)  (0.004038101245532121+0.0j)  (0.015245726793585797+0.0j)  (0.08194279701452764+0.0j)  (0.027089124992734543+0.0j)  (-0.12598821794164689+0.0j)  (-0.05601250695750682+0.0j)  (0.0962764909388518+0.0j)  (0.045519674467461635+0.0j)  (-0.02312948188147417+0.0j)  (-0.07255625614992112+0.0j)  (-0.07215686383709838+0.0j)  (0.03015884002816955+0.0j)  (0.0205644566466857+0.0j)  (0.04940365436222366+0.0j)  (-0.026627528778361845+0.0j)  (-0.05490874638261477+0.0j)  (-0.0698668952490767+0.0j)  (-0.025710010637185025+0.0j)  (0.05155827907935059+0.0j)  (0.07970466316723213+0.0j)  (-0.06855718114196514+0.0j)  (-0.011065849322105529+0.0j)  (-0.12199664665432038+0.0j)  (0.0496206032569517+0.0j)  (0.008700335407779881+0.0j)  (0.032813308926677325+0.0j)  (0.08073521450093656+0.0j)  (0.03506659257220889+0.0j)  (-0.021324359369612852+0.0j)  (-0.04656575916520044+0.0j)  (0.009896743812290843+0.0j)  (0.021354963866923534+0.0j)  (-0.019148410100717706+0.0j)  (-0.006992438736723587+0.0j)  (-0.07020667127457919+0.0j)  (0.032293066815100795+0.0j)  (0.05680867227412388+0.0j)  (0.13503554675326848+0.0j)  (-0.20011485526245387+0.0j)  (0.08153221898163823+0.0j)  (0.020070427805601268+0.0j)  (0.04986071339811038+0.0j)  (-0.1460764061992247+0.0j)  (0.0594518585370411+0.0j)  (0.11339400023852188+0.0j)  (0.054570812501865885+0.0j)  (-0.17864258120560353+0.0j)  (0.07161520761221425+0.0j)  (0.15743830755553986+0.0j)  (-0.06376322067600931+0.0j)  (0.00348574500011817+0.0j)  (-0.008167062896573474+0.0j)  (-0.00607052899711665+0.0j)  (0.013676851911894454+0.0j)  (0.002012586707690541+0.0j)  (-0.006868265118787538+0.0j)  (0.00013828499828203873+0.0j)  (-0.0003163630027538322+0.0j)  (0.0356476772548199+0.0j)  (-0.014723347067124993+0.0j)  (-0.024198453010055854+0.0j)  (0.030853008615156045+0.0j)  (-0.024618825919058042+0.0j)  (0.0007137741310285881+0.0j)  (-0.030270832960138418+0.0j)  (0.012435106500638145+0.0j)  (-0.03020826414608622+0.0j)  (0.012623963900774183+0.0j)  (0.03433131662632485+0.0j)  (-0.023881621854013855+0.0j)  (0.0032107807588276633+0.0j)  (-0.01958653933612396+0.0j)  (0.035613881717229+0.0j)  (-0.014792407907589558+0.0j)  (0.00013976461855097372+0.0j)  (-0.0003566700721010395+0.0j)  (-0.003962974773351836+0.0j)  (0.00758474275123882+0.0j)  (0.005102189785053063+0.0j)  (-0.013290942100961968+0.0j)  (-0.0034923079813964425+0.0j)  (0.008678795052723872+0.0j)  (-0.15742363576316332+0.0j)  (0.06679836983135727+0.0j)  (-0.18237777043772063+0.0j)  (-0.07824824519473553+0.0j)  (0.10817331069221126+0.0j)  (0.03731392675807127+0.0j)  (0.14539424959519212+0.0j)  (-0.06125347528937434+0.0j)  (0.022171923892702967+0.0j)  (0.05233827137764852+0.0j)  (-0.20040527934310381+0.0j)  (-0.0844798609885221+0.0j)  (0.05484147418008675+0.0j)  (0.13381443296690598+0.0j)  (-0.06974700106244365+0.0j)  (-0.02570573734038396+0.0j)  (0.020329358678261716+0.0j)  (0.009356190401079496+0.0j)  (-0.0073710396667195244+0.0j)  (-0.020376614691088382+0.0j)  (-0.019432237400760874+0.0j)  (-0.051806097966301354+0.0j)  (0.08433234774019951+0.0j)  (0.03326656945636714+0.0j)  (0.013863071610504063+0.0j)  (0.021792070542209305+0.0j)  (-0.11984969497307758+0.0j)  (-0.05055008728744618+0.0j)  (0.08566516377412293+0.0j)  (0.0523326105774301+0.0j)  (-0.006163283481392492+0.0j)  (-0.061078251275618216+0.0j)  (-0.07306826773168874+0.0j)  (-0.0334009252945598+0.0j)  (0.018767431999732496+0.0j)  (0.05478212832463858+0.0j)  (0.01814311359242704+0.0j)  (0.04445820053200762+0.0j)  (-0.07239985382277908+0.0j)  (-0.029711410150577537+0.0j)  (0.04007583279657622+0.0j)  (0.08007203773016222+0.0j)  (-0.09025976868720523+0.0j)  (-0.03170500251258498+0.0j)  (0.1353977860236639+0.0j)  (0.05222286285752678+0.0j)  (-0.06577266006696832+0.0j)  (-0.03411660536979308+0.0j)  (-0.006252219012700602+0.0j)  (-0.00951950199178996+0.0j)  (-0.004046631335442805+0.0j)  (-0.0017387381943668803+0.0j)  (-0.026519495860474303+0.0j)  (-0.0545686961190003+0.0j)  (0.06258812323928772+0.0j)  (0.02280774052743172+0.0j)  (-0.11212438338658032+0.0j)  (-0.046075003188269924+0.0j)  (0.013071428724555391+0.0j)  (0.02866855922036413+0.0j)  (0.059021015505857644+0.0j)  (0.02643193982205774+0.0j)  (-0.022329466639349753+0.0j)  (-0.05898289016165134+0.0j)  (0.08981781015718471+0.0j)  (0.04354100489630666+0.0j)  (-0.020650143871824508+0.0j)  (-0.06867051771129894+0.0j)  (-0.01973068910029207+0.0j)  (-0.05525702026832361+0.0j)  (0.08060629197562866+0.0j)  (0.032626897814964466+0.0j)  (0.01064699872925928+0.0j)  (0.015652426129337264+0.0j)  (-0.12932512638163235+0.0j)  (-0.054846825067015395+0.0j)  (-0.022394665727094323+0.0j)  (-0.04696395833198583+0.0j)  (0.02290122227080246+0.0j)  (0.003423439664526512+0.0j)  (-0.08750287226581677+0.0j)  (-0.14601309710934357+0.0j)  (0.19754826509796572+0.0j)  (0.0666945837034319+0.0j)  (-0.026184963018441337+0.0j)  (-0.013470512303276982+0.0j)  (-0.017022863557626267+0.0j)  (0.042208711677765944+0.0j)  (0.15209944097307362+0.0j)  (-0.06367850489982742+0.0j)  (0.10566235991946431+0.0j)  (0.06974457080754691+0.0j)  (-0.032248315069303105+0.0j)  (-0.02522728306837641+0.0j)  (0.04412196781423224+0.0j)  (-0.019193200578953292+0.0j)  (-0.0005549139848382053+0.0j)  (0.0013047461154218854+0.0j)  (-0.0035419604203435007+0.0j)  (-0.004615973523758754+0.0j)  (0.0017525926234351486+0.0j)  (0.006483077564668812+0.0j)  (-2.346917984532174e-05+0.0j)  (6.781498832404191e-05+0.0j)  (-0.021243719522825232+0.0j)  (0.008833784058538236+0.0j)  (-0.01814907855185706+0.0j)  (0.015694639075419164+0.0j)  (-0.0060716354735026795+0.0j)  (0.007771977194654635+0.0j)  (-0.014135466697753916+0.0j)  (0.005916495776114135+0.0j)
 (-0.00567818175862644-2.134868883445578e-15j)  (0.01903857653266721-5.1810549663507144e-15j)  (-0.0048899670276578155-1.8289851194937487e-14j)  (0.010302895677094932-1.3610734414494011e-14j)  (0.02213683322636343+2.130421941968154e-14j)  (-0.018047386669225146+6.970678264625565e-14j)  (0.010409627513047692+2.4968441759577046e-15j)  (-0.023587666486099085+6.057634775202908e-15j)  (0.001443253896180297+4.2214178241656333e-16j)  (0.0004937394334583775+1.4455758496512006e-16j)  (0.003916950064046218-2.027551510553751e-14j)  (-0.0036891692156901367-1.1059153606969848e-14j)  (-0.007845224169758453-6.607732056424154e-14j)  (-0.0054433755182127265+1.2973145370983551e-14j)  (-0.005190633530711203-1.6101504778207704e-15j)  (-0.003463169080946631-8.838851425918666e-16j)  (0.002570905498161455+1.0893130480686037e-14j)  (-0.09458191749452208+2.600988680495304e-14j)  (-0.011803775687010146+6.720363954133567e-13j)  (0.07098558849516923-7.260158259089921e-13j)  (-0.134461095172224-4.182601933365671e-14j)  (0.05668927248214237+3.822017113862894e-13j)  (-0.08336261319999314-1.2128076825430878e-14j)  (0.13412624302476261-3.003219884211107e-14j)  (-0.01700887277077966-1.3908455258377146e-15j)  (-0.030895527954807017+5.467974179443413e-16j)  (-0.03967220812142955+8.312553269724857e-15j)  (0.15832826527531696-4.570741267939505e-15j)  (-0.1561322474489049+1.1506618248849073e-16j)  (-0.07539446232240543-1.4733657177150706e-16j)  (-0.07988019490753193+1.2262392466962148e-12j)  (0.1361901826222324-2.759031491320716e-13j)  (0.0382584668834382+5.725610805376038e-13j)  (-0.026389666209108233-9.233155325507272e-13j)  (-0.0066411416832556705-1.2254436406418384e-13j)  (-0.04001057253219468+4.217887987839635e-14j)  (0.07068671094528536+1.6187140224243664e-14j)  (0.10684103232448602-4.003991413120466e-14j)  (-0.018608333832497194-9.443343875577874e-15j)  (-0.009679450025666392+2.1561781106091594e-15j)  (-0.03222175681668493-1.1821433705583604e-14j)  (-0.09019582339266018+2.7928117976060582e-14j)  (0.07831488661975827+3.322251104982704e-14j)  (0.012630526015551466-1.5936510229421915e-14j)  (-0.039255474286484605+3.6545901699932224e-13j)  (0.0805277678658283-1.8842336961531902e-13j)  (-0.09012424470369555-2.1754609554802293e-13j)  (0.03219180179231693+6.436861588479911e-13j)  (-0.0005396209256332413+1.1169969999470752e-13j)  (0.05151440559028882-5.003125555794962e-14j)  (-0.06718984807847395-4.301240118600311e-13j)  (0.04342290919357479+1.1364383709598344e-12j)  (-0.0020135657274093065+2.8722188544222637e-15j)  (-0.024820537888059283-1.071786415304606e-15j)  (0.058652676151640826+9.776226934220895e-15j)  (0.08887967639306164-2.344749146747845e-14j)  (0.07216776005916348+2.869564123654969e-13j)  (-0.0463844144860823-6.20473245060173e-13j)  (0.04923496674890376-6.18186030175228e-13j)  (-0.06685420065166749+2.088925013096017e-13j)  (-6.84564582545742e-05+1.3507279224328587e-14j)  (0.007871157984364089-3.361875293778317e-14j)  (-0.0017407647710785735-1.4749398465382705e-14j)  (0.01001627759950106+4.163219815139897e-15j)  (0.026013189245339505+3.5711961168233563e-13j)  (0.09010380806528775-1.0808092919286033e-12j)  (-0.06568877722631924-1.5802232787654903e-13j)  (-0.10933825801547453+3.55240665570724e-13j)  (0.08038506852471602+6.840574477862586e-14j)  (-0.0038449478280231375-1.4439883998600518e-13j)  (0.0234733324723839-2.490148962038148e-13j)  (-0.07074006074722229+7.954438848179171e-14j)  (-0.021938796077108066-1.2267220922752864e-14j)  (0.09023817723170406-2.936421706142336e-14j)  (-0.05353107006614614+2.5552807077835377e-14j)  (0.06251996813673183-8.384929119822979e-15j)  (0.014753739751423139+5.901156623176337e-15j)  (-0.049249214398641696-8.101441926939858e-16j)  (-0.06521553254124385-1.2493805582932478e-12j)  (0.015364667908909124+3.395165634842334e-12j)  (-0.019720615141908003+2.1945363750320186e-13j)  (0.0679560970887533-1.3988143443948258e-13j)  (-0.08163955329079439-2.3138570663116227e-13j)  (0.0401603927322566+1.4485272358776976e-12j)  (-0.045370638675083785-2.2598626352035087e-14j)  (0.124618521265245-5.550471033170143e-14j)  (0.01791858142717441+8.692411544318056e-15j)  (0.014359756433809365-2.1835329150783198e-15j)  (0.03461304250944609+1.075746148966728e-14j)  (0.07520618242042691-2.4896939418011833e-14j)  (-0.030243045415219806-8.772636434645848e-15j)  (-0.026679818854382732+4.034206032673528e-15j)  (0.016013650654136964-7.562014941059587e-14j)  (0.008356260604438445+3.5112220887888905e-14j)  (-0.02975989502362234-2.7886799887966424e-13j)  (0.037271898098354725+7.63811084422526e-13j)  (-0.10193386027957672-1.8995112673794303e-13j)  (-0.11575833331873137-4.101863563304963e-13j)  (-0.07422754508319143+9.14052690772766e-13j)  (0.13875534454219215-3.841769656776853e-13j)  (-0.10411292777851705-1.0253257499466507e-14j)  (0.12487286786517382-2.633508586085386e-14j)  (-0.016875948564760965-1.4482111037075103e-14j)  (0.044649422536806725+5.119326138672774e-15j)  (-0.04086973704800198-2.132942254976968e-14j)  (0.17079982670596328-5.156580228777297e-14j)  (0.11523758702395351+3.57382919091157e-13j)  (-0.06841961759939427-7.41969693763013e-13j)  (-0.1404186691648849-6.924388074102916e-14j)  (-0.004112904911678789-1.7320463445698868e-13j)  (0.08357497413408513+7.368877966246702e-15j)  (-0.0853940816190083+1.895660602981794e-14j)  (0.0008301407941854362-6.5480672055418e-16j)  (-0.0058069179161476525-2.0395368148811152e-16j)  (0.0005543644639000927-1.3811353969152025e-13j)  (0.009772443507508721-6.128783053087091e-14j)  (-0.009493175167454583+1.402379526580315e-13j)  (-0.009045226147187425+4.118012389665164e-14j)  (0.001158110114657342+4.200753740951113e-16j)  (0.00023414035286740723+2.110075237665544e-16j)  (0.012427305808352676+4.593575231451821e-15j)  (-0.031912473648165254+1.1101468966981855e-14j)  (-0.0004956952349185959-2.943371753423632e-13j)  (0.01910058563357247-2.281040777649987e-13j)  (-0.029124644320305232-1.43347846343079e-13j)  (-0.017691832798863757-5.06255818521639e-12j)  (-0.012571253428914488-2.8084455782417187e-15j)  (0.021645444565498544-6.872519269527744e-15j)  (0.012427524524190936-2.8877067578726846e-15j)  (-0.021711839544228596-6.886255998734438e-15j)  (-0.019106789126691892+8.194256634392346e-14j)  (0.0030176882167124476+1.1342434143523215e-13j)  (-0.02195718505250488+1.6953623503621754e-12j)  (0.025896775293041248+2.832633689327207e-13j)  (-0.012368354688681724+4.64422801200506e-15j)  (0.03194263137602153+1.1197275949635146e-14j)  (-0.0010950937851459928+5.21619258969673e-16j)  (-0.00020835043252971907+1.8175528892761117e-16j)  (-0.007849376756937209-8.07428906581977e-14j)  (-0.008778554001517556-4.2188008394116126e-14j)  (0.0018836120898743343+2.008454670757892e-13j)  (0.011122071026357604+7.707123057157679e-14j)  (0.0009082235803981034+5.758674521518918e-16j)  (-0.005993305044272797+3.05590264844477e-16j)  (0.08220627181830978-8.112794966382306e-15j)  (-0.08670559952348314-1.8448862130182935e-14j)  (0.13283284547844068-6.211425235181816e-14j)  (0.0033317945705395313+1.4392081928125877e-13j)  (-0.11471908795191654+3.4857980125953854e-13j)  (0.0812785536523262-1.0123417456389367e-12j)  (-0.03941900951422009+2.1829795729392612e-14j)  (0.17195489200399636+5.2589892668245354e-14j)  (0.014499452943876976-1.1735717037219714e-14j)  (-0.047073443062668544+5.691954727932833e-15j)  (0.10128332794145714-1.1435093892271506e-14j)  (0.12640836103063083+2.6108919061395183e-14j)  (0.07284295117686163+8.927663459118745e-13j)  (-0.1304950976345877-3.661377651059974e-13j)  (0.10578678349096413-1.885758707963245e-13j)  (-0.12267138426680448+5.154200691680385e-13j)  (-0.03176649049893297+2.946328591880771e-13j)  (0.03624529496911583-6.405753902911649e-13j)  (0.012054676237081306+5.886040987695811e-14j)  (0.012908205108542323-2.1450059228352003e-14j)  (0.024890684397732385-8.371008068006204e-15j)  (0.0288081839683986+3.079032700070857e-15j)  (-0.036044971861067726+1.0451895390345005e-14j)  (-0.07190040302386706-2.6375699069115908e-14j)  (-0.02825626875562416+5.3117782876586695e-15j)  (-0.010076749256140653-3.540075200280467e-15j)  (0.04409137710453684-2.2973866949389893e-14j)  (0.12588420578818782+5.457240008125052e-14j)  (-0.058027223618891594+1.4455185302682606e-13j)  (-0.0027260826879099004-2.3095186702738305e-13j)  (-0.060698721474971816-1.4829560741904326e-12j)  (0.07882907027331694+1.544894308153928e-13j)  (0.0607716886261431-1.1128352313481043e-12j)  (-0.0072792762657415445+2.4342590846458925e-12j)  (0.017881926141305588-3.883170688450984e-15j)  (-0.05388334361768501+3.330154239069254e-15j)  (0.05729096918162142+1.9157506328245333e-14j)  (-0.06008054103351918-1.0405404800891655e-14j)  (0.022388589970881306-1.2240791537509842e-14j)  (0.09025355766750538+2.980560154188765e-14j)  (0.009058825471220333+1.5118382624717519e-13j)  (-0.06953893867010759-7.557624273945344e-14j)  (0.08301646287185392-7.383064103087949e-14j)  (-0.016165700116686527+2.1046641802424995e-13j)  (-0.06815368266571054+1.3882183545597002e-13j)  (-0.09661022409364337-3.596262364180838e-13j)  (0.017795689040213766-4.1379410875433575e-13j)  (0.10362096838365605+7.982134642281567e-13j)  (0.006535181071957441-8.454909446442705e-16j)  (0.008829716189444104+5.448044336904134e-16j)  (8.417988381879613e-05-1.427356236551335e-14j)  (0.00830854686083303+3.3001924972651914e-14j)  (-0.03786965842899882-3.981446459605045e-13j)  (0.05884600455378502+1.9335373842666543e-13j)  (-0.078944763310156+3.041611647511499e-13j)  (0.055765851359098416-8.351251680532338e-13j)  (0.05944296720718867-9.853251659793407e-15j)  (0.08869565839358576+2.3963082825594895e-14j)  (-0.004792089641113925-1.8146019906046007e-15j)  (-0.023115808156781194+8.341067729985345e-16j)  (-0.06688699297070835+4.3152599520776016e-13j)  (0.03913514720160331-9.636953959898074e-13j)  (-0.006376462747178166-1.5209762067254755e-13j)  (0.0549985740855357+5.757169562881268e-14j)  (-0.07959104315569207+1.842231643363451e-13j)  (0.01439533404753393-3.792910385468982e-13j)  (-0.05771455675183855-6.467169455253211e-13j)  (0.08561904525877237+1.949955475734837e-13j)  (0.07195030702605207-4.071909004311564e-14j)  (0.016010496729498717+1.457547443184128e-14j)  (-0.03363232222373769+1.1603762190470297e-14j)  (-0.08758861459599133-2.8552362979446165e-14j)  (-0.029412279113493617+4.721082713586712e-15j)  (-0.006201158707910593-3.588219933590472e-15j)  (0.06945684825258283-1.71286436565577e-14j)  (0.11112822561060008+4.02824191137011e-14j)  (0.01727504710415609+3.4779211935502027e-14j)  (0.03017827323061776-1.7185112204450428e-14j)  (-0.03413718860522809+4.876537133532225e-13j)  (0.037607196234476684-3.2708235401216815e-12j)  (-0.030478621396417563-4.975616402735102e-13j)  (0.14892481701063276+2.9859753968941986e-13j)  (-0.17160507020952168+3.103700170752146e-15j)  (-0.030205886037066795-5.487741807551574e-15j)  (-0.04372750884245753-7.14837414355165e-15j)  (0.1621718094333592+2.8167219583877088e-14j)  (0.015389039655186922-9.021708010211397e-16j)  (-0.03145722788538497-4.1354339796790593e-16j)  (-0.08211920188244809+1.2681701770039164e-14j)  (0.13442396012673338+2.987526939595343e-14j)  (-0.04864785971476436+4.994304256415843e-15j)  (-0.036150664651699915+1.3785233110684967e-14j)  (0.1258905057126394-1.0345252001404752e-13j)  (0.08307029875198123+1.9139518810371386e-13j)  (-0.00043397164203298755+1.1313745175319328e-14j)  (0.09561151691366464+2.745200438962686e-14j)  (-0.0054271065837931416+2.462351661450996e-15j)  (-0.0034944480586213316+7.83610195970425e-16j)  (-0.004738732204890107-2.3795317131630982e-14j)  (0.006800093343625982+1.8440043994593652e-14j)  (-0.0005085516504385718+3.0547725030555466e-14j)  (-0.007319308576070724-8.161677836077275e-15j)  (0.0014454450359220673-6.305385104120855e-16j)  (0.0005538277848641561-2.834965420747915e-16j)  (0.010343737499697286-2.5441106349870186e-15j)  (-0.023614197021741286-6.115594631675762e-15j)  (0.009646339819862099-8.652497983753719e-15j)  (-0.005874570403284731-5.464739156339167e-15j)  (0.020527866307897838-1.3993901002230785e-14j)  (-0.019917439157635667-2.0107785050539422e-14j)  (0.005544295128742362-2.1886040430961045e-15j)  (-0.019094609579409536-5.246222439036403e-15j)
