 (0.0004315996436374634+0.0j)  (-0.0010953603372233231+0.0j)  (0.000855291753163257+0.0j)  (-0.002602535000836568+0.0j)  (0.001149608740661854+0.0j)  (-0.005592843798957423+0.0j)  (0.004205036995768445+0.0j)  (-0.0005790100238236997+0.0j)  (0.00094364130521783+0.0j)  (-0.0011786762215657677+0.0j)  (-0.0014501498438813272+0.0j)  (0.0010881240970368532+0.0j)  (-0.005586500060848164+0.0j)  (0.0014346766110047238+0.0j)  (-0.004044015413306126+0.0j)  (-0.0011245517895561738+0.0j)  (0.0023923851310841825+0.0j)  (-0.0019403080736121335+0.0j)  (0.001572723920679359+0.0j)  (-0.015922433542987023+0.0j)  (-0.0012134181521887564+0.0j)  (-0.002355672368961189+0.0j)  (0.00912260540102307+0.0j)  (0.020523011870132175+0.0j)  (-0.03324963090926858+0.0j)  (0.011194910425176842+0.0j)  (0.016777420319171787+0.0j)  (-0.022519383873694128+0.0j)  (-0.02274628599795818+0.0j)  (-0.035397139340588815+0.0j)  (0.007759976986933957+0.0j)  (0.011152577944029778+0.0j)  (0.011007324898181663+0.0j)  (0.032733961140969645+0.0j)  (0.02013212684140893+0.0j)  (-0.0454051666813933+0.0j)  (-0.11220805196745304+0.0j)  (0.0018430874224995774+0.0j)  (0.07888992428630802+0.0j)  (-0.03624354399783354+0.0j)  (-0.05766209613370211+0.0j)  (-0.031664120802441145+0.0j)  (-0.06564309304708932+0.0j)  (0.028452468278323984+0.0j)  (0.09524864802537666+0.0j)  (-0.030088432692365448+0.0j)  (-0.02094198089091572+0.0j)  (-0.016995575645550615+0.0j)  (-0.03726781271367647+0.0j)  (-0.09214374856321532+0.0j)  (0.02731222838687994+0.0j)  (0.0334966932142268+0.0j)  (0.06254021294547142+0.0j)  (0.09482655082422223+0.0j)  (-0.10628578543985968+0.0j)  (-0.04589284162716527+0.0j)  (0.060547311090264795+0.0j)  (0.01136189455729459+0.0j)  (0.0310276040560894+0.0j)  (0.05718517176499602+0.0j)  (-0.04088507845352616+0.0j)  (-0.02490778396709543+0.0j)  (-0.040794177863414945+0.0j)  (0.0435288618776018+0.0j)  (0.0012479571984393633+0.0j)  (0.016758953057139217+0.0j)  (0.09433611440037826+0.0j)  (-0.009706214277419314+0.0j)  (-0.03950471604862475+0.0j)  (-0.07188331953132397+0.0j)  (-0.03994705347233773+0.0j)  (0.1245573534783023+0.0j)  (-0.025480078211973615+0.0j)  (-0.06435475098491279+0.0j)  (-0.06437275892018443+0.0j)  (0.027065793888391223+0.0j)  (0.024842287341515078+0.0j)  (0.10880499580800458+0.0j)  (-0.005897932218150484+0.0j)  (-0.004444839588802777+0.0j)  (-0.03795615631005613+0.0j)  (-0.10516784812207569+0.0j)  (0.005901161534147983+0.0j)  (0.08216585503329937+0.0j)  (0.021501570399073945+0.0j)  (0.06520407787044634+0.0j)  (-0.0508221105067245+0.0j)  (-0.011728444313214653+0.0j)  (0.06873575232893524+0.0j)  (0.025582181238628036+0.0j)  (0.02742671506728458+0.0j)  (0.0028299989358026075+0.0j)  (-0.036152004700681535+0.0j)  (-0.06504735437376148+0.0j)  (-0.11366256154463501+0.0j)  (0.06902671685330622+0.0j)  (0.08303723355388876+0.0j)  (-0.032434809523358095+0.0j)  (-0.01870025590850536+0.0j)  (0.020977459413320583+0.0j)  (0.04007352759451443+0.0j)  (0.05405936961646688+0.0j)  (-0.06971026792481981+0.0j)  (0.06289224159994332+0.0j)  (0.05568990611004256+0.0j)  (-0.0689171510767157+0.0j)  (0.07500455646004067+0.0j)  (0.028847642232573925+0.0j)  (-0.028076028228423266+0.0j)  (0.07603914015004674+0.0j)  (0.0038651773244375064+0.0j)  (-0.018351271476458104+0.0j)  (-0.029266516637222923+0.0j)  (-0.2981469818417381+0.0j)  (0.1111291580369014+0.0j)  (-0.29604925541450444+0.0j)  (0.06577980507090822+0.0j)  (0.0528219448789617+0.0j)  (-0.014350787690585244+0.0j)  (0.08948967101589816+0.0j)  (0.026987453809059897+0.0j)  (-0.056894513536909566+0.0j)  (0.04404072452807912+0.0j)  (-0.040503227382040555+0.0j)  (0.0695026646994145+0.0j)  (-0.12436094330086732+0.0j)  (0.008930568056052562+0.0j)  (-0.10759844085895437+0.0j)  (0.10759843595815949+0.0j)  (-0.008930567856410318+0.0j)  (0.1243609452735404+0.0j)  (-0.0695026639072889+0.0j)  (0.04050322884734081+0.0j)  (-0.04404073024803598+0.0j)  (0.056894511128320495+0.0j)  (-0.026987457265400534+0.0j)  (-0.08948967498947838+0.0j)  (0.014350792485405944+0.0j)  (0.05282193972211938+0.0j)  (-0.06577979132624595+0.0j)  (0.29604924151550266+0.0j)  (-0.1111291619928817+0.0j)  (-0.29814699670999306+0.0j)  (0.02926651482134461+0.0j)  (0.018351280177978876+0.0j)  (0.0038651674930123303+0.0j)  (-0.07603913697746106+0.0j)  (-0.028076026161655315+0.0j)  (0.028847657411493942+0.0j)  (-0.07500454894430007+0.0j)  (-0.0689171587238229+0.0j)  (0.05568991160733341+0.0j)  (-0.06289224007299625+0.0j)  (-0.06971025865454779+0.0j)  (0.05405938518020059+0.0j)  (-0.040073531068984654+0.0j)  (-0.0209774555900176+0.0j)  (-0.01870023903545368+0.0j)  (-0.03243483425995503+0.0j)  (0.08303722623715483+0.0j)  (-0.06902669516525098+0.0j)  (-0.11366257130861017+0.0j)  (0.06504737091555356+0.0j)  (0.03615200773559547+0.0j)  (0.0028300030271784485+0.0j)  (0.02742671379264762+0.0j)  (0.025582166704019034+0.0j)  (-0.06873574795999131+0.0j)  (-0.011728439956804712+0.0j)  (-0.050822100161861915+0.0j)  (0.06520408989929373+0.0j)  (0.021501567191407518+0.0j)  (-0.08216584698390675+0.0j)  (-0.005901127926769976+0.0j)  (-0.1051678563952683+0.0j)  (0.03795617252928846+0.0j)  (0.004444835759354527+0.0j)  (0.005897931824728685+0.0j)  (0.1088049869692104+0.0j)  (-0.024842307383637352+0.0j)  (-0.027065787238779226+0.0j)  (-0.06437280441304678+0.0j)  (-0.06435469961423976+0.0j)  (0.025480081234194145+0.0j)  (0.12455734953262891+0.0j)  (-0.03994706116749197+0.0j)  (-0.07188332597644523+0.0j)  (-0.039504726910307576+0.0j)  (0.00970623073159879+0.0j)  (0.09433610233194485+0.0j)  (0.01675895740225579+0.0j)  (0.0012479793900109586+0.0j)  (-0.043528870162592305+0.0j)  (-0.04079418687092984+0.0j)  (0.024907766203498407+0.0j)  (0.04088509458527131+0.0j)  (0.05718515861819777+0.0j)  (0.031027608057427263+0.0j)  (-0.011361886785153982+0.0j)  (-0.060547300993159914+0.0j)  (-0.04589284829770021+0.0j)  (0.10628574164793626+0.0j)  (0.09482658724363979+0.0j)  (0.06254024314815639+0.0j)  (-0.0334966718533615+0.0j)  (-0.02731221838219951+0.0j)  (-0.0921437606747096+0.0j)  (0.037267810689343726+0.0j)  (0.016995574452971736+0.0j)  (0.020941967760781652+0.0j)  (0.030088434967258094+0.0j)  (0.09524863858416378+0.0j)  (-0.02845251327302539+0.0j)  (-0.06564308393950878+0.0j)  (-0.03166412186205525+0.0j)  (0.05766212553078547+0.0j)  (0.03624351151593879+0.0j)  (-0.07888991420693818+0.0j)  (-0.0018430494318944976+0.0j)  (-0.11220805734431713+0.0j)  (0.04540517064847071+0.0j)  (0.02013212323766656+0.0j)  (0.032733976099934+0.0j)  (-0.011007335365556847+0.0j)  (-0.011152573413962417+0.0j)  (-0.0077599601931426085+0.0j)  (-0.03539713549251006+0.0j)  (0.022746299600754565+0.0j)  (0.022519393895206217+0.0j)  (0.01677742518723825+0.0j)  (-0.011194906654618766+0.0j)  (-0.03324963925715334+0.0j)  (0.020523010986636996+0.0j)  (0.009122614268906138+0.0j)  (-0.002355671055165239+0.0j)  (-0.0012134188538797132+0.0j)  (0.015922440020301732+0.0j)  (-0.0015727238315603803+0.0j)  (-0.0019403097024558319+0.0j)  (0.002392385324008551+0.0j)  (-0.0011245511093816993+0.0j)  (0.004044015775282468+0.0j)  (-0.001434681100139035+0.0j)  (-0.005586499288551887+0.0j)  (0.0010881228709285126+0.0j)  (-0.001450148834052269+0.0j)  (0.0011786762850144927+0.0j)  (-0.0009436409985800251+0.0j)  (0.0005790112023923452+0.0j)  (-0.004205034170926339+0.0j)  (0.005592845957535748+0.0j)  (-0.0011496083288782075+0.0j)  (0.002602536222274684+0.0j)  (-0.0008552919742452654+0.0j)  (0.0010953624470170884+0.0j)  (-0.000431598804252371+0.0j)
 (0.005053151788643759+5.2602690374153624e-17j)  (-0.0202193917996609-1.846622564922729e-16j)  (0.003854869048221654+7.575374666086493e-18j)  (-0.011075511654131849-1.2155837021989529e-17j)  (0.0023004506500665625+2.8826580463852675e-18j)  (0.003374566221920866+1.4172685127683105e-17j)  (-0.005932797699510744-9.651671649483256e-18j)  (0.007066940703685526+7.975558161092081e-17j)  (-0.0020852985158828215+3.4153803165852302e-18j)  (-0.0010975559429811724-5.171682863350613e-18j)  (0.00025395987274093746-4.053047580130667e-17j)  (-0.012008579131828295+3.5485542792032036e-17j)  (0.005410505068762409-1.4478508548516436e-17j)  (-0.009681036255118899+7.406640526389516e-18j)  (0.02421866200390871-4.25705539005466e-17j)  (0.006235194419796718-1.1035754810601414e-17j)  (-0.010755857533526928+2.409208186639406e-17j)  (0.00682236331397831-1.423876532960599e-17j)  (-0.004051004954300352+1.9239480715366846e-17j)  (0.10125477988516288-3.4421698560775654e-16j)  (0.00727429051742179-2.722567753927117e-17j)  (0.11113853491144539-7.16489638910403e-16j)  (-0.014498760496730939-2.9806965125414055e-18j)  (-0.07949495248108518+2.0263236027847006e-16j)  (0.06825082666501744-9.188251620745953e-17j)  (0.008582735186132597+9.010175244067786e-19j)  (-0.03026105886506229+2.312335582505353e-17j)  (0.08886613767524945-1.858173695144692e-16j)  (-0.0933407396243091+6.85485903981559e-17j)  (-0.02023521307301538+8.551884146891484e-17j)  (-0.046048133925608845+2.3980428531414235e-16j)  (0.07913809938635553+2.6622358328133114e-16j)  (-0.005818560910306747+1.004536234301346e-16j)  (0.038755197222477146-2.6123123316242916e-17j)  (0.03397568875106353+3.72711523903e-17j)  (-0.010019932548415558-4.92602059734705e-17j)  (-0.19866587548900935-8.548679311775041e-17j)  (-0.051351088054700685-8.30164282033218e-15j)  (0.13891055893467377+7.139590254194088e-17j)  (-0.01678686699691765+2.1102575080827125e-16j)  (-0.13649273325400002-6.589464566355772e-17j)  (-0.022821782430130944+2.5839818912297747e-17j)  (0.015687038897290506-2.0971150736506858e-17j)  (0.05914631977690781-1.0879501759793163e-16j)  (0.06808188072579788+1.5034231419232293e-17j)  (-0.11007963114333846-5.356257446242887e-17j)  (0.018321748962011244-3.2840383349631858e-16j)  (-0.07830623191449541+5.67671546048019e-17j)  (-0.080058651351946+1.3160813264704853e-17j)  (-0.092410583981783+3.044781106101749e-17j)  (-0.07195776173158963-2.0827552698313525e-16j)  (0.013542556021530226+1.1988778442061412e-16j)  (0.06709954079892141-7.796256724812598e-17j)  (-0.01543767952387573+1.0847641342446783e-16j)  (-0.047984234001923476-1.6020802440619595e-17j)  (-0.0856467804806841+2.0490482519911e-16j)  (0.062043645636491965-4.8897667080131856e-17j)  (0.0012449082872972098-7.41461814358459e-19j)  (0.0292504504791715+1.0468167166043837e-16j)  (-0.015803053700384817-3.8217872181573426e-17j)  (-0.0921372309431488-1.7538727945458283e-17j)  (-0.026682062891671514-3.7429305074199697e-17j)  (-0.0534417255354873-3.713296926236911e-18j)  (0.01656111511883652+2.0141872572374772e-17j)  (-0.0465394705154735-1.0163271944445656e-15j)  (-0.015941333832436733-8.226567670718488e-19j)  (-0.00980549217089774+5.805955135855782e-17j)  (0.04505627002831865-2.6861296434222066e-16j)  (-0.034585847947406545+3.294695185332366e-17j)  (-0.1156695560326002+5.800010212649164e-17j)  (0.005347636738571068-2.0397898620844192e-16j)  (0.14811664771567243-9.878613212708914e-17j)  (-0.053034016084616775-4.227014620329867e-17j)  (-0.029554137736617067-2.989435891259891e-16j)  (0.05299553392764399+2.803365292165971e-16j)  (0.0351999366230091+4.846005565200443e-17j)  (0.052679992692260216-1.9750052309452587e-17j)  (0.0942221160160362-2.3987652145928965e-17j)  (0.027105242946450038-3.6553672854384424e-16j)  (0.02323047066285652+5.9393789836601735e-18j)  (-0.0068376569345163785+5.638527357963956e-17j)  (-0.11368313757235902-1.3321294083230107e-17j)  (0.13568206750885198+7.641231525207553e-15j)  (0.04976167198975519-5.019640944492253e-16j)  (-0.04850944054971158-5.67337087091449e-17j)  (0.13964583741183995-1.6972682165454412e-18j)  (-0.0748741956055893-1.6250156450594749e-18j)  (-0.034344854139482336-1.3158661571857508e-16j)  (0.0589022566608442+2.803797935960575e-18j)  (-0.050671686587258555-5.587899346619828e-17j)  (0.025375064998459648-3.206698041310046e-17j)  (-0.030619564735964416-8.594957571285042e-17j)  (-0.074583702087549-7.878817120239694e-17j)  (0.04874604200585238+1.4814252049127143e-18j)  (0.07170240879154195+2.5732895960765213e-17j)  (-0.058160178926243415-2.581456197246484e-17j)  (0.009462989233697747+2.0464638910209232e-17j)  (0.06800294353286529+1.1492788142958787e-16j)  (0.05580031585147595-1.069915522819096e-16j)  (-0.03655765042062182+4.0882226055456465e-17j)  (-0.025560323791096032-1.1173797769649561e-17j)  (-0.011369293723868683-1.0813210897058924e-17j)  (0.030077494064059976-8.37064435561186e-18j)  (0.00795379182349594-1.2570907841188847e-18j)  (-0.004830244156604019+2.5930279318877035e-18j)  (-0.007421384777677183+1.6763857543272798e-18j)  (0.008079067986389035+3.181482293401886e-18j)  (-0.004265435503678621+1.2639281459139835e-17j)  (-0.03867266504125676-6.6125074558025265e-18j)  (0.08007831482326315+3.1987071955039538e-18j)  (0.006937689331503606+3.3115735594889697e-17j)  (-0.019905967518921396+1.9452887057505204e-18j)  (-0.019744278975979287+7.199830012528764e-18j)  (-0.2252589255320137-2.0349446038199067e-17j)  (0.08953977466947571+1.967442323459191e-17j)  (-0.19846221869790082-1.9623827984568818e-17j)  (0.03659457384561821-1.190865080147502e-18j)  (0.01684420794385852+9.34397148991999e-19j)  (0.007543307290054406-3.0793347913959794e-17j)  (0.037718587499192865+1.6423866481369733e-18j)  (0.012340899540946942-6.102688818203507e-18j)  (-0.013366415480573216-4.14299791015499e-18j)  (0.008960636634759215+3.1546368267525703e-18j)  (-0.018141639742977018-3.2080379426836964e-18j)  (0.03297105455310391+2.2415019497992237e-18j)  (-0.051868723229526105-5.810710508585957e-18j)  (0.004449803932956749+2.5364477191136728e-18j)  (-0.038908367852702797-4.3531438758371936e-18j)  (-0.038908365730097656-4.353143500421136e-18j)  (0.004449802983095965+2.5364465665568258e-18j)  (-0.051868723565883436-5.8107105520181365e-18j)  (0.032971054946752065+2.241501710153066e-18j)  (-0.018141638245053333-3.208037707046371e-18j)  (0.008960637992364365+3.1546369161177627e-18j)  (-0.013366415652910493-4.142999147551033e-18j)  (0.012340902840373673-6.102692837248205e-18j)  (0.03771858841528982+1.6423880900557072e-18j)  (0.007543304182676161-3.0793335823343736e-17j)  (-0.016844206386769436-9.343986852143918e-19j)  (0.03659456285343774-1.1908664374447667e-18j)  (-0.1984622079860663-1.962382555397045e-17j)  (0.08953977674565548+1.967442316530031e-17j)  (0.22525893883132+2.0349448013689632e-17j)  (-0.019744277783914375+7.19982936178908e-18j)  (-0.019905977082224614+1.9452860847068107e-18j)  (-0.006937679544635932-3.311582174809587e-17j)  (0.08007831275760824+3.1987064072665152e-18j)  (0.038672665203975026+6.612509569707326e-18j)  (0.004265431174500983-1.2639278779210121e-17j)  (0.008079072498520835+3.181480036818248e-18j)  (0.007421387145497171-1.676384081230166e-18j)  (0.004830243259802712-2.5930289450396768e-18j)  (0.007953791921789917-1.2570882073265115e-18j)  (-0.03007748899863715+8.370644044562001e-18j)  (0.011369301564756795+1.0813206562126893e-17j)  (-0.025560324884626326-1.1173791306332908e-17j)  (-0.03655765038534637+4.0882223004811376e-17j)  (-0.05580027099088411+1.0699164252997536e-16j)  (-0.06800297746657416-1.1492780965881902e-16j)  (-0.009463003004350073-2.0464650520732703e-17j)  (-0.05816015456061642-2.5814563905290996e-17j)  (-0.07170241975229598-2.5732898422074564e-17j)  (0.04874603911550529+1.481422512423337e-18j)  (-0.07458369456037786-7.878815595611011e-17j)  (0.030619556807229005+8.594954895791905e-17j)  (-0.025375061972330873+3.2066987436966004e-17j)  (0.05067170912777917+5.587900259338807e-17j)  (0.058902239863211345+2.803794952243333e-18j)  (0.034344854881433934+1.3158666582938513e-16j)  (0.07487418231638432+1.6250193258699383e-18j)  (-0.1396458395015244+1.6972775990898957e-18j)  (0.048509451198038275+5.673369148809309e-17j)  (0.04976172531976071-5.019635179997342e-16j)  (0.13568204928565172+7.641266166684195e-15j)  (0.11368315067518608+1.3321301408488565e-17j)  (-0.00683766560541766+5.638527015026159e-17j)  (0.02323049006370334+5.9392221050903165e-18j)  (0.027105241281856877-3.6553669187365615e-16j)  (-0.09422210344963797+2.3987650445503656e-17j)  (0.05268000658469627-1.975006084071817e-17j)  (0.03519994538605862+4.8460106297219595e-17j)  (-0.0529955092606076-2.803360987697072e-16j)  (0.029554165123590923+2.9894359541308196e-16j)  (-0.05303401651533423-4.227013849732563e-17j)  (-0.14811663632024064+9.878613568313627e-17j)  (-0.005347644354498693+2.039789630114093e-16j)  (0.11566956735118264-5.800010388548017e-17j)  (0.03458584897979949-3.294693823912048e-17j)  (0.045056251343755606-2.686122349487852e-16j)  (0.009805497185158787-5.80595787024269e-17j)  (0.01594133231098887+8.226653363100758e-19j)  (0.04653945763718601+1.0163086787853315e-15j)  (0.01656112238493767+2.0141869889241533e-17j)  (0.05344172981358871+3.7132968723902516e-18j)  (-0.02668206071056-3.742927821518395e-17j)  (-0.09213722678350664-1.7538649552601008e-17j)  (0.015803082142018907+3.821771890098829e-17j)  (-0.029250441937486063-1.0468150630699391e-16j)  (0.0012448983267335997-7.414685154645482e-19j)  (0.06204364675867931-4.889767740425438e-17j)  (0.08564678789216791-2.049048134177124e-16j)  (-0.04798421685702367-1.6020803266716245e-17j)  (0.015437653807674243-1.084763797098353e-16j)  (-0.06709956107763758+7.796255274165843e-17j)  (0.013542550080097852+1.1988783730476152e-16j)  (-0.07195778617959381-2.082751590839967e-16j)  (0.0924105771432136-3.044790949270505e-17j)  (-0.08005863092448244+1.3160880826125064e-17j)  (-0.0783062463364102+5.676717785765007e-17j)  (0.0183217525059933-3.284041224150818e-16j)  (-0.11007963324667189-5.3562649753227415e-17j)  (-0.06808187510332789-1.5034234981735734e-17j)  (0.05914632606356786-1.0879483817572578e-16j)  (-0.015687065211536677+2.097112682221126e-17j)  (0.0228217552415442-2.58398621132337e-17j)  (-0.1364927525195046-6.589482323074819e-17j)  (-0.01678677598037529+2.1102628258054566e-16j)  (0.13891052728949416+7.139597098197289e-17j)  (-0.05135116365624092-8.301817946534639e-15j)  (0.19866586254304494+8.548690260238848e-17j)  (-0.010019963541080479-4.925997472895363e-17j)  (-0.03397569156667006-3.7271196353889154e-17j)  (-0.03875521115089226+2.6123151632046155e-17j)  (-0.005818559878283296+1.0045366743376133e-16j)  (0.07913811111919483+2.6622386893185217e-16j)  (-0.04604816317391973+2.398047861985949e-16j)  (0.02023520338171464-8.55189077584289e-17j)  (-0.09334074266841877+6.854870655300739e-17j)  (0.08886613219046122-1.8581745447846541e-16j)  (0.030261056324905288-2.3123366927723276e-17j)  (0.008582742234917975+9.010211115348022e-19j)  (-0.0682508238953361+9.188250983074747e-17j)  (0.07949494766203884-2.0263236114575955e-16j)  (0.01449880008396234+2.980591107637039e-18j)  (-0.11113852244401154+7.164892776402434e-16j)  (-0.007274285835239207+2.7225648428324347e-17j)  (0.10125476549393295-3.442169023498447e-16j)  (-0.0040509990692975595+1.9239463858285072e-17j)  (-0.00682236740124639+1.4238774993433124e-17j)  (0.010755853939365687-2.4092071392830993e-17j)  (-0.0062351879868030955+1.1035743529055917e-17j)  (0.02421865172296251-4.257052971610195e-17j)  (-0.00968105710353644+7.406689186545368e-18j)  (-0.005410501094068656+1.4478515238481322e-17j)  (0.01200857262695121-3.548553782970005e-17j)  (-0.000253960438488549+4.0530457533045266e-17j)  (-0.001097557220892322-5.171679705022424e-18j)  (-0.00208529798879469+3.4153776084889732e-18j)  (0.007066942308757467+7.97554171388915e-17j)  (-0.005932798270866511-9.651657008460466e-18j)  (0.003374573483413997+1.4172690621409278e-17j)  (0.002300450559685289+2.882665914085832e-18j)  (-0.011075504795715157-1.21557931997666e-17j)  (0.003854860109626264+7.575292512334627e-18j)  (-0.02021939821500017-1.846621513851161e-16j)  (0.005053136698150917+5.260249750100978e-17j)
