 (-0.0006662867835190939+0.0j)  (0.00017864277189974019+0.0j)  (-0.0003399599373715686+0.0j)  (3.4629814877116756e-05+0.0j)  (-0.0006632558116301903+0.0j)  (0.00043156880016171435+0.0j)  (-0.000137821284387617+0.0j)  (0.00010654683744982282+0.0j)  (-0.0021273405804667286+0.0j)  (0.0020683497033707177+0.0j)  (-0.0037611985150592833+0.0j)  (0.003641868482780317+0.0j)  (4.5430611758293386e-05+0.0j)  (-0.0007383190609101176+0.0j)  (0.002882815357407724+0.0j)  (0.0008992271700522215+0.0j)  (-0.0007971123037426288+0.0j)  (0.0037633983071704525+0.0j)  (0.0003092159267346567+0.0j)  (-0.0005980326397767917+0.0j)  (-0.0009571080679917968+0.0j)  (0.001157683236180174+0.0j)  (0.00029714472439663567+0.0j)  (-0.0022594977311923906+0.0j)  (-0.00012173220218762689+0.0j)  (-0.0012794590704348562+0.0j)  (-0.0004902739723850673+0.0j)  (0.009595818898055894+0.0j)  (-0.018365304461747268+0.0j)  (-0.011459992200304478+0.0j)  (-0.004801022901869728+0.0j)  (0.0030476561279084804+0.0j)  (0.006637447566625671+0.0j)  (0.0054140754204146805+0.0j)  (-0.00904066755221307+0.0j)  (-0.0004490506908159299+0.0j)  (-0.008957253854715448+0.0j)  (0.0041334962147241625+0.0j)  (0.009380035836276395+0.0j)  (0.0009993720404261224+0.0j)  (0.008949616855553441+0.0j)  (-0.015363454383857344+0.0j)  (-0.0035898124455459738+0.0j)  (0.01513024662995947+0.0j)  (0.009970430439065203+0.0j)  (0.009493222131246308+0.0j)  (0.0017751159133282484+0.0j)  (-0.012452503651622785+0.0j)  (-0.001862503610908895+0.0j)  (-0.006596561356006179+0.0j)  (0.012997265532777972+0.0j)  (0.02687967595236964+0.0j)  (-0.05675973500483326+0.0j)  (-0.003353235330052741+0.0j)  (-0.009416067752652593+0.0j)  (-0.10554503020807843+0.0j)  (0.05719827250570613+0.0j)  (0.00988075428483971+0.0j)  (0.05769939657422638+0.0j)  (0.02986727609647485+0.0j)  (-0.0566483327388391+0.0j)  (-0.03628639292608017+0.0j)  (-0.011512835008009576+0.0j)  (-0.023980332198639893+0.0j)  (0.034871742513336475+0.0j)  (0.01057465163081764+0.0j)  (0.013936433898633851+0.0j)  (0.025952350529381534+0.0j)  (0.014033889796463476+0.0j)  (-0.09064764244806084+0.0j)  (-0.04446788406959898+0.0j)  (0.009553040705482406+0.0j)  (0.027332650240617724+0.0j)  (0.0027064629769170106+0.0j)  (-0.0632111584667856+0.0j)  (-0.01130128398042124+0.0j)  (-0.05499982412099177+0.0j)  (0.0029971919204092356+0.0j)  (0.003574664327806547+0.0j)  (0.016809358767788486+0.0j)  (0.012545859189166167+0.0j)  (0.04186569613325851+0.0j)  (-0.017017232009022488+0.0j)  (-0.0128129479232182+0.0j)  (-0.04433921193663809+0.0j)  (0.01858624001825017+0.0j)  (0.04608666168691593+0.0j)  (-0.060720940157824144+0.0j)  (-0.013015850104910475+0.0j)  (0.07200685892928646+0.0j)  (0.02414462767747817+0.0j)  (-0.10863154931852644+0.0j)  (0.005272995059870326+0.0j)  (0.0377838748343324+0.0j)  (-0.018240510198919528+0.0j)  (-0.003786019621827467+0.0j)  (0.02850898352207037+0.0j)  (-0.0022738249605061783+0.0j)  (-0.06358824727944311+0.0j)  (0.002412545482845754+0.0j)  (0.02148106581903696+0.0j)  (-0.0008241823572887276+0.0j)  (-0.007838097361250075+0.0j)  (0.03326118948553653+0.0j)  (-0.038793597381788024+0.0j)  (0.0005920259328506103+0.0j)  (-0.000518534290579586+0.0j)  (9.535482223866668e-05+0.0j)  (-0.10445941162812+0.0j)  (0.07924081044841222+0.0j)  (-0.2459649362663503+0.0j)  (0.1270617281335853+0.0j)  (0.011309023415237202+0.0j)  (0.0417696089470765+0.0j)  (0.11450613917380349+0.0j)  (-0.030992093888438627+0.0j)  (-0.03624685214618032+0.0j)  (-0.05195996230648494+0.0j)  (0.09211102706851088+0.0j)  (0.030107059013420662+0.0j)  (-0.040772771682369+0.0j)  (0.10279171692485604+0.0j)  (0.001317216814445361+0.0j)  (-0.028171821399769068+0.0j)  (-0.12438420252185128+0.0j)  (0.006706078922123812+0.0j)  (-0.10982459621840185+0.0j)  (0.497155924452214+0.0j)  (-0.49715592445220685+0.0j)  (0.10982459621839713+0.0j)  (0.006706078922124193+0.0j)  (-0.12438420252185138+0.0j)  (0.028171821399769776+0.0j)  (-0.0013172168144457046+0.0j)  (-0.10279171692485511+0.0j)  (0.04077277168236863+0.0j)  (-0.030107059013420635+0.0j)  (-0.0921110270685154+0.0j)  (0.051959962306479944+0.0j)  (0.03624685214617816+0.0j)  (0.03099209388844386+0.0j)  (-0.11450613917378435+0.0j)  (-0.04176960894712711+0.0j)  (-0.011309023415237485+0.0j)  (-0.12706172813358607+0.0j)  (0.24596493626634844+0.0j)  (-0.07924081044841019+0.0j)  (0.10445941162812426+0.0j)  (-9.535482223867715e-05+0.0j)  (-0.0005185342905796354+0.0j)  (0.0005920259328506465+0.0j)  (-0.038793597381788156+0.0j)  (0.03326118948553688+0.0j)  (-0.007838097361249052+0.0j)  (-0.0008241823572887828+0.0j)  (0.021481065819037085+0.0j)  (0.0024125454828463305+0.0j)  (-0.06358824727944337+0.0j)  (0.0022738249605061475+0.0j)  (0.028508983522070527+0.0j)  (-0.003786019621827927+0.0j)  (-0.018240510198919594+0.0j)  (0.037783874834332175+0.0j)  (-0.005272995059870934+0.0j)  (-0.10863154931852707+0.0j)  (0.024144627677477437+0.0j)  (-0.07200685892928581+0.0j)  (-0.013015850104910262+0.0j)  (0.06072094015782331+0.0j)  (-0.04608666168691705+0.0j)  (-0.018586240018249517+0.0j)  (-0.044339211936638256+0.0j)  (-0.012812947923217409+0.0j)  (-0.01701723200902395+0.0j)  (0.04186569613325871+0.0j)  (0.012545859189166274+0.0j)  (-0.01680935876778782+0.0j)  (-0.0035746643278054034+0.0j)  (-0.0029971919204092794+0.0j)  (-0.054999824120991254+0.0j)  (0.011301283980422742+0.0j)  (0.06321115846678643+0.0j)  (0.002706462976917639+0.0j)  (-0.02733265024061843+0.0j)  (-0.009553040705482178+0.0j)  (-0.04446788406960003+0.0j)  (0.09064764244806081+0.0j)  (0.01403388979646326+0.0j)  (0.02595235052937999+0.0j)  (0.013936433898634146+0.0j)  (-0.010574651630817767+0.0j)  (-0.03487174251333714+0.0j)  (-0.023980332198638463+0.0j)  (-0.011512835008008005+0.0j)  (0.03628639292608231+0.0j)  (0.05664833273883913+0.0j)  (0.02986727609647495+0.0j)  (-0.057699396574229456+0.0j)  (-0.009880754284829808+0.0j)  (-0.057198272505711585+0.0j)  (-0.10554503020807479+0.0j)  (0.009416067752655086+0.0j)  (0.003353235330051449+0.0j)  (0.05675973500483091+0.0j)  (-0.02687967595237111+0.0j)  (-0.012997265532778326+0.0j)  (-0.006596561356006519+0.0j)  (-0.001862503610908576+0.0j)  (0.0124525036516228+0.0j)  (0.0017751159133282388+0.0j)  (0.009493222131246272+0.0j)  (0.009970430439064818+0.0j)  (-0.015130246629959342+0.0j)  (-0.0035898124455456377+0.0j)  (0.015363454383857727+0.0j)  (0.008949616855553398+0.0j)  (0.0009993720404266433+0.0j)  (-0.00938003583627657+0.0j)  (-0.004133496214725122+0.0j)  (-0.008957253854715762+0.0j)  (-0.00044905069081613606+0.0j)  (0.009040667552212884+0.0j)  (0.005414075420414895+0.0j)  (-0.006637447566625309+0.0j)  (-0.003047656127908004+0.0j)  (-0.004801022901869585+0.0j)  (-0.01145999220030236+0.0j)  (0.01836530446174809+0.0j)  (0.009595818898055952+0.0j)  (-0.0004902739723849739+0.0j)  (-0.0012794590704347576+0.0j)  (-0.00012173220218758648+0.0j)  (0.0022594977311923637+0.0j)  (0.0002971447243966664+0.0j)  (-0.0011576832361802501+0.0j)  (-0.0009571080679918308+0.0j)  (0.0005980326397767659+0.0j)  (0.00030921592673462746+0.0j)  (-0.0037633983071703246+0.0j)  (0.0007971123037426385+0.0j)  (0.000899227170052121+0.0j)  (-0.0028828153574076984+0.0j)  (0.0007383190609101445+0.0j)  (4.543061175828853e-05+0.0j)  (-0.0036418684827803434+0.0j)  (0.0037611985150590986+0.0j)  (-0.002068349703371221+0.0j)  (0.002127340580466208+0.0j)  (-0.00010654683744982793+0.0j)  (0.00013782128438761455+0.0j)  (-0.00043156880016167706+0.0j)  (0.0006632558116301961+0.0j)  (-3.462981487714588e-05+0.0j)  (0.0003399599373716009+0.0j)  (-0.00017864277189972617+0.0j)  (0.0006662867835191972+0.0j)
 (-0.008986566411548026-1.999959511601771e-17j)  (0.0022144217509518084+3.752322724618732e-18j)  (-0.004175983465894907-8.939459937450715e-18j)  (0.00033544186995065526+4.809624550198597e-19j)  (-0.0017709083239043403+7.14456460695143e-18j)  (0.001388639284962876-2.6981532747621976e-18j)  (0.00041378992501206333+1.4115313386929962e-18j)  (-0.0001962931913452202-4.907583308085504e-19j)  (0.017343691639428817-1.441787655250599e-17j)  (-0.01629383451955461+1.267292671988879e-17j)  (0.029308514154853364-2.4728426308316034e-17j)  (-0.02891789557820776+2.461208144257601e-17j)  (-0.000280960123476329+2.5045642139451846e-18j)  (0.0063629172043069455-5.0589165806244e-18j)  (-0.010417652004986745+5.75837721628976e-17j)  (-0.0019444403350818845+3.191517608400179e-17j)  (0.00881153544364056-1.8324143136823417e-17j)  (-0.06726900285948705+1.1440891831091587e-16j)  (-0.005852765547817978+1.3768953205671163e-17j)  (0.0036620139298329337+5.87589395211842e-18j)  (0.003998341889132581-1.1229559575570577e-19j)  (-0.002708913984532982+4.8942202235973935e-18j)  (-0.001532792760750028+7.998477284175487e-19j)  (0.001639827855450169+1.095130656557449e-17j)  (-0.0009256587912904561+5.818565126218536e-17j)  (0.005859732429430117-1.163119089903972e-17j)  (0.0006410862926882327-1.9874019604644166e-18j)  (-0.031566243355058664-4.595011071421534e-18j)  (0.037857368102482664+9.355349031958508e-18j)  (0.01778891294685569-5.3149033414642533e-17j)  (0.009835950850754237-6.349439302696235e-18j)  (-0.014452363092856062-1.079939695083456e-17j)  (-0.021940688433646906+3.629952460148672e-17j)  (-0.024330896612480286+6.732358932515324e-17j)  (0.007974615033842496+4.393023954426544e-17j)  (-0.02432236940039629+1.9699633072073306e-17j)  (0.03269036373462137-2.4572443173005202e-17j)  (-0.046394363143789696+1.148668644374558e-16j)  (-0.07894336188061768+8.756631149471465e-17j)  (-0.012874986057894021-4.2914242147935265e-17j)  (-0.03995541623250001+4.277974398044507e-17j)  (0.06802018866929174-4.8585458017857e-17j)  (-0.0166989912540407-1.3682887161471515e-16j)  (-0.03585439249104874+3.5154253841293184e-17j)  (-0.02109125211987043+1.3274083896716834e-17j)  (-0.026226585290959413+1.1956570104204092e-17j)  (-0.0019374323649221747-1.3096726309060835e-18j)  (0.03562779360400331-2.7474062285894933e-17j)  (-0.012016337013378073+7.922139119635799e-17j)  (0.012628195034066418+3.3996369262244143e-18j)  (0.013389544830293497-1.62829328408425e-17j)  (0.011461686278990413+1.1420790160738417e-18j)  (-0.05373291471091668+8.774862409372886e-18j)  (0.006106530133000386+8.896833368640908e-18j)  (0.0011987346934460054-2.782433637669376e-17j)  (-0.12650679653668645+2.5160436293777106e-17j)  (-0.011860043055139713+1.1938648286326467e-17j)  (-0.002406182557396039-9.137313064566251e-17j)  (0.08298193791215905+1.0385215029082611e-17j)  (0.06425500837222572+2.932525757664695e-17j)  (-0.10145618628300498-4.063134873481617e-18j)  (-0.06627188773760509+2.5877700774326053e-18j)  (-0.027901840639607618-4.595257600077292e-18j)  (-0.05268805967403935-2.475381190966132e-18j)  (0.080581361338793+1.0191181278859887e-17j)  (0.03731275227885149-4.676272528021186e-19j)  (0.04724336032340249+4.381173257490873e-18j)  (0.06513278920884132-4.503542466015548e-18j)  (0.08856220296555702+1.1911372982616732e-16j)  (-0.2207609280909748+1.0978780701141122e-17j)  (-0.12490481436041981-1.6021332016351345e-17j)  (0.023068921013007386+1.916532124332024e-17j)  (-0.026744867717564562-1.0042888636071922e-17j)  (0.04206804793420557-2.5217960807749944e-16j)  (0.03633907454076486-1.1510833146682531e-17j)  (-0.028069545972676073+9.925585749225377e-18j)  (-0.030310656667292393-1.3988472509103058e-17j)  (-0.03685453450891135-1.8928433580288516e-17j)  (-0.04276886632517707-4.477624370330609e-18j)  (0.01994721254628066+1.7540649230926374e-17j)  (0.04747534568246345-2.99134078650595e-17j)  (0.056661354264393185+9.872033628189477e-18j)  (-0.020572928949100726+2.669084539523787e-17j)  (-0.008544167170013366-3.4161466514900655e-17j)  (-0.1908849434274106-2.6575966784530492e-17j)  (-0.020390729779463056+5.712903422480212e-17j)  (0.03461333248727899-1.1204354732483956e-17j)  (-0.029787966117564513-4.64079032187216e-18j)  (-0.08246205112783192+8.206108908958923e-19j)  (0.28684504477784+4.067983453153096e-17j)  (0.004145735788065326+9.50112205299766e-18j)  (-0.2844625607097694-3.582202999339232e-17j)  (0.020421094498862806+4.959233855682747e-18j)  (-0.16509139202538847-3.342888271295123e-17j)  (-0.030735154686469993+8.959201531533204e-18j)  (-0.006554941509730121+3.647022730612916e-18j)  (-0.03628749887309436-3.949002262726755e-18j)  (-0.0008036332954274557+2.7209299928678283e-18j)  (-0.07792477415620991-8.389675624445612e-18j)  (-0.13173722890963896-1.762158455824579e-17j)  (0.027061248639602645-1.4744240349407043e-17j)  (-0.007315640608957594-1.9883496334656822e-17j)  (-0.057444505359245744-4.3394613691895275e-17j)  (0.1091233791125974+1.6681988338910204e-18j)  (0.03854442232543802+1.004152161785361e-17j)  (6.663943090062926e-06-2.6649606177432297e-19j)  (0.00037498584110865635+7.244847618145479e-20j)  (-5.9470440319549476e-05-3.33536611677609e-22j)  (-0.06207345220293882-1.0633931799705848e-17j)  (0.044296717101222134+7.854862431362254e-18j)  (-0.13713985935756193-2.407343607309868e-17j)  (0.0692920335550011+1.2285028888449502e-17j)  (0.007144995737389807+8.596557715974691e-19j)  (0.02038694286891656+8.967574411396175e-18j)  (0.05793254333564928+8.444437349545628e-18j)  (-0.015763448635981208-7.807080583604474e-18j)  (-0.01400041078183727+2.4457818591658205e-19j)  (-0.02113969165080225-2.7929506763073193e-18j)  (0.036294847245388555+5.8834708523655766e-18j)  (0.012354327483131694+6.782476415744145e-19j)  (-0.014279676916918699-2.60000216360903e-18j)  (0.03318540053799897+5.458504142074096e-18j)  (0.00023063126858313725+9.194971191353935e-19j)  (-0.008137458406537127-1.3664275279439604e-18j)  (-0.014432138288678288-2.680799543400218e-18j)  (0.000745272720618522+6.046698818869863e-19j)  (-0.0060306267544643-1.1282829612071666e-18j)  (0.005637419059159243+1.0503785126273465e-18j)  (0.005637419059159297+1.0503785126273773e-18j)  (-0.0060306267544643685-1.128282961207105e-18j)  (-0.0007452727206184307-6.046698818866226e-19j)  (0.01443213828867835+2.6807995434003366e-18j)  (-0.008137458406537313-1.366427527943962e-18j)  (0.00023063126858338255+9.194971191354151e-19j)  (0.033185400537998656+5.4585041420740064e-18j)  (-0.014279676916918553-2.600002163608942e-18j)  (0.012354327483131299+6.782476415744191e-19j)  (0.03629484724539017+5.8834708523657615e-18j)  (-0.021139691650800308-2.792950676307011e-18j)  (-0.01400041078183598+2.4457818591711207e-19j)  (-0.015763448635983397-7.80708058360355e-18j)  (0.057932543335639915+8.44443734954207e-18j)  (0.020386942868942295+8.967574411397968e-18j)  (0.007144995737389933+8.596557715973655e-19j)  (0.06929203355500158+1.2285028888449713e-17j)  (-0.13713985935756098-2.4073436073098512e-17j)  (0.04429671710122119+7.854862431362148e-18j)  (-0.06207345220294137-1.0633931799706175e-17j)  (-5.947044031954691e-05-3.3353661158824587e-22j)  (-0.0003749858411087542-7.24484761814442e-20j)  (-6.663943089906367e-06+2.6649606177424275e-19j)  (-0.038544422325437935-1.00415216178537e-17j)  (-0.10912337911259941-1.6681988338908478e-18j)  (0.057444505359243184+4.339461369190139e-17j)  (0.007315640608957036+1.9883496334645738e-17j)  (-0.027061248639601833+1.4744240349406714e-17j)  (0.1317372289096388+1.7621584558259983e-17j)  (0.07792477415621196+8.389675624446696e-18j)  (-0.0008036332954286986+2.7209299928665772e-18j)  (0.036287498873095805+3.9490022627270416e-18j)  (0.006554941509729564-3.647022730612178e-18j)  (0.030735154686470062-8.95920153153106e-18j)  (0.16509139202538858+3.342888271294997e-17j)  (0.020421094498864235+4.95923385568153e-18j)  (0.28446256070977116+3.582202999339156e-17j)  (-0.004145735788063723-9.50112205299893e-18j)  (0.28684504477783723+4.067983453152962e-17j)  (0.08246205112783139-8.206108908958338e-19j)  (-0.02978796611756432-4.640790321872716e-18j)  (0.03461333248727744-1.1204354732482441e-17j)  (-0.02039072977946525+5.712903422480566e-17j)  (0.1908849434274098+2.6575966784519032e-17j)  (0.008544167170014473+3.4161466514947524e-17j)  (0.020572928949106145-2.6690845395249988e-17j)  (-0.05666135426439259-9.872033628196098e-18j)  (-0.04747534568246506+2.991340786507165e-17j)  (0.01994721254627945+1.7540649230922513e-17j)  (-0.04276886632517564-4.477624370325984e-18j)  (-0.036854534508913406-1.8928433580288873e-17j)  (0.03031065666729267+1.3988472509104454e-17j)  (-0.028069545972676514+9.925585749233567e-18j)  (0.036339074540765834-1.1510833146687209e-17j)  (-0.042068047934206+2.521796080775198e-16j)  (-0.02674486771756302-1.0042888636067417e-17j)  (0.02306892101300768+1.9165321243307088e-17j)  (0.12490481436042265+1.6021332016358217e-17j)  (-0.22076092809097553+1.0978780701143951e-17j)  (-0.08856220296555553-1.1911372982617878e-16j)  (-0.06513278920883502+4.503542466029023e-18j)  (-0.04724336032340534-4.381173257498475e-18j)  (0.03731275227884928-4.676272528050121e-19j)  (0.08058136133879458+1.0191181278864062e-17j)  (0.05268805967403604+2.47538119095808e-18j)  (0.027901840639605095+4.595257600076665e-18j)  (-0.06627188773760812+2.587770077422994e-18j)  (-0.10145618628300562-4.063134873476178e-18j)  (-0.06425500837222542-2.932525757664995e-17j)  (0.08298193791216008+1.0385215029083813e-17j)  (-0.0024061825573893428-9.137313064565997e-17j)  (-0.011860043055137132+1.1938648286295514e-17j)  (0.12650679653668367-2.5160436293771852e-17j)  (0.0011987346934401316-2.7824336376682585e-17j)  (0.006106530133002452+8.896833368631664e-18j)  (-0.05373291471091571+8.774862409372632e-18j)  (0.01146168627899126+1.142079016075089e-18j)  (0.01338954483029376-1.6282932840843823e-17j)  (-0.012628195034066675-3.3996369262272185e-18j)  (0.012016337013378767-7.922139119636639e-17j)  (0.035627793604001944-2.747406228589492e-17j)  (0.0019374323649219397+1.309672630907276e-18j)  (0.026226585290959666-1.1956570104207628e-17j)  (0.021091252119869904-1.3274083896711565e-17j)  (-0.035854392491046806+3.515425384129416e-17j)  (0.016698991254041742+1.3682887161471517e-16j)  (0.06802018866929228-4.858545801785997e-17j)  (0.039955416232497744-4.277974398044022e-17j)  (0.01287498605789603+4.2914242147887816e-17j)  (-0.07894336188061563+8.756631149470884e-17j)  (-0.04639436314379661+1.1486686443745821e-16j)  (-0.03269036373462327+2.4572443173022107e-17j)  (0.024322369400395637-1.9699633072353087e-17j)  (0.007974615033840036+4.3930239544268374e-17j)  (0.024330896612479974-6.732358932515183e-17j)  (-0.021940688433644592+3.6299524601482957e-17j)  (-0.014452363092854418-1.0799396950838464e-17j)  (-0.009835950850753873+6.349439302695969e-18j)  (-0.017788912946850543+5.314903341463864e-17j)  (0.037857368102482164+9.355349031950821e-18j)  (0.03156624335505823+4.5950110714222506e-18j)  (-0.0006410862926880506+1.9874019604684094e-18j)  (-0.005859732429429795+1.1631190899037202e-17j)  (0.0009256587912907113-5.818565126218491e-17j)  (0.0016398278554503173+1.0951306565574188e-17j)  (0.0015327927607499227-7.998477284179339e-19j)  (-0.0027089139845333354+4.894220223597626e-18j)  (-0.003998341889132804+1.1229559575557635e-19j)  (0.003662013929832642+5.875893952118372e-18j)  (0.0058527655478175225-1.3768953205671328e-17j)  (-0.06726900285948734+1.1440891831091693e-16j)  (0.008811535443641268-1.8324143136824252e-17j)  (0.0019444403350814905-3.191517608400008e-17j)  (-0.010417652004986488+5.758377216289936e-17j)  (0.006362917204306755-5.058916580625189e-18j)  (0.0002809601234763813-2.504564213943566e-18j)  (-0.028917895578208702+2.4612081442576794e-17j)  (0.029308514154852694-2.4728426308315362e-17j)  (-0.016293834519559115+1.2672926719892226e-17j)  (0.017343691639425195-1.4417876552503033e-17j)  (-0.0001962931913452917-4.907583308085966e-19j)  (0.00041378992501215446+1.411531338693094e-18j)  (0.0013886392849629468-2.6981532747625673e-18j)  (-0.0017709083239045424+7.144564606952108e-18j)  (0.00033544186995055215+4.809624550196471e-19j)  (-0.004175983465894577-8.939459937450327e-18j)  (0.002214421750951054+3.752322724616939e-18j)  (-0.008986566411548642-1.9999595116018378e-17j)
