 (-2.0887620186750948e-07+0.0j)  (0.0009399398896384874+0.0j)  (-6.839744830923242e-06+0.0j)  (6.132193534599856e-05+0.0j)  (-0.0001122880282508923+0.0j)  (4.307326912056559e-05+0.0j)  (-0.0005997765496060661+0.0j)  (0.00027980063527792615+0.0j)  (-2.9526201744542318e-05+0.0j)  (-0.0010203822616503665+0.0j)  (0.00016522127088910415+0.0j)  (-0.0005724803023145356+0.0j)  (0.00013854213176678817+0.0j)  (-0.0007715634943692201+0.0j)  (0.00045185938488660386+0.0j)  (0.0001247709533442896+0.0j)  (-0.0003574490634084517+0.0j)  (-0.0005241076086613471+0.0j)  (9.771095141598157e-05+0.0j)  (0.0010017414546821047+0.0j)  (-0.000252988179479855+0.0j)  (-0.00026222359116553527+0.0j)  (0.0005419101643520685+0.0j)  (0.0002495548652571831+0.0j)  (0.0015950641815707606+0.0j)  (-0.00177891840948015+0.0j)  (-0.004241643553271201+0.0j)  (0.003855374333741822+0.0j)  (0.0018750351064053762+0.0j)  (-0.005460100768791497+0.0j)  (-0.0034986670323706418+0.0j)  (-0.004336862408151328+0.0j)  (0.009592335421898385+0.0j)  (0.007772309543955005+0.0j)  (-0.00021940154015682162+0.0j)  (-0.0020372984945911166+0.0j)  (-0.003509272740239479+0.0j)  (-0.0010908372781561462+0.0j)  (-0.010985330846891399+0.0j)  (0.00580778262098189+0.0j)  (0.008455546933318141+0.0j)  (0.00042380029063530315+0.0j)  (-0.013424450550130796+0.0j)  (-0.0012893766782890725+0.0j)  (0.008553765233460091+0.0j)  (0.0038303274259373016+0.0j)  (0.015224375123331246+0.0j)  (-0.003708691392978202+0.0j)  (-0.0014531327000705788+0.0j)  (-0.00580730951850662+0.0j)  (-0.006941113999965943+0.0j)  (0.016716773579728433+0.0j)  (0.023898423452728742+0.0j)  (-0.05772445688786754+0.0j)  (-0.002416995652913877+0.0j)  (-0.005126334351675784+0.0j)  (-0.0004066478195242429+0.0j)  (0.05849659971956413+0.0j)  (0.040888470304757805+0.0j)  (0.0017961405049097112+0.0j)  (0.0003078520144329054+0.0j)  (0.0427936546702798+0.0j)  (-0.029788628773714344+0.0j)  (-0.013280405751088457+0.0j)  (-0.01685819465842946+0.0j)  (-0.009450132599850178+0.0j)  (0.03633779114324031+0.0j)  (0.05420557958480754+0.0j)  (0.007497380590078456+0.0j)  (-0.03276811104572878+0.0j)  (-0.067593662115262+0.0j)  (0.02636573195775267+0.0j)  (0.004339522783347866+0.0j)  (0.015037039977181964+0.0j)  (0.005139360854546997+0.0j)  (-0.018540050387943312+0.0j)  (-0.025324402922030642+0.0j)  (-0.0026836290559396478+0.0j)  (-0.03501094037301224+0.0j)  (0.06618629475204427+0.0j)  (0.05885638081495939+0.0j)  (0.07274749657287705+0.0j)  (-0.008118865746329664+0.0j)  (-0.05170939025911577+0.0j)  (0.08446003877148799+0.0j)  (0.002336933348514646+0.0j)  (0.030243427569851534+0.0j)  (-0.05302717670182421+0.0j)  (-0.06236758500157163+0.0j)  (0.031721030547216415+0.0j)  (0.007603668390522581+0.0j)  (-0.12427460833928416+0.0j)  (-0.0580567803573255+0.0j)  (0.007726383024097458+0.0j)  (0.02564090630337712+0.0j)  (-0.0003084233465324055+0.0j)  (-0.018500455327631265+0.0j)  (0.07351321473679161+0.0j)  (-0.03199278124157811+0.0j)  (-0.017333403040815494+0.0j)  (0.013688223929856884+0.0j)  (-0.022845312085738964+0.0j)  (-0.03083154263857686+0.0j)  (0.010360868421258652+0.0j)  (-0.0014801829012839015+0.0j)  (0.0003373010999347213+0.0j)  (-0.00040378989350801757+0.0j)  (7.420477300471679e-05+0.0j)  (0.1479687913165158+0.0j)  (-0.05337163276441659+0.0j)  (0.22141440070305152+0.0j)  (-0.09617623757718544+0.0j)  (-0.03153925308616797+0.0j)  (0.11350044211907874+0.0j)  (0.04834863836163595+0.0j)  (0.05157163669126086+0.0j)  (-0.06045752396670449+0.0j)  (-0.026125150630034476+0.0j)  (-0.0019990554744046952+0.0j)  (0.04305321492345048+0.0j)  (0.005040842870673748+0.0j)  (-0.012625470056232603+0.0j)  (-0.05432602108310894+0.0j)  (0.06775026906256264+0.0j)  (-0.11458486696146108+0.0j)  (0.03953527750200462+0.0j)  (-0.1144058587972364+0.0j)  (0.5191442232345159+0.0j)  (-0.5191442232345292+0.0j)  (-0.11440585879723787+0.0j)  (0.039535277502006916+0.0j)  (-0.11458486696146236+0.0j)  (0.06775026906256428+0.0j)  (-0.05432602108310655+0.0j)  (-0.012625470056232513+0.0j)  (0.005040842870673864+0.0j)  (0.043053214923449906+0.0j)  (-0.0019990554744034835+0.0j)  (-0.026125150630035173+0.0j)  (-0.060457523966702814+0.0j)  (0.05157163669125977+0.0j)  (0.04834863836164055+0.0j)  (0.11350044211907838+0.0j)  (-0.03153925308616795+0.0j)  (-0.09617623757718256+0.0j)  (0.2214144007030489+0.0j)  (-0.05337163276442632+0.0j)  (0.14796879131651763+0.0j)  (-7.420477300470474e-05+0.0j)  (0.00040378989350797366+0.0j)  (-0.00033730109993469455+0.0j)  (0.0014801829012839264+0.0j)  (0.010360868421258407+0.0j)  (-0.03083154263857724+0.0j)  (0.02284531208573988+0.0j)  (-0.013688223929856988+0.0j)  (0.017333403040814904+0.0j)  (0.03199278124157196+0.0j)  (-0.07351321473679442+0.0j)  (-0.018500455327631612+0.0j)  (0.0003084233465324128+0.0j)  (0.025640906303378907+0.0j)  (-0.007726383024098706+0.0j)  (-0.05805678035732284+0.0j)  (0.12427460833928465+0.0j)  (-0.007603668390522608+0.0j)  (-0.031721030547215194+0.0j)  (0.06236758500157003+0.0j)  (0.05302717670182556+0.0j)  (-0.03024342756985065+0.0j)  (-0.0023369333485140807+0.0j)  (-0.08446003877148774+0.0j)  (0.05170939025911661+0.0j)  (0.008118865746327327+0.0j)  (0.07274749657287496+0.0j)  (0.05885638081495988+0.0j)  (-0.06618629475204495+0.0j)  (-0.035010940373011945+0.0j)  (0.002683629055939552+0.0j)  (0.02532440292203212+0.0j)  (0.018540050387942854+0.0j)  (0.005139360854547821+0.0j)  (-0.015037039977181945+0.0j)  (-0.0043395227833482345+0.0j)  (-0.026365731957752873+0.0j)  (0.06759366211526226+0.0j)  (0.03276811104572777+0.0j)  (0.007497380590078041+0.0j)  (0.05420557958480879+0.0j)  (-0.036337791143239054+0.0j)  (-0.009450132599850525+0.0j)  (-0.016858194658429235+0.0j)  (-0.013280405751087597+0.0j)  (0.02978862877371897+0.0j)  (0.042793654670278264+0.0j)  (0.0003078520144323413+0.0j)  (0.001796140504908806+0.0j)  (0.04088847030475685+0.0j)  (-0.05849659971956361+0.0j)  (-0.0004066478195246503+0.0j)  (-0.005126334351676093+0.0j)  (-0.0024169956529126327+0.0j)  (0.05772445688786909+0.0j)  (0.023898423452728523+0.0j)  (-0.016716773579727055+0.0j)  (-0.006941113999965866+0.0j)  (-0.005807309518506349+0.0j)  (0.0014531327000705885+0.0j)  (0.0037086913929781106+0.0j)  (0.015224375123331505+0.0j)  (-0.0038303274259368445+0.0j)  (-0.00855376523345985+0.0j)  (-0.0012893766782892421+0.0j)  (0.013424450550131051+0.0j)  (0.000423800290635644+0.0j)  (0.008455546933318235+0.0j)  (-0.005807782620981789+0.0j)  (-0.010985330846891416+0.0j)  (0.001090837278156064+0.0j)  (0.0035092727402395016+0.0j)  (0.002037298494591083+0.0j)  (0.00021940154015682347+0.0j)  (0.007772309543952788+0.0j)  (-0.009592335421899871+0.0j)  (-0.004336862408150735+0.0j)  (-0.003498667032371172+0.0j)  (0.005460100768791855+0.0j)  (0.001875035106405639+0.0j)  (0.003855374333741786+0.0j)  (-0.004241643553271115+0.0j)  (0.0017789184094802355+0.0j)  (0.0015950641815709328+0.0j)  (-0.00024955486525722137+0.0j)  (-0.0005419101643520764+0.0j)  (-0.0002622235911656081+0.0j)  (-0.0002529881794797512+0.0j)  (0.0010017414546821648+0.0j)  (-9.771095141596986e-05+0.0j)  (-0.0005241076086613253+0.0j)  (0.00035744906340848297+0.0j)  (0.00012477095334427414+0.0j)  (-0.00045185938488661367+0.0j)  (0.0007715634943692565+0.0j)  (-0.0001385421317667567+0.0j)  (0.0005724803023145229+0.0j)  (-0.00016522127088909683+0.0j)  (-0.0010203822616503646+0.0j)  (2.952620174460502e-05+0.0j)  (-0.0002798006352778738+0.0j)  (0.0005997765496061179+0.0j)  (-4.307326912056715e-05+0.0j)  (0.00011228802825091813+0.0j)  (-6.132193534606985e-05+0.0j)  (6.8397448309066625e-06+0.0j)  (-0.0009399398896385025+0.0j)  (2.088762018618394e-07+0.0j)
 (-1.3998575966404376e-06-2.4528420581487778e-21j)  (0.004447795199955111+3.564649795485176e-18j)  (-2.7292092403933997e-05-3.466205618464771e-20j)  (-4.126424462937026e-05+3.2735323595737184e-19j)  (-0.0005310186633069082-3.2794509108583135e-19j)  (0.0003913831267978521-3.144690415118737e-20j)  (-0.0015522244575147592-2.4399684893494873e-18j)  (0.0012416508614413264-2.944222674954338e-18j)  (0.0005707479987363435-2.0489102462311778e-17j)  (-0.0019300138223111054+1.6264959986576532e-19j)  (0.0004733085979397659+1.4812039650310431e-18j)  (0.005698118881893277-6.7545269903131575e-18j)  (-0.0024765403808904253+8.698712364735499e-18j)  (0.007045041931483229-1.0487475074481896e-17j)  (-0.0036408872350993417+1.415486054697685e-17j)  (-0.003061240630056526+9.04220477214613e-18j)  (0.0015669567865198631-6.168832831458957e-18j)  (0.007670175852840658-4.752367603186715e-17j)  (-0.0006093731802360046+1.9237638358248395e-18j)  (0.005853977360768068-1.3481383355925098e-19j)  (0.010091525895447963-1.0586355068470331e-16j)  (0.007845042163111018-5.013982043582544e-17j)  (0.012730307996399575+4.7369429503288256e-17j)  (0.007664073553642495+3.5036800915802086e-17j)  (0.0032972052527047956+4.3211533214726776e-18j)  (-0.01700668967570598-3.1519270551688124e-17j)  (-0.0015301188316084822-1.342870363171063e-17j)  (4.447874163177046e-06+7.649489484352495e-18j)  (-0.0032098360694349116+5.488226855289986e-18j)  (0.00019600178443515345-3.844977260566696e-17j)  (0.00990879991631158+7.22225700695705e-18j)  (0.005705965027662804+1.408694106439314e-18j)  (-0.018403407144815847+1.9917427835221073e-17j)  (-0.010989863062427822+8.807071977590595e-19j)  (0.0028760586989737646-1.809312724931376e-17j)  (-0.04140397003003007+2.7644937916635657e-17j)  (-0.05564079680395398-5.56799324710909e-17j)  (0.04986448351166493-1.7974615229622324e-16j)  (-0.014424915550490594-2.1147572592287317e-17j)  (-0.005090334877519623+1.179665855239218e-17j)  (-0.03411862458407+3.152582538841018e-18j)  (-0.0021001302560731874-1.2110893861488406e-17j)  (0.029049985738383875+6.245310933079331e-18j)  (0.01150547897130334+6.671216715387809e-17j)  (0.015030677299594699-2.3110514243780046e-18j)  (0.022799630536607315+6.0381889790612295e-18j)  (0.10637701706853545+1.3522502971469084e-16j)  (0.000588207522807362+5.299424332146191e-18j)  (-0.006171155200979169+3.285848627806144e-18j)  (-0.03892046345868873-5.84670161589384e-17j)  (0.06132965081467813-1.727159489645873e-16j)  (-0.05650686669854767+8.18138911909956e-17j)  (-0.03896715674719165+2.812108474056733e-17j)  (-0.00655578098805723+1.7338180790435912e-17j)  (-0.0023071161810009613-2.4139348228755835e-18j)  (0.002948859176581317+2.3954719736259342e-17j)  (-0.004770343120415115-6.649791611037161e-17j)  (0.1513210006888298-2.691181157294881e-17j)  (0.11523212386313596-2.1792395536233875e-17j)  (0.0030757845332778653-7.357363333654105e-18j)  (-0.015125419037783187-8.333532769192195e-16j)  (0.23989811644018558+7.53547443621993e-17j)  (-0.11069028772148176-6.243632637992517e-17j)  (-0.03949303087827138-3.2138488551547622e-18j)  (-0.0616999567516168-3.134635600675633e-17j)  (-0.03827527784202782+4.680743231377666e-17j)  (0.09805511221446535-2.4389941663667552e-17j)  (0.09760275436767657+3.027908271309787e-17j)  (-0.06455331445015883-3.1554765448910735e-17j)  (-0.0738635054481487+9.93796667712101e-18j)  (-0.09525191579743211+7.615860871521916e-19j)  (0.06061588330176404-2.933157898330603e-18j)  (0.005081172931416324+7.199383614721139e-18j)  (0.00869978682291711+2.522065845479759e-18j)  (0.012629707409936604+3.881931381991946e-18j)  (-0.04357949160997473-6.157576068562642e-19j)  (-0.0597755983081404-5.220686328712333e-18j)  (-0.006018905673366279-5.092074813944434e-18j)  (-0.08438872485959882+1.971466896411995e-18j)  (0.11654825477334196-1.1526391635940657e-17j)  (0.13166638564200922-1.1961575237290732e-16j)  (0.07627958300961177+1.2663051196982525e-16j)  (-0.014698493974949187-2.7019759409985196e-18j)  (-0.13649318854345457+9.535945250799016e-19j)  (0.24978469389842906+1.1852639436178018e-17j)  (-0.02861665413409183+6.063263322902622e-17j)  (-0.06460314299239164+8.012127999008044e-17j)  (-0.1614349997696704-7.349564514500369e-18j)  (-0.09598046787628162+1.00434771317243e-17j)  (-0.08615203963270833+2.7544887156457348e-17j)  (-0.053970240069174114+2.3181801614813056e-17j)  (-0.15874888347830346-2.5503832820341063e-17j)  (0.1026975151854296-7.975934101432028e-18j)  (-0.0558208139879789-1.6696002110619874e-16j)  (-0.20642401263517124-6.624921782325245e-17j)  (-0.003532438870293869+4.120011771197964e-18j)  (0.01949546883130787+2.2417694038793773e-18j)  (-0.0036690107598478794+1.2618302343916382e-18j)  (-0.010310398650621944+7.521591088621307e-18j)  (0.11686571728071851+4.537988564449562e-17j)  (0.004033004250407035-8.454029537504326e-18j)  (0.020044486848365746+2.0070981367617896e-18j)  (-0.009492277950357453+1.7463007079248823e-18j)  (-0.05062090800426822-1.3455663216809304e-17j)  (-0.0008186436468903564+1.7122787177235901e-18j)  (0.0002502488614586594-2.159364435551631e-19j)  (0.00019409429823327696+3.64387781923329e-20j)  (-2.7823616083635463e-05+2.3217409490281437e-21j)  (0.08763758492189941+1.630792924744265e-17j)  (-0.02925260847080472-5.617424699631676e-18j)  (0.1206936580047385+2.3022062774241714e-17j)  (-0.04888901312820098-9.666564899885574e-18j)  (-0.014948741693001848-2.4328631790054577e-18j)  (0.054888228058851976+1.0968889692020516e-17j)  (0.022445721062322625+4.209872962031925e-18j)  (0.023663835919300963+4.611761942142196e-18j)  (-0.02728046931874576-5.25855668249834e-18j)  (-0.011578892673977478-2.4191375558170974e-18j)  (-0.004050741658793158+1.6354116178985023e-17j)  (0.01455837604111426+2.2904479985252652e-18j)  (0.002448722606142409-6.015313915456466e-19j)  (-0.004111610564316017-2.7701960861897127e-19j)  (-0.01676170566964602-2.8318256087253857e-18j)  (0.019865769796831457+3.4103794424197837e-18j)  (-0.014261515157633877-2.8180815546619172e-18j)  (0.003764246598895818+7.464263964048456e-19j)  (-0.005912864444729193-1.1667461359526559e-18j)  (0.005430313602892485+1.062595609361935e-18j)  (0.005430313602892548+1.0625956093618433e-18j)  (0.005912864444729573+1.1667461359526281e-18j)  (-0.00376424659889599-7.464263964047178e-19j)  (0.014261515157633707+2.818081554661834e-18j)  (-0.019865769796831842-3.4103794424197775e-18j)  (0.016761705669645424+2.831825608725016e-18j)  (0.004111610564316107+2.77019608618573e-19j)  (-0.0024487226061426+6.015313915454827e-19j)  (-0.014558376041114207-2.2904479985248973e-18j)  (0.0040507416587926524-1.635411617899035e-17j)  (0.011578892673977994+2.419137555816914e-18j)  (0.027280469318744952+5.258556682498423e-18j)  (-0.02366383591930034-4.611761942142102e-18j)  (-0.022445721062324495-4.209872962032316e-18j)  (-0.0548882280588517-1.0968889692020332e-17j)  (0.014948741693001835+2.4328631790051858e-18j)  (0.04888901312819956+9.666564899885423e-18j)  (-0.12069365800473708-2.3022062774241572e-17j)  (0.029252608470810036+5.6174246996327355e-18j)  (-0.08763758492190069-1.63079292474427e-17j)  (-2.78236160838743e-05+2.3217409488624174e-21j)  (0.00019409429823328167+3.6438778192070684e-20j)  (0.00025024886145841806-2.1593644355491649e-19j)  (-0.0008186436468906968+1.712278717723222e-18j)  (0.05062090800426816+1.3455663216809289e-17j)  (0.009492277950357335-1.7463007079248615e-18j)  (0.02004448684836487+2.007098136762424e-18j)  (0.004033004250408197-8.454029537502945e-18j)  (0.11686571728071894+4.5379885644503753e-17j)  (-0.010310398650625684+7.521591088619973e-18j)  (-0.0036690107598491006+1.2618302343919355e-18j)  (-0.019495468831309988-2.241769403880465e-18j)  (-0.0035324388702945254+4.1200117711964195e-18j)  (0.20642401263517896+6.624921782324871e-17j)  (-0.055820813987976635-1.6696002110623055e-16j)  (-0.10269751518542056+7.975934101442631e-18j)  (-0.15874888347830068-2.5503832820341045e-17j)  (-0.05397024006917297+2.318180161480657e-17j)  (-0.08615203963271043+2.7544887156450106e-17j)  (-0.09598046787627881+1.0043477131725736e-17j)  (-0.16143499976966935-7.349564514507318e-18j)  (-0.06460314299239375+8.012127999007371e-17j)  (-0.02861665413409271+6.063263322903461e-17j)  (0.249784693898427+1.1852639436182545e-17j)  (-0.1364931885434582+9.53594525086613e-19j)  (-0.014698493974944448-2.7019759410010583e-18j)  (-0.07627958300960727-1.2663051196984436e-16j)  (-0.13166638564200853+1.1961575237292926e-16j)  (0.11654825477334216-1.1526391635935692e-17j)  (0.08438872485959743-1.9714668964142013e-18j)  (-0.006018905673367284-5.092074813952093e-18j)  (-0.059775598308143725-5.220686328711045e-18j)  (-0.04357949160997368-6.15757606857882e-19j)  (-0.012629707409938023-3.881931381991541e-18j)  (0.008699786822916902+2.5220658454810084e-18j)  (0.0050811729314168864+7.199383614720827e-18j)  (0.06061588330176351-2.9331578983274046e-18j)  (-0.09525191579743203+7.615860871568947e-19j)  (-0.07386350544815294+9.937966677104887e-18j)  (0.064553314450158+3.155476544888973e-17j)  (-0.09760275436767196-3.027908271308689e-17j)  (0.09805511221446536-2.4389941663670605e-17j)  (0.03827527784202764-4.6807432313768315e-17j)  (0.06169995675161612+3.134635600675673e-17j)  (0.03949303087826989+3.2138488551467796e-18j)  (-0.11069028772150712-6.243632637994202e-17j)  (-0.23989811644017867-7.53547443621966e-17j)  (0.015125419037784317+8.333532769222007e-16j)  (-0.003075784533269274+7.357363333730304e-18j)  (-0.11523212386313056+2.17923955362259e-17j)  (0.15132100068883167-2.6911811572954413e-17j)  (0.004770343120415865+6.649791611049746e-17j)  (-0.0029488591765812738-2.3954719736263135e-17j)  (0.002307116181000356+2.4139348228754707e-18j)  (-0.006555780988059756+1.7338180790436664e-17j)  (0.03896715674719788-2.812108474058449e-17j)  (-0.05650686669854198+8.181389119099198e-17j)  (-0.061329650814679657+1.7271594896458978e-16j)  (0.03892046345868895+5.846701615893264e-17j)  (-0.006171155200980338+3.285848627796891e-18j)  (0.0005882075228087064+5.299424332144136e-18j)  (-0.10637701706853536-1.3522502971468768e-16j)  (0.022799630536603697+6.038188979055392e-18j)  (0.015030677299593963-2.311051424374464e-18j)  (-0.01150547897130418-6.671216715386488e-17j)  (0.029049985738383462+6.2453109330825975e-18j)  (0.0021001302560743258+1.2110893861478825e-17j)  (0.03411862458406906-3.1525825388467494e-18j)  (-0.005090334877520074+1.179665855238604e-17j)  (0.01442491555049296+2.114757259228556e-17j)  (0.04986448351166546-1.7974615229615917e-16j)  (-0.05564079680395245-5.567993247111935e-17j)  (-0.04140397003002924+2.7644937916642735e-17j)  (0.002876058698974066-1.809312724932654e-17j)  (0.010989863062423399-8.80707197757565e-19j)  (-0.018403407144817863+1.9917427835219773e-17j)  (-0.005705965027661045-1.4086941064345533e-18j)  (-0.00990879991631218-7.222257006961753e-18j)  (0.0001960017844358855-3.844977260566532e-17j)  (0.0032098360694352845-5.488226855293391e-18j)  (-4.447874162831836e-06-7.649489484351398e-18j)  (0.0015301188316074014+1.3428703631710778e-17j)  (-0.017006689675705802-3.1519270551687835e-17j)  (-0.0032972052527055424-4.321153321472653e-18j)  (0.00766407355364291+3.503680091579864e-17j)  (0.012730307996399542+4.736942950328706e-17j)  (-0.00784504216311469+5.013982043586703e-17j)  (-0.010091525895445163+1.0586355068468975e-16j)  (-0.00585397736076782+1.3481383355874562e-19j)  (-0.0006093731802360818+1.92376383582526e-18j)  (-0.007670175852840434+4.7523676031865856e-17j)  (0.0015669567865198865-6.168832831456763e-18j)  (0.003061240630056592-9.042204772145409e-18j)  (-0.003640887235099253+1.4154860546977034e-17j)  (0.00704504193148318-1.048747507448082e-17j)  (-0.0024765403808905567+8.698712364736063e-18j)  (0.005698118881893454-6.754526990313299e-18j)  (0.0004733085979394885+1.4812039650309565e-18j)  (0.001930013822310781-1.6264959986562665e-19j)  (0.0005707479987363192-2.0489102462303477e-17j)  (0.0012416508614408396-2.9442226749534474e-18j)  (-0.0015522244575149817-2.4399684893500944e-18j)  (0.00039138312679778877-3.1446904150846863e-20j)  (-0.0005310186633070784-3.2794509108622886e-19j)  (-4.1264244629154935e-05+3.2735323595793884e-19j)  (-2.729209240391255e-05-3.4662056185233193e-20j)  (0.004447795199954943+3.564649795485127e-18j)  (-1.3998575969313075e-06-2.4528420580948518e-21j)
