 (-0.015491148682605545+0.0j)  (-0.001998629944744898+0.0j)  (0.0049170174643358025+0.0j)  (-0.0023393688903448344+0.0j)  (0.01981518156182086+0.0j)  (-0.01825704801419976+0.0j)  (0.022627501820888636+0.0j)  (-0.039905513462957794+0.0j)  (0.05705345778025513+0.0j)  (-0.04082372994735229+0.0j)  (0.08836148776000373+0.0j)  (-0.04269031942958673+0.0j)  (0.09051866192057642+0.0j)  (0.001940010055291943+0.0j)  (-0.057126086282328986+0.0j)  (0.02383699809368638+0.0j)  (-0.014216126525162047+0.0j)  (-0.0018600439034905528+0.0j)  (-0.009914130288634188+0.0j)  (0.021746197380531226+0.0j)  (0.0028338221519080622+0.0j)  (-0.0281519402360307+0.0j)  (-0.01648772122604311+0.0j)  (0.01365972562215081+0.0j)  (-0.021056556177540244+0.0j)  (-0.007291128649747162+0.0j)  (0.0020287984729541967+0.0j)  (0.008904611255084956+0.0j)  (0.0010004925321895756+0.0j)  (0.022691349572280146+0.0j)  (-0.010147670037682209+0.0j)  (-0.02053894908811242+0.0j)  (-0.005811149887327253+0.0j)  (0.04577322683721631+0.0j)  (0.030839007048051176+0.0j)  (-0.06398107690753735+0.0j)  (-0.0037453362948282587+0.0j)  (-0.01545652120825164+0.0j)  (0.06830341692984279+0.0j)  (0.03670353311985096+0.0j)  (-0.08710783839922889+0.0j)  (-0.0034433720344061503+0.0j)  (0.06042047397774727+0.0j)  (0.04327632186289233+0.0j)  (0.00908502117873192+0.0j)  (0.08179206635654973+0.0j)  (-0.010716869532602225+0.0j)  (-0.21551549151519275+0.0j)  (0.03872227199413313+0.0j)  (0.09555228013125223+0.0j)  (0.0810739806120845+0.0j)  (0.006005302815771829+0.0j)  (-0.00589635944687244+0.0j)  (-0.07185357960029494+0.0j)  (0.09929261756570466+0.0j)  (0.02334379861795627+0.0j)  (0.003157830547373576+0.0j)  (0.01147726269735822+0.0j)  (0.04399568344228086+0.0j)  (-0.05292333477821606+0.0j)  (-0.0345238245427514+0.0j)  (-0.04040132882490888+0.0j)  (-0.009687791899945524+0.0j)  (-0.0740985252250613+0.0j)  (0.0008377475247048658+0.0j)  (0.06621756679324006+0.0j)  (0.055433264387988665+0.0j)  (-0.05051890172711651+0.0j)  (-0.04718914169025789+0.0j)  (-0.018606380642181123+0.0j)  (0.083458463416298+0.0j)  (0.003158631721109518+0.0j)  (0.0896699016904705+0.0j)  (0.0369482411283011+0.0j)  (-0.015395269109355828+0.0j)  (-0.011706510783961097+0.0j)  (-0.14147158644941005+0.0j)  (0.09566914954798977+0.0j)  (0.021507590921386377+0.0j)  (0.06389182169392049+0.0j)  (-0.03790755745693861+0.0j)  (-0.013488367781289833+0.0j)  (-0.059381725829043906+0.0j)  (-0.05075457637800049+0.0j)  (0.025204022730022223+0.0j)  (0.03926107154963099+0.0j)  (0.018033968264948068+0.0j)  (0.0666162258149864+0.0j)  (-0.033056193270930075+0.0j)  (-0.08215258908461118+0.0j)  (0.09583457155817367+0.0j)  (0.018023639850997267+0.0j)  (0.01896981898517578+0.0j)  (0.06631095301972771+0.0j)  (-0.03663016561612553+0.0j)  (-0.0878495034041781+0.0j)  (0.10494022369099432+0.0j)  (0.04618915827879776+0.0j)  (-0.019059843097116988+0.0j)  (-0.03787851468877038+0.0j)  (0.034939545308335054+0.0j)  (0.019474492408073734+0.0j)  (0.0018746440353804067+0.0j)  (0.05886625001774859+0.0j)  (-0.021673341704022065+0.0j)  (-0.01977654008362771+0.0j)  (-0.0680346614334504+0.0j)  (0.03193381334342122+0.0j)  (0.0022099125721539935+0.0j)  (0.039507598207785766+0.0j)  (-0.07332794503549243+0.0j)  (0.08056041007456127+0.0j)  (0.021618943841839898+0.0j)  (-0.12613009434082412+0.0j)  (0.11612313655140509+0.0j)  (-0.08037356528962807+0.0j)  (0.21520569137528525+0.0j)  (-0.027450125693641372+0.0j)  (0.2773547999315722+0.0j)  (-0.15171571648145624+0.0j)  (0.044679154291875266+0.0j)  (-0.01289347210870916+0.0j)  (0.023060963200421503+0.0j)  (-0.015061547616516669+0.0j)  (0.032414032170055375+0.0j)  (-0.04713065569274062+0.0j)  (0.004094842583902884+0.0j)  (-0.04755337762092652+0.0j)  (0.04755337762092693+0.0j)  (-0.004094842583903965+0.0j)  (0.047130655692739463+0.0j)  (-0.03241403217005627+0.0j)  (0.015061547616515968+0.0j)  (-0.02306096320042157+0.0j)  (0.012893472108709668+0.0j)  (-0.04467915429187395+0.0j)  (0.15171571648145418+0.0j)  (-0.2773547999315699+0.0j)  (0.027450125693640713+0.0j)  (-0.21520569137528553+0.0j)  (0.08037356528963266+0.0j)  (-0.1161231365514026+0.0j)  (-0.12613009434082686+0.0j)  (0.02161894384184061+0.0j)  (0.08056041007455528+0.0j)  (-0.07332794503550127+0.0j)  (0.03950759820778668+0.0j)  (0.0022099125721552655+0.0j)  (0.031933813343423885+0.0j)  (-0.06803466143344922+0.0j)  (-0.0197765400836278+0.0j)  (0.021673341703983745+0.0j)  (0.058866250017763036+0.0j)  (-0.0018746440353805689+0.0j)  (-0.019474492408072645+0.0j)  (-0.03493954530833477+0.0j)  (0.03787851468877069+0.0j)  (0.0190598430971154+0.0j)  (0.046189158278796716+0.0j)  (-0.10494022369099953+0.0j)  (-0.0878495034041747+0.0j)  (0.03663016561612975+0.0j)  (0.06631095301972698+0.0j)  (0.01896981898517278+0.0j)  (-0.01802363985099225+0.0j)  (-0.09583457155817211+0.0j)  (-0.08215258908461309+0.0j)  (0.03305619327093013+0.0j)  (0.06661622581498738+0.0j)  (-0.018033968264947232+0.0j)  (-0.03926107154963248+0.0j)  (-0.025204022730020745+0.0j)  (-0.05075457637800024+0.0j)  (-0.05938172582904255+0.0j)  (0.013488367781291533+0.0j)  (0.03790755745693306+0.0j)  (0.06389182169392536+0.0j)  (0.021507590921380746+0.0j)  (-0.09566914954799069+0.0j)  (-0.14147158644940888+0.0j)  (0.01170651078397176+0.0j)  (0.015395269109354513+0.0j)  (0.036948241128301786+0.0j)  (0.08966990169047137+0.0j)  (-0.003158631721108982+0.0j)  (-0.08345846341629488+0.0j)  (-0.018606380642185092+0.0j)  (0.04718914169025773+0.0j)  (0.05051890172711681+0.0j)  (0.05543326438798389+0.0j)  (0.0662175667932426+0.0j)  (-0.0008377475247083943+0.0j)  (-0.07409852522506281+0.0j)  (-0.009687791899939003+0.0j)  (-0.04040132882491274+0.0j)  (0.034523824542751026+0.0j)  (0.05292333477821907+0.0j)  (0.043995683442276806+0.0j)  (-0.011477262697359217+0.0j)  (-0.003157830547375573+0.0j)  (-0.023343798617960848+0.0j)  (-0.09929261756570379+0.0j)  (0.07185357960029468+0.0j)  (0.005896359446873746+0.0j)  (0.006005302815773309+0.0j)  (0.08107398061208297+0.0j)  (-0.09555228013127172+0.0j)  (-0.038722271994126124+0.0j)  (-0.2155154915151871+0.0j)  (0.010716869532601694+0.0j)  (0.08179206635654797+0.0j)  (-0.009085021178734822+0.0j)  (-0.04327632186288999+0.0j)  (-0.060420473977745984+0.0j)  (0.003443372034406974+0.0j)  (0.08710783839923003+0.0j)  (0.036703533119849856+0.0j)  (-0.0683034169298429+0.0j)  (-0.015456521208249084+0.0j)  (-0.0037453362948267643+0.0j)  (0.06398107690753764+0.0j)  (0.030839007048049406+0.0j)  (-0.045773226837216296+0.0j)  (-0.005811149887328219+0.0j)  (-0.020538949088112067+0.0j)  (-0.010147670037682433+0.0j)  (0.02269134957227955+0.0j)  (-0.0010004925321891814+0.0j)  (-0.008904611255083647+0.0j)  (-0.0020287984729538606+0.0j)  (-0.007291128649751533+0.0j)  (0.021056556177538446+0.0j)  (0.013659725622150188+0.0j)  (-0.01648772122604249+0.0j)  (0.028151940236031986+0.0j)  (0.0028338221519081733+0.0j)  (0.021746197380533138+0.0j)  (-0.00991413028863136+0.0j)  (-0.00186004390349048+0.0j)  (0.014216126525161134+0.0j)  (-0.02383699809368749+0.0j)  (0.05712608628232562+0.0j)  (0.0019400100552922964+0.0j)  (-0.0905186619205729+0.0j)  (0.04269031942959758+0.0j)  (-0.08836148776001315+0.0j)  (0.04082372994733526+0.0j)  (-0.05705345778025542+0.0j)  (0.03990551346295758+0.0j)  (-0.022627501820887474+0.0j)  (0.018257048014201686+0.0j)  (-0.01981518156181997+0.0j)  (0.002339368890344667+0.0j)  (-0.0049170174643360385+0.0j)  (0.001998629944744258+0.0j)  (0.015491148682605432+0.0j)
 (0.00930429981862275-1.5970975195379098e-17j)  (0.0018020545020957376-1.408328510599543e-18j)  (-0.0027132994810107882+4.8388915290427e-18j)  (0.002368381794917154-1.4197987091591835e-18j)  (-0.024342927145233555+8.374254666770818e-18j)  (0.020289451058983665-1.0463123894529104e-17j)  (-0.021457281345955058+1.9611859590972694e-17j)  (0.027687358123639143-3.34146423121789e-17j)  (-0.03359218031195577+4.690363609669039e-17j)  (0.030509638389508435-3.1119307149848386e-17j)  (-0.06030852059536802+7.018064584863758e-17j)  (0.03110149925755111-3.1286455480016415e-17j)  (-0.06730259123781535+6.342312273761842e-17j)  (-0.004608758545653156+3.444956920498038e-17j)  (0.04842876910785163-3.703462744042966e-17j)  (-0.02562124852316613+1.6302271658787544e-17j)  (0.01323010273042155-8.939352543463251e-18j)  (-0.006440158569022257+2.5005328337131512e-17j)  (-0.030601375801854232+5.310320521569442e-17j)  (-0.009444506274532999+7.904149043965345e-18j)  (-0.0048481967494694925+4.613508775618789e-18j)  (-0.012261692420197694-8.749810578163002e-18j)  (0.0074218881111882285+5.312823436115272e-18j)  (0.03022069472860716+3.4861939788133325e-17j)  (0.005745367809384762-1.4869824719637687e-17j)  (0.011557419796180315-4.054967374482057e-17j)  (-0.016234803022600997-2.751847603471609e-16j)  (-0.021382964354674565-2.4933316566741156e-17j)  (0.008416152912465315-8.970171416138701e-17j)  (-0.00899803281550594+3.436819123839894e-17j)  (-0.0004888987357272237-9.310643186159787e-18j)  (0.00919942732023206-3.6107113266731223e-17j)  (0.0017114084399323009-1.837116517363762e-18j)  (-0.02210185893750704+4.0917616725496725e-17j)  (0.002085326506638348+2.8596524036882706e-17j)  (-0.034763448434971075-1.3562515062144163e-16j)  (-0.08849032333469847+2.510382710068307e-16j)  (-0.030609203694873216+4.71812393273992e-17j)  (0.1289456342233694-3.95677171275338e-17j)  (0.058907330914743955-4.481990581962144e-17j)  (-0.09444452661413395+6.10192912141172e-17j)  (0.028266801019835253-4.2179864082880736e-16j)  (0.015080572461500186+1.3626288890547345e-17j)  (0.026026602795483827-3.973104298958425e-17j)  (0.062237722205481724-3.958712464991122e-16j)  (0.1139184462316713-1.7989788723183057e-17j)  (0.03549397812104559-1.8781369852530102e-17j)  (-0.10354253470687785-1.3299839881061527e-16j)  (0.09582322960255021-3.4638455251351604e-16j)  (0.1396448602476958-3.866646494337527e-17j)  (0.027885116650684535+2.6169806606066596e-17j)  (-0.0037577100622042535-7.027575361733032e-17j)  (0.017158349796299103+2.7632804925488626e-17j)  (-0.11598654802202911+3.161246425302314e-17j)  (0.1128046736151274-1.4178175608372198e-17j)  (0.08060815809585431+6.739317372380826e-17j)  (-0.003450427362660774-1.3763115431099303e-16j)  (0.011342660586826724-4.5402368471894207e-17j)  (0.12197822709005308-1.177061531348657e-16j)  (0.03806031308828629-8.244046895826116e-17j)  (-0.028233844127636853+2.2872041443140814e-17j)  (-0.05718141269676175-1.8114887532145017e-16j)  (-0.03678018510414538+8.382880210626147e-16j)  (-0.018424013887092666-1.6072010819665784e-16j)  (-0.08996089078471299-1.6141439569962254e-14j)  (0.05645659967100365-3.82247110406749e-17j)  (0.009349611600036382+1.0230311763077984e-16j)  (0.03968359129349721+1.3277189693463396e-17j)  (-0.010190398009263829-7.044095753339579e-17j)  (-0.09065370942770438+2.547711371471871e-16j)  (-0.02053967249550541+1.0289677008870856e-16j)  (-0.06990682549508034-3.8732231737121656e-16j)  (-0.06467561856450771+7.70203344968583e-17j)  (0.0742635721825762-1.8937890093765927e-17j)  (-0.07984059341045469-3.109085224896719e-16j)  (-0.08462834231045532-4.594953580439132e-16j)  (-0.0827232928346468+2.4155097303163743e-17j)  (0.09732611958900937-9.911090934043478e-18j)  (-0.0826443411710996-2.855504300230972e-16j)  (-0.10715061158474884-8.694227263888675e-18j)  (0.032486228601067695-1.2123980723552092e-17j)  (0.021050309853905876-2.694057828929765e-17j)  (-0.09397201041298366+6.366466597553336e-17j)  (0.11595933153228655-7.700088450447516e-17j)  (-0.053981723522299394-1.230947997747604e-16j)  (0.03873803803809114+7.103200649108993e-17j)  (0.08332009882291962-3.390637290676339e-16j)  (0.07901004824946659-6.446981928117012e-18j)  (0.006126270650725782+2.967464926686139e-17j)  (-0.030102945085796626-2.3344768379774745e-17j)  (0.06598019950966613+1.2891931738979995e-17j)  (-0.01117013314274307+6.725679271928872e-17j)  (0.003589952906105306+2.0405544809710784e-18j)  (-0.01010228845096444+1.646894136166446e-17j)  (-0.002772535711398058-4.435101336752832e-17j)  (-0.04608710530258564+1.9239143005651988e-17j)  (0.030457478838061602-2.7390258108586235e-19j)  (0.009426572633482677+2.4465244747169266e-17j)  (-0.035436245439452355+6.800061667703986e-18j)  (-0.013408141027896177-1.2787497954849839e-17j)  (0.014848768602456174+2.904609662855729e-17j)  (0.041844041790321515-2.071496913436973e-17j)  (0.003357658076514158-7.367571859397523e-18j)  (0.06913880541230602+1.0129274180086023e-16j)  (-0.008008851004428282+3.011801525572376e-16j)  (-0.021930817097333646+6.0970107748715815e-18j)  (-0.0597672926796223+5.72490708691924e-17j)  (0.062432978643532616+8.53178078234697e-17j)  (-0.012165043310533898+5.752898556623587e-17j)  (0.018000613347524383-1.041104138137507e-17j)  (-0.062470645065292124-6.974126846946302e-18j)  (0.08245220430007476-8.181511210272984e-18j)  (0.013884193739985961+6.9168693705538535e-18j)  (-0.1182144252259548+3.351363456855418e-18j)  (0.11423726684744884-6.061742485620345e-18j)  (-0.07636923137805912+3.2573282457468758e-18j)  (0.1990762593472723-5.847195714870003e-18j)  (-0.025767389354255765+8.430753487060635e-19j)  (0.25405618609832437-7.656028741963317e-18j)  (-0.13809468054325896+4.033244040644469e-18j)  (0.040124358851738054+6.25751715135724e-19j)  (-0.01119619612956151-9.492782341424393e-19j)  (0.020158623950769616+2.4923430377636598e-18j)  (-0.013261096640356369-2.4641871413508982e-18j)  (0.028203950457427712-1.6441968683257898e-19j)  (-0.040654609626320226-7.167216660405894e-20j)  (0.0034249894721851033-3.01172303885047e-19j)  (-0.04033556291719554+2.816270675614815e-19j)  (-0.04033556291719584+2.8162706756156777e-19j)  (0.003424989472186058-3.011723038852207e-19j)  (-0.04065460962631903-7.167216660403737e-20j)  (0.028203950457428666-1.6441968683253584e-19j)  (-0.013261096640355787-2.464187141350873e-18j)  (0.020158623950769627+2.492343037763612e-18j)  (-0.011196196129562032-9.492782341426419e-19j)  (0.04012435885173661+6.2575171513564695e-19j)  (-0.13809468054325696+4.033244040643982e-18j)  (0.25405618609832203-7.656028741963317e-18j)  (-0.025767389354255092+8.430753487061883e-19j)  (0.19907625934727247-5.8471957148698924e-18j)  (-0.07636923137806365+3.2573282457471392e-18j)  (0.11423726684744627-6.061742485620009e-18j)  (0.1182144252259578-3.351363456855389e-18j)  (-0.013884193739986544-6.916869370553118e-18j)  (-0.08245220430007011+8.181511210273661e-18j)  (0.062470645065302005+6.974126846945726e-18j)  (-0.018000613347524966+1.0411041381375684e-17j)  (0.012165043310532711-5.75289855662039e-17j)  (-0.062432978643535905-8.531780782345703e-17j)  (0.059767292679619645-5.72490708691914e-17j)  (0.02193081709733392-6.097010774872152e-18j)  (-0.008008851004381836+3.0118015255744226e-16j)  (-0.06913880541231118-1.0129274180071445e-16j)  (0.003357658076516592-7.367571859380868e-18j)  (0.041844041790320474-2.071496913437162e-17j)  (0.01484876860245394+2.904609662856061e-17j)  (-0.013408141027898134-1.2787497954847839e-17j)  (-0.03543624543945216+6.800061667706381e-18j)  (-0.009426572633481747-2.4465244747173518e-17j)  (0.030457478838064406-2.739025810865341e-19j)  (0.0460871053025846-1.9239143005655403e-17j)  (-0.002772535711399654-4.435101336753079e-17j)  (0.010102288450966113-1.6468941361663112e-17j)  (-0.0035899529061038903-2.04055448097326e-18j)  (-0.01117013314274629+6.725679271930817e-17j)  (0.06598019950966474+1.2891931738979335e-17j)  (0.030102945085798652+2.3344768379774664e-17j)  (0.006126270650726361+2.967464926687766e-17j)  (-0.07901004824946657+6.446981928105442e-18j)  (0.08332009882291772-3.390637290675941e-16j)  (0.03873803803809459+7.103200649104187e-17j)  (-0.0539817235223147-1.2309479977473916e-16j)  (-0.11595933153228366+7.700088450446354e-17j)  (0.09397201041298156-6.366466597552512e-17j)  (0.021050309853906247-2.6940578289237156e-17j)  (0.03248622860104992-1.2123980723584736e-17j)  (0.10715061158475814+8.69422726391339e-18j)  (0.08264434117109487+2.8555043002311116e-16j)  (0.09732611958901058-9.911090934049853e-18j)  (0.08272329283464425-2.4155097303169062e-17j)  (-0.08462834231049315-4.59495358043876e-16j)  (-0.07984059341043581-3.1090852248955354e-16j)  (-0.07426357218256126+1.893789009380979e-17j)  (0.06467561856450761-7.702033449686014e-17j)  (-0.06990682549507879-3.873223173711112e-16j)  (-0.020539672495510655+1.028967700887078e-16j)  (0.09065370942770251-2.5477113714714655e-16j)  (-0.010190398009262865-7.044095753338712e-17j)  (0.03968359129349683+1.3277189693442431e-17j)  (-0.009349611600032746-1.023031176307773e-16j)  (-0.056456599671008204+3.822471104067547e-17j)  (-0.08996089078471069-1.6141439569865804e-14j)  (0.018424013887102894+1.607201081961244e-16j)  (0.03678018510415247-8.382880210611149e-16j)  (0.057181412696759054+1.81148875321326e-16j)  (-0.028233844127636146+2.287204144313266e-17j)  (0.0380603130882778-8.244046895823991e-17j)  (-0.12197822709005304+1.1770615313486855e-16j)  (0.011342660586831503-4.5402368471854924e-17j)  (-0.003450427362657496-1.376311543109926e-16j)  (0.0806081580958579+6.739317372381399e-17j)  (0.11280467361512343-1.4178175608372826e-17j)  (-0.11598654802202871+3.1612464253024993e-17j)  (0.017158349796298135+2.763280492547024e-17j)  (0.0037577100622017707+7.02757536173082e-17j)  (-0.027885116650685382-2.6169806606071505e-17j)  (0.13964486024771586-3.8666464943501847e-17j)  (0.09582322960253412-3.463845525132314e-16j)  (0.10354253470686764+1.3299839881061344e-16j)  (0.035493978121044635-1.8781369852525264e-17j)  (-0.11391844623166941+1.7989788723175162e-17j)  (0.062237722205484874-3.9587124649907177e-16j)  (0.026026602795479442-3.973104298957791e-17j)  (0.015080572461499811+1.362628889055121e-17j)  (0.028266801019834663-4.2179864082857613e-16j)  (-0.09444452661413491+6.101929121411579e-17j)  (-0.05890733091474179+4.48199058196227e-17j)  (0.12894563422337232-3.9567717127534904e-17j)  (0.03060920369486741-4.7181239327383606e-17j)  (0.08849032333469498-2.510382710067676e-16j)  (-0.03476344843496805-1.3562515062143465e-16j)  (-0.002085326506636627-2.859652403687035e-17j)  (-0.02210185893750713+4.0917616725496485e-17j)  (-0.0017114084399343747+1.8371165173591027e-18j)  (-0.009199427320230727+3.6107113266733516e-17j)  (0.0004888987357268438+9.310643186162794e-18j)  (0.008998032815505305-3.436819123839805e-17j)  (0.00841615291246581-8.97017141614859e-17j)  (-0.02138296435467557-2.4933316566735804e-17j)  (-0.016234803022600247-2.751847603471834e-16j)  (-0.01155741979618177+4.054967374480281e-17j)  (0.0057453678093845224-1.48698247196335e-17j)  (-0.030220694728608263-3.486193978813448e-17j)  (-0.007421888111188527-5.31282343611302e-18j)  (-0.012261692420197874-8.749810578161995e-18j)  (0.004848196749469994-4.6135087756218726e-18j)  (0.00944450627452853-7.904149043961366e-18j)  (0.03060137580185427-5.3103205215700436e-17j)  (0.006440158569022477-2.500532833713351e-17j)  (0.013230102730420495-8.939352543462066e-18j)  (-0.025621248523167134+1.6302271658789606e-17j)  (0.0484287691078483-3.70346274404266e-17j)  (0.004608758545654472-3.4449569204978715e-17j)  (-0.06730259123781254+6.342312273761553e-17j)  (0.03110149925755971-3.1286455480023996e-17j)  (-0.060308520595374816+7.018064584864347e-17j)  (0.030509638389496763-3.111930714983449e-17j)  (-0.03359218031195588+4.6903636096691225e-17j)  (0.027687358123638577-3.34146423121786e-17j)  (-0.02145728134595378+1.9611859590971933e-17j)  (0.020289451058985504-1.0463123894530436e-17j)  (-0.02434292714523253+8.374254666769949e-18j)  (0.0023683817949166036-1.4197987091594262e-18j)  (-0.0027132994810108698+4.838891529042629e-18j)  (0.0018020545020954754-1.4083285105988697e-18j)  (0.009304299818621948-1.5970975195378833e-17j)
