 (-0.00010735320433550815+0.0j)  (0.0004529416116816054+0.0j)  (-0.0006140583138996037+0.0j)  (0.006019671769930705+0.0j)  (-0.0016037872687052676+0.0j)  (0.0009113958338435955+0.0j)  (-0.017963117170067617+0.0j)  (0.011124273420304361+0.0j)  (-0.000248179517780414+0.0j)  (0.0269069767703324+0.0j)  (-0.00822147696347409+0.0j)  (-0.029250598990081436+0.0j)  (0.0907133397070159+0.0j)  (-0.012631427018099198+0.0j)  (0.17966618213713711+0.0j)  (-0.02232931614361583+0.0j)  (0.011827531123389037+0.0j)  (0.0022224788624994247+0.0j)  (-0.008740951358207062+0.0j)  (0.00029939003231545935+0.0j)  (0.006659405216830679+0.0j)  (0.002535871263643632+0.0j)  (-0.010631908297325255+0.0j)  (0.0068173254783080684+0.0j)  (-0.005205243258040647+0.0j)  (-0.00419146466307876+0.0j)  (-0.004174042635780119+0.0j)  (0.031726584167690905+0.0j)  (0.015929568685655975+0.0j)  (0.05193620109818246+0.0j)  (-0.027694971371495805+0.0j)  (-0.07340024464069081+0.0j)  (0.019656450891036216+0.0j)  (0.1328344559875559+0.0j)  (-0.03822230938268809+0.0j)  (-0.05058824046480602+0.0j)  (-0.008432482574825487+0.0j)  (0.026961354029432335+0.0j)  (0.03878609037970385+0.0j)  (0.023926229438134793+0.0j)  (0.007550025560332333+0.0j)  (-0.07056726807331733+0.0j)  (-0.010757736825840648+0.0j)  (-0.020826774892934902+0.0j)  (0.03932801323685746+0.0j)  (0.08060277111855862+0.0j)  (0.01698963522262806+0.0j)  (0.017530803345918753+0.0j)  (0.09534284139871037+0.0j)  (-0.07039375311041726+0.0j)  (-0.12876513238821205+0.0j)  (-0.03301758417489753+0.0j)  (0.018063715006271616+0.0j)  (0.034320099487171365+0.0j)  (0.021572308732379575+0.0j)  (0.052622941598286455+0.0j)  (0.0029795147543175866+0.0j)  (-0.14215953763241937+0.0j)  (-0.050000281004076975+0.0j)  (0.011299175578055957+0.0j)  (0.03510400830764906+0.0j)  (0.0853488214450833+0.0j)  (0.13260240987630842+0.0j)  (-0.09097440338239272+0.0j)  (-0.017133443984543684+0.0j)  (-0.029232591638136147+0.0j)  (0.035337699530648366+0.0j)  (0.00923834905788931+0.0j)  (0.09382538341232094+0.0j)  (0.058040473269846925+0.0j)  (-0.002057103456807494+0.0j)  (-0.01267755476765566+0.0j)  (-0.05082582353213961+0.0j)  (-0.05473812890676601+0.0j)  (0.034820221884335534+0.0j)  (0.07770254103559433+0.0j)  (0.04473549089612203+0.0j)  (-0.05067825693966107+0.0j)  (-0.02806303115678335+0.0j)  (-0.004114204564670113+0.0j)  (-0.015954960386730582+0.0j)  (0.08650077310657513+0.0j)  (0.03504414516649828+0.0j)  (0.018873071813388046+0.0j)  (0.07036622004160427+0.0j)  (-0.0900323210150564+0.0j)  (-0.01361418361194984+0.0j)  (-0.08663126856934959+0.0j)  (0.1141039690543252+0.0j)  (0.05378873106746654+0.0j)  (0.036657096588825024+0.0j)  (0.09437106314446893+0.0j)  (-0.0056378141950631285+0.0j)  (-0.029242048122971348+0.0j)  (-0.08726008931846786+0.0j)  (0.04922724073175828+0.0j)  (0.07025426998065662+0.0j)  (-0.026754731538888767+0.0j)  (-0.061189329349772476+0.0j)  (-0.042614454037478114+0.0j)  (0.06470499114229775+0.0j)  (0.09591189963962232+0.0j)  (0.006968550984287127+0.0j)  (-0.27268654157433986+0.0j)  (0.09557715726962324+0.0j)  (0.1067731478053902+0.0j)  (0.0854545468315674+0.0j)  (-0.10633806394065987+0.0j)  (0.03092339751191714+0.0j)  (0.04539886442237955+0.0j)  (-0.08337019624695934+0.0j)  (-0.1413966095434081+0.0j)  (0.10200335698101637+0.0j)  (-0.05687971188253147+0.0j)  (0.034087017900612235+0.0j)  (0.1196713514172268+0.0j)  (-0.06251564028161666+0.0j)  (0.09864710556030605+0.0j)  (-0.013756116821178738+0.0j)  (0.002440966859566968+0.0j)  (-0.002372352860562525+0.0j)  (0.02062443096882646+0.0j)  (-0.000977655635192365+0.0j)  (0.023323876452256333+0.0j)  (-0.00520080979762464+0.0j)  (0.004464676634703929+0.0j)  (-0.03026273635757823+0.0j)  (0.008835638720487796+0.0j)  (-0.008835639165346926+0.0j)  (0.030262735912674338+0.0j)  (-0.004464676165187432+0.0j)  (0.005200809600893662+0.0j)  (-0.023323876289205396+0.0j)  (0.0009776552921590346+0.0j)  (-0.020624430761181416+0.0j)  (0.002372352545704492+0.0j)  (-0.0024409669143392832+0.0j)  (0.013756116199417533+0.0j)  (-0.09864710412718511+0.0j)  (-0.06251548616955627+0.0j)  (0.11967143076570665+0.0j)  (-0.034087022061801676+0.0j)  (-0.0568797114046602+0.0j)  (0.10200335185568703+0.0j)  (-0.14139661814880547+0.0j)  (0.08337019521694036+0.0j)  (0.04539886181722145+0.0j)  (-0.03092339764129513+0.0j)  (0.10633805746482818+0.0j)  (0.085454547069323+0.0j)  (-0.10677314923497915+0.0j)  (-0.09557714862798872+0.0j)  (0.27268654236422835+0.0j)  (0.006968540692825966+0.0j)  (0.09591190426357007+0.0j)  (-0.0647049835129918+0.0j)  (-0.042614453845842774+0.0j)  (0.061189330398679076+0.0j)  (0.026754729979803743+0.0j)  (0.07025427114049929+0.0j)  (-0.04922724553253981+0.0j)  (-0.08726008533235666+0.0j)  (0.029242042884185963+0.0j)  (0.005637811555182231+0.0j)  (0.09437106817112052+0.0j)  (0.03665709197335823+0.0j)  (-0.05378873313101863+0.0j)  (-0.11410396928047144+0.0j)  (-0.08663126259862246+0.0j)  (-0.013614184359767438+0.0j)  (0.09003232452352673+0.0j)  (0.07036621243567977+0.0j)  (0.018873075459639066+0.0j)  (-0.035044151347073615+0.0j)  (-0.08650076895085305+0.0j)  (-0.01595496336831207+0.0j)  (0.004114206838381407+0.0j)  (0.028063029944652058+0.0j)  (0.0506782613049453+0.0j)  (0.04473549170554673+0.0j)  (-0.0777025352820199+0.0j)  (-0.03482023519330894+0.0j)  (0.05473813132911639+0.0j)  (0.05082582916981516+0.0j)  (0.012677552314569214+0.0j)  (0.0020571055419591738+0.0j)  (0.05804048575221814+0.0j)  (0.09382538376438206+0.0j)  (-0.00923832926847814+0.0j)  (-0.035337696662400664+0.0j)  (-0.02923259238537842+0.0j)  (-0.0171334413826752+0.0j)  (0.0909743984423804+0.0j)  (0.13260240666419845+0.0j)  (-0.0853488292679554+0.0j)  (-0.03510400761263372+0.0j)  (-0.011299172750273773+0.0j)  (-0.050000268108928846+0.0j)  (0.1421595444797476+0.0j)  (0.00297951384138697+0.0j)  (0.05262294510513193+0.0j)  (0.02157231357573249+0.0j)  (-0.03432009440940176+0.0j)  (-0.01806371686177569+0.0j)  (-0.03301757574766294+0.0j)  (-0.1287651247728149+0.0j)  (0.07039376031344619+0.0j)  (0.09534284636049672+0.0j)  (0.017530802488360257+0.0j)  (0.016989649000970893+0.0j)  (-0.08060276789745995+0.0j)  (-0.039328015467192286+0.0j)  (-0.02082677039088675+0.0j)  (-0.010757733105654118+0.0j)  (0.07056726348119788+0.0j)  (0.0075500238592669236+0.0j)  (0.02392622155799301+0.0j)  (0.03878608854835911+0.0j)  (-0.026961347310216915+0.0j)  (-0.008432486494693121+0.0j)  (-0.05058823540417064+0.0j)  (0.0382223047371281+0.0j)  (0.1328344640916123+0.0j)  (-0.019656438791859677+0.0j)  (-0.07340023942041442+0.0j)  (-0.02769497385341745+0.0j)  (0.0519361984479606+0.0j)  (-0.01592955947393229+0.0j)  (-0.031726591981876724+0.0j)  (-0.004174042445362819+0.0j)  (0.00419146523908104+0.0j)  (0.005205243355873985+0.0j)  (-0.006817325366074623+0.0j)  (0.010631908513150802+0.0j)  (0.0025358713014602516+0.0j)  (-0.006659406122166877+0.0j)  (-0.00029939040638326576+0.0j)  (0.008740950598776125+0.0j)  (0.0022224796259978303+0.0j)  (0.011827528972417478+0.0j)  (-0.022329318879813837+0.0j)  (0.17966618830306907+0.0j)  (-0.012631427334327396+0.0j)  (0.09071334255673039+0.0j)  (-0.029250601782153805+0.0j)  (0.008221477544566204+0.0j)  (-0.02690697777850887+0.0j)  (0.00024817947004501497+0.0j)  (-0.01112427283842728+0.0j)  (0.01796311853754062+0.0j)  (-0.0009113959477384173+0.0j)  (0.001603787313843144+0.0j)  (-0.006019671667816925+0.0j)  (0.0006140583385401197+0.0j)  (-0.00045294164401885517+0.0j)  (0.00010735320922377019+0.0j)
 (1.581063040730058e-05-1.5531161028344714e-19j)  (-0.0005045792923490054+7.108764022582215e-19j)  (0.0005807276311454769-9.10742554188973e-19j)  (-0.006528378063619389+9.075340425581881e-18j)  (0.001160855274998025-2.248508175168304e-18j)  (-0.0004306562805644515+1.423150950626109e-18j)  (0.014639136910401904-2.612247122194204e-17j)  (-0.013896465751672318+1.6711420556085322e-17j)  (0.0005364659874939013-3.5260086202633973e-19j)  (-0.012413071884511084+3.4824186956796127e-17j)  (0.008485019512994234-8.844594188700312e-18j)  (0.03270787573254439-3.873345037097558e-17j)  (-0.11355781413338985+1.1683008539330206e-16j)  (0.015046277564701949-1.6724210495630346e-17j)  (-0.1936407553970854+2.2855746421814262e-16j)  (0.02431357641658587-2.7607594943651858e-17j)  (-0.015022628311633293+1.483675958624894e-17j)  (-0.004219785729102859+3.487698413377965e-18j)  (0.011181766374444874-9.046538132952622e-18j)  (0.0009230652247967434-2.022022878683393e-17j)  (-0.014531586703600819+1.105189663961961e-17j)  (-0.006078513556705969+2.245923047088124e-18j)  (0.015311021858573541-1.2339294208861625e-17j)  (-0.05478950917937286-7.117606119509673e-17j)  (-0.019012535722506614+7.607908143864865e-17j)  (-0.05394072267823781+1.196002119053276e-16j)  (-0.044011771200761794+2.2136920083971658e-16j)  (0.05493353440741163-2.244755489235576e-17j)  (0.0319187117924242-2.274077756998093e-17j)  (0.0039882108302976005+1.5722379530240273e-17j)  (-0.01528130768748558-4.232539356687189e-17j)  (0.002074289381986255+2.526861060681233e-17j)  (-0.011308526330076951-3.240524228391056e-17j)  (0.042083488606978+9.232412523922277e-17j)  (-0.0631977743506476+5.729849740071482e-17j)  (-0.10970669588873913+8.48634402946583e-17j)  (-0.04715079632609612+2.4933086979150386e-16j)  (0.12858469558279165-3.0574946241388305e-16j)  (0.02713718032429898+1.6041936854313732e-17j)  (0.11555414681940408-2.6058022449603857e-16j)  (-0.03169824626895759-2.0736531531419318e-16j)  (-0.14870607551933285+1.455654170283112e-16j)  (0.028740676899231966-7.929934418399088e-18j)  (0.07352658865228073+3.2986176959017673e-16j)  (0.04530896663494086+3.797308739709473e-17j)  (0.07224647577424892-2.971837203416027e-17j)  (-0.03071066765095218+3.6442098407829756e-17j)  (0.03548447287790099-1.1354032167564773e-16j)  (0.055700096107799316-4.907630163039476e-17j)  (-0.0916655401636056-1.7521024633682227e-16j)  (-0.14028566207841336-6.651005183920473e-17j)  (-0.03055583155980529+1.1359470342423718e-17j)  (-0.021644136502439414+1.603137214135899e-16j)  (0.021065258886791963-6.059409112537414e-17j)  (0.009793079751412016+9.667478583242073e-18j)  (0.07507212253259783+2.279045316899552e-17j)  (-0.0008670560268207086-2.6164359634327857e-17j)  (-0.06662554399644335+1.2439330271011644e-17j)  (-0.05529661090558011+3.815455771791593e-18j)  (0.0066330556697670184+1.579792106150698e-17j)  (0.02102254145115407+7.953641401868999e-18j)  (0.06989364374844032-4.164790061499066e-17j)  (0.08290316104606643-3.03051957279149e-17j)  (-0.07387375862235747+3.8163170782923626e-17j)  (0.012921650464290679-3.485050991072381e-17j)  (0.046720466435001544-1.7230360340147213e-16j)  (0.048173716156974446+1.763907173203168e-17j)  (-0.015847616334552485-2.241032231574812e-17j)  (-0.021826742178858716+7.987101450985722e-17j)  (0.03328645666828918-1.2254774122460734e-17j)  (0.03162212783513833-4.751258876852764e-16j)  (-0.06723074723120938-1.7088183214241169e-16j)  (-0.08798777133622603-1.4618035796079784e-16j)  (-0.006260364081723417-5.259670056502043e-18j)  (-0.024876770359759146+3.955004257398469e-17j)  (0.04756065440686981-2.2235159481611342e-17j)  (0.028399107350045825+1.4038103027970028e-18j)  (-0.015627328334380415-1.6784359810556967e-17j)  (-0.018578423434455676+3.991231474567151e-18j)  (0.017699203501869216+1.4947048757037628e-17j)  (0.0004954993715810263+1.5356183163368501e-18j)  (0.11417045082940097+7.034030146743445e-18j)  (0.021774753718864538-6.754502880371762e-18j)  (-0.002989159989525066-1.5130381356168652e-17j)  (0.07736857930752529-1.2898810034247206e-17j)  (-0.08967257227351616+1.9610243660435918e-17j)  (-0.011920968459903787-3.037967357862664e-18j)  (-0.08381406130442026+2.883150260686394e-17j)  (0.07354562483312231-4.6166050554963545e-17j)  (0.06966448005862465+6.950536827471106e-17j)  (0.039144024712342754+1.2793938023059075e-17j)  (0.06867156327451222-1.488487858301888e-17j)  (-0.009998532550462999+3.4962307212474784e-17j)  (-0.03694230917685136-3.1935711852962736e-17j)  (-0.09364707917878458-1.0596157585768499e-18j)  (0.019582531133320882+2.7476793915064848e-17j)  (0.0581737798758466-1.2093536207807501e-18j)  (-0.028899719728411658-5.723641259339617e-18j)  (-0.07572522163416973-2.777167486008785e-18j)  (-0.03800956284894462+2.4653017923105495e-18j)  (0.07891907549413449+1.1645226112142756e-17j)  (0.08677930008308907-8.857474801244081e-18j)  (0.01315468307757563+5.630487485767988e-18j)  (-0.27377316684516745+1.8277859617663683e-17j)  (0.08688319662999806-7.014767138238253e-18j)  (0.09275514734723167-8.85278126907212e-18j)  (0.08659858710428783-8.090949077431412e-18j)  (-0.09518233909650825+7.33507473969457e-18j)  (0.027028357970897733-3.5389709419531784e-18j)  (0.042702344268296485-2.224228204402553e-18j)  (-0.07852456098693433+4.096204159104363e-18j)  (-0.12390895472062106+1.1820293164258683e-17j)  (0.09219220058004131-7.316421652881339e-18j)  (-0.054305080423593693+2.584158987106234e-18j)  (0.02909903157184856-2.748917957706968e-18j)  (0.10830444538772618-8.409316353886101e-18j)  (-0.05684440915868349+3.572563691934897e-18j)  (0.0892639845015032-6.460159051284697e-18j)  (-0.012301258294609657+8.622059671858562e-19j)  (0.002133014061705821-1.6831362433426938e-19j)  (-0.0017775055461416137+2.0525635526217273e-19j)  (0.01714535636058597-1.1186253386938933e-18j)  (-0.0005267011539240933+5.248267006659511e-19j)  (0.01945736157549993-1.119801776726459e-18j)  (-0.004526199365009219+2.3994928432982635e-19j)  (0.003966461329557036-2.1939476928325053e-19j)  (-0.025971001182259056+1.193988789283138e-18j)  (0.007565467922277619-3.3897526469936104e-19j)  (0.007565468367599174-3.3897529237840404e-19j)  (-0.025971001015116114+1.1939888050538234e-18j)  (0.003966460971855958-2.193947602749072e-19j)  (-0.00452619923783734+2.3994928319982287e-19j)  (0.01945736155309042-1.119801780998674e-18j)  (-0.0005267008578883035+5.248268800241668e-19j)  (0.01714535629054292-1.1186253356215205e-18j)  (-0.001777505294867113+2.0525633720436256e-19j)  (0.0021330141277135966-1.6831362971496134e-19j)  (-0.012301257833096633+8.622059425706504e-19j)  (0.08926398401469869-6.4601590734384256e-18j)  (0.056844270191443495-3.57255297960078e-18j)  (-0.10830451856692117+8.409320985225416e-18j)  (0.02909903566978772-2.748918251814391e-18j)  (0.05430508051452684-2.584159033295519e-18j)  (-0.09219219675551184+7.316421405271336e-18j)  (0.12390896354535196-1.1820293911294639e-17j)  (-0.07852456091840872+4.096204096834013e-18j)  (-0.04270234235641979+2.224228113965055e-18j)  (0.027028358244420358-3.538971030648781e-18j)  (-0.09518233371487206+7.335074315057312e-18j)  (-0.08659858846539004+8.090949253017408e-18j)  (0.09275514935444498-8.852781398334246e-18j)  (0.08688318905300055-7.014766765703416e-18j)  (-0.2737731701684654+1.8277859844086753e-17j)  (-0.013154673635493976-5.630504630125102e-18j)  (-0.08677930606255176+8.857476131352675e-18j)  (0.07891906899375263+1.164522991833107e-17j)  (0.03800956238518376-2.4653015783318298e-18j)  (-0.07572522354259698-2.7771677874637664e-18j)  (-0.028899718053583923-5.7236414293501126e-18j)  (-0.0581737805340741+1.2093535080094768e-18j)  (0.019582534920856147+2.7476791523377174e-17j)  (0.09364707660567377+1.0596169523803093e-18j)  (-0.03694230539178257-3.193572234833237e-17j)  (-0.009998530002625355+3.496232618486501e-17j)  (-0.06867156853021077+1.4884879325687224e-17j)  (-0.03914401976775809-1.2793937450749405e-17j)  (0.06966448301855735+6.950537371401393e-17j)  (0.07354562782818073-4.616605772802815e-17j)  (0.0838140587150347-2.883150050411575e-17j)  (0.01192096939099745+3.037968204139977e-18j)  (-0.08967257685870676+1.9610244984998662e-17j)  (-0.0773685726012528+1.289880865986821e-17j)  (0.0029891573780935453+1.513038547093695e-17j)  (0.021774764067047897-6.754497901371039e-18j)  (0.11417044934169156+7.034030262119456e-18j)  (-0.0004954962875095698-1.5356153283962757e-18j)  (0.01769920240846112+1.4947034458236716e-17j)  (-0.018578421960264914+3.991228148338118e-18j)  (-0.01562733260762144-1.6784355804978344e-17j)  (-0.028399108341348914-1.4038109939473917e-18j)  (0.04756065901159476-2.2235159350533893e-17j)  (-0.024876756442125676+3.955002246062109e-17j)  (-0.006260360409989667-5.259664961371651e-18j)  (-0.08798777056655677-1.461803450465739e-16j)  (-0.06723074536997051-1.708818681844366e-16j)  (0.03162213065412137-4.751255291090843e-16j)  (-0.033286448944031016+1.2254774620510282e-17j)  (0.02182674095377278-7.987101651440134e-17j)  (-0.015847619643840127-2.2410400381121203e-17j)  (0.048173714547334184+1.76390778547889e-17j)  (-0.0467204703598054+1.723036080948311e-16j)  (-0.012921647770417528+3.48505005989693e-17j)  (-0.07387375838197326+3.8163172124866197e-17j)  (-0.08290316181595372+3.030519455732895e-17j)  (0.06989365230051604-4.1647905679962655e-17j)  (0.021022542235138345+7.953642695231143e-18j)  (0.006633052591694251+1.579793961270337e-17j)  (0.055296605720436036-3.815441990116343e-18j)  (-0.06662555408994003+1.2439337938154012e-17j)  (0.0008670603607268466+2.6164388814574312e-17j)  (-0.07507212380520163-2.279044651834324e-17j)  (-0.009793082241613404-9.667477999245395e-18j)  (0.021065258491074386-6.059409051912797e-17j)  (-0.021644133648028873+1.6031369984552995e-16j)  (0.030555822443704105-1.1359472094296028e-17j)  (0.14028565721584885+6.651005303341952e-17j)  (-0.09166554817192374-1.7521031046161802e-16j)  (-0.05570009885131523+4.9076348277375145e-17j)  (-0.03548447197429046+1.1354031093762544e-16j)  (0.03071065992239716-3.6442068969786993e-17j)  (0.07224647924125639-2.9718380222487483e-17j)  (0.0453089698379006+3.7973093666751806e-17j)  (-0.07352659601596406-3.2986188339136505e-16j)  (-0.02874068056133107+7.929940725176049e-18j)  (-0.14870606847272486+1.4556541668797595e-16j)  (0.03169824671427457+2.0736530917098032e-16j)  (-0.11555413793329113+2.605802895931907e-16j)  (-0.027137180069804985-1.604193624966924e-17j)  (0.12858468724594826-3.0574949149076422e-16j)  (0.04715081988033793-2.493309093689938e-16j)  (0.10970669804067981-8.486345985092419e-17j)  (-0.06319777343538621+5.729851009630207e-17j)  (-0.0420835001883009-9.232412578126915e-17j)  (-0.011308528694233889-3.240525437577684e-17j)  (-0.002074291309222223-2.5268629986327514e-17j)  (0.015281310381167347+4.23254003378735e-17j)  (-0.003988210632989236-1.5722376891084714e-17j)  (0.0319186960315238-2.2740772800586324e-17j)  (0.05493355053963714-2.2447565738818565e-17j)  (0.0440117681348727-2.2136919027248092e-16j)  (-0.05394072335951925+1.1960022080280187e-16j)  (-0.019012539343840146+7.607907468040282e-17j)  (-0.05478951032714151-7.117607109253193e-17j)  (0.015311021619759559-1.2339293735876578e-17j)  (0.006078513578351245-2.245922699086827e-18j)  (-0.014531588334318718+1.1051896142977334e-17j)  (0.0009230642296665768-2.0220195546398057e-17j)  (0.011181763405240757-9.046537745983091e-18j)  (0.004219786498073785-3.487699015011241e-18j)  (0.015022625119010657-1.4836755919049175e-17j)  (-0.024313577890151095+2.760759664896774e-17j)  (0.1936407493543636-2.2855745769738924e-16j)  (-0.015046277038504509+1.6724209835051e-17j)  (0.11355780995514832-1.1683008098853765e-16j)  (-0.03270787681278179+3.8733451483014545e-17j)  (0.008485019172068887-8.84459480937042e-18j)  (-0.012413070833564431+3.482418621401348e-17j)  (0.0005364659270756734-3.526007367621616e-19j)  (-0.013896464582228136+1.6711418697673607e-17j)  (0.014639136905618943-2.6122471654879798e-17j)  (-0.0004306563143462841+1.4231510458081847e-18j)  (0.0011608551892876926-2.248508112325506e-18j)  (-0.006528377518523491+9.075339680909577e-18j)  (0.0005807276136366064-9.107425339279778e-19j)  (-0.0005045792932508886+7.10876405054718e-19j)  (1.5810625623151808e-05-1.5531160994291037e-19j)
