 (2.7605734635259015e-05+0.0j)  (-0.0005889278044127232+0.0j)  (6.786422672544336e-05+0.0j)  (-4.957615004189773e-06+0.0j)  (0.00012350604766205264+0.0j)  (-0.0008745839203042501+0.0j)  (0.009188839909253425+0.0j)  (-0.0007221040995622683+0.0j)  (0.021560913895891265+0.0j)  (-0.039395700705180614+0.0j)  (0.024451660674652115+0.0j)  (-0.011369507593951738+0.0j)  (0.013703346420782069+0.0j)  (0.004713779643314055+0.0j)  (-0.11914883124324613+0.0j)  (0.1862779989068321+0.0j)  (0.002832612182319619+0.0j)  (0.0018448191386621997+0.0j)  (-0.007595708213995639+0.0j)  (-0.0008152338621346934+0.0j)  (0.005120374025859413+0.0j)  (0.02288555683831357+0.0j)  (-0.18026505137843837+0.0j)  (0.01546108927652497+0.0j)  (0.008632746186066634+0.0j)  (-0.023838477959102114+0.0j)  (-0.009452092640870215+0.0j)  (0.046168859453472585+0.0j)  (-0.003711062966912893+0.0j)  (-0.001955780513454645+0.0j)  (-0.0022839615764457554+0.0j)  (-0.00013815787162369043+0.0j)  (0.0002769305618812037+0.0j)  (5.086619866802842e-05+0.0j)  (0.008310312714882851+0.0j)  (-0.011454359125841378+0.0j)  (-0.00325199997930403+0.0j)  (-0.046414698466538916+0.0j)  (0.04469016270797876+0.0j)  (-0.04462561443559638+0.0j)  (-0.0293009867728377+0.0j)  (-0.04194281236488188+0.0j)  (0.018654604836149783+0.0j)  (0.04362143974478166+0.0j)  (0.04257788845850396+0.0j)  (-0.07845190246058158+0.0j)  (-0.04061019277887893+0.0j)  (-0.0005770458675755548+0.0j)  (0.06672631843532596+0.0j)  (0.030398285219967867+0.0j)  (-0.040305085697474215+0.0j)  (-0.0004461798835670501+0.0j)  (-0.038576742277355316+0.0j)  (-0.08371359433490146+0.0j)  (0.08794358413473118+0.0j)  (0.029707996684567917+0.0j)  (0.02701328279990107+0.0j)  (-0.016987586165887428+0.0j)  (-0.01589965205098657+0.0j)  (-0.051849529321799245+0.0j)  (-0.0499019329778434+0.0j)  (0.06392856146136869+0.0j)  (0.10079129917452005+0.0j)  (0.027130178438264627+0.0j)  (-0.04502525563728056+0.0j)  (-0.07509015787968251+0.0j)  (-0.0050498748706755+0.0j)  (0.12738599030154965+0.0j)  (0.014026301030622546+0.0j)  (0.0006509412911371488+0.0j)  (-0.0016287402924658192+0.0j)  (-0.034800214196377244+0.0j)  (-0.019649057947642545+0.0j)  (-0.009149785577477174+0.0j)  (-0.04019087785614351+0.0j)  (0.008541942372447223+0.0j)  (0.1815230014917088+0.0j)  (-0.02574155900977553+0.0j)  (-0.016551014644856036+0.0j)  (-0.017486890434805596+0.0j)  (0.029927626024778723+0.0j)  (0.03545198750374844+0.0j)  (0.0011060559407115834+0.0j)  (0.01221487648599315+0.0j)  (-0.010010378258205596+0.0j)  (-0.034920471015371726+0.0j)  (-0.004566111260161373+0.0j)  (0.10163872662384892+0.0j)  (0.03949730237176728+0.0j)  (0.05318361059269403+0.0j)  (-0.054938561640389016+0.0j)  (-0.0042039869346466455+0.0j)  (0.11471159827163309+0.0j)  (0.12822111874817424+0.0j)  (-0.0014362022356557442+0.0j)  (-0.10168152980616722+0.0j)  (0.004241746815599314+0.0j)  (0.09463775426800518+0.0j)  (0.008996247222890432+0.0j)  (-0.02443605499576943+0.0j)  (-0.0032056959532378465+0.0j)  (-0.005530216759621287+0.0j)  (-0.00022427008166893772+0.0j)  (-0.018124059014625608+0.0j)  (0.01365274091069062+0.0j)  (0.06364336494232986+0.0j)  (-0.008769538955019562+0.0j)  (0.16660384250658522+0.0j)  (0.08284466002124073+0.0j)  (-0.0022683872001743113+0.0j)  (-0.25843987302978993+0.0j)  (0.018443664716909367+0.0j)  (0.004638165124386814+0.0j)  (-0.010172526241130046+0.0j)  (-0.0013204791066166901+0.0j)  (0.0036692260571911483+0.0j)  (0.0004266745804886769+0.0j)  (-0.005363621668996902+0.0j)  (0.0016450336590423014+0.0j)  (-0.0028462085941790656+0.0j)  (0.0249176997401498+0.0j)  (-0.04946815846678175+0.0j)  (0.2579222744837842+0.0j)  (-0.047417294030345745+0.0j)  (0.054329319799293896+0.0j)  (-0.046998944780153123+0.0j)  (0.0014812662973839776+0.0j)  (-0.1707153664757381+0.0j)  (0.1707153664757361+0.0j)  (-0.001481266297383823+0.0j)  (0.046998944780150466+0.0j)  (-0.054329319799292654+0.0j)  (0.04741729403034504+0.0j)  (-0.25792227448378696+0.0j)  (0.0494681584667856+0.0j)  (-0.02491769974015027+0.0j)  (0.0028462085941792243+0.0j)  (-0.0016450336590426965+0.0j)  (0.005363621668996955+0.0j)  (0.00042667458048857647+0.0j)  (-0.0036692260571909436+0.0j)  (-0.0013204791066165934+0.0j)  (0.01017252624112915+0.0j)  (0.004638165124385752+0.0j)  (-0.018443664716907233+0.0j)  (-0.25843987302977695+0.0j)  (0.002268387200180525+0.0j)  (0.08284466002124119+0.0j)  (-0.1666038425066044+0.0j)  (-0.00876953895501939+0.0j)  (0.06364336494233054+0.0j)  (-0.013652740910691406+0.0j)  (-0.018124059014626166+0.0j)  (-0.00022427008166910726+0.0j)  (0.005530216759622447+0.0j)  (0.0032056959532379093+0.0j)  (0.024436054995763932+0.0j)  (0.008996247222888746+0.0j)  (0.09463775426800274+0.0j)  (-0.004241746815604859+0.0j)  (-0.10168152980617501+0.0j)  (0.0014362022356556171+0.0j)  (0.1282211187481864+0.0j)  (-0.11471159827162211+0.0j)  (0.0042039869346501306+0.0j)  (0.054938561640388885+0.0j)  (0.05318361059269694+0.0j)  (-0.03949730237177702+0.0j)  (-0.1016387266238378+0.0j)  (0.00456611126016399+0.0j)  (0.03492047101536965+0.0j)  (0.010010378258206477+0.0j)  (0.012214876485994012+0.0j)  (0.0011060559407113514+0.0j)  (-0.03545198750374831+0.0j)  (-0.02992762602477565+0.0j)  (-0.01748689043480527+0.0j)  (0.01655101464485807+0.0j)  (0.025741559009775546+0.0j)  (0.18152300149170783+0.0j)  (-0.008541942372446735+0.0j)  (-0.04019087785614272+0.0j)  (-0.009149785577485987+0.0j)  (0.01964905794760583+0.0j)  (0.0348002141963956+0.0j)  (0.0016287402924655527+0.0j)  (0.000650941291136713+0.0j)  (0.014026301030623396+0.0j)  (0.12738599030154757+0.0j)  (-0.005049874870668425+0.0j)  (-0.07509015787968792+0.0j)  (0.04502525563727792+0.0j)  (0.02713017843826106+0.0j)  (0.10079129917451676+0.0j)  (-0.06392856146137149+0.0j)  (-0.049901932977845856+0.0j)  (-0.05184952932179929+0.0j)  (0.015899652050985542+0.0j)  (0.01698758616588976+0.0j)  (0.02701328279990613+0.0j)  (0.02970799668456213+0.0j)  (0.08794358413474006+0.0j)  (-0.08371359433490524+0.0j)  (-0.038576742277342486+0.0j)  (-0.00044617988356660746+0.0j)  (0.04030508569746783+0.0j)  (0.030398285219973016+0.0j)  (-0.06672631843532563+0.0j)  (-0.0005770458675745842+0.0j)  (-0.04061019277888282+0.0j)  (0.07845190246057747+0.0j)  (0.04257788845850532+0.0j)  (0.04362143974477841+0.0j)  (-0.018654604836149856+0.0j)  (-0.04194281236488043+0.0j)  (-0.029300986772844314+0.0j)  (0.04462561443559827+0.0j)  (-0.04469016270797839+0.0j)  (-0.046414698466536244+0.0j)  (0.003251999979304906+0.0j)  (0.011454359125840917+0.0j)  (-0.00831031271488183+0.0j)  (-5.0866198667994494e-05+0.0j)  (-0.0002769305618811641+0.0j)  (-0.000138157871623657+0.0j)  (-0.0022839615764459705+0.0j)  (-0.0019557805134550865+0.0j)  (-0.0037110629669167565+0.0j)  (0.04616885945347163+0.0j)  (-0.00945209264087005+0.0j)  (0.023838477959102263+0.0j)  (0.008632746186068609+0.0j)  (0.015461089276525838+0.0j)  (-0.180265051378435+0.0j)  (0.02288555683831354+0.0j)  (-0.005120374025859146+0.0j)  (-0.0008152338621347387+0.0j)  (0.007595708213996231+0.0j)  (0.0018448191386634858+0.0j)  (0.002832612182319443+0.0j)  (-0.18627799890681276+0.0j)  (0.1191488312432793+0.0j)  (-0.004713779643313839+0.0j)  (-0.013703346420781328+0.0j)  (0.0113695075939554+0.0j)  (-0.024451660674654988+0.0j)  (0.03939570070518315+0.0j)  (-0.02156091389589004+0.0j)  (0.0007221040995618966+0.0j)  (-0.00918883990925317+0.0j)  (0.0008745839203042251+0.0j)  (-0.00012350604766207593+0.0j)  (4.957615004195007e-06+0.0j)  (-6.786422672547009e-05+0.0j)  (0.0005889278044127492+0.0j)  (-2.7605734635251663e-05+0.0j)
 (0.00014691885393392366+1.3611444733929647e-18j)  (-0.001574125776121363-2.595132122612756e-18j)  (0.00010331211485276775+4.237871899070234e-20j)  (-1.0526577018019793e-05-1.1229431917923207e-20j)  (0.0002502487870820414+9.78438612047779e-20j)  (-0.001649787180031435-4.2070879947828e-19j)  (0.01634965365550675+4.600634401288155e-18j)  (-0.0013097232232781504-3.2219248517568827e-19j)  (0.03897989113806372+1.0102226468201425e-17j)  (-0.07095401718069635-2.0136937846765574e-17j)  (0.04407761397682763+1.3708717515455864e-17j)  (-0.02083514153749797-5.575161021156896e-18j)  (0.02490071695420994+7.388211717001068e-18j)  (0.008506190352452384+3.577695869221015e-18j)  (-0.22140632164401705-5.687984870304989e-17j)  (0.346756447281714+8.731769230068414e-17j)  (0.005321092962322247+1.0680134367654764e-18j)  (0.0033379354557578947+8.135974572640455e-19j)  (-0.013854991901014817-3.434812740489929e-18j)  (-0.0014409816652044083+1.6374013355168622e-19j)  (0.009215345771671461+1.0586277471046604e-18j)  (0.04268078028950024+1.0583603501518206e-17j)  (-0.33563202199323017-7.979467118843708e-17j)  (0.028240244807320496+6.861780740363793e-18j)  (0.015450315066894363+4.7150776417711e-18j)  (-0.04257531742531116-1.0564181249446468e-17j)  (-0.018409989408015845-4.4128889194902995e-18j)  (0.08036734020374481+1.6387177885551903e-17j)  (-0.0061180523433851846-2.2238944654611704e-20j)  (-0.0035015942001162593-6.641135251491925e-19j)  (-0.0037821959672565083-1.3410848190273968e-18j)  (-5.869381291853605e-05+1.4185941094324196e-18j)  (0.0006972578782880876+2.128050237135966e-18j)  (0.0004402246846035895-1.2354524626381979e-17j)  (0.01795342381864584-1.7113962408059723e-17j)  (-0.0300846543594334+1.2209952846152136e-17j)  (-0.0043106352237820755+1.763971115816446e-18j)  (-0.08488473101012624-1.7111145062065542e-18j)  (0.0645099655052041+2.013423584482593e-17j)  (-0.06090063796103466-1.162917501430596e-17j)  (-0.03976459463956551-6.997622791515125e-18j)  (-0.057719350359129784-7.395962780869522e-18j)  (0.02185641092451298+9.077383600644993e-18j)  (0.05825817047510493+1.066896326121454e-17j)  (0.05860120798232511+3.005601403164317e-17j)  (-0.07961435357655147+4.183642977783196e-18j)  (-0.039832800044878505+4.905115152015126e-19j)  (0.0017096135454812218+1.345232377524034e-16j)  (0.08228257276938+1.2092102394167746e-17j)  (0.04816057217152425+1.5538862738439578e-17j)  (-0.026815004021741924+1.121337612597469e-17j)  (-0.0033096372223148534+3.611336333224563e-16j)  (0.013580049955916194-1.4983578178248546e-16j)  (-0.08700563843818017+7.847516413118546e-17j)  (0.06664737019409497-5.464705262911583e-17j)  (0.04211570352202985+6.386416880575284e-17j)  (0.03066198586013257+7.625483230170058e-17j)  (-0.01189265773165011+6.454368414413936e-18j)  (-0.009521041677928225+5.398475350875438e-18j)  (-0.04990936256635643-4.675832446102656e-18j)  (-0.051715881042350996-2.2723303141289355e-17j)  (0.047132461599273465-2.70204028102569e-17j)  (0.08065502424144472-3.5132960895791994e-17j)  (0.014356245109800405+9.332304513113829e-18j)  (-0.03403154968196005-1.8674379240968114e-17j)  (-0.053762114141919864+9.449617055529896e-18j)  (-0.005239674159726187-3.2521158190123733e-18j)  (0.10499719697260784-5.0077046188854184e-17j)  (0.01402133482608101-2.082985052198075e-18j)  (0.03576393478640122-4.255770867930493e-16j)  (0.007686576285291549-1.4958614532777137e-16j)  (-0.036101001857349505+9.707906636390581e-17j)  (-0.03753575345817117-1.3368594865757733e-16j)  (-0.02239562264830931-3.315781146002615e-17j)  (-0.06490677116091764-4.447194244613562e-17j)  (0.012711145983804016+2.257233600807689e-17j)  (0.27305786809162513+1.321895971498391e-16j)  (-0.021681384018244425-9.618995165535237e-18j)  (-0.013521730878820654+8.818725763323372e-18j)  (-0.022723520098594532-2.4549577889610477e-17j)  (0.047487825272412854+2.5233217147035616e-17j)  (0.02153121425262136+3.5218247372275445e-18j)  (0.0010088342188150612+6.345474982349313e-18j)  (0.044761168474434024-9.805350876087697e-17j)  (-0.0025410164628395723+1.1633501973408847e-17j)  (-0.016741808097193875-1.9995879238706977e-17j)  (-0.003081457606603513+5.862692252137894e-19j)  (0.04172014062955298+6.1369125412977074e-18j)  (0.008690584199948469+4.111031117804364e-17j)  (0.015337826562116824+2.483637829704721e-19j)  (-0.032883076316762676+3.18005405417181e-18j)  (0.04475826522572041-1.138339444190361e-16j)  (-0.027526452842964386-2.0730426541888368e-17j)  (-0.004479678100441961+2.0689628101744974e-17j)  (0.0002848938318751389-8.43827227590355e-19j)  (-0.006324209931680383-8.415903690967262e-18j)  (-0.002246527510602679+1.6130474366049709e-16j)  (0.04164888044493409-5.2576764513466455e-17j)  (0.0005833636685544756-4.0737218135416624e-17j)  (0.009804863357481715-2.86001851249673e-17j)  (0.001249715340859839-8.263942102050694e-18j)  (-0.002418182027014577-2.0900500241527942e-18j)  (-0.0014245702487172085-1.3487855336973463e-16j)  (-0.002193629024879039-1.498517432438734e-18j)  (0.00034258319537551485+2.621119326663205e-18j)  (0.00654285634371897+6.3839252053978915e-18j)  (-0.001096986308144027+1.3757223188828942e-19j)  (0.019823261842198625-1.7785249119428807e-17j)  (0.01020959953142471-7.816644211445683e-18j)  (0.00015455054749123251-1.5778689945173393e-17j)  (-0.03576724836949399+2.865733539985507e-17j)  (-0.0010027436676227838-6.9260514390197534e-18j)  (0.000943179406613353-1.1551584023249586e-18j)  (0.0044309513463800625+3.156690253076629e-17j)  (0.0019317212239469443+1.6268307809035964e-17j)  (0.00023239512161415824+3.7046345977435275e-19j)  (-0.00015975365662960637-1.6047291336479438e-18j)  (9.451978667906081e-05+1.1622302200030145e-19j)  (-0.0014674638965595484+3.900634145232444e-18j)  (0.001540204363787126-4.7110298256863886e-18j)  (0.007677283495032699-2.171079457979318e-18j)  (-0.01493790062563724+5.303824381682855e-18j)  (0.0637737422610315-3.161994264742822e-17j)  (-0.011670035030712643+5.443648170500221e-18j)  (0.013567458223300362-6.3590125628607016e-18j)  (-0.011690934769958458+4.5845911908477206e-18j)  (0.0003636783144849128-1.477375984646581e-19j)  (-0.03713231023528418+2.7720051936427693e-17j)  (-0.03713231023528413+2.772005193642741e-17j)  (0.0003636783144847725-1.4773759846473744e-19j)  (-0.01169093476995766+4.584591190847417e-18j)  (0.013567458223300119-6.3590125628604574e-18j)  (-0.011670035030712553+5.4436481705001765e-18j)  (0.063773742261032-3.161994264742841e-17j)  (-0.014937900625638267+5.303824381683011e-18j)  (0.007677283495032893-2.171079457979524e-18j)  (0.0015402043637870726-4.7110298256864964e-18j)  (-0.0014674638965596761+3.9006341452318806e-18j)  (9.451978667906688e-05+1.1622302200043677e-19j)  (0.00015975365662969612+1.6047291336485115e-18j)  (0.000232395121613993+3.704634597746287e-19j)  (-0.0019317212239468105-1.6268307809034608e-17j)  (0.004430951346380325+3.1566902530765246e-17j)  (-0.0009431794066134007+1.155158402323018e-18j)  (-0.0010027436676228203-6.926051439018881e-18j)  (0.03576724836949277-2.865733539985422e-17j)  (0.00015455054749043367-1.5778689945119452e-17j)  (-0.010209599531425084+7.816644211444993e-18j)  (0.019823261842201872-1.7785249119430755e-17j)  (0.0010969863081441867-1.375722318883189e-19j)  (-0.0065428563437193304-6.383925205397757e-18j)  (0.0003425831953756467+2.6211193266648825e-18j)  (0.0021936290248785913+1.4985174324379532e-18j)  (0.0014245702487170997+1.3487855336963474e-16j)  (-0.002418182027013844-2.0900500241509784e-18j)  (0.001249715340859726-8.263942102053277e-18j)  (0.0098048633574821-2.860018512497348e-17j)  (-0.0005833636685545814+4.073721813540048e-17j)  (-0.04164888044493385+5.257676451346408e-17j)  (-0.0022465275105995903+1.6130474366026876e-16j)  (0.006324209931683339+8.41590369096199e-18j)  (0.000284893831875336-8.43827227590697e-19j)  (0.004479678100444043-2.0689628101739422e-17j)  (-0.027526452842963428-2.0730426541885644e-17j)  (0.044758265225717936-1.1383394441899889e-16j)  (-0.03288307631676474+3.1800540541733755e-18j)  (-0.015337826562118323-2.4836378296690065e-19j)  (0.008690584199952021+4.1110311178051e-17j)  (0.04172014062955025+6.13691254129038e-18j)  (-0.003081457606604082+5.862692252062953e-19j)  (-0.016741808097192577-1.9995879238709417e-17j)  (-0.002541016462841229+1.1633501973411487e-17j)  (-0.04476116847443496+9.805350876088455e-17j)  (-0.0010088342188137986-6.345474982424247e-18j)  (0.021531214252621673+3.521824737216393e-18j)  (0.04748782527240921+2.5233217147061944e-17j)  (0.022723520098598453+2.4549577889581382e-17j)  (-0.013521730878820453+8.818725763308715e-18j)  (-0.021681384018245042-9.618995165537049e-18j)  (-0.2730578680916249-1.3218959714983954e-16j)  (0.012711145983804184+2.2572336008070357e-17j)  (0.06490677116091581+4.447194244613786e-17j)  (0.02239562264831945+3.3157811460031146e-17j)  (-0.03753575345813383-1.3368594865775078e-16j)  (-0.036101001857383554+9.707906636381839e-17j)  (0.007686576285290761-1.4958614532772576e-16j)  (-0.03576393478640139+4.255770867934846e-16j)  (-0.014021334826081918+2.082985052194394e-18j)  (-0.10499719697260695+5.007704618885079e-17j)  (0.005239674159719607+3.2521158189762644e-18j)  (0.05376211414192408-9.449617055530972e-18j)  (-0.03403154968195797-1.8674379240964068e-17j)  (-0.014356245109798525-9.332304513127868e-18j)  (-0.08065502424144132+3.513296089580323e-17j)  (0.047132461599276226-2.7020402810230162e-17j)  (0.05171588104235372+2.2723303141270237e-17j)  (0.049909362566356086+4.675832446112856e-18j)  (-0.00952104167792861+5.398475350900013e-18j)  (-0.011892657731651345+6.454368414394637e-18j)  (-0.03066198586013681-7.625483230166263e-17j)  (-0.042115703522025934-6.38641688058121e-17j)  (-0.06664737019409989+5.464705262911822e-17j)  (0.087005638438179-7.847516413119809e-17j)  (-0.013580049955927539+1.4983578178256234e-16j)  (0.0033096372223198403-3.6113363332276186e-16j)  (-0.026815004021734964+1.1213376125968772e-17j)  (-0.048160572171526334-1.5538862738426716e-17j)  (0.08228257276937884+1.2092102394170036e-17j)  (-0.0017096135454818453-1.345232377525987e-16j)  (0.03983280004488289-4.905115152011957e-19j)  (-0.0796143535765474+4.183642977780869e-18j)  (-0.05860120798232715-3.0056014031631113e-17j)  (-0.05825817047510107-1.0668963261221026e-17j)  (0.021856410924513337+9.077383600640334e-18j)  (0.057719350359127675+7.395962780870944e-18j)  (0.03976459463957539+6.997622791515532e-18j)  (-0.06090063796103709-1.1629175014304548e-17j)  (0.06450996550520445+2.01342358448251e-17j)  (0.08488473101012238+1.7111145062060858e-18j)  (-0.00431063522378399+1.763971115815122e-18j)  (-0.030084654359432597+1.220995284615111e-17j)  (0.017953423818643156-1.711396240806049e-17j)  (0.0004402246846035306-1.2354524626370811e-17j)  (0.000697257878288113+2.1280502371350706e-18j)  (5.8693812918298854e-05-1.4185941094345642e-18j)  (0.0037821959672568865+1.3410848190280637e-18j)  (0.003501594200117025+6.641135251489771e-19j)  (0.006118052343392162+2.223894465577227e-20j)  (-0.080367340203743-1.638717788555164e-17j)  (0.01840998940801572+4.412888919490144e-18j)  (-0.04257531742531155-1.056418124944656e-17j)  (-0.015450315066897856-4.715077641772162e-18j)  (-0.028240244807322134-6.861780740363758e-18j)  (0.3356320219932241+7.979467118843538e-17j)  (-0.04268078028950012-1.0583603501518041e-17j)  (0.009215345771671045+1.0586277471049329e-18j)  (0.0014409816652045855-1.63740133551691e-19j)  (-0.013854991901015998-3.4348127404901404e-18j)  (-0.0033379354557602483-8.135974572650483e-19j)  (-0.005321092962321921-1.0680134367652472e-18j)  (0.3467564472816783+8.731769230067504e-17j)  (-0.22140632164407917-5.687984870306529e-17j)  (0.008506190352452009+3.577695869221351e-18j)  (0.02490071695420863+7.388211717000762e-18j)  (-0.020835141537504587-5.575161021158755e-18j)  (0.04407761397683289+1.3708717515457278e-17j)  (-0.07095401718070134-2.0136937846766838e-17j)  (0.03897989113806176+1.0102226468200931e-17j)  (-0.0013097232232774313-3.221924851752681e-19j)  (0.016349653655506363+4.600634401287896e-18j)  (-0.0016497871800313464-4.2070879947816445e-19j)  (0.00025024878708195225+9.784386120509029e-20j)  (-1.0526577018102079e-05-1.122943191770126e-20j)  (0.00010331211485278737+4.237871899075896e-20j)  (-0.0015741257761215663-2.5951321226128315e-18j)  (0.0001469188539339464+1.3611444733927573e-18j)
