 (-0.00010720839608516915+0.0j)  (0.0005520798613247195+0.0j)  (-0.00024905558021680725+0.0j)  (0.0004338783218903461+0.0j)  (-0.0009029499908600923+0.0j)  (0.003994147944423736+0.0j)  (-0.010427768084054236+0.0j)  (0.008235450652127111+0.0j)  (-0.04682406638898951+0.0j)  (0.049948939472940435+0.0j)  (-0.04712977027155631+0.0j)  (0.0167549598464937+0.0j)  (-0.00592588665987511+0.0j)  (0.010354280016804095+0.0j)  (0.005851162864950482+0.0j)  (-0.024390536706695214+0.0j)  (0.014390127493901577+0.0j)  (0.0035438373752156977+0.0j)  (-0.04176170780900523+0.0j)  (-0.007529120871234884+0.0j)  (0.008456525105476247+0.0j)  (-0.01222690594014558+0.0j)  (-0.007692550779333263+0.0j)  (0.07853875312173018+0.0j)  (0.03157419542356666+0.0j)  (-0.012167406879831276+0.0j)  (-0.010950735280648381+0.0j)  (0.010821282321867442+0.0j)  (0.006580069499918872+0.0j)  (0.0016126993345494222+0.0j)  (-0.0009257254710745772+0.0j)  (-0.011014535691707692+0.0j)  (-0.04651944592954307+0.0j)  (0.022740867038245138+0.0j)  (0.0030594826688605443+0.0j)  (-0.006345770379177631+0.0j)  (-0.03721876580484755+0.0j)  (-0.012009552607107924+0.0j)  (0.005509396716959384+0.0j)  (0.009456529293980913+0.0j)  (0.00916286917226628+0.0j)  (0.00480631667855631+0.0j)  (0.02793927414535554+0.0j)  (-0.01781393710735818+0.0j)  (-0.03562719109023529+0.0j)  (-0.007109497012374764+0.0j)  (0.0644932324255792+0.0j)  (0.05309880342101961+0.0j)  (0.03436243277395876+0.0j)  (0.005199331596053814+0.0j)  (-0.05878705641555519+0.0j)  (-0.12323361999775698+0.0j)  (0.11840018988885921+0.0j)  (0.06471630544115262+0.0j)  (-0.08412965114864208+0.0j)  (-0.048677013448794125+0.0j)  (-0.059364223876241455+0.0j)  (-0.04814112745305253+0.0j)  (0.013778532411691774+0.0j)  (0.06406322392737045+0.0j)  (0.09931824447982088+0.0j)  (-0.07052380965740213+0.0j)  (-0.037299925549353005+0.0j)  (-0.054622468809725835+0.0j)  (0.01791086028389155+0.0j)  (0.01066578911821182+0.0j)  (0.015811591358293655+0.0j)  (0.023443740441776773+0.0j)  (0.013269430306238889+0.0j)  (-0.02606479399297546+0.0j)  (-0.013564937295072634+0.0j)  (-0.0891091329218446+0.0j)  (0.16373017935481546+0.0j)  (0.052955312720111405+0.0j)  (-0.01763925416905163+0.0j)  (-0.040221925711089145+0.0j)  (-0.11137036660971565+0.0j)  (0.015821875259004303+0.0j)  (0.01652908473143325+0.0j)  (0.0006962737637808773+0.0j)  (0.04233964978968364+0.0j)  (-0.007645178710546294+0.0j)  (-0.012088816341829267+0.0j)  (-0.05384318871106158+0.0j)  (0.1027604345297334+0.0j)  (0.0281646775517286+0.0j)  (0.027872595756920016+0.0j)  (0.020090117626000634+0.0j)  (-0.09157440558411269+0.0j)  (0.06710928506951261+0.0j)  (0.017829589979743193+0.0j)  (0.026404222136851622+0.0j)  (0.037455990392834995+0.0j)  (-0.03382143027275165+0.0j)  (-0.03230717026046737+0.0j)  (0.015363205852252851+0.0j)  (0.0040352478189389215+0.0j)  (0.05793472128533953+0.0j)  (-0.012882439970074188+0.0j)  (-0.018916667861812907+0.0j)  (0.0623801841297377+0.0j)  (0.010511769696167393+0.0j)  (-0.01754052788643753+0.0j)  (-0.0033601845615955778+0.0j)  (0.04688730973385398+0.0j)  (0.01394698570105393+0.0j)  (-0.018892674910819623+0.0j)  (-0.01607136669009235+0.0j)  (0.044329648558869596+0.0j)  (-0.15390729227532235+0.0j)  (-0.05691410679737454+0.0j)  (0.02032942841203261+0.0j)  (0.08800832477338216+0.0j)  (-0.0028193658401802477+0.0j)  (-0.029836843608669224+0.0j)  (0.3853568009554284+0.0j)  (0.08217219652023638+0.0j)  (-0.12604569678085653+0.0j)  (0.020635584147486667+0.0j)  (0.029861702087673272+0.0j)  (-0.1594364102559584+0.0j)  (0.07412216973868818+0.0j)  (-0.002967143733057113+0.0j)  (0.015755911991801947+0.0j)  (-0.003165141205199383+0.0j)  (0.15613708933859016+0.0j)  (-0.15352507633028215+0.0j)  (4.058478819729342e-05+0.0j)  (-4.066437453008077e-05+0.0j)  (0.1538091569343621+0.0j)  (-0.1564182783730368+0.0j)  (0.003170457228576679+0.0j)  (-0.015780387342921094+0.0j)  (0.002971529658266855+0.0j)  (-0.07422569039726294+0.0j)  (0.15964853488176026+0.0j)  (0.02990067153064849+0.0j)  (-0.020661921186102918+0.0j)  (-0.12619891585636794+0.0j)  (0.08227111200802367+0.0j)  (-0.38579829194302384+0.0j)  (0.02987002669917855+0.0j)  (0.002822403130559509+0.0j)  (0.0881027039173494+0.0j)  (-0.020350849186885893+0.0j)  (-0.05697196767494217+0.0j)  (0.15406144833475274+0.0j)  (-0.04437289182568197+0.0j)  (-0.01608633275791765+0.0j)  (0.018909856572598503+0.0j)  (0.013959150903468246+0.0j)  (-0.046927952784029024+0.0j)  (-0.0033630274679798664+0.0j)  (0.01755512021272155+0.0j)  (0.010520236229548629+0.0j)  (0.06243002581625521+0.0j)  (-0.018931483619875396+0.0j)  (-0.012892454306304965+0.0j)  (0.057978543499349694+0.0j)  (-0.004038268933013377+0.0j)  (-0.01537434877394879+0.0j)  (-0.03233022903063613+0.0j)  (0.033845381007165325+0.0j)  (0.03748225953059747+0.0j)  (0.026422635498830786+0.0j)  (-0.01784171682669975+0.0j)  (-0.06715481673717001+0.0j)  (0.09163626821152382+0.0j)  (0.02010325547430822+0.0j)  (0.027890604213474494+0.0j)  (0.028182781653652955+0.0j)  (-0.10282625805843235+0.0j)  (-0.0538773676446502+0.0j)  (0.012096357483219564+0.0j)  (0.007649934116501614+0.0j)  (0.04236587687528787+0.0j)  (0.0006967023504017776+0.0j)  (0.01653919482250703+0.0j)  (-0.01583151184761035+0.0j)  (-0.1114373192641667+0.0j)  (0.04024572696855321+0.0j)  (0.017649632055189435+0.0j)  (0.052986210174309205+0.0j)  (-0.1638250100188371+0.0j)  (-0.08916071894520038+0.0j)  (0.013572614651799661+0.0j)  (0.0260794514668657+0.0j)  (0.01327683569790873+0.0j)  (0.02345673135819235+0.0j)  (-0.015820311462979523+0.0j)  (-0.010671614199562607+0.0j)  (-0.017920622368494805+0.0j)  (-0.05465182633531365+0.0j)  (0.037319865141915+0.0j)  (0.0705613847766798+0.0j)  (0.09937057672433239+0.0j)  (-0.06409679762576574+0.0j)  (-0.013785744531408557+0.0j)  (-0.04816606972863062+0.0j)  (-0.05939494143380652+0.0j)  (0.04870195147831379+0.0j)  (0.08417272897854118+0.0j)  (0.06474924418864515+0.0j)  (-0.11846013616737353+0.0j)  (-0.123295655570898+0.0j)  (0.05881626588020243+0.0j)  (0.0052018942905601075+0.0j)  (0.03437930635991852+0.0j)  (0.05312477872375928+0.0j)  (-0.06452468480084957+0.0j)  (-0.007112954460520085+0.0j)  (-0.03564446266136113+0.0j)  (0.017822504440006087+0.0j)  (0.027952641653346745+0.0j)  (0.004808599065856543+0.0j)  (-0.009167193190848289+0.0j)  (-0.009460966483551431+0.0j)  (-0.005511974834426524+0.0j)  (-0.012015150752973573+0.0j)  (0.037236084187665164+0.0j)  (0.006348698100385047+0.0j)  (0.003060890787909859+0.0j)  (0.022751273589602303+0.0j)  (-0.0465405611996891+0.0j)  (0.01101951677661837+0.0j)  (0.0009261419437763531+0.0j)  (0.0016134212752909336+0.0j)  (0.00658300202700397+0.0j)  (-0.010826038244778903+0.0j)  (-0.010955522798063453+0.0j)  (0.012172690000123493+0.0j)  (0.031587880254034625+0.0j)  (-0.07857258797283584+0.0j)  (-0.007695860814185832+0.0j)  (0.012232127746058991+0.0j)  (0.008460103172218483+0.0j)  (-0.007532291866361958+0.0j)  (0.04177902046929987+0.0j)  (-0.0035452993809084584+0.0j)  (-0.01439604344636498+0.0j)  (0.024400479467592443+0.0j)  (-0.005853539700887644+0.0j)  (-0.01035847478630842+0.0j)  (0.0059282677204819615+0.0j)  (-0.016761660463515342+0.0j)  (0.047148490031844834+0.0j)  (-0.04996865846324305+0.0j)  (0.04684251093280726+0.0j)  (-0.008238681490911608+0.0j)  (0.010431813895023562+0.0j)  (-0.00399569020931037+0.0j)  (0.0009032985148114948+0.0j)  (-0.00043404499964957825+0.0j)  (0.0002491508606725821+0.0j)  (-0.0005522900084558857+0.0j)  (0.00010724870372404326+0.0j)
 (0.0006646579665152442+5.2793254619112856e-18j)  (0.001257793704111011+3.459555537312026e-19j)  (-0.0009870156988150067+7.849973479792895e-19j)  (0.003128476711934159-2.1339268824602164e-19j)  (-0.0012476755388620185+3.32509436343553e-18j)  (0.015283202280013354+5.673894176285078e-18j)  (-0.03697972624253791-1.5112168045420684e-17j)  (0.019808009088285183-4.9008912667321295e-18j)  (-0.13877642747389213-3.195514591577407e-17j)  (0.1484017234538758+3.46471186613764e-17j)  (-0.1486777405283593-4.1932691400964164e-17j)  (0.0496411054127417+1.3526049873545194e-17j)  (-0.01763294004803495-4.0485982684120766e-18j)  (0.03488701531209999+9.108775563875857e-18j)  (0.016903128978844016+4.587591122485279e-18j)  (-0.07218188683909102-2.2384795437743772e-17j)  (0.042705053165632174+1.5782847279850806e-17j)  (0.0165705097033371+1.2769942583449488e-17j)  (-0.14105161202521105-3.2893002666855894e-17j)  (-0.02258826561314978-4.879296007682876e-18j)  (0.02603953727727605+5.661172759684686e-18j)  (-0.0319886190923808-5.115752406039472e-18j)  (-0.025247161409206947+2.1295827123343007e-17j)  (0.21121419385161527+4.2619497462113816e-17j)  (0.07750863756085+2.320659285145581e-19j)  (-0.022220706968188612-2.5980046765518552e-17j)  (-0.017393972427979902-4.689084625021645e-18j)  (0.020690589097977424+1.2471569481714436e-17j)  (0.010844107213188618+7.767940622951561e-18j)  (0.0006064579577054882-1.585357968286799e-17j)  (-0.006863317354013717-1.928978348370566e-17j)  (-0.018636460747883853-8.834744676885528e-18j)  (-0.08637960384477106-1.8716804707731904e-18j)  (0.026280350743669717+2.844899605045286e-17j)  (0.011735526921995278-3.1112331975540015e-17j)  (0.00044077461678958263-7.589067313418075e-17j)  (-0.07232973158083891+1.0884127158367709e-17j)  (-0.019499493264753125+5.524670784204178e-18j)  (0.020078223127220705+5.2308189593760336e-17j)  (0.02730198624246366-1.5072222355407828e-17j)  (0.02121567190998701-1.878694867233634e-17j)  (0.013273921110589223-4.032113428212255e-17j)  (0.013458656793805479+5.730087041085208e-17j)  (-0.006470845005635235-5.46408257627742e-17j)  (-0.10298936367095966+1.4216298040275957e-16j)  (-0.04979422405616573+5.933862503676608e-16j)  (0.08643986889854874+9.413837151047482e-17j)  (0.026656457051135424+6.008949888771083e-17j)  (0.03089323761253894+1.9201428443054614e-17j)  (0.011453701837327204-8.431908112139611e-18j)  (-0.08528807148876148-1.3036230719941378e-17j)  (-0.1344872930333698+1.5535955742886406e-17j)  (0.13142247101367494-2.805718972277738e-17j)  (0.07300882590185848-3.3197589491106747e-17j)  (-0.07368350829201517+1.7894102323791465e-17j)  (-0.08532859087621476-6.757462345216344e-17j)  (-0.09122302233908905-2.3592115267325756e-16j)  (-0.011418563512069255+2.2013741439454352e-16j)  (0.06098030625627706+8.394866692386877e-16j)  (0.04657583377884296-4.3865115755458725e-17j)  (0.08006208656218194+1.7679400191613443e-17j)  (-0.10814859629957088+5.80427554214638e-17j)  (-0.05418720483898469-8.438805239866121e-18j)  (-0.09069611989159387-9.925168722935171e-18j)  (0.041918449562229225+4.1052333477861534e-17j)  (0.012881055260813816+3.4819936939011283e-17j)  (0.028231205314603058+2.8793432161445995e-17j)  (-0.0018907925676067347-3.1296476459827144e-17j)  (0.022257261742263883-6.947415214248422e-17j)  (0.003382452479486906+4.39472436535678e-17j)  (0.003374237258101577+5.41459988431793e-17j)  (-0.048816034253643226+4.521164739879626e-16j)  (0.152833440280118+2.4191706084603955e-16j)  (0.014352347235887117+4.9863979678965354e-17j)  (-0.012864657595398763-1.5333506805590204e-17j)  (-0.0018564566516307904-5.782592416685659e-17j)  (-0.09605812397818239+1.5200256589623284e-17j)  (0.011185119445576864+8.865160377033266e-18j)  (0.10779503225153617+1.8945290053874962e-16j)  (-0.010915987354846928-8.522758860674315e-17j)  (0.09054634337409556+2.7800762136883065e-18j)  (0.014907809820270398-1.9211969718151477e-16j)  (0.006277787321825398-2.1340325941293695e-18j)  (-0.01381771833420918+6.149753620453673e-17j)  (0.1749751781746432+3.509036051768032e-17j)  (0.06495349928800787-7.606672790183666e-17j)  (0.06478937214960387+1.6770531849427412e-17j)  (0.030155684645501744+1.2523827363767144e-17j)  (-0.1005562176178231-2.252187398896855e-17j)  (0.08101152064540051+2.5929195326295322e-17j)  (0.02397669424373671-1.3653331635263114e-17j)  (0.034393704356847334+7.992034384114591e-17j)  (0.04578006911761759-1.8861649577767746e-17j)  (0.06111352708786753+3.6101417902738633e-16j)  (-0.11045690892752769-3.2916182516737392e-16j)  (-0.10277253914262734+2.2796937033690874e-16j)  (0.06326718300079304-6.071150534535988e-16j)  (-0.08261226698232281+9.690593193066958e-17j)  (-0.08350333823446904-3.680287351207424e-17j)  (-0.004811632807973684-3.678384261411232e-17j)  (-0.07104951962065202+6.496716351112899e-17j)  (0.02037326323742486-1.0841603515797978e-16j)  (-0.021357406863663726+1.7290503079372484e-17j)  (0.0006416902947215105+2.8500074287105233e-18j)  (0.07702277119279752+2.0640959754351943e-18j)  (0.04064880484577156+9.222903806255382e-17j)  (0.05410823338221163-1.1144000095628657e-16j)  (-0.0030031119729392788+1.014902819446525e-17j)  (0.004214395179114767+3.914806512163333e-18j)  (-0.04037720577857222-4.05174812753623e-18j)  (-0.013142104436458309-3.172547176631276e-18j)  (-0.0003791803673666317+9.558902350074853e-19j)  (0.022349097294919643-1.2542107810102475e-17j)  (-0.00543586021574287+1.1528989187535446e-16j)  (0.002764129754722698-1.6927888194443638e-17j)  (0.1146257163679601-3.48369877046968e-17j)  (0.03151217370962495-1.9343099472911357e-18j)  (-0.05083072149808757-8.546448268380956e-18j)  (0.019183088210396597+2.70047878782194e-17j)  (0.020839591337051554+6.090080003068065e-17j)  (-0.057150236897150514-2.904838322205297e-18j)  (0.0201108244384898-1.3060922841512465e-17j)  (-0.009325526490766997-1.4864687080639857e-16j)  (-0.005009983162464524+4.7519060029395356e-18j)  (-0.005298965407685524-2.1565362021874038e-16j)  (0.030536294492366625-1.302097116216341e-17j)  (-0.026645866418683738+1.3789877486811764e-17j)  (-0.0027481178762623335-5.7808874890650164e-15j)  (-0.00274273939383932-5.769573417698782e-15j)  (-0.026596652353805227+1.3764408023193823e-17j)  (0.030481400197061054-1.2997563703989845e-17j)  (-0.005290080435597393-2.1529202578494668e-16j)  (-0.005002212687992979+4.744535805651482e-18j)  (-0.009311762178633104-1.4842747065462295e-16j)  (0.020082776389636015-1.30427071088324e-17j)  (-0.05707430151431006-2.9009786704841005e-18j)  (-0.020812431168913126-6.082142822620893e-17j)  (0.01915863618919199+2.6970365806094896e-17j)  (0.050769007527703996+8.53607195973372e-18j)  (-0.03147428626702393+1.9319843045692626e-18j)  (0.11449454362360231-3.4797121752909274e-17j)  (0.002761059038758309-1.690908273261907e-17j)  (-0.005430010489403448+1.1516582424161212e-16j)  (-0.022325156047065017+1.2528672202005014e-17j)  (-0.0003787812519685206+9.548840897940365e-19j)  (0.013128757281237587+3.1693251294595663e-18j)  (-0.040336803776637425-4.047693891205934e-18j)  (0.004210288072102761+3.910991367001854e-18j)  (0.0030003180000577525-1.0139585952560417e-17j)  (0.0540590701660926-1.113387455925504e-16j)  (-0.040613379987748756-9.214866176154856e-17j)  (0.07695606382184891+2.0623083168126788e-18j)  (-0.0006411478473427701-2.8475981993363835e-18j)  (-0.021339653966175716+1.7276130710483594e-17j)  (-0.02035686713095712+1.0832878350690992e-16j)  (0.07099279646800359-6.491529627330736e-17j)  (0.004807867229480782+3.6755055619527957e-17j)  (0.08343847622405541+3.677428653080322e-17j)  (0.08254982573725166-9.683268703308147e-17j)  (0.06321985148815669-6.066608578915598e-16j)  (-0.10269805232221052+2.27804144161555e-16j)  (0.11037812815321951+3.2892705829241343e-16j)  (0.06107028000915568+3.6075870680648887e-16j)  (-0.045747984527262094+1.884843054235299e-17j)  (-0.03436973612975909-7.986464908541847e-17j)  (0.0239603975103755-1.3644051594165819e-17j)  (0.08095659398766031+2.5911615060666033e-17j)  (-0.10048833323159492-2.250666972193989e-17j)  (-0.030135977349287885-1.2515642811588798e-17j)  (-0.06474753882879278-1.67597034215434e-17j)  (-0.06491177435164516+7.601786403135275e-17j)  (0.17486316900616797+3.506789766240787e-17j)  (0.0138089525964213-6.145852315872262e-17j)  (0.0062738736079721285-2.132702191019898e-18j)  (0.014898542722477363-1.9200027038070887e-16j)  (-0.0904902896139931-2.778355175287369e-18j)  (0.01090927222587945+8.517515961487184e-17j)  (-0.10772913922560565-1.893370916302098e-16j)  (0.011178311100564813+8.859764185026934e-18j)  (0.09600041129786485-1.5191124123673973e-17j)  (-0.001855358746185927-5.779172600936225e-17j)  (-0.012857093247805849-1.532449078825224e-17j)  (-0.014343978058512133-4.983490286768715e-17j)  (0.15274497212352792+2.4177702633408113e-16j)  (0.04878779059321088-4.518548914090505e-16j)  (0.0033723286189947313+5.411537112998284e-17j)  (0.0033805514345597483+4.3922543917100176e-17j)  (-0.022244847357958362+6.943540169657717e-17j)  (0.0018897454000434341+3.1279143699110934e-17j)  (0.028215644365228762+2.877756131459248e-17j)  (0.012874024160048337+3.480093053984079e-17j)  (0.04189561489484403+4.1029970618327516e-17j)  (0.09064740031826861+9.919837183026023e-18j)  (-0.0541582532127657-8.434296479443786e-18j)  (-0.10809100536057378+5.801184668230452e-17j)  (-0.08001992288730056-1.767008956199471e-17j)  (0.046551437505504306-4.384213935007781e-17j)  (0.06094840393364362+8.3904748525102585e-16j)  (0.011412650533063867-2.2002341862626727e-16j)  (0.09117584410520566+2.3579914023496307e-16j)  (-0.0852848980292038-6.754002158997988e-17j)  (-0.07364579862430792+1.7884944496234237e-17j)  (-0.07297168540220142+3.318070146384122e-17j)  (0.13135596519740544-2.804299149384774e-17j)  (0.13441962644557426-1.5528138906920284e-17j)  (-0.08524571553719165-1.302975663798986e-17j)  (-0.011448059212323513+8.427754163826967e-18j)  (-0.030878075011671634-1.919200425793973e-17j)  (-0.026643423405464953-6.006011819272726e-17j)  (0.08639773402872608+9.409248402697468e-17j)  (0.049770020197066764-5.93097818574603e-16j)  (0.10293946003972619-1.4209409514420228e-16j)  (-0.006467734450556924-5.46145597500257e-17j)  (-0.013452220597022911-5.727346799719344e-17j)  (-0.013267620683268007+4.030199597469941e-17j)  (0.021205664816468336-1.877808716869378e-17j)  (0.027289181621623103-1.506515348915527e-17j)  (0.020068831934528568+5.228372346985944e-17j)  (0.01949040798487018-5.522096707446278e-18j)  (-0.07229609125564823+1.0879064985984744e-17j)  (0.00044057135225036154-7.585567592214486e-17j)  (-0.011730128160605435+3.1098019192065124e-17j)  (-0.026268329973992123-2.843598333110932e-17j)  (0.08634041375717579+1.870831296658384e-18j)  (-0.018628036622277782-8.830751161273639e-18j)  (-0.006860231018986225-1.92811091455197e-17j)  (-0.0006061865923065995+1.584648584738571e-17j)  (-0.010839276493407577-7.764480241803542e-18j)  (0.020681499637503317+1.246609067017713e-17j)  (0.01738637133514256+4.6870355147417474e-18j)  (-0.022211062865885256-2.596877105655453e-17j)  (-0.07747505846165338-2.319653904220032e-19j)  (0.2111232410017076+4.260114469574042e-17j)  (0.025236302457046368-2.1286667663251133e-17j)  (-0.03197496338473681-5.113568528748013e-18j)  (-0.026028524267100915-5.658778456226834e-18j)  (0.022578756252462157+4.877241888685585e-18j)  (-0.14099316214736174-3.287937225200022e-17j)  (0.016563676379285786+1.2764676532093419e-17j)  (0.04268750382539774+1.57763614301157e-17j)  (-0.07215247400550531-2.2375674032197842e-17j)  (0.016896265445585368+4.585728326308734e-18j)  (0.03487288746114405+9.105086872751465e-18j)  (-0.01762585786131372-4.046972168101887e-18j)  (0.049621260956606884+1.3520642719525071e-17j)  (-0.14861870975854363-4.191604251293437e-17j)  (0.14834316010168064+3.463344596698855e-17j)  (-0.13872178335152419-3.1942563368893773e-17j)  (0.01980024128172858-4.8989693585184786e-18j)  (-0.03696538425143216-1.510630703448988e-17j)  (0.015277303237545711+5.6717041547321684e-18j)  (-0.0012471941422818847+3.323811426575583e-18j)  (0.0031272753445893884-2.1331074324839836e-19j)  (-0.000986638243543531+7.846971487159562e-19j)  (0.001257315111823204+3.458239171524264e-19j)  (0.000664408165889612+5.2773413153733415e-18j)
