 (2.9230692246097546e-06+0.0j)  (-0.00020184314799626845+0.0j)  (0.00019585464291780986+0.0j)  (-9.559271969149803e-06+0.0j)  (3.0426367318290486e-05+0.0j)  (-0.00025594908275689845+0.0j)  (0.004153284384118026+0.0j)  (-0.0007113272928548029+0.0j)  (-0.011751686932064114+0.0j)  (0.030267306987616344+0.0j)  (-0.024766221571437222+0.0j)  (0.004022072353937386+0.0j)  (-0.011381989518334315+0.0j)  (0.007149217337513263+0.0j)  (0.001889715929170597+0.0j)  (-0.013773540948602994+0.0j)  (0.24216533279400052+0.0j)  (0.00014384640195645718+0.0j)  (-0.006648804876102015+0.0j)  (-0.0005248439271439006+0.0j)  (0.0023421248438963162+0.0j)  (-0.19454680869628138+0.0j)  (0.031221518401443073+0.0j)  (0.01873408141824576+0.0j)  (-0.009854201448381733+0.0j)  (-0.001742096040635844+0.0j)  (-0.0035760736774269174+0.0j)  (0.037037804225649236+0.0j)  (0.001389011778394476+0.0j)  (-0.002228979260458512+0.0j)  (-0.0007933455464657487+0.0j)  (-0.00038093717422009584+0.0j)  (-0.0003953037156692539+0.0j)  (0.0028829434915677373+0.0j)  (0.04257250824241274+0.0j)  (-0.0001972617421680158+0.0j)  (-0.013181679757067738+0.0j)  (-0.028007511253315555+0.0j)  (0.018157192980940713+0.0j)  (-0.032667961520392204+0.0j)  (-0.026451238829626602+0.0j)  (-0.001623651294768409+0.0j)  (0.013394433422173634+0.0j)  (0.081968056247717+0.0j)  (0.008354249569924746+0.0j)  (-0.002330340831243819+0.0j)  (-0.05198380157019524+0.0j)  (-0.00776605191963404+0.0j)  (0.10346679927210546+0.0j)  (-0.04111830677587946+0.0j)  (-0.010361824029532857+0.0j)  (-0.007772742736206083+0.0j)  (0.043093756735418744+0.0j)  (0.024558138673244148+0.0j)  (0.029773681076537915+0.0j)  (0.04058485905823867+0.0j)  (-0.07540174101889298+0.0j)  (-0.034831847266292+0.0j)  (-0.08242163699676985+0.0j)  (0.04253477727669248+0.0j)  (0.00020491369855044178+0.0j)  (0.041855913919899526+0.0j)  (0.08118174633201163+0.0j)  (-0.037556734932494173+0.0j)  (-0.0031699074548414015+0.0j)  (-0.054623178004294656+0.0j)  (0.13572845064138112+0.0j)  (0.0018626394592339778+0.0j)  (0.006260205903100443+0.0j)  (0.06508682367052379+0.0j)  (-0.031206874938417888+0.0j)  (-0.04101171954946192+0.0j)  (-0.1004162375631558+0.0j)  (0.0845691403328854+0.0j)  (0.0001580183890835667+0.0j)  (0.006088805201071847+0.0j)  (-0.000520449592664899+0.0j)  (-0.007453271536180715+0.0j)  (-0.002780295423659483+0.0j)  (-0.00029902853046883586+0.0j)  (0.030009575522978914+0.0j)  (0.003839002877867704+0.0j)  (0.02089267686079638+0.0j)  (-0.0027821445606244616+0.0j)  (-0.011826994836066947+0.0j)  (-0.014101064294847688+0.0j)  (-0.015584512862926838+0.0j)  (0.06007462035194882+0.0j)  (0.05941628186727494+0.0j)  (-0.06085095230333752+0.0j)  (-0.007878163136075693+0.0j)  (0.02304480752817619+0.0j)  (0.0008604202632177949+0.0j)  (0.0005603300243394697+0.0j)  (0.1449075110582818+0.0j)  (-0.01643678184548653+0.0j)  (-0.020676455453196282+0.0j)  (0.1655861357822934+0.0j)  (0.1069554027020853+0.0j)  (-0.07101924619863179+0.0j)  (-0.008345228008817693+0.0j)  (-0.003441311106678436+0.0j)  (0.01112947819305582+0.0j)  (0.00028652962998343716+0.0j)  (0.006245498478731666+0.0j)  (-0.016899553890673723+0.0j)  (-0.03625977178135299+0.0j)  (0.02622079912080298+0.0j)  (0.002208827898572679+0.0j)  (-0.004068154253769582+0.0j)  (-0.01421149056848272+0.0j)  (0.34942328586954846+0.0j)  (-0.002108881255355748+0.0j)  (-0.0011451751070475089+0.0j)  (0.00038469322483971886+0.0j)  (0.0002516031928539618+0.0j)  (0.0005984139299886846+0.0j)  (-0.0005054184913714411+0.0j)  (0.0013030241941076792+0.0j)  (-0.0012588929723444029+0.0j)  (0.004110077820966007+0.0j)  (-0.02505503519074722+0.0j)  (0.06420057785268049+0.0j)  (-0.2297665331848335+0.0j)  (0.013078433007278385+0.0j)  (-0.04358079034299207+0.0j)  (0.0010262872232347801+0.0j)  (-0.1786237583384558+0.0j)  (0.178657636014424+0.0j)  (-0.0010264777642241957+0.0j)  (0.04358879239040288+0.0j)  (-0.013080825644073538+0.0j)  (0.22980821610087698+0.0j)  (-0.06421217897797162+0.0j)  (0.025059495231555592+0.0j)  (-0.004110806552378872+0.0j)  (0.001259114218875607+0.0j)  (0.0013032523067043117+0.0j)  (-0.0005055062714091645+0.0j)  (0.0005985172893783777+0.0j)  (-0.00025164617925210714+0.0j)  (-0.00038475887673112196+0.0j)  (-0.001145369492504985+0.0j)  (0.0021092374133372003+0.0j)  (0.349481756852403+0.0j)  (-0.014213863627861669+0.0j)  (0.004068829895780235+0.0j)  (0.0022091938142691594+0.0j)  (0.02622513619308662+0.0j)  (-0.03626575275234992+0.0j)  (0.016902287178754395+0.0j)  (-0.006246505534878072+0.0j)  (-0.0002865756925344629+0.0j)  (-0.011131260540893874+0.0j)  (-0.0034418598270256192+0.0j)  (-0.008346557761301231+0.0j)  (-0.07103053963337166+0.0j)  (0.10697236361656771+0.0j)  (-0.1656122641290531+0.0j)  (-0.020679707956503576+0.0j)  (-0.016439360376746964+0.0j)  (0.14493001647590284+0.0j)  (-0.0005604167428538374+0.0j)  (-0.0008605533052566265+0.0j)  (-0.02304834073030157+0.0j)  (-0.007879365973717106+0.0j)  (0.06086018647545185+0.0j)  (-0.059425274802894876+0.0j)  (-0.06008369948097243+0.0j)  (-0.015586862205888638+0.0j)  (-0.014103181793722872+0.0j)  (0.011828767017942221+0.0j)  (0.0027825580345446667+0.0j)  (0.02089577392065517+0.0j)  (0.003839570216602248+0.0j)  (-0.03001399449533094+0.0j)  (-0.00029907252714420524+0.0j)  (-0.0027807034699067926+0.0j)  (0.007454354785421269+0.0j)  (0.0005205249499430891+0.0j)  (0.006089681686417944+0.0j)  (0.0001580411246229433+0.0j)  (0.08458126146347367+0.0j)  (-0.10043059358375789+0.0j)  (-0.04101758025260672+0.0j)  (0.03121131985037182+0.0j)  (0.06509606222829267+0.0j)  (0.006261093505959755+0.0j)  (-0.0018629014527076352+0.0j)  (-0.1357474793603629+0.0j)  (0.054630820781013+0.0j)  (0.0031703476816699752+0.0j)  (0.03756193042974818+0.0j)  (0.08119297166323156+0.0j)  (-0.04186168890454169+0.0j)  (-0.0002049419097757594+0.0j)  (-0.0425406066778666+0.0j)  (-0.08243292490413395+0.0j)  (0.03483660777802507+0.0j)  (0.07541199896873768+0.0j)  (-0.040590355148838526+0.0j)  (-0.02977770668822812+0.0j)  (-0.024561456285974316+0.0j)  (-0.043099567539723126+0.0j)  (-0.007773789873440436+0.0j)  (0.010363216377940675+0.0j)  (0.041123823662203976+0.0j)  (-0.10348052440678102+0.0j)  (-0.007767077983228165+0.0j)  (0.05199063058327539+0.0j)  (0.002330646653346724+0.0j)  (0.008355342753790762+0.0j)  (-0.08197876358068747+0.0j)  (-0.013396181013011208+0.0j)  (-0.0016238626766635206+0.0j)  (-0.026454672265411386+0.0j)  (0.03267218878064535+0.0j)  (-0.018159532096349837+0.0j)  (-0.02801108716667446+0.0j)  (0.013183359563979452+0.0j)  (0.00019728686105602083+0.0j)  (-0.042577905877540165+0.0j)  (-0.0028833086242398475+0.0j)  (-0.0003953536013603572+0.0j)  (-0.0003809849073112024+0.0j)  (-0.000793444550268893+0.0j)  (0.0022292563286736055+0.0j)  (0.0013891836317035048+0.0j)  (-0.037042386557364596+0.0j)  (-0.003576512822117581+0.0j)  (0.0017423097052065093+0.0j)  (0.009855406202396787+0.0j)  (0.0187363688778475+0.0j)  (-0.031225324407902155+0.0j)  (0.1945704919857531+0.0j)  (-0.002342407704367512+0.0j)  (-0.0005249069865832029+0.0j)  (0.00664960210226968+0.0j)  (0.00014386360148055906+0.0j)  (0.24219416161755422+0.0j)  (-0.01377517605255223+0.0j)  (0.0018899386583123778+0.0j)  (0.00715005931621597+0.0j)  (-0.011383328833105702+0.0j)  (0.00402254447801556+0.0j)  (-0.024769122782587985+0.0j)  (0.030270844624079286+0.0j)  (-0.011753056280367722+0.0j)  (0.0007114098960790573+0.0j)  (-0.004153765271516246+0.0j)  (0.00025597842606882797+0.0j)  (-3.0429821821712407e-05+0.0j)  (9.56035105730659e-06+0.0j)  (-0.0001958767045807212+0.0j)  (0.000201865843584136+0.0j)  (-2.9233976971556997e-06+0.0j)
 (2.756632578068427e-07+5.139391498607411e-20j)  (-0.0005426018527173612-9.37586312429475e-19j)  (0.0004887513171081392+6.405929755436586e-19j)  (-1.4379927644773377e-05-8.73636927676751e-21j)  (6.25385426408374e-05+3.1417754776130265e-20j)  (-0.00047990014863135826-1.3821099422333032e-19j)  (0.007228550208377598+2.0654457046803703e-18j)  (-0.0012765349210111876-3.1111040419415067e-19j)  (-0.020846312437560216-5.3995333177269304e-18j)  (0.053398349456794864+1.4579019357751604e-17j)  (-0.043555213113882316-1.2490681164838927e-17j)  (0.007059627998793066+2.0391237772559826e-18j)  (-0.019891819637104714-6.612317759610361e-18j)  (0.012673835370583307+3.521445006303389e-18j)  (0.0033239336645768357+1.0866596570249407e-18j)  (-0.02465118236520556-7.193608005243767e-18j)  (0.43742524683734546+1.0984631091719674e-16j)  (0.00025002992790176625+9.780534092050554e-21j)  (-0.011846407541115378-2.88176013858916e-18j)  (-0.0009178233283822825-8.757433960320156e-20j)  (0.004165484645936892+7.505395880794098e-19j)  (-0.3508365925356378-8.250906834165898e-17j)  (0.05626352297211385+1.3204883185946835e-17j)  (0.03303233699033152+8.2228722386054e-18j)  (-0.017232524615090346-4.4851571662483536e-18j)  (-0.0031420955328770083-6.242389306037642e-19j)  (-0.006481863280015137-1.5182542045001718e-18j)  (0.06345202577304462+1.9469557066770948e-17j)  (0.0036573531227645554-1.634265996508405e-16j)  (-0.0037769013276491565-7.673396160611008e-19j)  (-0.001442712467920226-1.6621464512173955e-19j)  (-0.0005440961525821912-5.67994447697241e-19j)  (-0.0007729304239824074-4.026056851482461e-20j)  (0.005304545289481238+6.162424915459883e-19j)  (0.07958554291870801+4.851032732091442e-18j)  (-0.0003610154873087627+2.3529198184693783e-19j)  (-0.02198997180779998-8.861631515711932e-18j)  (-0.04644719177118607-7.138202663822716e-18j)  (0.024646012899006378+7.969981312141332e-18j)  (-0.045809039903730454-9.94933873898633e-18j)  (-0.035991751043332625-6.0398072837482514e-18j)  (-0.0029169418883233243+2.8396317452566512e-18j)  (0.018267713729007252+4.807614486648407e-18j)  (0.10732729289047152+2.1500366198200832e-17j)  (0.011005955693005652+2.1228766173150932e-18j)  (0.002817603215998984-9.702512980774524e-17j)  (-0.053736796994998545+4.7872276570548745e-18j)  (-0.01051460159600297-1.8420975357844853e-19j)  (0.12416925857337374+2.22216166058964e-17j)  (-0.03177345790500084+1.2295363089955137e-17j)  (-0.009023281386614665+1.6210969424027243e-19j)  (-0.014690929730105334+5.4393865592565394e-17j)  (0.05324221226496838+2.384704071001698e-17j)  (0.022504728870248458-3.0910127392378706e-18j)  (0.028462687480497732-4.301902157428065e-17j)  (-0.0035977483138844857-9.672552383906423e-17j)  (-0.06542288101926855-6.273587551947344e-18j)  (-0.027224465432600944+7.160250818593979e-18j)  (-0.07359022151917731+7.061813230937343e-18j)  (0.04309807455184878+2.012738679234569e-17j)  (0.013775574377919358-1.8777495658657487e-15j)  (0.038825480107106444+2.5452443543129446e-18j)  (0.06734153961932995-3.893141705043893e-17j)  (-0.029133271173244248-2.1113985171588836e-17j)  (-0.0034135318363461772-6.849465968269672e-18j)  (-0.04164437892423883+1.9141243293616118e-17j)  (0.12505347361320757-6.74902274529028e-17j)  (0.0007253175119475309+3.723065524759927e-18j)  (0.00947939184488307+5.7949524333910885e-18j)  (0.11835028433313277+1.201195709490287e-16j)  (-0.051022413373619145-3.3971957402868776e-17j)  (-0.054603550811220265+9.636738688555297e-17j)  (-0.17749803035526657-1.732579781162375e-16j)  (0.13808587723463733+8.61859860707962e-17j)  (-0.0018215143128582486+1.897071504264009e-17j)  (0.0031149284832780585+2.71791202203666e-17j)  (0.0009462509748910011-3.071367863582459e-18j)  (-0.005512445053699399-7.226522737908245e-18j)  (-0.006069714776289141+5.991154594990285e-17j)  (-2.268667524564326e-05+4.366044494623595e-18j)  (0.030324317499850272+6.930323761447542e-18j)  (-0.007232951501570847+6.02676811336597e-17j)  (0.023918701092545278-3.0551274770105406e-18j)  (-0.019619690830111586+4.095717769256994e-17j)  (-0.006550087583550791-8.469333052893997e-19j)  (-0.0075223323608563705-3.391196320192854e-18j)  (-0.007262954541736692-3.837752357066792e-18j)  (0.028974504626723838+7.096633997726544e-18j)  (0.03217049390889035+7.101636359099283e-18j)  (-0.02862989575222876-4.08183997271174e-18j)  (0.019565819315689237-2.7047643759612137e-17j)  (-0.0010031655797125838+3.0920736749238496e-18j)  (0.0016011494544493788-2.839873157094754e-18j)  (-0.004708598085942348-2.1557772048977163e-16j)  (0.008862337383375357-1.7605855967344327e-19j)  (-0.0017833938664672602+2.8122725735117807e-18j)  (-0.002484609094677872+2.470889887402553e-18j)  (0.022329287068882153+5.1390461691439215e-18j)  (-0.011831607641111547-3.9093420869862904e-17j)  (-0.014205020141671021+1.8461232682370354e-17j)  (-0.0011034167680245947+4.6453451648132105e-18j)  (-0.0009445799902132149-2.0875247730289138e-18j)  (0.002319209690041884-3.9689749049865104e-18j)  (-0.0001584811866955299+1.5094841383297463e-18j)  (-0.0003231150118514683+2.4096062028292436e-18j)  (-0.00020391328414327142-6.118802472453672e-18j)  (-0.004631712558704967+2.7384126652929807e-18j)  (0.0035411189185485005-2.837631824916643e-18j)  (0.0003960934405314678-9.23611032111147e-19j)  (-0.000709852188398378+6.364138733118e-19j)  (-0.003631341792658744-3.466388080885926e-18j)  (0.056097832208561016-3.690615139478247e-17j)  (6.339841674766122e-05+3.082100980136231e-18j)  (-0.004618537094822969+1.273215498987457e-16j)  (-0.0013653513559976332-4.8636485951117974e-17j)  (0.002053686253126524-6.376444028466492e-17j)  (9.011392733211817e-05+9.361186044965513e-19j)  (0.00022685604186958866-4.767119488627852e-19j)  (0.0007760906676430117+2.698926154390678e-20j)  (-0.0011770001402396386-5.077910343223714e-19j)  (0.0012759393938340793-2.9232643875552613e-19j)  (-0.007752920762051835+2.2128642868774347e-18j)  (0.015375617281673755-7.87002031331988e-18j)  (-0.05530605416478193+2.8013012176888944e-17j)  (0.0031095373500112083-1.539044803871044e-18j)  (-0.010351163937582598+5.056786063773776e-18j)  (0.00024326703740441564-1.1848503435755135e-19j)  (-0.039461954097767205+2.739586639646159e-17j)  (-0.03945447118618475+2.739067149796625e-17j)  (0.00024322188071068999-1.1846304045163864e-19j)  (-0.010349263666893309+5.055857737027752e-18j)  (0.0031089685790726476-1.538763294482269e-18j)  (-0.055296022680042495+2.800793113994996e-17j)  (0.015372839390229383-7.868598447667353e-18j)  (-0.007751540912112075+2.2124704455436307e-18j)  (0.001275713205346544-2.922746174250855e-19j)  (-0.0011767933224673037-5.077018073056568e-19j)  (-0.0007759548259055878-2.6984537522478443e-20j)  (-0.00022681664882331803+4.766291688950373e-19j)  (-9.009836534138859e-05-9.35956943924685e-19j)  (0.002053335440826735-6.375354799287127e-17j)  (-0.001365118384377489-4.8628187046282214e-17j)  (0.0046177532635339694-1.272999416248324e-16j)  (6.338771152692053e-05+3.0815805480347175e-18j)  (-0.056088446610254195+3.689997671211835e-17j)  (0.0036307355261364777+3.4658093540214355e-18j)  (-0.0007097343152085377+6.363081947863486e-19j)  (-0.00039602783433364923+9.234580515219652e-19j)  (-0.0035405332938030325+2.8371625417752136e-18j)  (0.004630948693725899-2.7379610445357196e-18j)  (-0.00020388030909417043-6.1178129939476455e-18j)  (-0.00032306291953266685+2.409217728229251e-18j)  (-0.00015845571332891506+1.5092415124140756e-18j)  (0.002318838336020125-3.96833938901655e-18j)  (0.0009444294000434269+2.087191968257415e-18j)  (0.001103240974453407-4.644605080155284e-18j)  (0.014202761627674337-1.845829745581354e-17j)  (0.011829731690365372+3.908722244490497e-17j)  (0.022325764217731248+5.1382353911441436e-18j)  (0.002484218315499335-2.47050126597806e-18j)  (0.0017831141392319009-2.811831465547403e-18j)  (-0.008860961197759643+1.7603122047026642e-19j)  (-0.004707869480590637-2.1554436213648535e-16j)  (0.0016009019158176358-2.8394341111165274e-18j)  (-0.0010030117991514202+3.091599674589316e-18j)  (-0.019562832463191272+2.7043514756828523e-17j)  (-0.028625551805879536-4.081220644786769e-18j)  (0.03216562548915236+7.100561655471448e-18j)  (0.028970126346621057+7.095561639394098e-18j)  (0.007261859826783996+3.8371739085974975e-18j)  (0.007521202932722269+3.390687154637365e-18j)  (-0.006549106251644144-8.468064180316588e-19j)  (-0.019616775444202848+4.0951091665041643e-17j)  (-0.023915155990588553+3.054674662350091e-18j)  (0.007231882753425464-6.025877592079443e-17j)  (0.030319852838518565+6.9293034071247036e-18j)  (2.2683337798267886e-05-4.365402204105181e-18j)  (0.006068824093637246-5.990275440426168e-17j)  (-0.0055116439981969835-7.225472596680431e-18j)  (0.0009461139845360175-3.070923216462196e-18j)  (-0.003114480152917573-2.717520834093121e-17j)  (0.0018212522727477384-1.8967985946484114e-17j)  (-0.13806608849044497-8.617363497113146e-17j)  (0.17747265795333422+1.7323321180732847e-16j)  (0.054595748907845354-9.635361765186654e-17j)  (-0.051015147095336784-3.396711933897126e-17j)  (-0.11833348783419916-1.201025233495503e-16j)  (-0.00947804800048278-5.794130912927639e-18j)  (0.0007252155052348943+3.722541922787874e-18j)  (0.1250359439513808-6.74807668531303e-17j)  (-0.041638552932871+1.9138565459987645e-17j)  (-0.0034130578415523484-6.848514867958901e-18j)  (-0.029129241512624776-2.1111064723835625e-17j)  (-0.06733222931734574+3.8926034588800815e-17j)  (0.03882012397939538+2.5448932277988472e-18j)  (0.013773678105050792-1.8774910847313383e-15j)  (0.0430921687600307+2.0124628707253368e-17j)  (0.07358014448255995-7.060846225403908e-18j)  (-0.02722074513962265+7.159272351966605e-18j)  (-0.06541398184352497-6.272734184481897e-18j)  (-0.00359726116488885-9.671242683017117e-17j)  (0.02845883964463227-4.3013205885530685e-17j)  (0.022501689067822586-3.090595223877518e-18j)  (0.05323503400091147+2.3843825585258658e-17j)  (0.014688950847252235-5.438653868476696e-17j)  (-0.009022069064978997+1.6208791402441515e-19j)  (-0.031769195398743205+1.2293713629505974e-17j)  (0.12415278938937711+2.2218669242781812e-17j)  (0.01051321257301157+1.8418541869931824e-19j)  (-0.053729738621485196+4.786598850672218e-18j)  (0.0028172334965727544-9.701239839295079e-17j)  (-0.011004515712203466-2.1225988675530234e-18j)  (0.10731327475929146+2.149755801264353e-17j)  (0.018265330625264906+4.80698731215571e-18j)  (0.0029165621833696764-2.8392621039383477e-18j)  (0.03598707983195357+6.039023403675904e-18j)  (-0.0458031129444162-9.94805145319833e-18j)  (0.024642838264982442+7.968954704961801e-18j)  (0.04644126229289939+7.137291396291514e-18j)  (-0.021987169873559625-8.860502377896922e-18j)  (-0.00036096952222015703+2.352620240853224e-19j)  (0.07957545379588263+4.850417762798062e-18j)  (0.005303873539404041+6.161644526353089e-19j)  (0.0007728328956732743+4.025548843836675e-20j)  (0.0005440279835009164+5.679232844307041e-19j)  (0.0014425324502731415+1.6619390532111977e-19j)  (-0.0037764319068413254-7.67244245503879e-19j)  (-0.00365690067856813+1.6340638245554994e-16j)  (0.06344417643456628+1.9467148583626854e-17j)  (0.006481067399786621+1.5180677845700556e-18j)  (-0.0031417102084476136-6.241623783451435e-19j)  (-0.017230418060297046-4.484608887366176e-18j)  (-0.03302830418456072-8.221868336077279e-18j)  (0.05625666509836231+1.320327366316845e-17j)  (-0.3507938884005436-8.249902526611896e-17j)  (0.004164981637452132+7.50448955700408e-19j)  (0.0009177130661338276+8.756381890322706e-20j)  (-0.01184498726574481-2.8814146420381382e-18j)  (-0.0002500000357278543-9.779364786327247e-21j)  (-0.4373731792929597-1.0983323570557911e-16j)  (0.024648256286770826+7.19275412890877e-18j)  (-0.0033235419392219907-1.0865315942580165e-18j)  (-0.012672342921508059-3.5210303269907885e-18j)  (0.01988947924895726+6.611539782009881e-18j)  (-0.007058799413708679-2.0388844462953648e-18j)  (0.04355011148509236+1.2489218129438883e-17j)  (-0.053392108998345976-1.4577315564179715e-17j)  (0.02084388363419606+5.3989042182288956e-18j)  (-0.0012763866999911085-3.11074280543749e-19j)  (0.007227713348688938+2.0652065850505003e-18j)  (-0.00047984513673052877-1.381951508244087e-19j)  (6.253144303924928e-05+3.141418811896241e-20j)  (-1.4378304565307736e-05-8.735383192730836e-21j)  (0.0004886962688730664+6.405208253285243e-19j)  (-0.0005425408484987645-9.374809004779875e-19j)  (2.7563228430186323e-07+5.138814037326504e-20j)
