 (-0.001285561211164587+0.0j)  (1.2976084271159055e-05+0.0j)  (-0.00040087710450845935+0.0j)  (0.01549562726643747+0.0j)  (-0.01944716209173653+0.0j)  (0.0003706311736153389+0.0j)  (-0.0023942178524154235+0.0j)  (0.0014535288083581863+0.0j)  (0.005416561769422761+0.0j)  (-0.013807044664974627+0.0j)  (0.00017773531640543735+0.0j)  (-0.0001513035146076932+0.0j)  (0.001361477967769307+0.0j)  (-0.007680482924692452+0.0j)  (0.028332853516862707+0.0j)  (-0.004073363898081128+0.0j)  (0.006513206339039787+0.0j)  (-0.009912650838770375+0.0j)  (0.004314606563724293+0.0j)  (0.003108046960821407+0.0j)  (-0.04754406938154534+0.0j)  (0.00742810427005258+0.0j)  (0.002530946973923315+0.0j)  (0.002271665764813487+0.0j)  (-0.020894386353518517+0.0j)  (-0.0018395927271902014+0.0j)  (0.03712089835938704+0.0j)  (0.00436795180055213+0.0j)  (-0.002757740587736002+0.0j)  (-0.011092970600020206+0.0j)  (0.0015914089620511578+0.0j)  (0.005345451057479255+0.0j)  (0.00607591789690316+0.0j)  (-0.009782864150129255+0.0j)  (-0.0016171182029676087+0.0j)  (0.03779623474842364+0.0j)  (0.008100975833860241+0.0j)  (-0.02953929431564741+0.0j)  (-0.021039019310234146+0.0j)  (0.0016562428901065042+0.0j)  (0.004200152633178853+0.0j)  (0.011610565280856798+0.0j)  (0.007597101317103837+0.0j)  (-0.02877551306103047+0.0j)  (-0.026315970546616833+0.0j)  (-0.019027298424662442+0.0j)  (0.014132241818147224+0.0j)  (0.07279072272694363+0.0j)  (0.060077350911754465+0.0j)  (-0.04338694006524361+0.0j)  (-0.006044758237943328+0.0j)  (-0.014651505116898432+0.0j)  (-0.011816328154869318+0.0j)  (0.008940914480439653+0.0j)  (0.011339131810313673+0.0j)  (0.0011953096861357054+0.0j)  (0.02209086103947924+0.0j)  (-0.0063354874962680266+0.0j)  (-0.06271135558890353+0.0j)  (-0.051814992833132636+0.0j)  (0.09833541502984391+0.0j)  (-0.024230033520946163+0.0j)  (-0.13428447270642907+0.0j)  (-0.04350758117771724+0.0j)  (-0.027674088454263467+0.0j)  (-0.04166619310752959+0.0j)  (-0.10066210375381372+0.0j)  (0.009905455933547407+0.0j)  (0.1043229229651778+0.0j)  (-0.02483190807345813+0.0j)  (-0.014271640004149214+0.0j)  (-0.029589573084379196+0.0j)  (-0.016742205484206896+0.0j)  (0.004246369751288726+0.0j)  (0.07839745134941573+0.0j)  (0.017555443815972904+0.0j)  (0.038100399339019174+0.0j)  (-0.07472548696221724+0.0j)  (-0.013442237198996877+0.0j)  (-0.05814904826064151+0.0j)  (0.010894621777899719+0.0j)  (0.04501770701323661+0.0j)  (0.026081379542775847+0.0j)  (0.0021830771525781266+0.0j)  (-0.032245688873271644+0.0j)  (-0.025900455439181888+0.0j)  (-0.06012597237864829+0.0j)  (0.17990290056439004+0.0j)  (-0.12457174403501906+0.0j)  (-0.02603490905678627+0.0j)  (-0.07600351874640142+0.0j)  (0.05024917368654905+0.0j)  (0.015765473522965076+0.0j)  (0.02551966873574133+0.0j)  (0.021877030658750754+0.0j)  (-0.053354018437974986+0.0j)  (-0.04495417780930972+0.0j)  (0.015927799459931273+0.0j)  (0.03268279337362355+0.0j)  (0.007700503203562198+0.0j)  (0.023211525503990648+0.0j)  (0.055705138993419986+0.0j)  (-0.02780537671380609+0.0j)  (0.0646435837225618+0.0j)  (0.09066994793834808+0.0j)  (-0.047259634676821524+0.0j)  (-0.03405609442486756+0.0j)  (-0.01994452561355633+0.0j)  (-0.014837075588594931+0.0j)  (-0.015946017055266003+0.0j)  (0.013473292995086341+0.0j)  (0.030104359590313427+0.0j)  (-0.050389998876315026+0.0j)  (0.03199270480488706+0.0j)  (0.017299965247428297+0.0j)  (0.02972048277409347+0.0j)  (-0.11869265381885291+0.0j)  (0.11604083521839388+0.0j)  (-0.06819057517732527+0.0j)  (0.4167716129396749+0.0j)  (-0.12628542499764386+0.0j)  (0.08611205988285493+0.0j)  (-0.09235506541343798+0.0j)  (0.011779035777457907+0.0j)  (-0.08459663035078081+0.0j)  (0.1575758126670557+0.0j)  (-0.026847757305757093+0.0j)  (0.1641823890642647+0.0j)  (-0.1641823903825219+0.0j)  (0.026847753923676203+0.0j)  (-0.15757581651209077+0.0j)  (0.08459662963928313+0.0j)  (-0.011779038042837042+0.0j)  (0.09235506412758421+0.0j)  (-0.0861120599669663+0.0j)  (0.1262854154790628+0.0j)  (-0.4167716149262898+0.0j)  (0.06819059046022423+0.0j)  (-0.11604083981015288+0.0j)  (-0.11869264959712045+0.0j)  (0.029720491926623443+0.0j)  (0.017299964399669177+0.0j)  (-0.03199270464165919+0.0j)  (-0.050389996936899384+0.0j)  (0.030104360881268825+0.0j)  (-0.013473292424763845+0.0j)  (-0.01594601919365139+0.0j)  (-0.014837071417127428+0.0j)  (-0.019944525513712338+0.0j)  (0.03405609261688982+0.0j)  (0.047259611956888437+0.0j)  (0.09066996832854153+0.0j)  (-0.06464357874707823+0.0j)  (-0.02780537164497087+0.0j)  (0.055705141735420516+0.0j)  (0.02321152177121673+0.0j)  (-0.007700509193977784+0.0j)  (-0.03268279855252329+0.0j)  (-0.015927793344832915+0.0j)  (0.044954178717956074+0.0j)  (0.053354019119853324+0.0j)  (0.021877034768648235+0.0j)  (-0.025519661386509664+0.0j)  (-0.01576547558688912+0.0j)  (-0.050249173469439794+0.0j)  (0.07600352054510326+0.0j)  (0.02603491524543705+0.0j)  (0.12457170775952556+0.0j)  (-0.17990291943840264+0.0j)  (-0.060125982893231754+0.0j)  (0.02590045128736782+0.0j)  (0.03224569604430189+0.0j)  (0.0021830677778331368+0.0j)  (0.02608138895722948+0.0j)  (-0.04501770403563759+0.0j)  (-0.010894623798167956+0.0j)  (-0.05814904675303366+0.0j)  (-0.013442241548667763+0.0j)  (0.0747254885124769+0.0j)  (0.03810039958867131+0.0j)  (0.017555422083094137+0.0j)  (0.0783974526685026+0.0j)  (-0.004246366267727624+0.0j)  (-0.01674221247689882+0.0j)  (-0.029589577061186843+0.0j)  (-0.014271642013083407+0.0j)  (0.024831906147182094+0.0j)  (0.10432290180816468+0.0j)  (-0.009905448976273466+0.0j)  (-0.10066210763387576+0.0j)  (-0.04166620682736349+0.0j)  (-0.0276740818089905+0.0j)  (0.043507546480702854+0.0j)  (0.13428445410111137+0.0j)  (0.024230165145313856+0.0j)  (-0.09833543510983958+0.0j)  (-0.05181499957001049+0.0j)  (-0.06271135995395202+0.0j)  (0.006335487069145885+0.0j)  (0.02209086558317343+0.0j)  (0.001195311442600515+0.0j)  (-0.01133913419577393+0.0j)  (-0.008940909486115194+0.0j)  (-0.011816331517366888+0.0j)  (-0.014651504556812724+0.0j)  (0.006044763988471157+0.0j)  (0.043386958840825086+0.0j)  (0.06007733697490295+0.0j)  (-0.07279072898141188+0.0j)  (-0.014132241815389942+0.0j)  (-0.01902730305411322+0.0j)  (0.026315966671342114+0.0j)  (0.028775513190794893+0.0j)  (0.00759710153060455+0.0j)  (-0.011610562196711645+0.0j)  (-0.004200151639222681+0.0j)  (-0.0016562407755365877+0.0j)  (-0.02103899910878825+0.0j)  (0.029539314788679823+0.0j)  (0.008100978669573409+0.0j)  (-0.037796231538313824+0.0j)  (-0.0016171189097473515+0.0j)  (-0.009782864362578456+0.0j)  (0.00607591619033664+0.0j)  (0.005345450963267841+0.0j)  (-0.0015914086436529622+0.0j)  (-0.011092965769267743+0.0j)  (0.002757737140786339+0.0j)  (0.004367950428167913+0.0j)  (-0.03712090048472316+0.0j)  (-0.001839595231545633+0.0j)  (0.020894384291333563+0.0j)  (0.0022716626358290715+0.0j)  (0.002530944153297154+0.0j)  (-0.007428103411631873+0.0j)  (0.04754407137809064+0.0j)  (0.003108056901073151+0.0j)  (-0.004314607546366214+0.0j)  (-0.009912652356977414+0.0j)  (0.006513202347217787+0.0j)  (-0.004073364558914201+0.0j)  (0.028332856692812672+0.0j)  (-0.007680479551789622+0.0j)  (0.0013614775282007176+0.0j)  (-0.0001513034293782399+0.0j)  (0.00017773566909040978+0.0j)  (-0.013807045410342503+0.0j)  (0.005416562319752999+0.0j)  (-0.0014535335022899233+0.0j)  (0.002394216318803428+0.0j)  (-0.0003706314003292018+0.0j)  (0.019447168641900305+0.0j)  (-0.015495621997004074+0.0j)  (0.00040087683633702057+0.0j)  (-1.297608297191524e-05+0.0j)  (0.0012855610589826373+0.0j)
 (0.011695467182502021-1.7812917749679375e-17j)  (-6.298515693921439e-05+3.436513162665789e-20j)  (0.0012931527121731133-1.1991108686302811e-18j)  (-0.045699843149003425+2.8899286028708564e-17j)  (0.05187975600121873-1.6636629515690323e-17j)  (-0.0009452575192917506+2.7074371861856435e-19j)  (0.008324369631612687-9.178700567419607e-18j)  (-0.007339737798821988+3.629816250256771e-17j)  (-0.01109568777212361+6.637358826435984e-18j)  (0.041803923045720434-1.9364569943566027e-17j)  (-0.0005027166549013958+2.747372361013625e-19j)  (0.0003178156193936224-1.8088532729654078e-18j)  (0.002049266425402991+4.600856870957878e-17j)  (0.019327818198992333-9.147338980900716e-18j)  (-0.08083859562641073+3.761581386522932e-17j)  (0.01349133337309462-6.2601485466168505e-18j)  (-0.029049059526807593+9.825828061444964e-18j)  (0.05252136023254342-4.761619280840495e-17j)  (-0.011273333649650438+1.1405022506298761e-17j)  (0.058970638146960706-5.070321902057695e-16j)  (0.06722678768640847-2.7326339815586992e-17j)  (0.006497420183080398+2.9345426545747555e-17j)  (0.057003013560761304+1.145073538344859e-15j)  (-0.014603097165635133+3.5399822584065444e-17j)  (0.03046089015914072+3.553483179552429e-17j)  (0.013382100233711293-1.6293841980912138e-16j)  (-0.005225003248371565-2.624151535506355e-17j)  (0.022385912208566845+3.629280880656498e-17j)  (-0.03196496970028833-3.846913145805243e-18j)  (-0.0979816419391759-1.0146734561342768e-16j)  (0.02820492583584437+1.3968724888075356e-16j)  (0.0237448639623517+1.5738894478274834e-17j)  (0.03510348885003413+6.730665631816413e-17j)  (-0.03900656460574805-5.1673884190266593e-17j)  (-0.0050000604679192664-1.0845062238285113e-17j)  (0.15480571901844786+2.0253333011207406e-17j)  (0.01713031311615406-1.4107695939118855e-17j)  (-0.11288943368362005+1.7095980986437608e-17j)  (-0.12909476912971146+7.34474068825699e-17j)  (-0.05043585747736031+4.682909310682618e-16j)  (-0.03439842168014723+1.490109441770564e-16j)  (-0.04153209016851962+8.242868765152565e-17j)  (0.0024000724705447885+2.3330164105236672e-17j)  (-0.0504925014058622+5.135624986847736e-18j)  (0.17655113503382758-2.8508127162558157e-16j)  (-0.17817840328196954-8.254466225881927e-16j)  (0.16775276256440164+2.7387104597262284e-15j)  (-0.07079935178402777-4.65517677837108e-16j)  (-0.0011504321556059516-1.041306423806667e-16j)  (0.06011561840797187+1.2914878282981516e-16j)  (-0.007443156323169563+8.696024912575473e-17j)  (-0.03679479269700403+1.8926166652322593e-16j)  (0.18643417991055647-4.374561257487372e-16j)  (0.06490562845655862-2.0971963957303917e-16j)  (0.027475222056862106+9.01135527642987e-17j)  (-0.033040239831241804-3.956077954256366e-17j)  (0.021683029274442968+2.0335236571433217e-17j)  (0.01770361363056738-2.7348745866404115e-17j)  (-0.14320299124230054-4.8502469308955707e-17j)  (-0.12539568245974225-5.2193680372201567e-17j)  (0.10553099390306495-8.59790662708731e-18j)  (-0.09552883239156529-3.510569805372012e-15j)  (-0.14842022069199284+6.908447958556069e-16j)  (-0.01661797745061086+5.647436655458267e-17j)  (0.020767354787124947+1.0233235808518988e-17j)  (-0.002297961972226731+1.1140225407876245e-17j)  (-0.041443115979797024+3.3343818423525446e-17j)  (-0.01680907738623619-2.5031340362884333e-17j)  (0.07999183229308648-4.1162462173213335e-17j)  (-0.005622522582374945+7.800446816681354e-18j)  (0.019253897197234103+1.4698196833140555e-17j)  (0.02745812353752083-5.867361470585437e-17j)  (0.005412423855339417-3.583288568446523e-17j)  (-0.029004612175620226+1.8762126442246965e-16j)  (-0.0511892186668358+9.665116678753193e-17j)  (0.03466310632125981-2.1056385063069056e-16j)  (-0.015399940679126478-4.279090326572009e-17j)  (0.02246529357509114+1.1888846345468778e-19j)  (0.0023988380193101407-4.0411842984806735e-18j)  (0.02249248697937166-9.869409109723959e-19j)  (0.006908549528011641-1.957564270350737e-17j)  (0.02329072342020317-2.0044464359268877e-17j)  (-0.02738164662357457+3.607202052723546e-17j)  (-0.015019689087610493-1.1293973889630324e-16j)  (0.02612798743187855-9.958972792725589e-18j)  (-0.012547019574235235-1.8964598524637115e-18j)  (-0.013994572194892335+1.3283154335933758e-17j)  (0.008525841926620092-2.302643753103242e-17j)  (0.025226327607169058-8.276824963314613e-18j)  (-0.020955037001518705+1.1094337499764063e-17j)  (-0.025561060004115482+7.225504795905068e-18j)  (0.001309387285592531+1.7607229522289693e-17j)  (0.0006938588064809709-1.1567240843877593e-17j)  (0.0258242756572134-1.4045186698958484e-18j)  (0.002256846113208248-6.0011413436105205e-18j)  (0.006843714670015183-2.2639584311715277e-17j)  (-0.04103390115720752+1.669692809216526e-17j)  (0.015315177203292462-1.8641916675939107e-17j)  (-0.0012190537200107154+2.170777328620939e-17j)  (-0.04453118054818246+1.6104748036174734e-16j)  (0.017014563898401322-1.5817567021044745e-17j)  (0.044591533811551086-9.272390878780388e-19j)  (-0.04410659564372081-2.5517924146511884e-18j)  (0.046199412755450905+6.582484294756132e-18j)  (-0.03880544573443072+2.1068939725116958e-17j)  (0.0265252915566517-1.6765921273770234e-17j)  (-0.04719187780816351+5.757367950322778e-17j)  (-0.041873001620096564+5.903003366055314e-18j)  (-0.01599821602422881+5.873281647244367e-18j)  (-0.004037697940273581+2.6447134365018446e-18j)  (0.011444112434042088-8.357384059375821e-19j)  (0.027532456530335595+3.1089994606416156e-18j)  (-0.04083248396267232-3.3118431253651635e-18j)  (0.03356683719012653-1.887310713937054e-18j)  (0.011433739055461915-8.538669633063196e-19j)  (0.02798095707525243+3.1233593683401638e-18j)  (-0.09888157819461901-7.628661861262364e-18j)  (0.09128197243417106+9.469828343897632e-18j)  (-0.04940386881399646-5.9233688110768744e-18j)  (0.30190941911494024+3.9785391833609293e-17j)  (-0.08726353234586917-1.2366550490417571e-17j)  (0.0470573504889465+5.522273784764248e-18j)  (-0.04322809851853022-5.054790896686896e-18j)  (0.012879750323589765+1.2497924846717769e-17j)  (-0.03443099576492677-4.361080710673351e-18j)  (0.054030405377904704+8.474683689485888e-18j)  (-0.004858922390349992-7.395539860141121e-19j)  (0.03349564954599684+5.289255929341903e-18j)  (0.03349564761032987+5.289255575407058e-18j)  (-0.004858922040597846-7.395538036137953e-19j)  (0.054030404515485526+8.47468353577765e-18j)  (-0.034430995395868136-4.361080596398564e-18j)  (0.012879749981741587+1.249792086150165e-17j)  (-0.043228098866649196-5.05479064573732e-18j)  (0.04705735043736242+5.522273671790492e-18j)  (-0.08726352448963308-1.2366549492902932e-17j)  (0.30190941870104765+3.9785391991629503e-17j)  (-0.04940387970370223-5.9233702649747046e-18j)  (0.0912819758771617+9.469828713900187e-18j)  (0.09888157464556438+7.628661513256983e-18j)  (-0.027980964747354786-3.1233598168696704e-18j)  (-0.011433738485782755+8.53866999280307e-19j)  (0.033566836969290456-1.8873107138162257e-18j)  (0.040832482652579195+3.311842911824974e-18j)  (-0.02753245765605378-3.10899961460859e-18j)  (0.01144411207130701-8.357383164967949e-19j)  (0.004037702629839253-2.6447111227939247e-18j)  (0.015998212944935364-5.873286463609149e-18j)  (0.04187300444620204-5.903002555090398e-18j)  (-0.0471918822531458+5.757367440586054e-17j)  (0.026525279840417044-1.6765916865396368e-17j)  (0.038805445451708616-2.1068938782585492e-17j)  (0.04619941216998827+6.582483823008816e-18j)  (0.04410659130539228+2.551794064087534e-18j)  (-0.0445915372353241+9.27239554880778e-19j)  (-0.01701456368738031+1.5817568524423043e-17j)  (-0.044531178817429906+1.6104736608875454e-16j)  (-0.001219046771543407+2.170777215067246e-17j)  (0.015315177316093002-1.8641931503985198e-17j)  (-0.04103390222469618+1.6696922861156902e-17j)  (0.006843711669031409-2.2639580246407136e-17j)  (-0.002256850208973246+6.001142737737745e-18j)  (0.025824275536877845-1.404520226971129e-18j)  (0.0006938681201899416-1.1567237555298167e-17j)  (0.0013093872086327799+1.7607229094353582e-17j)  (-0.025561057319952257+7.225502729040937e-18j)  (-0.02095503716680832+1.1094340492005052e-17j)  (0.025226324399425903-8.276825801811965e-18j)  (0.008525836743932425-2.302643297915127e-17j)  (0.013994578128750948-1.3283155859756045e-17j)  (-0.012547016566299703-1.8964616930261563e-18j)  (0.026127996517960057-9.958974340959696e-18j)  (0.01501968341763928+1.1294027363976425e-16j)  (0.02738164506952738-3.6072013799603316e-17j)  (0.023290725438659662-2.004446638577322e-17j)  (0.006908550460746735-1.9575642333458364e-17j)  (-0.022492484530869133+9.869427952246832e-19j)  (-0.002398840226402646+4.041182759023634e-18j)  (0.02246529565077754+1.1888669189511585e-19j)  (0.015399945341960826+4.27909004508444e-17j)  (-0.03466311553689923+2.1056377151962822e-16j)  (0.05118920508597523-9.665108155507358e-17j)  (-0.029004609337067146+1.8762139456576838e-16j)  (-0.005412423795214387+3.5832884221479156e-17j)  (-0.027458119440761777+5.867361068233652e-17j)  (-0.01925389943391946-1.4698186783951493e-17j)  (-0.005622521665359648+7.800444825984517e-18j)  (-0.07999181685664067+4.116245651371507e-17j)  (-0.016809078650973364-2.5031370188080658e-17j)  (0.04144311333616754-3.334382186921708e-17j)  (0.0022979697558296736-1.1140244833454348e-17j)  (-0.020767366420968658-1.023322667788287e-17j)  (-0.01661792997530548+5.647434550839975e-17j)  (-0.14842012659735157+6.908474570711786e-16j)  (-0.09552897595331367-3.5105647903583313e-15j)  (0.10553100399842819-8.597914423811471e-18j)  (0.12539568890746622+5.2193689681285876e-17j)  (0.14320299396449865+4.850246405873396e-17j)  (0.017703613637683212-2.7348750734051324e-17j)  (-0.02168303576315407-2.0335236818419918e-17j)  (0.033040226670670046+3.956065753423153e-17j)  (0.027475261858361653+9.011357253651221e-17j)  (0.06490563397173316-2.0971983086270118e-16j)  (-0.18643417619624508+4.3745603084994387e-16j)  (0.036794788180257845-1.892616632900387e-16j)  (-0.007443151228389403+8.696022484224289e-17j)  (0.06011563300526049+1.2914882054059583e-16j)  (0.0011504080393110877+1.0413055509234654e-16j)  (-0.07079937889221319-4.655176204455596e-16j)  (0.16775272596010468+2.73870971057963e-15j)  (0.17817843637273004+8.254469373723075e-16j)  (0.17655112527898104-2.8508122091697154e-16j)  (-0.050492509665931856+5.135603052325417e-18j)  (-0.0024000803555613917-2.3330152812431765e-17j)  (-0.04153208421675007+8.242868427955457e-17j)  (-0.03439842742896039+1.4901098564687935e-16j)  (-0.05043586340082459+4.682915000642983e-16j)  (0.1290946829175001-7.344741051102612e-17j)  (-0.11288953903885068+1.7096021558787767e-17j)  (-0.017130324777508386+1.410767059688611e-17j)  (0.15480569600680075+2.0253320975823407e-17j)  (0.005000063081116913+1.0845065859523999e-17j)  (0.03900657030719047+5.167389516194018e-17j)  (-0.03510348493698811-6.730666261866981e-17j)  (-0.02374486668839735-1.5738898527345592e-17j)  (0.028204937439528604+1.3968739636281708e-16j)  (0.09798164450493689+1.0146740680000951e-16j)  (-0.03196496025623367-3.8469369564002136e-18j)  (-0.02238591624303523-3.629283029256453e-17j)  (-0.0052249930156905156-2.6241529774933994e-17j)  (-0.01338210964244467+1.6293868041049477e-16j)  (0.03046089970207002+3.553483332759505e-17j)  (0.014603093995245557-3.539986212222056e-17j)  (-0.05700301232933431-1.145074444158882e-15j)  (0.006497428208985443+2.9345442215163644e-17j)  (0.06722679037950047-2.7326360590583448e-17j)  (-0.0589706213768969+5.070308326567395e-16j)  (-0.011273329907413936+1.1405025602318982e-17j)  (-0.05252136791945196+4.761619936616039e-17j)  (0.029049037666958214-9.825808194871947e-18j)  (-0.013491333588057694+6.260148167139283e-18j)  (0.08083859523922253-3.7615811982841e-17j)  (-0.01932780668509391+9.147333414824157e-18j)  (-0.0020492681388430242-4.600858353597212e-17j)  (-0.00031781559420188024+1.8088499940409858e-18j)  (0.0005027176620497823-2.747377676076342e-19j)  (-0.041803921451507145+1.9364568956400327e-17j)  (0.011095688117050995-6.637358420366524e-18j)  (-0.007339753335379447+3.629813271215361e-17j)  (0.008324359021420842-9.178661473693395e-18j)  (-0.0009452580394064393+2.7074395192222244e-19j)  (0.05187976983774485-1.6636637750335578e-17j)  (-0.04569982511605169+2.889928014102169e-17j)  (0.001293151852850709-1.1991105370189534e-18j)  (-6.298514999944094e-05+3.436512715994374e-20j)  (0.01169546655551015-1.781291864333938e-17j)
