 (-0.00014169730063586213+0.0j)  (-1.7306725135146587e-08+0.0j)  (-0.002929718034911848+0.0j)  (-9.918133891997826e-05+0.0j)  (6.679270955793637e-07+0.0j)  (-0.0011106055088635693+0.0j)  (0.001570061920050375+0.0j)  (-1.4573208557098738e-05+0.0j)  (0.00027241222941517255+0.0j)  (-0.00030807743776307966+0.0j)  (-5.014609330579918e-06+0.0j)  (0.0030740060179815557+0.0j)  (-0.01766180491500403+0.0j)  (0.002443907594974905+0.0j)  (-0.00029789532102534374+0.0j)  (0.0032797938043126816+0.0j)  (-0.00206100837749305+0.0j)  (-1.5950689450739282e-05+0.0j)  (0.00021412524473558996+0.0j)  (0.0008867686124260555+0.0j)  (-0.000332415122461004+0.0j)  (-0.00023024654609096358+0.0j)  (0.008993826268973935+0.0j)  (-2.598979084553629e-05+0.0j)  (-0.001246439064652335+0.0j)  (0.007453793463994627+0.0j)  (-0.00037649626039466415+0.0j)  (-0.00039935136397849686+0.0j)  (-0.0018045406019849865+0.0j)  (-0.0077394528673835426+0.0j)  (0.010911491938947053+0.0j)  (0.008472472097142759+0.0j)  (-0.011212367525735097+0.0j)  (-0.008263012711519538+0.0j)  (-0.012824766065977874+0.0j)  (0.07814650202190497+0.0j)  (-0.03508007249087269+0.0j)  (-0.09147805216110944+0.0j)  (0.006206148169659398+0.0j)  (0.0043641438223831685+0.0j)  (0.0015712159889839426+0.0j)  (0.006888087875552673+0.0j)  (-0.0023953585708615015+0.0j)  (-0.01432706840144273+0.0j)  (0.004811817475982155+0.0j)  (0.0028264033320856224+0.0j)  (7.466454505597846e-05+0.0j)  (0.0012005525327170366+0.0j)  (0.006948065588074937+0.0j)  (-0.005184404578680758+0.0j)  (-0.0015202246279949869+0.0j)  (-0.03540720638284374+0.0j)  (0.00689340578726831+0.0j)  (0.01024827884691293+0.0j)  (0.014358372623002656+0.0j)  (-0.03647379052963397+0.0j)  (-0.011765496605890158+0.0j)  (-0.012009367419999336+0.0j)  (0.012263237385525068+0.0j)  (0.005535373623484495+0.0j)  (0.0011994587609653543+0.0j)  (0.028396168616844162+0.0j)  (-0.0029487833449608055+0.0j)  (-0.01236474328836066+0.0j)  (-0.013473291694110193+0.0j)  (-0.062216445858323706+0.0j)  (0.011731325600107274+0.0j)  (0.029908452132069385+0.0j)  (0.01786642676998109+0.0j)  (-0.013583859326086179+0.0j)  (-0.011395272777609093+0.0j)  (-0.031552842744979236+0.0j)  (0.0017535162289692558+0.0j)  (0.007050846752933333+0.0j)  (0.0034012857229592857+0.0j)  (-0.006247933817508093+0.0j)  (-0.00020797274313758506+0.0j)  (-0.0027222889188105778+0.0j)  (-0.076623845463899+0.0j)  (0.02346812898165383+0.0j)  (0.05535996297331923+0.0j)  (-0.008858122760100806+0.0j)  (-0.006896752290565329+0.0j)  (-0.0037816003040169613+0.0j)  (-0.015622076689954153+0.0j)  (0.01817769156467338+0.0j)  (0.026596325505301104+0.0j)  (0.014246807381314015+0.0j)  (-0.12199162537676315+0.0j)  (0.008855649939405892+0.0j)  (0.030300678966774332+0.0j)  (0.011512803516164164+0.0j)  (0.013088491428650682+0.0j)  (-0.0009503564361121065+0.0j)  (-0.0005113374082984256+0.0j)  (-0.020143441769995617+0.0j)  (0.008956646156194362+0.0j)  (0.0306661705648347+0.0j)  (-0.0010307406675642092+0.0j)  (-0.001897660275671341+0.0j)  (0.005824886520888256+0.0j)  (-0.0690063652300541+0.0j)  (0.017982951529296454+0.0j)  (-0.00485343148238233+0.0j)  (0.00018025297722118922+0.0j)  (0.00022054984554917823+0.0j)  (-6.647787898815983e-05+0.0j)  (5.576308872414173e-05+0.0j)  (-0.04306694718682886+0.0j)  (0.0007869016882254997+0.0j)  (0.15561851261413667+0.0j)  (-0.12160945565398376+0.0j)  (0.006159042039383562+0.0j)  (0.03485518405914805+0.0j)  (-0.00420770631944889+0.0j)  (-0.0004913753244486083+0.0j)  (-0.0006647358299116602+0.0j)  (-0.0033088051112042495+0.0j)  (0.06049686959475014+0.0j)  (0.048238409202468385+0.0j)  (-0.028013772887693425+0.0j)  (0.012353671321175406+0.0j)  (0.00043724496171243385+0.0j)  (0.20392949812379876+0.0j)  (-0.00561349357864348+0.0j)  (-0.0038236484244622763+0.0j)  (0.02129924698826606+0.0j)  (-0.5886718224915345+0.0j)  (0.5886718224915953+0.0j)  (0.021299246988266362+0.0j)  (-0.003823648424462196+0.0j)  (-0.005613493578643595+0.0j)  (0.20392949812379943+0.0j)  (-0.0004372449617123948+0.0j)  (-0.012353671321174601+0.0j)  (-0.028013772887692964+0.0j)  (0.0482384092024689+0.0j)  (-0.06049686959474959+0.0j)  (0.0033088051112041567+0.0j)  (0.0006647358299116119+0.0j)  (0.0004913753244486045+0.0j)  (0.00420770631944881+0.0j)  (0.03485518405914732+0.0j)  (-0.006159042039383552+0.0j)  (-0.12160945565398511+0.0j)  (0.15561851261413592+0.0j)  (-0.0007869016882256589+0.0j)  (-0.04306694718682906+0.0j)  (5.57630887241491e-05+0.0j)  (-6.647787898814626e-05+0.0j)  (0.00022054984554918414+0.0j)  (-0.00018025297722114582+0.0j)  (0.004853431482382317+0.0j)  (-0.017982951529295736+0.0j)  (-0.0690063652300543+0.0j)  (0.005824886520888227+0.0j)  (-0.001897660275671311+0.0j)  (-0.0010307406675641169+0.0j)  (0.030666170564834245+0.0j)  (-0.00895664615619464+0.0j)  (-0.020143441769995378+0.0j)  (0.0005113374082984831+0.0j)  (0.0009503564361132676+0.0j)  (0.01308849142865006+0.0j)  (0.011512803516163407+0.0j)  (-0.030300678966773808+0.0j)  (-0.008855649939406412+0.0j)  (0.1219916253767629+0.0j)  (0.014246807381315127+0.0j)  (0.026596325505303185+0.0j)  (-0.018177691564670417+0.0j)  (-0.015622076689954538+0.0j)  (-0.003781600304015832+0.0j)  (-0.0068967522905655524+0.0j)  (-0.008858122760100026+0.0j)  (0.055359962973319646+0.0j)  (0.023468128981653118+0.0j)  (-0.07662384546389947+0.0j)  (0.0027222889188106645+0.0j)  (0.000207972743137617+0.0j)  (0.006247933817508262+0.0j)  (0.003401285722959344+0.0j)  (0.007050846752933467+0.0j)  (0.0017535162289694219+0.0j)  (-0.031552842744979284+0.0j)  (0.011395272777609244+0.0j)  (0.013583859326086209+0.0j)  (0.017866426769977115+0.0j)  (0.029908452132072032+0.0j)  (0.011731325600108042+0.0j)  (-0.06221644585832316+0.0j)  (-0.01347329169410793+0.0j)  (0.012364743288364712+0.0j)  (0.0029487833449485597+0.0j)  (0.028396168616844616+0.0j)  (-0.0011994587609653036+0.0j)  (-0.005535373623484074+0.0j)  (-0.012263237385524524+0.0j)  (-0.012009367419999311+0.0j)  (0.011765496605890529+0.0j)  (0.036473790529633246+0.0j)  (-0.014358372623002191+0.0j)  (-0.010248278846914512+0.0j)  (-0.006893405787269148+0.0j)  (-0.03540720638284408+0.0j)  (0.0015202246279950283+0.0j)  (0.005184404578680671+0.0j)  (0.006948065588075023+0.0j)  (-0.0012005525327169198+0.0j)  (-7.466454505578092e-05+0.0j)  (-0.0028264033320859337+0.0j)  (-0.0048118174759822566+0.0j)  (0.014327068401442383+0.0j)  (0.0023953585708614716+0.0j)  (0.006888087875552341+0.0j)  (-0.0015712159889838925+0.0j)  (-0.00436414382238263+0.0j)  (-0.0062061481696588025+0.0j)  (-0.0914780521611011+0.0j)  (0.03508007249087422+0.0j)  (-0.07814650202191369+0.0j)  (-0.01282476606598106+0.0j)  (0.008263012711520164+0.0j)  (0.011212367525734426+0.0j)  (-0.008472472097147426+0.0j)  (-0.010911491938943531+0.0j)  (-0.007739452867383974+0.0j)  (0.0018045406019850446+0.0j)  (0.0003993513639786001+0.0j)  (0.0003764962603946619+0.0j)  (0.00745379346399472+0.0j)  (-0.0012464390646523868+0.0j)  (2.5989790845517737e-05+0.0j)  (0.008993826268973902+0.0j)  (-0.00023024654609099017+0.0j)  (-0.00033241512246103515+0.0j)  (0.0008867686124260142+0.0j)  (-0.00021412524473562867+0.0j)  (-1.5950689450738337e-05+0.0j)  (0.002061008377493166+0.0j)  (-0.0032797938043124843+0.0j)  (0.00029789532102516566+0.0j)  (-0.0024439075949744594+0.0j)  (0.017661804915004072+0.0j)  (-0.0030740060179818202+0.0j)  (-5.014609330581935e-06+0.0j)  (0.00030807743776304584+0.0j)  (-0.0002724122294152074+0.0j)  (1.457320855706999e-05+0.0j)  (-0.0015700619200504791+0.0j)  (0.0011106055088635582+0.0j)  (-6.679270955794579e-07+0.0j)  (9.918133891997754e-05+0.0j)  (0.002929718034911862+0.0j)  (1.7306725141611537e-08+0.0j)  (0.00014169730063582947+0.0j)
 (0.0010241152916474576-1.029326205030318e-18j)  (8.219232403882677e-08-1.5664611026228803e-22j)  (0.014908996642296378-7.699060908111964e-18j)  (0.00046471681988320457-2.374050672776054e-19j)  (-2.785843227407404e-06+1.9192602332192907e-21j)  (0.001920199908337325-2.1823784772173278e-18j)  (-0.0005022333160397355+9.84045517148963e-19j)  (2.9831657684138117e-05-8.782816125783848e-21j)  (-0.0006029764274978991-3.6900427283734445e-19j)  (0.0007696733289514243+1.8713921867222268e-19j)  (4.212791100766826e-05-2.238133286213977e-19j)  (-0.0095126435805122+3.0428112714022077e-18j)  (0.05069093785280099-1.6133207439930533e-17j)  (-0.007144718066477306+2.476497592335965e-18j)  (0.0007743022604948594-1.3165316516536837e-19j)  (-0.01101285553342849+6.680604377443554e-18j)  (0.007223067785505966-4.985813713215627e-18j)  (4.3423437422618615e-06+3.9743482733244133e-19j)  (-0.0011286894999943085+1.7214056241054977e-18j)  (-0.005359277681240881+8.791218484809648e-18j)  (0.00316602764917554-1.0810677403458766e-17j)  (0.0013180745370500804-1.8081526651884383e-18j)  (-0.01111589527780708+3.15649443690583e-18j)  (-0.0022216252750567305+3.128452922914865e-17j)  (0.013780528620503576-9.652750912642972e-17j)  (0.003342591759555154+7.847173112030558e-18j)  (0.0016439074759524793-1.009187301072165e-18j)  (-0.00017423332333391648-6.182489946519936e-19j)  (0.0064646182999674555+1.7265836680624145e-17j)  (0.006569307551219029+1.616409776832316e-17j)  (0.01371718457034684+3.456908054639047e-17j)  (0.00797632817824747+2.0939550570533415e-17j)  (-0.01849783939575924-2.8622224546203497e-17j)  (-0.009111248900227471-1.572731011270894e-17j)  (0.032937511087778655+1.3324764541015636e-17j)  (-0.06349937098858502-9.406504177080755e-18j)  (0.028939641231337562-4.799518252599884e-18j)  (0.04840907788190002-3.1138931501211714e-17j)  (0.02162485150601418+9.462629923944839e-19j)  (0.003606160850936844-1.586475280596811e-17j)  (-0.01615980760471794+8.658937353703791e-17j)  (0.029485485637617832+1.7294023920217752e-17j)  (-0.01386980906267133-3.80620282857775e-17j)  (-0.02985204796016376+1.8801014067728904e-17j)  (0.046495214339464866+4.178870048950367e-17j)  (0.0314575946206525+3.731465127835125e-17j)  (-0.035556719296066464+2.5902771525909463e-15j)  (-0.00360697004712482+4.597754010780593e-18j)  (0.06218895872694974-4.6629371583952057e-17j)  (-0.008989929556092183-8.148941779350632e-18j)  (-0.03884825893584622+3.3149231587723277e-16j)  (-0.1004922823371303+5.6510665321794e-18j)  (0.023154658680261078+8.815028851761155e-18j)  (0.04875510889952717+1.177994179450391e-19j)  (0.048079927130657195+8.59350956738092e-18j)  (-0.17474620426819987-9.187950338178418e-18j)  (-0.03706564041367448+5.176362036302242e-18j)  (-0.08433614148338091-2.2548001010215652e-17j)  (0.06547531809427463+1.8406486486436214e-17j)  (0.032983774205171276+1.1172265371836617e-17j)  (0.004328125838999842+6.249181658743444e-18j)  (0.0504949569273459-6.349054034198868e-18j)  (0.0029187883174671657-5.453294608999979e-17j)  (-0.004501714364169872-4.1641311514452166e-17j)  (-0.01710488105963387+1.6116079992484747e-18j)  (-0.0812694759552059+8.908799277338698e-18j)  (0.021058327677249238-8.005182929370022e-18j)  (0.04670874959330307-9.447470632518834e-18j)  (0.03290036463617934-1.0066080773186428e-17j)  (-0.023532788663321688+4.77461435544886e-18j)  (-0.01353003744492507+3.755033989361345e-18j)  (-0.051184804295840686+1.494089587947637e-17j)  (-0.006774082876213614+1.2285562730677698e-17j)  (0.010332651184536384-2.073322172579603e-18j)  (-0.04478772105410547+4.152604907401307e-17j)  (0.018653181562622877-1.069704337162558e-17j)  (-0.011493928597436393+1.4356614605703362e-16j)  (-0.002436375070530244+7.234493280813663e-19j)  (-0.07395209535564468+1.4518346819741497e-18j)  (0.022485408104548202-1.118279984819162e-18j)  (0.04438230666281992-2.922420492240691e-18j)  (-0.00485793411556687+3.965976266337219e-18j)  (-0.007334812508957574-3.810551062023091e-18j)  (0.007521207956583176-4.129593016693231e-18j)  (-0.015672203971993655+1.592606374250442e-18j)  (0.04378207824297511+5.573705469521681e-18j)  (0.016798233307432846-3.030653964077602e-18j)  (0.02686949645444299+3.88383979193207e-18j)  (-0.29297171620958173-3.654245747271921e-17j)  (0.1576175191668715+8.983479893364695e-17j)  (0.3934864693117075+1.1016341402011618e-16j)  (0.15834567512684283+1.0894955977747877e-16j)  (-0.04787727652642282+1.5244234683868042e-17j)  (-0.10444246145750254-4.681967931095606e-16j)  (-0.006735097032377518-6.243448862231107e-18j)  (-0.1144599902761891-2.3913836775835977e-17j)  (0.05064078329709833+1.24493878701027e-17j)  (-0.023035005667316893-9.66266684182692e-18j)  (0.0033108428042545467-7.779962829463015e-18j)  (0.0006456034035017739+2.473806219171974e-19j)  (-0.0019667370311206456-7.813181347847607e-19j)  (0.019974126122039318+7.619312986577093e-18j)  (-0.0017523673405651224-3.0114238460136917e-18j)  (0.0012804852836777606+5.017323517667771e-19j)  (-5.959598621747703e-05-1.674922141951941e-20j)  (-6.0010457110512734e-05-1.0611953300802189e-20j)  (6.259090789150293e-05-1.9537028668208918e-20j)  (0.0001967283758570374+8.491661107851513e-20j)  (-0.06493288818936896-1.2173957971044852e-17j)  (0.000975859950713945-1.4295715318931444e-19j)  (0.17609847020547345+4.0407177157470164e-17j)  (-0.13159910618856446-3.0994041363799884e-17j)  (0.006481588343522664+1.584949392356677e-18j)  (0.036700323996575496+8.272454507609785e-18j)  (-0.004128837194952068-9.800339636916162e-19j)  (-0.0006892452639322092+1.1486953154477182e-19j)  (-0.000895442090309218+2.5354823134405336e-20j)  (-0.0025503201849482533-6.845313655500289e-19j)  (0.04250422882808821+9.542471481319975e-18j)  (0.029858847881632865+6.608892143025421e-18j)  (-0.01630740901433144-3.1673224073684665e-18j)  (0.00680072780815954+1.0637014250119193e-18j)  (0.00021263759647128147+9.636455366194489e-20j)  (0.08527716923156459+1.8714625180310004e-17j)  (-0.0031208396725733714-1.0748695429120397e-18j)  (-0.000597405885053615-3.0535949549180135e-20j)  (0.002629764191075957+5.307872151198294e-19j)  (-0.0008837910530714955-2.0889261089343487e-19j)  (-0.000883791053071246-2.0889261089340406e-19j)  (-0.002629764191075746-5.307872151203618e-19j)  (0.0005974058850535212+3.0535949549464017e-20j)  (0.003120839672573414+1.0748695429122158e-18j)  (-0.0852771692315646-1.8714625180309887e-17j)  (0.00021263759647127166+9.636455366211239e-20j)  (0.006800727808159169+1.063701425012457e-18j)  (0.01630740901433108+3.1673224073688493e-18j)  (-0.029858847881633312-6.6088921430255716e-18j)  (0.04250422882808806+9.542471481319982e-18j)  (-0.002550320184948151-6.845313655497695e-19j)  (-0.0008954420903091643+2.5354823134721767e-20j)  (-0.0006892452639322385+1.1486953154434234e-19j)  (-0.004128837194951994-9.80033963690909e-19j)  (-0.036700323996574705-8.272454507609902e-18j)  (0.00648158834352267+1.5849493923561948e-18j)  (0.13159910618856585+3.09940413638002e-17j)  (-0.1760984702054727-4.0407177157469954e-17j)  (0.0009758599507142178-1.4295715318940718e-19j)  (0.06493288818936942+1.2173957971044863e-17j)  (-0.00019672837585731195-8.491661107834987e-20j)  (-6.259090789164631e-05+1.9537028668515303e-20j)  (6.0010457110487526e-05+1.0611953301312958e-20j)  (-5.9595986217215194e-05-1.6749221419267732e-20j)  (0.0012804852836779696+5.017323517669238e-19j)  (-0.001752367340565126-3.0114238460133466e-18j)  (-0.01997412612204004-7.619312986577241e-18j)  (0.001966737031121074+7.813181347846159e-19j)  (-0.0006456034035017704-2.473806219184822e-19j)  (-0.0033108428042540826+7.779962829462957e-18j)  (0.023035005667318365+9.662666841827197e-18j)  (0.05064078329710138+1.2449387870105375e-17j)  (0.11445999027618858+2.3913836775836205e-17j)  (-0.0067350970323791955-6.2434488622370564e-18j)  (-0.10444246145749797-4.681967931089231e-16j)  (0.047877276526434226-1.52442346838691e-17j)  (-0.15834567512683684-1.0894955977749535e-16j)  (0.3934864693117038+1.1016341402011057e-16j)  (0.15761751916688158+8.983479893361134e-17j)  (-0.29297171620958273-3.654245747272369e-17j)  (-0.026869496454444232-3.883839791928447e-18j)  (-0.016798233307438938+3.0306539640821905e-18j)  (0.043782078242972214+5.573705469530725e-18j)  (0.01567220397199226-1.5926063742579504e-18j)  (-0.007521207956582362+4.129593016697918e-18j)  (0.007334812508957841+3.8105510620245e-18j)  (0.0048579341155668004-3.96597626633579e-18j)  (-0.04438230666282064+2.922420492239808e-18j)  (-0.022485408104547175+1.1182799848228032e-18j)  (0.07395209535564604-1.4518346819741836e-18j)  (-0.002436375070530966+7.234493280844139e-19j)  (-0.011493928597436505+1.4356614605698377e-16j)  (0.018653181562623505-1.0697043371627345e-17j)  (0.04478772105410504-4.152604907401183e-17j)  (-0.010332651184536943+2.07332217258123e-18j)  (0.006774082876212752-1.2285562730670627e-17j)  (0.05118480429584098-1.494089587947421e-17j)  (-0.013530037444925279+3.755033989360455e-18j)  (-0.023532788663321966+4.774614355449866e-18j)  (-0.03290036463617313+1.0066080773184495e-17j)  (-0.04670874959330784+9.447470632522292e-18j)  (-0.02105832767725043+8.005182929370643e-18j)  (0.08126947595520531-8.908799277338872e-18j)  (0.01710488105963104-1.611607999243631e-18j)  (-0.004501714364168047-4.164131151449102e-17j)  (0.002918788317470806-5.4532946090008804e-17j)  (-0.05049495692734697+6.349054034198962e-18j)  (0.004328125838999739+6.2491816587423494e-18j)  (0.032983774205169694+1.1172265371836236e-17j)  (0.06547531809427029+1.8406486486428615e-17j)  (0.08433614148338264+2.254800101023219e-17j)  (-0.03706564041367648+5.176362036301707e-18j)  (-0.17474620426819687-9.187950338176273e-18j)  (0.0480799271306556+8.593509567380653e-18j)  (0.048755108899533335+1.1779941794366337e-19j)  (0.023154658680263653+8.815028851760501e-18j)  (0.10049228233713164-5.651066532177329e-18j)  (-0.03884825893584749+3.3149231587720146e-16j)  (-0.008989929556094258-8.148941779343141e-18j)  (-0.06218895872695009+4.6629371583954775e-17j)  (-0.0036069700471214666+4.597754010741637e-18j)  (-0.03555671929606847+2.5902771525984365e-15j)  (0.031457594620655074+3.731465127835537e-17j)  (0.046495214339464526+4.17887004894931e-17j)  (-0.029852047960164184+1.880101406772592e-17j)  (-0.01386980906267104-3.806202828577515e-17j)  (-0.029485485637618467-1.7294023920217435e-17j)  (-0.016159807604717337+8.658937353701165e-17j)  (0.0036061608509364296-1.5864752805960773e-17j)  (0.021624851506014234+9.462629923913238e-19j)  (-0.04840907788189297+3.1138931501211727e-17j)  (0.028939641231337118-4.7995182526019696e-18j)  (-0.0634993709885893-9.4065041770771e-18j)  (-0.03293751108778079-1.3324764541012575e-17j)  (-0.009111248900229275-1.5727310112710717e-17j)  (-0.01849783939575917-2.862222454620222e-17j)  (0.007976328178253157+2.093955057054956e-17j)  (0.013717184570344071+3.4569080546380205e-17j)  (-0.006569307551219657-1.6164097768321542e-17j)  (0.0064646182999673575+1.726583668062442e-17j)  (-0.00017423332333344442-6.182489946519821e-19j)  (0.0016439074759526486-1.0091873010752348e-18j)  (-0.003342591759555147-7.847173112029596e-18j)  (-0.013780528620503052+9.652750912643528e-17j)  (-0.0022216252750568316+3.1284529229164306e-17j)  (0.011115895277807212-3.1564944369056542e-18j)  (-0.0013180745370500427+1.80815266518898e-18j)  (-0.0031660276491755307+1.0810677403458107e-17j)  (0.005359277681240932-8.791218484809708e-18j)  (-0.0011286894999941366+1.7214056241049964e-18j)  (-4.342343742296e-06-3.974348273324241e-19j)  (0.007223067785506373-4.985813713215555e-18j)  (-0.011012855533427707+6.680604377443577e-18j)  (0.0007743022604946273-1.3165316516565004e-19j)  (-0.00714471806647605+2.476497592335288e-18j)  (0.05069093785280103-1.613320743993066e-17j)  (-0.009512643580512944+3.0428112714024697e-18j)  (-4.2127911007700916e-05+2.2381332862147555e-19j)  (0.0007696733289511847+1.8713921867170345e-19j)  (-0.0006029764274978548-3.6900427283743535e-19j)  (2.9831657683958017e-05-8.782816126059545e-21j)  (-0.0005022333160402256+9.84045517149154e-19j)  (0.0019201999083376686-2.182378477217257e-18j)  (-2.7858432272354365e-06+1.9192602329182483e-21j)  (0.00046471681988325146-2.3740506727767244e-19j)  (0.014908996642296665-7.699060908112106e-18j)  (8.219232421869403e-08-1.5664611014671625e-22j)  (0.0010241152916472102-1.0293262050303365e-18j)
