 (3.060691007944806e-09+0.0j)  (-1.3894750753434641e-06+0.0j)  (0.05536545494254986+0.0j)  (-0.0014343134546517793+0.0j)  (7.018773450095447e-06+0.0j)  (-0.001681774713779204+0.0j)  (0.00016564307468940653+0.0j)  (-7.074718386332446e-05+0.0j)  (0.0016624234539948934+0.0j)  (-0.0029797871580565954+0.0j)  (4.2788652546291664e-05+0.0j)  (-0.0004955778072132777+0.0j)  (0.001861212044037394+0.0j)  (-0.02755189987790694+0.0j)  (0.0007391698888029178+0.0j)  (0.0016237327727156316+0.0j)  (-0.0010909127192414792+0.0j)  (-0.0027880973179703933+0.0j)  (0.0029760723356763307+0.0j)  (-0.00803702667866288+0.0j)  (0.016082165820786053+0.0j)  (0.00044084981994702135+0.0j)  (0.0006742344857209596+0.0j)  (-0.008510130535373923+0.0j)  (0.022545411557819077+0.0j)  (0.0007517891562043988+0.0j)  (-0.030651613440966223+0.0j)  (0.027102597392994105+0.0j)  (0.0008487819614057286+0.0j)  (-0.022748569269978123+0.0j)  (0.017568838814141893+0.0j)  (0.0030454703508912243+0.0j)  (0.0008801630287508798+0.0j)  (0.0019363433515317118+0.0j)  (0.0007079789090755084+0.0j)  (-0.0008762623494055966+0.0j)  (-0.0002268145894801137+0.0j)  (-0.0009403238586797407+0.0j)  (-0.0038329545148965407+0.0j)  (-0.02455047251108438+0.0j)  (0.005882108549442459+0.0j)  (0.002269149002795895+0.0j)  (-0.014714894032819144+0.0j)  (-0.0012787136554306719+0.0j)  (-0.001740825092789416+0.0j)  (-0.0020177107837768818+0.0j)  (-0.001768533587130435+0.0j)  (0.0028285895818433667+0.0j)  (0.0012782673110211921+0.0j)  (0.00886192602516125+0.0j)  (-0.008115083070979719+0.0j)  (-0.0008242412642227712+0.0j)  (-0.0037293851350760914+0.0j)  (-0.0009379279904965337+0.0j)  (0.0006756977945425364+0.0j)  (0.0008396386592925956+0.0j)  (0.0002702960262061019+0.0j)  (0.02902486010709113+0.0j)  (-0.05497328746687427+0.0j)  (-0.0054469422928126975+0.0j)  (-0.06262009626070163+0.0j)  (0.025349972511895625+0.0j)  (0.032238426178266485+0.0j)  (0.06801867077340869+0.0j)  (-0.02281371565393694+0.0j)  (-0.005814153535383686+0.0j)  (0.005148234975532934+0.0j)  (0.011951638875730019+0.0j)  (0.006928117449238174+0.0j)  (0.010198369615043073+0.0j)  (0.003768348221969586+0.0j)  (0.006208253131543513+0.0j)  (-0.0373686636377017+0.0j)  (-0.08729525700793374+0.0j)  (0.04134597015573704+0.0j)  (0.037311605356625734+0.0j)  (0.08239712830845335+0.0j)  (0.13288489444953752+0.0j)  (-0.05214589814328995+0.0j)  (-0.04697760000828959+0.0j)  (-0.009015324749686278+0.0j)  (-0.033037549625748126+0.0j)  (0.09549232999785966+0.0j)  (0.040410216330236115+0.0j)  (-0.03180500242796321+0.0j)  (-0.01021086861912316+0.0j)  (-0.03796409483584288+0.0j)  (-0.027871845563086316+0.0j)  (0.020578778116898844+0.0j)  (0.06418846542353082+0.0j)  (0.03919435893823819+0.0j)  (0.08082325020075717+0.0j)  (-0.02127500334981638+0.0j)  (-0.24760876241260618+0.0j)  (-0.11880215421902666+0.0j)  (0.05210317447001755+0.0j)  (0.08235535265742543+0.0j)  (0.12478614565793857+0.0j)  (-0.12211432567415918+0.0j)  (-0.007549300518886204+0.0j)  (-0.005937798565936804+0.0j)  (0.10099070317948962+0.0j)  (0.003998558571584749+0.0j)  (0.09191082122501677+0.0j)  (-0.012645236914443508+0.0j)  (-0.06874921024314094+0.0j)  (0.015040409399220382+0.0j)  (0.012971885530388994+0.0j)  (-0.03821205877830367+0.0j)  (-0.05194805845859974+0.0j)  (0.04185746406853966+0.0j)  (-0.010292740749720471+0.0j)  (-0.004897126270868925+0.0j)  (0.042443233938640024+0.0j)  (-0.22408106387217686+0.0j)  (0.21187841479519318+0.0j)  (-0.16394389632967796+0.0j)  (-0.20169628349606947+0.0j)  (0.27966797010989347+0.0j)  (-0.12539502005220035+0.0j)  (0.006299675274937639+0.0j)  (-0.010110922043289085+0.0j)  (0.0023839144438101093+0.0j)  (-0.012051467120851351+0.0j)  (0.021224204048942874+0.0j)  (-0.00791157034253047+0.0j)  (0.024468176244052897+0.0j)  (-0.03871525761953986+0.0j)  (0.03871525761953742+0.0j)  (-0.024468176244056113+0.0j)  (0.007911570342530377+0.0j)  (0.021224204048942995+0.0j)  (-0.012051467120850754+0.0j)  (0.0023839144438102134+0.0j)  (-0.010110922043288227+0.0j)  (0.006299675274937763+0.0j)  (-0.12539502005219957+0.0j)  (0.27966797010989514+0.0j)  (-0.20169628349607024+0.0j)  (0.16394389632967163+0.0j)  (-0.2118784147951952+0.0j)  (0.22408106387217686+0.0j)  (-0.04244323393864076+0.0j)  (-0.004897126270869099+0.0j)  (0.010292740749720588+0.0j)  (0.041857464068540386+0.0j)  (-0.05194805845859895+0.0j)  (0.03821205877830439+0.0j)  (0.012971885530390127+0.0j)  (0.015040409399220703+0.0j)  (-0.06874921024314101+0.0j)  (0.01264523691444318+0.0j)  (0.09191082122501694+0.0j)  (0.003998558571588664+0.0j)  (-0.10099070317948827+0.0j)  (0.0059377985659376156+0.0j)  (0.007549300518886941+0.0j)  (0.12211432567415757+0.0j)  (-0.12478614565793687+0.0j)  (-0.08235535265742182+0.0j)  (-0.05210317447001476+0.0j)  (-0.11880215421902789+0.0j)  (0.24760876241260665+0.0j)  (0.021275003349819282+0.0j)  (0.08082325020076092+0.0j)  (0.03919435893823957+0.0j)  (-0.06418846542353156+0.0j)  (-0.020578778116899055+0.0j)  (-0.027871845563081823+0.0j)  (0.03796409483584617+0.0j)  (0.010210868619120477+0.0j)  (0.031805002427963934+0.0j)  (0.04041021633023456+0.0j)  (-0.09549232999786242+0.0j)  (-0.033037549625748855+0.0j)  (-0.00901532474968498+0.0j)  (-0.04697760000829046+0.0j)  (0.052145898143295705+0.0j)  (0.13288489444954743+0.0j)  (-0.08239712830843607+0.0j)  (-0.03731160535662371+0.0j)  (-0.04134597015573514+0.0j)  (-0.08729525700793009+0.0j)  (0.03736866363770545+0.0j)  (0.0062082531315425515+0.0j)  (0.00376834822197073+0.0j)  (0.010198369615042698+0.0j)  (0.006928117449238504+0.0j)  (-0.011951638875730267+0.0j)  (-0.005148234975533749+0.0j)  (-0.005814153535382243+0.0j)  (-0.022813715653937625+0.0j)  (0.0680186707734089+0.0j)  (-0.032238426178273646+0.0j)  (-0.025349972511889+0.0j)  (0.06262009626070113+0.0j)  (0.005446942292813727+0.0j)  (0.054973287466879545+0.0j)  (-0.029024860107081607+0.0j)  (-0.00027029602620603523+0.0j)  (-0.0008396386592924868+0.0j)  (-0.0006756977945424678+0.0j)  (-0.0009379279904965178+0.0j)  (-0.003729385135076025+0.0j)  (-0.0008242412642229911+0.0j)  (0.00811508307097922+0.0j)  (0.008861926025161745+0.0j)  (-0.001278267311021316+0.0j)  (-0.002828589581843558+0.0j)  (-0.001768533587130509+0.0j)  (-0.0020177107837765743+0.0j)  (-0.0017408250927894184+0.0j)  (-0.0012787136554310995+0.0j)  (0.014714894032819809+0.0j)  (0.0022691490027957157+0.0j)  (-0.0058821085494426125+0.0j)  (-0.024550472511084217+0.0j)  (0.0038329545148946976+0.0j)  (0.0009403238586799305+0.0j)  (0.00022681458947979507+0.0j)  (0.0008762623494053521+0.0j)  (0.0007079789090755565+0.0j)  (0.0019363433515316023+0.0j)  (0.0008801630287507777+0.0j)  (-0.003045470350891513+0.0j)  (-0.01756883881414093+0.0j)  (0.02274856926997847+0.0j)  (-0.000848781961406082+0.0j)  (-0.02710259739299244+0.0j)  (0.030651613440968863+0.0j)  (0.0007517891562041979+0.0j)  (-0.022545411557819247+0.0j)  (0.00851013053537403+0.0j)  (0.0006742344857208812+0.0j)  (0.000440849819946922+0.0j)  (-0.016082165820785817+0.0j)  (0.008037026678663206+0.0j)  (0.002976072335676287+0.0j)  (-0.002788097317970395+0.0j)  (0.0010909127192414397+0.0j)  (0.0016237327727154735+0.0j)  (-0.0007391698888029912+0.0j)  (0.02755189987790743+0.0j)  (-0.001861212044037512+0.0j)  (0.0004955778072133619+0.0j)  (-4.2788652546298386e-05+0.0j)  (0.0029797871580570456+0.0j)  (-0.0016624234539950396+0.0j)  (7.074718386334052e-05+0.0j)  (-0.00016564307468942488+0.0j)  (0.0016817747137795212+0.0j)  (-7.018773450094082e-06+0.0j)  (0.001434313454651976+0.0j)  (-0.05536545494254937+0.0j)  (1.3894750753353868e-06+0.0j)  (-3.060691018329807e-09+0.0j)
 (-2.1848015285132115e-08+5.429308367955589e-22j)  (-1.645715021305739e-06-4.971294451284148e-20j)  (-0.1872572097036065+8.343047878830572e-17j)  (-0.0006734578645326175+2.76912857575346e-17j)  (3.895122244728818e-06-1.2793840394682438e-19j)  (0.005568131486176862-2.9030437442066815e-18j)  (-0.0002489729862379082-1.3070911288664858e-18j)  (6.876494220954505e-06+8.13444078397603e-19j)  (0.000370707547584009-3.456978643327406e-18j)  (0.010013747800339447-6.29288560525409e-18j)  (0.00018030955476404544+7.068319408187486e-19j)  (0.001174402866534047-2.2682173210489374e-18j)  (-0.00501127442444534+7.026623893952809e-18j)  (0.10533318160045768-5.140321847585896e-17j)  (-0.002934964168926194+1.4571849709216902e-18j)  (-0.004843738162464553+4.8188697819396765e-18j)  (0.004852209949103734-1.776215551740024e-18j)  (0.012152003270113919-4.922350886072931e-18j)  (-0.014788558867340974+3.854275386463596e-18j)  (0.03758582453321598-1.3857949340815013e-17j)  (-0.07019133040478567+3.119270283176253e-17j)  (-0.0016477003076482881+6.450455044304903e-19j)  (-0.004458006211362658-3.85772799912031e-18j)  (0.04853880734648096-1.5499558753223432e-17j)  (-0.09008895565420316+5.760532969867872e-17j)  (-0.002362742709526246+2.35916723295091e-18j)  (0.1381233764096631-8.693414571287127e-17j)  (-0.09936557480801148+8.148368725482547e-17j)  (0.0012885902132650784-2.5756555049181046e-17j)  (0.1331600547577229-6.813917393899797e-17j)  (-0.07850839981399399+5.058689675121995e-17j)  (-0.014289946184862814+5.420928403954106e-18j)  (-0.011714750835647237+1.4657308353610644e-17j)  (-0.027884743497366797+1.1883535650314428e-17j)  (0.025429653689360596+1.150078585427205e-16j)  (0.09158072107774398-9.766628461818342e-16j)  (0.09873842379750804-5.721347311347603e-15j)  (-0.1066401906057896-2.1122912363507334e-15j)  (0.03579414163382934-8.012361238400041e-17j)  (0.12747314222079495-1.460325601795735e-16j)  (-0.0155116643381785+1.1503964287452097e-17j)  (0.03577825471264476+4.821777166656709e-17j)  (-0.042301657419541436+6.244087645040529e-17j)  (-0.009247457385677012+1.8046502346845435e-17j)  (-0.001866851759833304-1.1313649894151226e-17j)  (0.09027326220981231-8.952175164825964e-17j)  (-0.0011718662208993476-5.927884683120101e-17j)  (-0.026904490104425867-3.7731674708143645e-17j)  (-0.03121890096397373-1.7682475544405005e-17j)  (-0.026566638833780427+1.820040433421974e-17j)  (-0.007588493207413375-1.2809439455874215e-18j)  (-0.0031502288407926175-1.0321809967934845e-17j)  (0.0035121589134122916+3.727227830501616e-18j)  (-0.003132401823590422+8.007977887275221e-18j)  (0.003666081175175855-6.973591224785152e-18j)  (-0.009804067805564868+3.6476040507115875e-17j)  (0.01879229787814313+1.2590195867490004e-15j)  (0.008014527737682582+9.159439961304006e-18j)  (0.0009900917498086165+1.6002837158089967e-17j)  (0.01228975293847193-4.184922000479805e-17j)  (0.03366030286443109+1.2061231429746646e-17j)  (-0.014829201711429273+1.3475727384648972e-17j)  (-0.011270761014826117-1.7716725740374712e-17j)  (-0.022945279226691817-4.131600267680671e-17j)  (0.009456618422098207+2.0024400395398945e-17j)  (0.006074982942501096-1.4836135473024594e-17j)  (-0.0116108842810159+2.292157114455206e-18j)  (0.013714182684406996+8.674839732393253e-18j)  (-0.0006006156684538518-2.464028319033032e-17j)  (-0.005210215089948714-3.029714237990975e-17j)  (0.013720192896056187+2.5259544612251894e-17j)  (0.04068930234538619+9.932457635549429e-17j)  (-0.08536170003283676-1.680473086273409e-17j)  (-0.14978393399462683-2.5560115609454e-17j)  (0.07504680761218789-4.1258803411835443e-19j)  (0.03970155658542629+1.6236748851748296e-17j)  (0.12116143236058907+1.3059762251182346e-17j)  (0.1878281260818755+2.3815336701800417e-17j)  (-0.09846865823585131-7.041486457530982e-18j)  (-0.0319339524688561-9.810568173879364e-18j)  (0.02351233788606462-3.394862920438795e-17j)  (-0.027319439460248993+9.520435883496449e-18j)  (0.06453617883255511-5.259525106732265e-18j)  (0.034707484586935095+4.2353552574744206e-18j)  (-0.04714404562004228-9.611429791821065e-18j)  (-0.04134084782189045+1.5015547114819973e-18j)  (-0.02877652472617411+4.584574043372619e-18j)  (-0.012310595685987587-3.0630508781797075e-18j)  (0.01486275811496908+1.7705193563162558e-18j)  (0.041071116286424084-4.641398341274088e-18j)  (0.023610167786343714-5.176981731582992e-19j)  (0.05293987058712139-2.5299934879891495e-18j)  (-0.0153176168327425-4.554289032414934e-18j)  (-0.16963950342287204+3.9235855010236855e-18j)  (-0.07938762425656895+3.6469718130015845e-18j)  (0.039577468013389+1.0575951015844897e-18j)  (0.053580261810317525-3.7392248455864446e-18j)  (0.09227327052502621+2.6918049567350366e-18j)  (-0.07999590159244074+2.525454825454907e-18j)  (0.001808652823024141-5.24329804598613e-18j)  (-0.00899726089631896-9.439758323464193e-19j)  (0.06782712138296068-1.2834373925776172e-18j)  (-0.0040818139656605594+2.922972614356428e-17j)  (0.06517484007694105-1.2190880068648533e-18j)  (-0.008709041912361049+3.8340716677090947e-19j)  (-0.05098438180854492-1.0303838738717281e-18j)  (0.013859151201157377+2.7055307130108807e-18j)  (0.012810955141317887+1.747051840315324e-18j)  (-0.028634969546924544-1.2752966600677476e-18j)  (-0.036351287153019066+3.707032384833806e-19j)  (0.031473546592036564+1.3797372031002728e-18j)  (-0.007114091816887309+2.752399452726734e-19j)  (-0.0041202344360675444-3.738108464672863e-19j)  (0.03462332354339467+2.7064155066700337e-18j)  (-0.1628001107392158-8.00561182837026e-18j)  (0.15186958138455794+7.102094595603776e-18j)  (-0.11683016946738942-5.434681055650002e-18j)  (-0.14206245907263645-6.6014808972734574e-18j)  (0.19606234593678015+9.485624335682504e-18j)  (-0.08542812881007286-4.010298964671952e-18j)  (0.002831324131582282+6.71779168680384e-19j)  (-0.004697277167025543-6.822944688946631e-19j)  (0.0017529746067974365+2.7770240255147235e-19j)  (-0.007878855143261723-3.8124930395387523e-19j)  (0.012071633466644485+1.7784230631857067e-19j)  (-0.004613911738728461-8.666427573466285e-20j)  (0.015519556726583669+1.1284828229376419e-18j)  (-0.02404652627775646-1.5846383221492048e-18j)  (-0.024046526277754242-1.584638322149328e-18j)  (0.0155195567265854+1.1284828229379192e-18j)  (-0.004613911738728407-8.666427573456463e-20j)  (-0.01207163346664458-1.7784230631870182e-19j)  (0.007878855143261341+3.812493039533406e-19j)  (-0.0017529746067974678-2.7770240255219804e-19j)  (0.004697277167025053+6.822944688942856e-19j)  (-0.0028313241315822907-6.717791686803965e-19j)  (0.08542812881007218+4.01029896467218e-18j)  (-0.1960623459367815-9.485624335682242e-18j)  (0.14206245907263657+6.601480897274291e-18j)  (-0.11683016946738492-5.434681055649625e-18j)  (0.15186958138455964+7.10209459560346e-18j)  (-0.1628001107392159-8.00561182837076e-18j)  (0.03462332354339514+2.706415506670436e-18j)  (0.004120234436067691+3.738108464669251e-19j)  (-0.007114091816887288+2.752399452723668e-19j)  (-0.031473546592036925-1.3797372031001758e-18j)  (0.036351287153018226-3.707032384834869e-19j)  (-0.02863496954692489-1.2752966600683524e-18j)  (-0.012810955141318716-1.747051840315986e-18j)  (-0.013859151201157466-2.7055307130104123e-18j)  (0.0509843818085446+1.0303838738717405e-18j)  (-0.008709041912360696+3.8340716677215824e-19j)  (-0.06517484007694127+1.2190880068652096e-18j)  (0.0040818139656576356-2.922972614352539e-17j)  (0.06782712138295953-1.283437392576672e-18j)  (-0.008997260896319272-9.439758323351118e-19j)  (0.0018086528230233604-5.243298045991523e-18j)  (-0.07999590159243936+2.525454825455841e-18j)  (0.09227327052502488+2.691804956735086e-18j)  (0.05358026181031504-3.739224845582972e-18j)  (0.039577468013387206+1.0575951015758138e-18j)  (0.07938762425656987-3.646971812996492e-18j)  (-0.16963950342287198+3.923585501023821e-18j)  (-0.015317616832744907-4.554289032400836e-18j)  (-0.0529398705871237+2.5299934879855503e-18j)  (-0.02361016778634492+5.176981731650137e-19j)  (0.04107111628642432-4.6413983412730806e-18j)  (0.014862758114969222+1.770519356315729e-18j)  (0.012310595685984936+3.06305087819011e-18j)  (-0.02877652472617572+4.584574043376215e-18j)  (-0.041340847821886635+1.5015547115063287e-18j)  (-0.04714404562004683-9.611429791830064e-18j)  (-0.03470748458693193-4.235355257476447e-18j)  (0.06453617883255852-5.259525106735577e-18j)  (0.027319439460250686-9.520435883487039e-18j)  (-0.023512337886065916+3.39486292043907e-17j)  (0.03193395246885707+9.810568173880702e-18j)  (-0.09846865823585953-7.041486457543687e-18j)  (-0.1878281260818908-2.3815336701788368e-17j)  (0.12116143236056487+1.3059762251198191e-17j)  (0.0397015565854243+1.623674885174405e-17j)  (0.0750468076121853-4.125880341395304e-19j)  (0.14978393399461967+2.556011560946741e-17j)  (-0.08536170003284353-1.680473086272363e-17j)  (-0.04068930234538162-9.932457635547049e-17j)  (-0.013720192896067223-2.5259544612300865e-17j)  (0.005210215089948282+3.029714237989913e-17j)  (0.0006006156684546585+2.4640283190345394e-17j)  (0.013714182684407704+8.674839732399139e-18j)  (-0.011610884281015536+2.2921571144417442e-18j)  (-0.006074982942500373+1.4836135473024665e-17j)  (-0.009456618422098568-2.0024400395396622e-17j)  (0.022945279226690818+4.131600267680849e-17j)  (-0.011270761014829274-1.771672574035994e-17j)  (-0.014829201711426841+1.3475727384628591e-17j)  (0.0336603028644289+1.2061231429738216e-17j)  (0.012289752938473541-4.184922000474435e-17j)  (0.0009900917498062295+1.6002837158091656e-17j)  (0.008014527737684178+9.15943996131484e-18j)  (0.01879229787814416+1.2590195867490724e-15j)  (-0.009804067805566002+3.6476040507130297e-17j)  (0.003666081175175918-6.973591224791558e-18j)  (0.00313240182359107-8.007977887278521e-18j)  (-0.003512158913412023-3.727227830502764e-18j)  (0.0031502288407926427+1.0321809967942324e-17j)  (-0.007588493207414226-1.2809439455915292e-18j)  (0.02656663883377614-1.820040433421368e-17j)  (-0.031218900963975185-1.7682475544424425e-17j)  (-0.026904490104426592-3.773167470813662e-17j)  (0.0011718662208956318+5.92788468311902e-17j)  (-0.09027326220981227+8.952175164829311e-17j)  (0.0018668517598306794+1.1313649894194105e-17j)  (0.00924745738567452-1.8046502346818777e-17j)  (-0.04230165741953943+6.244087645040455e-17j)  (-0.03577825471264351-4.8217771666539634e-17j)  (-0.01551166433817924+1.1503964287441119e-17j)  (-0.12747314222079648+1.4603256017956963e-16j)  (0.03579414163381602-8.012361238404292e-17j)  (-0.10664019060578848-2.1122912363504226e-15j)  (0.09873842379751363-5.721347311356304e-15j)  (0.09158072107773903-9.766628461818827e-16j)  (-0.02542965368935551-1.150078585426878e-16j)  (0.02788474349736824-1.188353565036138e-17j)  (0.01171475083564476-1.4657308353590395e-17j)  (-0.014289946184864462+5.4209284039224465e-18j)  (-0.07850839981398913+5.0586896751217195e-17j)  (0.13316005475772547-6.813917393899972e-17j)  (0.0012885902132650769-2.575655504919166e-17j)  (-0.09936557480800552+8.148368725482296e-17j)  (0.13812337640967404-8.693414571288007e-17j)  (0.002362742709525372-2.359167232960668e-18j)  (-0.0900889556542048+5.760532969867824e-17j)  (0.04853880734648085-1.5499558753224692e-17j)  (0.004458006211362203+3.85772799911908e-18j)  (0.0016477003076476571-6.450455044213412e-19j)  (-0.07019133040478472+3.119270283176168e-17j)  (0.03758582453321706-1.3857949340814162e-17j)  (0.014788558867340514-3.8542753864663974e-18j)  (-0.01215200327011389+4.9223508860706606e-18j)  (0.00485220994910375-1.776215551740041e-18j)  (0.004843738162463926-4.8188697819377074e-18j)  (-0.002934964168926449+1.4571849709246368e-18j)  (0.1053331816004583-5.1403218475858726e-17j)  (-0.005011274424445616+7.026623893953111e-18j)  (0.0011744028665343004-2.2682173210481847e-18j)  (0.00018030955476386633+7.068319408210529e-19j)  (0.010013747800340644-6.292885605254686e-18j)  (0.00037070754758361047-3.4569786433270484e-18j)  (6.876494221014448e-06+8.134440783973449e-19j)  (-0.0002489729862377021-1.3070911288671863e-18j)  (0.005568131486177883-2.9030437442064535e-18j)  (3.89512224478071e-06-1.2793840394667858e-19j)  (-0.0006734578645318607+2.7691285757533922e-17j)  (-0.18725720970360427+8.343047878830517e-17j)  (-1.6457150212177382e-06-4.971294451295549e-20j)  (-2.1848015169021586e-08+5.429308364017453e-22j)
