 (0.00011853828440605648+0.0j)  (-0.00029286382360617586+0.0j)  (9.046751354659857e-05+0.0j)  (-0.00023489696923059605+0.0j)  (-0.00010297242292451316+0.0j)  (0.00022587016964287028+0.0j)  (0.00014468066784936642+0.0j)  (-0.00034499697910465697+0.0j)  (8.415036958318464e-05+0.0j)  (-3.696332444250603e-05+0.0j)  (0.00023970604037331655+0.0j)  (-9.873748947893311e-05+0.0j)  (-1.7333880780056438e-05+0.0j)  (6.392035401764974e-06+0.0j)  (-7.234341065751767e-06+0.0j)  (-1.4921189095240868e-06+0.0j)  (-3.285232570877832e-05+0.0j)  (8.228483591844987e-05+0.0j)  (3.145201955501978e-05+0.0j)  (-6.80511930568212e-05+0.0j)  (2.8619319281501298e-05+0.0j)  (5.505951947553496e-05+0.0j)  (8.163615976502169e-05+0.0j)  (-0.00021168957425759833+0.0j)  (0.00010357308984676035+0.0j)  (0.00024697149892276635+0.0j)  (3.451490619866935e-06+0.0j)  (4.0047186856685604e-06+0.0j)  (-0.0005701126277241259+0.0j)  (-0.0002387731979370398+0.0j)  (9.90705248760044e-05+0.0j)  (7.915978212444743e-05+0.0j)  (0.0009327794746082475+0.0j)  (0.0008253534043468468+0.0j)  (0.00046155307893049+0.0j)  (0.0011509997649265906+0.0j)  (-0.001116880510969812+0.0j)  (-0.00047505779017503166+0.0j)  (-3.0312819490095453e-05+0.0j)  (-8.4696641734184e-05+0.0j)  (0.00037710937499393774+0.0j)  (0.00014909384855484335+0.0j)  (0.0001997922153419656+0.0j)  (0.00047064724300883065+0.0j)  (-0.00015976694018331398+0.0j)  (-0.0003698583307327914+0.0j)  (0.00017049904562114682+0.0j)  (6.104835401784554e-05+0.0j)  (-3.166781973057896e-05+0.0j)  (-9.192878732137455e-05+0.0j)  (4.417086026865842e-05+0.0j)  (0.00010040052551433569+0.0j)  (-0.00014012543694683473+0.0j)  (-6.105904069064053e-05+0.0j)  (0.00014182114226974198+0.0j)  (5.7162178006891615e-05+0.0j)  (0.0020080399087527762+0.0j)  (0.0008646300211640848+0.0j)  (-0.0016457738312773257+0.0j)  (-0.0006466453428206619+0.0j)  (4.764947578647933e-05+0.0j)  (9.231667031213214e-05+0.0j)  (5.571836644673701e-06+0.0j)  (2.353656072197502e-05+0.0j)  (0.0006130529672991777+0.0j)  (0.0015688722866825512+0.0j)  (-0.0006227929318162744+0.0j)  (-0.0013715631620419+0.0j)  (0.010693593973070393+0.0j)  (-0.02760904509145639+0.0j)  (-0.013895659109288312+0.0j)  (0.0073550424673312605+0.0j)  (0.02090972445409343+0.0j)  (-0.05140261815490057+0.0j)  (-0.024783871983299805+0.0j)  (0.011093427349061605+0.0j)  (0.025313258320563886+0.0j)  (-0.06179349782070043+0.0j)  (-0.004629199103946991+0.0j)  (-0.002004602553607191+0.0j)  (0.026396588582859367+0.0j)  (0.011576670365872482+0.0j)  (0.00010108828675389533+0.0j)  (0.0002637770645708273+0.0j)  (-0.029013055553042788+0.0j)  (0.07069363573804267+0.0j)  (0.03222434989608779+0.0j)  (-0.013954091413004056+0.0j)  (0.03114536362768962+0.0j)  (-0.07577280538282043+0.0j)  (-0.033786627764015094+0.0j)  (0.01454283966965856+0.0j)  (-0.027026917330511064+0.0j)  (0.06579199074177394+0.0j)  (0.0009759238243611508+0.0j)  (0.0004167864756416248+0.0j)  (0.026445824885433594+0.0j)  (-0.011499678733158976+0.0j)  (3.164346411444551e-05+0.0j)  (8.048185171159729e-05+0.0j)  (0.019852487023856013+0.0j)  (-0.048618445352517185+0.0j)  (0.019942511019814237+0.0j)  (-0.008968820078416298+0.0j)  (0.010924507877457306+0.0j)  (-0.027446376411039634+0.0j)  (0.01109258423174393+0.0j)  (-0.005758973554431829+0.0j)  (0.051769540686620465+0.0j)  (-0.12676991627502904+0.0j)  (-0.04161898005350674+0.0j)  (0.0981815035755165+0.0j)  (0.026167665599562406+0.0j)  (0.06382439976334402+0.0j)  (-0.05602092089118163+0.0j)  (0.13488405013688104+0.0j)  (0.011158190819433636+0.0j)  (0.004497531614365387+0.0j)  (-0.03462676176188504+0.0j)  (-0.004070387221222945+0.0j)  (-0.047398409089508875+0.0j)  (0.0992871531534889+0.0j)  (-0.005760628458690839+0.0j)  (-0.013919102610103446+0.0j)  (-0.05455274853409755+0.0j)  (0.1321529938912364+0.0j)  (-0.19340101879112545+0.0j)  (0.5383469926419705+0.0j)  (-0.2881370775058218+0.0j)  (0.5799086722901581+0.0j)  (0.05660847940382925+0.0j)  (-0.1361925257646039+0.0j)  (0.005747914796689965+0.0j)  (0.013865594924983298+0.0j)  (-0.03434353610026632+0.0j)  (-0.09325676361051666+0.0j)  (0.047526851026355114+0.0j)  (0.03454529367693854+0.0j)  (-0.01099181744820165+0.0j)  (-0.004677351314496778+0.0j)  (-0.0556239603085159+0.0j)  (0.13464046185346862+0.0j)  (0.026788327099909533+0.0j)  (-0.06400982060773587+0.0j)  (-0.0397204584856626+0.0j)  (-0.09810652336458196+0.0j)  (0.053801361333987836+0.0j)  (-0.12801448500847962+0.0j)  (-0.009960707854858862+0.0j)  (0.002962476224522522+0.0j)  (-0.011993654278763859+0.0j)  (0.02787943362386252+0.0j)  (-0.01929158677534963+0.0j)  (0.007283007533777222+0.0j)  (-0.02053719487996818+0.0j)  (0.0488887019291433+0.0j)  (3.600096176483439e-05+0.0j)  (8.275579436722523e-05+0.0j)  (-0.025978520870535204+0.0j)  (0.010215417893715287+0.0j)  (0.0009599385905080307+0.0j)  (0.00038494640881589433+0.0j)  (0.02754914509620886+0.0j)  (-0.06596520545882667+0.0j)  (0.03337192624947734+0.0j)  (-0.013275569602708617+0.0j)  (-0.03170742270945219+0.0j)  (0.07596528794625156+0.0j)  (-0.03173853836482317+0.0j)  (0.012540695640367762+0.0j)  (0.029649172288376015+0.0j)  (-0.07092716842554934+0.0j)  (0.00011923429654249048+0.0j)  (0.00026776895596664427+0.0j)  (0.02588360465481937+0.0j)  (-0.010079345188817939+0.0j)  (-0.00453155681603569+0.0j)  (-0.0017896644807455632+0.0j)  (-0.02597527925906712+0.0j)  (0.06202503355862993+0.0j)  (-0.02409953614999864+0.0j)  (0.009155820101661865+0.0j)  (0.021817357573829604+0.0j)  (-0.05174436988838711+0.0j)  (-0.012374838381419527+0.0j)  (0.0035294016979915883+0.0j)  (0.012484173135082717+0.0j)  (-0.02833480299677693+0.0j)  (-0.000507238087830394+0.0j)  (-0.0013305111368775821+0.0j)  (0.0007180213261683175+0.0j)  (0.0016210649991387723+0.0j)  (-2.526231731769166e-05+0.0j)  (-2.231723230051745e-05+0.0j)  (-3.3228650655077615e-05+0.0j)  (-0.0001028927364469739+0.0j)  (-0.0016841249886196557+0.0j)  (-0.0007375212145200987+0.0j)  (0.0019835942160448023+0.0j)  (0.0007927128235192372+0.0j)  (-0.00013721201080976216+0.0j)  (-5.841353248475868e-05+0.0j)  (0.00014160421240144716+0.0j)  (5.553839851670551e-05+0.0j)  (-4.0382864237208295e-05+0.0j)  (-0.00010387000265199197+0.0j)  (-4.251977430556844e-05+0.0j)  (-8.727487284065264e-05+0.0j)  (0.00016339319220508606+0.0j)  (7.7257199445277e-05+0.0j)  (-0.00014885376686740934+0.0j)  (-0.00037530528414097777+0.0j)  (0.0001870761255044325+0.0j)  (0.0004636581153191276+0.0j)  (-0.0003775128313722398+0.0j)  (-0.0001632761243859048+0.0j)  (-3.6516077555457994e-05+0.0j)  (-7.677020911724239e-05+0.0j)  (0.0011135537283441929+0.0j)  (0.0004488603763408197+0.0j)  (0.0005060188041939929+0.0j)  (0.0011842548339021759+0.0j)  (-2.8641446399186916e-06+0.0j)  (-2.3821879382474328e-05+0.0j)  (-0.000811788259686024+0.0j)  (-0.000912242055790044+0.0j)  (0.0005785184780103255+0.0j)  (0.00023702300176970452+0.0j)  (1.1222654794364493e-07+0.0j)  (2.669229372087702e-06+0.0j)  (0.00010086082821967755+0.0j)  (-0.00024653394267593927+0.0j)  (-9.270991403666868e-05+0.0j)  (0.00020915454590613686+0.0j)  (1.8709063716412954e-05+0.0j)  (-5.9194247502611304e-05+0.0j)  (-2.6153080433336388e-05+0.0j)  (7.111181364190593e-05+0.0j)  (3.471901084892985e-05+0.0j)  (-8.088152015578639e-05+0.0j)  (-7.27443521079878e-06+0.0j)  (4.491140330617166e-06+0.0j)  (1.537777437594923e-05+0.0j)  (-7.13605164400778e-06+0.0j)  (-0.00024135847640663964+0.0j)  (0.00010057953621548278+0.0j)  (-8.37394406998115e-05+0.0j)  (3.269138106715711e-05+0.0j)  (-0.0001413405190997872+0.0j)  (0.00034503598858198807+0.0j)  (8.22900934299522e-05+0.0j)  (-0.00021997681019418942+0.0j)  (-0.00010702177588519633+0.0j)  (0.00023935423282833343+0.0j)  (-0.00012481590782353294+0.0j)  (0.0002932056188404892+0.0j)
 (0.0031847506973379236+1.0168508089520636e-15j)  (-9.857620987757882e-05+4.0445331118678314e-16j)  (-0.003010784650236091+7.382973705647544e-14j)  (-0.0025313496145366304+2.843127325601268e-14j)  (0.0038787756488312705-1.5229103837118322e-14j)  (0.0025463286848744085-6.9495106550215314e-15j)  (0.0035313322346291667+1.1761054900261012e-15j)  (-0.000137002218006044+4.957987516032952e-16j)  (0.0009272960448407526-8.400418246506387e-17j)  (0.0011885617928421436-1.7026659701289466e-16j)  (0.0006359732755753464-1.5672096056355413e-16j)  (-0.001339140384104897-3.525116322243708e-16j)  (-0.006561336899233573-6.7226371036321496e-15j)  (-0.015798874196109595-1.5068903875381593e-14j)  (-0.007214370767416314+1.5504923548747285e-15j)  (0.017200722030186907-2.7187352227678257e-14j)  (0.006083918239406514-6.405738555019601e-16j)  (0.0029717824951929223-2.1706603315946466e-16j)  (0.019848286440333096+3.800110101388858e-15j)  (0.007886761114362784+1.319855187289623e-15j)  (0.03404868210530721+2.7743946906566282e-14j)  (-0.013911291972554614-1.328109477826534e-14j)  (-0.02906880327970775+1.8726403632850226e-14j)  (-0.012868731330868348+7.01307100374799e-15j)  (0.0017793194931613305-3.3333254866290884e-16j)  (0.00026898464600490744+1.4288687363149802e-16j)  (0.0007883673887434996-1.4320924256516908e-16j)  (-0.001781686157666116+3.4388636851885573e-16j)  (0.005279788764365597+4.975823584892089e-16j)  (-0.01850955389665443-1.163765135166284e-15j)  (-0.0006166049498326445+4.3549181568235657e-16j)  (0.0013689564327565226-7.692306593756992e-16j)  (0.003303161892025781-1.9047434096788236e-17j)  (0.0031055501221623205+5.930945592008454e-17j)  (-0.00033552442118444433+2.055216260733654e-16j)  (0.004915137679561151-5.863320474586828e-17j)  (-0.0049469974936418104-1.8685375035751463e-16j)  (0.0007980212834963626+3.9244092268443425e-16j)  (0.017156456678821732-3.5667569444965775e-14j)  (-0.0074403191696579395+1.2335457565168989e-14j)  (0.007540446264919053-2.161862758698775e-15j)  (-0.014563606001069183+5.460006370690742e-15j)  (0.004837628389730273-2.3720322542676657e-15j)  (-0.0001285694599860018+9.836685921954758e-16j)  (-0.03353595175479352+3.52810288853689e-14j)  (0.012408685642060817-1.5390145971222992e-14j)  (0.0175565632278975-2.598801788675197e-14j)  (-0.04078593465913399+7.413467305593368e-14j)  (0.025127153723820548+1.1010108615308e-15j)  (-0.01081404848076897-8.273841452199077e-16j)  (0.011205812761709222-2.9634336207836463e-16j)  (-0.004128538804437905+2.0258625728469865e-16j)  (0.011520015972112375-1.8050168695557112e-15j)  (-0.029434993600218427+2.9740602705413148e-15j)  (0.012262562973396337+3.1345522751936914e-15j)  (-0.02795657294181842-6.758448112684656e-15j)  (0.006664427824261866-5.591237706386407e-18j)  (0.00286165519632436-2.592811066397661e-18j)  (-0.005229843062506832-4.001220047424191e-20j)  (-0.0026299501130752907+1.819523992577573e-18j)  (-0.011086548750118748-1.7123859381003462e-15j)  (0.005117262089555009+5.174329337516609e-16j)  (-0.011947333071990739-6.1811896921630004e-15j)  (-0.004749940028131932+3.857357448668474e-16j)  (0.0030202143844043866-9.824597608123618e-17j)  (0.004772352616351848+5.186437251932132e-17j)  (-0.0009755342004380383+5.934086223624129e-17j)  (-0.004945255299821347-4.628417691252197e-17j)  (0.05210769945695624-7.955714739202208e-18j)  (-0.07766302749618281-1.4161381745823844e-17j)  (-0.06720077246583891+1.5841932185904084e-17j)  (-0.03689092322932923+3.2317910497568797e-17j)  (0.10505732064513508-1.388605022303671e-16j)  (-0.13440925978547547-7.594211637543065e-17j)  (-0.12094585188736375+1.8879029820190778e-16j)  (-0.08320137631334322+4.320540718298938e-16j)  (0.13810278583498534-2.7981140895062784e-16j)  (-0.1495783274615502-1.3789424218080236e-16j)  (-0.019148402198816885+2.5249564368684526e-17j)  (0.0087224768184305-1.4453921754397295e-16j)  (0.13869366042623127-3.1054754830349687e-16j)  (-0.12092004573550058+7.147763613652297e-16j)  (-0.004599708743625305+8.621903954150314e-17j)  (0.002742989275338347-1.8971816579893942e-17j)  (-0.1506088801981375+5.771159399008098e-17j)  (0.1610511500586837+4.881585689456309e-17j)  (0.16002877805992732-1.5750803396030014e-17j)  (0.1409158686473725-7.048537351888851e-17j)  (0.16414773182424852+2.8193891721827055e-16j)  (-0.15727068041013598+9.11808842423322e-17j)  (-0.1677533295692055-3.4194651031973627e-16j)  (-0.16375243606383982-7.556765880430295e-16j)  (-0.15066957501379802-5.050239349400564e-16j)  (0.1216201100094299-1.887389778608478e-16j)  (0.0030896886490171917-6.174206581545604e-18j)  (-0.0008721959496625789+1.2807073804143556e-17j)  (0.1402591964296072+4.115404535881377e-16j)  (0.16017856649547318+9.176454872639478e-16j)  (-0.0015505790866311847+4.2703309582671656e-18j)  (0.0008533723918823001-3.7334599363510295e-18j)  (0.10331239909059034+2.5235644445237387e-16j)  (-0.08429261145389275+9.120594139266679e-17j)  (0.10133072093875178+2.288468020145823e-16j)  (0.1176108267305258+4.918388238953206e-16j)  (0.05713398232590825+6.087141400463541e-17j)  (-0.0466292053930749+1.8191300319731395e-17j)  (0.057507036281234145+5.2107353258554305e-17j)  (0.06716679073354848+9.482612249254448e-17j)  (0.019471714942840845+3.080319666787495e-17j)  (-0.04739598213867341+2.3088550820456176e-18j)  (-0.015414102725720379-1.6072467768307979e-15j)  (0.03661005939995213-6.736117848619659e-16j)  (0.008882290449250091+8.76567566351133e-16j)  (0.02343275640330348-3.5499159197051733e-16j)  (-0.020443521086630466-1.1691733911388282e-16j)  (0.04841128712122737-3.7914240629310025e-17j)  (0.0038731248164567463+9.043738822718699e-17j)  (0.0017093382217801567-2.260374854481508e-16j)  (-0.011936646561333274-1.6482028947010865e-16j)  (-0.000565640273879955+1.2164027954394926e-15j)  (-0.01628417108862792+4.268818132976098e-17j)  (0.03316139559863338+2.173320303439522e-17j)  (-0.0021535990221449273-1.3447949027266727e-16j)  (-0.0045400884453471796+6.192160771012152e-17j)  (-0.0014942107875736636+2.503238432364269e-19j)  (0.003622574629500821+8.915836245680706e-19j)  (-0.0005074251034884586-8.473118752944372e-20j)  (0.0010596850371557965+1.9883039793564207e-19j)  (0.00029623778739545036+6.084291421283208e-20j)  (-0.0008933292730392212-1.616190942633769e-19j)  (-0.0014917992470783433-8.749572817987905e-19j)  (0.0036019871256231795+4.213840081734295e-19j)  (-0.0021339118634236052+1.5283856104992633e-16j)  (-0.004513805638761242-5.742191921116996e-17j)  (0.011753251873992038+3.243446170952261e-17j)  (0.031304217572616075+2.2260855815108906e-18j)  (-0.016318864836244076+2.1192372840483501e-16j)  (-0.010759455815700914-2.788963938295455e-16j)  (0.0038087822279689477-8.365816609203731e-17j)  (0.0017582484592837456+1.9516950031679595e-16j)  (0.020239179006360283-1.0729209146859004e-16j)  (-0.04820413580757693-5.4903247700872456e-17j)  (-0.009089069701659947+8.503576634316249e-16j)  (0.02343731119935684+3.6030621566016537e-16j)  (0.014672848514922811-1.5630330837273914e-15j)  (0.03648231587423944+6.403922514208944e-16j)  (-0.020175570522731712+2.2350557720654903e-17j)  (0.047745080306123025+1.981907599102743e-17j)  (0.05150681456212058-3.4919369943598163e-17j)  (0.07153815348357127-1.3158730092604116e-16j)  (0.0625537766135817-5.2139546318291e-17j)  (-0.039584793813214836-2.801098332060106e-17j)  (0.09778469719607183-1.982430947492503e-16j)  (0.1204789593710552-5.471413144014102e-16j)  (0.10660807230419164-2.3510479955293304e-16j)  (-0.08012138451537507-1.1037596416306097e-16j)  (0.0015453367349792984+1.3729469361396883e-17j)  (-0.0008676933578086359-4.008428384053147e-18j)  (0.1374049422673623-3.703927031633594e-16j)  (0.16253403374991687-9.74972792011261e-16j)  (-0.0030183483561289897-5.594481876132603e-18j)  (0.000951548662543192+1.57004331906408e-17j)  (-0.1531000867653451+4.74661128993274e-16j)  (0.11830261550602678+2.1678541316803294e-16j)  (-0.16521933284813445+2.973502273119665e-16j)  (-0.16643404308768844+7.900775622547779e-16j)  (0.16662568997088031-2.4514700958284226e-16j)  (-0.15438749346239083-1.2693820654089258e-16j)  (0.15720797864323593+5.272037496303842e-17j)  (0.14416698163581318+9.551582614312188e-17j)  (-0.15351886292109795-9.514831201396121e-17j)  (0.15809338714459253-1.4716850082658074e-17j)  (0.004564899045644997+2.2160786751222676e-17j)  (-0.00276889781691066-2.3719704626737906e-17j)  (-0.13561623718337057-3.296262363409019e-16j)  (-0.12456314686098513-8.384625997924076e-16j)  (0.018647271671182273+7.235318044654829e-17j)  (-0.009328666959263833-8.852854502037725e-17j)  (0.14124742951625546+3.169513349112968e-16j)  (-0.14648558109350454+1.0954082980965723e-16j)  (0.1172131350194251+2.0902645916648948e-16j)  (0.08825735013035917+5.37857601352314e-16j)  (-0.10926842540357772-1.678268665808423e-16j)  (0.13108009801536255-5.141396154397154e-17j)  (0.059650508568822716+2.725733701970042e-17j)  (0.04714851348964367+9.174059303900591e-17j)  (-0.060648287151249466-2.253329346914522e-17j)  (0.07185674216293637+1.0088568831994196e-18j)  (0.000550625925738275+8.133849633776289e-17j)  (0.004628901847843576-1.2299255366023038e-17j)  (-0.0033690695400240282-1.082775903015926e-16j)  (-0.004641104724231757+3.300049833474138e-17j)  (0.012172584704306955-1.340986050965417e-16j)  (-0.005079393999937567-1.075790106295072e-15j)  (-0.01100352436943553+7.50555274798278e-16j)  (0.0047890173547807165-5.673539691729186e-16j)  (0.005243839231600652-1.4244973482733139e-18j)  (0.0028663958981881015+1.4444841866847132e-18j)  (-0.0063871769770064875+5.288269172148707e-18j)  (-0.002584117632586333+3.1783668795429835e-18j)  (0.01197007195275069-3.0162628733767886e-15j)  (-0.027897959260992183+8.069019998698645e-15j)  (0.011850901281247678+1.6465942183380724e-15j)  (-0.029644542797143264-5.5054197733048265e-15j)  (0.01125279002887502+6.497742776480565e-16j)  (-0.0043575252686675215-1.8102400558454307e-16j)  (-0.025014336765659874+2.45812675178027e-15j)  (0.010681179652489632-7.295942003092906e-16j)  (-0.017599150975368665-2.7275088538383115e-14j)  (0.04077179585210901+5.645157979405664e-14j)  (0.03355466988344272+3.86458386746348e-14j)  (-0.012304376014575479-1.518005469324719e-14j)  (-0.004748040497455481-2.3930251112720542e-15j)  (-4.677436059660062e-05+9.890807489958836e-16j)  (0.007681422155468009+2.1956039958683297e-15j)  (-0.014573075462056093-5.083687420311866e-15j)  (-0.017067993367260136-2.6191224713908464e-14j)  (0.007414389440442717+1.2932155755364857e-14j)  (-0.005142308677314356+1.4834984765618067e-16j)  (0.0007172313818962365-4.160493442257968e-16j)  (2.9643564173610377e-05+1.6640949091297815e-16j)  (-0.005153165953614754-9.55449577319091e-17j)  (0.0011841317296517233+4.169095742037383e-15j)  (-0.0008407337511601713-3.7576806633317566e-17j)  (0.0030341424625425807+4.71961225422411e-17j)  (0.003248378807370108-3.973959606694759e-17j)  (0.005147960991694953-4.75622573124269e-16j)  (-0.01853775644235457+1.1871793393362392e-15j)  (0.000718797591865631+1.2492824976165234e-16j)  (-0.0018227515965428087-3.4645432566170575e-16j)  (-0.0017455337017635113-3.3025988803036665e-16j)  (0.00040662555781643614-1.3188482487920065e-16j)  (-0.029001040850861654-1.581223221931941e-14j)  (-0.013019523377575278-7.22034586026643e-15j)  (-0.033932246736227155+3.660213610847891e-14j)  (-0.013747187157237942+1.262106937139057e-14j)  (0.01991327561073079-2.6586791472652316e-15j)  (0.007965476935103081-1.4006390992670165e-15j)  (0.006117915489271796+4.443153245209889e-16j)  (0.0028140593070384843+2.297673948751649e-16j)  (0.007028796785239893+3.039609286726425e-15j)  (0.01701770084193331-1.4913499906654997e-15j)  (-0.006666733319034437+6.590205347880708e-15j)  (-0.01576856377699863+1.7055347322201298e-14j)  (0.00047639727047451923+1.430819708517652e-16j)  (-0.0013275198198454826+3.714502319061168e-16j)  (0.0008513981040319373+6.506375499560736e-17j)  (0.0012310365089667412+1.902124245555671e-16j)  (0.003510400575606748-1.1768552797218899e-15j)  (-0.00017082562248452973-4.783672415120322e-16j)  (0.004130921203813218+1.9201200126025535e-14j)  (0.002856321717306696+7.176059019147136e-15j)  (-0.0027285391291777135-5.82214969570681e-14j)  (-0.002063975581372603-2.6039912117012065e-14j)  (0.003195478088208299-9.908889481738462e-16j)  (-1.441337669697007e-05-4.2682611119382816e-16j)
