 (-0.005916495776121083+0.0j)  (0.014135466697755311+0.0j)  (-0.007771977195740503+0.0j)  (0.0060716354721136265+0.0j)  (-0.015694639078123445+0.0j)  (0.018149078549515245+0.0j)  (0.008833784058562546+0.0j)  (-0.021243719522813734+0.0j)  (6.781498832398779e-05+0.0j)  (-2.3469179845253942e-05+0.0j)  (0.006483077564711903+0.0j)  (-0.0017525926232576441+0.0j)  (-0.004615973523764348+0.0j)  (0.00354196042034609+0.0j)  (0.0013047461154226093+0.0j)  (-0.0005549139848360547+0.0j)  (0.01919320057886962+0.0j)  (-0.044121967814274625+0.0j)  (0.025227283066092353+0.0j)  (0.03224831507104392+0.0j)  (-0.06974457080976666+0.0j)  (-0.10566235991800918+0.0j)  (-0.06367850489994357+0.0j)  (0.15209944097302494+0.0j)  (-0.04220871167775226+0.0j)  (-0.017022863557647084+0.0j)  (0.013470512303373702+0.0j)  (0.02618496301839572+0.0j)  (-0.06669458370418385+0.0j)  (-0.19754826509765133+0.0j)  (0.14601309711104668+0.0j)  (0.08750287226310016+0.0j)  (0.0034234396641404205+0.0j)  (0.022901222270842334+0.0j)  (-0.04696395833081325+0.0j)  (-0.02239466572956609+0.0j)  (0.05484682506698278+0.0j)  (0.1293251263816543+0.0j)  (-0.01565242612930199+0.0j)  (-0.010646998729276297+0.0j)  (-0.032626897814816994+0.0j)  (-0.08060629197569191+0.0j)  (0.055257020268321785+0.0j)  (0.019730689100258353+0.0j)  (0.06867051771160908+0.0j)  (0.020650143870736572+0.0j)  (-0.04354100489882723+0.0j)  (-0.08981781015597834+0.0j)  (0.05898289016172052+0.0j)  (0.02232946663916028+0.0j)  (-0.02643193981471318+0.0j)  (-0.05902101550915374+0.0j)  (-0.028668559220354273+0.0j)  (-0.013071428724556817+0.0j)  (-0.046075003188477036+0.0j)  (0.11212438338649125+0.0j)  (0.02280774052808836+0.0j)  (0.06258812323903733+0.0j)  (-0.054568696119138095+0.0j)  (-0.02651949586020042+0.0j)  (0.0017387381942703239+0.0j)  (0.004046631335479981+0.0j)  (0.009519501991723736+0.0j)  (0.0062522190128039565+0.0j)  (0.034116605368365346+0.0j)  (0.06577266006770315+0.0j)  (-0.05222286285689615+0.0j)  (-0.13539778602390715+0.0j)  (0.03170500251153898+0.0j)  (0.09025976868758093+0.0j)  (-0.08007203773042663+0.0j)  (-0.04007583279602252+0.0j)  (-0.029711410150620333+0.0j)  (0.07239985382276272+0.0j)  (0.04445820053199424+0.0j)  (0.018143113592470863+0.0j)  (-0.05478212832461587+0.0j)  (-0.018767431999821737+0.0j)  (-0.03340092526897977+0.0j)  (-0.07306826774337782+0.0j)  (0.061078251275582966+0.0j)  (0.006163283482219656+0.0j)  (-0.0523326105783388+0.0j)  (-0.0856651637735345+0.0j)  (-0.05055008728734409+0.0j)  (-0.11984969497311923+0.0j)  (0.021792070542199206+0.0j)  (0.013863071610475826+0.0j)  (0.03326656945627352+0.0j)  (0.08433234774027311+0.0j)  (-0.05180609796624414+0.0j)  (-0.01943223740079267+0.0j)  (0.02037661469122336+0.0j)  (0.007371039666346473+0.0j)  (-0.009356190402117784+0.0j)  (-0.02032935867778191+0.0j)  (-0.025705737340767715+0.0j)  (-0.06974700106230507+0.0j)  (0.13381443296647044+0.0j)  (0.05484147418111938+0.0j)  (-0.0844798609884311+0.0j)  (-0.2004052793431483+0.0j)  (0.052338271377656995+0.0j)  (0.02217192389271884+0.0j)  (-0.06125347528956342+0.0j)  (0.1453942495951174+0.0j)  (0.03731392675855673+0.0j)  (0.10817331069204375+0.0j)  (-0.07824824519492427+0.0j)  (-0.18237777043764544+0.0j)  (0.06679836983142469+0.0j)  (-0.15742363576312718+0.0j)  (0.008678795052729242+0.0j)  (-0.003492307981383686+0.0j)  (0.013290942100795454+0.0j)  (0.005102189785489237+0.0j)  (0.0075847427511856035+0.0j)  (-0.003962974773450266+0.0j)  (0.00035667007210099505+0.0j)  (-0.00013976461855124276+0.0j)  (0.014792407907596002+0.0j)  (-0.03561388171722536+0.0j)  (-0.019586539336371396+0.0j)  (0.0032107807574449643+0.0j)  (-0.023881621854609354+0.0j)  (0.034331316625894885+0.0j)  (-0.012623963900791587+0.0j)  (0.03020826414608266+0.0j)  (-0.012435106500624241+0.0j)  (0.030270832960143493+0.0j)  (0.0007137741315621386+0.0j)  (-0.02461882591898013+0.0j)  (0.030853008618856825+0.0j)  (-0.024198453005405334+0.0j)  (0.014723347067109536+0.0j)  (-0.035647677254824976+0.0j)  (0.00031636300275387987+0.0j)  (-0.00013828499828297494+0.0j)  (-0.006868265118750893+0.0j)  (0.0020125867078167733+0.0j)  (0.013676851911509578+0.0j)  (-0.006070528997983873+0.0j)  (-0.008167062896574671+0.0j)  (0.0034857450001150197+0.0j)  (-0.06376322067607208+0.0j)  (0.15743830755551452+0.0j)  (-0.07161520761185723+0.0j)  (-0.1786425812057566+0.0j)  (0.05457081249723273+0.0j)  (0.11339400024073218+0.0j)  (0.059451858536986396+0.0j)  (-0.14607640619924797+0.0j)  (0.04986071339810637+0.0j)  (0.020070427805611895+0.0j)  (-0.08153221898160638+0.0j)  (-0.20011485526245718+0.0j)  (0.13503554675246188+0.0j)  (0.05680867227607971+0.0j)  (-0.03229306681521318+0.0j)  (-0.07020667127452808+0.0j)  (0.006992438736911646+0.0j)  (0.019148410100651606+0.0j)  (-0.021354963867109517+0.0j)  (-0.009896743811888181+0.0j)  (-0.04656575916517005+0.0j)  (-0.021324359369670393+0.0j)  (0.03506659257210444+0.0j)  (0.08073521450098028+0.0j)  (0.03281330892669314+0.0j)  (0.008700335407737184+0.0j)  (-0.04962060325684046+0.0j)  (-0.12199664665436669+0.0j)  (0.011065849321531632+0.0j)  (0.06855718114203083+0.0j)  (-0.07970466316797424+0.0j)  (-0.051558279078232544+0.0j)  (-0.025710010614855217+0.0j)  (-0.0698668952572937+0.0j)  (0.054908746382656845+0.0j)  (0.026627528778286457+0.0j)  (0.0494036543621998+0.0j)  (0.02056445664672154+0.0j)  (-0.03015884002812645+0.0j)  (-0.07215686383711749+0.0j)  (0.0725562561498102+0.0j)  (0.023129481881780652+0.0j)  (-0.045519674467769736+0.0j)  (-0.096276490938715+0.0j)  (0.05601250695472511+0.0j)  (0.12598821794287854+0.0j)  (-0.027089124995498735+0.0j)  (-0.08194279701362005+0.0j)  (-0.015245726793592226+0.0j)  (-0.00403810124554509+0.0j)  (-0.0015736088833812013+0.0j)  (-0.0039134391589324795+0.0j)  (-0.051099127054330055+0.0j)  (-0.017257279765480336+0.0j)  (0.03028840215253242+0.0j)  (0.06552396007712304+0.0j)  (-0.046549503645972386+0.0j)  (-0.11147799655454425+0.0j)  (0.030523595183956635+0.0j)  (0.011360825831447622+0.0j)  (0.021577482298917407+0.0j)  (0.057011539673707146+0.0j)  (-0.061152894992103676+0.0j)  (-0.027412935668605722+0.0j)  (0.028184923321945853+0.0j)  (0.0833936986335169+0.0j)  (-0.07627376705723386+0.0j)  (-0.03933625247045361+0.0j)  (-0.048201847959860565+0.0j)  (-0.02310086730986389+0.0j)  (0.03311109913478818+0.0j)  (0.07801063637551546+0.0j)  (0.02499147018169357+0.0j)  (0.006173966731939136+0.0j)  (0.0535825151827725+0.0j)  (-0.1323586826968041+0.0j)  (-0.04325982320066821+0.0j)  (-0.0149850592516398+0.0j)  (0.017829173811383305+0.0j)  (0.028733294624553478+0.0j)  (-0.12013216951175432+0.0j)  (-0.026881934148918502+0.0j)  (0.10643312079439+0.0j)  (0.21421660449506702+0.0j)  (-0.00922486682636801+0.0j)  (-0.028741061188934516+0.0j)  (-0.04180851302198149+0.0j)  (0.01776201070693558+0.0j)  (0.06254613899546398+0.0j)  (-0.15258336719574894+0.0j)  (0.010447360490762716+0.0j)  (0.07564688279654302+0.0j)  (-0.07353275623208862+0.0j)  (-0.08067620527087414+0.0j)  (0.017705000466124072+0.0j)  (-0.04504766371691673+0.0j)  (-0.0014525227792301235+0.0j)  (0.0005871030059347591+0.0j)  (-0.0029285596973454204+0.0j)  (0.0005463660798112823+0.0j)  (0.007411133648609615+0.0j)  (-0.003938976909670955+0.0j)  (-9.203171028373065e-05+0.0j)  (4.1385123040838e-05+0.0j)  (-0.008776738874827607+0.0j)  (0.02126626963962404+0.0j)  (-0.003986237226375236+0.0j)  (0.009892034217861338+0.0j)  (-0.017067438234442987+0.0j)  (0.01637188329486827+0.0j)  (-0.0058091017757464294+0.0j)  (0.01418590634570418+0.0j)
 (-0.019094609579413818-7.055565013797155e-15j)  (0.005544295128738309-2.946189596791216e-15j)  (-0.019917439161301807-2.6906666713610693e-14j)  (0.02052786630433971-1.8725046676667376e-14j)  (-0.0058745704047041165-7.303344000791412e-15j)  (0.009646339818997842-1.1572004459543313e-14j)  (0.023614197021751562+8.1064870205959e-15j)  (-0.010343737499667865+3.3710699807102014e-15j)  (-0.000553827784863426+2.7869728062868218e-16j)  (-0.0014454450359218008+6.497282904529264e-16j)  (0.007319308576081364+1.0794202694630055e-14j)  (-0.0005085516502413025+4.0420078747357246e-14j)  (-0.006800093343632288-2.441058296943295e-14j)  (-0.004738732204889797-3.149256519959579e-14j)  (0.0034944480586129867-1.0539968452088765e-15j)  (0.005427106583799379-3.2455254994693172e-15j)  (0.09561151691366+3.453130102100772e-14j)  (-0.0004339716422244108+1.433174416468189e-14j)  (0.08307029874310663+2.326682890095009e-13j)  (0.12589050571847737-1.240959890423176e-13j)  (-0.036150664652618875+1.8741515564859427e-14j)  (-0.0486478597141156+5.293315143936495e-15j)  (-0.13442396012679836-3.8128740461230535e-14j)  (0.08211920188234423-1.6150434309510886e-14j)  (-0.03145722788536609-4.976623043274806e-16j)  (-0.015389039655204325+1.0741659037846902e-15j)  (0.16217180943322146+3.606191554699927e-14j)  (-0.04372750884299314-1.0270976662721822e-14j)  (-0.030205886037773952-6.723315033739901e-15j)  (-0.17160507020934912+3.74113376969526e-15j)  (0.1489248170101059+3.6033997755693e-13j)  (-0.030478621399204875-6.003640871395107e-13j)  (-0.03760719623504925+3.718875325733134e-12j)  (0.03413718860458731-5.54589248769544e-13j)  (-0.030178273229721976+1.9470322255909554e-14j)  (-0.017275047105739835-3.943470780354799e-14j)  (0.11112822561057012+4.7350808828957867e-14j)  (0.0694568482526256-2.0097297851549506e-14j)  (-0.006201158707844521-3.8968541878297256e-15j)  (-0.029412279113509784+5.041724538532786e-15j)  (-0.08758861459594917-3.119372733648753e-14j)  (-0.033632322223888775+1.2700686403345264e-14j)  (0.016010496729533377+1.661001688567004e-14j)  (0.07195030702604098-4.653705897505714e-14j)  (0.08561904525785732+2.0871231341424081e-13j)  (-0.05771455675316518-6.923746339490095e-13j)  (0.01439533404533934-4.030501473238862e-13j)  (-0.07959104315611347+1.9572532473241413e-13j)  (0.054998574085514854+6.219116030801495e-14j)  (-0.00637646274735135-1.6428488961282467e-13j)  (0.039135147209927175-1.0294398679356478e-12j)  (-0.0668869929658352+4.609834742191248e-13j)  (-0.023115808156780868+8.318549674339185e-16j)  (-0.004792089641110291-1.8494260117423867e-15j)  (-0.088695658393694-2.4726884961416685e-14j)  (0.059442967207020594-1.0144560146321789e-14j)  (-0.05576585135823427+8.357630732773482e-13j)  (0.07894476331072861-3.0443558079444985e-13j)  (-0.05884600455361235-1.9457549292500072e-13j)  (0.03786965842933202+4.0069782490022735e-13j)  (0.008308546860826447+3.3002681158929094e-14j)  (8.417988401237479e-05-1.4192016368935901e-14j)  (0.008829716189370573+5.214657193416934e-16j)  (0.006535181072001031-8.449712728845541e-16j)  (0.10362096838327502+8.022634879546036e-13j)  (0.017795689042452503-4.155758688889901e-13j)  (-0.09661022409332351-3.6117348063649624e-13j)  (-0.06815368266616526+1.395767804678049e-13j)  (-0.016165700117652042+2.0322021640696423e-13j)  (0.08301646287167433-7.127549311377854e-14j)  (-0.06953893867003669-7.339111634925766e-14j)  (0.00905882547169938+1.467612270872981e-13j)  (-0.09025355766752315-2.8411695594358713e-14j)  (0.022388589970831443-1.1693734173944961e-14j)  (0.060080541033579495+1.0367912721375126e-14j)  (-0.0572909691815711-1.9508296936398993e-14j)  (-0.05388334361770406+2.871986436521488e-15j)  (0.01788192614119851-2.8354051279449264e-15j)  (0.00727927628701211-2.3250452857139892e-12j)  (-0.060771688623594194+1.0628758727045866e-12j)  (0.07882907027413574+1.4162510690748936e-13j)  (-0.06069872147391177-1.3600275729149162e-12j)  (-0.002726082688500657-2.1085649936272759e-13j)  (-0.05802722361886389+1.3195395646655791e-13j)  (-0.1258842057881636-5.175906227990155e-14j)  (-0.0440913771046431+2.1796377411840412e-14j)  (0.010076749256144598+3.0931240077209573e-15j)  (0.02825626875557505-4.545880624390608e-15j)  (0.07190040302382089+2.363865839830431e-14j)  (0.03604497186118148-9.369584826738669e-15j)  (-0.02880818396834866-2.8684964685196467e-15j)  (-0.024890684397747796+7.756656824738074e-15j)  (0.012908205108769052-1.8933029778351216e-14j)  (0.012054676236829046+5.20069755160008e-14j)  (0.03624529496749353-5.663354629453853e-13j)  (-0.0317664905007915+2.6049731846019236e-13j)  (0.12267138426621674-4.4922535677964156e-13j)  (-0.10578678349164695+1.6447454167580087e-13j)  (0.1304950976351433+3.2781522981457545e-13j)  (-0.07284295117585923-7.993553744704578e-13j)  (-0.12640836103058256-2.3758008396110745e-14j)  (-0.10128332794152028+1.0350419186006576e-14j)  (0.04707344306268534-4.646230784352978e-15j)  (-0.014499452943862096+9.474300631917541e-15j)  (-0.17195489200405317-4.747497031248542e-14j)  (0.03941900951399996-1.9758026150890415e-14j)  (-0.08127855365181057+8.728505096968949e-13j)  (0.11471908795228483-3.0061114421429907e-13j)  (-0.003331794570683208-1.2279728287695798e-13j)  (-0.13283284547843133+5.295045152153479e-14j)  (0.08670559952351481+1.5543516196592427e-14j)  (-0.08220627181826778+6.800817431703048e-15j)  (0.005993305044272987-2.452835679415689e-16j)  (-0.0009082235803882879-4.67557112339295e-16j)  (0.011122071026417721+6.332649326166468e-14j)  (-0.0018836120895114957-1.650224286834704e-13j)  (0.008778554001622082+3.449974764380142e-14j)  (0.007849376756824459+6.60467304415249e-14j)  (-0.00020835043253080864+1.5217985586894167e-16j)  (-0.001095093785145563+4.382013789380619e-16j)  (0.03194263137602349+8.533061630588759e-15j)  (-0.012368354688674438+3.54039039364503e-15j)  (-0.02589677529459954-2.1395625812004288e-13j)  (0.021957185050679128-1.2806949879611378e-12j)  (-0.0030176882170420485-8.556955765492032e-14j)  (0.01910678912662504-6.180755617564294e-14j)  (-0.02171183954423609-5.135515820105626e-15j)  (0.012427524524181506-2.1508216675107567e-15j)  (0.02164544456549477-5.157174684861544e-15j)  (-0.012571253428923755-2.1112346224105753e-15j)  (0.017691832798227246+3.82035084530806e-12j)  (0.02912464432065838+1.0815291657526348e-13j)  (-0.019100585633698198+1.723161025581042e-13j)  (0.0004956952320419941+2.2237071547638736e-13j)  (-0.03191247364816016+8.531231150876554e-15j)  (0.0124273058083652+3.5282771788527765e-15j)  (0.00023414035286889153+1.641048772703302e-16j)  (0.0011581101146557284+3.2072552859728067e-16j)  (0.009045226147361585-3.3679402422563954e-14j)  (0.009493175167287256-1.146542140208079e-13j)  (-0.009772443507543353+5.036155350628071e-14j)  (-0.000554364463283539+1.1349506023447078e-13j)  (0.005806917916144751+1.7844982815443576e-16j)  (-0.0008301407941830952+5.553363276966748e-16j)  (0.08539408161904485-1.6022950192173127e-14j)  (-0.08357497413404882-6.265983429287574e-15j)  (-0.0041129049119757455-1.4784494049890812e-13j)  (0.14041866916488616+5.914354814450427e-14j)  (0.06841961760408666+6.396692265773611e-13j)  (-0.11523758702115727-3.0807071463681455e-13j)  (-0.170799826705949+4.7276939952386416e-14j)  (0.04086973704806371+1.9496134040514433e-14j)  (-0.04464942253680185-3.993411016951323e-15j)  (0.016875948564744152+1.1408289453980148e-14j)  (0.12487286786515724-2.416236410176337e-14j)  (0.10411292777853637+9.461631492051798e-15j)  (-0.1387553445432706+3.43917084636576e-13j)  (0.07422754508119432-8.182027169700019e-13j)  (-0.11575833331856673-3.5761789647591e-13j)  (0.10193386027975464+1.6550674106846782e-13j)  (0.03727189809806155+6.751504910441516e-13j)  (-0.02975989502399492-2.464870273791858e-13j)  (0.008356260604734836+3.1052801700071655e-14j)  (0.016013650653975368-6.68394853821522e-14j)  (0.026679818854355976-3.703126741570513e-15j)  (0.030243045415255996+8.078478905286174e-15j)  (-0.07520618242039467+2.25293927385233e-14j)  (-0.03461304250953032-9.727302990099494e-15j)  (-0.01435975643385147+1.8705412518150206e-15j)  (-0.01791858142710966-7.642682561191539e-15j)  (0.12461852126519948-5.297654997009928e-14j)  (0.045370638675197084+2.1566403888000726e-14j)  (0.04016039273298104+1.3236227711749876e-12j)  (-0.08163955329042163-2.113881634607389e-13j)  (0.06795609708849874-1.2837380843561208e-13j)  (-0.019720615142836576+2.0143492730737038e-13j)  (-0.01536466792975573-3.2428223886029717e-12j)  (0.06521553253633416+1.1933372222983385e-12j)  (-0.04924921439862751-4.481662582923083e-16j)  (0.014753739751509403+4.915761055655884e-15j)  (-0.0625199681367711+8.471151802946266e-15j)  (0.05353107006608207-2.5390551129251986e-14j)  (0.09023817723169314-2.8282200309721725e-14j)  (0.021938796077162467+1.1791073512780787e-14j)  (-0.07074006074731942+7.71802775502066e-14j)  (0.023473332472090436-2.416288637612526e-13j)  (-0.0038449478277634286-1.3933703607670635e-13j)  (0.08038506852473043+6.60381531806534e-14j)  (-0.10933825801404289+3.572690942283166e-13j)  (-0.06568877722872038-1.5873219986134002e-13j)  (0.09010380806613842-1.0856369837918237e-12j)  (0.026013189242308166+3.5900202489724805e-13j)  (0.010016277599555265+4.11549516830639e-15j)  (-0.0017407647711019606-1.454990031908931e-14j)  (0.007871157984362527-3.3398427877228814e-14j)  (-6.845645828825256e-05+1.3501253062836645e-14j)  (0.0668542006513055-2.102396823787015e-13j)  (-0.04923496674943699+6.220032721642725e-13j)  (0.04638441448583071+6.209923512443004e-13j)  (-0.07216776005929823-2.8718622455982284e-13j)  (0.08887967639296969-2.441236821356159e-14j)  (0.058652676151777466+1.0200141910843756e-14j)  (-0.024820537888059158-1.1089969833470637e-15j)  (-0.002013565727411874+2.9204111000414403e-15j)  (0.04342290919448041+1.2138733658932133e-12j)  (-0.0671898480778911-4.593995604936396e-13j)  (0.05151440559028431-5.401172759957239e-14j)  (-0.0005396209263527733+1.2062967870335662e-13j)  (0.03219180179259334+6.842999049227447e-13j)  (-0.09012424470357933-2.312692006222646e-13j)  (0.08052776786615483-2.0182683940298428e-13j)  (-0.03925547428586651+3.9147062372646427e-13j)  (0.012630526015591503-1.8154597788426378e-14j)  (0.07831488661975294+3.769265062989978e-14j)  (-0.09019582339263858+3.0876607285912874e-14j)  (-0.03222175681674419-1.303265282498878e-14j)  (-0.009679450025616598+2.2201687299411334e-15j)  (-0.018608333832492177-1.0004652019882902e-14j)  (-0.10684103232447405+4.7341096853069464e-14j)  (0.07068671094531673+1.918378922307576e-14j)  (0.04001057253211242-4.7686916495430015e-14j)  (0.00664114168375899+1.385515458106327e-13j)  (0.026389666211177318+1.0504699587179394e-12j)  (-0.03825846688200324-6.51334703464091e-13j)  (0.13619018262353275-3.3268805469362525e-13j)  (-0.0798801949052523+1.4783379666733792e-12j)  (-0.07539446232192586-4.90040012929572e-16j)  (-0.15613224744916135+1.9307364386885386e-16j)  (0.15832826527537666-1.2108734171367105e-14j)  (-0.03967220812121129+1.1625964335260662e-14j)  (0.030895527954774987-5.726134152287636e-16j)  (-0.01700887277082875-1.491455295267935e-15j)  (-0.13412624302461143+3.8639822506902454e-14j)  (0.08336261320024219+1.5641287876074194e-14j)  (0.05668927248306785+4.817750513101665e-13j)  (-0.13446109517196553-5.2549495551374024e-14j)  (0.07098558849076515-8.925658899125668e-13j)  (-0.011803775712043676+8.266550027418778e-13j)  (-0.09458191749451161+3.3530878653546266e-14j)  (0.0025709054981676027+1.3911357561877963e-14j)  (0.0034631690809537536+1.1257334716489666e-15j)  (0.005190633530703899+2.074838130668875e-15j)  (0.005443375518151961-1.7136441228720182e-14j)  (-0.007845224169799424-8.708854811071588e-14j)  (-0.003689169215733522-1.4643733959783187e-14j)  (0.003916950064006175-2.6823714331690344e-14j)  (-0.000493739433460336-2.6349698590517627e-16j)  (-0.0014432538961797945-6.681154283774093e-16j)  (0.023587666486100847-8.113024069919974e-15j)  (-0.010409627513046936-3.3463853087944474e-15j)  (0.018047386668053778-9.356109087747812e-14j)  (-0.02213683322730048-2.8512671578495925e-14j)  (0.010302895677025973-1.8242000026726108e-14j)  (-0.004889967027870264-2.4569108094487247e-14j)  (0.019038576532669-7.0576364983527234e-15j)  (-0.005678181758621583-2.902424871179945e-15j)
