 (0.001887247509761389+0.0j)  (-0.004397153313732069+0.0j)  (0.0003793883714183605+0.0j)  (-0.003838973112891241+0.0j)  (0.003495544994587525+0.0j)  (-0.006560157379553362+0.0j)  (0.0032002214033443263+0.0j)  (-0.0075677299563806704+0.0j)  (0.00045452313826113336+0.0j)  (-0.00021673493758111418+0.0j)  (0.0038480001126560298+0.0j)  (-0.001591385997262007+0.0j)  (0.0011175403635933698+0.0j)  (-0.00048217331331757427+0.0j)  (-0.00011432137307222667+0.0j)  (9.0175070855368e-05+0.0j)  (0.00011631017479084596+0.0j)  (-0.00036359886232052333+0.0j)  (-0.00038471382777241844+0.0j)  (0.002163608246975785+0.0j)  (0.01932672831621246+0.0j)  (-0.04799126749021586+0.0j)  (0.03170295813026516+0.0j)  (-0.014132985563196487+0.0j)  (-0.003985621120671435+0.0j)  (-0.008949606417081696+0.0j)  (-0.02588818730753817+0.0j)  (0.06179586613201393+0.0j)  (-0.02114862611074332+0.0j)  (-0.05364121901714529+0.0j)  (0.018749263034356443+0.0j)  (0.04445210141820294+0.0j)  (-0.0037756964156740874+0.0j)  (-0.0015122328322612992+0.0j)  (-0.034214729101622696+0.0j)  (-0.08279040698930273+0.0j)  (0.029516904286170955+0.0j)  (0.010451421031345718+0.0j)  (0.07279062396179319+0.0j)  (0.032355252236229495+0.0j)  (-0.03545124447741179+0.0j)  (-0.024469565945774645+0.0j)  (-0.07081634971321515+0.0j)  (-0.08478757612816203+0.0j)  (0.028986317930995806+0.0j)  (0.07708091779198627+0.0j)  (0.05984605538263061+0.0j)  (0.14458169994760592+0.0j)  (-0.0762018087541627+0.0j)  (-0.03312858989124083+0.0j)  (-0.008621022734344718+0.0j)  (-0.009458189127854778+0.0j)  (0.04037610997435594+0.0j)  (0.09848992624510614+0.0j)  (-0.07192200856319253+0.0j)  (-0.029085113870547196+0.0j)  (0.03408273735274053+0.0j)  (0.014577054903021852+0.0j)  (0.006684724773998823+0.0j)  (0.016916858867337365+0.0j)  (-0.013737944127325192+0.0j)  (-0.005738705318420939+0.0j)  (-0.008666598044989883+0.0j)  (-0.004714698528794846+0.0j)  (0.04008789600656024+0.0j)  (0.01638346348413548+0.0j)  (-0.03446814745663197+0.0j)  (-0.08420763367908644+0.0j)  (0.038523549961764575+0.0j)  (0.09425910721706036+0.0j)  (0.03619668073867392+0.0j)  (0.07955391127878259+0.0j)  (-0.055622424222426324+0.0j)  (-0.13738613903065283+0.0j)  (0.06619952338501309+0.0j)  (0.027154424730978354+0.0j)  (-0.005196548350376789+0.0j)  (-0.0032486057979083933+0.0j)  (-0.03317829124285989+0.0j)  (-0.08011646629716607+0.0j)  (0.029368718822858898+0.0j)  (0.012174644813888462+0.0j)  (-0.01858163381544168+0.0j)  (-0.036177972224356536+0.0j)  (-0.05158074102711106+0.0j)  (-0.1280501490859682+0.0j)  (0.03721863628404002+0.0j)  (0.08670756349607318+0.0j)  (-0.07140012419099284+0.0j)  (-0.0294949276896306+0.0j)  (-0.016026547066297758+0.0j)  (-0.041240629942393546+0.0j)  (0.032739208799728726+0.0j)  (0.013312307070148967+0.0j)  (-0.038213937469107645+0.0j)  (-0.01570484911386031+0.0j)  (0.03662175845009698+0.0j)  (0.015232475744286985+0.0j)  (-0.017676683463704636+0.0j)  (-0.007510556713930366+0.0j)  (0.03838335579944136+0.0j)  (-0.09280634548073971+0.0j)  (-0.04735436785854124+0.0j)  (0.019651539518819063+0.0j)  (0.03229237428334887+0.0j)  (-0.0770964124029987+0.0j)  (-0.012344817977436655+0.0j)  (-0.031144565021044075+0.0j)  (0.1148683352942443+0.0j)  (-0.29205753171812626+0.0j)  (-0.13159911627529933+0.0j)  (0.3002533113971213+0.0j)  (0.11758114806682202+0.0j)  (-0.04787333317518373+0.0j)  (0.09861259397012957+0.0j)  (0.040916740538724614+0.0j)  (0.02738082883654701+0.0j)  (-0.011903833811211207+0.0j)  (0.025821330013167738+0.0j)  (-0.010905896843935418+0.0j)  (-0.03457871100084354+0.0j)  (0.08343353197027664+0.0j)  (-0.04634237082267849+0.0j)  (0.01805475188344168+0.0j)  (-0.04240795871109435+0.0j)  (0.1023855757555048+0.0j)  (-0.044342906094601654+0.0j)  (0.10597768180511836+0.0j)  (0.04341915859184784+0.0j)  (-0.10585163763971245+0.0j)  (0.04240949561441903+0.0j)  (-0.10231036966691896+0.0j)  (0.0468743112530147+0.0j)  (-0.020560129068601735+0.0j)  (0.03448392244338093+0.0j)  (-0.08330103472140106+0.0j)  (0.026384608320496397+0.0j)  (-0.010718143288743785+0.0j)  (-0.026861420208652675+0.0j)  (0.010558167345975757+0.0j)  (0.09808783726919519+0.0j)  (-0.04056580231282292+0.0j)  (-0.11297638473351172+0.0j)  (0.047627133017288985+0.0j)  (0.11616962931249382+0.0j)  (-0.29572187721157656+0.0j)  (-0.13086934164809091+0.0j)  (0.2989051511575838+0.0j)  (-0.01334119478504384+0.0j)  (-0.030876345960151697+0.0j)  (0.03172240693375495+0.0j)  (-0.07746126380503826+0.0j)  (-0.046739361103895344+0.0j)  (0.019328351007924058+0.0j)  (0.038734780397113304+0.0j)  (-0.09336896506413607+0.0j)  (-0.017951256450047852+0.0j)  (-0.007244893319967889+0.0j)  (0.03669063040082324+0.0j)  (-0.015134366836831968+0.0j)  (-0.037972106152462014+0.0j)  (-0.01585127592325513+0.0j)  (0.03264456615934921+0.0j)  (0.01376731280559892+0.0j)  (-0.01760951601063906+0.0j)  (-0.04005220599954256+0.0j)  (0.06992660682538307+0.0j)  (0.029033213604706322+0.0j)  (0.034426308272059544+0.0j)  (0.08619445590164136+0.0j)  (-0.05392867624742132+0.0j)  (-0.12657291874630291+0.0j)  (0.015178817937281286+0.0j)  (0.045380051565445695+0.0j)  (0.02959236130766635+0.0j)  (0.012235605864562064+0.0j)  (-0.03311270961587184+0.0j)  (-0.07988808724176147+0.0j)  (0.004492419198625912+0.0j)  (0.0008171588178606073+0.0j)  (0.0662486807212279+0.0j)  (0.02769760667223627+0.0j)  (-0.05700396009799797+0.0j)  (-0.1345924451289561+0.0j)  (0.03139901394291671+0.0j)  (0.08350759852015668+0.0j)  (-0.03972319911305208+0.0j)  (-0.09446045558578067+0.0j)  (-0.03564065432156907+0.0j)  (-0.08496973657166527+0.0j)  (0.04013168301224533+0.0j)  (0.01685490331036805+0.0j)  (-0.009884097428239012+0.0j)  (-0.0029694150801937635+0.0j)  (-0.013620120122630225+0.0j)  (-0.00559980018993419+0.0j)  (0.00735110651899527+0.0j)  (0.016963184003017752+0.0j)  (0.03392500186554516+0.0j)  (0.013618631949360633+0.0j)  (-0.06929085880094528+0.0j)  (-0.02943129920070057+0.0j)  (0.04143198991508141+0.0j)  (0.09904205132114485+0.0j)  (-0.004082719639968004+0.0j)  (-0.0031446074922226075+0.0j)  (-0.07793303306755557+0.0j)  (-0.03060864778796697+0.0j)  (0.05967949561427014+0.0j)  (0.14384848368059247+0.0j)  (-0.03476543120786995+0.0j)  (-0.07693129662030389+0.0j)  (-0.030206957146314592+0.0j)  (-0.02496808708254124+0.0j)  (-0.06105160411540036+0.0j)  (0.08374470692145507+0.0j)  (0.08352310796956869+0.0j)  (0.03285224475401202+0.0j)  (-0.026367116189163955+0.0j)  (-0.012746547475866798+0.0j)  (-0.035140298526459675+0.0j)  (0.08458452761762929+0.0j)  (0.0016847810740377826+0.0j)  (0.0007807414266721858+0.0j)  (0.017940034294985634+0.0j)  (0.044171343612179864+0.0j)  (-0.022950304899705752+0.0j)  (-0.05280072999114954+0.0j)  (0.025607379568558845+0.0j)  (-0.06256116194863522+0.0j)  (-0.0029583794668409063+0.0j)  (-0.007986300729648016+0.0j)  (0.031858496843822894+0.0j)  (0.012177392821123649+0.0j)  (0.020721864613732634+0.0j)  (-0.04862613255073637+0.0j)  (0.0013314394062183647+0.0j)  (-0.001940975301814019+0.0j)  (-0.00032960672727772397+0.0j)  (0.00014831420313953834+0.0j)  (7.187535154792288e-05+0.0j)  (-1.1505571320050963e-05+0.0j)  (-0.0010363731373883404+0.0j)  (0.00040492287772858306+0.0j)  (-0.003922794325728053+0.0j)  (0.00162724495478063+0.0j)  (-0.00044394840101116535+0.0j)  (0.00015811389597954155+0.0j)  (-0.0030875783622129464+0.0j)  (0.0075915571536658245+0.0j)  (-0.00165806476657202+0.0j)  (0.005721271663677919+0.0j)  (-0.0032748316176103138+0.0j)  (0.004937120772316229+0.0j)  (-0.001766601026842013+0.0j)  (0.004448381392516839+0.0j)
 (0.01310153323227845+1.5504575195535018e-15j)  (-0.0011206250930230859+6.560256861949175e-16j)  (-0.011151549278264106+9.334667407957422e-13j)  (-0.011391946105462961+9.203367959251213e-14j)  (-0.0036244750024614037+1.7476839297202093e-14j)  (-0.009680669037171637+9.432735734129357e-15j)  (0.01320544750251533+1.3088641626188476e-15j)  (-0.005776022589392298+5.597992675585635e-16j)  (0.001846727142099683-9.685698788960187e-17j)  (0.0024928837512550885-1.9762645920983695e-16j)  (0.003954998540669616-3.6462772653539147e-16j)  (-0.004990878762345758-8.655468970236205e-16j)  (0.01126877088422197+3.209818135383394e-15j)  (0.023697334422413303+6.753996955255173e-15j)  (0.01196492293328397-2.4036279311988248e-15j)  (0.028886028207521654+4.838030094308071e-15j)  (0.04800946494609815+1.3352923474184986e-14j)  (-0.020875536175904288-6.242760418070083e-16j)  (0.0873854796566321-1.715036485622712e-14j)  (0.03858048934161674-6.856454422986016e-16j)  (0.0433405110452095-2.7485788227210955e-16j)  (-0.045725971846852176-5.218703874103046e-17j)  (0.04626022557945595-3.6462762028225434e-16j)  (0.0017941908406845127-6.717775090460402e-16j)  (0.11115485397448534+1.809928525501205e-15j)  (-0.05794189798444644-1.669774056179014e-15j)  (-0.10030382571151956-2.8979300085207854e-15j)  (0.038939485213414546-1.2147551713689247e-15j)  (0.043535526032813125+5.150755820112809e-16j)  (-0.08593718124708838-2.8775716067349787e-16j)  (-0.0075469959304698755+2.0620442662486262e-13j)  (0.06059152906253623-8.694522651611204e-14j)  (-0.015723369477594305-2.2663776815916748e-15j)  (0.026016621318364234+5.3034254635016955e-15j)  (0.006646528230432387+2.230448499612988e-16j)  (-0.10587843509230382-1.497994460761773e-17j)  (0.018135957091425535+1.5060300191384773e-15j)  (0.04495871553317905-4.079012849142697e-15j)  (0.07555936678039439-3.4492294195583904e-17j)  (0.03614106061344972-1.7162285708673144e-16j)  (-0.12451176220497356-5.32446708339157e-15j)  (-0.09234945028645969-2.0425526067480047e-14j)  (-0.04906425628950277+6.9521460359306025e-15j)  (-0.053860632139649256+2.185752019454089e-15j)  (-0.048754329465286905+5.245508338519685e-14j)  (0.11227540272807572-1.970765074495034e-14j)  (0.053613648270281894+1.5111033549673447e-15j)  (0.1501484878686128-6.345094555507542e-16j)  (-0.10648665297985725+1.100389770781736e-15j)  (0.04174769519750193-2.484966744032112e-15j)  (-0.046525475063932564+4.856828872427901e-15j)  (0.00923426048983679-4.416760486173266e-15j)  (0.09897936775433479-1.2463402315468402e-14j)  (0.07475045156334809+5.1670067281583925e-15j)  (-0.051113600452927-4.292262253053818e-15j)  (-0.07454037485658543+1.07832816854927e-14j)  (0.07985295000152783+5.9917887317963835e-15j)  (-0.09814724491513996-1.3744286427913516e-14j)  (-0.009732976036375688-2.1545581335859704e-15j)  (0.02295347948388012+7.708988549600935e-16j)  (-0.02217826374765633-1.5576827682118771e-15j)  (0.018388335219981507+3.844568494694922e-15j)  (0.006950703228938843-4.0354492519921734e-15j)  (-0.03955270427853992+7.214971962264224e-15j)  (0.06071257311549555-3.9471316220034854e-15j)  (-0.04304759859864566+9.681119425467041e-15j)  (-0.04127320834009185+2.196358307187552e-15j)  (-0.07193731486541778-8.960345980140952e-16j)  (0.05109530200116626+9.7898733146922e-16j)  (0.07729048954908867-3.7764560082790827e-16j)  (0.017171305753220914+5.817371007661031e-15j)  (0.07738414269378692-2.621706040420543e-15j)  (-0.09970610402007189-1.2865374203471409e-14j)  (-0.10021234853914757+5.249461110142021e-15j)  (0.09723780066162496+1.0883759754449507e-14j)  (-0.07540953036477506-2.6470353808658294e-14j)  (0.026497631740868333-1.7552292387918046e-15j)  (-0.07756854288776607+3.090746447178542e-15j)  (-0.026696468525595207+3.0950873404293423e-16j)  (-0.06395655283293256-1.566905352162312e-16j)  (0.05634536509324472+2.5387241619079583e-15j)  (-0.06836402758368047-6.124325099856811e-15j)  (-0.025806957965516075-1.0827657651430728e-15j)  (-0.02431949609117616+4.440247158734271e-16j)  (-0.0461533033634606-2.958773658148347e-16j)  (-0.09641020193481442+1.469071140051368e-16j)  (0.05620543068332095+5.052361510046614e-14j)  (0.05564373665050956-2.1668233507192985e-14j)  (-0.058273413780208075-2.4130455068958623e-17j)  (-0.012779231912866978-3.583227657272777e-17j)  (-0.030198609005591813-1.9945642341875062e-15j)  (-0.023199644267659553+7.806032348731051e-16j)  (-0.029991911868521112+7.831247667391015e-16j)  (0.14148794140859988-2.1381930987696464e-15j)  (-0.09364830374131437-1.511357495621612e-14j)  (0.14862904668210788+3.681910981328493e-14j)  (0.04068081880408233+1.776059157829816e-15j)  (-0.028302240818687364-4.206757451664163e-15j)  (-0.0233553097699049+2.2713189300777227e-16j)  (0.025065496009995483-5.866491806010071e-16j)  (0.10687918090782997+5.487851141792761e-15j)  (-0.025195829985456913+2.2828759119110385e-15j)  (-0.09158330380199126-4.1015304820338025e-14j)  (-0.13827433165007966-9.868333151587781e-14j)  (0.10327410601573077+6.373381921675719e-15j)  (-0.009766871900314236+2.6719456361995328e-15j)  (0.11425230246102655-4.3225141548640655e-14j)  (-0.06786250906159513+1.7014761156985276e-14j)  (0.05264743767969601+7.553172816969261e-17j)  (-0.14508931263142258+1.9738549661764957e-17j)  (-0.06817944090747166-1.7621355731767502e-16j)  (0.14453203766472386-6.604831462901116e-17j)  (0.05306075922966402+2.2790854802565303e-16j)  (-0.025898066739899736+5.520918898919706e-16j)  (0.048814475615967814+3.793049648716173e-14j)  (0.006586940269002854-9.140119701753695e-14j)  (0.016421573611419486+1.1643042443282601e-15j)  (0.006729534220066074+2.6990742685236637e-15j)  (0.0064984468901649155+1.8950116066837686e-16j)  (-0.013414797568568834+4.3063486956364205e-16j)  (-0.03772214131759323-1.1273225644816037e-15j)  (0.019568174326453837-4.656260257336554e-16j)  (-0.02659243813961566-1.0873555575621398e-14j)  (-0.02116712567501204-2.789670512368016e-14j)  (-0.0022892640106316614-1.4398087432683912e-15j)  (0.035333680241440825-5.921079400413238e-16j)  (-0.02030289423460818-1.760067009326704e-16j)  (0.026223242583897348-7.100143144905602e-17j)  (-0.02007933663097063+1.7556630650564656e-16j)  (0.026281314020944746+7.461374306308496e-17j)  (-0.0019484565026247937+1.5070058240311443e-15j)  (0.035915669792853856+6.291647608505972e-16j)  (-0.026565700264389522+1.0991146389163046e-14j)  (-0.020233365950443588+2.506898204234425e-14j)  (-0.03780457881117552+1.1356837774502884e-15j)  (0.019548226100385452+4.717767224131676e-16j)  (-0.006702007254712976+1.7755065305505498e-16j)  (0.01289507388876734+4.547949713621722e-16j)  (0.01650669754029523-1.1941535940597607e-15j)  (0.007767200942092753-3.0123127709265733e-15j)  (-0.048296441687630254+3.68069039810866e-14j)  (0.006708755043494951+8.90131957839992e-14j)  (0.051145215492229945-2.1917334059165057e-16j)  (-0.025747495792861626-5.26837290583842e-16j)  (-0.060721659277570866+1.8438446256144204e-16j)  (0.14264150820234262+8.310226508072517e-17j)  (0.06041295446332266-6.793073636435438e-17j)  (-0.14915512798117506-4.0391303542715557e-17j)  (-0.11401977932303967-3.9863360255684424e-14j)  (0.06826178656698695+1.7343836746268224e-14j)  (-0.10316701469173374+6.3810457782465695e-15j)  (0.010086890037128413+2.611092248173291e-15j)  (0.09036264626357442-4.0868028510426045e-14j)  (0.13827658378426844-9.897948595266047e-14j)  (-0.10763610079307272+5.501430973811735e-15j)  (0.024084214179045133+2.269067511251351e-15j)  (0.02437425999869979+2.740018337178649e-16j)  (-0.025475284835966207-6.218266184878083e-16j)  (-0.04136380833314769+1.6993436310337338e-15j)  (-0.02741613371784317+4.182284149234727e-15j)  (0.0916544266205198-1.5051043314476365e-14j)  (-0.1479943230713278+3.601301484719004e-14j)  (0.03134017348542497+8.320585380651148e-16j)  (-0.141970195690422-1.7648262213633895e-15j)  (0.03200229441561148-1.8954422076340376e-15j)  (0.02259733787290215+8.281988367806395e-16j)  (-0.05676931327880344-4.487837075663941e-17j)  (-0.012442977484634066+1.2744807738729551e-17j)  (-0.053655319476412035+5.350782206496957e-14j)  (-0.054539335050375976-2.1389310531611564e-14j)  (0.04848598086330202-3.2015245731369693e-16j)  (0.09645930156321106+1.0785318336697762e-16j)  (-0.0228335692866941+1.057854144722424e-15j)  (-0.030255361271295363-4.460009852282955e-16j)  (-0.055864337063917066+2.5222300277176337e-15j)  (0.068273226344795-6.098056485205769e-15j)  (0.025069863665763255-4.509211642730199e-15j)  (0.06771304294544743+1.9041983034932658e-15j)  (0.027967064036879128+1.587678180027151e-15j)  (-0.07641839136698114-7.0448293321441285e-15j)  (-0.0967578671105738+1.0852944777482905e-14j)  (0.07468200776069668-2.6019596802308998e-14j)  (0.10052499139982983-1.249135375366671e-14j)  (0.09675836319063527+5.2481099113064e-15j)  (-0.011648190566251562+7.240997168958138e-15j)  (-0.07980066772260691-2.746797491788927e-15j)  (0.051648417281877114-8.964794466721518e-16j)  (0.07786278903334608+3.9915330301021757e-16j)  (0.04244558987407618+2.1864538218439564e-15j)  (0.07235451626623901-9.19078109832422e-16j)  (-0.06084947949786093-3.938109723020388e-15j)  (0.042246660734093486+9.355557035837007e-15j)  (-0.005269107840005298-3.734189824849185e-15j)  (0.03909693345803763+1.2762042325306761e-14j)  (0.0240245177104494-1.6598844704774404e-15j)  (-0.01970665886042218+3.91314325851319e-15j)  (0.008989022227121723-1.9147485023707184e-15j)  (-0.022923097672547126+9.11015438465951e-16j)  (-0.07910680709841808+5.867592376593935e-15j)  (0.09868973894936339-1.4911004911597592e-14j)  (0.04928855924587666-4.406698509452786e-15j)  (0.07476151825724804+1.020713469989079e-14j)  (-0.09858420864479382-1.2018899268029973e-14j)  (-0.07438160079870479+4.974358367401023e-15j)  (-0.03018641853539837+1.3782250129273678e-15j)  (-0.008266180342270557-1.5237810070479286e-15j)  (0.11235312958864328+1.2216858399210509e-15j)  (-0.04688666668176658-3.1847929847002018e-15j)  (-0.05284230792124736+1.7206843228815882e-15j)  (-0.15088171654044377-7.084352998564993e-16j)  (-0.04255023736805285-4.4475320653469775e-14j)  (0.11257116576231162+2.010390535603102e-14j)  (0.11846597036547177-5.579771078795405e-15j)  (0.09388168956653767-1.712279225611235e-14j)  (0.03854545516487508+7.097550997496754e-15j)  (-0.054739754655033446-2.0363192944355125e-15j)  (-0.09034169889733693-1.315039843691822e-16j)  (-0.027271803992542448+4.715830322989838e-16j)  (0.013598643630391725-1.5117884593864133e-15j)  (0.046169359926885645+3.231173065751745e-15j)  (-0.00693811021040467+2.2195823473078725e-16j)  (-0.1088669083472451+1.6153890224561613e-16j)  (-0.013221579035922122+2.2889930004355624e-15j)  (0.027138252934115634-5.664764328334094e-15j)  (0.008799261713855151+2.1247068981880296e-13j)  (-0.05920772994804954-8.632322200402954e-14j)  (-0.040260291593801234+1.146072733846295e-15j)  (0.08625074793202918-4.2164497765080533e-16j)  (-0.10129632962977453+2.521718387442987e-15j)  (0.03930440200015098+1.040843157300571e-15j)  (-0.11232140911400418+6.487970239889045e-15j)  (0.05704592809394447-1.3411943132375767e-15j)  (-0.03920880881424965-1.434641363482746e-16j)  (0.001237418506962934+5.984022121971789e-16j)  (-0.04475993568345015-2.370424801981295e-16j)  (0.047050227589373245-1.635306588431276e-16j)  (0.08656939485026173-1.5656143230355997e-15j)  (0.03910067953815805+1.64373475572877e-15j)  (-0.04739260830176365+4.5103658654051005e-15j)  (-0.019378746897379485-1.955693344740332e-15j)  (0.011287080384225774-3.44085798290011e-16j)  (-0.027824232073325954+5.683694940860408e-14j)  (0.011362294558066376-3.0431369742861765e-15j)  (0.02343294839150926-8.6057064825594e-15j)  (0.003161374826899939+3.8149894916262403e-16j)  (-0.004967337489270879+9.345889237801312e-16j)  (0.001585388021410858+7.60719625427499e-17j)  (0.0026206090799337327+2.225941513887622e-16j)  (0.013125425997926134-1.3230139506472113e-15j)  (-0.0059953100319275355-5.289574918944746e-16j)  (-0.00793672645661663-4.380053442253088e-14j)  (-0.013648816186955402-1.264531369421456e-14j)  (-0.0056850338638013715-1.3124334890507608e-13j)  (-0.00892853246981549-8.71182022285845e-14j)  (0.012985831675135569-1.5384847891326453e-15j)  (-0.0014147377963879808-6.266117154856041e-16j)
