 (-7.149513165335161e-05+0.0j)  (0.0004484755581361524+0.0j)  (-0.00028243180265611343+0.0j)  (0.00021424864927381047+0.0j)  (0.00014578604343008062+0.0j)  (-0.0006176194354829214+0.0j)  (0.00032435154526240994+0.0j)  (-0.0003332433725902444+0.0j)  (-0.00015115781750141613+0.0j)  (0.00012983434296225604+0.0j)  (-0.0003269407191410286+0.0j)  (0.00012894603687319748+0.0j)  (-4.253172814799545e-05+0.0j)  (-3.2837929782098255e-05+0.0j)  (2.3099967966923792e-05+0.0j)  (2.9009654419588492e-05+0.0j)  (-5.912548943869466e-05+0.0j)  (0.00015347557728157736+0.0j)  (5.254785273683774e-05+0.0j)  (-0.00012069428067835913+0.0j)  (2.226660612661109e-05+0.0j)  (0.00013843774804551365+0.0j)  (-0.00014096211268394161+0.0j)  (-0.0003925132822302945+0.0j)  (0.0005981612052414967+0.0j)  (0.00018344307134173348+0.0j)  (6.589633457997787e-05+0.0j)  (8.468474009791877e-05+0.0j)  (-0.0011728539893904653+0.0j)  (-0.00023322060990504503+0.0j)  (0.00010726649274952486+0.0j)  (0.0003190732629196178+0.0j)  (0.0006382074505314579+0.0j)  (0.0029244248527582925+0.0j)  (-0.0023719645811284126+0.0j)  (-0.0011816372456220328+0.0j)  (-0.000575202882624767+0.0j)  (-0.00022547634870153017+0.0j)  (-7.373504006719877e-05+0.0j)  (-1.548657680857508e-05+0.0j)  (0.000933559459319073+0.0j)  (0.00018630521002649725+0.0j)  (0.0009693388391580633+0.0j)  (0.0005506174521573245+0.0j)  (-0.00023644069042981283+0.0j)  (-0.0008132825253300545+0.0j)  (0.00032525872398516656+0.0j)  (0.00026699249213689734+0.0j)  (-0.0002663547175785144+0.0j)  (-0.00010693690769687087+0.0j)  (-4.595573333104702e-05+0.0j)  (0.0001573547815360199+0.0j)  (0.0002738876097322683+0.0j)  (0.0004368094995299619+0.0j)  (-0.0005327778589238566+0.0j)  (-0.0002828121806563269+0.0j)  (0.007400373592696319+0.0j)  (-0.005217190021312289+0.0j)  (-0.000547187157724952+0.0j)  (-0.00027630102456520925+0.0j)  (-0.00011924297040155972+0.0j)  (-0.0014272581895333255+0.0j)  (-0.0007287702784056553+0.0j)  (-0.0004540370834274522+0.0j)  (-0.00037402015060203765+0.0j)  (-0.00024104520090815768+0.0j)  (-0.0016579366923383868+0.0j)  (0.0018100018499396945+0.0j)  (0.03346501915023999+0.0j)  (-0.019487705209239415+0.0j)  (-0.001380554997033728+0.0j)  (-0.011761223219223123+0.0j)  (0.02579454953818943+0.0j)  (0.06107000563637921+0.0j)  (-0.013523793148121853+0.0j)  (-0.029959092414333477+0.0j)  (0.011046940796372138+0.0j)  (0.07711857010975111+0.0j)  (-0.014781495882766931+0.0j)  (-0.0014774305685331566+0.0j)  (0.032538293272813115+0.0j)  (0.0015873290296021365+0.0j)  (0.0004070229578069055+0.0j)  (0.0006846886766096605+0.0j)  (-0.02596524567962832+0.0j)  (0.08665400269339867+0.0j)  (0.03914970302546419+0.0j)  (-0.019838845040935943+0.0j)  (-0.057061188192318806+0.0j)  (0.07924182628482547+0.0j)  (-0.04389439366606755+0.0j)  (0.022603689606903187+0.0j)  (-0.036492612962502564+0.0j)  (0.07792904127943437+0.0j)  (0.0025375887131369396+0.0j)  (0.0001623276418602854+0.0j)  (0.036303712048808535+0.0j)  (-0.006068637733105002+0.0j)  (0.00011944712802513289+0.0j)  (0.00014331031074604124+0.0j)  (0.06315351009606818+0.0j)  (-0.020211060988817805+0.0j)  (0.005264657552783148+0.0j)  (-0.01997795848829599+0.0j)  (0.036635908939504455+0.0j)  (-0.013892890057677111+0.0j)  (0.003467424540108038+0.0j)  (-0.008223787372275568+0.0j)  (0.06875740977613765+0.0j)  (-0.14385548187939304+0.0j)  (-0.10569256407008604+0.0j)  (0.06512362233891449+0.0j)  (0.035094991536277445+0.0j)  (0.04333907879565989+0.0j)  (-0.004050682681226534+0.0j)  (-0.19354749834691554+0.0j)  (0.01011235790487799+0.0j)  (0.018391904347703908+0.0j)  (-0.03859653254357343+0.0j)  (-0.12073813147994712+0.0j)  (0.04309036897813459+0.0j)  (0.02579786249152329+0.0j)  (-0.021616860857370395+0.0j)  (-0.007919605732429964+0.0j)  (-0.13576075080958255+0.0j)  (0.11296357308992626+0.0j)  (-0.5564643487354162+0.0j)  (0.07940887049698869+0.0j)  (0.07940887049751917+0.0j)  (-0.5564643487353986+0.0j)  (0.1129635730912008+0.0j)  (-0.13576075080852415+0.0j)  (0.007919605732419123+0.0j)  (0.021616860857347032+0.0j)  (-0.02579786249154976+0.0j)  (-0.04309036897814393+0.0j)  (0.12073813147998809+0.0j)  (0.03859653254343465+0.0j)  (0.01839190434770352+0.0j)  (-0.010112357904876674+0.0j)  (-0.19354749834691073+0.0j)  (0.004050682681240802+0.0j)  (0.04333907879568616+0.0j)  (0.03509499153628153+0.0j)  (-0.06512362233880402+0.0j)  (-0.10569256407017742+0.0j)  (0.14385548187935193+0.0j)  (-0.06875740977618097+0.0j)  (0.008223787372277084+0.0j)  (-0.0034674245401095983+0.0j)  (0.013892890057679744+0.0j)  (-0.03663590893950354+0.0j)  (-0.01997795848829597+0.0j)  (0.005264657552785476+0.0j)  (-0.020211060988819543+0.0j)  (0.06315351009606801+0.0j)  (-0.00014331031074603135+0.0j)  (-0.00011944712802521918+0.0j)  (-0.006068637733104517+0.0j)  (0.036303712048809125+0.0j)  (-0.0001623276418605205+0.0j)  (-0.0025375887131371235+0.0j)  (-0.07792904127944669+0.0j)  (0.03649261296247408+0.0j)  (0.022603689606903815+0.0j)  (-0.04389439366606553+0.0j)  (0.0792418262848364+0.0j)  (-0.05706118819230482+0.0j)  (0.019838845040926558+0.0j)  (-0.03914970302546793+0.0j)  (-0.08665400269339206+0.0j)  (0.025965245679654397+0.0j)  (0.0006846886766097218+0.0j)  (0.00040702295780672+0.0j)  (-0.0015873290295996515+0.0j)  (-0.03253829327281136+0.0j)  (0.0014774305685317547+0.0j)  (0.014781495882766975+0.0j)  (-0.0771185701097508+0.0j)  (-0.011046940796371993+0.0j)  (-0.029959092414335465+0.0j)  (0.013523793148115033+0.0j)  (0.06107000563637804+0.0j)  (-0.02579454953819308+0.0j)  (-0.01176122321922004+0.0j)  (-0.0013805549970280833+0.0j)  (-0.01948770520923748+0.0j)  (0.03346501915024246+0.0j)  (-0.0018100018499398224+0.0j)  (-0.001657936692338275+0.0j)  (-0.00024104520090811413+0.0j)  (-0.0003740201506020335+0.0j)  (0.00045403708342754766+0.0j)  (0.0007287702784056323+0.0j)  (0.0014272581895332813+0.0j)  (0.00011924297040145813+0.0j)  (0.0002763010245651991+0.0j)  (0.0005471871577248609+0.0j)  (0.005217190021311807+0.0j)  (-0.007400373592696706+0.0j)  (-0.0002828121806565572+0.0j)  (-0.000532777858923743+0.0j)  (0.0004368094995301061+0.0j)  (0.0002738876097320854+0.0j)  (-0.00015735478153601425+0.0j)  (-4.595573333104921e-05+0.0j)  (0.00010693690769687767+0.0j)  (0.0002663547175785322+0.0j)  (-0.0002669924921367958+0.0j)  (-0.0003252587239852343+0.0j)  (0.0008132825253300902+0.0j)  (0.0002364406904298624+0.0j)  (0.0005506174521573486+0.0j)  (0.0009693388391579662+0.0j)  (-0.0001863052100264751+0.0j)  (-0.0009335594593192426+0.0j)  (-1.548657680865954e-05+0.0j)  (-7.373504006718126e-05+0.0j)  (0.0002254763487015003+0.0j)  (0.0005752028826252665+0.0j)  (0.0011816372456224457+0.0j)  (0.0023719645811289118+0.0j)  (-0.0029244248527576246+0.0j)  (-0.0006382074505313953+0.0j)  (-0.0003190732629192761+0.0j)  (-0.00010726649274947353+0.0j)  (-0.00023322060990491107+0.0j)  (0.0011728539893903264+0.0j)  (8.468474009801749e-05+0.0j)  (6.589633457990693e-05+0.0j)  (0.00018344307134164064+0.0j)  (-0.0005981612052414676+0.0j)  (0.0003925132822302748+0.0j)  (0.00014096211268394476+0.0j)  (-0.00013843774804551062+0.0j)  (-2.2266606126605673e-05+0.0j)  (-0.00012069428067837206+0.0j)  (5.254785273685238e-05+0.0j)  (0.00015347557728156682+0.0j)  (-5.912548943869382e-05+0.0j)  (2.9009654419579355e-05+0.0j)  (-2.3099967966923633e-05+0.0j)  (-3.283792978208453e-05+0.0j)  (4.253172814800434e-05+0.0j)  (0.00012894603687319282+0.0j)  (-0.0003269407191409912+0.0j)  (0.0001298343429622515+0.0j)  (-0.00015115781750140434+0.0j)  (0.00033324337259029016+0.0j)  (-0.000324351545262245+0.0j)  (0.0006176194354830087+0.0j)  (0.00014578604343007463+0.0j)  (-0.00021424864927376924+0.0j)  (0.00028243180265614476+0.0j)  (-0.00044847555813621736+0.0j)  (7.149513165327138e-05+0.0j)
 (0.003087803735899644+1.6496197232118576e-16j)  (-0.0038295473973482264-3.1975447625419255e-17j)  (-0.004974249540901275-6.878140954011698e-17j)  (0.0012605039733306924-2.7136906030987165e-17j)  (-0.0021996067527544697-1.1592727570313856e-18j)  (-0.005232555145718389-1.900043957358739e-17j)  (-0.0006283588973872428-1.5221847725795525e-17j)  (-0.0027656934319063796-2.6388315079169406e-17j)  (-0.0009446161937812776-1.4019163181149117e-17j)  (-0.0013653706317456132-8.539943166753308e-18j)  (-0.0012975831686088547-6.619865610419154e-18j)  (0.0015385306385549925-6.609428211774412e-18j)  (0.000579472378345155+1.2613204044888206e-16j)  (0.020025862333825573-4.981320183511631e-16j)  (-0.016234177177286736+1.6959803539859122e-16j)  (-0.016723917957455918+1.2556114660107353e-16j)  (0.009284038939712679-2.9720140275811446e-17j)  (0.0068764363582238235+4.652437659889204e-18j)  (-0.022653279528732084+1.8832452575250728e-16j)  (0.00841290665063712-1.4806293960288268e-17j)  (-0.040088147714019+1.479864015425096e-15j)  (-0.024010925427734364+3.091476041545028e-16j)  (0.03397794795569553+5.473991195794148e-16j)  (-0.011237566880431819-3.0830128752298274e-16j)  (0.0009789383073130513+1.2142411451370288e-17j)  (0.003152495782646169-9.612727302933524e-17j)  (-0.0013415899194160505+3.638417834793789e-18j)  (-0.0020966471105074293-1.3712358307142935e-17j)  (-0.006658761386370947+9.481057025021205e-17j)  (0.02047888135642141-6.623257756855708e-16j)  (0.002858140361179517+9.988590548035354e-17j)  (-0.0025164574219795443+1.61782572884564e-17j)  (0.0032848242884305177+3.355779535530303e-17j)  (0.008202029353018723-2.313103862924361e-17j)  (-0.009439865741456707+3.739162304099576e-17j)  (-0.0011384923031172549-1.978895599632717e-17j)  (-0.007358852949537178-5.488937179375772e-18j)  (-0.00011432767133909944+6.669831851009638e-19j)  (-0.006472472740107925+5.459419294299978e-16j)  (0.021554333435241275-2.0135639349757343e-15j)  (-0.0051788686564516965+4.300160279186077e-16j)  (-0.022155466571014755-1.784001862163256e-15j)  (0.006163074452064581+5.622485436128523e-17j)  (0.008838628537869939-1.058869025238892e-16j)  (-0.04152136478834137-1.1008202477510037e-15j)  (0.015473267114587037+2.1739831070147e-16j)  (-0.044124880014730375+4.481982866131612e-16j)  (0.028184926683630665-1.8019115038165356e-16j)  (0.03409940639092961-4.9992698342884905e-17j)  (-0.015362891711395928+8.397871083703407e-17j)  (0.014772334522314192-1.409035529902549e-16j)  (0.0008012343181910277-1.9950287419483032e-17j)  (0.02359056201650311-3.374862437489976e-16j)  (-0.03226419199306133+1.9126531840155778e-17j)  (0.013627962234814288+2.0187815660498605e-16j)  (-0.03477801713242897-2.526844561728814e-16j)  (0.018573533731672524+1.9841563088119293e-18j)  (-0.01797765716488331+6.018852208335324e-18j)  (-0.0018921745561942239+3.972293565844708e-17j)  (-0.01063238148572259-6.686711293701601e-16j)  (-0.02059155101489302-1.1342503975609205e-15j)  (0.00977094315078635-1.1797044627558544e-16j)  (0.013991655027394873-8.85490230877956e-17j)  (-0.004090739368865785-3.544984949257742e-17j)  (-6.401740585618501e-06-5.241029796039649e-18j)  (-7.431450544201931e-05+3.005156663634407e-17j)  (0.0003061797682508789+3.792344145161174e-17j)  (0.007419483497392102-9.697250766754334e-18j)  (0.11262180358606776+2.1725803468414024e-18j)  (-0.01998848277727057+1.1820047716301523e-17j)  (0.03870149843756461-4.988637770500229e-16j)  (-0.017165941050751865+1.5436738057145898e-17j)  (0.10040754940019614+2.645131530745273e-16j)  (0.12957123468700843-1.2583671402882993e-16j)  (-0.13722311379809737-9.43910133063431e-16j)  (-0.03250737784188526+3.55842785555919e-16j)  (-0.041078141379535284+2.4960050648027515e-15j)  (0.17915555426636204-3.717098150029566e-16j)  (-0.04312333743666832-1.3158614129463512e-16j)  (0.03171738755071369+1.5501509398774282e-15j)  (0.08747349653357084+8.598777591976432e-16j)  (0.15760150528480263-1.5386714396627392e-14j)  (-0.009511414158213246+1.2573997938618895e-17j)  (0.004442808762668325+3.110517649441642e-17j)  (-0.1306798684509441-1.8138133386459017e-15j)  (0.18904141377992506-5.589655189705216e-16j)  (0.15838422098834753+1.2393129661849674e-15j)  (0.12456123248605658+2.2408825350324022e-15j)  (-0.19354802247665495-7.331524376237998e-16j)  (0.11216518071014583-5.55172719466437e-16j)  (-0.1553401122531584-1.0902341356935423e-15j)  (-0.1557889726219554-1.901272598129232e-15j)  (-0.15248082612202998-2.103978280953209e-15j)  (0.09839545815244585-1.009391269816849e-15j)  (0.006036854297691566+1.4466254714554543e-17j)  (-0.0025228070175846423-2.3398774862719713e-16j)  (0.0676583425814566+5.382280094622571e-16j)  (-0.22422276436092925+2.511229369224282e-15j)  (-0.002669527415678279-1.947459938439827e-17j)  (0.0014827777570214518+2.4844931378820058e-17j)  (0.1429819914271381+6.802626699557724e-17j)  (0.04100971768460339+2.607156892256634e-16j)  (0.14552436135617627+1.0219504450462544e-15j)  (0.020403961907119083+1.6062113154745832e-16j)  (0.09097046337800187+2.096734312489016e-17j)  (0.03372033491145306+7.020504309449989e-17j)  (-0.07079928236513996+2.494411540799735e-16j)  (0.006205388431917444+2.890649407133974e-17j)  (0.02580906273767014-9.976991089026033e-18j)  (-0.05438259622115353-4.9794802947206075e-18j)  (-0.03957601219461252+5.301587592578083e-18j)  (0.024594040904552875+1.4381771402808755e-17j)  (0.014235789646893992-4.374335367153938e-17j)  (0.015653308673199657+3.025785299640214e-17j)  (-0.0017720989131942647+1.9708965034995665e-16j)  (-0.06957042819910643-9.366206209657848e-18j)  (0.003648033826111702+2.5591441869489664e-18j)  (0.0064201665833612115+2.3499122417674683e-18j)  (-0.011714096900371798+2.3888118168556125e-16j)  (-0.04059326619336951-7.474911536592767e-17j)  (0.01267080444304703+1.7201048585787925e-17j)  (0.008773203037395929-5.835126408144057e-18j)  (-0.006893610734852619-4.133922714008132e-18j)  (-0.0026080342958968057+6.2789708141502184e-18j)  (-0.005268348064578436-1.8720391433711015e-18j)  (0.004354667070662272-1.901826145365017e-18j)  (-0.002386947582026721-5.965635487771407e-19j)  (0.0003893620712947676-3.7405563702631224e-18j)  (-0.00038936207129690716+3.74055637025426e-18j)  (0.0023869475820262084+5.96563548779723e-19j)  (-0.004354667070711827+1.901826145359268e-18j)  (0.0052683480645376885+1.872039143398348e-18j)  (-0.0026080342958935505+6.278970814163614e-18j)  (-0.006893610734845417-4.133922714035961e-18j)  (0.008773203037404293-5.8351264081912655e-18j)  (0.012670804443050562+1.7201048585824336e-17j)  (-0.04059326619338176-7.474911536556386e-17j)  (-0.011714096900324506+2.388811816854064e-16j)  (-0.006420166583361203-2.349912241765071e-18j)  (0.003648033826111059+2.5591441869406557e-18j)  (0.06957042819910453+9.366206209657404e-18j)  (-0.0017720989131991597+1.970896503492815e-16j)  (-0.01565330867320958-3.025785299640007e-17j)  (-0.014235789646895453+4.3743353671545894e-17j)  (0.0245940409045114+1.438177140281e-17j)  (0.03957601219464694-5.3015875925596865e-18j)  (-0.05438259622113796-4.97948029471956e-18j)  (0.025809062737686614-9.976991089016271e-18j)  (0.006205388431922509+2.890649407130645e-17j)  (-0.0707992823651432+2.494411540799204e-16j)  (0.033720334911435335+7.020504309452989e-17j)  (0.0909704633780063+2.0967343124894597e-17j)  (-0.020403961907127965-1.606211315474586e-16j)  (-0.1455243613561739-1.0219504450458907e-15j)  (-0.04100971768460157-2.607156892256504e-16j)  (-0.14298199142713938-6.802626699557581e-17j)  (0.0014827777570219362+2.484493137885554e-17j)  (-0.0026695274156774665-1.947459938443886e-17j)  (0.22422276436093055-2.5112293692243076e-15j)  (-0.06765834258145964-5.382280094622185e-16j)  (-0.002522807017584176-2.3398774862699015e-16j)  (0.00603685429769069+1.446625471423042e-17j)  (0.09839545815250089-1.0093912698160932e-15j)  (-0.15248082612199138-2.103978280953598e-15j)  (0.155788972621954+1.9012725981293893e-15j)  (0.155340112253161+1.0902341356936927e-15j)  (-0.11216518071018056+5.551727194662647e-16j)  (0.1935480224766362+7.331524376238564e-16j)  (0.12456123248609424+2.2408825350333497e-15j)  (0.1583842209883173+1.2393129661848128e-15j)  (0.18904141377988926-5.589655189710894e-16j)  (-0.13067986845099613-1.813813338645807e-15j)  (-0.004442808762668896-3.110517649443777e-17j)  (0.00951141415821392-1.2573997938587002e-17j)  (0.15760150528478994-1.5386714396635735e-14j)  (0.0874734965335785+8.598777591969496e-16j)  (0.03171738755073937+1.55015093987615e-15j)  (-0.0431233374366674-1.3158614129417997e-16j)  (0.17915555426636304-3.717098150028125e-16j)  (-0.04107814137953782+2.49600506480194e-15j)  (0.032507377841914084-3.558427855555354e-16j)  (-0.13722311379808638-9.4391013306307e-16j)  (-0.12957123468700119+1.2583671402884331e-16j)  (0.10040754940020793+2.6451315307452297e-16j)  (0.017165941050744267-1.5436738057845143e-17j)  (-0.038701498437570134+4.988637770787251e-16j)  (0.019988482777248795-1.1820047718400404e-17j)  (-0.11262180358607296-2.1725803472041606e-18j)  (0.007419483497391763-9.697250766787414e-18j)  (-0.0003061797682506473-3.792344145158982e-17j)  (7.431450544278032e-05-3.005156663639479e-17j)  (6.401740583938205e-06+5.241029796218467e-18j)  (-0.004090739368861818-3.544984949266461e-17j)  (0.013991655027395744-8.854902308760917e-17j)  (0.009770943150785014-1.1797044627569972e-16j)  (-0.02059155101489377-1.1342503975602143e-15j)  (-0.010632381485720693-6.68671129370759e-16j)  (-0.0018921745561930941+3.972293565871346e-17j)  (-0.017977657164882626+6.018852208328942e-18j)  (0.018573533731673766+1.984156308814832e-18j)  (0.03477801713242257+2.52684456172579e-16j)  (-0.013627962234830381-2.0187815660496655e-16j)  (0.03226419199305192-1.9126531839979128e-17j)  (-0.023590562016514775+3.3748624374899664e-16j)  (0.0008012343181912747-1.995028741952254e-17j)  (-0.014772334522312178+1.409035529903264e-16j)  (-0.015362891711395911+8.397871083695058e-17j)  (0.03409940639093045-4.999269834285381e-17j)  (0.028184926683641552-1.8019115038180736e-16j)  (-0.04412488001472251+4.481982866131477e-16j)  (0.015473267114591835+2.1739831070148219e-16j)  (-0.04152136478834084-1.100820247750819e-15j)  (-0.008838628537873178+1.0588690252388781e-16j)  (-0.006163074452062591-5.622485436126984e-17j)  (-0.022155466571014408-1.7840018621630805e-15j)  (-0.005178868656449834+4.3001602791847124e-16j)  (-0.021554333435240037+2.0135639349669037e-15j)  (0.006472472740113343-5.459419294305394e-16j)  (-0.00011432767133909348+6.669831850202242e-19j)  (-0.007358852949541107-5.488937178987876e-18j)  (-0.0011384923031196072-1.9788955996660174e-17j)  (-0.00943986574145633+3.739162304108123e-17j)  (0.008202029353016864-2.3131038629229195e-17j)  (0.003284824288427076+3.3557795355276494e-17j)  (-0.002516457421980844+1.617825728843726e-17j)  (0.0028581403611816587+9.988590548036122e-17j)  (-0.020478881356420994+6.623257756856557e-16j)  (-0.006658761386368894+9.481057025016652e-17j)  (0.0020966471105087043+1.3712358307181484e-17j)  (0.0013415899194145291-3.638417834878829e-18j)  (-0.00315249578264585+9.612727302931538e-17j)  (0.0009789383073138874+1.2142411451350505e-17j)  (-0.011237566880432308-3.0830128752302657e-16j)  (0.03397794795569496+5.473991195794864e-16j)  (-0.024010925427734343+3.091476041545444e-16j)  (-0.04008814771401898+1.4798640154252311e-15j)  (-0.00841290665063507+1.4806293960274186e-17j)  (0.022653279528733073-1.8832452575250267e-16j)  (-0.006876436358224626-4.652437659891867e-18j)  (-0.009284038939710818+2.972014027579829e-17j)  (0.01672391795745316-1.255611466010543e-16j)  (-0.01623417717729044+1.6959803539864937e-16j)  (-0.02002586233382523+4.981320183512756e-16j)  (0.0005794723783497594+1.2613204044879073e-16j)  (-0.0015385306385550868+6.609428211773771e-18j)  (0.0012975831686088495+6.6198656104200845e-18j)  (0.0013653706317454982+8.539943166772053e-18j)  (0.0009446161937810037+1.4019163181152664e-17j)  (-0.0027656934319052577-2.6388315079163557e-17j)  (-0.0006283588973886757-1.5221847725807937e-17j)  (-0.005232555145718846-1.9000439573587978e-17j)  (0.0021996067527545148+1.1592727570246803e-18j)  (0.0012605039733304573-2.7136906030983112e-17j)  (-0.004974249540901334-6.878140954012e-17j)  (-0.003829547397348882-3.197544762545727e-17j)  (0.003087803735898284+1.6496197232115156e-16j)
