 (7.14951316533416e-05+0.0j)  (-0.00044847555813617177+0.0j)  (0.00028243180265623746+0.0j)  (-0.000214248649273817+0.0j)  (-0.00014578604343008314+0.0j)  (0.0006176194354829295+0.0j)  (-0.00032435154526234516+0.0j)  (0.00033324337259024625+0.0j)  (0.00015115781750139448+0.0j)  (-0.00012983434296226767+0.0j)  (0.0003269407191410016+0.0j)  (-0.00012894603687323044+0.0j)  (4.253172814799992e-05+0.0j)  (3.283792978209065e-05+0.0j)  (-2.3099967966917897e-05+0.0j)  (-2.900965441958464e-05+0.0j)  (5.912548943867608e-05+0.0j)  (-0.00015347557728157948+0.0j)  (-5.254785273684175e-05+0.0j)  (0.00012069428067836695+0.0j)  (-2.2266606126616187e-05+0.0j)  (-0.0001384377480455065+0.0j)  (0.0001409621126839528+0.0j)  (0.0003925132822302912+0.0j)  (-0.0005981612052415073+0.0j)  (-0.00018344307134165715+0.0j)  (-6.589633457983319e-05+0.0j)  (-8.468474009807933e-05+0.0j)  (0.0011728539893904317+0.0j)  (0.00023322060990496238+0.0j)  (-0.00010726649274949915+0.0j)  (-0.0003190732629199167+0.0j)  (-0.0006382074505314513+0.0j)  (-0.002924424852758161+0.0j)  (0.0023719645811276268+0.0j)  (0.0011816372456235772+0.0j)  (0.0005752028826250938+0.0j)  (0.00022547634870146336+0.0j)  (7.373504006718535e-05+0.0j)  (1.5486576808624587e-05+0.0j)  (-0.0009335594593191828+0.0j)  (-0.00018630521002636162+0.0j)  (-0.0009693388391579543+0.0j)  (-0.0005506174521574284+0.0j)  (0.00023644069042985636+0.0j)  (0.0008132825253300436+0.0j)  (-0.00032525872398527633+0.0j)  (-0.0002669924921367625+0.0j)  (0.0002663547175785236+0.0j)  (0.00010693690769688468+0.0j)  (4.595573333105138e-05+0.0j)  (-0.00015735478153602303+0.0j)  (-0.000273887609732158+0.0j)  (-0.00043680949953003986+0.0j)  (0.0005327778589237564+0.0j)  (0.00028281218065655906+0.0j)  (-0.007400373592696353+0.0j)  (0.0052171900213122905+0.0j)  (0.0005471871577249831+0.0j)  (0.00027630102456508994+0.0j)  (0.0001192429704014753+0.0j)  (0.001427258189533347+0.0j)  (0.0007287702784057663+0.0j)  (0.0004540370834273789+0.0j)  (0.0003740201506020245+0.0j)  (0.00024104520090834826+0.0j)  (0.00165793669233834+0.0j)  (-0.0018100018499397296+0.0j)  (-0.03346501915024172+0.0j)  (0.019487705209239963+0.0j)  (0.0013805549970284125+0.0j)  (0.011761223219220938+0.0j)  (-0.025794549538202694+0.0j)  (-0.06107000563637418+0.0j)  (0.013523793148119367+0.0j)  (0.02995909241433335+0.0j)  (-0.011046940796376468+0.0j)  (-0.07711857010974982+0.0j)  (0.014781495882766898+0.0j)  (0.0014774305685324213+0.0j)  (-0.0325382932728123+0.0j)  (-0.0015873290295992752+0.0j)  (-0.00040702295780668015+0.0j)  (-0.0006846886766097397+0.0j)  (0.02596524567963502+0.0j)  (-0.08665400269339872+0.0j)  (-0.03914970302546485+0.0j)  (0.019838845040933195+0.0j)  (0.05706118819230912+0.0j)  (-0.07924182628483274+0.0j)  (0.0438943936660649+0.0j)  (-0.022603689606906428+0.0j)  (0.03649261296246968+0.0j)  (-0.0779290412794491+0.0j)  (-0.002537588713137379+0.0j)  (-0.0001623276418605175+0.0j)  (-0.0363037120488083+0.0j)  (0.006068637733107961+0.0j)  (-0.00011944712802515475+0.0j)  (-0.00014331031074607078+0.0j)  (-0.06315351009606654+0.0j)  (0.02021106098882362+0.0j)  (-0.005264657552784106+0.0j)  (0.01997795848829613+0.0j)  (-0.036635908939502464+0.0j)  (0.013892890057678894+0.0j)  (-0.003467424540108333+0.0j)  (0.008223787372276706+0.0j)  (-0.06875740977614217+0.0j)  (0.14385548187934716+0.0j)  (0.10569256407014775+0.0j)  (-0.065123622338896+0.0j)  (-0.035094991536258335+0.0j)  (-0.04333907879570185+0.0j)  (0.00405068268123859+0.0j)  (0.1935474983469127+0.0j)  (-0.010112357904874556+0.0j)  (-0.01839190434770207+0.0j)  (0.03859653254346918+0.0j)  (0.12073813147998029+0.0j)  (-0.04309036897814251+0.0j)  (-0.025797862491540913+0.0j)  (0.021616860857349905+0.0j)  (0.007919605732427462+0.0j)  (0.13576075080910252+0.0j)  (-0.11296357309050688+0.0j)  (0.5564643487354066+0.0j)  (-0.07940887049733328+0.0j)  (-0.07940887049719016+0.0j)  (0.5564643487354055+0.0j)  (-0.1129635730903266+0.0j)  (0.1357607508092526+0.0j)  (-0.007919605732419158+0.0j)  (-0.02161686085736861+0.0j)  (0.025797862491522803+0.0j)  (0.043090368978143244+0.0j)  (-0.12073813147995759+0.0j)  (-0.03859653254352211+0.0j)  (-0.018391904347703266+0.0j)  (0.01011235790487916+0.0j)  (0.19354749834690763+0.0j)  (-0.0040506826812303515+0.0j)  (-0.0433390787956676+0.0j)  (-0.03509499153629039+0.0j)  (0.06512362233877994+0.0j)  (0.10569256407014146+0.0j)  (-0.1438554818794106+0.0j)  (0.06875740977615706+0.0j)  (-0.008223787372275661+0.0j)  (0.0034674245401076225+0.0j)  (-0.013892890057678256+0.0j)  (0.036635908939503775+0.0j)  (0.019977958488295543+0.0j)  (-0.005264657552783123+0.0j)  (0.020211060988818707+0.0j)  (-0.06315351009606789+0.0j)  (0.0001433103107460919+0.0j)  (0.00011944712802510558+0.0j)  (0.00606863773310438+0.0j)  (-0.03630371204880822+0.0j)  (0.0001623276418603007+0.0j)  (0.0025375887131374405+0.0j)  (0.07792904127942617+0.0j)  (-0.03649261296251835+0.0j)  (-0.022603689606908124+0.0j)  (0.04389439366606261+0.0j)  (-0.07924182628484298+0.0j)  (0.057061188192295755+0.0j)  (-0.019838845040930114+0.0j)  (0.03914970302546675+0.0j)  (0.08665400269339665+0.0j)  (-0.02596524567964057+0.0j)  (-0.0006846886766096917+0.0j)  (-0.0004070229578068682+0.0j)  (0.0015873290296005487+0.0j)  (0.032538293272811276+0.0j)  (-0.001477430568532356+0.0j)  (-0.014781495882766553+0.0j)  (0.0771185701097513+0.0j)  (0.011046940796371184+0.0j)  (0.02995909241433469+0.0j)  (-0.013523793148114029+0.0j)  (-0.06107000563637986+0.0j)  (0.02579454953819165+0.0j)  (0.011761223219222648+0.0j)  (0.0013805549970324715+0.0j)  (0.01948770520923769+0.0j)  (-0.03346501915024234+0.0j)  (0.0018100018499397595+0.0j)  (0.001657936692338492+0.0j)  (0.0002410452009079864+0.0j)  (0.0003740201506020118+0.0j)  (-0.0004540370834275914+0.0j)  (-0.0007287702784056303+0.0j)  (-0.0014272581895334168+0.0j)  (-0.00011924297040151057+0.0j)  (-0.0002763010245651442+0.0j)  (-0.0005471871577250319+0.0j)  (-0.005217190021313816+0.0j)  (0.007400373592695282+0.0j)  (0.0002828121806565543+0.0j)  (0.0005327778589237083+0.0j)  (-0.0004368094995300186+0.0j)  (-0.0002738876097321742+0.0j)  (0.0001573547815360154+0.0j)  (4.5955733331043835e-05+0.0j)  (-0.00010693690769688048+0.0j)  (-0.00026635471757850286+0.0j)  (0.0002669924921368877+0.0j)  (0.0003252587239851803+0.0j)  (-0.0008132825253300529+0.0j)  (-0.0002364406904297959+0.0j)  (-0.0005506174521572598+0.0j)  (-0.000969338839158085+0.0j)  (0.00018630521002644022+0.0j)  (0.0009335594593190998+0.0j)  (1.548657680855334e-05+0.0j)  (7.373504006720594e-05+0.0j)  (-0.00022547634870159715+0.0j)  (-0.0005752028826251013+0.0j)  (-0.0011816372456234512+0.0j)  (-0.0023719645811277747+0.0j)  (0.002924424852758053+0.0j)  (0.0006382074505314806+0.0j)  (0.00031907326291962803+0.0j)  (0.000107266492749519+0.0j)  (0.0002332206099050439+0.0j)  (-0.001172853989390447+0.0j)  (-8.468474009790629e-05+0.0j)  (-6.589633457997583e-05+0.0j)  (-0.00018344307134175231+0.0j)  (0.0005981612052414695+0.0j)  (-0.00039251328223029246+0.0j)  (-0.0001409621126839144+0.0j)  (0.00013843774804552444+0.0j)  (2.2266606126597484e-05+0.0j)  (0.00012069428067836818+0.0j)  (-5.254785273684151e-05+0.0j)  (-0.00015347557728157958+0.0j)  (5.912548943868819e-05+0.0j)  (-2.9009654419587124e-05+0.0j)  (2.3099967966923836e-05+0.0j)  (3.283792978209969e-05+0.0j)  (-4.2531728148000605e-05+0.0j)  (-0.00012894603687318382+0.0j)  (0.000326940719141031+0.0j)  (-0.00012983434296227677+0.0j)  (0.00015115781750140258+0.0j)  (-0.0003332433725901563+0.0j)  (0.00032435154526222807+0.0j)  (-0.0006176194354829802+0.0j)  (-0.00014578604343017917+0.0j)  (0.00021424864927385476+0.0j)  (-0.0002824318026561855+0.0j)  (0.00044847555813628176+0.0j)  (-7.149513165334389e-05+0.0j)
 (-0.003087803735899517-1.6496197232115787e-16j)  (0.0038295473973488344+3.197544762543099e-17j)  (0.004974249540901126+6.878140954010798e-17j)  (-0.0012605039733301164+2.7136906031005253e-17j)  (0.002199606752754511+1.1592727570307077e-18j)  (0.0052325551457181345+1.900043957358638e-17j)  (0.0006283588973876251+1.522184772579634e-17j)  (0.002765693431906014+2.6388315079170922e-17j)  (0.000944616193781373+1.4019163181150417e-17j)  (0.0013653706317454562+8.539943166769806e-18j)  (0.0012975831686086912+6.619865610420134e-18j)  (-0.0015385306385545883+6.6094282117688224e-18j)  (-0.0005794723783475555-1.261320404488548e-16j)  (-0.02002586233382593+4.98132018351261e-16j)  (0.01623417717728651-1.6959803539861126e-16j)  (0.01672391795745638-1.2556114660109283e-16j)  (-0.009284038939711876+2.972014027580077e-17j)  (-0.006876436358223335-4.652437659893494e-18j)  (0.022653279528732157-1.8832452575250605e-16j)  (-0.008412906650636478+1.4806293960284318e-17j)  (0.04008814771401918-1.4798640154252771e-15j)  (0.024010925427731308-3.091476041544163e-16j)  (-0.0339779479556963-5.47399119579419e-16j)  (0.011237566880433088+3.083012875230096e-16j)  (-0.0009789383073139993-1.2142411451350431e-17j)  (-0.0031524957826463574+9.612727302932223e-17j)  (0.0013415899194121924-3.638417834884783e-18j)  (0.0020966471105100058+1.3712358307175438e-17j)  (0.006658761386369652-9.481057025018331e-17j)  (-0.02047888135642117+6.623257756856649e-16j)  (-0.0028581403611800983-9.988590548038431e-17j)  (0.002516457421977794-1.6178257288476037e-17j)  (-0.0032848242884319194-3.355779535522651e-17j)  (-0.008202029353018357+2.3131038629242655e-17j)  (0.00943986574145826-3.7391623041102633e-17j)  (0.0011384923031188031+1.978895599665204e-17j)  (0.007358852949536315+5.4889371790476416e-18j)  (0.00011432767133871032-6.669831850602281e-19j)  (0.006472472740103304-5.459419294295917e-16j)  (-0.02155433343524299+2.013563934967184e-15j)  (0.005178868656453752-4.3001602791822093e-16j)  (0.02215546657101404+1.784001862163111e-15j)  (-0.0061630744520629836-5.622485436139047e-17j)  (-0.00883862853787248+1.0588690252396554e-16j)  (0.04152136478834119+1.10082024775082e-15j)  (-0.015473267114592001-2.1739831070149663e-16j)  (0.04412488001471884-4.481982866131375e-16j)  (-0.028184926683647145+1.8019115038186579e-16j)  (-0.03409940639093058+4.999269834285428e-17j)  (0.015362891711394346-8.397871083694912e-17j)  (-0.014772334522313494+1.409035529903418e-16j)  (-0.00080123431819122+1.995028741952881e-17j)  (-0.023590562016507804+3.374862437489848e-16j)  (0.03226419199305607-1.9126531840049047e-17j)  (-0.013627962234830716-2.0187815660497742e-16j)  (0.03477801713242313+2.526844561725952e-16j)  (-0.01857353373167272-1.9841563088146595e-18j)  (0.01797765716488363-6.018852208341416e-18j)  (0.001892174556197764-3.972293565841777e-17j)  (0.010632381485717737+6.686711293706257e-16j)  (0.020591551014895317+1.1342503975603153e-15j)  (-0.009770943150784934+1.1797044627569228e-16j)  (-0.013991655027393404+8.854902308764355e-17j)  (0.004090739368865305+3.544984949259098e-17j)  (6.4017405835075595e-06+5.2410297962362245e-18j)  (7.431450544182069e-05-3.00515666364195e-17j)  (-0.00030617976825083985-3.792344145156876e-17j)  (-0.007419483497392068+9.69725076680055e-18j)  (-0.11262180358607225-2.1725803472031082e-18j)  (0.019988482777257857-1.1820047718395651e-17j)  (-0.03870149843756944+4.988637770787159e-16j)  (0.017165941050746952-1.543673805785375e-17j)  (-0.1004075494002287-2.645131530744947e-16j)  (-0.12957123468698592+1.258367140288752e-16j)  (0.1372231137980921+9.43910133062973e-16j)  (0.03250737784189313-3.5584278555565856e-16j)  (0.041078141379525014-2.4960050648018794e-15j)  (-0.1791555542663636+3.717098150029556e-16j)  (0.04312333743666683+1.315861412943851e-16j)  (-0.03171738755072091-1.5501509398778244e-15j)  (-0.08747349653358218-8.598777591967592e-16j)  (-0.1576015052847932+1.538671439663561e-14j)  (0.009511414158214484-1.2573997938600976e-17j)  (-0.0044428087626679925-3.1105176494414963e-17j)  (0.13067986845095514+1.813813338645958e-15j)  (-0.18904141377991984+5.589655189706873e-16j)  (-0.1583842209883385-1.2393129661851766e-15j)  (-0.12456123248606753-2.2408825350331347e-15j)  (0.193548022476642+7.331524376238179e-16j)  (-0.11216518071016912+5.551727194663043e-16j)  (0.15534011225317074+1.0902341356937872e-15j)  (0.15578897262194602+1.9012725981293246e-15j)  (0.15248082612198477+2.1039782809536577e-15j)  (-0.09839545815251116+1.009391269815968e-15j)  (-0.006036854297687645-1.44662547141652e-17j)  (0.0025228070175846024+2.3398774862699025e-16j)  (-0.06765834258143763-5.38228009462455e-16j)  (0.22422276436093663-2.511229369224255e-15j)  (0.0026695274156774613+1.9474599384474487e-17j)  (-0.0014827777570214393-2.4844931378828844e-17j)  (-0.142981991427141-6.802626699559134e-17j)  (-0.041009717684588325-2.6071568922562797e-16j)  (-0.14552436135617572-1.021950445045909e-15j)  (-0.02040396190712183-1.6062113154740803e-16j)  (-0.09097046337800359-2.0967343124894893e-17j)  (-0.03372033491143594-7.020504309452332e-17j)  (0.07079928236514318-2.494411540799224e-16j)  (-0.006205388431937112-2.89064940712941e-17j)  (-0.02580906273767196+9.976991089018132e-18j)  (0.05438259622113606+4.979480294715566e-18j)  (0.03957601219463588-5.301587592568786e-18j)  (-0.024594040904545728-1.4381771402802987e-17j)  (-0.014235789646887032+4.37433536715598e-17j)  (-0.01565330867321617-3.0257852996359653e-17j)  (0.001772098913198477-1.9708965034927278e-16j)  (0.06957042819910524+9.366206209657725e-18j)  (-0.0036480338261102247-2.5591441869478294e-18j)  (-0.006420166583360634-2.3499122417654407e-18j)  (0.011714096900336358-2.3888118168536275e-16j)  (0.04059326619337951+7.474911536563229e-17j)  (-0.012670804443050073-1.7201048585789257e-17j)  (-0.008773203037401396+5.835126408161985e-18j)  (0.006893610734845823+4.13392271403617e-18j)  (0.002608034295896328-6.278970814159281e-18j)  (0.005268348064559984+1.8720391433887307e-18j)  (-0.004354667070684827+1.9018261453759998e-18j)  (0.002386947582026367+5.965635487791252e-19j)  (-0.0003893620712960437+3.740556370252756e-18j)  (0.00038936207129562845-3.740556370255421e-18j)  (-0.002386947582026536-5.965635487782007e-19j)  (0.00435466707067787-1.9018261453633926e-18j)  (-0.005268348064565638-1.872039143374437e-18j)  (0.0026080342958931056-6.2789708141495374e-18j)  (0.006893610734852432+4.133922714006973e-18j)  (-0.008773203037396057+5.835126408184301e-18j)  (-0.01267080444305023-1.7201048585828046e-17j)  (0.04059326619337253+7.474911536581333e-17j)  (0.011714096900354173-2.388811816855905e-16j)  (0.006420166583360955+2.3499122417640294e-18j)  (-0.0036480338261120166-2.5591441869545285e-18j)  (-0.06957042819910353-9.366206209655839e-18j)  (0.0017720989131954981-1.9708965034992275e-16j)  (0.01565330867320215+3.025785299643619e-17j)  (0.014235789646898846-4.3743353671540193e-17j)  (-0.024594040904502526-1.4381771402816903e-17j)  (-0.039576012194633234+5.30158759256058e-18j)  (0.05438259622115979+4.9794802947184135e-18j)  (-0.02580906273767756+9.976991089021164e-18j)  (-0.006205388431923685-2.890649407133454e-17j)  (0.07079928236513942-2.4944115407997254e-16j)  (-0.03372033491144944-7.020504309449511e-17j)  (-0.09097046337800295-2.0967343124892206e-17j)  (0.020403961907121335+1.6062113154746902e-16j)  (0.14552436135617794+1.021950445046254e-15j)  (0.041009717684599496+2.607156892256493e-16j)  (0.14298199142713847+6.802626699557976e-17j)  (-0.0014827777570223574-2.4844931378806996e-17j)  (0.002669527415676466+1.947459938441033e-17j)  (-0.22422276436092967+2.5112293692242493e-15j)  (0.06765834258145832+5.382280094622202e-16j)  (0.0025228070175848097+2.339877486272071e-16j)  (-0.006036854297688809-1.4466254714318938e-17j)  (-0.09839545815241513+1.0093912698172947e-15j)  (0.15248082612204583+2.1039782809530314e-15j)  (-0.15578897262193778-1.901272598129106e-15j)  (-0.15534011225317518-1.0902341356937977e-15j)  (0.11216518071020604-5.551727194661949e-16j)  (-0.19354802247661973-7.331524376239401e-16j)  (-0.12456123248608132-2.2408825350326144e-15j)  (-0.15838422098832872-1.2393129661846593e-15j)  (-0.18904141377991118+5.589655189707528e-16j)  (0.13067986845096818+1.8138133386457767e-15j)  (0.004442808762667632+3.1105176494419314e-17j)  (-0.009511414158213183+1.2573997938629058e-17j)  (-0.15760150528479827+1.538671439662735e-14j)  (-0.08747349653357389-8.598777591969085e-16j)  (-0.031717387550713856-1.5501509398776208e-15j)  (0.043123337436664175+1.3158614129466248e-16j)  (-0.17915555426636337+3.7170981500296406e-16j)  (0.04107814137954165-2.4960050648030114e-15j)  (-0.03250737784191379+3.558427855557346e-16j)  (0.1372231137980858+9.439101330636085e-16j)  (0.12957123468700882-1.2583671402886767e-16j)  (-0.1004075494002007-2.6451315307458075e-16j)  (-0.01716594105075167+1.5436738057142055e-17j)  (0.03870149843756561-4.988637770500083e-16j)  (-0.019988482777259342+1.1820047716270862e-17j)  (0.11262180358607185+2.172580346842346e-18j)  (-0.007419483497391972+9.697250766762817e-18j)  (0.0003061797682499196+3.792344145160428e-17j)  (-7.431450544204121e-05+3.0051566636345477e-17j)  (-6.401740585588794e-06-5.241029796023224e-18j)  (0.004090739368863156+3.544984949257544e-17j)  (-0.013991655027395295+8.854902308779593e-17j)  (-0.00977094315078613+1.179704462756086e-16j)  (0.02059155101489248+1.134250397560877e-15j)  (0.010632381485724247+6.686711293702388e-16j)  (0.001892174556197178-3.972293565830538e-17j)  (0.01797765716488778-6.0188522083394716e-18j)  (-0.018573533731668545-1.984156308809384e-18j)  (-0.03477801713242365-2.5268445617278337e-16j)  (0.013627962234830985+2.0187815660509164e-16j)  (-0.032264191993055004+1.912653184007916e-17j)  (0.02359056201650981-3.374862437489971e-16j)  (-0.000801234318189953+1.9950287419482366e-17j)  (0.014772334522313775-1.409035529902452e-16j)  (0.015362891711394485-8.397871083703904e-17j)  (-0.03409940639093021+4.999269834289027e-17j)  (-0.028184926683631983+1.8019115038167294e-16j)  (0.04412488001472927-4.481982866131633e-16j)  (-0.015473267114586034-2.1739831070145297e-16j)  (0.04152136478834184+1.1008202477510068e-15j)  (0.008838628537869387-1.0588690252387799e-16j)  (0.006163074452064979+5.622485436121209e-17j)  (0.02215546657101592+1.7840018621631594e-15j)  (0.005178868656452294-4.3001602791851503e-16j)  (0.021554333435242004-2.0135639349760013e-15j)  (-0.00647247274010174+5.459419294294068e-16j)  (0.00011432767133977729-6.6698318508524055e-19j)  (0.007358852949539481+5.4889371793666264e-18j)  (0.0011384923031236187+1.9788955996323583e-17j)  (0.009439865741454822-3.739162304102596e-17j)  (-0.008202029353017745+2.3131038629245028e-17j)  (-0.0032848242884307337-3.3557795355336946e-17j)  (0.002516457421978276-1.61782572883996e-17j)  (-0.002858140361180114-9.988590548033986e-17j)  (0.020478881356421667-6.623257756855723e-16j)  (0.006658761386370839-9.481057025021235e-17j)  (-0.0020966471105065107-1.371235830716914e-17j)  (-0.0013415899194161825+3.6384178347907244e-18j)  (0.0031524957826460738-9.612727302934546e-17j)  (-0.0009789383073132876-1.2142411451381098e-17j)  (0.011237566880430238+3.083012875229424e-16j)  (-0.03397794795569672-5.473991195794397e-16j)  (0.024010925427738798-3.0914760415466794e-16j)  (0.0400881477140163-1.4798640154250594e-15j)  (0.008412906650636424-1.4806293960281163e-17j)  (-0.022653279528732737+1.88324525752518e-16j)  (0.00687643635822275+4.6524376598960575e-18j)  (0.009284038939713201-2.972014027582171e-17j)  (-0.01672391795745557+1.2556114660106155e-16j)  (0.016234177177287513-1.6959803539860567e-16j)  (0.020025862333825552-4.98132018351165e-16j)  (-0.0005794723783455814-1.2613204044887112e-16j)  (0.0015385306385547353-6.609428211769251e-18j)  (-0.001297583168609064-6.619865610421866e-18j)  (-0.0013653706317452922-8.539943166760848e-18j)  (-0.0009446161937813904-1.4019163181148655e-17j)  (0.0027656934319054242+2.638831507917028e-17j)  (0.0006283588973887966+1.5221847725801984e-17j)  (0.005232555145718765+1.9000439573581695e-17j)  (-0.002199606752753403-1.1592727570259868e-18j)  (-0.0012605039733309732+2.7136906030982262e-17j)  (0.004974249540902194+6.878140954013e-17j)  (0.0038295473973477064+3.197544762542279e-17j)  (-0.003087803735898926-1.6496197232118127e-16j)
