 (0.0015669170697512962+0.0j)  (-0.0054760074289820935+0.0j)  (0.0009256184338170897+0.0j)  (-0.00039033535828764603+0.0j)  (0.0008178864397495702+0.0j)  (-0.008345332509791739+0.0j)  (0.0020776476012608976+0.0j)  (-0.0069036984220544806+0.0j)  (0.00038658336756094617+0.0j)  (-0.00032057566683518275+0.0j)  (0.003604804152651988+0.0j)  (-0.0009934350893339669+0.0j)  (-0.0012872608438171931+0.0j)  (7.488212984563557e-05+0.0j)  (0.00015320506779923672+0.0j)  (-0.00039685098981155165+0.0j)  (0.0008731958130816275+0.0j)  (-0.00018291069378639457+0.0j)  (-0.0020044369862727055+0.0j)  (0.001556371977376212+0.0j)  (-0.047713171698161916+0.0j)  (0.019253073466963616+0.0j)  (0.022580808003817586+0.0j)  (0.0205584943940964+0.0j)  (-0.01146903157103889+0.0j)  (-0.012030452234524088+0.0j)  (-0.03401977120824884+0.0j)  (0.05578706301045557+0.0j)  (0.011238966523042505+0.0j)  (-0.05884156593703688+0.0j)  (-0.03461814889919426+0.0j)  (0.02874057174373765+0.0j)  (0.003493415416732463+0.0j)  (0.0002970688436958038+0.0j)  (0.05857425999704519+0.0j)  (-0.0710243402111101+0.0j)  (-0.02003630443184239+0.0j)  (-0.01675742709749613+0.0j)  (-0.055897336810742694+0.0j)  (-0.034393279143129125+0.0j)  (0.01604993996636605+0.0j)  (0.09120644239938203+0.0j)  (0.0691189679126346+0.0j)  (0.04773096457872934+0.0j)  (-0.01919258756702976+0.0j)  (-0.0697840551042895+0.0j)  (0.09055765961493976+0.0j)  (0.1377373278621714+0.0j)  (-0.06858455321809669+0.0j)  (-0.053566672622070745+0.0j)  (-0.00160819305457779+0.0j)  (-0.0020761404028542037+0.0j)  (-0.05447355539616627+0.0j)  (0.08962729751312894+0.0j)  (0.07307353123725052+0.0j)  (-0.03829121366113512+0.0j)  (-0.020099040053739272+0.0j)  (-0.02889602107457939+0.0j)  (0.01612121568472112+0.0j)  (0.00440043519710156+0.0j)  (0.00950145305849908+0.0j)  (0.012067481876865474+0.0j)  (-0.006725274101209471+0.0j)  (-0.007187636460390399+0.0j)  (-0.022400914780237726+0.0j)  (-0.03745434532379382+0.0j)  (0.030756052588957656+0.0j)  (0.08915429345332904+0.0j)  (-0.036536001934431704+0.0j)  (-0.09368522355607677+0.0j)  (-0.004204793405179296+0.0j)  (-0.08342805192686563+0.0j)  (0.15273661249294943+0.0j)  (0.003132954257730265+0.0j)  (-0.026065194249193888+0.0j)  (-0.06502639473611792+0.0j)  (0.001138430581738137+0.0j)  (0.006542693662693075+0.0j)  (0.07330886763830105+0.0j)  (0.0517404673898049+0.0j)  (-0.026780736696247677+0.0j)  (-0.015370925405808592+0.0j)  (0.02147542049488124+0.0j)  (0.01258483415935438+0.0j)  (0.1148576835493041+0.0j)  (0.07834870044235823+0.0j)  (-0.09837256109026643+0.0j)  (-0.024763034391316285+0.0j)  (-0.06911802545496114+0.0j)  (0.03412790166604348+0.0j)  (0.02474033023941771+0.0j)  (0.03781634446230066+0.0j)  (-0.02907971681404317+0.0j)  (-0.024560418865557793+0.0j)  (0.04264204450307568+0.0j)  (0.007784318522618364+0.0j)  (-0.02682336154198816+0.0j)  (-0.028613868831840694+0.0j)  (0.018370384847290477+0.0j)  (0.0013782455341363492+0.0j)  (-0.0957750026233955+0.0j)  (-0.03528120937985425+0.0j)  (-0.009029098832697589+0.0j)  (0.05127748802469999+0.0j)  (0.06263371283875994+0.0j)  (-0.06021565068572957+0.0j)  (0.01575788355127448+0.0j)  (0.028796608077374542+0.0j)  (-0.2924788472169507+0.0j)  (0.17473962869443102+0.0j)  (0.28500440698124696+0.0j)  (-0.07236224518351671+0.0j)  (-0.12593395307592342+0.0j)  (0.02066565977177476+0.0j)  (0.09912187838173993+0.0j)  (-0.028780106137141517+0.0j)  (-0.010707242077834472+0.0j)  (0.028256898497186492+0.0j)  (0.005645203067325042+0.0j)  (-0.027226379511867124+0.0j)  (0.048053795149261516+0.0j)  (-0.07649079748872804+0.0j)  (0.023998923460607335+0.0j)  (-0.044044351029839314+0.0j)  (0.08180636079580011+0.0j)  (-0.07433840268478815+0.0j)  (0.08166754251973089+0.0j)  (-0.07612390598644515+0.0j)  (0.07626059648828731+0.0j)  (-0.0818139820985856+0.0j)  (0.0744607350063714+0.0j)  (-0.08194074650420394+0.0j)  (0.04411134871745216+0.0j)  (-0.024035295912387653+0.0j)  (0.07659708599390944+0.0j)  (-0.04812049196138922+0.0j)  (0.027260955719119573+0.0j)  (0.005652370198993659+0.0j)  (-0.028290308163774185+0.0j)  (0.010719853558918815+0.0j)  (0.028812490350377258+0.0j)  (-0.09923317870000725+0.0j)  (-0.0206879250917549+0.0j)  (-0.12606948110608174+0.0j)  (0.07243673307766008+0.0j)  (-0.28529705925406984+0.0j)  (-0.17491759798486844+0.0j)  (0.2927761736564838+0.0j)  (0.028821830386682904+0.0j)  (-0.015771670716495937+0.0j)  (-0.06026748032697207+0.0j)  (0.06268756882274092+0.0j)  (-0.051319493239612185+0.0j)  (-0.009036489574908891+0.0j)  (-0.03530911168620586+0.0j)  (0.09585068732777983+0.0j)  (-0.001379320846784314+0.0j)  (-0.018384682572020566+0.0j)  (-0.028634729908172184+0.0j)  (0.026842889468954214+0.0j)  (0.007789897269517083+0.0j)  (-0.042672526557807074+0.0j)  (-0.024577218709782984+0.0j)  (0.02909958464597418+0.0j)  (0.03784153434062739+0.0j)  (0.024756779775589027+0.0j)  (-0.03415044626913575+0.0j)  (-0.06916364384484117+0.0j)  (0.024779155726807934+0.0j)  (0.09843655057691379+0.0j)  (0.07839908039856133+0.0j)  (-0.11493148034057153+0.0j)  (-0.012592893304589365+0.0j)  (-0.021489155143100788+0.0j)  (-0.015380492063625038+0.0j)  (-0.02679737703897996+0.0j)  (0.05177214792438757+0.0j)  (0.07335373446154482+0.0j)  (-0.006546681192872903+0.0j)  (-0.0011391239363822605+0.0j)  (-0.06506469296947645+0.0j)  (0.02608053529803133+0.0j)  (0.0031347394832256683+0.0j)  (0.15282354806220305+0.0j)  (-0.08347520760364256+0.0j)  (-0.0042071679307159925+0.0j)  (-0.09373765744529483+0.0j)  (0.0365564327952487+0.0j)  (0.08920371472233132+0.0j)  (0.030773089563944023+0.0j)  (-0.037474777218067794+0.0j)  (-0.022413128769828136+0.0j)  (0.007191477288121838+0.0j)  (0.006728864818050495+0.0j)  (0.0120738424895699+0.0j)  (0.009506456320812743+0.0j)  (-0.004402726202063684+0.0j)  (-0.016129604063212226+0.0j)  (-0.02891089482438776+0.0j)  (-0.020109378905445046+0.0j)  (0.03831075520460538+0.0j)  (0.07311076367566718+0.0j)  (-0.08967222765101024+0.0j)  (-0.05450085095378051+0.0j)  (0.0020771726510300085+0.0j)  (0.0016089923851383536+0.0j)  (0.05359325553669427+0.0j)  (0.06861857672374294+0.0j)  (-0.13780481623473934+0.0j)  (-0.09060198986921543+0.0j)  (-0.06981774557295742+0.0j)  (0.019201846254806098+0.0j)  (0.04775377722795418+0.0j)  (0.06915197968715561+0.0j)  (0.09124999205155732+0.0j)  (0.016057599333559013+0.0j)  (-0.03440966959201964+0.0j)  (-0.05592394986765833+0.0j)  (-0.016765324869616485+0.0j)  (-0.020045744428819904+0.0j)  (0.07105764797515944+0.0j)  (0.05860171882610721+0.0j)  (0.0002972070066388929+0.0j)  (0.003495038300791149+0.0j)  (0.02875378009968543+0.0j)  (-0.03463404189369973+0.0j)  (0.05886828469496356+0.0j)  (0.011244062841340205+0.0j)  (-0.05581220068358716+0.0j)  (-0.03403508922609814+0.0j)  (0.012035769678038408+0.0j)  (0.011474096869164426+0.0j)  (0.020567569269397217+0.0j)  (-0.02259077098062749+0.0j)  (-0.01926151108056514+0.0j)  (0.04773407576532067+0.0j)  (0.0015570408942333445+0.0j)  (-0.0020052967191937433+0.0j)  (0.00018298830847926853+0.0j)  (-0.0008735656598099875+0.0j)  (-0.0003970148640451035+0.0j)  (0.00015326828072404405+0.0j)  (7.491280571934938e-05+0.0j)  (-0.0012877877146508614+0.0j)  (0.000993837477769411+0.0j)  (-0.0036062622849245274+0.0j)  (0.00032070429108199574+0.0j)  (-0.0003867382617655253+0.0j)  (0.00690640601504212+0.0j)  (-0.0020784616455012178+0.0j)  (0.00834858575587041+0.0j)  (-0.0008182050616399553+0.0j)  (0.00039048737055773073+0.0j)  (-0.0009259782410647952+0.0j)  (0.005478130914701957+0.0j)  (-0.0015675239595480369+0.0j)
 (-0.010496147539463704+1.421561245451298e-16j)  (-0.007002282972550913+3.787215581256109e-17j)  (-0.01341926144235899+2.150673715126772e-16j)  (-0.0020195420833045005-8.124555219467987e-18j)  (-0.0009309280146595641+5.634333484919419e-17j)  (-0.014744493271626961+2.558974788013608e-17j)  (-0.006537861729329842+1.2428669898017778e-16j)  (-0.012497472311183103+3.86790674301847e-17j)  (0.001158671322640062+1.033280345133177e-17j)  (0.0026551973486025+1.9449403936457194e-18j)  (0.004338428164049776+4.806277345469054e-19j)  (-0.0041313654675742655+7.911297597443223e-18j)  (0.002150846275147267+1.8720818299147614e-17j)  (-0.026836640011323187+3.169363426860132e-15j)  (0.01445612902212882+2.9108000475480466e-16j)  (0.027799088584259574-6.238486843998028e-16j)  (-0.05042463308902848+9.941684561430435e-16j)  (0.02090510964057118-7.003502912089805e-16j)  (0.0800707329850834-8.193904342399698e-16j)  (0.041738460277877955+4.643705920433618e-16j)  (-0.06785595264209458+2.0687513372512703e-17j)  (0.002495711737347417-4.964989523228179e-17j)  (-0.024303255871603518+2.3807252916256087e-16j)  (0.07411988455167873-6.262336878192564e-16j)  (0.07882026535836895-1.6266116511712992e-15j)  (-0.06965203067064496+5.536635218174168e-16j)  (-0.10658123156613802-5.884890006757585e-16j)  (0.02229297266217979-3.2405999481606336e-16j)  (-0.05085515382475229-2.7196695991131858e-15j)  (-0.0698313964023972-5.477334617917293e-16j)  (-0.019303078398466657-4.2931260619988637e-16j)  (0.05561143684816071-4.264917037170601e-16j)  (-0.0010344466836647486+6.838818031498327e-17j)  (-0.027313154320590654-1.3064869240704353e-15j)  (0.09788477205430088-1.3671991425771287e-15j)  (-0.04564194816013664-1.0680872444791975e-15j)  (-0.03991123782979141-2.0356687360046574e-15j)  (0.018599139558531035+2.4489725928026543e-15j)  (-0.05148567661984789+1.2800858051831634e-16j)  (-0.05219205329573937-2.227075273635275e-16j)  (-0.04850600797163923+1.4206461302226138e-15j)  (0.10598487475717688-1.4685481073817854e-15j)  (0.019786071630696705+9.94601980533e-16j)  (0.12414830106025884+1.0089545420922225e-15j)  (-0.10187786397463222+1.287660286804314e-15j)  (-0.04874611923970905-5.064647479552274e-16j)  (0.0974807574991822+1.4271060481842726e-17j)  (0.1347068326484829-8.521620232506298e-17j)  (-0.032978361377183504+2.1717606823396536e-16j)  (-0.11917821058926915-2.7105377375360366e-16j)  (-0.05721507466034877-6.514827527125128e-16j)  (-0.005744433983401243+1.7946620869638174e-15j)  (0.002187143697701663-8.098921329338681e-16j)  (0.1131933651137779-4.856466378545353e-16j)  (0.04318170686838971+2.166561313529247e-16j)  (-0.08616350693362221+4.572849916300297e-16j)  (0.07103966264359271-1.8012441318635874e-15j)  (-0.10934240236898445+9.82262336658451e-16j)  (0.013475768707449626-2.021544867995987e-16j)  (0.018728073949139445+5.435796317284192e-16j)  (-0.008389820234546725+2.7822069091233424e-16j)  (0.02786031171582555-2.1517821796530394e-16j)  (-0.034853331291103684-5.882327913392759e-16j)  (0.01593543147125326+5.779683466357007e-16j)  (-0.07821189251324637+1.3089144035722264e-15j)  (-0.007010780782877597-7.89041676740183e-16j)  (0.035603809665413565-1.842104868305732e-16j)  (0.07829446330529115+2.7079347746332965e-17j)  (-0.013939471005300318-3.507398550865739e-16j)  (-0.09425765337272751+1.0286566913176883e-16j)  (0.0102910492466427-5.993389755608588e-16j)  (-0.07561980835572236+2.8935914568405685e-17j)  (0.1321476784146519+3.8217785473675186e-16j)  (-0.05365640031930839-1.8540868121675825e-14j)  (0.07817164129828401-3.992861994099727e-15j)  (-0.08966012774843746+1.4757521743235884e-15j)  (-0.06994045192113586+3.853729557025785e-15j)  (-0.034731236314686234-5.137429107287776e-16j)  (0.05712792124146891-4.620882508332264e-16j)  (0.05067557948722996+4.838501787213051e-16j)  (0.025587190798351284-1.0722800036340812e-15j)  (-0.07811709804174269+1.5406609707247986e-15j)  (0.009829400613386385+1.3166340038134996e-17j)  (0.01827528783196119+3.6790736609314914e-16j)  (0.08575258520367857-3.009911575300018e-17j)  (0.06427571199039012-9.663307755857216e-17j)  (-0.08575488361894022-8.824472886230467e-16j)  (0.009156674178841844+3.592800271438389e-15j)  (-0.052253179575633746-3.354982243225175e-16j)  (0.01605501507013353-4.159928269964522e-16j)  (0.036841975559385856+4.788938291914393e-16j)  (0.020803273008136162-3.3585249130127455e-16j)  (0.07486702120011314-3.275913159585429e-15j)  (-0.11931397556246731+4.124084024296475e-15j)  (0.0045278784436729655+1.703667221607739e-15j)  (0.18012495071311277-8.370711101876238e-15j)  (0.009025260416228482-1.4597166377396402e-15j)  (-0.05126959507294075+1.2934581982953476e-15j)  (0.012249353432418869-2.481145760078698e-16j)  (0.030573271818993032+4.284933575197287e-15j)  (-0.08897911141352961-2.2327265387562158e-15j)  (0.06773792272395317+6.109178250120296e-15j)  (0.1537528498898106-1.3035322987647574e-14j)  (0.06493670275512561-2.0508834594881063e-15j)  (-0.029115323803022987-2.0639884382480657e-16j)  (-0.10002269021886946-2.5183457048717363e-16j)  (-0.10631656257289163+9.424662662791707e-16j)  (0.08324763515345784-9.608669047593136e-17j)  (-0.14648733727812077+7.2782050084992e-18j)  (0.08216219745503701-6.053975550670986e-17j)  (0.1382343141504158-5.528790837604727e-19j)  (-0.03887983712714763+1.0064279437007113e-16j)  (-0.06051680891794234-5.897015410091321e-17j)  (0.005093181610450229-5.062181511251129e-16j)  (0.04804526631031496+1.764368452074417e-16j)  (-0.0002840213787506235+6.255053912821918e-16j)  (0.006676692340568525-2.3550627165173564e-16j)  (0.016835273485479255-1.0598430410157835e-16j)  (-0.008351838143223964+6.557378005886336e-15j)  (-0.012531434126897388+1.344632356281687e-15j)  (-0.006173661737331949+3.0289984244578033e-15j)  (-0.04266563120448954+1.896280617934791e-15j)  (0.0341808997267943+1.0008273781809935e-15j)  (-0.00046971905785110277+5.0281354701319515e-16j)  (0.032720612847930965+6.848267235385837e-16j)  (-0.01418054773298117+7.683778359010628e-16j)  (0.017017225006275914+5.473153779942865e-16j)  (-0.027726411529498007+6.105881302978565e-16j)  (-0.027676714342774706+6.0949370405695e-16j)  (0.016986765722885294+5.463357333003949e-16j)  (-0.014157250362531786+7.671154599049446e-16j)  (0.032666949891186826+6.837035836074822e-16j)  (-0.000469005633941217+5.020498581683247e-16j)  (0.034129174000948406+9.993128328355415e-16j)  (-0.042606427044107414+1.8936492798148284e-15j)  (-0.006165104809902313+3.0248001186927215e-15j)  (-0.012515539986286427+1.342926902984213e-15j)  (0.008341248121448187-6.549063336162127e-15j)  (0.016815391734074293-1.0585914108664382e-16j)  (0.006668837477748491-2.352292078958372e-16j)  (-0.00028370214882214237+6.248023454944018e-16j)  (0.04799137855320242+1.7623895295720346e-16j)  (0.005087700088354524-5.056733352928348e-16j)  (0.06045175174604191+5.890675962379338e-17j)  (-0.03883985634567761+1.005393017152112e-16j)  (0.13809251603192582-5.523119509697341e-19j)  (0.08207860181825029-6.04781595469252e-17j)  (-0.14633857326539265+7.270813687155788e-18j)  (-0.08317478420765867+9.600260392729295e-17j)  (-0.10622362352789493+9.416423879229695e-16j)  (0.09993667135562624+2.516179943938222e-16j)  (0.029090310320447937+2.062215229772965e-16j)  (0.06488355179860508-2.0492048029969766e-15j)  (-0.15362709888138376+1.3024661689251026e-14j)  (-0.0676843942101669-6.104350596436915e-15j)  (-0.08890885257729322-2.2309635545485436e-15j)  (0.030549437026725645+4.281593059259964e-15j)  (0.012239827138841034-2.479216178810593e-16j)  (0.05123224396329791-1.2925158834805499e-15j)  (0.009018694631774304-1.4586547088467052e-15j)  (-0.17999595395290588+8.364716404261117e-15j)  (0.004524644066666389+1.7024502494322951e-15j)  (0.11923241807514119-4.121264992168076e-15j)  (0.07481590550851568-3.273676519686406e-15j)  (-0.020789424946084878+3.356289252238869e-16j)  (-0.03681749606667831-4.78575630239774e-16j)  (0.016044416264482886-4.1571820706611487e-16j)  (0.05221871485132003+3.3527693915084405e-16j)  (0.009150716840440706+3.590462793144792e-15j)  (-0.08569913795385849-8.8187364652796185e-16j)  (-0.06423440783809593+9.657098027148079e-17j)  (0.08569752400016761-3.007978929718664e-17j)  (0.01826359209252103+3.6767191433261837e-16j)  (0.009823118218439782+1.3157924860985555e-17j)  (0.07806850924863534-1.5397026804275619e-15j)  (-0.02557130194385611+1.0716141509003495e-15j)  (-0.05064456996739313-4.835540999808963e-16j)  (-0.057092978939435685+4.618056144814467e-16j)  (-0.03471008180158056-5.134299941062997e-16j)  (-0.06989788101596331+3.851383893655608e-15j)  (0.08960735220553365-1.4748835203945178e-15j)  (0.07812565930623644-3.990513319496514e-15j)  (0.053625843147250836+1.8530309148379803e-14j)  (-0.13207250457008243-3.8196044812767396e-16j)  (0.07557709024404397-2.891956848573215e-17j)  (-0.010285240978573904+5.990007086452196e-16j)  (0.09420492861419545-1.0280812932048678e-16j)  (-0.013931680436833599-3.505438316612314e-16j)  (-0.07825108605643327-2.7064345055738754e-17j)  (-0.03558409824797224+1.8410850196326542e-16j)  (0.007006958384400873+7.886114776229234e-16j)  (0.078169271099204-1.308201113293687e-15j)  (0.01592692066817123+5.776596650161498e-16j)  (-0.034834732545703975-5.879188933118818e-16j)  (-0.027845634644068036+2.1506486007492295e-16j)  (0.008385404659496005-2.7807426294191694e-16j)  (0.018718328598555812+5.432967743411977e-16j)  (0.01346876048530701-2.0204935412925367e-16j)  (0.10928614912790618-9.817569934547883e-16j)  (-0.07100313896273763+1.8003180567211233e-15j)  (-0.08611955666672916+4.57051739779509e-16j)  (-0.04315971612227683-2.1654579690053607e-16j)  (0.11313664974455784-4.854033053198232e-16j)  (-0.002186048314708977+8.094865161951666e-16j)  (-0.005741579294598967+1.7937702320489537e-15j)  (-0.057186650810474686-6.511591029257482e-16j)  (-0.11911909672938913-2.7091932774387817e-16j)  (-0.032962009544821785+2.1706838469461586e-16j)  (0.13464086147890567-8.517446863983413e-17j)  (0.09743306156245574+1.4264077856476107e-17j)  (0.04872259685884506+5.062203540040355e-16j)  (-0.10182874081629295+1.287039406687795e-15j)  (-0.12408899367548815-1.0084725503501282e-15j)  (-0.019776626155351626-9.941271774123443e-16j)  (-0.10593429278619798+1.4678472332475886e-15j)  (0.04848287093117688-1.4199684915266554e-15j)  (0.05216719251701806+2.2260144450010643e-16j)  (0.0514611756458182-1.2794766386887369e-16j)  (-0.018590377917049348-2.4478189362128462e-15j)  (0.03989244272014811+2.0347100932943796e-15j)  (-0.04562055382360135-1.0675865862257113e-15j)  (-0.09783890648442803+1.3665585182351666e-15j)  (0.027300457224984944+1.3058795760762265e-15j)  (0.001033966349293633-6.835642498657925e-17j)  (-0.055585891140798954+4.2629579019837546e-16j)  (0.019294220531963883+4.2911560167712584e-16j)  (-0.0697997017779355-5.474848600557563e-16j)  (0.05083210396684447+2.7184369217320705e-15j)  (0.02228293196404034-3.2391403901910977e-16j)  (0.10653326303587415+5.882241421069389e-16j)  (-0.06962125816929768+5.5341891141188e-16j)  (0.07878546975338592-1.625893575225683e-15j)  (-0.0740871811874251+6.259573793952403e-16j)  (-0.024292537655089968+2.379675344680268e-16j)  (0.0024946184767532867-4.962814581552165e-17j)  (-0.06782623665056428+2.0678453740343818e-17j)  (-0.04172052911128076-4.641710948317378e-16j)  (-0.08003640417753145+8.190391361378595e-16j)  (0.020896242715265797-7.000532368607e-16j)  (-0.05040328450993766+9.9374754908599e-16j)  (-0.027787614065925854+6.235911808797497e-16j)  (-0.014450166834832343-2.9095995370189414e-16j)  (0.02682565073694704-3.1680656114709647e-15j)  (-0.0021499663023383827-1.871315907631474e-17j)  (-0.004129692745701725+7.908094443272743e-18j)  (0.004336673992661463+4.804334007009017e-19j)  (0.002654132433761404+1.9441603401839197e-18j)  (0.0011582072582048263+1.0328665015773505e-17j)  (-0.012492572792052448+3.8663903657376996e-17j)  (-0.006535301129429062+1.2423802121331167e-16j)  (-0.014738747691918923+2.557977616164433e-17j)  (-0.0009305654966826661+5.632139387046602e-17j)  (-0.002018755898652073-8.121392422899996e-18j)  (-0.013414047121642774+2.1498380281138398e-16j)  (-0.006999568680371611+3.785747544378019e-17j)  (-0.010492083802633665+1.421010867251342e-16j)
