 (0.0077511779656054955+0.0j)  (-0.016220886371647012+0.0j)  (0.001623635475597711+0.0j)  (-0.009914921409265821+0.0j)  (0.021105004728356993+0.0j)  (-0.006891496905393444+0.0j)  (0.0047595261109785155+0.0j)  (-0.01618876483219253+0.0j)  (0.0011619194224614677+0.0j)  (-0.0009074823248278626+0.0j)  (0.0028397019402011323+0.0j)  (-0.003913578183854637+0.0j)  (0.0054451755161117705+0.0j)  (0.002030915589852357+0.0j)  (0.0007906016628888145+0.0j)  (-0.0005241442845073472+0.0j)  (-0.008808933894851604+0.0j)  (0.04470243664160102+0.0j)  (-0.03162985282928462+0.0j)  (-0.009834371462267963+0.0j)  (0.02188629607776222+0.0j)  (0.12286731106354362+0.0j)  (-0.1394954801393822+0.0j)  (0.0654292915590742+0.0j)  (-0.0628392665057927+0.0j)  (-0.028306059862143674+0.0j)  (-0.014126074923863323+0.0j)  (0.0314632863207567+0.0j)  (0.1666581721199811+0.0j)  (-0.1709627224455311+0.0j)  (-0.07903101045871101+0.0j)  (-0.10692700871570573+0.0j)  (0.021771099093231085+0.0j)  (0.030539619985873095+0.0j)  (0.05225407755518837+0.0j)  (-0.004803801036896326+0.0j)  (-0.05004526034887832+0.0j)  (-0.061958857265921236+0.0j)  (0.00657084074615574+0.0j)  (0.10586551532127036+0.0j)  (0.10328786626328239+0.0j)  (0.02751278331209+0.0j)  (0.02414057395943389+0.0j)  (-0.04226173508946417+0.0j)  (-0.04486506147278527+0.0j)  (-0.006166725334460232+0.0j)  (0.08926343583638952+0.0j)  (0.08188804141545458+0.0j)  (-0.050145797808785836+0.0j)  (-0.03331619564546376+0.0j)  (0.02440364384056921+0.0j)  (0.04533848024133877+0.0j)  (0.025314559433861496+0.0j)  (0.021726499807856205+0.0j)  (0.12187779979007497+0.0j)  (-0.0522528316361957+0.0j)  (-0.04055264498367697+0.0j)  (-0.039916860553960425+0.0j)  (0.03769209036099156+0.0j)  (0.047006008284604606+0.0j)  (-8.1601968783994e-06+0.0j)  (-0.00895449449457997+0.0j)  (-0.014075663640262685+0.0j)  (-0.006480168283361884+0.0j)  (-0.031535899150384794+0.0j)  (-0.08452785238459713+0.0j)  (0.13960041378493593+0.0j)  (0.010767183696766667+0.0j)  (0.0784762784613461+0.0j)  (-0.06935684704860846+0.0j)  (-0.08024489675991325+0.0j)  (-0.030342973965748296+0.0j)  (0.03111569471341416+0.0j)  (0.06354651739070809+0.0j)  (-0.04952789775834581+0.0j)  (-0.02647939950727177+0.0j)  (-0.020437681117178946+0.0j)  (-0.04582421677126677+0.0j)  (0.04565772600354956+0.0j)  (0.07170371300192226+0.0j)  (-0.07360485589272535+0.0j)  (-0.04202414926557264+0.0j)  (-0.02596256323545742+0.0j)  (0.07164041279763914+0.0j)  (0.025772348187293688+0.0j)  (0.1276964978341236+0.0j)  (-0.02573568417000291+0.0j)  (-0.027522741494159928+0.0j)  (-0.0976508050331917+0.0j)  (-0.013257281649423455+0.0j)  (0.006994463502496619+0.0j)  (0.026876314512902476+0.0j)  (0.01900608818759208+0.0j)  (0.009141425784413282+0.0j)  (-0.022470739730224953+0.0j)  (-0.020070549418373034+0.0j)  (0.046696453286181834+0.0j)  (0.054291766427329496+0.0j)  (-0.12451972360824011+0.0j)  (-0.06345447257422275+0.0j)  (0.19588632179898052+0.0j)  (-0.03791633682378539+0.0j)  (-0.06635388210943176+0.0j)  (-0.04955205049934894+0.0j)  (0.15717342512191032+0.0j)  (-0.026353046958923113+0.0j)  (-0.04898755851958823+0.0j)  (-0.09911681947176008+0.0j)  (0.1040378140130866+0.0j)  (-0.1724629097000357+0.0j)  (-0.06933448256769073+0.0j)  (0.1546518780661792+0.0j)  (0.010772800964240738+0.0j)  (-0.001241378337613025+0.0j)  (-0.011074140436115439+0.0j)  (7.305333362096559e-05+0.0j)  (0.0042876349839060515+0.0j)  (-0.01360222091431181+0.0j)  (0.0026408622785314435+0.0j)  (-0.0022915165894535306+0.0j)  (0.025449221629687754+0.0j)  (-0.036884812907551204+0.0j)  (0.0032476885024854624+0.0j)  (-0.009421409139201996+0.0j)  (0.04797433933935151+0.0j)  (-0.004607388877609485+0.0j)  (0.011158892925366171+0.0j)  (-0.027370942212942426+0.0j)  (0.027370942212944022+0.0j)  (-0.011158892925357653+0.0j)  (0.00460738887761046+0.0j)  (-0.04797433933935401+0.0j)  (0.009421409139200029+0.0j)  (-0.00324768850248435+0.0j)  (0.036884812907554715+0.0j)  (-0.025449221629685506+0.0j)  (0.002291516589453483+0.0j)  (-0.0026408622785313416+0.0j)  (0.013602220914312409+0.0j)  (0.004287634983906831+0.0j)  (-7.305333362181888e-05+0.0j)  (-0.011074140436116545+0.0j)  (0.0012413783376124426+0.0j)  (0.010772800964242542+0.0j)  (-0.15465187806619465+0.0j)  (0.06933448256769578+0.0j)  (0.17246290970003894+0.0j)  (-0.10403781401306574+0.0j)  (-0.09911681947176+0.0j)  (0.04898755851959042+0.0j)  (0.02635304695891196+0.0j)  (-0.15717342512190705+0.0j)  (-0.04955205049934849+0.0j)  (0.06635388210940472+0.0j)  (0.037916336823804256+0.0j)  (0.19588632179897456+0.0j)  (-0.0634544725742385+0.0j)  (-0.12451972360824408+0.0j)  (0.05429176642733078+0.0j)  (-0.04669645328618572+0.0j)  (-0.020070549418374016+0.0j)  (-0.02247073973022523+0.0j)  (0.009141425784420192+0.0j)  (0.019006088187588432+0.0j)  (0.026876314512903617+0.0j)  (-0.006994463502490857+0.0j)  (-0.013257281649371195+0.0j)  (-0.09765080503319558+0.0j)  (-0.027522741494068147+0.0j)  (-0.02573568417007978+0.0j)  (0.1276964978341306+0.0j)  (0.025772348187287963+0.0j)  (-0.07164041279764284+0.0j)  (-0.025962563235457682+0.0j)  (0.0420241492655531+0.0j)  (0.07360485589273218+0.0j)  (0.07170371300192906+0.0j)  (-0.04565772600354268+0.0j)  (-0.045824216771284454+0.0j)  (-0.020437681117137174+0.0j)  (-0.026479399507271364+0.0j)  (0.04952789775834545+0.0j)  (0.06354651739070709+0.0j)  (-0.031115694713414833+0.0j)  (-0.030342973965782113+0.0j)  (-0.08024489675990239+0.0j)  (0.06935684704859928+0.0j)  (0.07847627846135731+0.0j)  (0.010767183696769024+0.0j)  (-0.13960041378492904+0.0j)  (-0.08452785238460987+0.0j)  (0.031535899150380735+0.0j)  (0.006480168283369874+0.0j)  (0.014075663640254628+0.0j)  (0.00895449449458266+0.0j)  (8.160196876471588e-06+0.0j)  (0.0470060082846082+0.0j)  (0.037692090360987245+0.0j)  (-0.03991686055398075+0.0j)  (-0.04055264498366133+0.0j)  (0.05225283163619987+0.0j)  (0.12187779979007526+0.0j)  (-0.02172649980786269+0.0j)  (-0.025314559433854744+0.0j)  (-0.045338480241348456+0.0j)  (-0.024403643840547336+0.0j)  (-0.033316195645465736+0.0j)  (0.050145797808781055+0.0j)  (0.08188804141545153+0.0j)  (-0.08926343583639036+0.0j)  (-0.0061667253344584215+0.0j)  (-0.0448650614727946+0.0j)  (0.042261735089466186+0.0j)  (0.024140573959439044+0.0j)  (0.027512783312073383+0.0j)  (0.10328786626328228+0.0j)  (-0.10586551532126832+0.0j)  (-0.006570840746258447+0.0j)  (-0.0619588572659365+0.0j)  (-0.050045260348867915+0.0j)  (0.004803801036893597+0.0j)  (0.052254077555202214+0.0j)  (-0.030539619985856494+0.0j)  (-0.021771099093223317+0.0j)  (-0.10692700871567118+0.0j)  (-0.07903101045877037+0.0j)  (0.1709627224455224+0.0j)  (0.1666581721199875+0.0j)  (-0.03146328632075157+0.0j)  (-0.014126074923874138+0.0j)  (-0.028306059862140104+0.0j)  (0.06283926650579105+0.0j)  (-0.06542929155909855+0.0j)  (0.13949548013936858+0.0j)  (0.12286731106355105+0.0j)  (-0.02188629607769739+0.0j)  (-0.009834371462260273+0.0j)  (-0.03162985282927545+0.0j)  (0.04470243664160104+0.0j)  (-0.008808933894849652+0.0j)  (0.0005241442845076581+0.0j)  (-0.0007906016628887255+0.0j)  (-0.0020309155898489395+0.0j)  (-0.0054451755161104625+0.0j)  (0.003913578183856165+0.0j)  (-0.0028397019402017667+0.0j)  (0.0009074823248279494+0.0j)  (-0.0011619194224615386+0.0j)  (0.016188764832190148+0.0j)  (-0.004759526110980095+0.0j)  (0.006891496905385006+0.0j)  (-0.0211050047283547+0.0j)  (0.00991492140927565+0.0j)  (-0.001623635475598713+0.0j)  (0.01622088637164612+0.0j)  (-0.007751177965608733+0.0j)
 (-0.009014464221195938+6.981445242552464e-16j)  (-0.01398392315446037+2.780996004306976e-16j)  (0.0230833325181424+3.078828293935657e-15j)  (-0.009283903826631695+1.7313282763615823e-16j)  (0.02057272325535833-9.499176793678303e-17j)  (-0.004627672638145251+2.734729413895605e-16j)  (-0.011267929406007389+1.546466888555443e-15j)  (-0.020517438580945818+4.6203053155152575e-16j)  (-0.0003178498975175733+4.3975066890196594e-17j)  (-0.0019192733366454713+3.5726144449448496e-17j)  (0.005353488802269821+3.452872039083019e-17j)  (-2.1991493629782734e-05-2.2921128901757807e-16j)  (0.006886395172135936+9.615614001991538e-17j)  (0.00916485396664419-6.397676233714714e-16j)  (0.002578550560934043+1.3713067053357837e-16j)  (0.0046896291870197615-1.3320119388107208e-16j)  (0.08897757929212687-1.0277643009052366e-14j)  (0.004214717401456847-1.334678044877477e-15j)  (0.07666314400092968-2.2709061506799996e-15j)  (-0.01199869436891032-6.753459065692942e-15j)  (0.013277398158555057+3.4788516912823575e-15j)  (0.13135619706592255-1.779971951479361e-15j)  (-0.06270531540040661-1.6994815075574443e-15j)  (0.12723521494193968-3.929303216912584e-15j)  (-0.05915230790210706+1.4614401033600023e-17j)  (-0.03785992642439048-5.007703300627373e-16j)  (-0.1308628392410779-4.8062698624235565e-15j)  (-0.09841676598696927+2.017956433617684e-15j)  (0.08102435854723325+1.129006989148227e-16j)  (-0.12308159308812991-6.373223155555502e-16j)  (-0.0882857709357621-1.2295201352866934e-15j)  (-0.16245612522534397+3.3979131712156822e-15j)  (0.023848595853846844+3.782234010079846e-15j)  (0.05890269026100705-2.2828232274779113e-16j)  (0.021017499198205385-1.5576456906223254e-15j)  (0.011371868344148973-1.6449033040301606e-15j)  (0.014630199394411715-2.930915420140722e-15j)  (-0.07041979783932241+1.8335847579316943e-15j)  (0.07362734082470725+9.189642812845771e-14j)  (0.09493722648417789-3.953345749788319e-15j)  (0.06557004457867223-1.6741238342921953e-15j)  (0.005526907449696496-1.2954652380897692e-15j)  (-0.03131025591685258+2.06650861811353e-15j)  (-0.07836037990305367+1.4685777591033479e-15j)  (-0.07281246482298928-3.411353737310878e-15j)  (0.0650429247733891+1.5360038850740574e-14j)  (0.02272970906223093+1.8968733399038964e-15j)  (0.08914200614594496-2.727974464339985e-15j)  (-0.023570182793361684-7.558303011910988e-16j)  (-0.05076718957619007+1.233490722613068e-15j)  (-0.03927980503122042+8.561123880731216e-15j)  (0.06481863101371912-4.399639523694058e-15j)  (0.008331254096021666+2.3943792989800253e-16j)  (0.012958983194139531-2.837421714171136e-16j)  (0.06650748544529175+1.3529934326854694e-15j)  (-0.09044032012041062+3.2180723691140925e-15j)  (0.02711510230940701-9.328049572620093e-15j)  (-0.10686236897627328+9.123525510134229e-15j)  (-0.009268734283942686+1.56346961007634e-15j)  (0.07474618570659494-1.4545718532241869e-15j)  (-0.008074673527237593+1.9525546658996417e-13j)  (-0.0057117908493234375-3.4188130471458407e-16j)  (9.994719091617824e-05+5.605142111811632e-16j)  (-0.02992673338551548-5.941207650572715e-15j)  (-0.09481016867734968-6.3209715862362795e-15j)  (-0.02149673899621435+2.6926250360525225e-15j)  (0.11232863114534092+1.777417993057432e-15j)  (-0.043790447621252684-2.3547173431318313e-14j)  (0.021477258492326734+1.3297049833526557e-15j)  (-0.06405361735459085+1.3127626577146727e-15j)  (-0.07983034066086912-1.872890219341385e-15j)  (0.003289081045050206+5.336364927950037e-15j)  (-0.0406033588860209+3.695099799463396e-15j)  (0.076964444938239-1.8485793168115957e-15j)  (0.019498070032654382-2.1329662103145554e-15j)  (-0.09252958086149878-3.3917843962693625e-16j)  (-0.039419896273252764+6.434238505587729e-15j)  (-0.026679541668939204-6.206770796849932e-16j)  (0.013442789225608216+1.875485714950016e-15j)  (0.059332948032174176-1.3473812194081851e-15j)  (-0.03182235678728955-1.475979332316576e-15j)  (0.005359624759651294-4.501862958861534e-16j)  (-0.08761500583409841+6.152053911288735e-16j)  (0.05592699258219139-1.5845133017781757e-15j)  (-0.07127389805321566+1.3696025738630325e-14j)  (0.11005284843667237-2.65033378289993e-15j)  (-0.05463288486344399-4.2150073765798544e-15j)  (-0.06299421846670938-3.1019095814642028e-15j)  (-0.04550697228063065+1.964795271691785e-15j)  (-0.005344303272922497+5.849995255420978e-16j)  (-0.012142918167576596+3.356923581955593e-16j)  (0.024700781504132522-3.4094115014483685e-16j)  (0.008408122388757943-7.770117660896408e-16j)  (-0.0018013960847372001+1.2370601783014036e-15j)  (-0.00918402049888628-1.2560370108306255e-15j)  (-0.06212183414406869+1.2378252791634167e-15j)  (-0.07547387841130698+3.4012627123808768e-15j)  (0.14924570307163712-1.4175052171900446e-15j)  (-0.08753490813311035-6.942828335867532e-15j)  (0.07550705836852363+1.2616170779759851e-14j)  (0.1381609035126531+8.490072124700958e-16j)  (-0.09485597257525187+6.998753758912496e-15j)  (-0.015995667272765822+8.733737530747987e-16j)  (-0.06496614483161808-4.241481090568598e-16j)  (0.06642287992959403+4.064043874765225e-15j)  (-0.16647019059846518+2.2064205561502647e-14j)  (0.07541067223700396-5.814641679414939e-15j)  (-0.10369100419431362+2.5012847287606496e-15j)  (0.10989422564822827+2.2557238592312763e-15j)  (-0.10017398584732043+1.6272988657739116e-15j)  (-0.01396991406887823-6.5722421497535244e-15j)  (0.12427243319303347-3.2552696546267163e-15j)  (0.01098715428417307-2.4177097790783458e-17j)  (0.0001559890027839478+3.077986681220666e-16j)  (-0.007711546739574911-1.4778578605252386e-16j)  (0.0066684824668404785-2.5225827729485043e-14j)  (-0.006674171734460258+8.637309606709292e-16j)  (-0.013773492739239154+2.8683699665863684e-16j)  (0.0009210497450304412-7.151248052667296e-18j)  (-0.0007703422946069407+3.726293168262047e-18j)  (-0.006507361023753076+2.2621251320243406e-15j)  (-0.03662853285637749+1.556101786524253e-15j)  (0.030218963144968053+1.2696357027518666e-14j)  (-0.008855289979804414-1.8257723849370699e-16j)  (0.0250888184063761-8.971755594760231e-16j)  (-0.002011107801633643-5.620264007481405e-17j)  (-0.006378935704983994+2.1295248751894365e-15j)  (-0.02381630969490424+8.763773375099116e-16j)  (-0.023816309694901054+8.763773375092665e-16j)  (-0.006378935704989161+2.129524875189741e-15j)  (-0.0020111078016299883-5.62026400738149e-17j)  (0.025088818406378596-8.971755594758344e-16j)  (-0.008855289979806212-1.8257723849505411e-16j)  (0.030218963144967147+1.2696357027517862e-14j)  (-0.03662853285637696+1.556101786524134e-15j)  (-0.006507361023756011+2.2621251320245922e-15j)  (-0.0007703422946068084+3.7262931682749645e-18j)  (0.000921049745029357-7.15124805254624e-18j)  (-0.01377349273924158+2.8683699665882863e-16j)  (0.00667417173445942-8.637309606709015e-16j)  (0.006668482466839403-2.52258277291813e-14j)  (0.007711546739575331+1.4778578605259781e-16j)  (0.0001559890027852816+3.0779866812193403e-16j)  (-0.010987154284173073+2.417709779078733e-17j)  (0.1242724331930457-3.2552696546264694e-15j)  (-0.013969914068879277-6.572242149753198e-15j)  (-0.10017398584732665+1.6272988657734034e-15j)  (0.10989422564822242+2.2557238592308334e-15j)  (0.1036910041943082-2.501284728760294e-15j)  (0.07541067223699258-5.814641679414139e-15j)  (-0.1664701905984621+2.2064205561507128e-14j)  (0.06642287992960086+4.064043874764512e-15j)  (0.06496614483161593+4.241481090566852e-16j)  (-0.01599566727271968+8.733737530685287e-16j)  (-0.09485597257525505+6.998753758925296e-15j)  (-0.13816090351265145-8.490072124714606e-16j)  (-0.07550705836851443-1.2616170779769712e-14j)  (0.08753490813312324+6.942828335873278e-15j)  (-0.14924570307164003+1.4175052171903274e-15j)  (-0.0754738784113031+3.4012627123811556e-15j)  (0.06212183414406483-1.2378252791630059e-15j)  (0.009184020498892366+1.2560370108304545e-15j)  (0.001801396084733958-1.2370601783033393e-15j)  (-0.008408122388756947+7.770117660913309e-16j)  (-0.024700781504125812+3.409411501451582e-16j)  (-0.012142918167575237+3.3569235819671895e-16j)  (0.0053443032729042755-5.849995255321187e-16j)  (0.045506972280634495-1.9647952716923882e-15j)  (0.06299421846651301+3.1019095814382118e-15j)  (0.05463288486365839+4.215007376602526e-15j)  (-0.11005284843667539+2.6503337828989415e-15j)  (0.0712738980532242-1.3696025738628984e-14j)  (0.05592699258219776-1.5845133017783496e-15j)  (0.08761500583409029-6.152053911263593e-16j)  (0.00535962475967789-4.501862958843304e-16j)  (-0.031822356787290396-1.4759793323169824e-15j)  (-0.05933294803217691+1.3473812194051513e-15j)  (0.013442789225600084+1.875485714944123e-15j)  (0.0266795416689729+6.206770796669398e-16j)  (0.03941989627323238-6.43423850555039e-15j)  (0.09252958086149804+3.3917843962168135e-16j)  (0.019498070032654437-2.1329662103143925e-15j)  (-0.07696444493824056+1.8485793168112612e-15j)  (-0.04060335888602109+3.695099799462752e-15j)  (-0.0032890810450191717-5.336364927933705e-15j)  (0.0798303406608749+1.872890219336698e-15j)  (-0.06405361735458379+1.3127626577134273e-15j)  (-0.021477258492335574-1.3297049833522956e-15j)  (0.043790447621260775+2.3547173431309904e-14j)  (0.11232863114533806+1.7774179930569034e-15j)  (0.021496738996232778-2.6926250360501902e-15j)  (-0.09481016867734735-6.320971586232294e-15j)  (-0.029926733385509635-5.941207650565094e-15j)  (9.994719092815477e-05+5.60514211177789e-16j)  (-0.005711790849328189-3.418813047118802e-16j)  (-0.008074673527230397+1.9525546663523365e-13j)  (-0.07474618570659494+1.4545718532217347e-15j)  (0.0092687342839377-1.5634696100676892e-15j)  (0.1068623689762605-9.123525510097914e-15j)  (-0.02711510230946415+9.328049572598037e-15j)  (-0.09044032012041289+3.21807236911512e-15j)  (-0.06650748544529084-1.3529934326864154e-15j)  (0.012958983194129747-2.8374217141768457e-16j)  (0.008331254096037941+2.394379298863405e-16j)  (0.06481863101369875-4.399639523664031e-15j)  (-0.03927980503125641+8.561123880689665e-15j)  (0.050767189576195255-1.2334907226029662e-15j)  (-0.023570182793351276-7.558303011873623e-16j)  (-0.08914200614594749+2.727974464340068e-15j)  (0.022729709062217843+1.8968733399055136e-15j)  (-0.06504292477338096-1.5360038850820293e-14j)  (0.07281246482300263+3.411353737317392e-15j)  (-0.07836037990305747+1.4685777591046317e-15j)  (0.03131025591684137-2.066508618117296e-15j)  (-0.005526907449688017+1.2954652380754439e-15j)  (-0.06557004457866662+1.6741238342915372e-15j)  (0.09493722648410774-3.953345749896985e-15j)  (0.073627340824806+9.189642812881203e-14j)  (0.0704197978393209-1.833584757945662e-15j)  (-0.01463019939442+2.9309154201431924e-15j)  (0.011371868344151013-1.6449033040322858e-15j)  (-0.021017499198231232+1.557645690621894e-15j)  (0.05890269026100166-2.282823227466383e-16j)  (0.02384859585383636+3.782234010078985e-15j)  (0.16245612522530906-3.397913171215992e-15j)  (0.08828577093582339+1.2295201352846893e-15j)  (-0.12308159308812322-6.373223155559367e-16j)  (-0.08102435854723972-1.129006989144092e-16j)  (-0.09841676598700558+2.0179564336171884e-15j)  (0.13086283924105507+4.806269862424136e-15j)  (0.03785992642438969+5.00770330061086e-16j)  (-0.059152307902111415+1.4614401033302487e-17j)  (0.12723521494194784-3.92930321691248e-15j)  (-0.06270531540038282-1.6994815075582845e-15j)  (-0.13135619706592094+1.7799719514776896e-15j)  (0.0132773981584913+3.4788516912877935e-15j)  (0.011998694368905083+6.753459065695361e-15j)  (-0.07666314400093768+2.2709061506787402e-15j)  (-0.0042147174014493735+1.3346780448771158e-15j)  (-0.08897757929212406+1.0277643009052999e-14j)  (0.0046896291870208075-1.3320119388107359e-16j)  (0.002578550560936084+1.3713067053332507e-16j)  (0.009164853966641798-6.39767623372889e-16j)  (0.006886395172138166+9.6156140020231e-17j)  (-2.1991493636156975e-05-2.292112890171067e-16j)  (0.005353488802271348+3.4528720391020034e-17j)  (-0.0019192733366458319+3.5726144449509547e-17j)  (-0.0003178498975176028+4.397506689021178e-17j)  (-0.02051743858094612+4.620305315517215e-16j)  (-0.01126792940600642+1.546466888555434e-15j)  (-0.004627672638138796+2.7347294138928187e-16j)  (0.020572723255356022-9.499176793686917e-17j)  (-0.009283903826639928+1.7313282763654936e-16j)  (0.023083332518142916+3.0788282939350487e-15j)  (-0.013983923154463191+2.7809960043079196e-16j)  (-0.009014464221193525+6.98144524255216e-16j)
