 (-0.008873633207367806+0.0j)  (0.017592914958019318+0.0j)  (-0.0037287565332156034+0.0j)  (0.011190875102232987+0.0j)  (-0.02301971416514526+0.0j)  (0.0046992504868860275+0.0j)  (-0.00474207600521012+0.0j)  (0.016417107777626595+0.0j)  (-0.0015611358113202776+0.0j)  (0.0014525178650552644+0.0j)  (-0.0013849867959076251+0.0j)  (0.004591074556890544+0.0j)  (0.006552837340184301+0.0j)  (-0.00032329804252470123+0.0j)  (-0.001468923244091835+0.0j)  (0.0006267300253486037+0.0j)  (0.014284528225098831+0.0j)  (-0.05354535211964738+0.0j)  (0.04082432917103273+0.0j)  (0.0005184484152568037+0.0j)  (-0.017254923553306333+0.0j)  (-0.13282537745786344+0.0j)  (0.14439853900302585+0.0j)  (-0.0709244772988326+0.0j)  (0.05511833073065888+0.0j)  (0.03202054408016266+0.0j)  (0.019439486108203712+0.0j)  (-0.04715810538579454+0.0j)  (-0.18711805394225792+0.0j)  (0.1724144861733624+0.0j)  (0.09115433840677863+0.0j)  (0.07171998646654644+0.0j)  (-0.005245008486317765+0.0j)  (-0.045308681950723684+0.0j)  (0.039602565342293526+0.0j)  (0.0002808918419024844+0.0j)  (0.044429026983716806+0.0j)  (0.04131210208772841+0.0j)  (0.013429334256817362+0.0j)  (-0.10640231817016652+0.0j)  (-0.1158103729320621+0.0j)  (-0.007303832496509105+0.0j)  (-0.020331362044923775+0.0j)  (0.04193433603664323+0.0j)  (0.044613099436632615+0.0j)  (0.02203028989951539+0.0j)  (0.08094518231366721+0.0j)  (-0.08844854238277332+0.0j)  (0.05146557099097858+0.0j)  (0.0360865260832353+0.0j)  (-0.03324467587964626+0.0j)  (-0.040593498694570296+0.0j)  (-0.006833124864667967+0.0j)  (-0.016560818181664206+0.0j)  (-0.11831177419881948+0.0j)  (0.06014271289835782+0.0j)  (0.03787214898537863+0.0j)  (0.036548449608749686+0.0j)  (-0.046882610304673+0.0j)  (-0.05118510708242758+0.0j)  (0.0021394203302331225+0.0j)  (0.011003277640148837+0.0j)  (0.015955040693690137+0.0j)  (0.016933451908231062+0.0j)  (0.03746694575476541+0.0j)  (0.09968943096454089+0.0j)  (-0.12343008423587935+0.0j)  (-0.013101111233908832+0.0j)  (-0.07869818003891198+0.0j)  (0.054129177438474646+0.0j)  (0.0860606390275776+0.0j)  (0.036619138502336564+0.0j)  (-0.03254897195818175+0.0j)  (-0.06592901419139412+0.0j)  (0.045279630277989584+0.0j)  (0.011347111960474015+0.0j)  (0.03556752271118099+0.0j)  (0.04244144720643225+0.0j)  (-0.048734690196703845+0.0j)  (-0.07020834765519221+0.0j)  (0.07769068306949685+0.0j)  (0.04561959036415297+0.0j)  (0.002956132664242241+0.0j)  (-0.07295081057930301+0.0j)  (-0.02274954237431709+0.0j)  (-0.11537850816922007+0.0j)  (0.042110420004962096+0.0j)  (0.048333715214183864+0.0j)  (0.1010561659521127+0.0j)  (-0.0008632726130478889+0.0j)  (-0.005107945394606083+0.0j)  (-0.02328209089189489+0.0j)  (-0.015286684965995502+0.0j)  (-0.018767278206651136+0.0j)  (0.021315494765488694+0.0j)  (0.025578101627913814+0.0j)  (-0.049367417073770355+0.0j)  (-0.05826348120086199+0.0j)  (0.13147498071089705+0.0j)  (0.08798341803825893+0.0j)  (-0.1913823129373342+0.0j)  (-0.039175736606682325+0.0j)  (-0.041531300610578706+0.0j)  (0.048532792624543346+0.0j)  (-0.16108759797663816+0.0j)  (-0.02594418897623419+0.0j)  (0.05051617980631316+0.0j)  (0.0988082784622165+0.0j)  (-0.07416023338407961+0.0j)  (-0.16839690989110176+0.0j)  (0.03312256894805185+0.0j)  (-0.14988013307622586+0.0j)  (-0.005907347015219005+0.0j)  (0.0017588398037172725+0.0j)  (0.007124392000570782+0.0j)  (-0.0015948170817001277+0.0j)  (-0.004429266125012826+0.0j)  (0.0141369245632714+0.0j)  (-0.0028570555804259793+0.0j)  (0.0026223426821388495+0.0j)  (-0.023632978647490182+0.0j)  (0.0363906119411023+0.0j)  (-0.002865306106324591+0.0j)  (0.01116637510180121+0.0j)  (-0.04442692282869781+0.0j)  (0.00085901338258636+0.0j)  (-0.007849986602437463+0.0j)  (0.024115948086970165+0.0j)  (-0.024119930037953426+0.0j)  (0.007851281763987887+0.0j)  (-0.0008591546286197966+0.0j)  (0.04443421971752055+0.0j)  (-0.011168207866438427+0.0j)  (0.002865776063056534+0.0j)  (-0.036396544369353516+0.0j)  (0.023636828189553306+0.0j)  (-0.002622763516937249+0.0j)  (0.0028575136938096585+0.0j)  (-0.01413917418955141+0.0j)  (0.00442997011591552+0.0j)  (0.0015950704702162764+0.0j)  (-0.007125522533913021+0.0j)  (-0.0017591172314552277+0.0j)  (0.005908277742442695+0.0j)  (0.14990349487146734+0.0j)  (-0.0331277299744552+0.0j)  (-0.16842306201131357+0.0j)  (0.07417174141696672+0.0j)  (0.09882358842867692+0.0j)  (-0.050523997122229075+0.0j)  (-0.025948180430082003+0.0j)  (0.16111235930313542+0.0j)  (-0.0485401857842665+0.0j)  (-0.041537612184362686+0.0j)  (-0.03918168785434061+0.0j)  (0.19141135787709368+0.0j)  (0.0879967302785938+0.0j)  (0.1314948706969108+0.0j)  (-0.05827226569181845+0.0j)  (0.049374846003625364+0.0j)  (0.02558191405105014+0.0j)  (-0.02131866753440486+0.0j)  (-0.018770068604550487+0.0j)  (-0.01528895730401193+0.0j)  (-0.023285522636144664+0.0j)  (0.005108696936569358+0.0j)  (0.0008633996250293499+0.0j)  (0.10107102536659304+0.0j)  (0.04834081814472938+0.0j)  (0.04211660600968683+0.0j)  (-0.11539543975663408+0.0j)  (-0.022752877814633168+0.0j)  (0.07296139548532696+0.0j)  (0.002956561162014604+0.0j)  (-0.04562619988979744+0.0j)  (-0.07770193167500919+0.0j)  (0.07021843530682849+0.0j)  (0.048741688360643506+0.0j)  (0.042447531658496615+0.0j)  (0.035572621513331765+0.0j)  (0.01134873809492216+0.0j)  (-0.045286112639203895+0.0j)  (-0.0659383972882651+0.0j)  (0.03255359948902014+0.0j)  (0.03662430676138213+0.0j)  (0.08607278023240394+0.0j)  (-0.05413680839587691+0.0j)  (-0.07870926363076554+0.0j)  (0.013102943923057548+0.0j)  (0.12344733781879136+0.0j)  (0.09970335475695882+0.0j)  (-0.03747217497117578+0.0j)  (-0.016935813194735656+0.0j)  (-0.01595726449733522+0.0j)  (-0.011004810210756808+0.0j)  (-0.0021397180755832845+0.0j)  (-0.05119218079182724+0.0j)  (0.046889082248953946+0.0j)  (0.0365534915605159+0.0j)  (0.03787737222390531+0.0j)  (-0.060150938448366324+0.0j)  (-0.118327941029789+0.0j)  (0.016563076431894336+0.0j)  (0.006834055898354876+0.0j)  (0.040599024196204064+0.0j)  (0.033249199181217735+0.0j)  (0.03609142992734555+0.0j)  (-0.051472558249160374+0.0j)  (-0.0884604794933551+0.0j)  (0.0809560962258603+0.0j)  (0.022033258495142725+0.0j)  (0.044619108865137376+0.0j)  (-0.041939935820819+0.0j)  (-0.020334073306496253+0.0j)  (-0.0073048062337077845+0.0j)  (0.11582580462333393+0.0j)  (0.10641649169267395+0.0j)  (0.013431122217869565+0.0j)  (0.04131760039073527+0.0j)  (-0.044434936361734796+0.0j)  (-0.0002809289310334157+0.0j)  (-0.03960778755669504+0.0j)  (-0.045314654737426796+0.0j)  (0.005245699846611221+0.0j)  (0.07172938546648451+0.0j)  (0.09116628096312263+0.0j)  (-0.17243705886607472+0.0j)  (-0.18714253954239013+0.0j)  (0.047164250695180196+0.0j)  (0.019442016153806956+0.0j)  (0.032024704921822175+0.0j)  (-0.055125482423374846+0.0j)  (0.0709336384108092+0.0j)  (-0.14441717571080903+0.0j)  (-0.13284242031802898+0.0j)  (0.017257137173221578+0.0j)  (0.0005185148790957568+0.0j)  (0.04082956083700834+0.0j)  (-0.05355218978511954+0.0j)  (0.014286350764839285+0.0j)  (-0.000626809222258467+0.0j)  (0.0014691087065224842+0.0j)  (0.00032333870243632607+0.0j)  (0.006553661235659979+0.0j)  (-0.004591651607992644+0.0j)  (0.0013851606964913811+0.0j)  (-0.001452699563817366+0.0j)  (0.0015613308534658012+0.0j)  (-0.016419137712019197+0.0j)  (0.004742661915413509+0.0j)  (-0.0046998294629300936+0.0j)  (0.02302254969120051+0.0j)  (-0.01119225276276996+0.0j)  (0.0037292150446272946+0.0j)  (-0.017595075600782658+0.0j)  (0.008874721984857276+0.0j)
 (0.008261825605429655-7.298296308694414e-16j)  (0.013044106593492009-2.520577807816455e-16j)  (-0.02539398652258263-1.330091332631913e-15j)  (0.009880826007119065-1.915833574930509e-16j)  (-0.02101511139685859+1.435826786611973e-16j)  (0.0025225607908085455-2.2755555477839665e-16j)  (0.011668156554391032-1.7140090624283093e-15j)  (0.02073323356121104-5.121247081391142e-16j)  (0.0002942375979471351-4.759755055057755e-17j)  (0.001758351952699043-3.6365866031258625e-17j)  (-0.004423070115198852-1.758222561416682e-16j)  (0.0002787298671300155+4.551994426513181e-16j)  (0.010660318382144578-2.820440022273834e-16j)  (0.002247106255352758+8.690681355525484e-16j)  (-0.0016087549936866776-6.240444499793006e-17j)  (-0.0024892907202141473-1.5326460754309627e-17j)  (-0.0868387380077726+9.469662504746536e-15j)  (-0.011627899041829898+1.820189955366581e-15j)  (-0.04906184210507884+1.7668211064640669e-15j)  (-0.05698682705543991+2.665744038454552e-13j)  (-0.027803464941932372-4.533322102307392e-15j)  (-0.13394812704240736+2.256287108103716e-15j)  (0.059911548935877273+2.3057446098649173e-15j)  (-0.13490179418025766+4.952484890995621e-15j)  (0.05395832780617799-7.475864623951131e-17j)  (0.047215083431174136+6.135381188111169e-16j)  (0.12639527506806209+5.234257310995442e-15j)  (0.09981401989139485-2.3417111885733077e-15j)  (-0.10824776283021198+3.090120183616408e-16j)  (0.1336714584430059+4.897704385338982e-16j)  (0.10657678039933158+5.835928748927751e-16j)  (0.1295270264679269-4.231760866422912e-15j)  (0.0021595331561039288-1.9345052444158564e-14j)  (-0.0630817517288994-4.510858296556179e-16j)  (0.0005185874814483682-3.1859193206126034e-15j)  (0.013458206915810038+1.996717456731368e-14j)  (-0.02115543474604261+3.161549706582175e-15j)  (0.05300502367234302-2.3712430243077648e-15j)  (0.07745790244586419+2.5277600438273398e-14j)  (-0.09327928011961423+1.2106325037813076e-15j)  (-0.06616327874497943+1.7773829808711288e-15j)  (-0.030975551943148997-3.229207638471733e-16j)  (0.02890350283358281-3.9219962421032717e-16j)  (0.07523064119559732-1.4057485870375014e-15j)  (0.05789706221403233+3.16010869131848e-15j)  (0.07852127171936514-1.8303148019621324e-15j)  (-0.0006217403158770146+1.4407370676836263e-15j)  (-0.08837561159535473+2.411879966142276e-15j)  (0.02034512637001277+1.1261046542498978e-15j)  (0.06358452026084718-1.601376396589085e-15j)  (0.02509473054748613-5.6178800437967036e-15j)  (-0.06118146363107074+4.467200056117176e-15j)  (0.009073870366192907-1.3845680168150207e-15j)  (-0.009494073468534679+5.010288224386289e-16j)  (-0.05839952780408994-1.7554148249766404e-15j)  (0.09616304769403744-3.4927501555206563e-15j)  (-0.03795829475684422+1.3303099084623226e-14j)  (0.101929805124378-1.257818483145568e-14j)  (-0.016093346052164247-7.748608011396101e-16j)  (-0.07728543478499267+1.502590003546685e-15j)  (-0.009700893243357787-8.330571711550962e-16j)  (0.00022938473427776968+6.219356201727953e-16j)  (-0.009542750152900153-6.516667050758148e-16j)  (0.03853881802108908+4.1266726370965446e-15j)  (0.09973469848133837+6.399426431738629e-15j)  (0.02663916837863918-2.8078313432114755e-15j)  (-0.10689388988816341-1.2438611003359891e-15j)  (0.03196534576867977+1.3668012946785709e-14j)  (-0.016112541106841016-1.4314881752254808e-15j)  (0.05072476786602333-1.434930048434199e-15j)  (0.08827079099157577+9.939797814328277e-16j)  (0.007701010716623248-3.245477498155342e-15j)  (0.04148470187412053-4.0396375097230175e-15j)  (-0.07920869575865165+2.053028724444528e-15j)  (-0.01587533883262717+2.080262244845548e-15j)  (-0.02779926003823402+8.706474648350443e-15j)  (0.0926466825420407+2.0307731740220384e-14j)  (0.023310279559881374-2.0977701675301472e-14j)  (-0.01784395868892369-1.4292433984212015e-15j)  (-0.05763608873592195+1.3173326842417662e-15j)  (0.042206424568030435+1.7225659296391133e-15j)  (0.007805454569109277+2.275094680728267e-16j)  (0.07771926726070924-7.218170009730829e-15j)  (-0.06643932258928496+1.7215325505280281e-15j)  (0.07222520103467922-1.526751194808392e-14j)  (-0.09835830546481097+2.7221987868411293e-15j)  (0.0848847224872854+4.7341788447001486e-15j)  (0.05128971524899886+6.78443025793589e-16j)  (0.041401495884686626-2.3670860965786668e-15j)  (-0.02584478198545202+4.829351637726358e-14j)  (-0.01090888528089146-5.826191413225491e-15j)  (-0.02705141721368505+5.029758077895878e-16j)  (-0.002955689992283522-6.521193221447954e-16j)  (-0.011917163542020059+6.983848224230173e-16j)  (0.009653131823832175+1.0070491767900639e-15j)  (0.057885711151548086-7.132342228811225e-16j)  (0.0708008368791332-3.6643452333499504e-15j)  (-0.15744888880384295+9.556737125805483e-16j)  (0.09569078681715497+2.1348827151021865e-14j)  (-0.05516640466242441-3.146245694910291e-14j)  (-0.1490544535633971-6.977748287982529e-16j)  (-0.0833209103540132+5.494188769248641e-15j)  (0.013119919852481052+2.0548908835894725e-15j)  (0.055945282236674714+2.3597820547588056e-16j)  (-0.06908680414337848-4.562774154853359e-15j)  (-0.16758334647397555+2.6008338895541157e-14j)  (-0.06893132210106677+5.906043145374113e-15j)  (0.1064441555242083-2.6707288561823622e-15j)  (-0.09703228019409384-3.4445536270282605e-15j)  (-0.10762675060304189+1.799837018017159e-15j)  (-0.01531322441473239+1.4919150227475788e-14j)  (-0.12148097092854312+3.603294518739763e-15j)  (-0.008621118725891046-1.687726720861236e-17j)  (-0.00026557755331836456-2.6122585126764225e-16j)  (0.005992880158582784+1.1459699586476863e-16j)  (0.00612669893376425+2.6185964783522333e-16j)  (0.004815935659899458-7.643517443199075e-16j)  (0.013402107928625704-2.9097039059840977e-16j)  (-0.0009522215373016403+9.539690425287881e-18j)  (0.0008438111575825558-3.0004798891168045e-18j)  (0.0068671818248336024-2.2231869035973472e-15j)  (0.03556241769208794-1.4359009983800697e-15j)  (-0.03023058592594305-1.317848301599449e-14j)  (0.0057897667457774225-2.815793495260778e-16j)  (-0.024911871936320308+7.787047682957693e-16j)  (-0.000620449618144205+1.430717877784373e-16j)  (0.008157006896179712-2.414424541788429e-15j)  (0.022224524910292708-7.999354557253712e-16j)  (0.02222085587110244-7.998033946557716e-16j)  (0.008155661301664563-2.414026253978733e-15j)  (-0.000620347615497373+1.4304826660767357e-16j)  (-0.024907780964059135+7.7857689112993605e-16j)  (0.005788816613088454-2.81533140792983e-16j)  (-0.030225628432000547-1.3176321885222663e-14j)  (0.03555662122170181-1.4356669547420668e-15j)  (0.006866063421592685-2.2228248308421465e-15j)  (0.0008436757640951495-2.999998448016243e-18j)  (-0.0009520688782145622+9.538161032856364e-18j)  (0.013399975573947483-2.909240954875027e-16j)  (0.004815170333091522-7.642302769828361e-16j)  (0.006125725663189356+2.61818049531002e-16j)  (0.00599192932995268+1.1457881393858393e-16j)  (-0.0002655356694794566-2.6118465373086686e-16j)  (-0.00861976064655747-1.6874608543479592e-17j)  (-0.12146203865764543+3.602732961255794e-15j)  (-0.015310838740994624+1.491682594721326e-14j)  (0.10761003871281996-1.799557545874281e-15j)  (-0.09701722526012203-3.444019191195982e-15j)  (-0.10642766496287377+2.670315101028047e-15j)  (-0.06892065671527334+5.905129333965194e-15j)  (0.16755756812733985-2.6004338187871643e-14j)  (-0.06907618620615455-4.562072902999182e-15j)  (0.0559367612060975+2.359422636164954e-16j)  (-0.013117926301569396-2.054578646214778e-15j)  (0.0833082548660821-5.493354265162529e-15j)  (-0.14903183590018446-6.9766894778778e-16j)  (0.055158059029191284+3.145769727463324e-14j)  (-0.09567631257647766-2.134559791574205e-14j)  (0.15742515352735506-9.555296456391227e-16j)  (0.07079018419880712-3.663793896669469e-15j)  (-0.057877084556066216+7.131279309657091e-16j)  (0.009651695188231002+1.00689930183685e-15j)  (0.011915391911397143-6.982809990666991e-16j)  (0.0029552506996453325+6.520224001967028e-16j)  (0.02704743046420246-5.029016808582779e-16j)  (-0.010907280471155653-5.825334320689704e-15j)  (-0.02584098004368844+4.828641207277879e-14j)  (-0.041395409056302804+2.3667380886977617e-15j)  (-0.051282179024064435-6.783433391624456e-16j)  (-0.08487225478510493-4.7334834977619944e-15j)  (0.0983438736792024-2.7217993677063915e-15j)  (-0.0722146132379067+1.5265273819122376e-14j)  (-0.06642968387580196+1.7212827984483766e-15j)  (-0.07770800331908434+7.21712387223711e-15j)  (0.007804323851376471+2.2747651049033305e-16j)  (0.04220031450861553+1.7223165604880982e-15j)  (-0.05762780867700375+1.3171434348924267e-15j)  (-0.01784139671465798-1.429038192570794e-15j)  (-0.023306938252885157+2.0974694719973786e-14j)  (-0.09263340302737984-2.0304820930895434e-14j)  (0.027795276746456807-8.70522711781219e-15j)  (-0.015873066399106975+2.079964471189204e-15j)  (0.07919742428563202-2.0527365764969844e-15j)  (0.0414788047770173-4.039063270699358e-15j)  (-0.007699923984285442+3.2450195108287884e-15j)  (-0.0882583397410194-9.938395732043905e-16j)  (0.050717617859308575-1.4347277851229059e-15j)  (0.016110272189290745+1.4312865975460115e-15j)  (0.031960874823630726+1.3666101222308224e-14j)  (-0.10687894989330637-1.2436872524427226e-15j)  (-0.026635448160297004+2.807439223409468e-15j)  (0.09972078057230553+6.398533396171482e-15j)  (0.03853344472186833+4.1260972731169324e-15j)  (-0.009541420275714294-6.51575888824158e-16j)  (0.00022935278933433785+6.218490071245892e-16j)  (-0.009699543347833555-8.329412498840024e-16j)  (0.07727475552307347-1.5023823764261003e-15j)  (-0.016091124741083505-7.747538496628168e-16j)  (-0.10191574558755026+1.257644987808939e-14j)  (0.03795306035923555-1.3301264605170576e-14j)  (0.09614989754244851-3.4922725272116447e-15j)  (0.05839154883237979+1.7551749873322586e-15j)  (-0.009492779023412262+5.009605109570745e-16j)  (0.009072634192666044-1.384379390974955e-15j)  (-0.06117313687240704+4.466592072981339e-15j)  (0.02509131659958575-5.617115773766845e-15j)  (-0.06357588085319998+1.6011588130663917e-15j)  (0.020342364575075496+1.1259517886391877e-15j)  (0.08836368593710507-2.411554500145926e-15j)  (0.0006216564973902244-1.4405428379760719e-15j)  (-0.07851069235343534+1.8300681990317566e-15j)  (-0.05788926447301993-3.159683078873357e-15j)  (0.07522059646506558-1.4055608926939591e-15j)  (-0.028899648959600927+3.921473299121986e-16j)  (0.03097142287433225+3.2287771830951535e-16j)  (-0.06615446368618276+1.777146176779403e-15j)  (-0.0932668563310876+1.2104712606575139e-15j)  (-0.077447591191951-2.527423546526012e-14j)  (-0.05299797007581207+2.3709274732820555e-15j)  (-0.021152621296280413+3.161129253813208e-15j)  (0.013456430120550403+1.996453843741737e-14j)  (0.0005185191066230943-3.1854992629729157e-15j)  (0.06307343711521973+4.510263734218672e-16j)  (0.002159248539013749-1.9342502850727133e-14j)  (-0.12951005400293386+4.2312063611893816e-15j)  (-0.10656281910551856-5.835164256829829e-16j)  (0.13365396032053878+4.897063256459231e-16j)  (0.10823359976806779-3.0897158744309165e-16j)  (0.09980101453196327-2.3414060731612554e-15j)  (-0.12637882688659358-5.233576162005573e-15j)  (-0.04720894896448413-6.134584042630486e-16j)  (0.053951327534014173-7.474894744385634e-17j)  (-0.13488437155161648+4.951845275298722e-15j)  (0.05990381748685611+2.3054470587723097e-15j)  (0.13393094232694397-2.255997640432599e-15j)  (-0.027799898515680595-4.532740600730767e-15j)  (0.056979522417311086-2.6654023402913897e-13j)  (0.04905555560175059-1.7665947161303218e-15j)  (0.011626414365227267-1.819957549372245e-15j)  (0.08682765980782083-9.468454440039173e-15j)  (-0.0024889762000607474-1.5324524266695697e-17j)  (-0.0016085519021030433-6.239656696977381e-17j)  (0.002246823681258036+8.689588500486611e-16j)  (-0.010658978217045173+2.820085449815273e-16j)  (0.00027869483803398196+4.551422359286933e-16j)  (-0.004422514818997334-1.7580018246239173e-16j)  (0.0017581320239673027-3.6361317511367804e-17j)  (0.00029420084165502963-4.7591604643338637e-17j)  (0.02073067026558489-5.120613930260199e-16j)  (0.011666715066022541-1.7137973131157e-15j)  (0.002522250034396519-2.2752752201443005e-16j)  (-0.02101252311291325+1.4356499458904656e-16j)  (0.009879609770806324-1.9155977539230597e-16j)  (-0.025390864301840028-1.3299277963250941e-15j)  (0.013042504801305983-2.520268285517357e-16j)  (0.008260812019904007-7.2974009318264e-16j)
