 (0.001139710705281641+0.0j)  (-0.010397791855724148+0.0j)  (0.002524712802816291+0.0j)  (-0.00035327104491801066+0.0j)  (0.0027954446161131134+0.0j)  (-0.0007028209287323953+0.0j)  (0.0012810042687664415+0.0j)  (-0.0020790170174336446+0.0j)  (0.00778195909487971+0.0j)  (-0.006841099364108312+0.0j)  (0.009453195283454768+0.0j)  (-0.00688122812949055+0.0j)  (0.009385590133495788+0.0j)  (-0.01468883502343547+0.0j)  (0.0004859045516329925+0.0j)  (-0.0001930662817321623+0.0j)  (-0.010275704561021299+0.0j)  (0.016998841947960287+0.0j)  (0.0031960837113981727+0.0j)  (-0.004146814090347994+0.0j)  (-0.00984341031018892+0.0j)  (0.04019160786248067+0.0j)  (0.03355134569723147+0.0j)  (-0.04394570129081354+0.0j)  (-0.039524874339082694+0.0j)  (-0.061267416271097136+0.0j)  (0.16100489583687522+0.0j)  (-0.03910941176164543+0.0j)  (-0.044692965276747806+0.0j)  (-0.049933375304905075+0.0j)  (-0.06859305677470372+0.0j)  (0.05146187452318618+0.0j)  (0.08589294610139746+0.0j)  (-0.061732658454309995+0.0j)  (-0.02678299020736421+0.0j)  (-0.014667080548628007+0.0j)  (0.045800524260054175+0.0j)  (0.028546561320985486+0.0j)  (0.12603465299332636+0.0j)  (-0.06719045493713653+0.0j)  (-0.027049719818299577+0.0j)  (-0.062216782529485405+0.0j)  (-0.007015084060933528+0.0j)  (-0.09064666572464151+0.0j)  (0.07322131160456485+0.0j)  (0.018215762284223367+0.0j)  (-0.09452151622827387+0.0j)  (-0.019666769962530934+0.0j)  (-0.00307957553085677+0.0j)  (-0.007136580701671168+0.0j)  (-0.04085875997016053+0.0j)  (0.032790661855207105+0.0j)  (0.042591512053536826+0.0j)  (0.009950343902508907+0.0j)  (-0.015487129913705568+0.0j)  (-0.01693531900274789+0.0j)  (-0.009011320093051564+0.0j)  (-0.0120307414050301+0.0j)  (0.015735161883600742+0.0j)  (0.014813459714300923+0.0j)  (-0.0013024811459101838+0.0j)  (-0.011330211570630307+0.0j)  (-0.017997649977367948+0.0j)  (0.017793370847332426+0.0j)  (0.001427820169270293+0.0j)  (0.00928495903710541+0.0j)  (0.029126270610694515+0.0j)  (-0.04400625799705821+0.0j)  (-0.010059301446546473+0.0j)  (-0.0214350708378048+0.0j)  (-0.1139733153868226+0.0j)  (0.0330007960493763+0.0j)  (0.10413638639245586+0.0j)  (0.026995832135633595+0.0j)  (-0.040820491233986456+0.0j)  (-0.04177786859864968+0.0j)  (0.06677670815737026+0.0j)  (0.04303201676182393+0.0j)  (-0.09925453004472548+0.0j)  (-0.0015277622392920224+0.0j)  (-0.03103714051785498+0.0j)  (-0.058894190685370204+0.0j)  (0.08476585337831066+0.0j)  (0.045391467368903066+0.0j)  (-0.0505970422239748+0.0j)  (-0.010675288282216895+0.0j)  (-0.030556714916684064+0.0j)  (-0.0716529721743188+0.0j)  (0.04543325078772184+0.0j)  (0.009069717507900837+0.0j)  (0.040416916139096266+0.0j)  (0.02047475225236057+0.0j)  (-0.04485525218686265+0.0j)  (-0.020739843767730064+0.0j)  (0.0006420628134834763+0.0j)  (0.023226288063302954+0.0j)  (0.018277996893943785+0.0j)  (-0.03893919263109158+0.0j)  (-0.005371554828095676+0.0j)  (0.00035218682210197557+0.0j)  (0.06201759710587128+0.0j)  (-6.216652772827021e-05+0.0j)  (-0.02518050966526577+0.0j)  (0.03770334431402942+0.0j)  (0.028018918133927647+0.0j)  (-0.012152486835525353+0.0j)  (-0.002584130111626634+0.0j)  (0.05445732215112895+0.0j)  (-0.13192674610602334+0.0j)  (0.09944390150626621+0.0j)  (0.38243729244639546+0.0j)  (-0.17443869364454423+0.0j)  (0.1287356480373289+0.0j)  (0.002922223486370479+0.0j)  (0.007985163962860416+0.0j)  (0.07894127344570658+0.0j)  (-0.05439569992650189+0.0j)  (0.05619504844703422+0.0j)  (0.035829382832241345+0.0j)  (-0.05493903821233843+0.0j)  (0.08345102980427638+0.0j)  (-0.024897063993109682+0.0j)  (0.028166557511286536+0.0j)  (-0.11107548821349485+0.0j)  (0.13759874047274462+0.0j)  (-0.06884798577742776+0.0j)  (0.0864649165367133+0.0j)  (-0.0060958819012263635+0.0j)  (0.0061051312692759355+0.0j)  (-0.08659409164051533+0.0j)  (0.06894317210674546+0.0j)  (-0.1377873693266222+0.0j)  (0.11121743643159832+0.0j)  (-0.02820098521303466+0.0j)  (0.024925911862367162+0.0j)  (-0.08354556215572322+0.0j)  (-0.05499678789491386+0.0j)  (0.035866772168511196+0.0j)  (-0.056250447130408776+0.0j)  (0.05444859680830216+0.0j)  (0.0790156762473962+0.0j)  (-0.007992549296083219+0.0j)  (-0.0029248812517906186+0.0j)  (-0.1288485040108266+0.0j)  (0.17458823426246634+0.0j)  (-0.38276167020647467+0.0j)  (-0.0995278494173116+0.0j)  (0.1320361104424851+0.0j)  (-0.05449831839129724+0.0j)  (-0.0025860182456664826+0.0j)  (0.012161293096314692+0.0j)  (0.028038441222648598+0.0j)  (-0.03772930424083974+0.0j)  (0.02519760659138613+0.0j)  (6.220778092262988e-05+0.0j)  (0.062058058464883145+0.0j)  (-0.00035241556794289884+0.0j)  (-0.00537497983470284+0.0j)  (-0.038962883889365515+0.0j)  (0.01828900447530531+0.0j)  (0.023240254868513936+0.0j)  (-0.0006424437458955086+0.0j)  (-0.020751829060503806+0.0j)  (0.04488063537361414+0.0j)  (0.020486269312867685+0.0j)  (0.040439408315331056+0.0j)  (-0.009074736667998415+0.0j)  (-0.04545812566337299+0.0j)  (-0.07169204461356045+0.0j)  (0.030573224387076037+0.0j)  (0.010681038791965454+0.0j)  (0.050623934533554994+0.0j)  (0.04541538406357546+0.0j)  (-0.08481037505151427+0.0j)  (-0.05892475885335352+0.0j)  (-0.031053182126172484+0.0j)  (-0.0015285432654258465+0.0j)  (0.09930511573493106+0.0j)  (0.04305372761516284+0.0j)  (-0.06680992598665594+0.0j)  (-0.041798226316272474+0.0j)  (0.04084029645349832+0.0j)  (0.02700868536798055+0.0j)  (0.10418564651655379+0.0j)  (0.03301637656006856+0.0j)  (-0.11402694643012107+0.0j)  (-0.021445115512179983+0.0j)  (-0.010063982709632317+0.0j)  (0.04402663138474005+0.0j)  (0.029139668255781057+0.0j)  (0.009289203798592674+0.0j)  (-0.0014284647238456266+0.0j)  (-0.01780128763556032+0.0j)  (-0.01800563283366066+0.0j)  (0.011335191703196584+0.0j)  (0.0013030508739269705+0.0j)  (0.014819890660328825+0.0j)  (0.015741962749823278+0.0j)  (-0.012035871599888589+0.0j)  (-0.009015145375361201+0.0j)  (0.01694245484686919+0.0j)  (0.015493625968365555+0.0j)  (0.009954487320689544+0.0j)  (0.042609050932892516+0.0j)  (-0.03280413426558237+0.0j)  (-0.040875473821228143+0.0j)  (-0.007139485594991131+0.0j)  (-0.0030808265480832637+0.0j)  (0.019674696900579724+0.0j)  (0.09455953019460688+0.0j)  (0.018223037415797054+0.0j)  (-0.07325046535781177+0.0j)  (-0.09068260481360473+0.0j)  (-0.00701785538543491+0.0j)  (0.06224122394241227+0.0j)  (0.027060321405790094+0.0j)  (0.0672167542860203+0.0j)  (0.1260838472633835+0.0j)  (-0.028557610186760157+0.0j)  (-0.04581818830683231+0.0j)  (-0.014672711348874129+0.0j)  (-0.026793260489595027+0.0j)  (-0.06175626652812457+0.0j)  (0.08592550008106949+0.0j)  (-0.05148128979395259+0.0j)  (-0.06861878719107696+0.0j)  (-0.04995204994894496+0.0j)  (0.04470957094146892+0.0j)  (0.03912391157802046+0.0j)  (0.16106441234750732+0.0j)  (-0.061289892627838995+0.0j)  (0.03953921588163872+0.0j)  (0.04396164066635407+0.0j)  (-0.03356345292568176+0.0j)  (-0.04020610392120604+0.0j)  (-0.009846943996045791+0.0j)  (0.004148292673882493+0.0j)  (0.00319721742189148+0.0j)  (-0.01700482725064935+0.0j)  (0.010279320598029731+0.0j)  (0.00019313314566664678+0.0j)  (-0.0004860700940141108+0.0j)  (0.014693789863677528+0.0j)  (-0.009388753356350516+0.0j)  (0.006883532977251869+0.0j)  (-0.009456353241902322+0.0j)  (0.006843368320236231+0.0j)  (-0.0077845272319475994+0.0j)  (0.002079694015856255+0.0j)  (-0.0012814175054267128+0.0j)  (0.0007030474010164128+0.0j)  (-0.0027963425118252066+0.0j)  (0.0003533839574054697+0.0j)  (-0.0025255063741568625+0.0j)  (0.01040105858457098+0.0j)  (-0.0011400672375624541+0.0j)
 (0.002928886968674763+1.3330580435547485e-17j)  (-0.015027206947493932-2.775874060643539e-17j)  (0.0037072144078211973+7.804256388069458e-18j)  (-0.01684776623853992+5.384056045731905e-16j)  (0.01570700601627573-2.2820799162272537e-18j)  (-0.006370699454098498+1.0933344464216407e-17j)  (0.008664910075701878+4.309192105219216e-18j)  (-0.002218900075943308+4.9236542297817175e-18j)  (0.011835760007194749-3.400832368875013e-17j)  (-0.0019878570984158857-4.9806063670857045e-18j)  (-0.008896506943860526+5.315194538784633e-17j)  (-0.004938297482908763-2.24393260198024e-17j)  (-0.004071804589642715-1.4433254511032013e-16j)  (0.01680208756247451-1.671738730707311e-16j)  (-0.00451771710800169+1.2214167265000707e-16j)  (-0.0024553036508470757-2.83424336816454e-17j)  (0.0683851189153307-4.1849176370077276e-16j)  (-0.10849325837788598+6.449273321470085e-16j)  (-0.06139490954639238+7.415297158192539e-16j)  (0.07785231349877139-6.998020742476447e-16j)  (0.06349078427042992-1.0525687313952742e-16j)  (0.11363953973591888-4.098698268261012e-17j)  (0.06576109092393459+7.304421005358151e-17j)  (-0.02627379180219741+2.224545725776051e-16j)  (-0.10931443288715237-2.3779998758295024e-16j)  (-0.14036425453839854-9.586175629472321e-17j)  (0.2195100543216223-7.971434881454502e-17j)  (-0.028051345620945058-2.3146312067692795e-16j)  (-0.052049079013494884+4.709127830683479e-17j)  (-0.10052195477317656-2.6099506530092007e-16j)  (-0.0435801579735126+2.1149914897885589e-16j)  (0.020981804028236767+9.25800542332346e-18j)  (0.10802436817620156-9.814597087811257e-18j)  (-0.04508713478319762+2.2198618190693487e-17j)  (0.0017514898098039272+1.552775557118044e-16j)  (-0.004917680700984466+1.2345999507627054e-17j)  (0.03040329959698372+3.8748835052467645e-17j)  (0.08834779903351664-1.1201176758057923e-16j)  (0.01716801457357986+1.1050015635764273e-16j)  (-0.05274513270355238-1.3490662812970213e-17j)  (0.01676077341752391+5.555693480058394e-16j)  (0.011256389513984236+1.1132180464422671e-16j)  (-0.050090087338545385+2.206250940600971e-16j)  (-0.08941267320309032-1.0138911947641898e-16j)  (0.13450716459080228+2.0909541247543795e-17j)  (0.012087724298594824-2.2471836370299654e-16j)  (-0.10349896594879762-2.6114105378389756e-17j)  (-0.07845725576686177-4.482923892599265e-17j)  (-0.04032969821362616-3.222798158188717e-16j)  (-0.003308709889769078+1.023125886406825e-16j)  (-0.01825657703364427+1.1053477652289025e-16j)  (0.13040214923451884-5.315606849326844e-17j)  (-0.006983268828017301+1.786190266496991e-16j)  (0.024956875011686124-8.27753422391523e-17j)  (-0.06675968893823792-2.1189974624497315e-16j)  (0.04476340648609041+2.463877161121559e-16j)  (0.02168091394452604-2.6211752233162058e-17j)  (-0.002141898418612214+5.257656014729649e-18j)  (-0.005075141680661744-4.5656076942430465e-17j)  (0.041684034292606226+7.782468394953472e-17j)  (-0.0026715682115805352-3.0658512505292774e-18j)  (-0.011508619916325706+2.122894047601438e-18j)  (-0.00250232461310735-1.507758489432137e-17j)  (-0.00029986914804104245+1.8678905053822638e-19j)  (-0.0026981316250707607+4.1560235914570844e-17j)  (0.0355261095510115+4.3481136402942884e-17j)  (0.06277728600686713+1.4448231503902134e-17j)  (-0.06626491104806334+1.5206902127771614e-17j)  (-0.0035318694431983964+1.6220666337236404e-17j)  (-0.0328085280164303-9.025271700791529e-18j)  (-0.15509145825808318-4.539386887204537e-17j)  (0.05015059478427899+4.669523605784473e-17j)  (0.08837814588616447-2.9109709514625024e-17j)  (0.004985774651147974-5.996664237819464e-17j)  (0.047380305169401546-1.5564099977037032e-16j)  (-0.029578201310755947+2.0122165089266375e-16j)  (-0.006506052566750867+5.740072838845464e-17j)  (0.10685122414736285+3.916749611878566e-17j)  (-0.13818310921360583-6.505109564237305e-17j)  (-0.04297558182389528+5.690561422447028e-15j)  (-0.030029631270472035-4.899711704326763e-17j)  (-0.1223916569287313-4.666977517611652e-17j)  (0.051705329745159206-2.1366881651144303e-17j)  (0.023152738685899406-4.110458221447923e-18j)  (-0.0884001048166676-1.12536311201376e-17j)  (-0.013339770331378445+2.1647525106531333e-17j)  (-0.08667089660060895-3.212792959248453e-17j)  (-0.05890618503881287+1.559352204594821e-17j)  (0.012651340383449644-4.81196551165659e-18j)  (0.08476788523447887+6.154293445276851e-16j)  (0.03447666713009921-1.248357288170724e-16j)  (-0.0750868789592928-1.8629943532353978e-16j)  (0.03812655181990599-9.304868216261009e-17j)  (-0.1155210271145375+6.899858641007865e-17j)  (-0.07947226863743206+2.4045023969343456e-15j)  (0.0633082407693315-8.798803449948963e-17j)  (0.02876895692095846+5.3930526963521336e-17j)  (-0.06644554461535837-1.6831752324854118e-18j)  (-0.01911465804939789-2.2931261979818708e-17j)  (0.04431432992419215+2.660703527630589e-15j)  (-0.022344707502105737+2.0749357886392327e-17j)  (0.09766863914048954+2.3616977252128247e-14j)  (-0.10415181334176034-1.2887964318938052e-16j)  (0.04036985593769002-6.319909017408966e-17j)  (-0.07958559881559+5.757471165553222e-17j)  (-0.02297312895481453+2.3187098935103733e-18j)  (-0.010185397197541898-3.682603337741579e-17j)  (0.06826580243829079+8.88553686005451e-18j)  (-0.060364634203969994+4.9628125759193545e-20j)  (0.04767842396933786+8.584236288862191e-18j)  (0.16500644919384033+1.382228315139961e-17j)  (-0.07182553444986284-2.6796354948512243e-18j)  (0.07883087012201774+2.469363819657919e-18j)  (0.004323604618165425+1.1970948109484265e-17j)  (0.008689528278771168+5.865895801289438e-17j)  (0.037465852784711026-7.08144872107347e-18j)  (-0.018109602875836107-2.3199663760972105e-17j)  (0.03559913191729477-2.0645720341716376e-17j)  (0.01954853848570036+4.050481863334033e-17j)  (-0.012626786759292661+2.2829974480480093e-17j)  (0.01876629912977342+2.309977921410606e-17j)  (-0.030142888651048923+6.327979515062143e-17j)  (0.034197120513265525+3.1788770447130725e-17j)  (-0.03090140703764098+3.4262097888988227e-18j)  (0.04487518684570503+1.6103475751777077e-17j)  (-0.02840757576547402+1.9644992026127838e-17j)  (0.025594032767893744+7.251668927136414e-18j)  (0.004582945047923958+8.078037328083766e-17j)  (0.004576001815480272+8.065798976920693e-17j)  (0.025555853351991467+7.24085138671637e-18j)  (-0.028368354871220768+1.96178691853376e-17j)  (0.04481375338411251+1.608143033361194e-17j)  (-0.03086196718174576+3.421836874093646e-18j)  (0.0341553727425153+3.1749962784929994e-17j)  (-0.030108002941923454+6.320655862201062e-17j)  (0.018745064939245132+2.3073641662442756e-17j)  (0.012613527931728156-2.2806001738982347e-17j)  (-0.019528160101061256-4.046259436299426e-17j)  (0.03556407183976508-2.0625387246025227e-17j)  (-0.01809200937336084-2.317712525780269e-17j)  (-0.03743057415966768+7.074780681894598e-18j)  (0.008681498917986403+5.860475553814354e-17j)  (0.0043196758682938685+1.1960070412516732e-17j)  (0.07876182365029094+2.46720095048211e-18j)  (-0.07176401349543025-2.6773402981026068e-18j)  (0.16486661172693956+1.3810569227051487e-17j)  (0.04763820905344342+8.576995815884396e-18j)  (-0.060314634714107515+4.9587019223472814e-20j)  (0.06821444963852351+8.87885273449119e-18j)  (0.0101779605156078+3.679914552103276e-17j)  (-0.022956493605011875+2.3170308644836724e-18j)  (0.07953018358425532-5.753462254376863e-17j)  (0.04034207915975602-6.315560557270141e-17j)  (-0.10408114488952068-1.2879219656106727e-16j)  (0.09760387001899498+2.3601315614019256e-14j)  (0.02233013893108448-2.073582947058636e-17j)  (0.044285566386109705+2.658976518608983e-15j)  (0.01910247794228375+2.2916649883358124e-17j)  (0.0664051426121815+1.6821517831122287e-18j)  (-0.028751641783109592-5.3898067861356684e-17j)  (-0.06327019411827726+8.793515591675218e-17j)  (-0.07942514612566569+2.4030766644812914e-15j)  (0.11545430753394473-6.895873603078378e-17j)  (0.03810498854708012-9.299605652449638e-17j)  (0.07504466628919254+1.861947006920215e-16j)  (-0.034457491397677974+1.247662958720581e-16j)  (0.08472100083411595+6.150889557623967e-16j)  (0.012644417517314308-4.809332384063339e-18j)  (0.05887408094207086-1.5585023516645e-17j)  (-0.08662409451708868-3.211058058488698e-17j)  (-0.01333258840077507+2.1635870406395207e-17j)  (-0.08835314515207968-1.1247652996656672e-17j)  (-0.023140545967650375+4.108293567825719e-18j)  (0.05167818674770837-2.1355664989046107e-17j)  (0.12232816428486384+4.664556447834433e-17j)  (0.0300141184131913+4.897180586726581e-17j)  (0.042953622973536526-5.6876537669777155e-15j)  (-0.1381127192049736-6.501795883418508e-17j)  (-0.10679734190800169-3.9147744988997656e-17j)  (-0.0065028177638331575+5.737218880292117e-17j)  (0.029563795324590823-2.0112364640994454e-16j)  (0.047357328417860875-1.5556552274317872e-16j)  (-0.004983401958101194+5.993810469943711e-17j)  (-0.08833635972292497+2.909594612251647e-17j)  (-0.05012692859314643-4.667320045910131e-17j)  (0.15501851307297687+4.537251847530071e-17j)  (0.032793160835017474+9.021044355146571e-18j)  (0.003530226593589203-1.6213121291911787e-17j)  (-0.06623424686412901+1.5199865111670933e-17j)  (-0.06274842267904898-1.4441588590983783e-17j)  (-0.03550987566651074-4.346126741771874e-17j)  (-0.0026969141689770705+4.154148302571468e-17j)  (-0.0002997357868714627+1.8670597962710561e-19j)  (0.002501215199294051+1.5070900197654353e-17j)  (-0.011503563587827201+2.1219613510816435e-18j)  (-0.002670400131891796-3.0645107799655454e-18j)  (-0.041665945915244654-7.779091269214498e-17j)  (0.005072949110386454+4.563635253600592e-17j)  (0.0021409854513940313-5.255414980478143e-18j)  (-0.021671714357267977+2.6200630132639803e-17j)  (0.044744552979088914+2.4628394222860233e-16j)  (-0.06673169842204939-2.1181090246253388e-16j)  (-0.02494648705635614+8.274088814352667e-17j)  (0.00698039435165957-1.7854550289155e-16j)  (0.13034859405595703-5.313423769725794e-17j)  (0.018249111977434153-1.1048957920471244e-16j)  (0.0033073636514250465-1.0227095998962382e-16j)  (0.040313321716448025+3.221489491194059e-16j)  (-0.0784256453278844-4.4811177219619685e-17j)  (-0.10345735823142477-2.6103607222121477e-17j)  (-0.012082898550673873+2.246286500276375e-16j)  (0.13445363061436993+2.0901219230739583e-17j)  (0.08937723741005299+1.0134893721000201e-16j)  (0.05007030695284549-2.2053797004650673e-16j)  (0.011251969259264194+1.112780898515029e-16j)  (0.016754206946885338+5.553516892081756e-16j)  (-0.05272449554751145-1.348538443219735e-17j)  (-0.017161316110900687-1.1045704239295502e-16j)  (0.08831361749778305-1.119684305163262e-16j)  (0.030391578371718672+3.873389641647894e-17j)  (0.0049157934916542745-1.2341261606414113e-17j)  (-0.0017508184359468215-1.5521803535876444e-16j)  (0.04506989895490232-2.2190132143124378e-17j)  (-0.10798344175642402+9.810878701623485e-18j)  (0.020973891106705583+9.254513928033542e-18j)  (0.043563816448746004-2.1141984181839565e-16j)  (0.10048437449918743+2.608974919291491e-16j)  (-0.05202974736846404+4.7073788047782586e-17j)  (-0.02804094943753905-2.3137733751744143e-16j)  (-0.21942894098136956+7.968489277383041e-17j)  (0.14031277986737756+9.582660167231544e-17j)  (-0.10927478269282964-2.377137335041532e-16j)  (-0.02626426559193072+2.2237391619353678e-16j)  (0.06573736915276493+7.301786106798891e-17j)  (0.11359856771222475-4.097220508292125e-17j)  (-0.06346799989322208+1.0521910053465267e-16j)  (0.07782456445648839-6.995526425161859e-16j)  (0.06137313934937197-7.412667746710177e-16j)  (-0.10845507128065242+6.447003327637335e-16j)  (0.06836106254721436-4.1834454758005117e-16j)  (-0.0024544536089667716-2.8332621349234985e-17j)  (-0.004516178495244418+1.2210007448632892e-16j)  (0.016796421790715808-1.671175009678602e-16j)  (-0.004070432732823984-1.4428391714150456e-16j)  (-0.004936643968073714-2.2431812548079823e-17j)  (-0.008893535946634886+5.313419524351825e-17j)  (-0.0019871980135422983-4.978955019854322e-18j)  (0.011831855357226636-3.399710424868652e-17j)  (-0.0022181777620638816+4.922051442967015e-18j)  (0.008662115780719383+4.307802459661595e-18j)  (-0.006368647264087258+1.0929822511801043e-17j)  (0.015701962552074598-2.2813471484227284e-18j)  (-0.016842383076249273+5.382335743640703e-16j)  (0.0037060495170342708+7.801804113835019e-18j)  (-0.01502248725381794-2.775002223628548e-17j)  (0.002927971020283393+1.3326411574197986e-17j)
