 (-0.007733479549009365+0.0j)  (-3.1465227463308115e-05+0.0j)  (0.00027847956576034427+0.0j)  (-2.0295376197218913e-05+0.0j)  (0.0017605656368741367+0.0j)  (-0.003697318367809597+0.0j)  (0.00449169305381801+0.0j)  (-0.020666279931021533+0.0j)  (0.0228714179292258+0.0j)  (-0.013289282256958765+0.0j)  (0.022540731462653417+0.0j)  (-0.02049394669075942+0.0j)  (-0.0009473964450320473+0.0j)  (0.010669470371614247+0.0j)  (-0.008689470235598363+0.0j)  (0.021252907524243442+0.0j)  (0.0009903941677192642+0.0j)  (-0.06080412076478767+0.0j)  (-0.007512816455766367+0.0j)  (0.01730902223757463+0.0j)  (0.051479482693080225+0.0j)  (-0.15664367371930094+0.0j)  (-0.03737256488654368+0.0j)  (-0.039982816351036135+0.0j)  (0.22195872537818515+0.0j)  (-0.12428123955448796+0.0j)  (-0.03427463290177985+0.0j)  (0.08071401512148317+0.0j)  (0.09256514055144943+0.0j)  (0.10480879173201407+0.0j)  (-0.0674453043869049+0.0j)  (-0.04310409124819336+0.0j)  (-0.02610221420440193+0.0j)  (0.012162117103609206+0.0j)  (0.08189481133085065+0.0j)  (0.021196351850589296+0.0j)  (0.17275591288259048+0.0j)  (-0.07184918530978615+0.0j)  (0.05259078101881529+0.0j)  (0.06093916183187548+0.0j)  (-0.11277075053629686+0.0j)  (-0.06299595066159819+0.0j)  (-0.009954951037487291+0.0j)  (0.01114632020830414+0.0j)  (0.04474152179003042+0.0j)  (0.01124601446853291+0.0j)  (-0.028995038432050153+0.0j)  (-0.02973694761074246+0.0j)  (-0.015551575761406566+0.0j)  (0.019907996350113193+0.0j)  (0.003530609465568664+0.0j)  (0.018701703325376236+0.0j)  (0.0023978628918559274+0.0j)  (-0.009737273099338114+0.0j)  (-0.010403311605476051+0.0j)  (-0.024299047341845195+0.0j)  (0.01890081749999105+0.0j)  (0.010385917906581344+0.0j)  (0.007863367378907088+0.0j)  (0.08417784624024625+0.0j)  (-0.0484737075657505+0.0j)  (-0.012464786816839718+0.0j)  (-0.04593260251754186+0.0j)  (0.010823853687016034+0.0j)  (0.02853011340363319+0.0j)  (0.0011710848455409079+0.0j)  (0.003822352334384512+0.0j)  (-0.08344561729257863+0.0j)  (-0.03215161723669783+0.0j)  (0.04787498670123402+0.0j)  (0.01669453650645786+0.0j)  (0.01409208693487949+0.0j)  (0.02711299508854322+0.0j)  (-0.04203571227153908+0.0j)  (-0.05553454145466189+0.0j)  (-0.04810219160729529+0.0j)  (0.21292957167695142+0.0j)  (0.057905380427589304+0.0j)  (0.031120601159719808+0.0j)  (-0.016129642053123915+0.0j)  (-0.08923345309265508+0.0j)  (0.03375837061351672+0.0j)  (0.0016240593013491515+0.0j)  (0.01938586246220952+0.0j)  (0.08774130315395957+0.0j)  (-0.02545869966335722+0.0j)  (-0.0017800891331162234+0.0j)  (-0.00896823327944337+0.0j)  (-0.0021276823088272113+0.0j)  (0.012362657145636377+0.0j)  (0.019026638849650956+0.0j)  (0.03598115914624103+0.0j)  (-0.14910656008424264+0.0j)  (-0.0539427548116308+0.0j)  (-0.029735741089910204+0.0j)  (0.07974293326897364+0.0j)  (0.10939366640329944+0.0j)  (0.005076629375106848+0.0j)  (-0.10475036229687053+0.0j)  (-0.06700049936956409+0.0j)  (-0.016549298704778594+0.0j)  (0.22465398312758758+0.0j)  (-0.20471540600550192+0.0j)  (-0.054953175723780764+0.0j)  (0.08159606114758047+0.0j)  (0.10805675743853405+0.0j)  (-0.005262131615195875+0.0j)  (-0.05332614223949845+0.0j)  (0.02389867309121332+0.0j)  (0.0068967665750151435+0.0j)  (-0.014446832342003143+0.0j)  (0.0370829399875867+0.0j)  (0.06065333262008005+0.0j)  (-0.025596670586785435+0.0j)  (-0.0053651713321211355+0.0j)  (0.00755439967460365+0.0j)  (0.011509530233966772+0.0j)  (-0.021982596136176452+0.0j)  (0.019947491977541195+0.0j)  (-0.0031706364586326207+0.0j)  (0.009106142483975484+0.0j)  (-0.01474565973545146+0.0j)  (0.06442732744566904+0.0j)  (-0.0475246661335124+0.0j)  (0.003138124485218505+0.0j)  (-0.0004074058027859875+0.0j)  (0.002195464315046687+0.0j)  (-0.00034743080350699805+0.0j)  (0.00034743080350705654+0.0j)  (-0.0021954643150465898+0.0j)  (0.00040740580278593555+0.0j)  (-0.00313812448521844+0.0j)  (0.04752466613353069+0.0j)  (-0.06442732744565759+0.0j)  (0.014745659735447905+0.0j)  (-0.009106142483976266+0.0j)  (0.0031706364586332404+0.0j)  (-0.01994749197754391+0.0j)  (0.021982596136174013+0.0j)  (0.011509530233974686+0.0j)  (-0.007554399674591442+0.0j)  (-0.0053651713321201016+0.0j)  (-0.025596670586778145+0.0j)  (0.06065333262008575+0.0j)  (-0.037082939987586876+0.0j)  (0.014446832342003375+0.0j)  (0.006896766575015424+0.0j)  (-0.023898673091213955+0.0j)  (-0.05332614223949602+0.0j)  (-0.005262131615203346+0.0j)  (0.10805675743853786+0.0j)  (-0.08159606114758336+0.0j)  (-0.0549531757237847+0.0j)  (0.2047154060054997+0.0j)  (-0.2246539831275942+0.0j)  (-0.016549298704765836+0.0j)  (-0.06700049936956458+0.0j)  (0.10475036229687094+0.0j)  (0.005076629375105849+0.0j)  (0.10939366640328764+0.0j)  (-0.07974293326897432+0.0j)  (-0.029735741089900968+0.0j)  (-0.05394275481162959+0.0j)  (0.14910656008424503+0.0j)  (-0.03598115914624373+0.0j)  (-0.019026638849650574+0.0j)  (-0.012362657145637144+0.0j)  (-0.002127682308827901+0.0j)  (-0.00896823327944323+0.0j)  (-0.0017800891331156096+0.0j)  (0.025458699663356236+0.0j)  (0.08774130315396174+0.0j)  (-0.019385862462206263+0.0j)  (-0.0016240593013408641+0.0j)  (-0.03375837061351597+0.0j)  (0.08923345309265567+0.0j)  (0.016129642053134184+0.0j)  (0.0311206011597254+0.0j)  (0.05790538042759467+0.0j)  (-0.21292957167694992+0.0j)  (-0.04810219160729016+0.0j)  (0.05553454145466375+0.0j)  (0.04203571227153686+0.0j)  (0.027112995088541314+0.0j)  (0.014092086934872258+0.0j)  (-0.016694536506484635+0.0j)  (-0.04787498670122563+0.0j)  (-0.0321516172366971+0.0j)  (0.0834456172925783+0.0j)  (0.003822352334386503+0.0j)  (0.0011710848455366832+0.0j)  (0.028530113403632328+0.0j)  (-0.010823853687017486+0.0j)  (-0.04593260251754213+0.0j)  (-0.012464786816844278+0.0j)  (-0.04847370756575864+0.0j)  (0.08417784624023829+0.0j)  (-0.007863367378905297+0.0j)  (-0.010385917906578057+0.0j)  (-0.018900817499982132+0.0j)  (-0.024299047341851957+0.0j)  (0.010403311605478253+0.0j)  (0.00973727309933836+0.0j)  (0.00239786289185394+0.0j)  (0.0187017033253768+0.0j)  (-0.0035306094655680473+0.0j)  (-0.019907996350112516+0.0j)  (-0.015551575761403506+0.0j)  (0.029736947610743483+0.0j)  (0.02899503843205262+0.0j)  (0.011246014468533412+0.0j)  (-0.04474152179002885+0.0j)  (-0.011146320208297483+0.0j)  (-0.009954951037494195+0.0j)  (-0.06299595066159605+0.0j)  (0.11277075053629862+0.0j)  (0.060939161831871716+0.0j)  (-0.052590781018814+0.0j)  (-0.07184918530978884+0.0j)  (0.17275591288259165+0.0j)  (0.02119635185057795+0.0j)  (-0.08189481133085096+0.0j)  (-0.012162117103608311+0.0j)  (-0.02610221420440106+0.0j)  (-0.043104091248192374+0.0j)  (0.06744530438690535+0.0j)  (0.10480879173201987+0.0j)  (-0.0925651405514606+0.0j)  (-0.08071401512148306+0.0j)  (-0.03427463290178275+0.0j)  (0.12428123955447648+0.0j)  (-0.221958725378185+0.0j)  (-0.03998281635103658+0.0j)  (-0.03737256488654249+0.0j)  (0.1566436737193009+0.0j)  (-0.051479482693058805+0.0j)  (-0.01730902223757611+0.0j)  (-0.007512816455775505+0.0j)  (0.06080412076479476+0.0j)  (0.0009903941677200016+0.0j)  (-0.02125290752423937+0.0j)  (0.008689470235602579+0.0j)  (-0.010669470371612987+0.0j)  (-0.000947396445032635+0.0j)  (0.02049394669075707+0.0j)  (-0.02254073146265217+0.0j)  (0.013289282256961238+0.0j)  (-0.02287141792922518+0.0j)  (0.020666279931024288+0.0j)  (-0.004491693053819003+0.0j)  (0.0036973183678100313+0.0j)  (-0.0017605656368742963+0.0j)  (2.0295376197216192e-05+0.0j)  (-0.0002784795657602892+0.0j)  (3.146522746330736e-05+0.0j)  (0.007733479549009118+0.0j)
 (-0.004522774430666378-1.7886682211813302e-17j)  (-4.728304411856412e-05+8.535450252066579e-20j)  (-0.000683054980749662+5.277977334630229e-18j)  (0.0011343573966977885-2.9746719236335673e-18j)  (-0.011417792781456272+9.409917900403544e-17j)  (0.01615474717591217-2.1228210559010295e-16j)  (0.004632026719988661-8.43938349225085e-18j)  (-0.025377178900301858+3.4250638041192155e-17j)  (0.04828373523585216-1.0032742455133966e-17j)  (-0.0006361387193366212-5.815709260924661e-17j)  (-0.003673196433726166+1.0916780103328375e-16j)  (0.029751653497750004-2.1078466992666615e-16j)  (0.0014171287114297672-4.813342978173505e-17j)  (0.004783579339460553+9.195698866280981e-17j)  (0.01521245084109353-8.19113685617212e-17j)  (-0.07394660423854846+6.124688860780161e-16j)  (0.004828704449287355+1.7816496219442698e-16j)  (0.1958172754844114-2.4438313485197663e-15j)  (0.056903017315032285-1.8947584149101313e-15j)  (0.019724985736147102-1.7097653128980447e-16j)  (0.0686714400355543-7.82159449785657e-17j)  (-0.25519470597356764+2.705703822911708e-16j)  (-0.040737019373071066+9.820310172829871e-17j)  (-0.0494631663162073+4.051140830975964e-17j)  (0.17871537315856095-2.5693606554008554e-16j)  (-0.09262164478400126+1.198550869107667e-16j)  (-0.016796255341033357-1.7867837731618458e-16j)  (0.08907624610118028+2.408348122534874e-17j)  (0.059980966164042665-1.1938621678623525e-16j)  (0.10398185710025079-1.966009525858756e-17j)  (-0.056363671603639254+1.0593812505183405e-16j)  (-0.04005489061678271+3.592853350094988e-17j)  (-0.043476182872428035-3.037818260264284e-16j)  (-0.002458223860213559-2.976510825045963e-17j)  (0.04909857727632384-4.8158639247717516e-17j)  (0.01807863336449815-3.0699198115524235e-17j)  (0.12629659123356782-8.392178164254124e-17j)  (-0.06263877320408529-9.557056509298569e-18j)  (0.04316035466866214-3.3121745953710496e-17j)  (0.02900669990499076-4.988238811104936e-17j)  (-0.09306854004401527+2.579012942224742e-16j)  (-0.006547605966788911-2.0081967008833207e-16j)  (0.001836179286795454+7.573643338718021e-17j)  (0.09003579513566382+4.1556728712466014e-16j)  (0.03997949774857201+7.59842733906938e-17j)  (0.022982073228513332+5.377651429045654e-17j)  (0.07918379851952966+2.4211435540186725e-16j)  (-0.04468974295775727-2.62806539818168e-16j)  (-0.16838597915880338-4.1746966511756603e-16j)  (-0.012197386342525495+4.3030857403459404e-16j)  (-0.04077613065290595+4.241850919233417e-16j)  (0.05382170099218565-5.4097434663693854e-17j)  (-0.028407260445642016+4.18173773121387e-16j)  (0.00776501889790235+4.077076211991559e-17j)  (-0.026444174434318-1.0065425744087785e-16j)  (-0.06705013234734367-1.8271246213777338e-16j)  (0.0294367600863938-4.9310057307314976e-17j)  (-0.016356878447889602-1.1040163609759942e-16j)  (0.04028126576155997+4.2033788226326677e-16j)  (0.10405484864006612-2.6695455041776804e-17j)  (-0.043779397872817996-1.2496288799688875e-16j)  (0.016138267538934506+9.329126540609184e-16j)  (-0.018250492491631243-1.2968468620839045e-17j)  (0.016885540204808955+1.262373708455949e-16j)  (0.04393358288341525+1.0331660311519874e-17j)  (0.007898763942789436+7.087455587214314e-16j)  (-0.05572826993104422+1.807674584505753e-15j)  (-0.0400071336958049+4.242039007765638e-17j)  (-0.07005870605314918-2.615770191100611e-17j)  (0.08004669339322518-2.767442057843208e-16j)  (0.017492312136866046+6.457862423538721e-16j)  (0.08505381172833595-5.441373242266836e-17j)  (-0.030562281882649863-3.56650919828957e-17j)  (-0.008669625302792625-1.5953746993733125e-16j)  (-0.11910629055248975-2.379141100523908e-16j)  (-0.04309980635909574+6.443549573424565e-17j)  (0.1324458578145416+2.8438222451110705e-16j)  (0.0008786459195325239-1.2342664512904554e-16j)  (0.13049853881355844-2.000712119638312e-15j)  (0.0633585806879404-8.037486041166664e-16j)  (-0.016533068173804136-1.4391231898958887e-17j)  (0.09995821134557557-3.228215737269138e-16j)  (-0.016738561070104355-1.476354249685695e-15j)  (0.007855418280469591-1.9425956388875058e-17j)  (0.09246553748492221-1.1382733413360216e-17j)  (-0.021702312978760838-1.075015071143907e-17j)  (-0.019804126645761977+1.5130245129581756e-15j)  (-0.03239194294270639-8.49988599602474e-17j)  (-0.0006139619579015121+4.8082068036428424e-17j)  (-0.025076000188369002+5.43744309560368e-17j)  (-0.009696337636242768-4.9138074703315426e-17j)  (-0.009411300689959531-4.8750179435437095e-17j)  (-0.07723159340743682-4.0199962015147315e-17j)  (-0.044890491012996823-1.8089134241160272e-17j)  (-0.049904438268435006-1.3935870332765223e-16j)  (0.08302357023826056+3.304251159993111e-16j)  (-0.06463387015455582+1.0293783412663721e-16j)  (0.018977060963824045-6.846705414926559e-16j)  (-0.01475005670766201-7.026156193479765e-17j)  (-0.03328339664558617+1.6144838808986735e-17j)  (-0.017655886001511377+2.972953855053397e-17j)  (0.14540439125918111-1.1652441279827932e-16j)  (-0.1396904664871547+9.0138185990338e-17j)  (-0.03545729041318256+3.31448924596891e-17j)  (0.08426579484343252-6.84337104107782e-17j)  (0.08268798797656879-1.2234416820765539e-17j)  (-0.017702475803700216+8.864083275059998e-17j)  (-0.0721650880559562+1.1921803156925112e-16j)  (5.157162382115818e-05+1.159522110093162e-17j)  (-0.0021401482761385787-1.0951186222016768e-17j)  (0.0041850088382953815-4.743903337910296e-17j)  (0.009954991912952557+7.625401372627124e-17j)  (0.04737926758334584-3.4066638239076325e-17j)  (-0.02549325009343717+4.550898634942196e-17j)  (-0.007436561816449548+4.807462372429061e-17j)  (0.01002682817834477+8.303715194214556e-17j)  (0.005478956528768087-1.0685278970360091e-17j)  (-0.015269828560461416+2.1810983746860924e-18j)  (0.012991051837941477+4.594245909113658e-18j)  (0.014021218013422439+1.1669166423647713e-17j)  (-0.02460598133595463+4.2430620452831717e-17j)  (-0.011401446338987063+4.594120681101509e-18j)  (0.05056506498698902+6.853185582569732e-18j)  (-0.03295737409696205+5.413296389728048e-17j)  (0.0030135451869650214-2.6555529255872436e-18j)  (-0.0006453615285935486+2.389665250086144e-18j)  (0.0010195210570598558-7.92589006304839e-19j)  (6.952733217902918e-05+1.804328541189144e-18j)  (6.952733217904626e-05+1.8043285411873443e-18j)  (0.0010195210570594232-7.92589006307526e-19j)  (-0.0006453615285931579+2.3896652500848805e-18j)  (0.0030135451869650965-2.6555529255860357e-18j)  (-0.032957374096976653+5.4132963897279715e-17j)  (0.05056506498698088+6.8531855825864075e-18j)  (-0.011401446338983696+4.594120681105983e-18j)  (-0.024605981335953684+4.243062045284187e-17j)  (0.014021218013422987+1.1669166423635819e-17j)  (0.012991051837943402+4.594245909113054e-18j)  (-0.015269828560459674+2.1810983746929456e-18j)  (-0.005478956528777928+1.0685278970252498e-17j)  (0.0100268281783398+8.303715194214006e-17j)  (0.007436561816448573-4.8074623724296906e-17j)  (0.025493250093431348-4.550898634941804e-17j)  (-0.047379267583350544+3.406663823908565e-17j)  (0.009954991912952862+7.625401372628087e-17j)  (0.004185008838294911-4.743903337909518e-17j)  (0.00214014827613932+1.0951186222015807e-17j)  (5.157162382215738e-05+1.1595221100932225e-17j)  (0.0721650880559505-1.1921803156924474e-16j)  (0.017702475803710472-8.864083275048765e-17j)  (-0.08268798797657237+1.2234416820765496e-17j)  (0.0842657948434346-6.843371041077585e-17j)  (0.035457290413186175-3.314489245969828e-17j)  (-0.13969046648715325+9.013818599033664e-17j)  (0.14540439125918603-1.165244127982789e-16j)  (0.017655886001503265-2.9729538550490915e-17j)  (0.03328339664558458-1.6144838808998984e-17j)  (-0.014750056707659831-7.026156193476557e-17j)  (-0.01897706096382038+6.846705414923887e-16j)  (0.06463387015456244-1.0293783412668078e-16j)  (0.08302357023825023+3.304251159992247e-16j)  (0.049904438268431564+1.39358703327617e-16j)  (0.04489049101300213+1.8089134241276056e-17j)  (-0.07723159340743727-4.01999620151397e-17j)  (-0.009411300689956326-4.875017943540582e-17j)  (-0.009696337636243215-4.9138074703343726e-17j)  (-0.025076000188369592+5.437443095606916e-17j)  (0.0006139619579008148-4.808206803649965e-17j)  (0.03239194294270624+8.49988599602719e-17j)  (0.019804126645760273-1.513024512959005e-15j)  (-0.021702312978757684-1.0750150711491128e-17j)  (-0.09246553748492217+1.1382733413370397e-17j)  (0.007855418280463742-1.942595638886898e-17j)  (-0.016738561070106756-1.4763542496939897e-15j)  (0.0999582113455732-3.2282157372682115e-16j)  (-0.016533068173813475-1.4391231898767946e-17j)  (0.06335858068793346-8.037486041170455e-16j)  (-0.1304985388135611+2.000712119637745e-15j)  (-0.0008786459195316981+1.2342664512913012e-16j)  (0.13244585781454066+2.843822245111184e-16j)  (0.043099806359087764-6.443549573416594e-17j)  (-0.11910629055249258-2.37914110052258e-16j)  (-0.008669625302789932-1.595374699374726e-16j)  (0.030562281882651362+3.5665091983088136e-17j)  (-0.08505381172832775+5.4413732420375066e-17j)  (0.01749231213693686+6.457862423491868e-16j)  (0.08004669339321382-2.7674420578375754e-16j)  (0.07005870605314948+2.615770191092394e-17j)  (-0.04000713369580619+4.242039007762898e-17j)  (0.055728269931050484-1.8076745845050592e-15j)  (-0.007898763942778674-7.087455587240953e-16j)  (-0.04393358288341602-1.0331660311474786e-17j)  (0.016885540204808147+1.2623737084564561e-16j)  (0.01825049249163311+1.2968468620854323e-17j)  (-0.01613826753893232-9.329126540612296e-16j)  (0.04377939787283102+1.2496288799701963e-16j)  (-0.10405484864006237+2.669545504177641e-17j)  (0.04028126576155557+4.2033788226334393e-16j)  (-0.016356878447896454-1.1040163609770336e-16j)  (0.02943676008636443-4.931005730732878e-17j)  (0.06705013234735212+1.8271246213769595e-16j)  (-0.026444174434323064-1.0065425744094902e-16j)  (0.0077650188979045305+4.077076211991802e-17j)  (0.02840726044565471-4.181737731215806e-16j)  (-0.05382170099218338+5.409743466378746e-17j)  (-0.040776130652902996+4.2418509192374435e-16j)  (-0.012197386342537385+4.303085740345892e-16j)  (0.1683859791588149+4.174696651176463e-16j)  (-0.04468974295776417-2.628065398181817e-16j)  (0.07918379851951676+2.4211435540187253e-16j)  (-0.022982073228514484-5.377651429048309e-17j)  (0.03997949774857522+7.59842733907609e-17j)  (0.0900357951356539+4.1556728712459797e-16j)  (-0.0018361792867675336-7.573643338693547e-17j)  (0.006547605966795544+2.0081967008827875e-16j)  (-0.09306854004401426+2.5790129422242215e-16j)  (-0.02900669990499162+4.98823881110421e-17j)  (0.04316035466865655-3.3121745953743795e-17j)  (0.06263877320408638+9.557056509312472e-18j)  (-0.12629659123356862+8.392178164255357e-17j)  (-0.018078633364489255+3.069919811556518e-17j)  (0.049098577276323635-4.8158639247716086e-17j)  (-0.0024582238602148254-2.9765108250478e-17j)  (0.04347618287242687+3.037818260264453e-16j)  (0.04005489061678117-3.592853350095493e-17j)  (-0.05636367160363437+1.0593812505182204e-16j)  (-0.10398185710025203+1.9660095258595517e-17j)  (0.05998096616405052-1.1938621678624215e-16j)  (0.08907624610118176+2.4083481225392436e-17j)  (0.01679625534103403+1.7867837731621468e-16j)  (-0.09262164478399082+1.1985508691075456e-16j)  (0.17871537315856137-2.5693606554009166e-16j)  (0.04946316631621046-4.051140830974857e-17j)  (0.04073701937307322-9.820310172835875e-17j)  (-0.25519470597358723+2.705703822912769e-16j)  (0.06867144003552797-7.821594497866218e-17j)  (0.019724985736152778-1.7097653128986331e-16j)  (-0.05690301731503336+1.894758414908973e-15j)  (0.19581727548439767-2.443831348519666e-15j)  (-0.004828704449283562-1.781649621942271e-16j)  (-0.07394660423853519+6.124688860779246e-16j)  (0.01521245084110981-8.191136856185502e-17j)  (0.004783579339461745+9.195698866279823e-17j)  (-0.0014171287114287448+4.81334297816675e-17j)  (0.029751653497752325-2.1078466992668876e-16j)  (-0.003673196433731065+1.0916780103331998e-16j)  (-0.0006361387193311255-5.815709260928783e-17j)  (0.04828373523584757-1.0032742455096249e-17j)  (-0.025377178900307377+3.425063804119023e-17j)  (0.004632026719991177-8.439383492252895e-18j)  (0.016154747175910422-2.12282105590106e-16j)  (-0.011417792781455837+9.409917900404318e-17j)  (0.0011343573966974634-2.9746719236316564e-18j)  (-0.0006830549807492685+5.277977334632694e-18j)  (-4.728304411854217e-05+8.53545025184995e-20j)  (-0.00452277443066542-1.7886682211804e-17j)
