 (-2.3454463099663478e-05+0.0j)  (0.0009845272473765275+0.0j)  (-9.881893017827065e-07+0.0j)  (6.895603644030864e-05+0.0j)  (-6.723506815691429e-05+0.0j)  (3.216680240069686e-05+0.0j)  (-2.0997844709082794e-05+0.0j)  (1.6197144259162535e-05+0.0j)  (-4.41739643342297e-05+0.0j)  (6.097010747052196e-06+0.0j)  (2.6515332497873353e-05+0.0j)  (-0.0007582715365340271+0.0j)  (0.0005227749351624313+0.0j)  (-0.00017532081758014288+0.0j)  (-1.4002012138762878e-06+0.0j)  (-1.1873252947253442e-05+0.0j)  (0.0009523123392301014+0.0j)  (-0.00015807510093980212+0.0j)  (-0.0003581306778895357+0.0j)  (-0.0017530415105889974+0.0j)  (0.0004140263867927585+0.0j)  (0.00023815371158650932+0.0j)  (-0.0008875899056854278+0.0j)  (0.0003180333643345097+0.0j)  (9.463935116408785e-05+0.0j)  (0.00038000448128375366+0.0j)  (-4.11995719368689e-05+0.0j)  (-0.0005457998394696458+0.0j)  (-0.0017652600141454236+0.0j)  (0.0003663861273227643+0.0j)  (0.002394510274365194+0.0j)  (-0.006424729912306551+0.0j)  (-0.00018433687779970917+0.0j)  (-0.0016139297589221478+0.0j)  (0.0017675097515008444+0.0j)  (0.002098579457683891+0.0j)  (-0.004453127044939705+0.0j)  (-0.00023118821676120998+0.0j)  (-0.0004958083836084001+0.0j)  (-0.001105674145998332+0.0j)  (-0.0006576568481635762+0.0j)  (0.0004822770972542867+0.0j)  (0.004593791338508727+0.0j)  (0.0022740460251218864+0.0j)  (-0.0038708528120309747+0.0j)  (-0.0014271538771759695+0.0j)  (0.0002595221507123883+0.0j)  (0.0005074849140609941+0.0j)  (0.00012662269235915537+0.0j)  (0.0003353545418930405+0.0j)  (0.0027909805046414126+0.0j)  (-0.0001343146019098066+0.0j)  (-0.0012401189031049683+0.0j)  (-0.006952505250152771+0.0j)  (-0.0031335509194084696+0.0j)  (0.012042930655910836+0.0j)  (0.035348232337051304+0.0j)  (-0.00483396071264474+0.0j)  (-0.1380922129240767+0.0j)  (0.003337224771149821+0.0j)  (0.005089585851549341+0.0j)  (0.018925176390671514+0.0j)  (0.009687192001731846+0.0j)  (0.03572107458327679+0.0j)  (-0.025828515251481995+0.0j)  (-0.009949792611291917+0.0j)  (-0.01932221088968243+0.0j)  (-0.009634363323851213+0.0j)  (0.04547035797157368+0.0j)  (0.011400159642147214+0.0j)  (-0.0011455362466209662+0.0j)  (-0.0021197800839184025+0.0j)  (-0.0027544836417847944+0.0j)  (-0.0069833110477612115+0.0j)  (0.0060197169556342935+0.0j)  (0.0006029372406447458+0.0j)  (0.00100266613037896+0.0j)  (0.0019936182104633117+0.0j)  (0.00070562520981977+0.0j)  (-0.003991655185467092+0.0j)  (-0.007927074772881808+0.0j)  (0.02367008082553343+0.0j)  (0.0003620552514323133+0.0j)  (-0.014001335335263395+0.0j)  (-0.004577036028945887+0.0j)  (0.012539277948413233+0.0j)  (0.006231953917929491+0.0j)  (-0.09414134016132476+0.0j)  (0.036921617754874396+0.0j)  (0.010147616644396725+0.0j)  (-0.04464737128412711+0.0j)  (0.009073481641414912+0.0j)  (0.00034743807784448345+0.0j)  (0.018294740094130443+0.0j)  (-0.021042384962903424+0.0j)  (0.026427025804413463+0.0j)  (-0.006892086421401211+0.0j)  (0.00041747515019466535+0.0j)  (1.5475239276272376e-05+0.0j)  (0.0001822946751069663+0.0j)  (-0.00044991737790135743+0.0j)  (0.017024839322497317+0.0j)  (0.022120535173854806+0.0j)  (-0.023410004082376607+0.0j)  (0.0024663015895737307+0.0j)  (-0.014665872709618197+0.0j)  (0.00010760067684628346+0.0j)  (-0.014322239823880603+0.0j)  (0.10266664254904913+0.0j)  (-0.005634774523688164+0.0j)  (-0.19561065404726224+0.0j)  (0.12935774346594195+0.0j)  (-0.053915659643941544+0.0j)  (-0.03695445843052623+0.0j)  (-0.013663423100086844+0.0j)  (0.013573691418719825+0.0j)  (0.010586015779414407+0.0j)  (0.04501826689470141+0.0j)  (-0.020189517923536467+0.0j)  (-0.0374008496262579+0.0j)  (-0.02186167047976078+0.0j)  (0.07916010458337029+0.0j)  (0.01968911807302543+0.0j)  (-0.013396299836214544+0.0j)  (0.007279722927515806+0.0j)  (-0.2014237172846845+0.0j)  (-0.5245214914582381+0.0j)  (0.24507499130764018+0.0j)  (-0.2450749913076281+0.0j)  (0.5245214914582194+0.0j)  (0.2014237172846805+0.0j)  (-0.007279722927516006+0.0j)  (0.01339629983621569+0.0j)  (-0.019689118073029283+0.0j)  (-0.07916010458336901+0.0j)  (0.0218616704797573+0.0j)  (0.03740084962625912+0.0j)  (0.020189517923531138+0.0j)  (-0.04501826689469685+0.0j)  (-0.01058601577942274+0.0j)  (-0.013573691418722377+0.0j)  (-0.013663423100085595+0.0j)  (0.03695445843052396+0.0j)  (0.05391565964394433+0.0j)  (-0.12935774346597276+0.0j)  (0.1956106540472419+0.0j)  (0.0056347745236930745+0.0j)  (-0.10266664254904977+0.0j)  (-0.014322239823880626+0.0j)  (0.00010760067684627528+0.0j)  (-0.014665872709617465+0.0j)  (0.002466301589573273+0.0j)  (-0.023410004082380823+0.0j)  (0.022120535173850712+0.0j)  (-0.017024839322497102+0.0j)  (-0.0004499173779013425+0.0j)  (0.00018229467510691324+0.0j)  (1.5475239276241524e-05+0.0j)  (-0.00041747515019458496+0.0j)  (-0.006892086421400918+0.0j)  (0.02642702580441312+0.0j)  (-0.0210423849629045+0.0j)  (0.018294740094129812+0.0j)  (0.00034743807784435183+0.0j)  (-0.009073481641415637+0.0j)  (-0.044647371284126706+0.0j)  (0.010147616644396227+0.0j)  (-0.036921617754874264+0.0j)  (0.09414134016132493+0.0j)  (-0.006231953917930459+0.0j)  (-0.012539277948413726+0.0j)  (-0.004577036028945566+0.0j)  (0.014001335335264271+0.0j)  (0.0003620552514322678+0.0j)  (-0.02367008082553391+0.0j)  (-0.007927074772881987+0.0j)  (0.003991655185467173+0.0j)  (0.0007056252098197789+0.0j)  (0.0019936182104634444+0.0j)  (0.0010026661303790103+0.0j)  (0.0006029372406449706+0.0j)  (-0.00601971695563414+0.0j)  (-0.006983311047761206+0.0j)  (-0.0027544836417857017+0.0j)  (0.00211978008391785+0.0j)  (0.0011455362466209862+0.0j)  (0.01140015964214654+0.0j)  (0.045470357971574414+0.0j)  (-0.00963436332385385+0.0j)  (-0.01932221088967855+0.0j)  (-0.009949792611291574+0.0j)  (0.02582851525148809+0.0j)  (0.035721074583275024+0.0j)  (0.009687192001714815+0.0j)  (0.01892517639067251+0.0j)  (0.005089585851554411+0.0j)  (0.003337224771150227+0.0j)  (-0.13809221292407603+0.0j)  (0.004833960712644612+0.0j)  (0.03534823233705481+0.0j)  (-0.012042930655907523+0.0j)  (-0.0031335509194082463+0.0j)  (-0.006952505250151615+0.0j)  (-0.0012401189031048716+0.0j)  (-0.00013431460190981763+0.0j)  (0.0027909805046413953+0.0j)  (-0.00033535454189301966+0.0j)  (-0.00012662269235914775+0.0j)  (-0.0005074849140609772+0.0j)  (-0.00025952215071251033+0.0j)  (-0.0014271538771758376+0.0j)  (-0.0038708528120310957+0.0j)  (0.0022740460251215646+0.0j)  (0.004593791338508852+0.0j)  (-0.00048227709725429883+0.0j)  (-0.0006576568481637132+0.0j)  (-0.0011056741459983832+0.0j)  (-0.0004958083836084525+0.0j)  (-0.0002311882167611038+0.0j)  (0.004453127044939332+0.0j)  (0.002098579457684425+0.0j)  (-0.0017675097515007353+0.0j)  (-0.0016139297589220735+0.0j)  (-0.00018433687779970814+0.0j)  (0.006424729912306464+0.0j)  (-0.0023945102743654365+0.0j)  (-0.00036638612732286423+0.0j)  (-0.0017652600141456175+0.0j)  (0.0005457998394696448+0.0j)  (4.119957193688665e-05+0.0j)  (0.0003800044812837162+0.0j)  (9.46393511642132e-05+0.0j)  (-0.00031803336433448864+0.0j)  (-0.000887589905685457+0.0j)  (0.00023815371158652973+0.0j)  (0.00041402638679292035+0.0j)  (-0.0017530415105889722+0.0j)  (-0.0003581306778896841+0.0j)  (-0.00015807510093993955+0.0j)  (0.0009523123392301344+0.0j)  (-1.1873252947260251e-05+0.0j)  (-1.4002012138825188e-06+0.0j)  (0.00017532081758012745+0.0j)  (-0.0005227749351624784+0.0j)  (0.0007582715365340334+0.0j)  (-2.6515332497863392e-05+0.0j)  (-6.097010747053001e-06+0.0j)  (4.417396433419381e-05+0.0j)  (-1.6197144259148302e-05+0.0j)  (2.0997844709067155e-05+0.0j)  (-3.2166802400685816e-05+0.0j)  (6.723506815694046e-05+0.0j)  (-6.895603644030778e-05+0.0j)  (9.881893017536412e-07+0.0j)  (-0.0009845272473765815+0.0j)  (2.3454463099663068e-05+0.0j)
 (-0.00016831369480402742-1.8196929593911554e-19j)  (0.0064096537732837395+5.129760052949809e-18j)  (-9.439975460953949e-06-5.904768188658613e-21j)  (-0.000724367275748995-3.084919469843743e-18j)  (0.0032830925831155936+1.7624458015576095e-17j)  (0.0011652983351839025-1.6091369795830763e-18j)  (-0.0013336990544894033+1.7704373454190126e-17j)  (0.0011529261032219161-1.1886103986644546e-17j)  (-0.003176570903133911+2.502497765136757e-17j)  (0.002172448632849661+1.6762240982002883e-17j)  (-0.0007021758153079736+2.812188992560535e-18j)  (0.016074999497389927-3.5502153747716967e-17j)  (-0.0031952725016860858+1.396455528381077e-17j)  (0.00120557498718378-3.166532211255603e-18j)  (-0.00020146081445970024-7.355398828330825e-18j)  (0.0009303562507598352-4.422952391493133e-18j)  (-0.025616786419039767+6.022157876563755e-17j)  (0.005019356346642132-2.1358851981256474e-17j)  (0.012799173894471903-7.252826382713966e-17j)  (0.05794569703140945-2.0764996312653543e-16j)  (-0.01585855277971316+3.417203199882407e-17j)  (-0.011834878053477943+6.306300098787371e-17j)  (0.009426089600246436+1.0881721048547027e-18j)  (0.001444948757308106-1.7236168997842461e-18j)  (0.00964559234020069+2.5717750531549525e-17j)  (0.0030360056635392566+7.00120454330362e-18j)  (-0.0014851941133557764+1.401431608728775e-17j)  (-0.0019427347280680783-6.7451508485847815e-18j)  (-0.013559482208767692-7.464680826720396e-18j)  (0.006888704190606396+1.9184767207645205e-17j)  (0.01525690125490522+8.794182009719116e-18j)  (-0.04546602196562639-3.3549041600665138e-18j)  (0.004353058307501189-3.2392803830036375e-17j)  (-0.01204129721557031-1.3131585277732529e-19j)  (-0.019627379673010054+3.637400019369848e-17j)  (-0.015794505677076083-1.0732338954456286e-16j)  (0.0053327850129997086-5.4454869965391255e-17j)  (-0.02362282748836362-7.355595822549582e-16j)  (-0.0038296977067853698-1.2184334279882428e-17j)  (-0.03856466404667658-2.5333939842715557e-16j)  (-0.09009946895218128-8.637336465018799e-16j)  (0.0036270224294938083-4.8983321429148244e-17j)  (0.0638194934155159+2.219469475926449e-17j)  (0.0648665129487585+9.526971900602993e-17j)  (-0.06553848534959666-7.06058490112036e-17j)  (-0.01950751650516837-1.4129963460274564e-17j)  (0.00651237436604403+1.2001772899550328e-17j)  (0.011457977671793532+1.619736592600487e-17j)  (0.0027982357217701133-3.760054366820951e-18j)  (0.00805417982922602+1.2747331555456066e-17j)  (0.08019779737379172+9.319639335691613e-17j)  (-0.013847948316866072-5.372673685640598e-17j)  (0.009319354754201375-7.375395182915005e-18j)  (-0.018323552299454687-2.4613122377792287e-18j)  (-0.009043344903567554+1.2921007898566586e-18j)  (0.0311764212315502+5.6254352785434584e-18j)  (0.09400546743174906+1.5847403086950157e-17j)  (-0.011809104898781675+5.349637560386773e-19j)  (-0.3733755154890732-9.313622901177554e-18j)  (0.012880238181370142+1.1393937083749969e-17j)  (0.024910039910720008+2.6605052966941915e-18j)  (0.08666956192544129+1.832602968020602e-17j)  (-0.03881337767419878+1.4033491614080662e-16j)  (0.06886685688611768-2.1661304378441828e-17j)  (-0.10861142289713176+6.560141583703628e-17j)  (-0.01411728555510764+3.729102010159846e-17j)  (-0.014621868724575965-5.2112978256376264e-17j)  (-0.0036664363107501083-9.672174622900225e-18j)  (-0.19541554980558848+4.321128923793302e-17j)  (-0.05312100001020241+1.2103416069430623e-17j)  (0.0015012641322959324+2.059738553665765e-18j)  (0.001308674174855899+2.2505118475371013e-18j)  (0.012522611988872666+8.569817297409604e-17j)  (0.006052266312711663-9.660941986938186e-19j)  (0.00020342824049518135+5.815901386068077e-18j)  (0.017206553937457403-7.36255330357163e-18j)  (0.0013304131687362974+5.472826421630969e-19j)  (0.011239237995351078+3.3139358539451905e-18j)  (0.000991667487104224+6.312979946441499e-19j)  (-0.011453259768113337+4.1997969309113013e-19j)  (-0.0410271893835632-5.552278561947213e-18j)  (0.12012206502789319+1.5826880060676738e-17j)  (-0.004132591641034815-1.0274591458295273e-17j)  (-0.008577393374109073-1.3415781835205245e-18j)  (-0.015120501960875884-2.242515209198406e-18j)  (0.04561887687149878+6.75546246642456e-18j)  (0.040162865026551885+2.3640917757172794e-18j)  (-0.40525455108300723-4.9252543193678234e-17j)  (0.14562993869636948+1.7887489907199573e-17j)  (0.008305436362324815-5.063268772622747e-19j)  (0.06558023865408827+1.0660387448621662e-17j)  (0.015160873440388061-1.454476729269336e-18j)  (0.0002672025855277142-4.994574667096864e-19j)  (-0.01180220881348927-9.475984870951487e-19j)  (-0.003960437721045679+9.374877442388741e-19j)  (0.12574991816050535+1.330777682345378e-17j)  (-0.028530627600833174-2.9080857121984352e-18j)  (-0.000544063227032371+4.707585273652983e-20j)  (-0.0009147909321070789+4.285933463499521e-18j)  (-0.0005828305100920687-2.4495516770219135e-20j)  (-0.002156270789596227-5.185857079501688e-19j)  (-0.008153122391396296-1.808517669154206e-18j)  (-0.00740278106644169-1.1468839208622919e-18j)  (0.005273108171934902+1.6864321169149226e-18j)  (0.015536904648906134+1.8668048283341163e-18j)  (-0.05953351232450067-5.5199162093896605e-18j)  (-6.680330085594066e-05-5.827579507890398e-21j)  (-0.04615828097621026-5.055255090658539e-18j)  (0.037339486895801084+6.8853240038568354e-18j)  (-0.0020688724873853103-4.449463335805116e-19j)  (-0.06986438756042904-1.2855453139789194e-17j)  (0.04571140043683011+8.158307122308716e-18j)  (-0.018906926035166385-3.2777517824009483e-18j)  (-0.012781965355740561-2.3468902394633266e-18j)  (-0.005231131084553736+1.1573263118236553e-18j)  (0.004866406378129984+8.180697594698877e-19j)  (0.0033625094303513852+7.026990013034261e-19j)  (0.014802751130213225+2.3183424261127326e-18j)  (-0.005670181296009736-1.4149524590766533e-18j)  (-0.011663480172944916-2.2507017019938174e-18j)  (-0.006054080992794067-1.0030198037607512e-18j)  (0.02464248038675254+3.9799096461728064e-18j)  (0.004580557369360744+1.3155552943678947e-18j)  (-0.003997044922634823-7.390708230299918e-19j)  (0.0002847452956692992-2.603569323042681e-19j)  (-0.006846667757368818-1.2892142800480281e-18j)  (-0.0024556669698318745-4.401528018592288e-19j)  (0.0007905934568354193+1.7309175996875827e-19j)  (0.0007905934568356355+1.730917599690256e-19j)  (-0.002455666969831985-4.401528018590254e-19j)  (-0.0068466677573690606-1.2892142800479357e-18j)  (0.00028474529566942036-2.603569323044314e-19j)  (-0.003997044922635169-7.390708230296783e-19j)  (0.004580557369361872+1.3155552943685988e-18j)  (0.02464248038675204+3.979909646172665e-18j)  (-0.006054080992792928-1.0030198037596589e-18j)  (-0.011663480172945322-2.2507017019950408e-18j)  (-0.0056701812960080165-1.4149524590746326e-18j)  (0.01480275113021138+2.3183424261126956e-18j)  (0.0033625094303541886+7.0269900130321115e-19j)  (0.004866406378130856+8.18069759469028e-19j)  (0.0052311310845528595-1.157326311822133e-18j)  (-0.012781965355739965-2.3468902394632834e-18j)  (-0.01890692603516734-3.277751782400913e-18j)  (0.04571140043684106+8.15830712231057e-18j)  (-0.06986438756042186-1.2855453139788165e-17j)  (-0.00206887248738712-4.449463335809357e-19j)  (0.0373394868958013+6.885324003856635e-18j)  (0.04615828097620966+5.05525509065934e-18j)  (6.680330085584744e-05+5.827579507917698e-21j)  (0.05953351232450081+5.5199162093901104e-18j)  (-0.015536904648905624-1.866804828333534e-18j)  (-0.005273108171935242-1.6864321169156576e-18j)  (0.00740278106644042+1.1468839208619945e-18j)  (-0.008153122391396435-1.8085176691543107e-18j)  (0.002156270789596045+5.185857079509432e-19j)  (0.0005828305100922602+2.4495516769594748e-20j)  (0.0009147909321072384-4.285933463510417e-18j)  (-0.0005440632270329745+4.707585273833635e-20j)  (0.028530627600831124+2.908085712198799e-18j)  (-0.12574991816050565-1.3307776823452643e-17j)  (0.0039604377210470665-9.374877442374335e-19j)  (0.011802208813487404+9.47598487094819e-19j)  (-0.0002672025855274008+4.994574667110007e-19j)  (0.015160873440386413-1.4544767292715069e-18j)  (-0.06558023865408893-1.0660387448620874e-17j)  (-0.008305436362325228+5.063268772625008e-19j)  (0.14562993869636803+1.788748990719848e-17j)  (-0.40525455108300623-4.925254319367829e-17j)  (0.04016286502655529+2.3640917757206875e-18j)  (0.04561887687149939+6.755462466425365e-18j)  (0.015120501960875913+2.2425152092037094e-18j)  (-0.00857739337411443-1.3415781835170116e-18j)  (0.004132591641035052+1.0274591458307243e-17j)  (0.12012206502789616+1.5826880060677095e-17j)  (0.04102718938356417+5.552278561948532e-18j)  (-0.011453259768113042+4.1997969309221327e-19j)  (-0.0009916674871046486-6.312979946403581e-19j)  (-0.0112392379953524-3.3139358539524782e-18j)  (-0.0013304131687349135-5.472826421813797e-19j)  (-0.017206553937456712+7.362553303678159e-18j)  (0.00020342824049681546+5.815901386079054e-18j)  (-0.006052266312710074+9.660941986826444e-19j)  (-0.012522611988877465-8.569817297405956e-17j)  (0.001308674174853656+2.2505118475341234e-18j)  (0.001501264132295576+2.0597385536744708e-18j)  (0.05312100001019814-1.2103416069429264e-17j)  (0.19541554980559012-4.3211289237942375e-17j)  (0.0036664363107552014+9.672174622903547e-18j)  (0.014621868724583542+5.211297825635592e-17j)  (0.014117285555103082-3.729102010156277e-17j)  (-0.10861142289713897+6.560141583701848e-17j)  (-0.068866856886077+2.1661304378571928e-17j)  (0.03881337767423816-1.4033491614151097e-16j)  (-0.08666956192543905-1.8326029680230893e-17j)  (-0.024910039910744853-2.6605052965511103e-18j)  (-0.012880238181370716-1.139393708375321e-17j)  (0.37337551548907066+9.313622901177954e-18j)  (-0.011809104898781845+5.349637560418451e-19j)  (-0.09400546743175955-1.5847403086951615e-17j)  (0.0311764212315429+5.625435278537112e-18j)  (0.00904334490356619-1.292100789856146e-18j)  (0.018323552299450742+2.461312237773893e-18j)  (-0.00931935475420101+7.375395182918365e-18j)  (0.013847948316865012+5.372673685638659e-17j)  (-0.08019779737379197-9.319639335691687e-17j)  (0.008054179829226077+1.2747331555449283e-17j)  (0.0027982357217688552-3.760054366820727e-18j)  (0.011457977671795006+1.61973659260107e-17j)  (0.006512374366047107+1.2001772899548803e-17j)  (0.01950751650516304+1.412996346028183e-17j)  (0.06553848534960033+7.060584901119244e-17j)  (-0.06486651294875401-9.526971900604741e-17j)  (-0.06381949341551858-2.2194694759269193e-17j)  (0.00362702242949111-4.8983321429185394e-17j)  (0.09009946895218308+8.637336465018068e-16j)  (0.038564664046670485+2.5333939842704493e-16j)  (0.003829697706795804+1.2184334279973634e-17j)  (0.023622827488362023+7.355595822552836e-16j)  (0.005332785013001898-5.4454869965395964e-17j)  (0.0157945056770771+1.0732338954454671e-16j)  (-0.019627379673011404+3.6374000193697665e-17j)  (0.012041297215569704+1.3131585278178574e-19j)  (-0.004353058307502208+3.2392803830042174e-17j)  (-0.04546602196562477-3.3549041600668712e-18j)  (0.01525690125490703+8.794182009715683e-18j)  (0.006888704190607819+1.9184767207643116e-17j)  (0.01355948220876938+7.464680826725197e-18j)  (-0.0019427347280683792-6.745150848583706e-18j)  (-0.001485194113355028+1.401431608729381e-17j)  (-0.0030360056635361666-7.001204543320356e-18j)  (-0.009645592340201712-2.571775053144589e-17j)  (0.0014449487573077013-1.7236168997813896e-18j)  (-0.009426089600247598-1.0881721048545363e-18j)  (0.011834878053478147-6.30630009878866e-17j)  (0.01585855277971914-3.4172031998850595e-17j)  (-0.057945697031405445+2.0764996312652316e-16j)  (-0.012799173894475576+7.252826382716042e-17j)  (-0.005019356346645574+2.1358851981263725e-17j)  (0.02561678641903851-6.022157876563614e-17j)  (-0.0009303562507595997+4.4229523914902515e-18j)  (0.0002014608144592415+7.355398828339188e-18j)  (0.0012055749871838733-3.1665322112564395e-18j)  (-0.0031952725016861356+1.3964555283814234e-17j)  (0.016074999497389178-3.5502153747716486e-17j)  (-0.0007021758153076416+2.8121889925597493e-18j)  (0.0021724486328497257+1.6762240982022832e-17j)  (-0.0031765709031339093+2.5024977651371562e-17j)  (0.0011529261032217153-1.1886103986646013e-17j)  (-0.0013336990544894002+1.7704373454193454e-17j)  (0.0011652983351846617-1.6091369795811372e-18j)  (0.00328309258311531+1.7624458015575392e-17j)  (-0.0007243672757488029-3.0849194698422206e-18j)  (-9.439975460778786e-06-5.904768188591687e-21j)  (0.006409653773283312+5.129760052949715e-18j)  (-0.00016831369480413587-1.819692959388074e-19j)
