 (-0.005406225254810686+0.0j)  (8.99944775215964e-06+0.0j)  (-0.0003994750581454183+0.0j)  (3.745343345485584e-05+0.0j)  (-0.0008158688029364575+0.0j)  (0.006839655107743278+0.0j)  (-0.0005784539646017846+0.0j)  (0.02297969594303058+0.0j)  (-0.0009884940161297641+0.0j)  (0.015933281717013515+0.0j)  (-0.00714933710372596+0.0j)  (0.018688565887107968+0.0j)  (0.018349872794412105+0.0j)  (-0.016917078600620784+0.0j)  (0.00537701730284344+0.0j)  (-0.015073903391997085+0.0j)  (-0.00018063854502423123+0.0j)  (0.04188457218337727+0.0j)  (0.010114855086869087+0.0j)  (-0.036309739112369684+0.0j)  (-0.12220730066531395+0.0j)  (0.07546494188141628+0.0j)  (0.08082596388847357+0.0j)  (-0.008076964499402001+0.0j)  (-0.18337493136164656+0.0j)  (0.055379694261342614+0.0j)  (0.0080181327306531+0.0j)  (0.22948098188392188+0.0j)  (-0.10764207187562311+0.0j)  (-0.011282542181952944+0.0j)  (-0.03931585191820088+0.0j)  (0.010524015752883567+0.0j)  (0.09001278090243016+0.0j)  (-0.06344537270445309+0.0j)  (-0.009830392716312263+0.0j)  (-0.029491930644074106+0.0j)  (-0.17018900998045464+0.0j)  (0.04923030288054041+0.0j)  (-0.04448904011644755+0.0j)  (-0.05238689404207274+0.0j)  (0.15033171878090473+0.0j)  (0.07399794636455902+0.0j)  (0.012652998804744894+0.0j)  (-0.015872368673832123+0.0j)  (-0.03521112014313879+0.0j)  (-0.01166569798525639+0.0j)  (0.017336426941116468+0.0j)  (0.011194260010607051+0.0j)  (0.019991882863073+0.0j)  (0.008469817583981002+0.0j)  (-0.025993423357634816+0.0j)  (-0.00636344350951016+0.0j)  (-0.011581593115488438+0.0j)  (0.010885983802476563+0.0j)  (0.010146918839816258+0.0j)  (0.014458590354152433+0.0j)  (0.00827682409283652+0.0j)  (-0.014596978690469251+0.0j)  (-0.0019744430511411267+0.0j)  (-0.0926523247181377+0.0j)  (0.030505154968412607+0.0j)  (0.023872130189969417+0.0j)  (0.010582565530690376+0.0j)  (-0.01620992157309441+0.0j)  (-0.016997807527790097+0.0j)  (-0.01187816583903343+0.0j)  (-0.061544094208070124+0.0j)  (0.06613134232973038+0.0j)  (0.012520143149031639+0.0j)  (-0.02121374468891816+0.0j)  (-0.015021223627058359+0.0j)  (-0.022338475613668526+0.0j)  (-0.036470380114028936+0.0j)  (-0.09008967592900013+0.0j)  (0.10846812574392589+0.0j)  (0.028173025071175598+0.0j)  (-0.1928605658967219+0.0j)  (-0.03347923586705295+0.0j)  (-0.003908412281127016+0.0j)  (-0.09248834328087369+0.0j)  (0.028272636041186024+0.0j)  (0.05981310647294031+0.0j)  (0.03450561137502845+0.0j)  (-0.040665933674214935+0.0j)  (-0.06273492663208992+0.0j)  (-0.004472396220061684+0.0j)  (0.006406531064356142+0.0j)  (0.05227749637030233+0.0j)  (0.020138737764325555+0.0j)  (-0.017444878709306777+0.0j)  (-0.13406751328656905+0.0j)  (0.048235906316159+0.0j)  (0.12945267670176464+0.0j)  (0.03653427760727046+0.0j)  (0.0568466856762675+0.0j)  (-0.0007785303891198117+0.0j)  (-0.17300858693461033+0.0j)  (0.10729499411352308+0.0j)  (0.04551174825616847+0.0j)  (0.242063949412715+0.0j)  (-0.09115146430375168+0.0j)  (-0.09429179240911174+0.0j)  (0.016665179800398007+0.0j)  (0.05521613330060774+0.0j)  (-0.012972668946557351+0.0j)  (-0.018864004471756377+0.0j)  (0.05157723180344546+0.0j)  (0.007018659414067365+0.0j)  (-0.027582217232894994+0.0j)  (-0.05663470037099729+0.0j)  (0.038189855979719044+0.0j)  (-0.03785525637328439+0.0j)  (-0.0009571927003143187+0.0j)  (0.0016653584635833597+0.0j)  (0.002385369975603943+0.0j)  (-0.002172564642648565+0.0j)  (-0.0047005244619074136+0.0j)  (0.012703548559127215+0.0j)  (-0.0012369595267516307+0.0j)  (0.005590300256023371+0.0j)  (-0.004508900208869979+0.0j)  (0.004868166192926713+0.0j)  (-0.06586640689335108+0.0j)  (0.0131067614338657+0.0j)  (-0.0013176341771668093+0.0j)  (0.00016176778703598797+0.0j)  (-0.0014196680947976765+0.0j)  (0.0001796713560000418+0.0j)  (-0.00017969778949363422+0.0j)  (0.0014198722737379108+0.0j)  (-0.0001617907368983924+0.0j)  (0.0013178201343685293+0.0j)  (-0.013108595386229873+0.0j)  (0.06587559886284908+0.0j)  (-0.004868843551535341+0.0j)  (0.004509518821843248+0.0j)  (-0.0055910651255705384+0.0j)  (0.0012371274743163687+0.0j)  (-0.012705266550471984+0.0j)  (-0.004701158492466808+0.0j)  (0.002172857321395331+0.0j)  (0.002385690200906979+0.0j)  (-0.0016655803322374488+0.0j)  (-0.0009573197659219884+0.0j)  (-0.03786027602868736+0.0j)  (0.03819490956568588+0.0j)  (-0.05664214762988533+0.0j)  (0.02758582412075039+0.0j)  (0.007019573692029413+0.0j)  (-0.05158394099971423+0.0j)  (-0.018866450163349965+0.0j)  (0.012974345257937803+0.0j)  (0.055223246390669674+0.0j)  (-0.016667315323590955+0.0j)  (-0.09430375280526357+0.0j)  (0.09116300925807608+0.0j)  (0.2420945981053239+0.0j)  (-0.04551749044852791+0.0j)  (-0.10730852338978325+0.0j)  (0.17303020424176793+0.0j)  (0.0007786276540725875+0.0j)  (0.05685377411488404+0.0j)  (0.036538830916729687+0.0j)  (-0.12946877154560538+0.0j)  (-0.04824189243793048+0.0j)  (0.13408411207068258+0.0j)  (0.017447029028312033+0.0j)  (0.0201412095536253+0.0j)  (0.052283889544622875+0.0j)  (-0.006407312337185152+0.0j)  (-0.004472940864293618+0.0j)  (-0.06274254624899393+0.0j)  (0.040670857452915994+0.0j)  (0.03450977734648718+0.0j)  (0.059820301839938216+0.0j)  (-0.028276029064884793+0.0j)  (-0.09249943452873727+0.0j)  (-0.003908879472760544+0.0j)  (-0.03348323100745925+0.0j)  (0.19288347731903166+0.0j)  (-0.02817636338297517+0.0j)  (-0.10848097072768609+0.0j)  (-0.09010031879570639+0.0j)  (0.03647467262106816+0.0j)  (0.02234110048746286+0.0j)  (0.015022985785449052+0.0j)  (0.02121622805099917+0.0j)  (0.012521604287247282+0.0j)  (0.0661390289201174+0.0j)  (-0.0615512328232594+0.0j)  (0.011879538764021192+0.0j)  (0.01699977046891271+0.0j)  (0.01621178931625474+0.0j)  (0.010583781533031576+0.0j)  (0.023874868693140754+0.0j)  (0.03050865201380456+0.0j)  (-0.0926629030102865+0.0j)  (0.0019746673526530555+0.0j)  (0.014598633175497073+0.0j)  (0.008277760020789834+0.0j)  (0.01446022368872869+0.0j)  (-0.010148061527184766+0.0j)  (-0.010887208938656894+0.0j)  (-0.011582887916248905+0.0j)  (-0.006364154065831577+0.0j)  (0.0259963218568566+0.0j)  (0.008470760050755286+0.0j)  (0.019994098808738883+0.0j)  (-0.011195499367433097+0.0j)  (-0.01733834298851209+0.0j)  (-0.011666985217472383+0.0j)  (0.035214986661551276+0.0j)  (0.01587411027047897+0.0j)  (0.012654384060762303+0.0j)  (0.0740060290396364+0.0j)  (-0.1503481112858613+0.0j)  (-0.052392591190840006+0.0j)  (0.04449385994758827+0.0j)  (0.04923561010493021+0.0j)  (-0.17020730321594196+0.0j)  (-0.029495097091125525+0.0j)  (0.009831445719142047+0.0j)  (0.06345215820276535+0.0j)  (0.09002239682471701+0.0j)  (-0.01052513758979839+0.0j)  (-0.039320024540129256+0.0j)  (-0.0112837380012349+0.0j)  (-0.1076534639644742+0.0j)  (0.22950525189012666+0.0j)  (0.008018978624964273+0.0j)  (-0.05538552811091303+0.0j)  (-0.18339419929749673+0.0j)  (0.008077810170293574+0.0j)  (0.08083441928263582+0.0j)  (-0.07547281740092497+0.0j)  (-0.12222004453078845+0.0j)  (0.036313523491836815+0.0j)  (0.010115906372169794+0.0j)  (-0.04188890439779661+0.0j)  (-0.00018065714962932185+0.0j)  (0.015075447140688907+0.0j)  (-0.005377566760483343+0.0j)  (0.01691880170052485+0.0j)  (0.018351739581504527+0.0j)  (-0.018690465990170976+0.0j)  (0.007150061318955691+0.0j)  (-0.015934893784065953+0.0j)  (0.0009885937115943345+0.0j)  (-0.022982006541562097+0.0j)  (0.0005785120077783282+0.0j)  (-0.006840335595185279+0.0j)  (0.0008159496323905054+0.0j)  (-3.7457131863632945e-05+0.0j)  (0.0003995142236744759+0.0j)  (-9.000323072769516e-06+0.0j)  (0.005406748445321744+0.0j)
 (-0.002884173896152916-1.3163185984057794e-17j)  (1.1435638448227034e-05-6.476170926159393e-21j)  (0.0003120081160860891-3.267967074654407e-18j)  (0.00022702284006760956-9.433246939760384e-19j)  (0.004351601965476581-2.7256634751913192e-17j)  (-0.012406083053506782+1.1700160581854933e-16j)  (-0.0005348150157636367+3.1713029762822277e-18j)  (0.04366946829616586-2.668280442628854e-17j)  (-0.0238096768425572-1.0293346337316093e-15j)  (0.020498740955825198+2.9458575170105627e-17j)  (-0.0027588185255394155-3.4979888097424405e-17j)  (-0.051920881007393484-2.8967896127290635e-16j)  (0.008372419871513093+5.869194586039271e-16j)  (-0.0071746517678516405-2.392713493839721e-16j)  (-0.011585828196700053+8.735693594126228e-17j)  (0.05262271454410006-4.738864731445725e-16j)  (-0.009108472779188857-1.969606512690533e-15j)  (-0.23626664614944384+3.761900990315227e-15j)  (0.03888785876770169+1.290477466255046e-16j)  (-0.023987274933427435-4.6558213259624495e-16j)  (-0.1814349881516514+3.863590121559431e-16j)  (0.11244587844921863+2.6534880896606627e-17j)  (0.08617331468760545-1.3905186240299673e-16j)  (0.00036112147396243424-5.215086468997403e-17j)  (-0.13725813112052787+2.234821430067799e-16j)  (0.0388039611066365-8.34518862356189e-17j)  (-0.0014337021485385211+4.0121223471407008e-16j)  (0.2025344312537156-1.0439706185786322e-16j)  (-0.0827263177326421+1.5882461039597294e-16j)  (0.0018278599610128208-1.9836708337900728e-16j)  (-0.029712864219860753+5.2331740296372046e-17j)  (0.005979859476955916+1.137339623378378e-17j)  (0.058411796294292634+9.370697993548138e-17j)  (-0.05294266676790721+7.440111278542221e-17j)  (0.005019379947983533+1.3513967557733813e-16j)  (-0.03685668517730429+5.835234216890344e-17j)  (-0.12260917545316202+6.417785944292411e-17j)  (0.04661188201185713+3.8704541162102173e-17j)  (-0.04130252200756777+2.4496228660891423e-17j)  (-0.027536852881578602+6.59014626837255e-17j)  (0.14290256642254875-4.625865107223107e-16j)  (0.015929930805932704+4.0444591785019625e-16j)  (-0.018332267809994984+2.9667184969727217e-16j)  (-0.1232526493045989-1.3764644785714847e-16j)  (-0.026863449337130224-2.6656467494210045e-16j)  (-0.0371696292975308-3.7868691103486024e-17j)  (-0.16652735241120617+9.832926505735368e-16j)  (-0.03632678566349441-1.9397251901339113e-16j)  (0.09621773689123526+4.541715037576491e-16j)  (-0.026321949444363862+2.5893752601423464e-16j)  (-0.038057258761742416-1.2997373826761756e-16j)  (-0.05207143188138282+3.8823774659847303e-16j)  (-0.051964773443508354-1.730089806122037e-16j)  (0.027124223855444704+9.160420351319197e-17j)  (-0.012094522217385805+5.955926411423505e-17j)  (0.04167623677686682+1.3549110984428453e-17j)  (0.051173095739408515+5.003754137188588e-16j)  (-0.008129727871135547+5.802695358303395e-17j)  (-0.03001152449795441-1.340554016228445e-15j)  (-0.10845057584956397+1.3058505506422254e-16j)  (0.03285549812304581+4.888220585338899e-17j)  (-0.004523713212926488+5.199051691985988e-17j)  (0.0129801426757417-3.0879783211578746e-17j)  (1.0053265680612378e-05+9.270935864634276e-17j)  (-0.03388160602173111-1.8266173124013268e-17j)  (-0.026756679290024225-2.0794734923808929e-16j)  (-0.0743810476541337-4.462781110121112e-17j)  (0.011012112678883204-7.490900449295633e-17j)  (-0.03600546433633103+4.1754768040995186e-16j)  (-0.05026504027736138-2.1543873112249845e-17j)  (-0.10098715792870568-4.430132604893085e-17j)  (-0.04500542363351004-1.4667197002693542e-16j)  (0.005964421527863216+6.090213684432682e-17j)  (-0.06532092532658454-8.881599723510321e-17j)  (0.14021905923934747+2.0766947685282453e-16j)  (0.019623966203778032-1.6427762853138136e-16j)  (-0.13155541316236619-9.899538136802392e-17j)  (0.07007334155875977+8.247183463698173e-16j)  (0.05987444456363727+2.7348071529163364e-15j)  (0.04243266451461316-3.284579000030084e-16j)  (-0.011640944871765344+1.2576627432048518e-16j)  (0.08325476556150799-6.37869835069207e-16j)  (0.036203058539037096+1.9543043812155645e-17j)  (-0.0485631295492026-2.467657608371235e-17j)  (-0.06055620544246353+2.283957647209471e-17j)  (-0.01549051883264644+3.816667532007792e-16j)  (0.013353900188555722+1.1394044477239943e-16j)  (0.03936534872605138+4.128951324758295e-17j)  (-0.03307456733847605-6.403982596584676e-17j)  (-0.010228501481429085+6.314162909764806e-18j)  (-0.04990403475048741+8.019429421796668e-18j)  (0.03699975430643384+4.561863553057176e-17j)  (0.11326425786920724+1.1271536887003498e-16j)  (-0.015358630320210384+1.658491805157159e-16j)  (-0.026186578409351544+2.517726799085819e-16j)  (0.0670360655820495-2.6740833566714206e-13j)  (-0.03871637060874433+1.1768774261714434e-15j)  (0.061329045745287525-4.512035775033137e-17j)  (0.02946124180621667+1.1928275920744577e-17j)  (0.17759871108663974-1.4747781732643089e-16j)  (-0.06789197151782178+5.873144116749524e-17j)  (-0.07720226308494636+8.566820990272982e-17j)  (0.007501984344352786-1.4085571601016165e-17j)  (0.07015722021265758-7.060072158016842e-17j)  (-0.01029372538581812+3.791866010019503e-17j)  (-0.00231981777302526-1.2385374699170546e-16j)  (0.06128520646234696-9.273963350496074e-17j)  (0.03150083519232171-8.061923787942615e-17j)  (-0.0029912817161093647-3.9616176063561835e-17j)  (-0.03198829693730804-1.69776536544303e-17j)  (0.04156832137845419-1.2332698510593759e-17j)  (-0.021674899662365084+2.9944349376160296e-17j)  (0.007723961078826349+3.537371981782704e-16j)  (0.0009046682035657671-5.7245527565254904e-18j)  (0.0020511315923138064+1.1961973542573256e-18j)  (-0.001158830444303664+4.276070730918983e-18j)  (-0.01211373965349669-6.9798030471256e-17j)  (0.006896856941509023-7.031539605275635e-18j)  (-0.0023959987465516784+1.5583749152811806e-18j)  (0.02622734730037752-6.88511637488396e-17j)  (-0.023249975303673953+6.058036339637969e-17j)  (0.002961559100062486-2.5588305789382635e-19j)  (-0.04893957998108059+1.689242374821166e-17j)  (0.008437911913712457-1.1765418855110665e-17j)  (-0.0013097920897239424+1.1190551855467695e-18j)  (0.0003014635174161213-1.7071680777169338e-18j)  (-0.0006647626906199353+8.763205570964786e-19j)  (2.0363579836598516e-06-6.253071788717147e-19j)  (2.0360584360969906e-06-6.252151963594562e-19j)  (-0.0006646670971329712+8.761945413925413e-19j)  (0.0003014207551021563-1.7069259175443903e-18j)  (-0.0013096072653574196+1.1188972760075758e-18j)  (0.008436731411294167-1.1763772819278723e-17j)  (-0.04893275118355684+1.6890066659301167e-17j)  (0.0029611470848645485-2.558474591756521e-19j)  (-0.02324678588659637+6.057205301999008e-17j)  (0.02622375934373921-6.884174476385819e-17j)  (-0.0023956734751774196+1.5581633564210645e-18j)  (0.0068959243565463735-7.030588808681963e-18j)  (0.012112105911273196+6.978861702893509e-17j)  (-0.0011586743525824894+4.27549475426792e-18j)  (-0.0020508562739858815-1.1960367916371993e-18j)  (0.0009045476945069761-5.723790200221174e-18j)  (-0.00772293587299373-3.536902464349275e-16j)  (0.02167202592402377-2.994037924359863e-17j)  (-0.04156282145482236+1.2331066765591982e-17j)  (0.0319840911446455+1.6975421447726007e-17j)  (-0.002990890601541476-3.9610996189145874e-17j)  (-0.03149673230506009+8.060873747063654e-17j)  (0.061277235483965645-9.272757144862248e-17j)  (0.002319517050904621+1.2383769160949427e-16j)  (-0.010292395415891858+3.791376093342474e-17j)  (-0.07014818353592385+7.059162777775436e-17j)  (0.007501023142065575-1.408376686737964e-17j)  (0.0771924716437797-8.565734473889615e-17j)  (-0.06788337362581848+5.872400337209198e-17j)  (-0.17757622744448756+1.474591469292943e-16j)  (0.029457525166402085+1.192677112660234e-17j)  (0.06132131348342415-4.511466905234187e-17j)  (-0.03871153362863164+1.1767303944934405e-15j)  (0.06702769156171995-2.6737493143415035e-13j)  (0.026183313508156385-2.517412892858947e-16j)  (0.015356716394841673-1.6582851312031776e-16j)  (0.11325017748117877+1.1270135671650568e-16j)  (0.03699516317152697+4.5612974917555627e-17j)  (-0.049897856939512+8.01843666608576e-18j)  (-0.010227240834641962+6.313384698845619e-18j)  (0.03307050832894019+6.40319668076019e-17j)  (-0.03936053520627105-4.128446444471286e-17j)  (0.013352271886574266+1.1392655149151597e-16j)  (0.015488632641448237-3.816202798353246e-16j)  (0.060548851340435875-2.283680277511475e-17j)  (-0.048557250300078354-2.4673588637808162e-17j)  (-0.036198688157078156-1.9540684603082163e-17j)  (-0.0832447514262592+6.377931101539761e-16j)  (-0.011639547999473886+1.2575118280988328e-16j)  (-0.04242757657864677+3.284185158924403e-16j)  (-0.059867288333850306-2.734480287115219e-15j)  (-0.07006498057237484-8.246199429155196e-16j)  (-0.1315397865173557-9.898362232556113e-17j)  (0.019621641172812742-1.6425816505243395e-16j)  (0.1402024562210749+2.076448871836222e-16j)  (0.06531320946152283+8.880550607605594e-17j)  (0.005963719607329172+6.089496960242318e-17j)  (-0.045000135910257276-1.4665473742168974e-16j)  (-0.10097531238937199-4.429612961424133e-17j)  (-0.05025915674826305-2.1541351398973835e-17j)  (0.03600126288107827-4.17498957031279e-16j)  (-0.011010832865732581+7.490029866783256e-17j)  (0.07437242105718908+4.4622635238162474e-17j)  (-0.026753587005530044-2.079233166442229e-16j)  (-0.03387769375725494-1.8264063953794778e-17j)  (1.0052107449698422e-05+9.269867769858066e-17j)  (-0.012978651348295093+3.087623534273611e-17j)  (0.004523194332459863-5.198455348815155e-17j)  (-0.03285173207109176-4.887660274368139e-17j)  (0.10843819525455044-1.3057014762208278e-16j)  (-0.0300081155033595-1.3404017433431262e-15j)  (-0.008128806516860803+5.802037730103087e-17j)  (-0.05116730983473647-5.003188385903762e-16j)  (-0.041671529295132355-1.3547580563354746e-17j)  (-0.012093160355543218+5.955255764905422e-17j)  (0.027121171570133516+9.159389530451472e-17j)  (0.051958964527056374+1.7298964068912526e-16j)  (0.052065618118121056-3.881943999432445e-16j)  (-0.038053015510117444-1.299592466487785e-16j)  (0.026319020833166486-2.5890871631928115e-16j)  (-0.09620707308090826-4.541211679366436e-16j)  (-0.0363227642394488-1.9395104599431574e-16j)  (-0.1665089495973286+9.831839876331292e-16j)  (0.037165528328565+3.7864513006581983e-17j)  (-0.02686049979685745-2.6653540680019747e-16j)  (-0.12323912688365751-1.376313462492967e-16j)  (0.018330261004748515-2.9663937348462427e-16j)  (-0.01592819099558339-4.0440174570672565e-16j)  (0.14288698570785474-4.625360747600511e-16j)  (0.02753385853554658-6.589429658595223e-17j)  (-0.041298047880542955+2.4493575088326218e-17j)  (-0.046606857605427945-3.8700369106867534e-17j)  (0.12259599788394596-6.417096184996524e-17j)  (0.036852728426738646-5.834607775142609e-17j)  (0.005018842344313344+1.3512520136187435e-16j)  (-0.052937005142090515+7.439315641885408e-17j)  (-0.05840555692150286-9.369697043703129e-17j)  (0.005979222105038227+1.1372183984036519e-17j)  (0.029709711105128114-5.2326186877447663e-17j)  (-0.0018276662494806709+1.9834606098523173e-16j)  (0.08271756348055163-1.5880780328171832e-16j)  (-0.2025130133913282+1.043860219478227e-16j)  (0.0014335509122610762-4.0116991222347155e-16j)  (0.03879987382102632-8.344309610992689e-17j)  (0.13724371037617297-2.234586633132191e-16j)  (0.00036108366793968436-5.214540498397387e-17j)  (-0.08616430083743112+1.3903731738219886e-16j)  (0.1124341448245757+2.6532112005991042e-17j)  (0.1814160699529855-3.863187265604615e-16j)  (-0.023984775122280366-4.655336123952296e-16j)  (-0.03888381738646049-1.2903433546953722e-16j)  (-0.2362422110922996+3.761511928773743e-15j)  (0.00910753476183514+1.969403676814745e-15j)  (0.05261732589818845-4.738379464498479e-16j)  (-0.011584644404456116+8.734801016904264e-17j)  (-0.007173921063512757-2.3924698072921813e-16j)  (-0.008371568206990036-5.86859755616957e-16j)  (-0.051915602646466906-2.8964951204043914e-16j)  (-0.002758539090396587-3.4976345055422195e-17j)  (0.020496667183302213+2.9455594968319044e-17j)  (-0.023807275738042675-1.02923082971849e-15j)  (0.04366507779139573-2.668012175157571e-17j)  (-0.0005347613567867369+3.170984793588636e-18j)  (-0.012404848876674233+1.1698996631309266e-16j)  (0.004351170887874486-2.7253934660103446e-17j)  (0.00022700042448866984-9.43231552825326e-19j)  (0.00031197752903253627-3.267646706438846e-18j)  (1.1434526283109131e-05-6.475541093260947e-21j)  (-0.0028838948055989804-1.3161912232548381e-17j)
