 (2.3454463099664217e-05+0.0j)  (-0.0009845272473765925+0.0j)  (9.881893017833297e-07+0.0j)  (-6.895603644030739e-05+0.0j)  (6.723506815692732e-05+0.0j)  (-3.216680240068359e-05+0.0j)  (2.099784470907991e-05+0.0j)  (-1.619714425915704e-05+0.0j)  (4.417396433422085e-05+0.0j)  (-6.097010747047536e-06+0.0j)  (-2.6515332497866957e-05+0.0j)  (0.0007582715365340207+0.0j)  (-0.0005227749351624714+0.0j)  (0.0001753208175801491+0.0j)  (1.4002012138771852e-06+0.0j)  (1.1873252947252324e-05+0.0j)  (-0.0009523123392300593+0.0j)  (0.00015807510093981494+0.0j)  (0.00035813067788967475+0.0j)  (0.0017530415105889827+0.0j)  (-0.0004140263867928204+0.0j)  (-0.00023815371158649303+0.0j)  (0.0008875899056854649+0.0j)  (-0.0003180333643344844+0.0j)  (-9.46393511641516e-05+0.0j)  (-0.00038000448128372395+0.0j)  (4.119957193688225e-05+0.0j)  (0.0005457998394696227+0.0j)  (0.0017652600141453982+0.0j)  (-0.00036638612732285453+0.0j)  (-0.0023945102743652383+0.0j)  (0.006424729912306508+0.0j)  (0.0001843368777997142+0.0j)  (0.0016139297589221164+0.0j)  (-0.0017675097515008037+0.0j)  (-0.0020985794576844387+0.0j)  (0.004453127044939366+0.0j)  (0.00023118821676109636+0.0j)  (0.0004958083836084488+0.0j)  (0.0011056741459984547+0.0j)  (0.0006576568481635722+0.0j)  (-0.0004822770972542886+0.0j)  (-0.004593791338508571+0.0j)  (-0.0022740460251220603+0.0j)  (0.003870852812031291+0.0j)  (0.0014271538771759814+0.0j)  (-0.0002595221507125348+0.0j)  (-0.0005074849140610395+0.0j)  (-0.00012662269235916537+0.0j)  (-0.00033535454189301955+0.0j)  (-0.0027909805046414703+0.0j)  (0.0001343146019098139+0.0j)  (0.0012401189031048942+0.0j)  (0.006952505250151935+0.0j)  (0.0031335509194072267+0.0j)  (-0.012042930655907367+0.0j)  (-0.035348232337054634+0.0j)  (0.004833960712644531+0.0j)  (0.1380922129240755+0.0j)  (-0.0033372247711500654+0.0j)  (-0.0050895858515572386+0.0j)  (-0.018925176390671473+0.0j)  (-0.009687192001711743+0.0j)  (-0.03572107458327615+0.0j)  (0.025828515251488104+0.0j)  (0.009949792611290418+0.0j)  (0.01932221088967804+0.0j)  (0.00963436332385688+0.0j)  (-0.04547035797157483+0.0j)  (-0.011400159642146947+0.0j)  (0.001145536246621011+0.0j)  (0.002119780083917979+0.0j)  (0.0027544836417855087+0.0j)  (0.006983311047761237+0.0j)  (-0.0060197169556341764+0.0j)  (-0.0006029372406449726+0.0j)  (-0.0010026661303789359+0.0j)  (-0.0019936182104634877+0.0j)  (-0.0007056252098197973+0.0j)  (0.003991655185467154+0.0j)  (0.007927074772881728+0.0j)  (-0.023670080825534196+0.0j)  (-0.0003620552514322865+0.0j)  (0.014001335335264424+0.0j)  (0.004577036028946038+0.0j)  (-0.012539277948413492+0.0j)  (-0.006231953917930835+0.0j)  (0.09414134016132508+0.0j)  (-0.03692161775487378+0.0j)  (-0.010147616644396536+0.0j)  (0.04464737128412684+0.0j)  (-0.009073481641416166+0.0j)  (-0.00034743807784443954+0.0j)  (-0.018294740094130117+0.0j)  (0.02104238496290404+0.0j)  (-0.026427025804413907+0.0j)  (0.006892086421400911+0.0j)  (-0.00041747515019464697+0.0j)  (-1.547523927624294e-05+0.0j)  (-0.0001822946751069328+0.0j)  (0.0004499173779013671+0.0j)  (-0.01702483932249745+0.0j)  (-0.02212053517385282+0.0j)  (0.023410004082378887+0.0j)  (-0.002466301589573172+0.0j)  (0.014665872709617812+0.0j)  (-0.00010760067684628982+0.0j)  (0.014322239823880572+0.0j)  (-0.10266664254904712+0.0j)  (0.005634774523691752+0.0j)  (0.19561065404724923+0.0j)  (-0.1293577434659599+0.0j)  (0.05391565964394921+0.0j)  (0.03695445843052935+0.0j)  (0.013663423100087226+0.0j)  (-0.013573691418718906+0.0j)  (-0.010586015779421004+0.0j)  (-0.04501826689469704+0.0j)  (0.02018951792353618+0.0j)  (0.03740084962626231+0.0j)  (0.02186167047975631+0.0j)  (-0.07916010458336924+0.0j)  (-0.019689118073026802+0.0j)  (0.013396299836213831+0.0j)  (-0.0072797229275158885+0.0j)  (0.2014237172846813+0.0j)  (0.5245214914582509+0.0j)  (-0.24507499130747068+0.0j)  (0.2450749913077565+0.0j)  (-0.5245214914582257+0.0j)  (-0.20142371728468164+0.0j)  (0.007279722927515799+0.0j)  (-0.013396299836214374+0.0j)  (0.019689118073027537+0.0j)  (0.07916010458336938+0.0j)  (-0.021861670479758417+0.0j)  (-0.03740084962625874+0.0j)  (-0.020189517923532258+0.0j)  (0.0450182668947008+0.0j)  (0.010586015779417094+0.0j)  (0.013573691418718985+0.0j)  (0.013663423100086869+0.0j)  (-0.03695445843052186+0.0j)  (-0.05391565964394647+0.0j)  (0.1293577434659408+0.0j)  (-0.19561065404725955+0.0j)  (-0.005634774523689141+0.0j)  (0.1026666425490551+0.0j)  (0.01432223982388076+0.0j)  (-0.00010760067684626773+0.0j)  (0.014665872709617708+0.0j)  (-0.0024663015895736735+0.0j)  (0.02341000408237673+0.0j)  (-0.022120535173855524+0.0j)  (0.017024839322497386+0.0j)  (0.00044991737790134686+0.0j)  (-0.0001822946751069564+0.0j)  (-1.5475239276270394e-05+0.0j)  (0.0004174751501946473+0.0j)  (0.006892086421401261+0.0j)  (-0.026427025804413782+0.0j)  (0.021042384962903823+0.0j)  (-0.018294740094130253+0.0j)  (-0.000347438077844499+0.0j)  (0.00907348164141578+0.0j)  (0.04464737128412724+0.0j)  (-0.010147616644396356+0.0j)  (0.03692161775487439+0.0j)  (-0.09414134016132464+0.0j)  (0.006231953917930413+0.0j)  (0.012539277948413328+0.0j)  (0.00457703602894649+0.0j)  (-0.014001335335263255+0.0j)  (-0.0003620552514323134+0.0j)  (0.023670080825533363+0.0j)  (0.007927074772881888+0.0j)  (-0.0039916551854667515+0.0j)  (-0.0007056252098197899+0.0j)  (-0.001993618210463422+0.0j)  (-0.0010026661303791083+0.0j)  (-0.0006029372406447713+0.0j)  (0.006019716955634294+0.0j)  (0.006983311047761346+0.0j)  (0.0027544836417843976+0.0j)  (-0.0021197800839183995+0.0j)  (-0.001145536246621026+0.0j)  (-0.011400159642152725+0.0j)  (-0.04547035797157263+0.0j)  (0.009634363323852034+0.0j)  (0.01932221088968189+0.0j)  (0.009949792611292495+0.0j)  (-0.025828515251488302+0.0j)  (-0.035721074583272755+0.0j)  (-0.009687192001730871+0.0j)  (-0.018925176390672857+0.0j)  (-0.0050895858515459655+0.0j)  (-0.0033372247711503547+0.0j)  (0.13809221292407609+0.0j)  (-0.004833960712644423+0.0j)  (-0.03534823233705313+0.0j)  (0.012042930655907851+0.0j)  (0.003133550919406566+0.0j)  (0.006952505250152781+0.0j)  (0.0012401189031049263+0.0j)  (0.00013431460190980034+0.0j)  (-0.002790980504641329+0.0j)  (0.00033535454189300123+0.0j)  (0.00012662269235914217+0.0j)  (0.0005074849140609753+0.0j)  (0.0002595221507123751+0.0j)  (0.0014271538771758214+0.0j)  (0.003870852812031259+0.0j)  (-0.002274046025121673+0.0j)  (-0.004593791338508699+0.0j)  (0.0004822770972543058+0.0j)  (0.000657656848163536+0.0j)  (0.0011056741459983795+0.0j)  (0.0004958083836084211+0.0j)  (0.000231188216761263+0.0j)  (-0.004453127044939611+0.0j)  (-0.0020985794576842973+0.0j)  (0.0017675097515007952+0.0j)  (0.0016139297589222307+0.0j)  (0.00018433687779970538+0.0j)  (-0.006424729912306557+0.0j)  (0.002394510274364951+0.0j)  (0.0003663861273227374+0.0j)  (0.001765260014145461+0.0j)  (-0.000545799839469606+0.0j)  (-4.119957193687627e-05+0.0j)  (-0.00038000448128372227+0.0j)  (-9.46393511641047e-05+0.0j)  (0.0003180333643345054+0.0j)  (0.0008875899056853887+0.0j)  (-0.00023815371158647852+0.0j)  (-0.0004140263867926116+0.0j)  (0.0017530415105890156+0.0j)  (0.0003581306778895771+0.0j)  (0.0001580751009398214+0.0j)  (-0.0009523123392300446+0.0j)  (1.1873252947262858e-05+0.0j)  (1.4002012138816705e-06+0.0j)  (-0.00017532081758011225+0.0j)  (0.0005227749351624389+0.0j)  (-0.0007582715365340187+0.0j)  (2.6515332497869454e-05+0.0j)  (6.097010747062034e-06+0.0j)  (-4.4173964334201785e-05+0.0j)  (1.619714425915456e-05+0.0j)  (-2.0997844709072467e-05+0.0j)  (3.2166802400707086e-05+0.0j)  (-6.723506815691592e-05+0.0j)  (6.895603644030391e-05+0.0j)  (-9.881893017593135e-07+0.0j)  (0.0009845272473765875+0.0j)  (-2.3454463099662177e-05+0.0j)
 (0.00016831369480420276+1.8196929593873344e-19j)  (-0.006409653773283388-5.129760052950088e-18j)  (9.439975461026754e-06+5.9047681886864426e-21j)  (0.0007243672757486445+3.0849194698419433e-18j)  (-0.0032830925831152384-1.762445801557416e-17j)  (-0.0011652983351846656+1.609136979583017e-18j)  (0.001333699054489411-1.7704373454194045e-17j)  (-0.0011529261032218437+1.1886103986643523e-17j)  (0.003176570903134174-2.50249776513725e-17j)  (-0.002172448632849788-1.676224098202234e-17j)  (0.0007021758153078334-2.812188992559367e-18j)  (-0.01607499949739028+3.550215374771741e-17j)  (0.003195272501686858-1.3964555283814444e-17j)  (-0.0012055749871838872+3.1665322112569164e-18j)  (0.00020146081445958505+7.355398828337956e-18j)  (-0.0009303562507595418+4.422952391491706e-18j)  (0.025616786419037894-6.022157876563269e-17j)  (-0.005019356346642322+2.1358851981255694e-17j)  (-0.012799173894476195+7.252826382716054e-17j)  (-0.057945697031408276+2.0764996312653003e-16j)  (0.01585855277971548-3.4172031998831835e-17j)  (0.011834878053476943-6.306300098787913e-17j)  (-0.009426089600247456-1.0881721048532421e-18j)  (-0.0014449487573078615+1.7236168997816145e-18j)  (-0.009645592340201362-2.5717750531445802e-17j)  (-0.0030360056635377187-7.00120454332406e-18j)  (0.0014851941133556075-1.4014316087291868e-17j)  (0.0019427347280682778+6.7451508485855735e-18j)  (0.013559482208768087+7.46468082672333e-18j)  (-0.006888704190607699-1.918476720764258e-17j)  (-0.01525690125490608-8.794182009717002e-18j)  (0.04546602196562578+3.354904160065996e-18j)  (-0.00435305830750222+3.239280383004496e-17j)  (0.0120412972155701+1.3131585277898159e-19j)  (0.019627379673011494-3.637400019369461e-17j)  (0.015794505677077467+1.0732338954455379e-16j)  (-0.00533278501300229+5.4454869965399205e-17j)  (0.023622827488360632+7.355595822552682e-16j)  (0.0038296977067955535+1.2184334279970935e-17j)  (0.038564664046681366+2.5333939842714635e-16j)  (0.0900994689521787+8.637336465017893e-16j)  (-0.003627022429491404+4.898332142918754e-17j)  (-0.06381949341550959-2.2194694759253625e-17j)  (-0.06486651294876077-9.52697190060571e-17j)  (0.06553848534960231+7.060584901119293e-17j)  (0.01950751650516624+1.4129963460293712e-17j)  (-0.006512374366047789-1.200177289955472e-17j)  (-0.011457977671796188-1.6197365926015784e-17j)  (-0.0027982357217692993+3.760054366818487e-18j)  (-0.008054179829225561-1.2747331555448921e-17j)  (-0.08019779737379218-9.31963933569151e-17j)  (0.013847948316865085+5.3726736856386625e-17j)  (-0.009319354754200787+7.375395182919491e-18j)  (0.01832355229945211+2.4613122377764816e-18j)  (0.009043344903563774-1.2921007898566105e-18j)  (-0.03117642123154272-5.625435278537166e-18j)  (-0.09400546743175917-1.5847403086952986e-17j)  (0.011809104898781505-5.349637560433927e-19j)  (0.37337551548906966+9.313622901177615e-18j)  (-0.012880238181370296-1.1393937083748975e-17j)  (-0.02491003991075643-2.6605052965567502e-18j)  (-0.08666956192543594-1.832602968023072e-17j)  (0.038813377674239674-1.4033491614151194e-16j)  (-0.068866856886074+2.166130437855217e-17j)  (0.10861142289714444-6.560141583703095e-17j)  (0.014117285555099342-3.7291020101559604e-17j)  (0.014621868724583653+5.211297825635201e-17j)  (0.003666436310758775+9.672174622906755e-18j)  (0.19541554980558776-4.321128923794177e-17j)  (0.0531210000101988-1.2103416069431212e-17j)  (-0.0015012641322958028-2.059738553673986e-18j)  (-0.001308674174856474-2.2505118475556415e-18j)  (-0.012522611988876975-8.569817297405953e-17j)  (-0.006052266312710681+9.660941986876071e-19j)  (-0.00020342824049562197-5.815901386078334e-18j)  (-0.017206553937456605+7.362553303674421e-18j)  (-0.0013304131687340913-5.472826421811551e-19j)  (-0.011239237995352206-3.3139358539528834e-18j)  (-0.0009916674871044977-6.312979946409939e-19j)  (0.011453259768112834-4.199796930918712e-19j)  (0.04102718938356244+5.552278561948344e-18j)  (-0.12012206502789628-1.5826880060677317e-17j)  (0.004132591641035091+1.027459145830733e-17j)  (0.00857739337411468+1.3415781835171287e-18j)  (0.015120501960875797+2.242515209203509e-18j)  (-0.04561887687149807-6.755462466425477e-18j)  (-0.04016286502655683-2.3640917757210927e-18j)  (0.4052545510830079+4.925254319367844e-17j)  (-0.14562993869636623-1.7887489907198417e-17j)  (-0.008305436362325613+5.063268772627365e-19j)  (-0.06558023865408764-1.0660387448620831e-17j)  (-0.015160873440385973+1.454476729271875e-18j)  (-0.0002672025855276882+4.994574667109822e-19j)  (0.011802208813488708+9.475984870950347e-19j)  (0.003960437721047073-9.374877442375444e-19j)  (-0.1257499181605064-1.3307776823452606e-17j)  (0.028530627600832036+2.908085712198614e-18j)  (0.0005440632270324207-4.707585273899425e-20j)  (0.0009147909321072322-4.285933463510306e-18j)  (0.0005828305100918997+2.449551676991137e-20j)  (0.002156270789595986+5.185857079505411e-19j)  (0.00815312239139529+1.8085176691540025e-18j)  (0.007402781066441058+1.146883920861896e-18j)  (-0.0052731081719343195-1.6864321169156822e-18j)  (-0.015536904648905992-1.8668048283334044e-18j)  (0.05953351232450106+5.519916209390332e-18j)  (6.680330085586392e-05+5.827579508085928e-21j)  (0.046158280976209935+5.055255090659217e-18j)  (-0.037339486895800446-6.885324003856638e-18j)  (0.002068872487386645+4.449463335809109e-19j)  (0.06986438756042458+1.2855453139788661e-17j)  (-0.045711400436836455-8.158307122309872e-18j)  (0.018906926035169056+3.2777517824014475e-18j)  (0.012781965355741793+2.3468902394637534e-18j)  (0.00523113108455357-1.1573263118220591e-18j)  (-0.004866406378129578-8.180697594694548e-19j)  (-0.0033625094303535406-7.02699001302866e-19j)  (-0.014802751130211279-2.3183424261125785e-18j)  (0.005670181296009661+1.4149524590750886e-18j)  (0.011663480172946255+2.2507017019952195e-18j)  (0.00605408099279253+1.0030198037597883e-18j)  (-0.02464248038675205-3.979909646172597e-18j)  (-0.004580557369361162-1.3155552943686943e-18j)  (0.003997044922634669+7.390708230295866e-19j)  (-0.00028474529566942914+2.603569323039045e-19j)  (0.006846667757368896+1.2892142800479172e-18j)  (0.0024556669698322397+4.401528018590408e-19j)  (-0.0007905934568348948-1.7309175996860497e-19j)  (-0.0007905934568358988-1.7309175996884763e-19j)  (0.0024556669698316044+4.401528018591024e-19j)  (0.006846667757368901+1.2892142800478864e-18j)  (-0.00028474529566935915+2.603569323038367e-19j)  (0.003997044922634819+7.390708230299641e-19j)  (-0.004580557369361431-1.315555294368206e-18j)  (-0.024642480386752014-3.97990964617288e-18j)  (0.006054080992793224+1.0030198037607143e-18j)  (0.011663480172944996+2.250701701994064e-18j)  (0.005670181296008367+1.4149524590764614e-18j)  (-0.014802751130212954-2.3183424261127202e-18j)  (-0.0033625094303523038-7.026990013036857e-19j)  (-0.00486640637812966-8.180697594697121e-19j)  (-0.0052311310845536505+1.157326311823224e-18j)  (0.012781965355739083+2.3468902394631386e-18j)  (0.01890692603516813+3.2777517824010685e-18j)  (-0.0457114004368297-8.15830712230863e-18j)  (0.06986438756042795+1.2855453139789056e-17j)  (0.002068872487385683+4.449463335806395e-19j)  (-0.03733948689580333-6.885324003857205e-18j)  (-0.04615828097621052-5.0552550906587055e-18j)  (-6.680330085589742e-05-5.827579507951402e-21j)  (-0.059533512324501166-5.519916209389747e-18j)  (0.015536904648906329+1.8668048283341394e-18j)  (0.005273108171933119+1.6864321169146792e-18j)  (-0.0074027810664408986-1.1468839208622225e-18j)  (0.00815312239139622+1.808517669154357e-18j)  (-0.002156270789596119-5.18585707950023e-19j)  (-0.0005828305100919548-2.4495516770033475e-20j)  (-0.0009147909321070568+4.285933463499299e-18j)  (0.0005440632270323808-4.7075852736747074e-20j)  (-0.028530627600833008-2.9080857121986055e-18j)  (0.12574991816050604+1.3307776823453589e-17j)  (-0.003960437721044666+9.37487744238626e-19j)  (-0.011802208813487959-9.475984870949022e-19j)  (0.000267202585527579-4.994574667097669e-19j)  (-0.015160873440387+1.454476729269614e-18j)  (0.06558023865408721+1.0660387448621463e-17j)  (0.00830543636232553-5.063268772622939e-19j)  (-0.14562993869637042-1.78874899071997e-17j)  (0.40525455108300706+4.9252543193678363e-17j)  (-0.04016286502655518-2.3640917757180012e-18j)  (-0.04561887687149804-6.75546246642444e-18j)  (-0.015120501960876125-2.242515209198021e-18j)  (0.008577393374109198+1.3415781835204352e-18j)  (-0.00413259164103493-1.0274591458295144e-17j)  (-0.12012206502789387-1.582688006067632e-17j)  (-0.041027189383563416-5.5522785619471374e-18j)  (0.01145325976811192-4.1997969309092675e-19j)  (0.0009916674871047618+6.312979946447957e-19j)  (0.011239237995351307+3.3139358539455218e-18j)  (0.001330413168736379+5.472826421647917e-19j)  (0.01720655393745743-7.362553303572095e-18j)  (-0.0002034282404950495-5.815901386067276e-18j)  (0.006052266312711791-9.660941986939195e-19j)  (0.012522611988872516+8.569817297409564e-17j)  (-0.0013086741748577421-2.2505118475556884e-18j)  (-0.0015012641322969113-2.0597385536638662e-18j)  (-0.053121000010224836+1.2103416069432423e-17j)  (-0.1954155498055809+4.321128923793255e-17j)  (-0.003666436310749935-9.672174622903835e-18j)  (-0.014621868724577908-5.2112978256373386e-17j)  (-0.014117285555108418+3.7291020101597124e-17j)  (0.10861142289714254-6.560141583703479e-17j)  (0.06886685688610009-2.1661304378429686e-17j)  (-0.038813377674202024+1.4033491614080894e-16j)  (0.08666956192544813+1.8326029680204883e-17j)  (0.024910039910704205+2.6605052966909436e-18j)  (0.012880238181372558+1.1393937083751695e-17j)  (-0.3733755154890719-9.313622901177323e-18j)  (0.01180910489878179-5.349637560373322e-19j)  (0.09400546743175348+1.584740308694985e-17j)  (-0.03117642123154258-5.625435278542349e-18j)  (-0.00904334490356237+1.2921007898567268e-18j)  (-0.018323552299454923-2.4613122377781163e-18j)  (0.009319354754201729-7.375395182915258e-18j)  (-0.013847948316865508-5.3726736856402526e-17j)  (0.08019779737379185+9.319639335691754e-17j)  (-0.008054179829224824-1.2747331555452978e-17j)  (-0.0027982357217696706+3.760054366820552e-18j)  (-0.011457977671794115-1.619736592600901e-17j)  (-0.0065123743660437435-1.2001772899543754e-17j)  (-0.01950751650516568-1.412996346027208e-17j)  (-0.06553848534960084-7.060584901120767e-17j)  (0.06486651294875376+9.526971900601255e-17j)  (0.06381949341551654+2.2194694759271036e-17j)  (-0.0036270224294906728+4.898332142917955e-17j)  (-0.09009946895217956-8.63733646501873e-16j)  (-0.03856466404668181-2.533393984271972e-16j)  (-0.0038296977067859505-1.2184334279855743e-17j)  (-0.02362282748836351-7.355595822549545e-16j)  (-0.005332785012998314+5.445486996539346e-17j)  (-0.015794505677076263-1.0732338954454178e-16j)  (0.01962737967301003-3.6374000193696975e-17j)  (-0.01204129721557095-1.3131585277839841e-19j)  (0.0043530583075021044-3.2392803830025417e-17j)  (0.04546602196562653+3.3549041600667603e-18j)  (-0.01525690125490364-8.794182009719566e-18j)  (-0.006888704190606204-1.9184767207643535e-17j)  (-0.013559482208767511-7.464680826719669e-18j)  (0.0019427347280677+6.745150848583601e-18j)  (0.0014851941133552967-1.401431608728903e-17j)  (0.0030360056635386646+7.001204543304881e-18j)  (0.009645592340201112+2.571775053154911e-17j)  (-0.001444948757308015+1.723616899783317e-18j)  (0.00942608960024693+1.0881721048552204e-18j)  (-0.011834878053477303+6.306300098787307e-17j)  (-0.015858552779709222+3.417203199881542e-17j)  (0.05794569703141093-2.0764996312653556e-16j)  (0.01279917389447284-7.252826382714868e-17j)  (0.0050193563466424665-2.1358851981254203e-17j)  (-0.025616786419037904+6.022157876563188e-17j)  (0.0009303562507597616-4.422952391492435e-18j)  (-0.00020146081445943518-7.355398828331556e-18j)  (-0.0012055749871838278+3.166532211254392e-18j)  (0.0031952725016863802-1.396455528381161e-17j)  (-0.016074999497390264+3.550215374771735e-17j)  (0.0007021758153079054-2.8121889925600112e-18j)  (-0.0021724486328496026-1.6762240982001743e-17j)  (0.0031765709031338313-2.502497765136757e-17j)  (-0.0011529261032219471+1.1886103986644522e-17j)  (0.0013336990544893447-1.7704373454190754e-17j)  (-0.0011652983351833751+1.6091369795855253e-18j)  (-0.003283092583115831-1.7624458015575602e-17j)  (0.0007243672757492099+3.0849194698438785e-18j)  (9.439975460823131e-06+5.9047681884538865e-21j)  (-0.006409653773283923-5.129760052950177e-18j)  (0.0001683136948041019+1.819692959394237e-19j)
