 (0.004750487798354547+0.0j)  (-0.001392738641650941+0.0j)  (0.0016544080295800947+0.0j)  (-0.0042476110568850905+0.0j)  (0.00872099435290885+0.0j)  (-0.005738723050894537+0.0j)  (0.00730854006048486+0.0j)  (-0.0060798125143349015+0.0j)  (0.0007359719753610478+0.0j)  (-0.002147758317886363+0.0j)  (0.0014607195847038488+0.0j)  (-0.0009107421916290665+0.0j)  (-0.0009557347707524542+0.0j)  (0.004760736070709437+0.0j)  (-0.007734254313491748+0.0j)  (0.0012588791876752066+0.0j)  (-0.0020041220186985276+0.0j)  (0.0024811554624662234+0.0j)  (-0.0022765807846114013+0.0j)  (-0.0004279703961812948+0.0j)  (-0.03687353256789996+0.0j)  (0.03031494589808731+0.0j)  (-0.05206879230946589+0.0j)  (-0.0263787109367591+0.0j)  (-0.0320191767552783+0.0j)  (0.021146004839844655+0.0j)  (0.022302145800213266+0.0j)  (0.06705655885476874+0.0j)  (-0.05510089915247977+0.0j)  (0.003494310458987937+0.0j)  (0.02370394954920029+0.0j)  (0.030688171909866613+0.0j)  (-0.055435180352656016+0.0j)  (-0.008365970660186505+0.0j)  (-0.03235151211061975+0.0j)  (-0.09408890036198074+0.0j)  (0.059403153217118525+0.0j)  (0.011105735119930094+0.0j)  (0.09261913814165891+0.0j)  (-0.04095059327124717+0.0j)  (-0.056029343542104905+0.0j)  (-0.01565506177612229+0.0j)  (-0.03548978614060561+0.0j)  (0.029395170694660525+0.0j)  (0.014949772488096152+0.0j)  (0.04271624706995301+0.0j)  (0.006121514826032777+0.0j)  (-0.13789510826641452+0.0j)  (-0.005566931243587755+0.0j)  (-0.03344081404029909+0.0j)  (-0.0016381157966157108+0.0j)  (0.04477988188601053+0.0j)  (0.03273775794492362+0.0j)  (0.040141606999811945+0.0j)  (-0.12649932373365175+0.0j)  (-0.024725878542998087+0.0j)  (-0.006237273236790314+0.0j)  (0.004506727376745997+0.0j)  (0.017958493780734112+0.0j)  (0.006196025792370441+0.0j)  (0.0002611285528347057+0.0j)  (0.022742051518816305+0.0j)  (-0.026397510110738567+0.0j)  (-0.0015061990681778435+0.0j)  (-0.017907658251065044+0.0j)  (-0.03055356416922431+0.0j)  (0.05647839458085897+0.0j)  (0.12671830652223068+0.0j)  (-0.043797995353782294+0.0j)  (-0.08742747892061656+0.0j)  (-0.05842140998358315+0.0j)  (0.10289241178344719+0.0j)  (0.0584265480898257+0.0j)  (0.05693949729676433+0.0j)  (-0.07730500220128382+0.0j)  (0.020346172304537634+0.0j)  (0.04117522419408147+0.0j)  (0.02127788771056061+0.0j)  (0.04056539119390647+0.0j)  (-0.09786036376084564+0.0j)  (-0.04756961135668362+0.0j)  (0.02598901881174312+0.0j)  (0.01999685962223758+0.0j)  (0.055171819772897854+0.0j)  (0.07309420810690025+0.0j)  (-0.08757568234716574+0.0j)  (-0.059182963077258795+0.0j)  (-0.08116681274699375+0.0j)  (0.012359440915314872+0.0j)  (0.0441591585218113+0.0j)  (0.009497656221468436+0.0j)  (0.023812880923221116+0.0j)  (-0.03221780524888211+0.0j)  (-0.02565182056300669+0.0j)  (-0.010201965410266994+0.0j)  (0.012064564190664066+0.0j)  (0.04473142968051586+0.0j)  (-0.028576312151011057+0.0j)  (0.03580292048985366+0.0j)  (0.01946559859851532+0.0j)  (0.050261078251629135+0.0j)  (-0.07350649213966788+0.0j)  (0.03308470594880599+0.0j)  (0.006662290488509749+0.0j)  (0.012097472551559064+0.0j)  (-0.09345823570830213+0.0j)  (0.00010985782353091614+0.0j)  (0.0023337741578755354+0.0j)  (-0.07257305463243546+0.0j)  (0.44159402393221076+0.0j)  (0.022621539337206408+0.0j)  (-0.12846215628243676+0.0j)  (-0.0774384274384551+0.0j)  (0.08233689584750455+0.0j)  (0.05293718561527155+0.0j)  (-0.07911274250656292+0.0j)  (-0.016899410098553627+0.0j)  (0.02406174335247664+0.0j)  (0.015479350808201616+0.0j)  (-0.0324336734259893+0.0j)  (0.07324721627850231+0.0j)  (-0.020388299561654815+0.0j)  (0.08398613800965735+0.0j)  (-0.003930127090313193+0.0j)  (0.06274472788616589+0.0j)  (-0.05492015049973503+0.0j)  (0.0660876334270341+0.0j)  (-0.11112600001097932+0.0j)  (0.11130543176411115+0.0j)  (-0.06619376598537578+0.0j)  (-0.05500253226432481+0.0j)  (0.06283619356088738+0.0j)  (-0.003935573607482936+0.0j)  (0.08410182638418907+0.0j)  (-0.020414261211338797+0.0j)  (0.07333759641285324+0.0j)  (-0.03247091209109348+0.0j)  (0.015496822452425965+0.0j)  (-0.02408743797236394+0.0j)  (-0.016917284043324196+0.0j)  (0.07919332467611295+0.0j)  (0.05299060384999857+0.0j)  (-0.0824174058365037+0.0j)  (-0.0775134942015424+0.0j)  (0.1285839872157634+0.0j)  (0.022642457773017356+0.0j)  (-0.44199792785478736+0.0j)  (0.0726387023402857+0.0j)  (-0.00233564438187408+0.0j)  (-0.00010994477806088092+0.0j)  (-0.09353109215977186+0.0j)  (0.012106743936647494+0.0j)  (-0.006667203856579169+0.0j)  (-0.033108903045257036+0.0j)  (0.0735588570010108+0.0j)  (0.0502966944041559+0.0j)  (-0.019479338325910683+0.0j)  (-0.0358280226727243+0.0j)  (0.028595216486085828+0.0j)  (-0.04476063170659286+0.0j)  (-0.012072359814316359+0.0j)  (-0.010208507586620832+0.0j)  (0.025667737341028816+0.0j)  (0.03223765119640759+0.0j)  (0.023827352167003834+0.0j)  (-0.009503346651414116+0.0j)  (-0.04418550087265604+0.0j)  (-0.012366782716948558+0.0j)  (-0.08121482150965174+0.0j)  (0.05921775456307538+0.0j)  (0.08762684912146901+0.0j)  (-0.07313651499343764+0.0j)  (-0.05520370795245582+0.0j)  (-0.020008339102239724+0.0j)  (-0.02600371611107953+0.0j)  (-0.04759631511875183+0.0j)  (0.09791477591182307+0.0j)  (0.04058781711989108+0.0j)  (0.02128961593044235+0.0j)  (-0.04119779519199915+0.0j)  (-0.020357088998308674+0.0j)  (-0.07734614855707864+0.0j)  (0.056968912212643684+0.0j)  (0.058456620076763714+0.0j)  (-0.10294512072058687+0.0j)  (-0.058451199264472085+0.0j)  (-0.08747191886312865+0.0j)  (0.0438201332700822+0.0j)  (0.12678193326486245+0.0j)  (-0.056506587244903865+0.0j)  (-0.030568622610874337+0.0j)  (-0.017916422131348076+0.0j)  (-0.0015069295268081873+0.0j)  (0.02641025407490626+0.0j)  (0.022752928658905693+0.0j)  (0.00026125301397942534+0.0j)  (-0.006198944887115476+0.0j)  (-0.017966934218781243+0.0j)  (-0.004508839624796046+0.0j)  (-0.006240177603004373+0.0j)  (-0.024737323627188626+0.0j)  (0.12655739322736398+0.0j)  (0.040159911848057596+0.0j)  (-0.03275262099356979+0.0j)  (-0.04480018689801174+0.0j)  (-0.00163885518475885+0.0j)  (-0.03345587170423483+0.0j)  (-0.005569421806208991+0.0j)  (0.13795634275484972+0.0j)  (0.006124227525295932+0.0j)  (-0.04273500785553524+0.0j)  (-0.014956327640233386+0.0j)  (-0.02940799255172665+0.0j)  (-0.03550517131244468+0.0j)  (-0.01566182882421073+0.0j)  (0.056053513613432804+0.0j)  (0.040968238312440224+0.0j)  (0.09265883948427468+0.0j)  (0.011110479216921107+0.0j)  (-0.059428439528350384+0.0j)  (-0.09412874647365013+0.0j)  (-0.032365185585652476+0.0j)  (0.008369493088786746+0.0j)  (0.055458417417828934+0.0j)  (0.03070093714137084+0.0j)  (-0.0237137971780016+0.0j)  (-0.003495748449442913+0.0j)  (-0.05512350945453513+0.0j)  (0.06708383611669196+0.0j)  (-0.022311191801564385+0.0j)  (-0.021154507274759066+0.0j)  (-0.03203201926047048+0.0j)  (0.026389244548819753+0.0j)  (0.05208952669975614+0.0j)  (-0.030326978422285735+0.0j)  (-0.0368880829421773+0.0j)  (0.0004281361261943654+0.0j)  (0.0022774610109179876+0.0j)  (-0.002482108995788276+0.0j)  (0.0020048869924683727+0.0j)  (-0.00125935170372724+0.0j)  (0.007737135267830437+0.0j)  (0.004762503850553897+0.0j)  (-0.0009560881675231554+0.0j)  (0.0009110760981207098+0.0j)  (-0.0014612529767751164+0.0j)  (0.002148540715888729+0.0j)  (-0.0007362383184459199+0.0j)  (0.006081982594413203+0.0j)  (-0.007311128239179549+0.0j)  (0.005740749919464337+0.0j)  (-0.008724071179835766+0.0j)  (0.004249104953207412+0.0j)  (-0.001654987325430069+0.0j)  (0.001393222896092519+0.0j)  (-0.004752134839875413+0.0j)
 (-0.007387570089852026+5.648015072663011e-17j)  (0.002088353867135141-1.4591019452284735e-17j)  (-0.0035170146572411944+3.81773913793167e-17j)  (-0.006760856186080766+2.3516446899962206e-17j)  (0.01342667751052563-5.662503908467917e-17j)  (-0.004503160515157489-1.111826738643007e-16j)  (0.01110934195923194-3.645188122863837e-17j)  (-0.010378760187201611+9.724880245050861e-18j)  (0.002871985833429555-8.404108542748209e-18j)  (-0.0025761582564561357+7.207950182129966e-18j)  (0.005650557357667913-2.0999250518175287e-17j)  (0.005068697586622662-4.566334351760546e-17j)  (-0.0166374586694154-3.2194773128469755e-16j)  (0.024068996639186713-4.1105296684293554e-17j)  (-0.054502641441592316-2.1123547730675763e-16j)  (0.022548848200868707+1.8825655159857984e-16j)  (0.014610817690428195-8.449228560524316e-17j)  (-0.0247399346392636+1.8335178669612205e-16j)  (0.040126493303863184-5.023730906162404e-16j)  (0.0815947492809216-9.103515428178429e-15j)  (-0.16811410068222835-9.064697753001298e-17j)  (0.02249839127037634+4.16365188631759e-17j)  (-0.02915796363375718-3.2898560160631915e-17j)  (0.015532393105800159+2.5788318207223132e-17j)  (-0.025463237370097785+4.952916332188256e-17j)  (0.01090731336369933-6.362641805816626e-17j)  (-0.037960661782150934+9.321654794028302e-17j)  (0.032656775668528426+3.087352817153286e-17j)  (-0.0682651997673872+1.0903680011108795e-16j)  (-0.013591071180164848+7.493688682896029e-16j)  (-0.01807941030452495+6.591607758521519e-16j)  (0.026437071628687532-3.5953272746060355e-16j)  (-0.0825468738392856-8.355968364624697e-18j)  (-0.0007957531610866212+1.894518919348422e-16j)  (-0.05298204703378359+6.374318924228705e-18j)  (-0.11579042423397853-4.0676166590238373e-17j)  (0.05769892414736219-1.4320604492050635e-16j)  (-0.021296216995611215-2.7908539010638446e-17j)  (0.06094733263498206+1.023153681215371e-17j)  (0.03151296596566774-6.21711847124131e-16j)  (-0.06630408658964262+3.236042363256512e-16j)  (-0.04338490718538882-1.0672007237218247e-16j)  (-0.08152772313006584+1.4116394484014016e-16j)  (0.03441523596390893-4.544128664577463e-17j)  (-0.026806768744215205+2.657336532706971e-17j)  (-0.043013005192035436+4.57710766070388e-18j)  (0.0019164031510785443-2.1479476387346266e-16j)  (-0.0811964326035084+4.077212058875187e-18j)  (0.039165301765679617+2.462794088225858e-16j)  (-0.0003321084002779334+8.67375037036192e-17j)  (0.0023715751451228906+9.685550918552792e-17j)  (0.1160538901721516+7.765621027435432e-17j)  (0.06193042822272105-2.001074650003249e-17j)  (0.07714946595626787+1.126838914176567e-16j)  (-0.19948581228254836-8.496075345082528e-17j)  (0.048128306365261136+4.4574192273432065e-16j)  (0.05670632620751698-2.376842075392732e-16j)  (-0.00787961069933658+3.3648492030694657e-17j)  (-0.017185206334558983+5.793326795412786e-17j)  (0.008789374487110613-1.7992346382221656e-16j)  (0.02515289227039648+9.83571243135717e-16j)  (-0.0022129144181382947-4.132685840308637e-17j)  (-0.02924139570000063-2.5488052586252962e-17j)  (-0.02249826904629089+3.107519626726857e-16j)  (0.03172724072422577+8.057118925825592e-17j)  (-0.060488026149198425-5.4818734699692187e-17j)  (0.05368322344210577+3.556366370940211e-17j)  (0.1416441917500906-1.9351360143024434e-17j)  (-0.0746353738532976-1.39167583751401e-16j)  (-0.09004798707267464+1.5449756752601837e-18j)  (-0.0368340149045395-5.665765707687783e-17j)  (0.06888750811798422+5.180616734539336e-17j)  (0.09851379182875135-1.0641029167335174e-16j)  (0.014288458554831338-1.3175901582516663e-16j)  (-0.030633037262483787-1.7972678539287282e-16j)  (0.11092197026873968-5.91276335251781e-16j)  (0.04395505269769384-6.601510169307285e-17j)  (0.07142195200348624-4.974057711316407e-16j)  (-0.041653458253596315+5.861590050087578e-16j)  (-0.1547233139979406+8.779655544149168e-17j)  (-0.03161707630101523-8.541849607464188e-17j)  (0.12153479132689533-1.605469897045998e-16j)  (0.013405792703631108+1.0657421325861098e-17j)  (0.047944759927555744-8.531954602907081e-17j)  (0.029072619745519224+1.0055494819654568e-16j)  (-0.05693510199724644-1.348881190745697e-17j)  (-0.05685210948584267+2.808904869751419e-18j)  (-0.0979430063556927-1.4921321249557696e-17j)  (-0.004796519766392532-9.514972295323162e-17j)  (0.029427214373352488-7.200629651186905e-18j)  (0.016968097015851252+1.3540260634372749e-17j)  (-0.008076352477794917-3.178806873449471e-17j)  (0.11057680608079867+6.052810133873792e-17j)  (-0.0646220381736419-3.526397270303923e-17j)  (0.17437885403516584-3.080208987550622e-16j)  (-0.008792217101123255-2.1788637181625953e-16j)  (0.07925347229109325-1.7291572959820877e-17j)  (0.019060713628816197+1.8551081479668295e-17j)  (0.030646965154883334+1.8147321057150365e-17j)  (0.0834883317896582+3.82036267869621e-16j)  (0.05784205563231355+1.3038329624608248e-16j)  (0.003135801727060572+1.907242759029893e-16j)  (-0.12563554078418107+1.7567700654789116e-16j)  (0.12007537155589218-6.11863336209679e-16j)  (0.04872825578695543+1.4114770943587285e-16j)  (0.048742583054173214+1.1621435042870811e-17j)  (0.07793419849409543+4.210321142187353e-15j)  (-0.0009463531067499631-1.1278870146695121e-17j)  (-0.04637317954215565-1.4268515358242794e-17j)  (0.23610745988529253+1.6135815456485235e-17j)  (0.010864676107979407+6.725537652748289e-19j)  (-0.07180107707125075-2.5416775845898264e-18j)  (-0.042615319997342485-9.34718634514666e-18j)  (0.042525451361981007-3.1430210567576238e-18j)  (0.02793741839015282+2.8694154629189776e-17j)  (-0.03095806107313693+1.422818438776157e-17j)  (-0.0019346996057183902-3.2001510481771655e-17j)  (0.02324935965943102-3.8094899598367037e-17j)  (-0.0021724281072947604+2.5993130537096916e-17j)  (-0.011732728528100162+6.794942888553648e-18j)  (0.029112944535050173+2.1861624821682654e-17j)  (0.021035940401150553+7.209624542592642e-17j)  (0.030177071958737596+6.500626587904646e-17j)  (-0.0273659274953717+1.3450413875170396e-15j)  (0.010814704418605364+1.5181640402638305e-17j)  (-0.02668231377782547+1.0014284040833708e-17j)  (0.01100408361641489+4.823938767488627e-17j)  (-0.03595665551363538+2.5538237678519757e-17j)  (-0.035898690995341896+2.549706834216434e-17j)  (0.010986440088675435+4.8162042481567025e-17j)  (0.02664234950705689-9.999284833408118e-18j)  (-0.010798962309154208-1.5159541690033477e-17j)  (0.027328055253890916-1.3431799584746419e-15j)  (-0.030135561131291497-6.491684488121865e-17j)  (-0.021009188136651993-7.200455768626546e-17j)  (-0.02907706618660258-2.183468288896077e-17j)  (0.011719273065340746-6.7871502339482294e-18j)  (0.0021699788380254766-2.5963824998463363e-17j)  (0.023224559036810317-3.805426289944151e-17j)  (0.0019326555001867324+3.1967699307982476e-17j)  (-0.030926560088217682+1.4213706678037368e-17j)  (-0.027909255518533398-2.866522891451884e-17j)  (0.0424839100930418-3.1399507758143445e-18j)  (0.042574049839633844+9.33813420487163e-18j)  (-0.07173304688784773-2.539269392410816e-18j)  (-0.010854638680412834-6.719324204962974e-19j)  (0.235891701567916+1.6121070321392624e-17j)  (-0.046331269474322076-1.4255620093081247e-17j)  (-0.0009455953320206616-1.1269838800233461e-17j)  (0.07787256090095485+4.206991229640293e-15j)  (-0.048704614806879494-1.161238247544421e-17j)  (-0.048690939525335965-1.4103961804686253e-16j)  (0.11998688251174089-6.114124260764594e-16j)  (-0.12554372211855186+1.7554861590124286e-16j)  (0.0031335694218132537+1.9058850367012715e-16j)  (-0.057801096450004565-1.3029096907787e-16j)  (0.08342944339721883+3.81766799056595e-16j)  (0.030625492975670944+1.8134606501984083e-17j)  (0.019048112566068757+1.8538817335404066e-17j)  (0.07920176698944205-1.7280291864238246e-17j)  (-0.008786539601725318-2.1774567354514577e-16j)  (-0.17426710241959958+3.0782350192462596e-16j)  (-0.06458196550875064-3.524210521941384e-17j)  (0.11050873345734061+6.049083939567912e-17j)  (0.008071447406313718+3.1768762649261996e-17j)  (0.016957936830083672+1.353215297429342e-17j)  (0.029409670563953834-7.196336806066714e-18j)  (-0.004793672211178445-9.509323531146991e-17j)  (0.0978851090106243+1.4912500763877864e-17j)  (-0.05681870785865119+2.8072545880836605e-18j)  (-0.056901856644442236-1.3480935565882049e-17j)  (0.02905580226348768+1.0049678071636646e-16j)  (0.0479170648474865-8.527026156782394e-17j)  (0.01339810133412905+1.06513067926097e-17j)  (0.12146609986755454-1.6045624855236328e-16j)  (0.031599337640350986+8.537057229768996e-17j)  (-0.15463733281437553+8.774776607976759e-17j)  (0.04163044353050372-5.858351354495002e-16j)  (-0.07138260642015332+4.971317556559116e-16j)  (0.04393097108366056-6.597893406031073e-17j)  (0.1108624872462892-5.909592573687077e-16j)  (0.030616741197664443+1.7963117491458565e-16j)  (-0.014281080955538247+1.3169098432841845e-16j)  (-0.09846311312962146+1.0635555075783402e-16j)  (0.06885223702102058+5.1779642066706626e-17j)  (0.03681524268377219+5.662878186332454e-17j)  (0.09000223836359751-1.5441907533020817e-18j)  (-0.07459766808801738-1.3909727633580872e-16j)  (-0.14157310623891897+1.9341648475285793e-17j)  (0.05365643943059367+3.554592003611163e-17j)  (0.06045822907839503+5.479173038455175e-17j)  (-0.03171172123393086-8.053177758040005e-17j)  (0.02248736339045957-3.106013309083139e-16j)  (-0.02922728560102273-2.5475753619770038e-17j)  (0.0022118565244273747+4.130710191212415e-17j)  (-0.025140909412412992-9.831026690055129e-16j)  (0.008785235554220805-1.7983873752644633e-16j)  (-0.01717713313366459+5.790605228376616e-17j)  (-0.007875919352177548+3.363272878170749e-17j)  (-0.05667993337890403+2.3757358216517704e-16j)  (-0.048106039101164046-4.45535693721457e-16j)  (-0.19939428037100843-8.492177012624535e-17j)  (-0.07711430130571291-1.1263253021098505e-16j)  (0.06190232436607843-2.000166567869182e-17j)  (0.1160012904890076+7.762101376311556e-17j)  (-0.002370505182043594-9.681181172227895e-17j)  (0.0003319589264630385-8.66984652893028e-17j)  (-0.03914778762507282-2.4616927633279534e-16j)  (-0.08116039205681383+4.075402312473359e-18j)  (-0.0019155542888491285+2.1469962149106385e-16j)  (-0.04299412236485864+4.5750982979288984e-18j)  (-0.02679501970717777+2.6561718587564593e-17j)  (0.034400230953428264-4.5421474287639824e-17j)  (0.08149239537403313-1.4110277539724918e-16j)  (0.043366161753032983+1.066739615464234e-16j)  (-0.06627549650849471+3.234646993555148e-16j)  (0.03149939331510487-6.214440755141285e-16j)  (-0.060921218656563414-1.0227152926525249e-17j)  (0.02128712365975534+2.7896622259133413e-17j)  (0.05767437373066801-1.4314511192865826e-16j)  (0.11574140840887584+4.06589477581928e-17j)  (0.05295966345448568-6.3716259351740274e-18j)  (-0.0007954182562525062+1.8937215822159229e-16j)  (-0.08251228671660195-8.352467215640951e-18j)  (-0.026426079282165872+3.5938323630730803e-16j)  (-0.018071902467619555+6.588870461498598e-16j)  (-0.013585480437322535+7.490606123338247e-16j)  (0.06823719906855785-1.0899207590884923e-16j)  (-0.03264349694931663-3.0860974546647056e-17j)  (-0.03794527075325357+9.317875358911598e-17j)  (0.010902929488393727-6.360084528204471e-17j)  (0.025453028467703226-4.9509305737143805e-17j)  (0.015526193147968777+2.577802446279151e-17j)  (-0.029146357220020888-3.28854647913949e-17j)  (0.0224894648144185+4.1619999168596706e-17j)  (0.16804778866785577+9.061122214927456e-17j)  (0.08156316423573594-9.099991488853287e-15j)  (0.04011098463222218-5.021789261465048e-16j)  (-0.024730430482880948+1.8328134980616536e-16j)  (0.014605242866345498-8.446004718856769e-17j)  (0.022540387742445697+1.881859166502478e-16j)  (-0.054482347157480474-2.1115682290252847e-16j)  (-0.02406006253887526+4.1090038929700343e-17j)  (0.016631309002088313+3.218287304514784e-16j)  (0.00506683992508111-4.564660804747078e-17j)  (0.005648494769915654-2.0991585292582366e-17j)  (-0.0025752201401535195+7.205325383914014e-18j)  (0.002870946857940518-8.401068255196156e-18j)  (-0.010375056996609216+9.721410361906648e-18j)  (0.011105409192462744-3.643897706674766e-17j)  (-0.004501570598393531-1.111434189463032e-16j)  (0.013421942156810845-5.660506842630438e-17j)  (-0.0067584792106232345+2.3508179009687445e-17j)  (-0.0035157835952477246+3.816402813233498e-17j)  (0.0020876280000541843-1.4585947926399404e-17j)  (-0.007385009633323366+5.646057528180863e-17j)
