 (-9.863963164377858e-06+0.0j)  (2.1853802403762108e-07+0.0j)  (-0.00013062984743760124+0.0j)  (3.643978433449788e-05+0.0j)  (-0.0005479500790282459+0.0j)  (0.000168051539311516+0.0j)  (-0.00013175639749262366+0.0j)  (2.9152333750678825e-05+0.0j)  (-0.000221886821758754+0.0j)  (3.557468862174834e-05+0.0j)  (6.650245402990058e-05+0.0j)  (-0.0002545170531874632+0.0j)  (-3.030852027817569e-05+0.0j)  (0.0007624165000371845+0.0j)  (-0.00018509775794713724+0.0j)  (-0.00013642581171868375+0.0j)  (0.00015111573996745388+0.0j)  (5.296579297699516e-05+0.0j)  (5.6462697831861905e-05+0.0j)  (-0.00025598563199699204+0.0j)  (-0.00016840887142354697+0.0j)  (0.0007381989391781965+0.0j)  (0.0007483467422112288+0.0j)  (-0.00019382928912161902+0.0j)  (-2.9337097271221514e-05+0.0j)  (-0.00026430549100547337+0.0j)  (7.808790729120632e-05+0.0j)  (0.0007438959463444814+0.0j)  (5.7960265237658735e-05+0.0j)  (-0.00012386688643597403+0.0j)  (-0.00022592417590917597+0.0j)  (-0.001114350207273386+0.0j)  (0.000635570229380348+0.0j)  (0.0002999592562541324+0.0j)  (0.0016732588761896366+0.0j)  (-0.0017231760855893384+0.0j)  (-0.00021364272105156448+0.0j)  (-0.00028936601141909266+0.0j)  (0.00030658441757170393+0.0j)  (0.00018892897168920947+0.0j)  (0.0005020248886498945+0.0j)  (0.0006455628623180434+0.0j)  (0.0007757670240609836+0.0j)  (-0.0015152331533483912+0.0j)  (-0.0002490932616629365+0.0j)  (-0.0001886572066781613+0.0j)  (0.000396523515122388+0.0j)  (0.000312935606489637+0.0j)  (5.168807799758814e-05+0.0j)  (1.655076734410952e-07+0.0j)  (-7.332273635296209e-05+0.0j)  (-8.548611828460116e-05+0.0j)  (-5.1936283818812824e-05+0.0j)  (0.00011705321892526937+0.0j)  (0.0007133756364245454+0.0j)  (-0.0005558828126198215+0.0j)  (-0.0001656299351809718+0.0j)  (-0.0011055138297491325+0.0j)  (9.26088590852234e-06+0.0j)  (3.9002858368078436e-05+0.0j)  (0.006603638084817514+0.0j)  (-0.00018820284128570549+0.0j)  (-0.00140436772954021+0.0j)  (-0.0025139054339287092+0.0j)  (4.762071798947995e-05+0.0j)  (3.0580845270152614e-05+0.0j)  (3.3184157592182054e-05+0.0j)  (0.00015057269755610006+0.0j)  (0.012348421721010538+0.0j)  (-0.04901046551955271+0.0j)  (-0.02824104487244776+0.0j)  (0.0011292708442295176+0.0j)  (0.008832800664002844+0.0j)  (-0.03189984215545254+0.0j)  (0.03141495147666601+0.0j)  (0.008592950689548786+0.0j)  (0.0010918720536943819+0.0j)  (3.6006896016278325e-05+0.0j)  (0.005658905034113949+0.0j)  (-0.031736998259654044+0.0j)  (0.050470373586573955+0.0j)  (0.00043590305651959946+0.0j)  (0.009089301271178933+0.0j)  (-0.004092626702535981+0.0j)  (0.06879091488506599+0.0j)  (0.004650551548322761+0.0j)  (0.03988523522518088+0.0j)  (-0.020742398928917313+0.0j)  (0.008786950239009198+0.0j)  (0.09018205913851336+0.0j)  (-0.014551085309917344+0.0j)  (0.036737424558025464+0.0j)  (0.00010020427961696122+0.0j)  (-0.004483958473968947+0.0j)  (-0.06502890615498352+0.0j)  (0.03733307170454174+0.0j)  (-0.011143185971096287+0.0j)  (-0.014650674993245842+0.0j)  (4.572569566820723e-05+0.0j)  (0.04466771689788055+0.0j)  (-0.014556765700226815+0.0j)  (0.019771267299946046+0.0j)  (0.001393596837550862+0.0j)  (-0.014110651281322427+0.0j)  (0.00034550167830923003+0.0j)  (-0.011753299971594282+0.0j)  (0.008242355394375032+0.0j)  (-0.002374046504716826+0.0j)  (-0.005053366093302003+0.0j)  (0.11356883222938832+0.0j)  (-0.14164445789547464+0.0j)  (-0.05206022789002947+0.0j)  (0.1334165792707329+0.0j)  (-0.04390455574910256+0.0j)  (-0.018315134766676712+0.0j)  (-0.02217032779634129+0.0j)  (0.08472942917482539+0.0j)  (0.0352918230044481+0.0j)  (0.05275734447896115+0.0j)  (-0.03778623097311072+0.0j)  (-0.012002423113317439+0.0j)  (0.034860418493534204+0.0j)  (0.007948379163372375+0.0j)  (-0.00691835033313777+0.0j)  (0.07534215781604549+0.0j)  (-0.12794990933841557+0.0j)  (-0.44528976693030087+0.0j)  (0.2949600960948523+0.0j)  (0.38215639421752917+0.0j)  (-0.5597075171110606+0.0j)  (0.1303975464661412+0.0j)  (-0.0764258477894052+0.0j)  (-0.0069283181328012484+0.0j)  (0.007959624168756774+0.0j)  (0.03490929021545641+0.0j)  (-0.012019094025058422+0.0j)  (-0.037836584908558464+0.0j)  (0.05282698913486174+0.0j)  (0.03533764567133763+0.0j)  (-0.08483905190084484+0.0j)  (-0.022198130355472297+0.0j)  (-0.018338050467432965+0.0j)  (0.043958658658547325+0.0j)  (0.13357836448428573+0.0j)  (-0.05212235697800594+0.0j)  (0.14181246557729119+0.0j)  (0.11370191186724798+0.0j)  (-0.005059239479461614+0.0j)  (0.002374567157743206+0.0j)  (-0.008244159746668178+0.0j)  (0.011755869453501318+0.0j)  (-0.000345575493157999+0.0j)  (0.014113574805560828+0.0j)  (-0.0013938852876611597+0.0j)  (-0.019775345520328256+0.0j)  (0.014559762064887788+0.0j)  (-0.044676727713756095+0.0j)  (-4.573467518529536e-05+0.0j)  (-0.014653502636775879+0.0j)  (0.0111453300225518+0.0j)  (-0.03734021573065023+0.0j)  (0.06504125021387545+0.0j)  (0.004484808216757279+0.0j)  (0.00010022276766654703+0.0j)  (0.03674410714875456+0.0j)  (-0.01455370777510627+0.0j)  (0.09019819750528504+0.0j)  (-0.008788503808150439+0.0j)  (-0.020745938891003516+0.0j)  (0.03989202141174495+0.0j)  (0.004651341163243075+0.0j)  (-0.06880255173275311+0.0j)  (0.004093307970250339+0.0j)  (0.009090767473561384+0.0j)  (0.0004359733136281864+0.0j)  (-0.050478489480461436+0.0j)  (-0.031742077455998434+0.0j)  (0.005659802486814367+0.0j)  (3.601251457165012e-05+0.0j)  (0.0010920420667263194+0.0j)  (0.008594281117128122+0.0j)  (-0.03141980549798129+0.0j)  (-0.031904763991714005+0.0j)  (0.008834151166130406+0.0j)  (0.0011294425865492211+0.0j)  (-0.02824529099752729+0.0j)  (0.049017812425012575+0.0j)  (0.012350271780103285+0.0j)  (-0.00015059456362991156+0.0j)  (-3.31889396029559e-05+0.0j)  (-3.058523815022705e-05+0.0j)  (-4.762753920317911e-05+0.0j)  (-0.002514263241274896+0.0j)  (0.001404567217503403+0.0j)  (0.00018822954635074808+0.0j)  (0.006604571923688445+0.0j)  (-3.9008292892877307e-05+0.0j)  (-9.262174072918937e-06+0.0j)  (-0.0011056667698261479+0.0j)  (0.00016565276133793353+0.0j)  (0.0005559593680020587+0.0j)  (0.0007134734716242806+0.0j)  (-0.00011706910347364144+0.0j)  (-5.194324819936361e-05+0.0j)  (8.54975091508631e-05+0.0j)  (7.333249000514778e-05+0.0j)  (1.655295921633633e-07+0.0j)  (5.169485015996048e-05+0.0j)  (0.0003129764344139509+0.0j)  (-0.00039657517376302575+0.0j)  (-0.00018868175144373797+0.0j)  (-0.0002491255990912462+0.0j)  (0.0015154283746200857+0.0j)  (0.0007758668498898487+0.0j)  (0.0006456457963708415+0.0j)  (0.0005020892795980315+0.0j)  (-0.00018895316214229715+0.0j)  (-0.00030662348083496387+0.0j)  (-0.0002894027792673265+0.0j)  (-0.00021366982296681117+0.0j)  (-0.0017233935379712259+0.0j)  (0.0016734692056518245+0.0j)  (0.00029999689462001806+0.0j)  (-0.0006356498177821383+0.0j)  (-0.0011144893762055552+0.0j)  (-0.0002259523365598396+0.0j)  (0.00012388227688886925+0.0j)  (5.7967401533123987e-05+0.0j)  (0.0007439874802836366+0.0j)  (-7.809747861065684e-05+0.0j)  (-0.0002643377963880612+0.0j)  (-2.934066613474671e-05+0.0j)  (0.0001938527579895749+0.0j)  (0.0007484370080519101+0.0j)  (-0.0007382877580754788+0.0j)  (-0.00016842906032066363+0.0j)  (0.00025601613814036766+0.0j)  (5.646940213556104e-05+0.0j)  (-5.297207012500775e-05+0.0j)  (-0.00015113357480704516+0.0j)  (0.00013644184788114006+0.0j)  (0.00018511944279363235+0.0j)  (-0.0007625054826248799+0.0j)  (-3.031205349082502e-05+0.0j)  (0.0002545466775443511+0.0j)  (6.651016217969681e-05+0.0j)  (-3.557880367649775e-05+0.0j)  (0.00022191220746217924+0.0j)  (-2.915565824523311e-05+0.0j)  (0.0001317713460017799+0.0j)  (-0.0001680706011094446+0.0j)  (0.0005480120485440201+0.0j)  (-3.644387746803591e-05+0.0j)  (0.00013064443676385383+0.0j)  (-2.185622888280436e-07+0.0j)  (9.865050553926242e-06+0.0j)
 (0.00020473008757641438-6.88017518374436e-19j)  (-2.480710388420452e-06+4.019841880948668e-21j)  (0.004006140938300733-2.6460661794776563e-17j)  (-0.0003374592870565615-2.0797216354679664e-18j)  (0.003200023426195296+4.1031193675356877e-19j)  (-0.0019865757785341633+1.4771863768627075e-18j)  (0.0015537157439078125-6.5749637938684375e-19j)  (-0.00039955675926336206+2.478213611274647e-19j)  (4.697414636110073e-06+8.687183792022091e-18j)  (0.001991646329329285+1.0375599413894336e-17j)  (0.0039011557878423676+1.1005305079985371e-17j)  (-0.011005731630542422-3.268303178340535e-17j)  (-6.732851858678275e-05+8.083955762239079e-17j)  (0.03980197731811398+1.1746517913166446e-16j)  (-0.011375631019168109-4.788818614873987e-17j)  (-0.010221389271718-4.592442461161935e-17j)  (0.01189270823590977+5.5142519001084205e-17j)  (0.0053304595217684705+2.0502877434414764e-17j)  (0.0032226364936740253+1.277514160213184e-17j)  (-0.012131849944977081-2.8543655933314703e-17j)  (-0.008490925118262023-1.8238823066142432e-17j)  (0.033796935598609676+6.698858436742796e-17j)  (0.033547644153179734+6.347228864017605e-17j)  (-0.008725293723529986-1.6467918620972522e-17j)  (0.0021430399339208775-8.157929234381961e-17j)  (-0.012371496345577623-2.074347070447112e-17j)  (0.0011379675099835534-5.3982139861536226e-18j)  (0.009692554919589702+1.1368186335491969e-17j)  (0.000823181460798692-6.3148644246407585e-18j)  (-0.008973896736379723-1.7022514079814327e-18j)  (-0.014542243402818704-8.174611440549441e-17j)  (-0.004604124107960992-1.0556208665277076e-17j)  (-0.002499932198022951+2.0502505897191672e-17j)  (0.009156974004924387+3.234099859823336e-17j)  (0.03104836669163982+1.0698890063060089e-17j)  (-0.00976987516940952-3.806331434790373e-18j)  (0.0021042247155938706+1.4152788302238658e-18j)  (-0.003013529561526966+1.9774118691994503e-17j)  (0.009266370542340377+4.5047355975952626e-17j)  (0.0004152120141421838-7.364562921178201e-18j)  (0.005578961297406763-3.9477263875426174e-18j)  (0.004372578063695891+2.466250073744055e-18j)  (0.008790580337456019-3.068031284876388e-19j)  (-0.013366403353367204+5.355723947288309e-18j)  (0.004578248063925192+8.978795204648041e-18j)  (-0.007892051473784894-2.828934448439001e-17j)  (0.024836581158543623+1.3116621167080504e-16j)  (-0.046043627252233835+2.8062448718690455e-16j)  (0.005867009006818845+1.108755210602164e-17j)  (0.0009402022934334373-2.879508095372422e-16j)  (0.0027667502155424473-6.601900265588587e-18j)  (0.00151569065999211-8.895951555641775e-19j)  (0.0005165480748019727-1.0051955542733213e-18j)  (0.00019766971898620806+2.8594187178856976e-18j)  (0.012896501460465662+2.5622266641428587e-17j)  (-0.021212494793741068-1.0320764251212944e-16j)  (-0.0018739113867139727-2.6717721844667966e-18j)  (-0.001911556447777415+9.731905173475156e-18j)  (0.0008551037490874936+1.5910580677778643e-17j)  (0.0023363402135465165+4.109869134451134e-17j)  (0.012274419450758852+2.7699873029023e-17j)  (0.017339092381469242+1.258284904573524e-15j)  (0.014971293257820397+2.226431556454405e-16j)  (-0.015259056289443513-1.2933063899941054e-16j)  (0.0003552810270406492+3.691948441164783e-18j)  (0.0001606163700062798-1.3338152818376377e-18j)  (0.0009393525044182924-1.750447950881813e-18j)  (0.0012954067720343143+2.2170984673256666e-19j)  (0.04127233034168529+4.136678095995245e-18j)  (-0.15103281601646826-1.5590299233063018e-17j)  (0.0543251383815712+7.069033128978582e-18j)  (0.00254130355387864+6.130866967132934e-19j)  (0.046921159738047925+4.594912911330706e-18j)  (-0.024565197946033734-3.488826583787397e-18j)  (0.006900068376798629-3.261713355545329e-18j)  (0.023495092531553276+7.885651169420891e-18j)  (0.0048166606020202405-1.5122963617001388e-19j)  (0.0025334576545931807-1.6212319040586551e-18j)  (0.037028094368714626+2.363025517454564e-18j)  (-0.06558810669797041-7.776211349247504e-18j)  (0.19658010700295386+1.7339342377792303e-17j)  (0.1276151219427806+3.8658630916467717e-16j)  (-0.033457791083264875+9.939177378792884e-18j)  (-0.030148072425900715-2.9104242976675385e-18j)  (0.13908489239117222+1.6183070171608968e-17j)  (0.017242506509492626+6.1506205265149195e-18j)  (0.2033127708849798+2.521458080426521e-17j)  (0.10468892831676724+1.222682800062768e-17j)  (0.058252527460723104+1.0703940994379818e-17j)  (0.30379016570740336+3.8555496316803147e-17j)  (-0.19146395872400734-2.5809029804944622e-17j)  (-0.10210859510465925-1.8955540825053054e-17j)  (-0.00031320699631675296-4.999223241718095e-19j)  (-0.008682275014329678-1.1973618685813102e-18j)  (-0.10170144206252352-1.79579493930671e-17j)  (0.23696806845497712+1.3427711148851382e-17j)  (-0.21264450942579355-5.1035669364792026e-17j)  (-0.015471463846153603+2.0687636950424107e-17j)  (0.0014720670457042376-3.716103203852187e-18j)  (0.23102602142442608+2.6446696750226654e-17j)  (0.014250938008032753+7.104558106337853e-18j)  (-0.044340412510725395-6.226359490140462e-18j)  (-0.0026241979272448148-8.539716878858964e-19j)  (0.018655604539157968+5.25735342771782e-18j)  (0.0025189822509649974+5.879557485670231e-19j)  (0.002012486911852962+4.432953751075997e-19j)  (0.04880892706011447+4.564239638125629e-18j)  (0.002773777342507806+7.296447040497279e-19j)  (-0.0021353911541520288-2.654867904438154e-18j)  (0.04498031872903359+8.303833691004662e-18j)  (-0.055643883782203016-1.0529831368313767e-17j)  (-0.020687882919267164-4.1636375952371195e-18j)  (0.05058578499307641+8.691570300628235e-18j)  (-0.016924891731219048-2.479631150281659e-18j)  (-0.006478048363939427-1.5276586744940795e-18j)  (-0.008110527659554227-1.0413263664981117e-18j)  (0.030422874295455295+5.392687036919195e-18j)  (0.012449723605135066+2.6012727304935213e-18j)  (0.018677922929243997+3.04274208320435e-18j)  (-0.012595793749876991-2.315229916425813e-18j)  (-0.003518916667857438-2.624892697140926e-19j)  (0.011482730803370617+2.1700271981494016e-18j)  (0.0025412721910728314+5.061262020305076e-19j)  (-0.002264101634792803-4.187623653641327e-19j)  (0.0024667133512743192+4.576231411559902e-19j)  (-0.0031772746576149563-5.9245583564625115e-19j)  (-0.0011059389133352558-1.9559186067256713e-19j)  (0.000684834438791981+1.4043623630831371e-19j)  (-0.0005285763497138178-1.0839302019654062e-19j)  (0.0008798582579343764+1.5560815495532988e-19j)  (-0.0031176353804371155-5.813350980313087e-19j)  (0.00243173627737532+4.511342159558353e-19j)  (0.002260844262499564+4.18159890234018e-19j)  (-0.0025376819939872492-5.054111692907039e-19j)  (-0.011466655402716946-2.166989239910417e-18j)  (0.003514035805038471+2.6212518774389386e-19j)  (0.012579030931912403+2.312148746758474e-18j)  (-0.018653298820680623-3.0387306729602006e-18j)  (-0.012433579928120858-2.597899634981897e-18j)  (0.030383564115314142+5.38571900698217e-18j)  (0.008100369442559626+1.0400221333312017e-18j)  (0.006469953227660188+1.5257496728186097e-18j)  (-0.01690406111643069-2.476579299662066e-18j)  (-0.0505245173464854-8.681043389608627e-18j)  (0.020663223265065388+4.1586746000541316e-18j)  (-0.05557796151025843-1.0517356494889528e-17j)  (-0.044927672608769405-8.294114670786595e-18j)  (0.0021329121300061493+2.6517858079182097e-18j)  (0.002773169157742783+7.294847204701198e-19j)  (0.048798244528201355+4.5632406889732445e-18j)  (0.00201204704231471+4.431984839742407e-19j)  (0.002518444196914396+5.878301613484525e-19j)  (0.018651740166539733+5.256264405245111e-18j)  (-0.002623654876692004-8.537949672977775e-19j)  (-0.04433126829759525-6.2250754434870044e-18j)  (0.014248005198639477+7.103096005052573e-18j)  (0.2309794259585572+2.644136273569626e-17j)  (0.0014717780210013113-3.71537358649651e-18j)  (0.015468478363032445-2.068364491766556e-17j)  (-0.21260360253753285-5.102585152171766e-17j)  (0.2369227311146588+1.342514212461402e-17j)  (-0.1016821403334558-1.7954541186981856e-17j)  (-0.008680629971715181-1.1971350027785355e-18j)  (0.000313149219160763+4.998301037308813e-19j)  (0.10209002478130808+1.8952093411796222e-17j)  (0.19142945840464493+2.5804379218070367e-17j)  (-0.303735811216382-3.854859792239943e-17j)  (0.05824222999359407+1.0702048827879567e-17j)  (-0.10467106482844543-1.222474168836022e-17j)  (-0.20327818456055527-2.5210291454115193e-17j)  (-0.017239579409550242-6.149576392891938e-18j)  (0.13906136841324823+1.6180333064935342e-17j)  (-0.030143054746180207-2.909939902625982e-18j)  (0.03345239485098536-9.937574340377237e-18j)  (-0.1275945567645425-3.8652401078663847e-16j)  (0.19654850099995663+1.733655457121073e-17j)  (0.06557761164226353+7.77496704178362e-18j)  (-0.03702222296890238-2.3626508217553637e-18j)  (-0.0025330623927780505+1.6209789648089924e-18j)  (-0.004815910726995884+1.5120609220655442e-19j)  (-0.02349145540139031-7.884430440459294e-18j)  (0.006899002390599512-3.2612094559788005e-18j)  (0.024561408358937553+3.4882883747140574e-18j)  (-0.04691398676524433-4.594210473769142e-18j)  (-0.002540917124878018-6.129934711262427e-19j)  (-0.05431697166336004-7.06797043861363e-18j)  (-0.15101017886141435-1.5587962522214093e-17j)  (-0.0412661477854086-4.13605842550219e-18j)  (0.0012952186811815696+2.216776548426894e-19j)  (0.0009392171583112304-1.7501957384992118e-18j)  (0.00016059330108580277-1.333623709413748e-18j)  (0.00035523014371112286+3.691419680588214e-18j)  (0.015256884757698002+1.29312233825246e-16j)  (0.01496916691401401+2.226115340687774e-16j)  (0.017336632397970782+1.2581063854157345e-15j)  (-0.012272683936311896-2.7695956466598734e-17j)  (0.0023360147212500666+4.109296559132681e-17j)  (0.0008549848229897283+1.5908367866434944e-17j)  (0.0019112920339437785-9.730559018946815e-18j)  (-0.0018736531707144164-2.6714040270573226e-18j)  (-0.02120957384170177-1.0319343086109422e-16j)  (-0.012894733024993511-2.561875318273286e-17j)  (0.00019764289812404957+2.859030736992543e-18j)  (-0.000516478817728046+1.0050607809472063e-18j)  (0.001515488723938851-8.894766344533676e-19j)  (0.0027663822215028572-6.601022174053069e-18j)  (-0.0009400777958789743+2.879126803191375e-16j)  (-0.005866240413090494-1.1086099607319178e-17j)  (0.046037620839224594-2.8058787958956546e-16j)  (0.024833345897984707+1.311491257091557e-16j)  (0.007891024832092947+2.828566444997067e-17j)  (-0.0045776537903167575-8.977629723679486e-18j)  (-0.013364681459872671+5.355034009533873e-18j)  (-0.008789449309665983+3.0676365410351935e-19j)  (-0.004372016400282182-2.4659332807159738e-18j)  (-0.005578245817866298+3.94722010741388e-18j)  (0.00041515885723180214-7.363620083712464e-18j)  (0.009265190023902789+4.504161702627159e-17j)  (0.003013146700665524-1.977160644315165e-17j)  (-0.0021039578153875947-1.4150993160431564e-18j)  (0.009768642437253538+3.8058511638474114e-18j)  (-0.031044464387227057-1.0697545376348859e-17j)  (-0.009155825147908423-3.233694101515543e-17j)  (-0.0024996191866711796+2.0499938820736743e-17j)  (0.004603549180061681+1.0554890486453882e-17j)  (0.014540430989449939+8.173592631094135e-17j)  (-0.008972781868795512-1.70203992963359e-18j)  (-0.000823080119937864+6.314087009436235e-18j)  (-0.009691362429452031-1.1366787689807662e-17j)  (0.001137828045165914-5.397552402297299e-18j)  (0.01236998439410022+2.0740935593091658e-17j)  (-0.002142779264411895+8.15693694143577e-17j)  (-0.00872423739207322-1.646592492528636e-17j)  (-0.033543598112873566-6.346463351431923e-17j)  (0.03379286969542135+6.698052537941738e-17j)  (0.008489907346068536+1.8236636853607075e-17j)  (-0.012130404348786194-2.8540254753731536e-17j)  (-0.0032222538876440113-1.2773624879342227e-17j)  (0.005329827866569679+2.0500447859802932e-17j)  (0.011891304811528213+5.513601179060734e-17j)  (-0.010220187940445786-4.591902706281402e-17j)  (-0.011374298480520914-4.7882576538276256e-17j)  (0.03979733252143188+1.1745147122288266e-16j)  (6.73206706875013e-05-8.083013485768777e-17j)  (-0.011004450774219552-3.2679228104621787e-17j)  (-0.003900703666056214-1.1004029627667965e-17j)  (0.0019914159749352357+1.0374399369046645e-17j)  (4.696877273350098e-06+8.686190019421331e-18j)  (-0.00039951119952118177+2.4779310312185263e-19j)  (0.0015535394860553284-6.574217911614684e-19j)  (-0.0019863504702085167+1.4770188411507903e-18j)  (0.0031996615657161535+4.1026553844404145e-19j)  (-0.00033742138587824545-2.079488054993173e-18j)  (0.004005693564508232-2.6457706879611566e-17j)  (-2.480434979693913e-06+4.019395597409488e-21j)  (0.00020470752090383693-6.879416806414788e-19j)
