 (2.952382234337044e-05+0.0j)  (-1.345041471524928e-06+0.0j)  (0.0002505969362956474+0.0j)  (-9.701196241851371e-05+0.0j)  (0.0009396417500595076+0.0j)  (-0.0004302517069169992+0.0j)  (6.834449742540753e-06+0.0j)  (-4.98389501549641e-05+0.0j)  (0.00037773242375642994+0.0j)  (2.896632049238837e-05+0.0j)  (-8.246309306461291e-05+0.0j)  (0.00015113313869129564+0.0j)  (0.00011767957995085304+0.0j)  (-0.0010601299911926277+0.0j)  (0.0003565886719843806+0.0j)  (0.0001496917144158163+0.0j)  (-0.00016515174494410384+0.0j)  (-0.00011970771236894791+0.0j)  (-0.00015505093254228406+0.0j)  (0.00042877379612097364+0.0j)  (-0.0003374140953079704+0.0j)  (-0.0013255491472064047+0.0j)  (0.0009329094995556801+0.0j)  (-0.00029208263982995517+0.0j)  (-0.00017350350210679476+0.0j)  (-8.868689091852362e-05+0.0j)  (-0.00048419970917517767+0.0j)  (9.277030597803377e-05+0.0j)  (0.0012799351132258177+0.0j)  (-1.5901029605284484e-05+0.0j)  (-0.0006004343643663755+0.0j)  (-0.001233894372929438+0.0j)  (-0.002365673179856912+0.0j)  (0.0018317782548683901+0.0j)  (0.001241251292638373+0.0j)  (0.00369605833393768+0.0j)  (-0.0005857790063344514+0.0j)  (-0.0006580018683533106+0.0j)  (-0.0006994011015292183+0.0j)  (0.0007992901061157664+0.0j)  (0.0009180107657945773+0.0j)  (0.0004165596053346128+0.0j)  (0.0021946888422807605+0.0j)  (-0.002979551913012487+0.0j)  (-0.0008852980029995752+0.0j)  (-0.0005048553091443936+0.0j)  (-0.00037548256523838865+0.0j)  (-0.0002867262138258984+0.0j)  (0.0008558470501385155+0.0j)  (-7.595289020518487e-05+0.0j)  (-0.00011176373977663846+0.0j)  (-0.00017574285040874941+0.0j)  (-0.00010912263455417433+0.0j)  (0.0005249828490265736+0.0j)  (0.003338707240395002+0.0j)  (-0.00043807512197848407+0.0j)  (-0.0025927781049970853+0.0j)  (-0.004279744934096173+0.0j)  (-0.0005403185366152245+0.0j)  (0.0002928234612757796+0.0j)  (0.033041108919445984+0.0j)  (-0.005409997039962005+0.0j)  (-0.003338074472714516+0.0j)  (-0.004754009962601057+0.0j)  (-0.004491792455184493+0.0j)  (-0.006166425913106078+0.0j)  (-0.0010609510024149405+0.0j)  (-0.04864788558228055+0.0j)  (0.039782376359184475+0.0j)  (0.0021076074627202853+0.0j)  (-0.0009184457890369105+0.0j)  (-0.003558557090743284+0.0j)  (-0.016045509581782587+0.0j)  (-0.04682367544249284+0.0j)  (0.027137700412981466+0.0j)  (0.008026832993942684+0.0j)  (-0.00487981535462522+0.0j)  (-0.002675197177724214+0.0j)  (-0.005691865378583798+0.0j)  (-0.04508633031802269+0.0j)  (0.05461539567985331+0.0j)  (-0.008344964186588557+0.0j)  (-0.002890822779521784+0.0j)  (-0.005888695569319665+0.0j)  (0.07958604527506274+0.0j)  (-0.015690231050600332+0.0j)  (-0.05816349615325742+0.0j)  (0.007322008362324127+0.0j)  (0.017016909534568015+0.0j)  (-0.10400642910115436+0.0j)  (0.03360828191244894+0.0j)  (-0.0361649214718651+0.0j)  (-0.00012643471450296583+0.0j)  (0.07533942428917022+0.0j)  (0.0018117067406546257+0.0j)  (-0.04057745515648901+0.0j)  (-0.017986222688858015+0.0j)  (0.01986410219688002+0.0j)  (5.323406172263148e-05+0.0j)  (-0.053063201415560826+0.0j)  (0.0011936074103546625+0.0j)  (0.016357159053574318+0.0j)  (-0.021688216316622006+0.0j)  (0.02040221194261783+0.0j)  (-0.000806105677589387+0.0j)  (0.018588680621720602+0.0j)  (-0.008477124926127969+0.0j)  (0.0038617368535478216+0.0j)  (0.01308050649234751+0.0j)  (-0.16775367643644173+0.0j)  (0.14410795727449013+0.0j)  (0.10320084878773239+0.0j)  (-0.12958566985321213+0.0j)  (0.07215695516110691+0.0j)  (0.03022717621095145+0.0j)  (0.01052405632718969+0.0j)  (0.007992254557380372+0.0j)  (-0.0508760108760332+0.0j)  (-0.10595851132120383+0.0j)  (0.026433201535796404+0.0j)  (0.018400164733467585+0.0j)  (-0.04496424253250491+0.0j)  (-0.010439167260679234+0.0j)  (0.01883395138341372+0.0j)  (0.09206057703347476+0.0j)  (-0.15087862371633+0.0j)  (0.4624233430046344+0.0j)  (-0.32410982730992655+0.0j)  (-0.32410982730953664+0.0j)  (0.46242334300489896+0.0j)  (-0.150878623716327+0.0j)  (0.09206057703347398+0.0j)  (0.01883395138341275+0.0j)  (-0.010439167260672575+0.0j)  (-0.04496424253250079+0.0j)  (0.01840016473348132+0.0j)  (0.026433201535788712+0.0j)  (-0.10595851132120594+0.0j)  (-0.050876010876027986+0.0j)  (0.007992254557379497+0.0j)  (0.01052405632719628+0.0j)  (0.03022717621094348+0.0j)  (0.07215695516110752+0.0j)  (-0.12958566985319447+0.0j)  (0.10320084878774838+0.0j)  (0.14410795727448455+0.0j)  (-0.16775367643645167+0.0j)  (0.013080506492361834+0.0j)  (-0.0038617368535484344+0.0j)  (0.008477124926130203+0.0j)  (-0.01858868062171945+0.0j)  (0.0008061056775893827+0.0j)  (-0.02040221194261806+0.0j)  (0.021688216316624168+0.0j)  (-0.01635715905357289+0.0j)  (-0.0011936074103549073+0.0j)  (0.053063201415561194+0.0j)  (5.323406172254985e-05+0.0j)  (-0.019864102196882453+0.0j)  (-0.017986222688857134+0.0j)  (0.04057745515649094+0.0j)  (0.0018117067406533513+0.0j)  (-0.07533942428916861+0.0j)  (0.00012643471450283917+0.0j)  (0.03616492147186482+0.0j)  (-0.0336082819124502+0.0j)  (0.10400642910115344+0.0j)  (-0.017016909534568303+0.0j)  (-0.007322008362323857+0.0j)  (0.05816349615325924+0.0j)  (0.015690231050600075+0.0j)  (-0.07958604527506144+0.0j)  (-0.005888695569319898+0.0j)  (0.002890822779521605+0.0j)  (0.008344964186589953+0.0j)  (-0.05461539567985265+0.0j)  (-0.04508633031802351+0.0j)  (0.005691865378584539+0.0j)  (0.0026751971777248997+0.0j)  (0.004879815354625507+0.0j)  (0.008026832993942497+0.0j)  (-0.027137700412982056+0.0j)  (-0.04682367544249319+0.0j)  (0.016045509581783073+0.0j)  (0.0035585570907430697+0.0j)  (0.0009184457890370561+0.0j)  (0.0021076074627181087+0.0j)  (0.039782376359177994+0.0j)  (-0.04864788558228562+0.0j)  (-0.001060951002415+0.0j)  (0.006166425913107681+0.0j)  (0.0044917924551998575+0.0j)  (0.004754009962584078+0.0j)  (0.0033380744727168317+0.0j)  (0.005409997039964171+0.0j)  (-0.03304110891944589+0.0j)  (-0.00029282346127577647+0.0j)  (-0.0005403185366149187+0.0j)  (-0.004279744934096099+0.0j)  (0.002592778104997103+0.0j)  (0.00043807512197853015+0.0j)  (0.003338707240395116+0.0j)  (-0.0005249828490265724+0.0j)  (-0.00010912263455418611+0.0j)  (0.00017574285040874508+0.0j)  (0.00011176373977663762+0.0j)  (7.595289020517072e-05+0.0j)  (0.0008558470501384871+0.0j)  (-0.00028672621382587514+0.0j)  (-0.0003754825652384845+0.0j)  (-0.0005048553091443453+0.0j)  (-0.0008852980029995038+0.0j)  (0.0029795519130123393+0.0j)  (-0.0021946888422810945+0.0j)  (-0.000416559605334842+0.0j)  (-0.0009180107657944379+0.0j)  (-0.0007992901061159246+0.0j)  (-0.0006994011015292635+0.0j)  (-0.000658001868353253+0.0j)  (0.0005857790063344609+0.0j)  (0.003696058333937751+0.0j)  (-0.001241251292638247+0.0j)  (-0.0018317782548682882+0.0j)  (0.002365673179860927+0.0j)  (0.001233894372921911+0.0j)  (0.0006004343643661888+0.0j)  (1.5901029605265395e-05+0.0j)  (0.0012799351132257999+0.0j)  (-9.277030597796782e-05+0.0j)  (-0.0004841997091751905+0.0j)  (-8.868689091853709e-05+0.0j)  (0.00017350350210680986+0.0j)  (0.00029208263982991083+0.0j)  (0.0009329094995557155+0.0j)  (-0.0013255491472063342+0.0j)  (0.00033741409530795653+0.0j)  (0.0004287737961209425+0.0j)  (-0.00015505093254230282+0.0j)  (-0.00011970771236896817+0.0j)  (0.00016515174494410178+0.0j)  (0.00014969171441579432+0.0j)  (-0.0003565886719844521+0.0j)  (0.0010601299911925561+0.0j)  (0.00011767957995082423+0.0j)  (-0.0001511331386912822+0.0j)  (8.246309306461473e-05+0.0j)  (2.8966320492372092e-05+0.0j)  (-0.0003777324237563987+0.0j)  (4.983895015496276e-05+0.0j)  (-6.834449742578983e-06+0.0j)  (0.00043025170691694765+0.0j)  (-0.000939641750059514+0.0j)  (9.701196241851845e-05+0.0j)  (-0.00025059693629566487+0.0j)  (1.3450414715243524e-06+0.0j)  (-2.9523822343375624e-05+0.0j)
 (-0.00040533019692104324+1.4749147551328528e-18j)  (1.3796851263038082e-05-3.503782147568012e-20j)  (-0.004954884792693121+3.2079212315542e-17j)  (0.00040152795875580505+3.96848892946235e-18j)  (-0.0014012047285431742-3.0093437226212323e-18j)  (0.0022814704569873246+7.482593007151184e-19j)  (-0.00018710316139297222-9.70455746307838e-18j)  (0.00047430951508261606-1.5531803711111042e-18j)  (0.0007201474519194929-9.688129536994911e-18j)  (0.0016020083064806933+2.0289806274056132e-17j)  (-0.004619958340936697-1.0136579543274634e-18j)  (0.003299369792618362+1.7702215277717192e-17j)  (0.006080650600060349+2.4467091179543122e-17j)  (-0.04408214336632254-1.3124986870370916e-16j)  (0.016380675750737365+6.430719763100348e-17j)  (0.010238282370566894+5.5432800618215485e-17j)  (-0.011191773358192264-5.93533694896615e-17j)  (-0.011343602526205452-7.125043696710015e-17j)  (-0.007151104692316585-2.5956938064120433e-17j)  (0.015723718807179637+3.5417507951276087e-17j)  (-0.013301453887062172-2.8472133798490394e-17j)  (-0.04775618600511981-9.104793948954802e-17j)  (0.034075057261974497+6.378755689857996e-17j)  (-0.011038033739538714-2.3858968627654223e-17j)  (-0.007506220113240649-2.765588189382559e-17j)  (-0.00874410569885405-1.0072089409598505e-16j)  (-0.005920043845520117+8.682110376194419e-18j)  (0.0009086438716027963-4.928197223129108e-18j)  (0.011502503878437691+9.451343006235268e-18j)  (-0.01461509077158589+3.7851929917317725e-16j)  (0.010056563516059925-6.937902814814e-17j)  (-0.010943392395161431+3.3389617186409874e-18j)  (-0.018608807855330103-1.418060255244232e-17j)  (-0.002380670822793267+4.27058885198904e-17j)  (0.026771913847089577-1.6782748992714132e-17j)  (0.02019429359115366+6.849063950266379e-18j)  (0.00013384196099961799+1.9943061462064436e-18j)  (-0.006926206619747934+1.94203692640837e-17j)  (-0.01487234514475786-6.57692541574746e-17j)  (0.008012166497747384-1.4448060501952265e-17j)  (0.0034104929002109355+2.0890451133587523e-17j)  (0.003764587254640526+1.8824454898875048e-17j)  (0.009261951695811448-1.422886977565239e-17j)  (-0.01823679165682121+9.669283926149162e-18j)  (-0.0013680110761170343-8.05369663543974e-18j)  (0.013581840630540057-7.82381084433872e-18j)  (-0.02698790290438816-4.317829350301273e-17j)  (0.0620884858749317-9.475645481165578e-16j)  (-0.0219996883319278+3.249087118041877e-17j)  (0.001261080461550592+4.859482561811826e-18j)  (0.0027446965992360536-8.029682991248707e-18j)  (0.001224387287856968-3.4878567213753397e-19j)  (9.093582835231149e-05-7.031310464708546e-19j)  (0.0020275643963207604+3.799690452296058e-18j)  (0.03655936339762033+6.411448136309278e-17j)  (0.003924655531595508+5.021346430105701e-17j)  (-0.0005953998010275706+5.059942751312975e-18j)  (0.0013841474945135816+4.0824809409169356e-18j)  (-0.0025510069593395806+1.9732481959609183e-18j)  (0.00043527299514638696-1.090594394768401e-19j)  (0.06716467729040812+4.833583588305045e-17j)  (0.06136684645195957+5.33359646899262e-16j)  (0.010449317530812945+3.2305935256448856e-17j)  (-3.7109777466147464e-05-5.105087549471183e-17j)  (-0.021793498422957695-4.5828273775244214e-17j)  (-0.00386278438664071-1.6134044764056608e-17j)  (-0.0013978981893118612-4.816043159509335e-18j)  (-0.1353785705225491-6.982036141196149e-17j)  (0.004219721701455903-1.9437656132636607e-17j)  (0.047952269493398-4.670248521585879e-16j)  (-0.011123510876977117+6.57297931694066e-17j)  (-0.012106290657357365-8.138923745783273e-19j)  (-0.06308379691136187-1.9771092203067214e-18j)  (-0.025646014263856876-2.2887070712244304e-18j)  (0.006854074794204829-8.12912368660956e-18j)  (0.03015969082964751+1.5293498973821837e-17j)  (-0.005942865869038409-6.768874247314915e-18j)  (-0.0037766323183123455+3.006636637046456e-18j)  (-0.04614180204999545+2.9585707065048554e-17j)  (-0.08317285873589442-1.588074929544885e-17j)  (0.1618753013792617-4.566591707528047e-18j)  (-0.15871249753547226-1.4785909639106447e-16j)  (-0.013713062712533643-1.3039165612776348e-17j)  (-0.03716177975262996+4.6268343237237614e-20j)  (0.12868331013663037+1.4522038442643068e-17j)  (-0.03481217616270151-9.727791296237366e-18j)  (-0.19197223746005856-1.9083402693067862e-17j)  (-0.1544263818411134+1.46712626324828e-17j)  (0.08981365144996202+1.776725795042948e-17j)  (-0.2534985048138712-3.099173198050249e-17j)  (0.22876931990155613+3.38831285288194e-17j)  (0.11672048389342592+2.5365432610794962e-17j)  (-0.00079870169834142+7.981495546225673e-19j)  (0.0803277027103628+1.7384816620645785e-17j)  (-0.0008304783724210453+2.1320350511269386e-18j)  (-0.18761989628443815-1.928120594518212e-18j)  (-0.2410140305359655-7.296668228112557e-17j)  (0.0019912845051530473-4.7004565467345054e-17j)  (-0.0027090098645182353-1.0557034906550203e-17j)  (-0.21558068504745367-2.4990684264039577e-17j)  (0.002484144960990669-6.293260853076877e-19j)  (-0.008559814937531954-1.0159028664469158e-17j)  (0.06306674332102176+8.351464593178306e-18j)  (-0.0298181430592685-9.732869484160265e-18j)  (-0.004937733764373928-1.2070897243316572e-18j)  (0.046036429227886755+6.3720755420472005e-18j)  (0.034891870658373965+1.0089290076756169e-17j)  (-0.0041230633931826945-1.117755993322e-18j)  (0.005184525260566774+1.863842278528434e-18j)  (-0.06718088615328385-1.2264895630630144e-17j)  (0.05716829817850515+1.0592222931452401e-17j)  (0.04111181488935729+8.362277127178221e-18j)  (-0.04894306644709438-8.070057903370407e-18j)  (0.027923558088851996+4.129330205396049e-18j)  (0.010691070842647395+3.69503536783602e-18j)  (0.003994527798481094-3.8913348821675786e-18j)  (0.0033004867558500102-1.1941288126976724e-18j)  (-0.018075124638869556-3.5115451410040794e-18j)  (-0.03693460050982755-6.583315873423486e-18j)  (0.00782743202261751+6.057551623479555e-19j)  (0.006993510861864435+2.5889273723600975e-19j)  (-0.013878360554163704-2.7990302578781325e-18j)  (-0.0032300942014910003-8.058288179818297e-19j)  (0.006035938250013952+1.1403274118478288e-18j)  (0.004238459354078132+7.864183523435812e-19j)  (-0.0054021035275975396-1.0168131790226275e-18j)  (0.002182739133717243+3.742267519736756e-19j)  (-0.0014369819848946241-3.114600278078412e-19j)  (0.001436981984892802+3.114600278070154e-19j)  (-0.002182739133718786-3.7422675197390673e-19j)  (0.00540210352759745+1.0168131790227076e-18j)  (-0.0042384593540779215-7.864183523436983e-19j)  (-0.006035938250013806-1.140327411847808e-18j)  (0.0032300942014890192+8.058288179790502e-19j)  (0.01387836055416209+2.799030257878469e-18j)  (-0.006993510861868609-2.5889273723809437e-19j)  (-0.007827432022615178-6.057551623474717e-19j)  (0.03693460050982797+6.583315873421896e-18j)  (0.018075124638867443+3.5115451410054815e-18j)  (-0.0033004867558497604+1.194128812696469e-18j)  (-0.003994527798483584+3.8913348821719574e-18j)  (-0.010691070842644446-3.695035367835879e-18j)  (-0.027923558088852253-4.129330205397331e-18j)  (0.04894306644708732+8.07005790336946e-18j)  (-0.0411118148893636-8.362277127178615e-18j)  (-0.05716829817850287-1.0592222931451782e-17j)  (0.0671808861532878+1.2264895630631063e-17j)  (-0.005184525260572678-1.863842278531109e-18j)  (-0.00412306339318187-1.117755993325069e-18j)  (0.03489187065836716+1.0089290076782464e-17j)  (0.04603642922789118+6.372075542058993e-18j)  (-0.004937733764374095-1.2070897243323346e-18j)  (-0.02981814305926861-9.732869484158025e-18j)  (0.06306674332102015+8.351464593176343e-18j)  (-0.008559814937523308-1.0159028664467893e-17j)  (0.002484144960990409-6.29326085305741e-19j)  (-0.21558068504745512-2.499068426403867e-17j)  (0.0027090098645191855+1.0557034906540934e-17j)  (0.0019912845051790057-4.700456546731901e-17j)  (0.24101403053596748+7.296668228108836e-17j)  (-0.18761989628444-1.9281205945177004e-18j)  (0.0008304783724222544-2.1320350511275734e-18j)  (0.08032770271035383+1.7384816620649557e-17j)  (-0.0007987016983408774+7.981495546289568e-19j)  (0.11672048389343245+2.5365432610789113e-17j)  (0.2287693199015523+3.388312852883863e-17j)  (-0.2534985048138702-3.09917319804956e-17j)  (0.08981365144996206+1.7767257950427236e-17j)  (-0.15442638184111218+1.467126263243119e-17j)  (-0.19197223746006023-1.908340269307538e-17j)  (-0.03481217616269872-9.727791296229468e-18j)  (0.1286833101366272+1.4522038442642106e-17j)  (0.03716177975263027-4.626834323086895e-20j)  (-0.013713062712531315-1.3039165612775325e-17j)  (-0.15871249753547773-1.478590963908556e-16j)  (0.16187530137925643-4.566591707494671e-18j)  (0.0831728587358965+1.5880749295442446e-17j)  (-0.04614180204999766+2.958570706504215e-17j)  (-0.003776632318312762+3.0066366370254957e-18j)  (-0.005942865869037285-6.768874247315254e-18j)  (-0.03015969082964673-1.529349897382466e-17j)  (0.0068540747942058555-8.129123686611713e-18j)  (0.025646014263855932+2.2887070712232286e-18j)  (-0.0630837969113607-1.9771092202973937e-18j)  (-0.01210629065735842-8.138923745545744e-19j)  (-0.011123510876972664+6.572979316935771e-17j)  (-0.047952269493396316+4.670248521579714e-16j)  (-0.004219721701441609+1.943765613271691e-17j)  (0.13537857052255334+6.982036141198192e-17j)  (0.0013978981893115832+4.816043159568514e-18j)  (-0.0038627843866479473-1.61340447641273e-17j)  (-0.021793498422957323-4.582827377464379e-17j)  (-3.710977738313748e-05-5.1050875495258686e-17j)  (0.01044931753080906+3.2305935256613926e-17j)  (0.06136684645195668+5.333596468990401e-16j)  (0.06716467729041045+4.833583588304893e-17j)  (0.0004352729951459112-1.0905943945988912e-19j)  (0.002551006959338734-1.973248195944611e-18j)  (-0.0013841474945138245-4.082480940918526e-18j)  (-0.0005953998010278985+5.059942751317104e-18j)  (0.003924655531595314+5.021346430106278e-17j)  (-0.03655936339762046-6.411448136310134e-17j)  (0.0020275643963200713+3.799690452294342e-18j)  (-9.093582835256422e-05+7.031310464746771e-19j)  (0.001224387287856125-3.4878567212848133e-19j)  (0.0027446965992371964-8.029682991249382e-18j)  (0.0012610804615498445+4.859482561805622e-18j)  (0.02199968833192812-3.2490871180414335e-17j)  (-0.06208848587493232+9.475645481169345e-16j)  (0.026987902904383236+4.317829350267122e-17j)  (-0.013581840630543636+7.823810844474879e-18j)  (0.00136801107611754+8.05369663541184e-18j)  (-0.01823679165682012+9.669283926141422e-18j)  (0.009261951695814258-1.422886977563302e-17j)  (0.0037645872546409093+1.8824454898784825e-17j)  (0.003410492900210642+2.0890451133532796e-17j)  (0.008012166497747-1.4448060501895652e-17j)  (0.014872345144757534+6.576925415748275e-17j)  (0.006926206619747484-1.942036926405894e-17j)  (0.00013384196099882435+1.9943061462339583e-18j)  (-0.020194293591153566-6.849063950264222e-18j)  (0.026771913847089407-1.6782748992695347e-17j)  (-0.0023806708227916713+4.2705888519870873e-17j)  (-0.018608807855365388-1.4180602552410544e-17j)  (-0.01094339239510023+3.3389617186350093e-18j)  (0.01005656351606194-6.937902814816466e-17j)  (-0.014615090771585508+3.785192991736843e-16j)  (-0.01150250387843878-9.451343006235983e-18j)  (0.0009086438716032718-4.9281972231093186e-18j)  (0.005920043845519776-8.682110376197507e-18j)  (0.008744105698854032+1.0072089409600468e-16j)  (-0.0075062201132417745-2.765588189382537e-17j)  (-0.011038033739537715-2.3858968627644122e-17j)  (-0.034075057261976176-6.378755689858624e-17j)  (0.04775618600511754+9.104793948954359e-17j)  (-0.013301453887062864-2.847213379849597e-17j)  (-0.015723718807179324-3.5417507951271575e-17j)  (0.007151104692316835+2.595693806412548e-17j)  (0.011343602526206061+7.125043696709687e-17j)  (-0.01119177335819209-5.935336948966167e-17j)  (-0.010238282370566988-5.543280061821563e-17j)  (0.01638067575073965+6.430719763101093e-17j)  (-0.04408214336632046-1.3124986870370191e-16j)  (-0.00608065060005923-2.446709117954211e-17j)  (0.0032993697926170288+1.7702215277715602e-17j)  (-0.0046199583409367575-1.0136579543249304e-18j)  (-0.001602008306481119-2.0289806274057364e-17j)  (0.0007201474519196991-9.68812953699606e-18j)  (0.0004743095150828772-1.5531803711109066e-18j)  (-0.00018710316139307982-9.70455746308393e-18j)  (0.0022814704569872266+7.482593007156083e-19j)  (-0.0014012047285427319-3.009343722621072e-18j)  (0.00040152795875555384+3.96848892946186e-18j)  (-0.004954884792693118+3.207921231554232e-17j)  (1.3796851263099685e-05-3.503782147564584e-20j)  (-0.0004053301969211202+1.4749147551329945e-18j)
