 (0.01483648964092061+0.0j)  (-0.0010977343112477424+0.0j)  (0.004706960529692042+0.0j)  (-0.009079400902054582+0.0j)  (0.0034252702368803923+0.0j)  (-0.012905505261422381+0.0j)  (0.028580525574754916+0.0j)  (-0.02461191839317228+0.0j)  (0.012071253313942956+0.0j)  (0.014130147992939943+0.0j)  (-0.013797861648140699+0.0j)  (0.005651732901711202+0.0j)  (-0.007470290161920956+0.0j)  (-0.05486275153824024+0.0j)  (0.007700699680896207+0.0j)  (-0.014713484449812955+0.0j)  (0.050593837903313205+0.0j)  (0.003934788316104367+0.0j)  (-0.13371970787263704+0.0j)  (0.11837279018724461+0.0j)  (0.07003956634352142+0.0j)  (-0.0011767849850655538+0.0j)  (-0.06443336012631162+0.0j)  (0.05617401564490237+0.0j)  (0.007275102276779231+0.0j)  (-0.1094283143208853+0.0j)  (0.12916725718669939+0.0j)  (-0.04676139270267592+0.0j)  (-0.010849046530032498+0.0j)  (-0.008572792869432647+0.0j)  (-0.03409766601779782+0.0j)  (0.08385228355602446+0.0j)  (0.01146743359248216+0.0j)  (0.03798461390638193+0.0j)  (-0.014432533503977722+0.0j)  (-0.009020188681335549+0.0j)  (-0.002907497849839327+0.0j)  (-0.016168715880016962+0.0j)  (0.011964050351233194+0.0j)  (0.04379795753484058+0.0j)  (-0.013917738294734945+0.0j)  (-0.021307843553502282+0.0j)  (-0.03647519636028547+0.0j)  (-0.025922736184915637+0.0j)  (0.006365260214101207+0.0j)  (0.03553131088982807+0.0j)  (0.051045948458848606+0.0j)  (0.041221800137014486+0.0j)  (-0.05717464651138885+0.0j)  (-0.005937953513731726+0.0j)  (0.12120456915921438+0.0j)  (0.012367321627223577+0.0j)  (0.02230397772159274+0.0j)  (0.021939552385561816+0.0j)  (-0.08682323484095938+0.0j)  (-0.10027255289988399+0.0j)  (-0.030827155988800294+0.0j)  (0.08487316057632338+0.0j)  (0.05990374092332433+0.0j)  (0.09095777443378784+0.0j)  (-0.03911884558162225+0.0j)  (-0.021416398991537557+0.0j)  (-0.0072602235700343085+0.0j)  (-0.06046136911524694+0.0j)  (0.0030202046279374298+0.0j)  (0.06014762022455645+0.0j)  (0.0751911265816303+0.0j)  (-0.14019005553321384+0.0j)  (-0.050635097559193334+0.0j)  (-0.006700420349806367+0.0j)  (0.15480421578997453+0.0j)  (0.006023942157993118+0.0j)  (0.10078419991701353+0.0j)  (-0.07857282224235237+0.0j)  (-0.03157445019526708+0.0j)  (-0.03657218041151072+0.0j)  (-0.013758459106393403+0.0j)  (0.2090473476709579+0.0j)  (0.03393550062388133+0.0j)  (-0.006225272570694852+0.0j)  (-0.03844290129493669+0.0j)  (-0.007489527328600002+0.0j)  (-0.12298817209980098+0.0j)  (0.03172373657972642+0.0j)  (0.02858421399576955+0.0j)  (0.04885655522330168+0.0j)  (0.06274780224270252+0.0j)  (-0.07669179359982752+0.0j)  (-0.019695657066686127+0.0j)  (-0.025382797748898726+0.0j)  (0.04651832748158675+0.0j)  (0.023151860721074984+0.0j)  (0.013672650435881112+0.0j)  (0.042398511732941464+0.0j)  (-0.08570965440442842+0.0j)  (0.005598238335465976+0.0j)  (0.01223012384939917+0.0j)  (0.1024854135642122+0.0j)  (-0.04648727191107763+0.0j)  (-0.04472400841558142+0.0j)  (0.09399650258483908+0.0j)  (0.11459251021239672+0.0j)  (-0.05287648339610153+0.0j)  (-0.17466187876175043+0.0j)  (0.05143665353802555+0.0j)  (-0.02016119479495706+0.0j)  (-0.08005306854588694+0.0j)  (0.0650708695382981+0.0j)  (0.17983050497817196+0.0j)  (-0.07694180015133005+0.0j)  (-0.18478053555208881+0.0j)  (0.02731164375786764+0.0j)  (0.01365858013999574+0.0j)  (-0.026208018023646716+0.0j)  (-0.029615189013096316+0.0j)  (0.02665164081902972+0.0j)  (-0.03078509939581057+0.0j)  (-0.07882874576257046+0.0j)  (0.00014945161192455672+0.0j)  (-0.027054219168467168+0.0j)  (0.017239493213834067+0.0j)  (-0.0010451936379096388+0.0j)  (0.019441981382844836+0.0j)  (-0.008756205423350996+0.0j)  (0.0057658239511554285+0.0j)  (-0.04218699057354297+0.0j)  (0.007618762344475561+0.0j)  (-0.018276914895689993+0.0j)  (0.018276914895688938+0.0j)  (-0.00761876234447487+0.0j)  (0.04218699057354327+0.0j)  (-0.005765823951155918+0.0j)  (0.008756205423350526+0.0j)  (-0.019441981382844878+0.0j)  (0.0010451936379100289+0.0j)  (-0.017239493213834174+0.0j)  (0.02705421916846622+0.0j)  (0.00014945161192415104+0.0j)  (-0.07882874576257216+0.0j)  (0.030785099395809375+0.0j)  (-0.02665164081902654+0.0j)  (0.02961518901309254+0.0j)  (0.02620801802365362+0.0j)  (0.01365858013999585+0.0j)  (-0.027311643757867866+0.0j)  (-0.1847805355520807+0.0j)  (0.07694180015134268+0.0j)  (0.17983050497817293+0.0j)  (-0.06507086953829333+0.0j)  (0.08005306854589007+0.0j)  (0.020161194794952757+0.0j)  (0.05143665353802201+0.0j)  (-0.17466187876175357+0.0j)  (0.052876483396097816+0.0j)  (0.1145925102123843+0.0j)  (-0.09399650258484989+0.0j)  (-0.044724008415582404+0.0j)  (-0.04648727191107593+0.0j)  (0.10248541356421327+0.0j)  (-0.012230123849399761+0.0j)  (-0.005598238335470104+0.0j)  (-0.08570965440442894+0.0j)  (0.04239851173293952+0.0j)  (0.013672650435884379+0.0j)  (0.02315186072107294+0.0j)  (-0.04651832748158926+0.0j)  (-0.025382797748894143+0.0j)  (-0.01969565706668066+0.0j)  (0.07669179359983397+0.0j)  (0.06274780224269785+0.0j)  (0.04885655522329357+0.0j)  (0.028584213995772597+0.0j)  (-0.03172373657971678+0.0j)  (-0.12298817209980178+0.0j)  (0.007489527328599477+0.0j)  (0.03844290129494253+0.0j)  (0.006225272570700255+0.0j)  (0.03393550062388814+0.0j)  (-0.2090473476709586+0.0j)  (-0.013758459106395254+0.0j)  (-0.03657218041151353+0.0j)  (-0.03157445019527528+0.0j)  (0.07857282224235827+0.0j)  (0.10078419991701021+0.0j)  (0.006023942158012227+0.0j)  (-0.15480421578997186+0.0j)  (-0.006700420349796555+0.0j)  (-0.05063509755920029+0.0j)  (0.14019005553322997+0.0j)  (0.0751911265815998+0.0j)  (-0.06014762022455168+0.0j)  (-0.0030202046279467496+0.0j)  (-0.06046136911524519+0.0j)  (-0.007260223570029868+0.0j)  (0.021416398991538813+0.0j)  (0.03911884558162474+0.0j)  (0.09095777443378776+0.0j)  (-0.05990374092332705+0.0j)  (-0.0848731605763222+0.0j)  (-0.030827155988796692+0.0j)  (-0.10027255289988753+0.0j)  (0.0868232348409531+0.0j)  (0.021939552385555994+0.0j)  (0.022303977721597514+0.0j)  (0.012367321627234381+0.0j)  (-0.12120456915921417+0.0j)  (0.005937953513733032+0.0j)  (0.057174646511387005+0.0j)  (0.041221800137020884+0.0j)  (0.05104594845884346+0.0j)  (-0.035531310889823815+0.0j)  (-0.0063652602141046405+0.0j)  (-0.025922736184915477+0.0j)  (-0.03647519636028381+0.0j)  (0.0213078435535059+0.0j)  (0.013917738294736855+0.0j)  (0.04379795753483962+0.0j)  (-0.01196405035123385+0.0j)  (-0.016168715880017028+0.0j)  (-0.0029074978498393866+0.0j)  (0.009020188681334864+0.0j)  (0.014432533503977822+0.0j)  (0.037984613906383406+0.0j)  (-0.011467433592487046+0.0j)  (-0.0838522835560202+0.0j)  (0.03409766601780137+0.0j)  (0.00857279286943125+0.0j)  (0.010849046530031003+0.0j)  (0.046761392702673835+0.0j)  (-0.129167257186701+0.0j)  (0.10942831432088126+0.0j)  (0.007275102276783708+0.0j)  (-0.056174015644906955+0.0j)  (0.06443336012631466+0.0j)  (0.0011767849850566976+0.0j)  (0.07003956634342727+0.0j)  (-0.11837279018729985+0.0j)  (-0.13371970787264034+0.0j)  (0.00393478831610453+0.0j)  (-0.05059383790331534+0.0j)  (-0.014713484449814745+0.0j)  (0.007700699680898237+0.0j)  (-0.054862751538243736+0.0j)  (-0.007470290161920746+0.0j)  (0.0056517329017110145+0.0j)  (-0.013797861648139597+0.0j)  (0.014130147992938493+0.0j)  (-0.012071253313942652+0.0j)  (0.0246119183931734+0.0j)  (-0.028580525574755978+0.0j)  (0.012905505261418048+0.0j)  (-0.0034252702368796494+0.0j)  (0.009079400902054623+0.0j)  (-0.004706960529691134+0.0j)  (0.0010977343112477343+0.0j)  (-0.014836489640920205+0.0j)
 (-0.0018423677653032454+5.258149200104038e-17j)  (-4.621249362416575e-06+1.2090960266525374e-18j)  (0.0019203616080715963+4.1496456699140045e-18j)  (-0.0036744333086898423-7.473814633198616e-18j)  (0.0042537812587255955-2.3288613492160328e-17j)  (-0.014164126909288593-3.1649491569248187e-17j)  (0.025677221326896114-3.8967197466913874e-18j)  (-0.025314069925173724+1.5886126427280507e-18j)  (0.016118557158593123-7.974691895604828e-18j)  (0.02475821866078165-1.571702585157311e-17j)  (-0.018005879160560134-4.827728366038516e-17j)  (0.0017660305729552102-1.1905820975884018e-17j)  (-0.01563454128911272+1.2279683795317808e-16j)  (-0.0732615855638239-2.233545731716226e-16j)  (0.02799452332447478-1.95631234902252e-16j)  (-0.021352022679944602-8.620946556194668e-17j)  (0.01992241197334857+8.248595108163633e-17j)  (0.014603841689615045+7.735171877710924e-16j)  (0.00782120147899501-5.609133503543488e-16j)  (0.1638081405148622+1.212991554210604e-16j)  (0.13733917023486086-8.353219365450124e-16j)  (0.03817092999177245-2.63100534749342e-14j)  (0.04562482683232463+6.055235771527407e-16j)  (-0.017493753687936757+1.0593900245766266e-16j)  (-0.027569264812230255+4.398835029072055e-16j)  (-0.09561093865755178+2.93419908630885e-17j)  (0.09956212009119769-3.786045296234114e-17j)  (-0.037273492343767846+2.0876834553681503e-17j)  (-0.020728893096492132+1.0206827879812246e-16j)  (-0.008942810978428386+1.3479097657182349e-17j)  (-0.0475528720140417+9.877307969200103e-17j)  (0.1005667221279748+4.1118839058327914e-17j)  (0.00502377675174521-9.843119478622275e-18j)  (0.02777929806971543-2.335962907322384e-17j)  (0.0329023663741149+3.3388514529658895e-16j)  (-0.03154960909869991+3.2146095449682436e-16j)  (-0.009774871832744069-1.9282888419718686e-16j)  (0.027195077660000313+7.850603136458746e-17j)  (0.06121542647456859-1.063854270911939e-15j)  (0.013997376496109541-8.248878219192526e-17j)  (0.0354574785316637-3.3762454963689267e-16j)  (-0.03301249291606187-1.6668653990773454e-16j)  (-0.11923305205697803+8.024161797715609e-16j)  (0.026226102788812718-1.7701439688432496e-15j)  (-0.0395091105283223-2.183098082718451e-15j)  (0.01308777199986376-6.290295290813656e-17j)  (0.04251205555744708+2.641013350368027e-16j)  (-0.01745921235261176-5.615442344757485e-16j)  (-0.008074893018203591-2.3757526340163416e-17j)  (-0.006453164547133589+2.1079023499276906e-16j)  (0.056825320910638716+1.65773839903991e-16j)  (0.057412742543034516+1.2351434588905774e-16j)  (0.03158542915496324-2.47895643069995e-16j)  (0.0378650068013974-4.968438267493611e-16j)  (-0.1059878924565336-1.5958290973162576e-16j)  (-0.08596622940356934+6.182086711194964e-17j)  (-0.04424436957659961+7.764543018078742e-17j)  (0.09112578449217629+5.307608915374185e-17j)  (0.08797961667523144+4.513131104801585e-17j)  (0.12492694637037499+1.2277359857184815e-16j)  (-0.07945920690305061+1.0972381687474652e-16j)  (-0.03455767826369173+3.009992175640008e-16j)  (-0.07495080632780922-2.7140890224328155e-15j)  (-0.09246020528479015-2.8506724917859944e-16j)  (0.06432512514176897+2.2317307452298105e-15j)  (0.03392129972932875-4.097417326761575e-16j)  (0.000911752793954862+1.608485654148314e-15j)  (-0.11050623062294748+8.886013357118904e-16j)  (-0.058092216600353894+1.6588900327628602e-16j)  (0.028736118662756105-5.606329968587562e-16j)  (0.15381018568817645-9.245138577302226e-17j)  (-0.022115340967678206+1.7713363610133768e-15j)  (0.06115273506949054+1.4123328251844606e-16j)  (-0.0750112094627398-3.2108735160741724e-16j)  (-0.07401612943264084+3.567332502350266e-16j)  (-0.05563516029344694+2.8252035178223665e-16j)  (-0.0054088684404654565-1.6928087999178254e-16j)  (0.13862426659262683-2.8476315704938405e-16j)  (0.09632649164636714+1.4971727006833608e-15j)  (0.024247367870727843-1.0566914868222708e-15j)  (-0.0640608102315654+5.62368169744855e-17j)  (-0.062383603943668035+2.397944211069512e-16j)  (-0.06525341646717589-4.422401779261744e-16j)  (-0.038753248723342265-1.503204812126208e-15j)  (-0.09155385586267822+7.181063514241115e-16j)  (-0.04670342236110265+7.005751035192044e-17j)  (-0.07578259848149357-7.671809289862426e-17j)  (-0.001830186358310587+2.107143830240489e-16j)  (0.005138368897337851-5.2186014595039875e-16j)  (-0.10387125711349843+3.501631561041572e-16j)  (0.11044733903849041-2.8581804643838593e-16j)  (-0.024385512416752513-2.9606468454757207e-16j)  (-0.024519947900206358+3.6546281759827157e-16j)  (0.030422689182416397-1.2776305756739196e-16j)  (-0.06848665664757778-1.1074988014091326e-16j)  (0.03285907863236582+1.0908426675707375e-15j)  (-0.06832166635442466+1.0798643807789543e-15j)  (-0.07623529736338713+2.885182833568896e-16j)  (-0.09344920024054701+5.171007196265406e-16j)  (-0.06451221764989126+3.6967121674364335e-16j)  (0.11295086935853858+7.525249370968797e-16j)  (0.018496948623209677-5.016896911904349e-16j)  (0.08128203105816173+5.510234454417132e-16j)  (0.020699911774334084-3.539596951623802e-16j)  (0.09031268059967981-1.865974935390699e-16j)  (-0.002404028915361525+1.983811707676242e-16j)  (-0.06786342248486017+1.1746492131434182e-17j)  (0.0655303215576524-1.058714768054314e-16j)  (0.18210878552876367-1.7966720172825383e-16j)  (-0.08508215250066711-3.771409168546676e-16j)  (-0.16766036608858936+2.2409570986389853e-16j)  (0.03331141726095748-7.855889950401782e-17j)  (0.017251499139181843-3.960918166453784e-17j)  (-0.026713317240050296+5.708743679165974e-17j)  (-0.03131168577160548+7.375974557670178e-18j)  (0.03580930820885893-8.720552891487656e-17j)  (-0.02649454096316527+2.89681811559892e-17j)  (-0.056032355242418785+1.9230895570136788e-17j)  (-0.006354374050158415-1.398385823978778e-15j)  (-0.01887883421623732+2.3382190033202675e-17j)  (-0.005120497325353924+5.5150463914606844e-17j)  (0.020925032816805526+1.1793043218215613e-15j)  (-0.021040005594104204+1.4630350551807423e-16j)  (0.0014982782004235098+3.618723565134086e-17j)  (-0.009880726314708883+9.828840720469422e-17j)  (-0.03871418347377248+6.975258755479177e-17j)  (0.008400041858871568-2.2854260206195904e-17j)  (-0.01540321007200144+2.2592342455597347e-17j)  (-0.015403210072000906+2.2592342455595628e-17j)  (0.008400041858871244-2.285426020619266e-17j)  (-0.03871418347377303+6.975258755479157e-17j)  (-0.009880726314707594+9.828840720468842e-17j)  (0.0014982782004230883+3.6187235651343006e-17j)  (-0.021040005594103503+1.4630350551807734e-16j)  (0.020925032816804644+1.1793043218212267e-15j)  (-0.00512049732535488+5.515046391460133e-17j)  (-0.018878834216236335+2.338219003319715e-17j)  (0.006354374050158697+1.39838582398203e-15j)  (0.056032355242419854-1.9230895570146017e-17j)  (-0.026494540963164313+2.896818115598238e-17j)  (0.035809308208854716-8.720552891488956e-17j)  (-0.03131168577160219+7.375974557671115e-18j)  (-0.026713317240057856+5.708743679164706e-17j)  (-0.017251499139181486+3.9609181664549614e-17j)  (0.03331141726095785-7.855889950400962e-17j)  (0.1676603660885836-2.240957098639067e-16j)  (-0.0850821525006805-3.7714091685464885e-16j)  (-0.18210878552876356+1.796672017282682e-16j)  (0.06553032155764563-1.0587147680541456e-16j)  (-0.06786342248486477+1.1746492131446314e-17j)  (-0.002404028915361591+1.98381170767641e-16j)  (-0.09031268059968184+1.8659749353910186e-16j)  (-0.02069991177432956+3.5395969516235777e-16j)  (0.08128203105816006+5.510234454417008e-16j)  (-0.018496948623190207+5.016896911906574e-16j)  (0.11295086935853844+7.525249370970088e-16j)  (0.06451221764989769-3.6967121674377785e-16j)  (0.09344920024054423-5.171007196263346e-16j)  (0.07623529736338519-2.885182833568135e-16j)  (-0.06832166635442805+1.079864380778679e-15j)  (0.03285907863236944+1.0908426675710514e-15j)  (0.06848665664757504+1.1074988014088811e-16j)  (-0.03042268918241412+1.2776305756744694e-16j)  (0.02451994790020413-3.654628175985628e-16j)  (0.02438551241674318+2.960646845479085e-16j)  (0.11044733903849507-2.8581804643838515e-16j)  (0.10387125711350373-3.501631561036843e-16j)  (-0.00513836889734225+5.218601459499287e-16j)  (-0.0018301863582994848+2.1071438302348847e-16j)  (0.07578259848149221+7.671809289998168e-17j)  (0.0467034223611035-7.005751035331887e-17j)  (0.0915538558626814-7.18106351423215e-16j)  (-0.038753248723346845-1.5032048121261635e-15j)  (0.06525341646717381+4.4224017792605256e-16j)  (-0.06238360394366404+2.397944211073709e-16j)  (-0.06406081023156734+5.623681697446606e-17j)  (0.024247367870708608-1.0566914868260844e-15j)  (-0.09632649164637302-1.4971727006807887e-15j)  (0.13862426659262087-2.8476315704913285e-16j)  (0.00540886844046652+1.6928087999141266e-16j)  (0.05563516029343706-2.825203517818801e-16j)  (0.07401612943265094-3.5673325023535994e-16j)  (-0.0750112094627421-3.210873516073983e-16j)  (-0.0611527350694825-1.4123328251850809e-16j)  (0.022115340967655238-1.7713363610062552e-15j)  (0.15381018568817617-9.245138577296474e-17j)  (-0.0287361186627573+5.606329968591038e-16j)  (0.058092216600348724-1.6588900327650882e-16j)  (-0.11050623062294726+8.88601335711864e-16j)  (-0.0009117527939320191-1.6084856541493108e-15j)  (0.033921299729322216-4.0974173267693076e-16j)  (0.06432512514178715+2.231730745238122e-15j)  (0.09246020528479158+2.850672491784626e-16j)  (0.0749508063277979+2.714089022434496e-15j)  (-0.03455767826368904+3.0099921756300504e-16j)  (-0.07945920690305316+1.0972381687540697e-16j)  (-0.12492694637037809-1.227735985721874e-16j)  (0.0879796166752338+4.513131104753038e-17j)  (0.09112578449217373+5.30760891538498e-17j)  (0.04424436957659385-7.764543018083007e-17j)  (0.08596622940357619-6.182086711192269e-17j)  (-0.10598789245652841-1.5958290973154865e-16j)  (-0.037865006801393604+4.968438267489423e-16j)  (-0.03158542915495911+2.4789564307317045e-16j)  (-0.057412742543045965-1.2351434589608063e-16j)  (0.05682532091063397+1.6577383990376654e-16j)  (-0.006453164547126035+2.1079023499268701e-16j)  (-0.008074893018200524-2.3757526340143757e-17j)  (0.017459212352608403+5.615442344754622e-16j)  (-0.04251205555744787-2.6410133503667843e-16j)  (0.013087771999866736-6.290295290807032e-17j)  (-0.03950911052831595-2.1830980827161304e-15j)  (-0.02622610278881757+1.770143968843648e-15j)  (0.11923305205697898-8.024161797721318e-16j)  (-0.033012492916070904-1.6668653990789076e-16j)  (0.03545747853166002-3.376245496366606e-16j)  (-0.013997376496107994+8.248878219192224e-17j)  (0.061215426474569054-1.0638542709117186e-15j)  (-0.027195077660000053-7.850603136472793e-17j)  (0.009774871832742824+1.9282888419687548e-16j)  (-0.03154960909869574+3.214609544967338e-16j)  (0.03290236637411276+3.338851452962416e-16j)  (-0.02777929806971815+2.3359629073430926e-17j)  (0.005023776751753384-9.843119478017046e-18j)  (0.10056672212797575+4.111883905831614e-17j)  (-0.04755287201404836+9.877307969214767e-17j)  (-0.008942810978428079+1.347909765713334e-17j)  (-0.02072889309649193+1.0206827879787832e-16j)  (-0.037273492343768234+2.087683455371421e-17j)  (0.09956212009120169-3.786045296232637e-17j)  (-0.09561093865754706+2.9341990863098077e-17j)  (0.027569264812230286-4.398835029071133e-16j)  (-0.017493753687942426+1.0593900245764257e-16j)  (0.045624826832320386+6.05523577152772e-16j)  (0.03817092999175819-2.63100534751338e-14j)  (-0.1373391702347334+8.353219365450623e-16j)  (0.16380814051497256+1.2129915542035676e-16j)  (-0.007821201478989181+5.60913350354349e-16j)  (-0.01460384168961363-7.735171877709093e-16j)  (0.019922411973352504+8.248595108165866e-17j)  (0.02135202267994919+8.620946556193468e-17j)  (-0.027994523324477046+1.9563123490220862e-16j)  (0.07326158556382448+2.233545731716391e-16j)  (0.015634541289110654-1.2279683795315791e-16j)  (-0.0017660305729540332+1.1905820975907968e-17j)  (0.018005879160559124+4.8277283660385556e-17j)  (-0.024758218660779503+1.5717025851588295e-17j)  (0.01611855715859225-7.974691895609246e-18j)  (-0.025314069925174036+1.5886126427308117e-18j)  (0.02567722132689893-3.8967197466828455e-18j)  (-0.014164126909284173-3.164949156924671e-17j)  (0.004253781258724783-2.3288613492160032e-17j)  (-0.003674433308691164-7.473814633192231e-18j)  (0.001920361608072396+4.149645669909413e-18j)  (-4.621249363443531e-06+1.2090960266510952e-18j)  (-0.0018423677653043313+5.2581492001039103e-17j)
