 (0.01478099609333399+0.0j)  (-0.0008665999676568472+0.0j)  (0.006696421810177176+0.0j)  (-0.006737607619947945+0.0j)  (0.0036099785592799785+0.0j)  (-0.0027046524758431154+0.0j)  (0.032872688554251926+0.0j)  (-0.0260905719635556+0.0j)  (0.01936832255024171+0.0j)  (-0.01883217993014928+0.0j)  (0.01180760614340708+0.0j)  (-0.01726826686784304+0.0j)  (-0.006036666799232265+0.0j)  (-0.062068902255335005+0.0j)  (0.04161376380079223+0.0j)  (-0.01300547336912433+0.0j)  (0.04914450130321653+0.0j)  (-0.09578808027389053+0.0j)  (0.13109220643660988+0.0j)  (0.09523430347753+0.0j)  (-0.07005302485967342+0.0j)  (-0.03197709926924442+0.0j)  (0.048487514679762325+0.0j)  (0.014800070685779003+0.0j)  (-0.013308454547561752+0.0j)  (-0.14983395898009305+0.0j)  (0.04333209782807515+0.0j)  (0.02875813078217563+0.0j)  (-0.04442572676190384+0.0j)  (-0.000503915475580686+0.0j)  (-0.007713523407562815+0.0j)  (0.06024946795527825+0.0j)  (0.016268945379694744+0.0j)  (-0.027532348943296744+0.0j)  (-0.009609298124571833+0.0j)  (-0.006865848001743586+0.0j)  (-0.010772107814520742+0.0j)  (0.0006047008180888144+0.0j)  (0.0080619296810953+0.0j)  (0.03529152539970905+0.0j)  (-0.012915551124625654+0.0j)  (-0.01835722756916357+0.0j)  (-0.0011351234094623165+0.0j)  (-0.04088063225148201+0.0j)  (0.021703074229078797+0.0j)  (0.022128843456972306+0.0j)  (0.006403485887781048+0.0j)  (0.0502977666044524+0.0j)  (-0.060065660908799404+0.0j)  (-0.04108573012453327+0.0j)  (0.11018033869678309+0.0j)  (0.013041837524689445+0.0j)  (0.032393012129665416+0.0j)  (0.01651491516803402+0.0j)  (-0.12306487978565271+0.0j)  (-0.05808274663304733+0.0j)  (0.0466748846655766+0.0j)  (0.060676777164817806+0.0j)  (0.00892725958820924+0.0j)  (0.09991701461643919+0.0j)  (-0.06701287802721405+0.0j)  (-0.04586418057903808+0.0j)  (-0.04992374205099057+0.0j)  (-0.03351622615104072+0.0j)  (0.05577626641913897+0.0j)  (0.0021299436950649726+0.0j)  (0.06826634159859941+0.0j)  (-0.17209770044858902+0.0j)  (-0.005726570630806025+0.0j)  (-0.12439257671149143+0.0j)  (0.15803248323143165+0.0j)  (0.024019727490181463+0.0j)  (0.05355460767518579+0.0j)  (-0.09628199036814536+0.0j)  (-0.04228869432097737+0.0j)  (-0.02727434347803734+0.0j)  (-0.0504418042890873+0.0j)  (0.23272608307711534+0.0j)  (0.022054229187510037+0.0j)  (-0.010548569456977363+0.0j)  (-0.006971269467166594+0.0j)  (-0.07703449427880649+0.0j)  (0.10863221261107982+0.0j)  (0.018875153862041017+0.0j)  (0.0045155427611052274+0.0j)  (0.05828870522014081+0.0j)  (0.03751328233064196+0.0j)  (-0.08007231348965067+0.0j)  (-0.02002819696317794+0.0j)  (0.007826951067056961+0.0j)  (0.025546061261093628+0.0j)  (0.02318682688146283+0.0j)  (0.04797944814099207+0.0j)  (-0.003922295853104105+0.0j)  (-0.08589453484217104+0.0j)  (0.03759161889265221+0.0j)  (0.02370240429286816+0.0j)  (0.09101414614851457+0.0j)  (-0.008144330599097397+0.0j)  (-0.037899866407977406+0.0j)  (-0.10015197735706172+0.0j)  (0.07872215075863641+0.0j)  (0.10454628325373666+0.0j)  (-0.14162003638712656+0.0j)  (0.04628775854943128+0.0j)  (0.0008424427104364393+0.0j)  (-0.038807501950707625+0.0j)  (-0.10611441602366689+0.0j)  (0.12191520137595183+0.0j)  (0.18201220366228363+0.0j)  (-0.09436590545504998+0.0j)  (0.0779268853698295+0.0j)  (0.03517605965423957+0.0j)  (0.023348680178179294+0.0j)  (-0.026886880580420505+0.0j)  (0.021448428869581065+0.0j)  (0.014156296811642644+0.0j)  (-0.08792771550142969+0.0j)  (0.004752704757591782+0.0j)  (-0.029038865613830348+0.0j)  (0.0124808987429411+0.0j)  (-0.001770039732943445+0.0j)  (0.01143795750614961+0.0j)  (-0.0038765005955739206+0.0j)  (0.0021077030489390714+0.0j)  (-0.03764265547912439+0.0j)  (0.007399634391865489+0.0j)  (-0.01104594216753996+0.0j)  (0.011047624253321583+0.0j)  (-0.007400754848505983+0.0j)  (0.037648327206775606+0.0j)  (-0.002108018508240712+0.0j)  (0.0038770792294976976+0.0j)  (-0.011439656127355117+0.0j)  (0.0017703022518180602+0.0j)  (-0.012482739867492761+0.0j)  (0.02904311688564943+0.0j)  (-0.004753397882144581+0.0j)  (0.08794047224955157+0.0j)  (-0.01415833753827082+0.0j)  (-0.021451518763823507+0.0j)  (0.026890743185586655+0.0j)  (0.02335202491225113+0.0j)  (-0.03518108208631778+0.0j)  (-0.07793799877833404+0.0j)  (0.094379318192637+0.0j)  (0.18203798758915965+0.0j)  (-0.12193246088554735+0.0j)  (-0.10612939989469615+0.0j)  (0.03881296204686093+0.0j)  (0.0008425608114147928+0.0j)  (0.04629423113658929+0.0j)  (-0.14163972129118874+0.0j)  (0.10456075716532919+0.0j)  (0.07873302703627041+0.0j)  (-0.10016577076688513+0.0j)  (0.037905064572907536+0.0j)  (0.008145445062996472+0.0j)  (0.09102656511828061+0.0j)  (-0.023705626530697122+0.0j)  (-0.037596704754633066+0.0j)  (0.08590612908183402+0.0j)  (0.003922824423792186+0.0j)  (0.047985899502276656+0.0j)  (-0.02318993784558058+0.0j)  (-0.02554947827481407+0.0j)  (-0.007827996921653816+0.0j)  (-0.020030864845832653+0.0j)  (0.0800829306867581+0.0j)  (0.03751825261065024+0.0j)  (0.05829642248566996+0.0j)  (0.004516139185517126+0.0j)  (-0.018877636540077358+0.0j)  (-0.10864649108861019+0.0j)  (0.07704458105059923+0.0j)  (0.006972181957647527+0.0j)  (0.010549944830010033+0.0j)  (0.022057099334813177+0.0j)  (-0.23275634091531286+0.0j)  (-0.05044832551707426+0.0j)  (-0.0272778630841564+0.0j)  (-0.042294146408555396+0.0j)  (0.09629438700009317+0.0j)  (0.05356148504229391+0.0j)  (0.02402280196293297+0.0j)  (-0.15805267997041003+0.0j)  (-0.12440840654481425+0.0j)  (0.0057272988198780505+0.0j)  (0.1721195758811937+0.0j)  (0.06827500010201971+0.0j)  (-0.00213021309760426+0.0j)  (-0.05578331962681163+0.0j)  (-0.033520441572837886+0.0j)  (-0.04993001957978928+0.0j)  (-0.04586993511356394+0.0j)  (0.06702127514810931+0.0j)  (0.09992948096834642+0.0j)  (-0.00892837158634377+0.0j)  (-0.06068431925304154+0.0j)  (-0.046680681653978304+0.0j)  (-0.058089939305767245+0.0j)  (0.1230801060112108+0.0j)  (0.016516951944610628+0.0j)  (0.03239699698588566+0.0j)  (0.013043439209997728+0.0j)  (-0.11019385262718545+0.0j)  (-0.04109075244550044+0.0j)  (0.06007299701315995+0.0j)  (0.05030388680219258+0.0j)  (0.006404264399242351+0.0j)  (-0.02213152831341505+0.0j)  (-0.021705703547048698+0.0j)  (-0.04088557788420369+0.0j)  (-0.0011352605849421196+0.0j)  (0.018359441389513925+0.0j)  (0.012917104942504818+0.0j)  (0.035295765411562055+0.0j)  (-0.00806289584529802+0.0j)  (-0.0006047730205853772+0.0j)  (-0.010773391939859798+0.0j)  (-0.006866664333224825+0.0j)  (0.009610436526414183+0.0j)  (0.0275356075454042+0.0j)  (0.016270867174954764+0.0j)  (-0.06025657782341701+0.0j)  (-0.007714432828396288+0.0j)  (-0.0005039746807991073+0.0j)  (0.044430942013138144+0.0j)  (0.02876150105138186+0.0j)  (-0.043337162369436556+0.0j)  (-0.14985142876447885+0.0j)  (0.013310001852004821+0.0j)  (0.014801787158680848+0.0j)  (-0.04849311684211983+0.0j)  (-0.03198079019529044+0.0j)  (-0.07006109222472785+0.0j)  (0.09524526246210381+0.0j)  (-0.13110722788775903+0.0j)  (0.09579904700965365+0.0j)  (-0.049150106909294514+0.0j)  (-0.013006946645173448+0.0j)  (0.04161846952377645+0.0j)  (-0.062075912964154635+0.0j)  (-0.006037347786812213+0.0j)  (0.017270209790189252+0.0j)  (-0.011808933005298743+0.0j)  (0.01883429187518225+0.0j)  (-0.01937049216460001+0.0j)  (0.026093474717855485+0.0j)  (-0.03287633170957078+0.0j)  (0.0027049518832224367+0.0j)  (-0.0036103758600571955+0.0j)  (0.006738346507916132+0.0j)  (-0.006697155242991016+0.0j)  (0.0008666946694217514+0.0j)  (-0.014782602882251136+0.0j)
 (-0.0012857941823674647+4.813867426596919e-17j)  (-3.7078833394311745e-05+1.781074103489378e-18j)  (0.0019141662386699884+9.146285844348286e-18j)  (-0.00198694198324835-8.63371920205657e-18j)  (0.003624758193650262-1.1668959596464702e-17j)  (-0.00414956189081906-8.787419163034763e-17j)  (0.027003078029380338+5.074428064998666e-18j)  (-0.02321669857634069-5.710553897628117e-18j)  (0.024018638696153463+3.783900119593535e-18j)  (-0.024835084430816976+9.033814047414095e-19j)  (0.02205247877202557+2.2675425938713555e-17j)  (-0.01765771158477354-2.86593796633007e-17j)  (0.001056683662536734+4.877004512010792e-16j)  (-0.06930450965597162-2.467461692878335e-16j)  (0.06408007972014161+9.578623439079399e-17j)  (-0.01534827433117487-7.141187897398939e-17j)  (0.020339275008135052+5.792363592407889e-17j)  (-0.02568314345153494-3.1864343972544013e-16j)  (0.005067525225927266+3.5220162010555737e-16j)  (0.1947255889392941-7.293094166306834e-17j)  (-0.027590909659535437+6.228905507208789e-16j)  (0.05773659186762718-4.115395920726735e-16j)  (0.0004332691748423975-3.1155210101550293e-16j)  (0.002089676474736478+5.710452790193615e-17j)  (0.00201486289650055-2.841299266256392e-16j)  (-0.13296142129060703+5.308982888711149e-17j)  (0.0265393452590226+4.0070794960776876e-17j)  (0.01970231426931695-1.3165285541820976e-17j)  (-0.0492624271505338+1.996934334274665e-17j)  (0.004116213616598107+1.1057185378531068e-15j)  (-0.024737561417558684+2.369414445834822e-16j)  (0.07795310660771895+3.459559318526788e-17j)  (0.018996608250879964+6.865102735189768e-17j)  (-0.02447473831507351+1.1357213769258104e-16j)  (0.02301421701359044-3.1591258458884803e-16j)  (0.019291400521580612+3.838060771968862e-16j)  (-0.03259921389772616+2.1556654951035325e-16j)  (0.046441564582549964-1.2550080397605516e-14j)  (0.06726297690268332-1.4733083189222176e-15j)  (0.0033594583956458035-1.3860284295466672e-16j)  (0.03846847892131469-3.985432238099667e-16j)  (-0.02021718390263164-8.036427631395956e-17j)  (0.0887698247087346+1.0201054055603705e-14j)  (-0.07355453730440964-6.683417838899475e-16j)  (-0.03978246172228096-2.5631345335570887e-16j)  (0.03194910924232982-2.1709535317099475e-16j)  (0.037396277803429245+6.277183516382216e-16j)  (0.01288113761840562-2.24940801114701e-16j)  (-0.00715941970897728+6.592243131260846e-17j)  (-0.008971931403779436-8.371864850689859e-17j)  (0.046163807405115415+1.9910910197935477e-16j)  (0.052301743770327196-9.910849841651215e-16j)  (0.03674880428456323+2.8704023461183595e-17j)  (0.03631555366739707-8.081290391604706e-16j)  (-0.12634987129718642-1.453350212327036e-16j)  (-0.04680778781575132+4.156153311995151e-17j)  (0.051164250363992456-1.0518761580745306e-16j)  (0.08182725733745737+1.8097489998380866e-17j)  (0.00794867366629944+1.393352371227977e-17j)  (0.12149201797549275+1.298412102326921e-16j)  (-0.09862315179638736-5.438117591885483e-17j)  (-0.062209759220358186+1.7276024268475517e-16j)  (-0.11294120943505358-6.131258423789487e-16j)  (-0.01690715947649895-1.3748535073199832e-16j)  (0.08479228224608842+1.446615092223398e-15j)  (-0.058285170644818265-3.884341220233104e-14j)  (0.1062379427095974+3.632237190729655e-16j)  (-0.08256621474744422-4.16987400155892e-16j)  (-0.03909809421347392+1.8794270884564452e-14j)  (-0.10770099087014837+1.5722866040502038e-17j)  (0.14784386405209096-2.761126878247241e-17j)  (0.052054728970722663+1.4818917822247298e-17j)  (0.00590900442509687+1.5907397361967048e-16j)  (-0.09803934227926119-1.514933664780686e-16j)  (-0.05935266938690403-1.064169726160189e-16j)  (-0.032136765734788436+1.9840262136780883e-16j)  (-0.07062900550796307-1.1939565790215564e-16j)  (0.16658881095335573-2.0414901959896284e-16j)  (-0.023112396740262522+1.7031540864650756e-15j)  (0.03551527953819925-5.218537972221597e-16j)  (-0.022901012434620567-3.631817844094388e-16j)  (-0.09800434915251095+2.5328238953179668e-18j)  (0.008600219275792229+1.6124637167475394e-16j)  (-0.02224680876201539-4.851454099126591e-16j)  (0.021932925802341352+5.596239158983387e-16j)  (-0.13766760528246288+7.545648130885707e-16j)  (-0.05673282360320135-2.5036460977546085e-17j)  (-0.0034491446966653516+6.900047866654326e-16j)  (0.026941562827221044-2.9183017214170137e-16j)  (0.10533435557099642-1.6001326876015117e-15j)  (0.09923428796805671-1.7670746786019572e-16j)  (-0.03736998364420034-4.823479490510874e-16j)  (0.019484096237989905+3.0865503226657406e-16j)  (0.025736188857441666-1.2815055020865637e-15j)  (-0.0339265615865489+1.27806507450328e-16j)  (0.0804062718038033+4.571711024534219e-16j)  (-0.06795933704318086+5.487377409549061e-16j)  (-0.0402438364968198+3.8304727367472225e-17j)  (0.082880691814206+1.356015026898702e-15j)  (-0.08659382084997788+3.2163992734357435e-16j)  (-0.10211909886619429-1.5728718460580862e-16j)  (-0.013497474002917627-2.0216837341076268e-16j)  (-0.07200357297509416-1.795456505728384e-17j)  (0.002059766674928548-2.6489576033636373e-16j)  (0.06719446323888252-1.3155983657452647e-16j)  (0.004941925684216195+4.204285191211908e-17j)  (-0.03262820537694112+6.95647611076594e-18j)  (-0.10759694807222529+1.417110565955121e-16j)  (0.12826021530659415-1.1117489170285263e-16j)  (0.18949522836655366-8.502662875401999e-17j)  (-0.08342627126065891+1.4169905888031678e-16j)  (0.08158931551393678-4.837017160160321e-17j)  (0.035169222981556426-3.1862851985716695e-17j)  (0.022352472270951128-1.2455758475054176e-17j)  (-0.03500447187099235+6.752159450581303e-17j)  (0.025333389814821215-2.424449859088897e-17j)  (0.0168772200881233-6.228488344543587e-17j)  (-0.06426666681047767+4.42432030530614e-17j)  (-0.0006575760148751198-1.8364612994480855e-17j)  (-0.02118075925267702+3.068950831757832e-17j)  (-0.00901237676900582+4.267017176736644e-17j)  (-0.015342878662894606+9.000527025170244e-16j)  (-0.03068623605627281+2.136535581692674e-16j)  (0.006967821388681293+2.8964573024222597e-18j)  (-0.011207053509537577+2.020664386222283e-16j)  (-0.03467618444875715+7.02026973996518e-17j)  (0.007537375642264589-2.0935621550543035e-17j)  (-0.010108728800295601+1.3225432465317904e-17j)  (-0.010107189668571355+1.3223418791483135e-17j)  (0.007536234501560339-2.0932451947344546e-17j)  (-0.03467096047497764+7.019212134994503e-17j)  (-0.011205376404111959+2.0203619992301304e-16j)  (0.006966781477552577+2.896025021225864e-18j)  (-0.0306816796001409+2.1362183374854014e-16j)  (-0.015340603460886523+8.999192333188877e-16j)  (-0.0090110475008904+4.266387818906364e-17j)  (-0.02117765885662531+3.068501605035981e-17j)  (-0.000657480129344472-1.8361935128134545e-17j)  (-0.06425734421236105+4.4236785082101184e-17j)  (0.016874787472529382-6.227590594927572e-17j)  (0.02532974077271623-2.4241006393577092e-17j)  (-0.034999443804167876+6.75118956567465e-17j)  (-0.0223492707038205+1.2453974424241841e-17j)  (0.03516420224249416-3.185830326237007e-17j)  (0.08157768145343344-4.836327435653888e-17j)  (-0.08341441511774966+1.4167892128736407e-16j)  (-0.18946838819336095+8.501458555134711e-17j)  (0.1282420601049693-1.111591549245238e-16j)  (0.10758175700549545-1.4169104913103466e-16j)  (-0.03262361533461003+6.955497493633329e-18j)  (-0.004941232979032129-4.2036958804022434e-17j)  (-0.06718506850417949+1.315414426518516e-16j)  (-0.002059480411241016+2.6485894546842395e-16j)  (0.07199360581936173+1.7952079681289572e-17j)  (0.013495609445179649+2.021404456218439e-16j)  (0.10210503647171199+1.572655252446586e-16j)  (-0.08658194568323217+3.2159581879474045e-16j)  (0.0828693520361654+1.3558294962393457e-15j)  (0.04023834593493967-3.8299501362867006e-17j)  (-0.06795009952539664+5.486631526075368e-16j)  (0.08039539491434705+4.571092590246236e-16j)  (-0.03392198272017609+1.277892581656761e-16j)  (0.02573272110222785-1.2813328289899063e-15j)  (-0.019481476740487412-3.0861353580325915e-16j)  (-0.03736497040619096-4.822832413676225e-16j)  (0.09922101627147006-1.7668383482057942e-16j)  (0.10532028244084705-1.599918902880585e-15j)  (-0.02693797451844425+2.917913036921508e-16j)  (-0.0034486874175810728+6.899133075354087e-16j)  (0.05672530784747127+2.5033144239823986e-17j)  (0.13764938088007556-7.544649239915034e-16j)  (-0.0219300292281158-5.595500091051534e-16j)  (-0.02224388298986217-4.850816063828478e-16j)  (0.00859908902265849+1.6122518044561977e-16j)  (-0.09799151830196941+2.5324922947434053e-18j)  (-0.02289801524427785-3.631342526707247e-16j)  (0.03551064948957585-5.217857642943976e-16j)  (0.023109389273947237-1.7029324660676256e-15j)  (0.16656715475586453-2.0412248065276181e-16j)  (0.07061987561430388+1.1938022416285875e-16j)  (0.03213261919447884-1.9837702188856804e-16j)  (0.059345018305636765+1.064032545314324e-16j)  (-0.0980267210073563-1.514738637059827e-16j)  (-0.005908245700934477-1.5905354830609946e-16j)  (-0.052048066931608516-1.4817021276363343e-17j)  (0.14782497184519683-2.7607740480569398e-17j)  (0.10768728690288731-1.5720865449181594e-17j)  (-0.03909312314324526+1.8791881314356303e-14j)  (-0.08255572104468337-4.1693440339654895e-16j)  (-0.10622446981925142-3.6317765574349233e-16j)  (-0.05827779947161792-3.883849977657026e-14j)  (0.08478156116353533+1.4464321831288698e-15j)  (0.016905033286952073+1.3746806102048466e-16j)  (0.11292700972719445+6.130487561862456e-16j)  (0.062201954801028594-1.7273856934290454e-16j)  (-0.09861079526441127-5.437436248066422e-17j)  (-0.12147686166491121-1.298250123479552e-16j)  (0.007947683686202873+1.3931788339349628e-17j)  (0.08181708752090029+1.809524077039957e-17j)  (0.05115789658864923-1.0517455320051273e-16j)  (0.046801992094467344-4.1556386987861345e-17j)  (-0.12633424056932863-1.4531704185419656e-16j)  (-0.03631107543986925+8.080293852832117e-16j)  (-0.03674428415262412-2.870049284345106e-17j)  (-0.05229532131276088+9.909632826543178e-16j)  (0.046158145977867646+1.9908468367942448e-16j)  (0.008970834808647417+8.37084159869568e-17j)  (-0.007158545401843686+6.591438087592144e-17j)  (-0.012879570441107116+2.249134338026634e-16j)  (-0.03739173185890765-6.276420453070549e-16j)  (0.031945233379320565-2.1706901654162107e-16j)  (-0.03977764267823775-2.5628240485440315e-16j)  (0.07354563994390018+6.682609394168894e-16j)  (-0.08875909849940879-1.0199821444774766e-14j)  (-0.020214746071767098-8.03545858192447e-17j)  (0.038463851490428254-3.984952824490553e-16j)  (-0.0033590548304201426+1.3858619286370498e-16j)  (0.06725491688534492-1.4731317746902664e-15j)  (0.046436020028265405-1.2548582071615706e-14j)  (0.032595328261994995-2.1554085523772332e-16j)  (-0.01928910709689076-3.837604490769274e-16j)  (0.023011490870298485-3.1587516324295403e-16j)  (-0.024471841940484358+1.1355869740773486e-16j)  (-0.018994364511111913-6.864291879708569e-17j)  (0.07794390866902899+3.459151113947562e-17j)  (0.02473464521430445-2.369135125898135e-16j)  (-0.004115730057900085-1.1055886418298557e-15j)  (-0.04925664478532322+1.9966999364893008e-17j)  (-0.019700005554525106+1.3163742835303582e-17j)  (0.026536243772810664+4.0066112139218496e-17j)  (0.1329459205551064-5.3083639637734465e-17j)  (0.002014628666157101-2.84096896164532e-16j)  (-0.002089434147710973-5.709790583850906e-17j)  (0.0004332191214540676-3.11516108990901e-16j)  (-0.05772992844593919+4.1149209599179604e-16j)  (0.027587732633141765-6.228188263830853e-16j)  (-0.1947031836807923+7.292255017918241e-17j)  (0.005066944620395614+3.521612670335187e-16j)  (-0.025680203336183843-3.186069625522516e-16j)  (0.020336955298757113+5.791702969050618e-17j)  (0.015346535856679803+7.140379026466006e-17j)  (-0.06407283430464952-9.577540401928245e-17j)  (0.06929668256629362+2.467183023510286e-16j)  (-0.0010565644730328207-4.876454406300529e-16j)  (-0.017655725067937136-2.8656155443662795e-17j)  (0.02205000093650753+2.2672878108313848e-17j)  (-0.024832299599093197+9.032801059152024e-19j)  (0.02401594846077748+3.7834762994932314e-18j)  (-0.023214115847427184-5.709918630192444e-18j)  (0.027000085712344343+5.0738657477040494e-18j)  (-0.004149102581559276-8.786446495775908e-17j)  (0.0036243593101793325-1.1667675495615964e-17j)  (-0.001986724106723587-8.632772478530489e-18j)  (0.0019139566105081298+9.145284197234629e-18j)  (-3.7074781875130833e-05+1.7808794895548463e-18j)  (-0.0012856544235006692+4.8133441852643924e-17j)
