 (-2.9523822343372653e-05+0.0j)  (1.3450414715242653e-06+0.0j)  (-0.0002505969362956565+0.0j)  (9.70119624185194e-05+0.0j)  (-0.0009396417500595093+0.0j)  (0.0004302517069169122+0.0j)  (-6.834449742541665e-06+0.0j)  (4.9838950154963456e-05+0.0j)  (-0.00037773242375641205+0.0j)  (-2.8966320492394586e-05+0.0j)  (8.246309306462872e-05+0.0j)  (-0.0001511331386912795+0.0j)  (-0.00011767957995085193+0.0j)  (0.001060129991192591+0.0j)  (-0.00035658867198439025+0.0j)  (-0.00014969171441581503+0.0j)  (0.00016515174494411493+0.0j)  (0.00011970771236894759+0.0j)  (0.00015505093254229745+0.0j)  (-0.00042877379612094756+0.0j)  (0.00033741409530797415+0.0j)  (0.0013255491472063392+0.0j)  (-0.0009329094995557185+0.0j)  (0.0002920826398299314+0.0j)  (0.00017350350210680704+0.0j)  (8.868689091853607e-05+0.0j)  (0.00048419970917516064+0.0j)  (-9.277030597793993e-05+0.0j)  (-0.0012799351132258367+0.0j)  (1.590102960526781e-05+0.0j)  (0.0006004343643662496+0.0j)  (0.0012338943729328143+0.0j)  (0.0023656731798553463+0.0j)  (-0.0018317782548682672+0.0j)  (-0.0012412512926383665+0.0j)  (-0.0036960583339376574+0.0j)  (0.0005857790063344646+0.0j)  (0.0006580018683533052+0.0j)  (0.0006994011015292687+0.0j)  (-0.000799290106115417+0.0j)  (-0.0009180107657949133+0.0j)  (-0.0004165596053348207+0.0j)  (-0.002194688842280896+0.0j)  (0.002979551913012458+0.0j)  (0.000885298002999522+0.0j)  (0.0005048553091444256+0.0j)  (0.0003754825652384484+0.0j)  (0.00028672621382586923+0.0j)  (-0.0008558470501385223+0.0j)  (7.5952890205184e-05+0.0j)  (0.0001117637397766502+0.0j)  (0.00017574285040875776+0.0j)  (0.00010912263455418116+0.0j)  (-0.0005249828490265781+0.0j)  (-0.003338707240395184+0.0j)  (0.00043807512197851546+0.0j)  (0.002592778104997126+0.0j)  (0.004279744934096233+0.0j)  (0.0005403185366150149+0.0j)  (-0.0002928234612758212+0.0j)  (-0.033041108919445665+0.0j)  (0.005409997039964123+0.0j)  (0.003338074472716867+0.0j)  (0.004754009962584143+0.0j)  (0.004491792455199313+0.0j)  (0.0061664259131074635+0.0j)  (0.0010609510024151927+0.0j)  (0.0486478855822849+0.0j)  (-0.03978237635917924+0.0j)  (-0.0021076074627192514+0.0j)  (0.0009184457890373298+0.0j)  (0.0035585570907426907+0.0j)  (0.016045509581782757+0.0j)  (0.0468236754424925+0.0j)  (-0.027137700412981625+0.0j)  (-0.008026832993941914+0.0j)  (0.004879815354625486+0.0j)  (0.0026751971777249917+0.0j)  (0.005691865378584644+0.0j)  (0.0450863303180223+0.0j)  (-0.054615395679852956+0.0j)  (0.008344964186590089+0.0j)  (0.002890822779521657+0.0j)  (0.005888695569319761+0.0j)  (-0.07958604527506334+0.0j)  (0.015690231050598785+0.0j)  (0.058163496153256715+0.0j)  (-0.007322008362323903+0.0j)  (-0.017016909534566832+0.0j)  (0.10400642910115324+0.0j)  (-0.033608281912449925+0.0j)  (0.03616492147186556+0.0j)  (0.00012643471450283906+0.0j)  (-0.07533942428917023+0.0j)  (-0.0018117067406535506+0.0j)  (0.040577455156490194+0.0j)  (0.017986222688855164+0.0j)  (-0.019864102196884947+0.0j)  (-5.323406172255466e-05+0.0j)  (0.05306320141556141+0.0j)  (-0.001193607410354857+0.0j)  (-0.016357159053573673+0.0j)  (0.02168821631662064+0.0j)  (-0.020402211942620048+0.0j)  (0.0008061056775893656+0.0j)  (-0.0185886806217181+0.0j)  (0.008477124926133391+0.0j)  (-0.00386173685354785+0.0j)  (-0.013080506492352555+0.0j)  (0.1677536764364488+0.0j)  (-0.14410795727448084+0.0j)  (-0.10320084878774037+0.0j)  (0.12958566985320377+0.0j)  (-0.07215695516111303+0.0j)  (-0.03022717621092814+0.0j)  (-0.010524056327248222+0.0j)  (-0.007992254557384634+0.0j)  (0.050876010876027354+0.0j)  (0.10595851132120958+0.0j)  (-0.026433201535791397+0.0j)  (-0.018400164733473726+0.0j)  (0.04496424253249933+0.0j)  (0.010439167260673704+0.0j)  (-0.018833951383413684+0.0j)  (-0.09206057703346726+0.0j)  (0.15087862371633384+0.0j)  (-0.46242334300445825+0.0j)  (0.3241098273101361+0.0j)  (0.3241098273092469+0.0j)  (-0.4624233430051307+0.0j)  (0.15087862371632355+0.0j)  (-0.09206057703348278+0.0j)  (-0.0188339513834157+0.0j)  (0.010439167260678986+0.0j)  (0.04496424253249958+0.0j)  (-0.018400164733468026+0.0j)  (-0.026433201535794107+0.0j)  (0.10595851132120601+0.0j)  (0.050876010876028326+0.0j)  (-0.00799225455737916+0.0j)  (-0.01052405632726149+0.0j)  (-0.030227176210926014+0.0j)  (-0.07215695516110726+0.0j)  (0.12958566985320807+0.0j)  (-0.10320084878773955+0.0j)  (-0.1441079572744678+0.0j)  (0.16775367643646166+0.0j)  (-0.013080506492348386+0.0j)  (0.003861736853547562+0.0j)  (-0.008477124926129337+0.0j)  (0.018588680621719946+0.0j)  (-0.0008061056775893793+0.0j)  (0.020402211942617484+0.0j)  (-0.021688216316621923+0.0j)  (0.016357159053572393+0.0j)  (0.0011936074103548076+0.0j)  (-0.05306320141556186+0.0j)  (-5.323406172262867e-05+0.0j)  (0.019864102196880264+0.0j)  (0.017986222688858446+0.0j)  (-0.04057745515648872+0.0j)  (-0.0018117067406548085+0.0j)  (0.07533942428916994+0.0j)  (-0.00012643471450296748+0.0j)  (-0.036164921471864564+0.0j)  (0.03360828191244902+0.0j)  (-0.10400642910115426+0.0j)  (0.017016909534568535+0.0j)  (0.007322008362323796+0.0j)  (-0.05816349615325597+0.0j)  (-0.015690231050599093+0.0j)  (0.07958604527506377+0.0j)  (0.0058886955693198606+0.0j)  (-0.0028908227795219426+0.0j)  (-0.008344964186588375+0.0j)  (0.05461539567985242+0.0j)  (0.045086330318024545+0.0j)  (-0.0056918653785836765+0.0j)  (-0.0026751971777242574+0.0j)  (-0.004879815354625119+0.0j)  (-0.008026832993942868+0.0j)  (0.027137700412981466+0.0j)  (0.046823675442493384+0.0j)  (-0.016045509581782646+0.0j)  (-0.00355855709074332+0.0j)  (-0.0009184457890369531+0.0j)  (-0.002107607462720707+0.0j)  (-0.039782376359184704+0.0j)  (0.04864788558227965+0.0j)  (0.001060951002414802+0.0j)  (-0.0061664259131064105+0.0j)  (-0.004491792455190113+0.0j)  (-0.004754009962594516+0.0j)  (-0.0033380744727147245+0.0j)  (-0.005409997039961634+0.0j)  (0.033041108919445755+0.0j)  (0.0002928234612757484+0.0j)  (0.0005403185366151898+0.0j)  (0.004279744934096079+0.0j)  (-0.0025927781049971265+0.0j)  (-0.000438075121978438+0.0j)  (-0.0033387072403950023+0.0j)  (0.0005249828490265969+0.0j)  (0.00010912263455418206+0.0j)  (-0.00017574285040874237+0.0j)  (-0.00011176373977664318+0.0j)  (-7.595289020518441e-05+0.0j)  (-0.0008558470501385212+0.0j)  (0.00028672621382589097+0.0j)  (0.00037548256523843153+0.0j)  (0.0005048553091443952+0.0j)  (0.0008852980029995602+0.0j)  (-0.0029795519130125887+0.0j)  (0.0021946888422807874+0.0j)  (0.00041655960533464905+0.0j)  (0.0009180107657945258+0.0j)  (0.0007992901061158274+0.0j)  (0.0006994011015292811+0.0j)  (0.0006580018683533042+0.0j)  (-0.0005857790063345197+0.0j)  (-0.003696058333937802+0.0j)  (0.0012412512926381282+0.0j)  (0.0018317782548687204+0.0j)  (-0.002365673179859189+0.0j)  (-0.0012338943729245941+0.0j)  (-0.0006004343643662493+0.0j)  (-1.5901029605286364e-05+0.0j)  (-0.0012799351132257476+0.0j)  (9.277030597804544e-05+0.0j)  (0.0004841997091751645+0.0j)  (8.868689091852637e-05+0.0j)  (-0.00017350350210677915+0.0j)  (-0.000292082639829931+0.0j)  (-0.0009329094995557411+0.0j)  (0.001325549147206271+0.0j)  (-0.0003374140953079241+0.0j)  (-0.0004287737961209518+0.0j)  (0.00015505093254228073+0.0j)  (0.000119707712368962+0.0j)  (-0.00016515174494407774+0.0j)  (-0.00014969171441577011+0.0j)  (0.00035658867198433013+0.0j)  (-0.001060129991192571+0.0j)  (-0.00011767957995083648+0.0j)  (0.00015113313869129826+0.0j)  (-8.246309306461245e-05+0.0j)  (-2.8966320492372187e-05+0.0j)  (0.00037773242375642495+0.0j)  (-4.9838950154960834e-05+0.0j)  (6.834449742567675e-06+0.0j)  (-0.00043025170691697384+0.0j)  (0.0009396417500595027+0.0j)  (-9.701196241852652e-05+0.0j)  (0.0002505969362956782+0.0j)  (-1.3450414715250556e-06+0.0j)  (2.9523822343374252e-05+0.0j)
 (0.00040533019692101804-1.474914755132822e-18j)  (-1.3796851263069191e-05+3.5037821475658163e-20j)  (0.004954884792693115-3.2079212315542296e-17j)  (-0.0004015279587556229-3.968488929462251e-18j)  (0.0014012047285436114+3.009343722623149e-18j)  (-0.0022814704569875644-7.482593007163679e-19j)  (0.00018710316139303664+9.704557463084292e-18j)  (-0.00047430951508264333+1.5531803711114166e-18j)  (-0.000720147451919801+9.688129536995984e-18j)  (-0.0016020083064809802-2.028980627405776e-17j)  (0.004619958340937021+1.0136579543264403e-18j)  (-0.0032993697926175063-1.770221527771712e-17j)  (-0.006080650600060024-2.4467091179544734e-17j)  (0.04408214336632129+1.312498687037047e-16j)  (-0.01638067575073763-6.430719763100533e-17j)  (-0.010238282370566756-5.5432800618214474e-17j)  (0.011191773358193203+5.935336948966912e-17j)  (0.011343602526205105+7.125043696709181e-17j)  (0.007151104692316864+2.5956938064123564e-17j)  (-0.015723718807179064-3.5417507951271686e-17j)  (0.01330145388706258+2.8472133798495e-17j)  (0.04775618600511786+9.104793948954391e-17j)  (-0.03407505726197594-6.378755689858495e-17j)  (0.011038033739537953+2.385896862764663e-17j)  (0.007506220113241403+2.7655881893824148e-17j)  (0.008744105698854237+1.007208940960027e-16j)  (0.005920043845519605-8.682110376198055e-18j)  (-0.0009086438716023334+4.928197223115859e-18j)  (-0.011502503878439038-9.451343006234233e-18j)  (0.01461509077158547-3.7851929917368587e-16j)  (-0.010056563516061753+6.937902814816747e-17j)  (0.010943392395187867-3.3389617185788276e-18j)  (0.018608807855315528+1.4180602552429267e-17j)  (0.0023806708227932525-4.2705888519872735e-17j)  (-0.026771913847088793+1.678274899269202e-17j)  (-0.020194293591152872-6.8490639502653774e-18j)  (-0.00013384196099860014-1.994306146229937e-18j)  (0.006926206619748378-1.9420369264065315e-17j)  (0.01487234514475732+6.576925415748526e-17j)  (-0.00801216649774617+1.444806050191395e-17j)  (-0.003410492900215469-2.089045113351814e-17j)  (-0.003764587254639932-1.882445489878942e-17j)  (-0.009261951695812886+1.4228869775625407e-17j)  (0.01823679165682088-9.669283926150715e-18j)  (0.0013680110761171054+8.053696635416838e-18j)  (-0.013581840630538258+7.823810844460489e-18j)  (0.02698790290438502+4.3178293502679946e-17j)  (-0.062088485874932056+9.47564548116933e-16j)  (0.021999688331928863-3.249087118043005e-17j)  (-0.0012610804615497532-4.859482561813653e-18j)  (-0.0027446965992376786+8.029682991255157e-18j)  (-0.0012243872878559257+3.4878567212656927e-19j)  (-9.093582835244707e-05+7.031310464755631e-19j)  (-0.00202756439632025-3.799690452295825e-18j)  (-0.036559363397621045-6.41144813631017e-17j)  (-0.003924655531595497-5.021346430106335e-17j)  (0.0005953998010284779-5.059942751319092e-18j)  (-0.0013841474945137273-4.082480940917937e-18j)  (0.002551006959339202-1.9732481959459114e-18j)  (-0.0004352729951461521+1.090594394574224e-19j)  (-0.06716467729041004-4.8335835883047666e-17j)  (-0.06136684645195776-5.333596468990391e-16j)  (-0.010449317530807193-3.230593525659698e-17j)  (3.710977738494159e-05+5.1050875495264997e-17j)  (0.02179349842295724+4.582827377464216e-17j)  (0.003862784386647302+1.6134044764130455e-17j)  (0.001397898189310711+4.8160431595666935e-18j)  (0.13537857052255237+6.9820361411977e-17j)  (-0.00421972170144419+1.943765613269735e-17j)  (-0.047952269493395545+4.670248521579713e-16j)  (0.011123510876975102-6.572979316937207e-17j)  (0.012106290657355233+8.138923745611457e-19j)  (0.06308379691136223+1.9771092202983675e-18j)  (0.025646014263854267+2.2887070712232964e-18j)  (-0.006854074794206466+8.12912368661159e-18j)  (-0.030159690829646178-1.5293498973827852e-17j)  (0.005942865869037868+6.768874247315482e-18j)  (0.0037766323183139223-3.0066366370259702e-18j)  (0.046141802049999216-2.958570706504043e-17j)  (0.08317285873589175+1.5880749295442237e-17j)  (-0.1618753013792579+4.566591707495152e-18j)  (0.1587124975354773+1.4785909639085574e-16j)  (0.013713062712530153+1.3039165612773341e-17j)  (0.037161779752630714-4.626834323101917e-20j)  (-0.12868331013663292-1.4522038442643018e-17j)  (0.0348121761626963+9.727791296227711e-18j)  (0.19197223746005654+1.9083402693074493e-17j)  (0.15442638184111163-1.467126263243077e-17j)  (-0.08981365144995544-1.776725795042606e-17j)  (0.2534985048138689+3.0991731980495696e-17j)  (-0.2287693199015577-3.3883128528839664e-17j)  (-0.11672048389342637-2.5365432610788238e-17j)  (0.0007987016983412607-7.981495546295068e-19j)  (-0.08032770271035941-1.738481662064995e-17j)  (0.0008304783724230333-2.1320350511269756e-18j)  (0.18761989628443526+1.9281205945176203e-18j)  (0.2410140305359726+7.296668228109439e-17j)  (-0.0019912845052136724+4.7004565467310665e-17j)  (0.0027090098645205065+1.0557034906541661e-17j)  (0.2155806850474539+2.4990684264038548e-17j)  (-0.0024841449609902433+6.293260853056147e-19j)  (0.008559814937527423+1.0159028664468099e-17j)  (-0.06306674332101818-8.351464593174827e-18j)  (0.029818143059276353+9.732869484159528e-18j)  (0.00493773376437361+1.2070897243322327e-18j)  (-0.0460364292278982-6.3720755420608176e-18j)  (-0.03489187065835776-1.0089290076781133e-17j)  (0.0041230633931894295+1.1177559933267007e-18j)  (-0.005184525260568719-1.863842278530576e-18j)  (0.06718088615328664+1.2264895630631044e-17j)  (-0.05716829817850144-1.0592222931451874e-17j)  (-0.041111814889360575-8.362277127177913e-18j)  (0.0489430664470913+8.070057903370025e-18j)  (-0.027923558088854453-4.1293302053975775e-18j)  (-0.010691070842638631-3.6950353678431074e-18j)  (-0.003994527798501973+3.89133488216634e-18j)  (-0.0033004867558515637+1.1941288126962996e-18j)  (0.018075124638867256+3.511545141006138e-18j)  (0.036934600509829336+6.583315873422192e-18j)  (-0.007827432022615901-6.057551623473855e-19j)  (-0.006993510861866156-2.5889273723816833e-19j)  (0.013878360554161778+2.799030257878004e-18j)  (0.0032300942014894113+8.058288179790903e-19j)  (-0.00603593825001403-1.1403274118477795e-18j)  (-0.004238459354077695-7.86418352343649e-19j)  (0.005402103527597797+1.0168131790229418e-18j)  (-0.0021827391337167377-3.742267519734938e-19j)  (0.0014369819848956368+3.1146002780757004e-19j)  (-0.0014369819848912082-3.114600278068613e-19j)  (0.0021827391337194274+3.74226751974107e-19j)  (-0.005402103527597396-1.0168131790225104e-18j)  (0.004238459354078379+7.8641835234354425e-19j)  (0.006035938250014564+1.1403274118479952e-18j)  (-0.0032300942014907574-8.058288179816633e-19j)  (-0.013878360554161973-2.799030257878057e-18j)  (0.0069935108618646175+2.5889273723602515e-19j)  (0.00782743202261694+6.057551623478569e-19j)  (-0.03693460050982817-6.583315873423381e-18j)  (-0.018075124638867655-3.5115451410038206e-18j)  (0.003300486755849625-1.1941288126978727e-18j)  (0.003994527798506492-3.891334882159194e-18j)  (0.010691070842637837+3.695035367845733e-18j)  (0.027923558088852045+4.129330205396061e-18j)  (-0.048943066447092384-8.070057903369975e-18j)  (0.04111181488936003+8.362277127178924e-18j)  (0.05716829817849613+1.0592222931450675e-17j)  (-0.06718088615329193-1.2264895630631734e-17j)  (0.005184525260567152+1.8638422785292046e-18j)  (0.004123063393185403+1.117755993322466e-18j)  (-0.03489187065837001-1.008929007675536e-17j)  (-0.046036429227889024-6.37207554204806e-18j)  (0.0049377337643733785+1.2070897243315835e-18j)  (0.029818143059273605+9.732869484160946e-18j)  (-0.06306674332102458-8.351464593179027e-18j)  (0.00855981493752956+1.015902866446911e-17j)  (-0.0024841449609905907+6.293260853082016e-19j)  (0.21558068504745231+2.49906842640393e-17j)  (-0.002709009864518686-1.0557034906548884e-17j)  (-0.0019912845051541644+4.700456546734583e-17j)  (-0.24101403053596718-7.296668228112454e-17j)  (0.18761989628443587+1.9281205945186926e-18j)  (-0.0008304783724205128+2.132035051126233e-18j)  (-0.08032770271036199-1.7384816620645736e-17j)  (0.0007987016983410898-7.981495546231882e-19j)  (-0.11672048389342789-2.5365432610795036e-17j)  (-0.22876931990155466-3.3883128528818975e-17j)  (0.2534985048138703+3.09917319805024e-17j)  (-0.08981365144996334-1.7767257950429517e-17j)  (0.15442638184111485-1.4671262632484043e-17j)  (0.19197223746005507+1.908340269306743e-17j)  (0.03481217616269784+9.72779129623772e-18j)  (-0.12868331013663437-1.45220384426435e-17j)  (-0.03716177975262969+4.626834323754268e-20j)  (0.013713062712535546+1.3039165612776354e-17j)  (0.1587124975354718+1.478590963910657e-16j)  (-0.16187530137926043+4.566591707527982e-18j)  (-0.08317285873590025-1.588074929544874e-17j)  (0.04614180204999854-2.9585707065046015e-17j)  (0.0037766323183143387-3.0066366370436056e-18j)  (0.0059428658690370735+6.768874247314024e-18j)  (0.030159690829646525+1.5293498973822025e-17j)  (-0.006854074794204523+8.129123686611495e-18j)  (-0.025646014263857764-2.288707071225472e-18j)  (0.06308379691136115+1.9771092203049064e-18j)  (0.01210629065735716+8.138923745819072e-19j)  (0.011123510876979017-6.57297931694225e-17j)  (0.04795226949339747-4.670248521585831e-16j)  (0.004219721701456569-1.9437656132629273e-17j)  (-0.1353785705225487-6.982036141196e-17j)  (-0.0013978981893127368-4.8160431595057385e-18j)  (0.003862784386641952+1.613404476407747e-17j)  (0.021793498422956317+4.582827377530131e-17j)  (3.710977743570654e-05+5.1050875494637384e-17j)  (-0.010449317530815792-3.23059352564597e-17j)  (-0.06136684645196022-5.333596468992644e-16j)  (-0.06716467729040745-4.8335835883048134e-17j)  (-0.00043527299514577547+1.0905943947930144e-19j)  (-0.0025510069593389782+1.973248195963892e-18j)  (0.0013841474945141992+4.082480940916381e-18j)  (0.0005953998010274283-5.0599427513136944e-18j)  (-0.003924655531596253-5.021346430106294e-17j)  (0.036559363397619886+6.411448136309358e-17j)  (-0.0020275643963205835-3.799690452296483e-18j)  (9.093582835236846e-05-7.031310464729762e-19j)  (-0.0012243872878566985+3.487856721351643e-19j)  (-0.002744696599236338+8.029682991249573e-18j)  (-0.0012610804615505802-4.859482561817194e-18j)  (-0.02199968833192775+3.249087118042035e-17j)  (0.062088485874932764-9.475645481165539e-16j)  (-0.0269879029043844-4.3178293503061015e-17j)  (0.013581840630542335-7.823810844357493e-18j)  (-0.0013680110761184762-8.053696635410817e-18j)  (0.018236791656821415-9.669283926145982e-18j)  (-0.009261951695811472+1.4228869775646867e-17j)  (-0.003764587254640955-1.8824454898873174e-17j)  (-0.003410492900210887-2.0890451133580596e-17j)  (-0.008012166497747329+1.4448060501952943e-17j)  (-0.014872345144757835-6.576925415747606e-17j)  (-0.006926206619748205+1.942036926408145e-17j)  (-0.00013384196099906808-1.994306146214289e-18j)  (0.020194293591154995+6.84906395026877e-18j)  (-0.026771913847090743+1.6782748992715857e-17j)  (0.0023806708227875843-4.2705888519887766e-17j)  (0.018608807855351447+1.4180602552434542e-17j)  (0.010943392395122861-3.3389617186654668e-18j)  (-0.010056563516060777+6.937902814813969e-17j)  (0.01461509077158597-3.7851929917317735e-16j)  (0.011502503878438295+9.45134300623618e-18j)  (-0.0009086438716030475+4.928197223127456e-18j)  (-0.005920043845520277+8.68211037619607e-18j)  (-0.008744105698854044-1.0072089409598613e-16j)  (0.00750622011324064+2.7655881893824838e-17j)  (0.011038033739539052+2.385896862765392e-17j)  (0.034075057261978306+6.378755689858908e-17j)  (-0.04775618600511697-9.104793948954378e-17j)  (0.013301453887061545+2.8472133798488995e-17j)  (0.015723718807180046+3.5417507951276956e-17j)  (-0.00715110469231637-2.5956938064120584e-17j)  (-0.011343602526206585-7.125043696710557e-17j)  (0.011191773358190982+5.935336948965561e-17j)  (0.010238282370565751+5.543280061821085e-17j)  (-0.01638067575073544-6.430719763099865e-17j)  (0.04408214336632259+1.3124986870371113e-16j)  (0.006080650600059724+2.446709117954232e-17j)  (-0.003299369792618132-1.770221527771678e-17j)  (0.004619958340936679+1.0136579543288562e-18j)  (0.0016020083064807451+2.028980627405432e-17j)  (-0.0007201474519192977+9.688129536995109e-18j)  (-0.00047430951508285627+1.5531803711105557e-18j)  (0.00018710316139293514+9.70455746307945e-18j)  (-0.0022814704569872903-7.482593007156361e-19j)  (0.0014012047285431404+3.0093437226217376e-18j)  (-0.000401527958755657-3.968488929462541e-18j)  (0.004954884792693102-3.207921231554236e-17j)  (-1.3796851263108736e-05+3.5037821476030253e-20j)  (0.0004053301969208147-1.4749147551333366e-18j)
