 (-0.0019221202098688881+0.0j)  (0.00010344043176452134+0.0j)  (-5.3044064882282864e-05+0.0j)  (0.0007210024010749198+0.0j)  (-2.2930920872504315e-05+0.0j)  (0.0168778710649428+0.0j)  (-0.000506892203104501+0.0j)  (0.010871932606257812+0.0j)  (-0.00464170960754777+0.0j)  (0.00015987564046651882+0.0j)  (-0.0018731586650545158+0.0j)  (0.0011035201202747925+0.0j)  (-4.346140232844922e-05+0.0j)  (-0.05070880563938892+0.0j)  (0.0009695285732888022+0.0j)  (-0.0002684320548575955+0.0j)  (0.005294062795475423+0.0j)  (-0.0013694731353829405+0.0j)  (-0.0010131984941492357+0.0j)  (0.003356133952724839+0.0j)  (0.004517213281792216+0.0j)  (-0.0002544590501133488+0.0j)  (-0.0005032250904913398+0.0j)  (0.0059114743084618575+0.0j)  (0.0007296621276445407+0.0j)  (-0.0009272305543972232+0.0j)  (0.00024190398099322488+0.0j)  (0.0018520448230333237+0.0j)  (0.013449450629941932+0.0j)  (-0.004401663767481082+0.0j)  (-0.0011521504848516428+0.0j)  (0.0024404930646192403+0.0j)  (0.004504854301745169+0.0j)  (5.452428967351554e-06+0.0j)  (0.0008524183549436001+0.0j)  (-0.019075757619705872+0.0j)  (0.004849918131882408+0.0j)  (0.006293126195086225+0.0j)  (0.0009782748230350825+0.0j)  (-0.016371249141041856+0.0j)  (-0.012078844851845693+0.0j)  (0.0034356335956024085+0.0j)  (0.007009143060198511+0.0j)  (0.0014098990910072875+0.0j)  (0.03159184816584178+0.0j)  (0.003372002002350583+0.0j)  (-0.039152178261316666+0.0j)  (-0.025249668251158007+0.0j)  (-0.040703130125061056+0.0j)  (0.09697458270327002+0.0j)  (0.022893918588778612+0.0j)  (-0.06297677420129576+0.0j)  (-0.028241840927185766+0.0j)  (-0.06583046683979477+0.0j)  (0.04413185552840289+0.0j)  (0.05400712121368989+0.0j)  (0.007909503514795885+0.0j)  (-0.040616589803541055+0.0j)  (-0.02090867106411915+0.0j)  (-0.0323558676857348+0.0j)  (-0.021296543727757224+0.0j)  (0.002857202675350167+0.0j)  (0.045338362720865236+0.0j)  (0.03257725643036154+0.0j)  (-0.03685780674335231+0.0j)  (-0.012251590995468383+0.0j)  (-0.0819749241190718+0.0j)  (0.024976767682820564+0.0j)  (0.04003044789277493+0.0j)  (0.006741948915583608+0.0j)  (-0.04466562260566847+0.0j)  (-0.0011181085036097887+0.0j)  (-0.02243262191183781+0.0j)  (-0.033747387988422715+0.0j)  (0.08036963168220597+0.0j)  (0.01761460246094231+0.0j)  (0.009780062084774761+0.0j)  (0.028439660190621524+0.0j)  (-0.08063543267096286+0.0j)  (-0.03691298564289867+0.0j)  (0.11134032476892136+0.0j)  (0.03902499661937493+0.0j)  (0.042031861466874446+0.0j)  (-0.08147523875161998+0.0j)  (-0.06092753297647706+0.0j)  (0.039093165910956344+0.0j)  (0.02552023851009759+0.0j)  (0.009652222030621238+0.0j)  (-0.07869611735808257+0.0j)  (0.05064603440305983+0.0j)  (0.00977878883930555+0.0j)  (0.004313164042099133+0.0j)  (0.018194401302331204+0.0j)  (-0.017719771094197537+0.0j)  (-0.005936239805029717+0.0j)  (-0.0024053295494307118+0.0j)  (-0.003558363450447065+0.0j)  (0.032331874472708785+0.0j)  (0.005000976149899075+0.0j)  (0.002950949170294148+0.0j)  (-0.024089005811943908+0.0j)  (0.035741409975698725+0.0j)  (0.003290445106163633+0.0j)  (-0.006718088535540873+0.0j)  (-0.0070685048828004375+0.0j)  (0.0013977381499214016+0.0j)  (0.00044879033582245493+0.0j)  (0.0017720086108338397+0.0j)  (-0.020654556216446303+0.0j)  (-0.0066338931755613355+0.0j)  (-0.0011994244309761824+0.0j)  (0.01582952273567486+0.0j)  (0.003830891740481465+0.0j)  (-0.0013519640601313788+0.0j)  (-0.00240484248090668+0.0j)  (-0.007917471785819198+0.0j)  (0.023985754346111193+0.0j)  (0.06236649954438875+0.0j)  (-0.08436431812892317+0.0j)  (0.37606792201512107+0.0j)  (-0.3039725193278723+0.0j)  (0.1394934548626949+0.0j)  (-0.08385584743791055+0.0j)  (0.23759669776606926+0.0j)  (-0.22393767738260525+0.0j)  (0.06991879247569392+0.0j)  (-0.06925080581387717+0.0j)  (0.00110145157486235+0.0j)  (-0.0011040017275715905+0.0j)  (0.06939129267363695+0.0j)  (-0.07004756041917568+0.0j)  (0.22431969364685836+0.0j)  (-0.2379933665746157+0.0j)  (0.08398985053872589+0.0j)  (-0.13970585642247102+0.0j)  (-0.3044154642395049+0.0j)  (0.37660594078837634+0.0j)  (-0.08447954501191639+0.0j)  (0.062448976155304876+0.0j)  (-0.024016055232261756+0.0j)  (-0.007927212414721833+0.0j)  (0.002407690832665391+0.0j)  (0.0013535098197119345+0.0j)  (0.003835083334712174+0.0j)  (-0.015846525281166098+0.0j)  (-0.0012006881277879854+0.0j)  (-0.0066408412576874016+0.0j)  (0.02067569615731847+0.0j)  (0.001773761264409999+0.0j)  (-0.0004492206071922989+0.0j)  (-0.0013990734340057934+0.0j)  (-0.0070750039987480225+0.0j)  (0.006724102145212639+0.0j)  (0.0032933410454957335+0.0j)  (-0.035771528846969894+0.0j)  (0.024109005541987465+0.0j)  (0.002953341925991637+0.0j)  (0.005004969934991221+0.0j)  (-0.03235719430369833+0.0j)  (-0.0035611161644735945+0.0j)  (-0.0024071659092579105+0.0j)  (-0.00594075565529807+0.0j)  (-0.0177331794626933+0.0j)  (0.018207995309475727+0.0j)  (0.004316325614172746+0.0j)  (-0.009785781043738555+0.0j)  (-0.050681939936634966+0.0j)  (0.07875089151032529+0.0j)  (0.00965885476771019+0.0j)  (-0.025537697760660606+0.0j)  (-0.03911966586376324+0.0j)  (-0.06096809350266631+0.0j)  (0.08152913668816059+0.0j)  (0.04205905668367834+0.0j)  (0.0390499127871286+0.0j)  (-0.11141051478406706+0.0j)  (-0.036936057970774+0.0j)  (0.08068552949049591+0.0j)  (0.02845715288809418+0.0j)  (0.00978603145084338+0.0j)  (0.017625313960830828+0.0j)  (-0.08041785990370551+0.0j)  (-0.0337676013669292+0.0j)  (-0.02244590306954951+0.0j)  (0.001118764142242763+0.0j)  (0.04469158245251768+0.0j)  (0.006745831532342408+0.0j)  (-0.04005320940255912+0.0j)  (-0.024990850500455138+0.0j)  (-0.08202098116130944+0.0j)  (0.012258400711334251+0.0j)  (0.03687820311542031+0.0j)  (0.03259504429028009+0.0j)  (-0.04536297487254216+0.0j)  (-0.002858743066007013+0.0j)  (-0.02130795120951759+0.0j)  (-0.03237310684126984+0.0j)  (0.020919742217879723+0.0j)  (0.040637959554621766+0.0j)  (0.007913654347273888+0.0j)  (0.0540352539828838+0.0j)  (-0.044154728027550376+0.0j)  (-0.06586442381793628+0.0j)  (-0.028256308835074472+0.0j)  (0.06300889015188364+0.0j)  (0.022905479467988356+0.0j)  (-0.09702268657707344+0.0j)  (-0.04072325788433513+0.0j)  (0.02526209993087701+0.0j)  (0.039171380544627724+0.0j)  (0.0033736491981687594+0.0j)  (0.0316072379258395+0.0j)  (-0.0014105786776202106+0.0j)  (-0.007012507879266436+0.0j)  (-0.003437269108689174+0.0j)  (-0.012084561292391313+0.0j)  (0.016378978430989736+0.0j)  (0.0009787344174527742+0.0j)  (-0.006296039133271334+0.0j)  (-0.0048521456469617676+0.0j)  (0.01908446915093295+0.0j)  (0.0008528054554267942+0.0j)  (5.454888843265799e-06+0.0j)  (0.004506885187128468+0.0j)  (-0.0024415921502335424+0.0j)  (-0.001152664919180959+0.0j)  (-0.004403609729146794+0.0j)  (0.013455367814535588+0.0j)  (-0.0018528578227661211+0.0j)  (-0.0002420095993295911+0.0j)  (-0.0009276307473683193+0.0j)  (0.0007299717533612995+0.0j)  (-0.0059139663507082425+0.0j)  (-0.000503436306911753+0.0j)  (-0.0002545653287465709+0.0j)  (0.004519090966637452+0.0j)  (-0.00335751205626924+0.0j)  (0.0010136141389711511+0.0j)  (0.0013700300892256297+0.0j)  (-0.00529618476971852+0.0j)  (0.00026853915975320316+0.0j)  (-0.0009699146312740897+0.0j)  (-0.05072864353691502+0.0j)  (4.3478266100641704e-05+0.0j)  (-0.0011039470717343037+0.0j)  (0.001873882087889524+0.0j)  (-0.0001599368242709454+0.0j)  (0.0046434742898226015+0.0j)  (-0.010876029845071558+0.0j)  (0.0005070828599769639+0.0j)  (-0.016884199754048628+0.0j)  (2.2939436980231414e-05+0.0j)  (-0.0007212652240252424+0.0j)  (5.3063336913987496e-05+0.0j)  (-0.00010347787603067394+0.0j)  (0.001922795335256003+0.0j)
 (0.003161702714859846-1.1456386420818316e-18j)  (-0.0007888806681592385+7.556660235400017e-19j)  (0.0005761959813783043-6.627657286690681e-19j)  (-0.0025843944924164646+7.568417718561784e-19j)  (0.0001395325702363841+1.8491634725333936e-19j)  (-0.05641054066603949+4.885545768652108e-17j)  (0.014805324796515565+2.479023442692799e-16j)  (-0.028370946528112683-6.31707573322e-18j)  (-0.002555281416391726+5.5103946024660665e-17j)  (8.590213726855953e-05-1.799734639751555e-18j)  (0.007375349726924319+7.917352501528313e-18j)  (-0.0008682237298519818-1.0974571552888777e-18j)  (-0.0006129503511833657+2.495225877894946e-17j)  (0.12035119270558717-2.7470278728545712e-17j)  (-0.00030330354963688504+2.187090321913001e-20j)  (-0.0015356476376682951-6.7326985322654614e-18j)  (-0.005262720725262632-3.17697605859869e-18j)  (0.0011605836080861957+3.1942658761871505e-19j)  (0.002869699080943614+4.321200490176657e-18j)  (-0.0010957742319655404+3.022115548597751e-19j)  (0.0017194096623354208+1.1837778919930196e-18j)  (-0.0013925250014548284-5.6978233711157434e-18j)  (0.0028540337589405213+1.0305171416649632e-17j)  (-0.0033641966191828698-2.0664382369774274e-18j)  (-0.0011845837697526652-7.89399158821619e-19j)  (0.0014583066827991375+7.856175125508754e-19j)  (0.020898244500737465+2.0857314604616582e-16j)  (0.0031405279784512555+1.6001457936301988e-18j)  (0.021431760391573695+3.045224852030921e-18j)  (-0.00022715019607075573-1.0082078655240646e-17j)  (-0.0002996924470745296+9.190754096903589e-19j)  (-0.0033486261643309776+8.235347756126974e-18j)  (-0.0035295023572023956+4.597823432776431e-18j)  (-0.0008608551809802536+2.2641591966756883e-15j)  (0.004836239348524776+4.063053694996762e-17j)  (0.0011173265636743243+9.015149738686406e-18j)  (0.01630897164540156-5.5043250214503985e-18j)  (0.013780587112991757-2.4700923549902343e-18j)  (-0.0014883035293830086+8.832016705289642e-18j)  (-0.0051873714817659705+2.1625978888696997e-18j)  (-0.017847621718204934+1.7906177913119448e-17j)  (0.017269214731857642+5.4772394159371615e-17j)  (0.03369258714016169+3.3199814742648506e-17j)  (-0.016105854000667108+1.0482571999661317e-16j)  (0.06982706434415205+3.9180291887451435e-17j)  (0.06858916149684831-7.604928607994433e-16j)  (-0.13779746273459903-8.891660438068504e-17j)  (0.021804559228726133+3.742751562207746e-17j)  (-0.00456402759117111+3.934077373456828e-18j)  (0.03001578732086818-1.0069031370606708e-17j)  (0.008794394132080108-1.0033636360367862e-17j)  (-0.051952324624687116+1.2926202303887784e-17j)  (-0.018977853916275024+4.514771405336212e-19j)  (-0.06759150940013448+4.9266723369265814e-17j)  (0.10109047644311664+1.0965755355174413e-16j)  (0.09142399109976071-1.562657416948801e-17j)  (0.046615878517354485+6.697997922165455e-18j)  (-0.05560061564018057+4.1538258463516e-18j)  (-0.132142381604974-1.2006787505662302e-16j)  (-0.06546415444157583-3.7991605805401565e-17j)  (0.004213607667798408-6.753338947204656e-17j)  (0.016862607831248155+1.696163375616979e-16j)  (-0.017559065966125456-7.884253990044506e-17j)  (-0.01365740034451736-1.441134241690783e-17j)  (-0.021221743748851593-7.673687348560956e-18j)  (-0.0030774934221125955+3.0351589113642564e-18j)  (0.01820881576970748+1.2567117494168347e-17j)  (0.007530524322083114+4.478594387825532e-17j)  (0.07994020321383542+5.051159465218747e-17j)  (0.006317564664043622-8.624287170533958e-18j)  (-0.07627253579605996-2.7322638128307696e-17j)  (-0.035613827138498644-1.037305987106247e-15j)  (-0.02960707413908273-6.904636824360226e-17j)  (-0.0012369945707420352+1.003916947272593e-16j)  (-0.03548332532100834+6.474903947150391e-17j)  (0.015503398561104727+2.4569021602148776e-17j)  (-0.032903688517966795-3.174890529600934e-17j)  (-0.035135251354390364-7.343977827799179e-18j)  (0.018608062639337328+5.512917943127718e-17j)  (-0.059522551454920636+4.3201883831835e-17j)  (0.19431994790355436+5.2479970409231795e-18j)  (0.10836633634585136+2.1027583942295742e-17j)  (0.08588839340873439-1.996900841165667e-18j)  (-0.20149064788163124+3.819020820929906e-17j)  (0.01384678093488427+1.4236239861793496e-17j)  (0.02251786053605482+1.722920932273935e-17j)  (0.07753815448997757+1.6997753848407812e-17j)  (-0.052937408654492694+4.96570042206918e-16j)  (-0.10496192360275791+3.66475561105985e-17j)  (-0.008744167873813859-1.140090964848307e-16j)  (-0.0039746107762252195-7.030029865198826e-17j)  (-0.012795305842161242-4.936028269437485e-17j)  (0.19828099337556065+6.224600456290583e-16j)  (0.15704653898619575-4.280887876813924e-16j)  (0.07834342132275796-9.721202527946416e-16j)  (-0.08819474691555984-6.841573308294445e-16j)  (0.0017533967752450725-1.3102618909904194e-17j)  (-0.04101155122647152-7.965640072703137e-17j)  (-0.004988838189009773+9.66543680143784e-18j)  (0.0008735848890764541-3.445415059697562e-17j)  (0.027441790524681924-2.055080208055409e-17j)  (-0.025938145182559685+9.961687966635443e-18j)  (-0.003616788743996321+2.667977557328022e-18j)  (0.006816463155924868-4.089381474970283e-18j)  (0.008244107396033092-7.511023643160717e-18j)  (-0.00304274289035653+1.02277215595181e-16j)  (0.05265062124035801+4.753633494077669e-15j)  (-0.0031628780104724216-1.96755130040774e-17j)  (-0.0778412812242726-1.481328655553663e-16j)  (-0.013531779641261706+1.566737935054421e-17j)  (0.009857317464847073+8.558841019834927e-17j)  (-0.008131104367504003-8.437987767641676e-17j)  (-0.008248242363905513-3.499654400474786e-17j)  (0.014342592166083253+4.607057326123654e-18j)  (-0.011884632938937772+1.62947800778381e-17j)  (-0.015428035761968332-1.3628532991650427e-17j)  (-0.002968724727989966+1.4062014105383627e-17j)  (0.03787428620275558-1.9153410402272657e-17j)  (-0.07893443666325736-2.0424026425390043e-17j)  (0.24899870722227885-1.1703381069098244e-17j)  (-0.18784170815593668-1.68526661140619e-17j)  (0.0965413065778909-3.332555778185781e-17j)  (-0.039632005401703245-5.734821471728951e-17j)  (0.1578428882142792+8.127544920642393e-18j)  (-0.1365606823755356+2.6533930128792455e-17j)  (0.03625854085981382-8.78457624818186e-18j)  (-0.03380411142366211+4.858060219551627e-18j)  (0.00429367030892476-1.0906361191451119e-16j)  (0.004283752285521621-1.0881168398861761e-16j)  (-0.03373567296001761+4.8482247834549886e-18j)  (0.03619188703615102-8.768427622718322e-18j)  (-0.13632811963939734+2.6488742866368493e-17j)  (0.15757980798096122+8.11399856174026e-18j)  (-0.03956877381382124-5.725671748817184e-17j)  (0.09639453016761941-3.327489132710425e-17j)  (0.18756838587573285+1.682814435488824e-17j)  (-0.24864298798236162+1.1686661633625817e-17j)  (0.07882677309692918+2.0396168830953333e-17j)  (-0.0378242654824942+1.9128114417058553e-17j)  (-0.002964979109105724+1.4044272162162075e-17j)  (0.015409078433314054+1.3611786817148141e-17j)  (-0.011870573154070726+1.6275502990899894e-17j)  (0.014326212381520742+4.601795891827875e-18j)  (0.00823922736160017+3.49582941678745e-17j)  (-0.008122380090765519-8.428934220045507e-17j)  (-0.009846942863512332-8.549833035278337e-17j)  (0.013517621809051718-1.5650987114356004e-17j)  (-0.07776169212265474-1.4798140656723059e-16j)  (0.0031597527705836117+1.965607162887876e-17j)  (0.05260019155268744+4.74908038061412e-15j)  (-0.0030398388782806006+1.0217960160629972e-16j)  (-0.008236534338850639+7.504123998497332e-18j)  (0.0068103669444339885-4.085724192042438e-18j)  (0.00361360838683489-2.6656315199569744e-18j)  (-0.025916305812510008+9.953300435910205e-18j)  (0.0274190260684099-2.0533754073607186e-17j)  (-0.0008728771230030402+3.442623633334086e-17j)  (0.004984857276468296-9.657724132250262e-18j)  (-0.04097945927387708-7.959406878981965e-17j)  (-0.0017520414137066529+1.3092490691264417e-17j)  (0.08812746559954948+6.836354062581258e-16j)  (-0.07828386877073616+9.71381298061853e-16j)  (-0.15692779333936183+4.2776510222922935e-16j)  (-0.19813295768054226-6.219953197674987e-16j)  (0.012785933685088173+4.932412784761821e-17j)  (-0.003971770809646892-7.025006719293636e-17j)  (-0.008737973083053678-1.1392832693562471e-16j)  (-0.10488891871007892+3.662206638241803e-17j)  (0.05290105652763742-4.962290474802164e-16j)  (0.07748514430557861+1.6986133065731647e-17j)  (0.02250260676973751+1.72175381280361e-17j)  (-0.013837569022741664-1.422676885244525e-17j)  (-0.20135744482571502+3.816496111973915e-17j)  (-0.08583285831917108+1.995609653089712e-18j)  (-0.10829719217567092-2.101416709260482e-17j)  (0.194197523910514+5.244690737294405e-18j)  (0.05948537033980984-4.317489751866628e-17j)  (0.018596509083678034+5.5094950287983683e-17j)  (0.035113653609704004+7.33946346229543e-18j)  (0.03288361764829681+3.1729538832218236e-17j)  (-0.015493976621027392-2.4554090176596346e-17j)  (-0.03546204525119405+6.471020815950547e-17j)  (0.0012362541024111204-1.0033159998468508e-16j)  (0.02958955574297019+6.900551376343819e-17j)  (-0.0355929560718681-1.03669808606815e-15j)  (-0.0762282316287101-2.7306767320900363e-17j)  (-0.006313928539670851+8.619323394219726e-18j)  (0.07989477465156322+5.048288983255952e-17j)  (0.007526280728984043+4.476070615002981e-17j)  (-0.018198591017636656-1.2560060711070366e-17j)  (-0.003075783830766614+3.0334728379695603e-18j)  (-0.021210006556014585-7.669443232402428e-18j)  (0.013649947189308752+1.44034778183467e-17j)  (-0.017549539113089638-7.879976306412698e-17j)  (0.016853521668917792+1.6952494235326212e-16j)  (-0.0042113518595261815+6.749723461541443e-17j)  (0.06542929381649062+3.7971374717251115e-17j)  (-0.13207244916461133-1.200043326894053e-16j)  (-0.05557137767328546+4.15164152645282e-18j)  (-0.04659142777766019-6.6944847109644925e-18j)  (-0.09137639235911288+1.56184383914734e-17j)  (0.10103811077493535+1.0960075006926274e-16j)  (0.06755666200796384-4.924132348022031e-17j)  (0.018968136799858912-4.512459735068571e-19j)  (-0.051925844261571+1.2919613753054378e-17j)  (-0.008789955415641197+1.002857217221301e-17j)  (0.030000905485530416-1.0064039142162758e-17j)  (0.004561771788142169-3.932132927852814e-18j)  (0.021793829032203428+3.740909724473398e-17j)  (-0.13772991275596902-8.887301638846024e-17j)  (-0.06855567260294364+7.601215475450823e-16j)  (-0.0697930651138385-3.9161214760509244e-17j)  (-0.016098094544955192+1.0477521720863264e-16j)  (0.03367642039046062+3.3183884440439464e-17j)  (0.01726099773580738+5.4746332491060594e-17j)  (0.01783917913878912-1.7897707634472963e-17j)  (-0.00518492354532063+2.1615773523267734e-18j)  (0.0014876046513402099-8.82786936409835e-18j)  (0.013774211358717257-2.4689495370716062e-18j)  (0.01630148454939932-5.501798104929126e-18j)  (0.0011168165350647977+9.0110345726925e-18j)  (-0.004834044110938613-4.0612094173374796e-17j)  (0.0008604669793380851-2.2631381766676325e-15j)  (0.0035279118985058555-4.595751568944267e-18j)  (-0.00334711877627175+8.23164060452013e-18j)  (0.00029955869434150845-9.186652263559044e-19j)  (0.00022704981806197927+1.0077623369741569e-17j)  (-0.021422335477729263-3.0438856721715455e-18j)  (0.0031391499728764998+1.5994436792598189e-18j)  (0.020889124045098115+2.08482120116789e-16j)  (-0.001457677548754185-7.852785860889862e-19j)  (0.0011840813152438792+7.890643263039601e-19j)  (-0.003362779005418863-2.0655674759551457e-18j)  (-0.0028528363506769698-1.0300847887757203e-17j)  (0.0013919436353492182+5.695444583388749e-18j)  (-0.0017186952466508067-1.1832860316110867e-18j)  (-0.0010953244672797227+3.0208751098380347e-19j)  (0.002868522325887199+4.319428529291739e-18j)  (0.001160111799834896+3.1929673217566546e-19j)  (-0.0052606121587541-3.175703168459534e-18j)  (-0.001535035155749129-6.730013244301186e-18j)  (-0.00030318282482921484+2.1862197879682844e-20j)  (-0.12030412827686357+2.745953622615602e-17j)  (-0.0006127126081442356+2.4942580628312904e-17j)  (-0.0008678879443804696-1.0970327138047954e-18j)  (0.007372502431226086+7.914295962576274e-18j)  (8.586927542080327e-05-1.7990461515759746e-18j)  (-0.0025543103202820654+5.508300460219046e-17j)  (-0.028360258570746432-6.314695952344381e-18j)  (0.014799758177823245+2.4780913605931687e-16j)  (-0.05638939635482798+4.883714524013179e-17j)  (0.00013948076973198652+1.8484769833253029e-19j)  (-0.002583452760910687+7.565659851127641e-19j)  (0.0005759867132127599-6.625250193037494e-19j)  (-0.0007885952056156827+7.553925799713995e-19j)  (0.0031605925885095486-1.1452363893214751e-18j)
