 (-0.02652455488582757+0.0j)  (5.733999470461809e-05+0.0j)  (-2.6840681605213572e-05+0.0j)  (0.0004643587135558084+0.0j)  (-0.0036766733964103235+0.0j)  (0.005003698191020574+0.0j)  (-0.030976206312492247+0.0j)  (0.04728499785745827+0.0j)  (-0.14983028892627417+0.0j)  (0.008241868409482735+0.0j)  (-0.04438488825036879+0.0j)  (0.0031592843676735787+0.0j)  (-0.0021725764179600176+0.0j)  (0.01552694947840274+0.0j)  (-0.00418548725543221+0.0j)  (0.02928606733151156+0.0j)  (0.04324262869876929+0.0j)  (-0.0011363119326880252+0.0j)  (-0.027998100927779053+0.0j)  (0.007616341956258733+0.0j)  (0.0006958706224623055+0.0j)  (-0.003070730598493528+0.0j)  (-0.007514621254264186+0.0j)  (0.00454451968519987+0.0j)  (0.0004474171887068575+0.0j)  (-0.013345840691639582+0.0j)  (0.09819519754588919+0.0j)  (0.0030990830671368133+0.0j)  (-0.007256596208912578+0.0j)  (0.09285792539855627+0.0j)  (0.011935693716348473+0.0j)  (0.009676188308891956+0.0j)  (0.0046763159144632615+0.0j)  (-0.041596895086517725+0.0j)  (0.07873678058337842+0.0j)  (-0.010957558136135111+0.0j)  (-0.0030580229843614973+0.0j)  (-0.007942451925690847+0.0j)  (-0.017167056776274885+0.0j)  (0.0889721241165811+0.0j)  (0.02641119228836179+0.0j)  (0.0004089966615241183+0.0j)  (0.053185039770410315+0.0j)  (-0.017629840813643157+0.0j)  (-0.014217591378935586+0.0j)  (-0.06354467310615532+0.0j)  (-0.015811632940261597+0.0j)  (0.19412070082855565+0.0j)  (0.07356485852918605+0.0j)  (-0.03359316999382324+0.0j)  (-0.0885834189945373+0.0j)  (-0.0021960037252582725+0.0j)  (-0.008212526749645689+0.0j)  (-0.028111123369630973+0.0j)  (-0.0005336138209230221+0.0j)  (0.021141172756018706+0.0j)  (0.029401201769638726+0.0j)  (0.0666910967352853+0.0j)  (-0.1546836827321247+0.0j)  (-0.08686794349134644+0.0j)  (-0.08091334571035502+0.0j)  (0.17425022704145854+0.0j)  (0.03867289034005532+0.0j)  (0.056639594704001726+0.0j)  (0.09512315462849137+0.0j)  (-0.11494348829304792+0.0j)  (-0.04315007942343585+0.0j)  (-0.011652760205700085+0.0j)  (-0.08815348347510372+0.0j)  (0.0058951094256527265+0.0j)  (0.06496860022750921+0.0j)  (0.008902896093821427+0.0j)  (-0.04988119980076853+0.0j)  (-0.043141091577171733+0.0j)  (-0.022006303378816428+0.0j)  (-0.0719646986678126+0.0j)  (-0.050320829667744885+0.0j)  (0.10012813389670464+0.0j)  (0.06942196052254475+0.0j)  (0.011430648908379802+0.0j)  (-0.10717499309980763+0.0j)  (-0.055024297528979034+0.0j)  (0.057479526217444905+0.0j)  (0.02125098483491675+0.0j)  (0.004422749377277774+0.0j)  (0.03788052463346699+0.0j)  (0.0824041353276622+0.0j)  (-0.021508293349809252+0.0j)  (-0.04168232796169947+0.0j)  (-0.10205136430929333+0.0j)  (0.04688346690509538+0.0j)  (0.10277009873608897+0.0j)  (-0.11523270343811567+0.0j)  (-0.02007977680749977+0.0j)  (-0.002911170764705385+0.0j)  (-0.003597009759932063+0.0j)  (-0.07038894084137179+0.0j)  (0.003339832152238196+0.0j)  (0.011758721226440737+0.0j)  (0.07605107265840307+0.0j)  (-0.15468829968437695+0.0j)  (-0.04781465407397344+0.0j)  (-0.004225490245059472+0.0j)  (0.08104875687494405+0.0j)  (0.024304938504740102+0.0j)  (-0.0853834272248994+0.0j)  (-0.001277842354250919+0.0j)  (-0.069313929835111+0.0j)  (0.006290330997445988+0.0j)  (0.005883201244559592+0.0j)  (-0.09850252848870587+0.0j)  (0.03417409381849905+0.0j)  (0.0019811387433575868+0.0j)  (-0.0760627409004316+0.0j)  (0.04067364801042478+0.0j)  (-0.08761387931929963+0.0j)  (0.26807472705947105+0.0j)  (0.005994065621668094+0.0j)  (-0.03167975963042897+0.0j)  (0.006396359965475273+0.0j)  (-0.02191054713381203+0.0j)  (0.058638663717693454+0.0j)  (-0.005251162658333181+0.0j)  (0.02179809100318043+0.0j)  (-0.03576402002634847+0.0j)  (0.04185714614953349+0.0j)  (-0.010303938894329382+0.0j)  (0.004557092742711329+0.0j)  (-0.004557092742711475+0.0j)  (0.010303938894329881+0.0j)  (-0.04185714614953359+0.0j)  (0.03576402002634838+0.0j)  (-0.021798091003180527+0.0j)  (0.005251162658333029+0.0j)  (-0.05863866371769387+0.0j)  (0.021910547133811843+0.0j)  (-0.006396359965473854+0.0j)  (-0.03167975963042955+0.0j)  (0.005994065621667375+0.0j)  (-0.2680747270594734+0.0j)  (0.08761387931929332+0.0j)  (-0.040673648010431045+0.0j)  (0.07606274090043165+0.0j)  (0.0019811387433570516+0.0j)  (-0.03417409381849831+0.0j)  (-0.09850252848870561+0.0j)  (0.00588320124455908+0.0j)  (0.006290330997445248+0.0j)  (-0.06931392983511063+0.0j)  (-0.0012778423542504644+0.0j)  (0.08538342722490017+0.0j)  (0.0243049385047392+0.0j)  (-0.08104875687494481+0.0j)  (-0.004225490245055371+0.0j)  (-0.04781465407397426+0.0j)  (0.15468829968437606+0.0j)  (0.07605107265840522+0.0j)  (-0.011758721226442025+0.0j)  (-0.0033398321522378586+0.0j)  (-0.07038894084137261+0.0j)  (-0.003597009759933578+0.0j)  (0.0029111707647057066+0.0j)  (0.0200797768074984+0.0j)  (0.11523270343811257+0.0j)  (-0.10277009873609341+0.0j)  (-0.046883466905091466+0.0j)  (-0.1020513643092943+0.0j)  (0.0416823279616922+0.0j)  (0.02150829334982133+0.0j)  (0.08240413532766365+0.0j)  (0.0378805246334758+0.0j)  (-0.004422749377275831+0.0j)  (-0.02125098483491869+0.0j)  (-0.05747952621744539+0.0j)  (-0.05502429752898212+0.0j)  (0.10717499309980516+0.0j)  (0.011430648908377328+0.0j)  (0.06942196052255142+0.0j)  (-0.10012813389669824+0.0j)  (-0.05032082966774482+0.0j)  (-0.07196469866781502+0.0j)  (-0.022006303378818197+0.0j)  (0.04314109157717282+0.0j)  (0.04988119980076779+0.0j)  (0.008902896093821666+0.0j)  (0.06496860022750822+0.0j)  (-0.0058951094256523935+0.0j)  (-0.08815348347510348+0.0j)  (-0.01165276020570015+0.0j)  (0.043150079423439715+0.0j)  (0.11494348829304926+0.0j)  (0.09512315462848892+0.0j)  (0.056639594704011864+0.0j)  (-0.038672890340040865+0.0j)  (-0.1742502270414666+0.0j)  (-0.0809133457102588+0.0j)  (-0.08686794349141942+0.0j)  (0.15468368273212849+0.0j)  (0.06669109673527712+0.0j)  (-0.029401201769636724+0.0j)  (-0.02114117275601529+0.0j)  (-0.0005336138209242234+0.0j)  (-0.028111123369632944+0.0j)  (-0.008212526749647857+0.0j)  (-0.0021960037252585734+0.0j)  (0.088583418994533+0.0j)  (0.03359316999380963+0.0j)  (0.07356485852918465+0.0j)  (-0.19412070082855856+0.0j)  (0.015811632940259345+0.0j)  (0.06354467310614968+0.0j)  (0.014217591378937987+0.0j)  (0.01762984081364188+0.0j)  (0.05318503977040976+0.0j)  (-0.00040899666152437766+0.0j)  (-0.026411192288376056+0.0j)  (-0.08897212411657532+0.0j)  (0.01716705677627594+0.0j)  (0.007942451925691641+0.0j)  (0.0030580229843610745+0.0j)  (0.010957558136134284+0.0j)  (-0.07873678058337788+0.0j)  (-0.041596895086517295+0.0j)  (0.004676315914463309+0.0j)  (0.009676188308891246+0.0j)  (0.011935693716347222+0.0j)  (-0.09285792539855497+0.0j)  (0.007256596208913103+0.0j)  (0.003099083067136485+0.0j)  (-0.09819519754589073+0.0j)  (0.013345840691639396+0.0j)  (0.00044741718870665016+0.0j)  (0.004544519685200445+0.0j)  (-0.007514621254264074+0.0j)  (0.0030707305984936217+0.0j)  (0.0006958706224626908+0.0j)  (0.007616341956261868+0.0j)  (-0.027998100927777842+0.0j)  (0.0011363119326878634+0.0j)  (0.043242628698769804+0.0j)  (-0.029286067331512424+0.0j)  (0.0041854872554323965+0.0j)  (-0.015526949478402883+0.0j)  (0.0021725764179601316+0.0j)  (-0.003159284367673285+0.0j)  (0.04438488825037156+0.0j)  (-0.008241868409482699+0.0j)  (0.14983028892627268+0.0j)  (-0.047284997857456885+0.0j)  (0.030976206312490782+0.0j)  (-0.0050036981910220445+0.0j)  (0.0036766733964108196+0.0j)  (-0.0004643587135556264+0.0j)  (2.684068160515372e-05+0.0j)  (-5.733999470460694e-05+0.0j)  (-0.026524554885827327+0.0j)
 (0.011574596338426307-7.670961289324448e-18j)  (8.156731088964859e-05-1.1055866492418434e-19j)  (-1.8396616221308211e-06-1.8918810549686304e-20j)  (-0.00032608278741637294+7.301982866547458e-20j)  (0.004496341818130439+4.560532613489061e-18j)  (-0.0016878356832601702+2.257388721353146e-18j)  (0.01124759705231404-1.3355123222748275e-17j)  (-0.0247981386779628+1.236892001809775e-17j)  (0.07584760197585674-4.762573167301085e-17j)  (-0.004064696860695374+2.910520038581479e-18j)  (0.02387822300501196-1.4406737813797622e-17j)  (-0.001115600730230816+1.87426702589235e-18j)  (0.0010991205643799784-8.097099504279695e-19j)  (-0.00532103263450643+9.17674846764174e-18j)  (0.0026365471240803744-9.97289564251636e-19j)  (-0.018306213450577702+9.171370393249882e-18j)  (-0.028492817864523547+1.44936977645872e-17j)  (-0.0015810009885720508+4.137723188057505e-18j)  (0.018164554188860094-1.0164945817425839e-17j)  (-0.00475677128025963+2.827301392817494e-18j)  (-0.00034954159774943695-3.858427558050631e-19j)  (0.0028787226434767157+9.65063472016931e-19j)  (0.008223215505840183-8.322595476202978e-19j)  (-0.002987521820354498+5.814154212422125e-18j)  (0.008486963035100714-7.437716328211905e-17j)  (0.005900122860328283-7.215205866171718e-18j)  (-0.07547309161900898+4.9419006252189684e-17j)  (-0.0026600109212976224+1.566558598876037e-18j)  (0.006296095767324036-7.184580655207693e-19j)  (-0.12417399243707829+6.13244141665729e-17j)  (-0.01625314024305466+9.094028966496765e-18j)  (-0.008418218092150669+5.473212252125217e-18j)  (-0.0044888634841231505+1.899877793052584e-18j)  (0.054839227209282373-3.343148905626368e-17j)  (-0.06748486360536304+6.493638966831702e-17j)  (0.01033958398652748-4.865327840787811e-18j)  (0.009312215910446203-3.0637667556545887e-17j)  (0.060475514184241644-6.505027190794852e-17j)  (0.009647131872079611-1.0548670441603314e-17j)  (0.031151665117223698+1.676572545442644e-17j)  (-0.07590525758766571+3.229997862840643e-16j)  (-0.03436946932090781-1.9348964876495374e-15j)  (0.013631180441952308+7.03346575918206e-18j)  (-0.01949121513704338+3.430805732150178e-17j)  (-0.01591843148711738+7.805713535475135e-18j)  (-0.08139021888872784+3.6102528346197656e-17j)  (-0.02002382441985294+3.574067373062283e-17j)  (0.1900347029090883+1.8283268629378048e-18j)  (-0.06952132094217706-3.233156891014192e-17j)  (0.03057017023763533+4.340482688284848e-18j)  (0.10712986455361918-1.6622424271663567e-17j)  (0.01376799904544243+7.216765783256841e-17j)  (0.07099147066804004+2.006974089644294e-16j)  (-0.02549708511072322-1.5617499230702616e-17j)  (-9.703084918881498e-05-5.870653841914521e-18j)  (0.08845618476729021+8.603308020854774e-18j)  (0.03424526349405701-3.142836174356653e-17j)  (0.007455346279102534+2.036144243599652e-16j)  (-0.11470413660016301+6.688533570541529e-17j)  (-0.01391758177387857-7.542239031454457e-17j)  (0.0184038796920742+1.182029929692264e-16j)  (0.12449656578521873+4.69409839523381e-18j)  (0.04484604316004111-3.764126211640618e-17j)  (0.06521539282540076+5.245879704690667e-19j)  (0.07105877956781319+5.470422004982636e-18j)  (-0.029855419959425658+1.650181529193955e-17j)  (-0.02037157728343987-1.2306930801108986e-17j)  (-0.018155830874319157-3.059431207149117e-17j)  (-0.1000837476560721-1.1103852212927419e-17j)  (-0.0012850894439247118-2.9721662001755204e-20j)  (0.09335507612146274-3.5443293881537035e-17j)  (-0.03418429609977125+6.131789384160538e-17j)  (0.010435818864990058-5.68135926250924e-17j)  (-0.036466107997765125-9.11990746905924e-18j)  (-0.03925454236387467-1.2040805107820415e-17j)  (-0.12856809176144474+6.017906974836377e-17j)  (-0.016781184023838984-7.356393694020926e-17j)  (0.17376283063066844-2.0531319783894335e-17j)  (0.05719622676178242-6.264718602943533e-19j)  (0.005603945671384629+3.0416301981871e-17j)  (-0.14638813068554668+1.9166346680694632e-17j)  (-0.07473526127288058+8.506622214381731e-18j)  (0.10112072084786089-2.2347369078619095e-17j)  (0.040220143446057594-9.686552772595553e-18j)  (0.03711053293098567+1.8425652477916388e-16j)  (0.05671400974899203+1.1930784669577465e-17j)  (0.0881570991660929-3.5513692619805825e-18j)  (-0.0217296993667111-3.00425335219503e-18j)  (-0.028363312146759717-1.8642775241485465e-17j)  (-0.10451093187096104-1.5467362134416282e-17j)  (0.07314557206615657-4.9513130762315107e-17j)  (0.10617313061162972+1.1185947046628883e-17j)  (-0.13644456422787027+1.4528906521116867e-17j)  (-0.017572557280773365-5.368218282293229e-18j)  (0.010612674606410865+3.4716790492266565e-17j)  (-0.0049545408846083955-1.0426963749153339e-18j)  (-0.09460041316000009+2.101865172866019e-18j)  (0.015194625687303865-5.378680493724643e-19j)  (0.021989119044991463+3.874463442969095e-18j)  (0.09061581510442741-9.888610293316757e-19j)  (-0.19953278864599203-6.783276316971066e-18j)  (-0.08159657919622074+1.3190874888651539e-17j)  (-0.016960752022541842-8.983382727591082e-17j)  (0.08651005527986416+5.893671852306573e-19j)  (0.024324123045842815-1.83476787084148e-18j)  (-0.0948480271189919-3.270590139512446e-18j)  (-0.011105620777332025+8.866700623536718e-17j)  (-0.06365393610953095-4.627185824303818e-19j)  (0.004355210529358251+5.820867388276196e-19j)  (0.004850317617984932+1.1814501403549007e-18j)  (-0.09451787688165185-2.9750715591537023e-18j)  (0.026390284029163612-7.125517399192363e-19j)  (0.004452787844015772+1.69282919583399e-17j)  (-0.06891194907879694-2.1594315119729675e-18j)  (0.034897446067370406+1.5180826892239865e-18j)  (-0.06936760943304265-1.1556859306241807e-18j)  (0.22075442349854815+7.283916572444863e-18j)  (0.0020883589282470237+5.8470630289546895e-18j)  (-0.02335041119981009-2.0712928081177086e-19j)  (0.003622427612691312+8.274190756387561e-19j)  (-0.016764592151416624-4.1758182763622906e-19j)  (0.0416563607053368+1.2234110699173845e-18j)  (-0.004823738600426501-3.224299521894712e-19j)  (0.01195229906967144+6.315929604161624e-19j)  (-0.027734239872138116-1.2490550887686505e-18j)  (0.029210530864436767+1.0424693427190781e-18j)  (-0.007741977068925498-4.445995509954843e-19j)  (0.003400349141958666+2.1276295970295474e-19j)  (0.0034003491419586354+2.1276295970291776e-19j)  (-0.007741977068925947-4.445995509953996e-19j)  (0.029210530864436722+1.0424693427191552e-18j)  (-0.02773423987213799-1.249055088768625e-18j)  (0.011952299069671386+6.31592960416258e-19j)  (-0.004823738600426265-3.224299521894993e-19j)  (0.04165636070533706+1.2234110699172992e-18j)  (-0.016764592151416506-4.175818276364081e-19j)  (0.0036224276126902467+8.274190756386812e-19j)  (0.02335041119981056+2.0712928081182402e-19j)  (-0.0020883589282464244-5.847063028955511e-18j)  (0.22075442349855015+7.283916572444838e-18j)  (-0.06936760943303773-1.155685930624002e-18j)  (0.03489744606737525+1.518082689224558e-18j)  (-0.06891194907879739-2.159431511972761e-18j)  (-0.004452787844015283-1.692829195834362e-17j)  (0.02639028402916281-7.125517399193938e-19j)  (0.09451787688165111+2.9750715591538995e-18j)  (-0.004850317617984578-1.181450140354811e-18j)  (-0.00435521052935767-5.82086738828016e-19j)  (0.0636539361095303+4.627185824299288e-19j)  (0.0111056207773315-8.866700623540471e-17j)  (-0.09484802711899266-3.2705901395129727e-18j)  (-0.024324123045841695+1.8347678708427752e-18j)  (0.08651005527986506+5.893671852305865e-19j)  (0.016960752022535806+8.983382727598771e-17j)  (0.08159657919622183-1.3190874888649648e-17j)  (-0.19953278864599092-6.7832763169710965e-18j)  (-0.09061581510442936+9.88861029331323e-19j)  (0.021989119044992428+3.87446344296933e-18j)  (0.01519462568730368-5.378680493766755e-19j)  (0.0946004131600006-2.1018651728661067e-18j)  (0.004954540884611027+1.0426963749179243e-18j)  (0.010612674606410947+3.4716790492261326e-17j)  (-0.01757255728077191-5.368218282295848e-18j)  (-0.13644456422786544+1.4528906521116904e-17j)  (0.10617313061163505+1.118594704662731e-17j)  (0.07314557206615241-4.9513130762311514e-17j)  (0.10451093187096412+1.5467362134411697e-17j)  (-0.028363312146752764-1.8642775241482488e-17j)  (-0.021729699366719087-3.0042533522029777e-18j)  (-0.08815709916609145+3.5513692619795256e-18j)  (-0.05671400974900241-1.19307846695792e-17j)  (0.03711053293098123+1.842565247791662e-16j)  (0.04022014344606316-9.686552772579541e-18j)  (0.10112072084785981-2.2347369078621594e-17j)  (0.07473526127288466-8.506622214383734e-18j)  (-0.14638813068554252+1.9166346680690743e-17j)  (-0.005603945671382457-3.0416301981854565e-17j)  (-0.057196226761794255+6.264718602847799e-19j)  (0.17376283063066353-2.0531319783912263e-17j)  (0.01678118402383484+7.356393694028751e-17j)  (0.1285680917614463-6.017906974840831e-17j)  (0.039254542363870944+1.2040805107854592e-17j)  (-0.03646610799776936-9.119907469049815e-18j)  (0.010435818864991002-5.681359262509412e-17j)  (0.0341842960997716-6.131789384159237e-17j)  (-0.09335507612146259+3.544329388153373e-17j)  (-0.0012850894439245097-2.972166201029906e-20j)  (0.10008374765607254+1.1103852212926359e-17j)  (0.018155830874318327+3.0594312071485556e-17j)  (-0.0203715772834408-1.2306930801109559e-17j)  (-0.02985541995942599+1.6501815291940698e-17j)  (-0.07105877956781191-5.470422004989072e-18j)  (-0.06521539282541003-5.245879704435566e-19j)  (0.044846043160025405-3.764126211640393e-17j)  (0.12449656578521678+4.6940983952360596e-18j)  (-0.018403879692094255-1.1820299296933482e-16j)  (0.013917581773856713+7.54223903144501e-17j)  (-0.11470413660016598+6.688533570540124e-17j)  (-0.00745534627909708-2.0361442435996447e-16j)  (0.03424526349405709-3.142836174357383e-17j)  (0.08845618476728942+8.603308020861827e-18j)  (9.703084918746179e-05+5.870653841921707e-18j)  (0.025497085110723936+1.5617499230704973e-17j)  (-0.07099147066804018-2.006974089643956e-16j)  (-0.01376799904544479-7.21676578325647e-17j)  (0.10712986455362504-1.662242427166394e-17j)  (0.030570170237620483+4.3404826882721284e-18j)  (0.06952132094218602+3.2331568910142635e-17j)  (0.19003470290908447+1.828326862936384e-18j)  (-0.02002382441984793+3.57406737306496e-17j)  (-0.08139021888872182+3.6102528346190865e-17j)  (-0.015918431487119303+7.805713535503588e-18j)  (-0.01949121513704281+3.430805732149712e-17j)  (-0.013631180441952169-7.033465759184014e-18j)  (-0.03436946932089909-1.934896487647886e-15j)  (-0.07590525758766398+3.2299978628391087e-16j)  (0.031151665117238256+1.6765725454414553e-17j)  (0.009647131872082427-1.0548670441606779e-17j)  (0.06047551418424203-6.505027190793696e-17j)  (0.009312215910442312-3.063766755654112e-17j)  (0.010339583986526913-4.8653278407896585e-18j)  (-0.06748486360536317+6.493638966831755e-17j)  (-0.054839227209283414+3.343148905626417e-17j)  (0.004488863484123539-1.8998777930537154e-18j)  (0.008418218092150237-5.47321225212366e-18j)  (0.016253140243053292-9.094028966496497e-18j)  (-0.12417399243707981+6.132441416657251e-17j)  (0.006296095767325385-7.184580655217851e-19j)  (0.0026600109212969857-1.566558598875744e-18j)  (-0.0754730916190118+4.9419006252191287e-17j)  (0.005900122860328559-7.215205866172143e-18j)  (-0.00848696303510043+7.437716328215032e-17j)  (0.002987521820355129-5.814154212421598e-18j)  (-0.008223215505839994+8.32259547619372e-19j)  (0.002878722643476227+9.65063472016191e-19j)  (0.00034954159774929416+3.8584275580601653e-19j)  (0.004756771280261701-2.827301392819144e-18j)  (-0.01816455418885913+1.0164945817425523e-17j)  (-0.0015810009885716954+4.13772318805594e-18j)  (0.028492817864523706-1.4493697764587355e-17j)  (-0.018306213450578143+9.171370393250045e-18j)  (0.0026365471240805934-9.972895642511998e-19j)  (-0.005321032634506888+9.17674846764205e-18j)  (0.001099120564380248-8.097099504276577e-19j)  (-0.0011156007302306338+1.874267025892218e-18j)  (0.02387822300501334-1.440673781379845e-17j)  (-0.004064696860695152+2.9105200385814554e-18j)  (0.07584760197585544-4.762573167301037e-17j)  (-0.02479813867796222+1.2368920018096936e-17j)  (0.011247597052313763-1.3355123222747985e-17j)  (-0.0016878356832609066+2.2573887213540074e-18j)  (0.004496341818130511+4.560532613488397e-18j)  (-0.00032608278741602485+7.301982866565773e-20j)  (-1.8396616218417186e-06-1.891881054976127e-20j)  (8.156731088956076e-05-1.1055866492416682e-19j)  (-0.011574596338425565+7.67096128932435e-18j)
