 (-2.1421487391044744e-06+0.0j)  (1.575574558573981e-05+0.0j)  (-0.0009048626101269687+0.0j)  (0.0005223085324916343+0.0j)  (-1.9097353288916016e-05+0.0j)  (0.00014739882410693908+0.0j)  (-0.0005005241495556092+0.0j)  (2.5755358373756706e-05+0.0j)  (-0.0003582996792655383+0.0j)  (0.008415269841293326+0.0j)  (-0.0038103259868206753+0.0j)  (0.00843805346638315+0.0j)  (0.010318764297475578+0.0j)  (-0.004456812186634079+0.0j)  (-0.014604102511889134+0.0j)  (0.0009287654063696453+0.0j)  (0.15785637371538894+0.0j)  (-0.3567447800682118+0.0j)  (0.036076504883692254+0.0j)  (-0.012238570218060267+0.0j)  (0.006596911706053788+0.0j)  (0.002151646704447374+0.0j)  (-0.050749907388946074+0.0j)  (-0.0010081901581441522+0.0j)  (0.00013078591079829398+0.0j)  (0.0002770942313029709+0.0j)  (0.03478486979028744+0.0j)  (-0.0009571048511357223+0.0j)  (-0.019796171962753475+0.0j)  (0.01323025112039733+0.0j)  (-7.701189770128595e-05+0.0j)  (-0.00035529727979718344+0.0j)  (-0.08566330704678388+0.0j)  (0.0009084805573352022+0.0j)  (0.005709726404149085+0.0j)  (-0.018086746643694133+0.0j)  (0.003810455404197618+0.0j)  (0.00012951033928608016+0.0j)  (0.0012186045077644903+0.0j)  (0.012168046617205585+0.0j)  (-0.00869455639315299+0.0j)  (0.0003964285163288779+0.0j)  (0.00023328593980783248+0.0j)  (0.0004944975232084685+0.0j)  (0.01388069754201557+0.0j)  (-0.0014823960815599255+0.0j)  (-0.0016294099909986675+0.0j)  (-0.011337812705142211+0.0j)  (0.10383753477789108+0.0j)  (0.001748813759291373+0.0j)  (0.013938227611006803+0.0j)  (0.028739007478363728+0.0j)  (-0.0012800747388444073+0.0j)  (-0.0024187824687135575+0.0j)  (-0.011204223733526555+0.0j)  (-0.011122956295777173+0.0j)  (-0.02981870175062837+0.0j)  (0.01974136483526836+0.0j)  (0.014694866552943575+0.0j)  (0.013458546917064244+0.0j)  (0.015671587080542358+0.0j)  (-0.09815627104590906+0.0j)  (0.010701560687892265+0.0j)  (0.007585704648689288+0.0j)  (0.0003279474035365809+0.0j)  (0.008365703314216497+0.0j)  (0.04561323044914285+0.0j)  (-0.1474830610371478+0.0j)  (0.038524947063862426+0.0j)  (0.0009566334967232061+0.0j)  (0.004197321016114031+0.0j)  (0.004237913435874+0.0j)  (0.007270525611094831+0.0j)  (-0.007373827779970539+0.0j)  (-0.0442598332594154+0.0j)  (0.0031463690598427336+0.0j)  (0.014448911294796493+0.0j)  (0.00732595138421646+0.0j)  (0.003005169388442892+0.0j)  (0.00236638612427892+0.0j)  (0.003053936839389199+0.0j)  (0.003331396845754236+0.0j)  (-0.009259861078198458+0.0j)  (-0.027759291295645815+0.0j)  (-0.013925141872310039+0.0j)  (0.009019787273333059+0.0j)  (0.023270781609998584+0.0j)  (0.010948005212371338+0.0j)  (-0.0012748567125338377+0.0j)  (-0.12181016339147112+0.0j)  (0.1488971844552856+0.0j)  (0.2794510500639752+0.0j)  (-0.07347360650391664+0.0j)  (-0.015533055143367714+0.0j)  (-0.03380669527618986+0.0j)  (0.004386475484572291+0.0j)  (0.004816899286241746+0.0j)  (0.004643013034775556+0.0j)  (0.001718993113992742+0.0j)  (-0.011187875061964572+0.0j)  (-3.62905522740294e-05+0.0j)  (0.031086116335267058+0.0j)  (0.015689831370058+0.0j)  (0.0004889647302049331+0.0j)  (-0.02246017443097921+0.0j)  (-0.034067608273691805+0.0j)  (-0.07010999445578756+0.0j)  (0.03145791759377828+0.0j)  (0.03115899793069978+0.0j)  (-0.17702927563494944+0.0j)  (-0.05833934589322981+0.0j)  (0.08768463947376122+0.0j)  (0.1784985931206381+0.0j)  (-0.036187016698416764+0.0j)  (0.05562438046350848+0.0j)  (-0.1053619462165596+0.0j)  (0.03992529818310749+0.0j)  (0.013447424644112353+0.0j)  (-0.12844365766082172+0.0j)  (0.03656512848277024+0.0j)  (-0.0798307814564811+0.0j)  (0.10615318959041702+0.0j)  (-0.0805811184373751+0.0j)  (0.02231861945845231+0.0j)  (-0.053626135422362164+0.0j)  (0.016351542628920725+0.0j)  (-0.023112933426107034+0.0j)  (0.10133407869321082+0.0j)  (-0.10133407989282703+0.0j)  (0.02311292801047971+0.0j)  (-0.016351539268454306+0.0j)  (0.05362613714013318+0.0j)  (-0.02231861966507425+0.0j)  (0.08058111454587558+0.0j)  (-0.1061531903119041+0.0j)  (0.0798307840676302+0.0j)  (-0.03656512148014955+0.0j)  (0.1284436607578817+0.0j)  (-0.013447425063731519+0.0j)  (-0.03992529053966056+0.0j)  (0.10536194834559294+0.0j)  (-0.055624381752188964+0.0j)  (-0.03618701135454187+0.0j)  (0.1784986002289411+0.0j)  (-0.08768464189952911+0.0j)  (-0.05833933896721821+0.0j)  (0.17702927287393916+0.0j)  (0.031158995126826364+0.0j)  (-0.0314579136931915+0.0j)  (-0.07010999713739231+0.0j)  (0.03406760132967631+0.0j)  (0.022460172557324656+0.0j)  (0.000488964252042957+0.0j)  (0.015689832508510793+0.0j)  (-0.03108611045869823+0.0j)  (-3.6290370078328666e-05+0.0j)  (0.01118787421500186+0.0j)  (0.0017189931884459913+0.0j)  (0.004643013021848929+0.0j)  (0.004816898625498441+0.0j)  (0.004386476088315601+0.0j)  (-0.03380669425334569+0.0j)  (-0.015533054108633438+0.0j)  (0.07347357646454498+0.0j)  (0.279451061218697+0.0j)  (-0.148897177886941+0.0j)  (0.12181015797624581+0.0j)  (0.001274855337202351+0.0j)  (0.010948001494975169+0.0j)  (0.023270783071730344+0.0j)  (-0.009019786217273009+0.0j)  (-0.013925141942125687+0.0j)  (0.027759291154293046+0.0j)  (0.00925985954900827+0.0j)  (0.00333139718718242+0.0j)  (0.0030539364943711505+0.0j)  (0.0023663864176509315+0.0j)  (0.0030051701890880934+0.0j)  (0.007325953194648279+0.0j)  (0.014448912901438887+0.0j)  (0.0031463665639046507+0.0j)  (-0.04425983213545867+0.0j)  (0.007373828166734726+0.0j)  (0.007270525679967867+0.0j)  (0.004237913813423867+0.0j)  (0.004197321863561812+0.0j)  (0.0009566325779226829+0.0j)  (-0.03852494471913846+0.0j)  (0.1474830629160295+0.0j)  (0.04561322946154508+0.0j)  (0.008365703788466669+0.0j)  (-0.00032794596270571187+0.0j)  (-0.007585705333740429+0.0j)  (-0.010701561457799946+0.0j)  (-0.09815627004821917+0.0j)  (0.0156715854467074+0.0j)  (0.013458545321323104+0.0j)  (0.014694869970107008+0.0j)  (-0.01974137507752693+0.0j)  (-0.02981869311501042+0.0j)  (-0.011122954993666051+0.0j)  (-0.011204223792949995+0.0j)  (0.0024187840710505662+0.0j)  (0.0012800748864406856+0.0j)  (0.028739005060956047+0.0j)  (0.013938231907288294+0.0j)  (-0.001748813707854514+0.0j)  (-0.10383753436275593+0.0j)  (0.011337811214402775+0.0j)  (0.0016294104708132783+0.0j)  (0.0014823963372700977+0.0j)  (0.01388069723748953+0.0j)  (-0.000494497543659346+0.0j)  (-0.0002332859045831142+0.0j)  (-0.0003964280725045761+0.0j)  (-0.008694555887542256+0.0j)  (0.012168046856709165+0.0j)  (-0.0012186042817865098+0.0j)  (-0.00012951031104848243+0.0j)  (-0.0038104558128216233+0.0j)  (0.018086747388356746+0.0j)  (0.005709725946453574+0.0j)  (-0.0009084802800654338+0.0j)  (-0.08566330555547784+0.0j)  (0.00035529724266460344+0.0j)  (7.70116494088089e-05+0.0j)  (0.01323025198780789+0.0j)  (-0.01979617527072961+0.0j)  (0.0009571052692568546+0.0j)  (0.034784868054737884+0.0j)  (-0.0002770942307545913+0.0j)  (-0.00013078586213508624+0.0j)  (-0.0010081901316713786+0.0j)  (0.05074990632797245+0.0j)  (-0.002151646101391987+0.0j)  (-0.0065969119636556574+0.0j)  (0.012238569487412122+0.0j)  (-0.03607644880529401+0.0j)  (0.3567447820667536+0.0j)  (0.15785639024702347+0.0j)  (-0.0009287660983065576+0.0j)  (-0.014604102766861606+0.0j)  (0.004456812016961877+0.0j)  (0.010318763089579188+0.0j)  (-0.008438053311525629+0.0j)  (0.003810326101409203+0.0j)  (-0.008415270081551846+0.0j)  (0.0003582996904860017+0.0j)  (-2.5755358498766277e-05+0.0j)  (0.0005005242013487824+0.0j)  (-0.00014739879348287194+0.0j)  (1.9097353563154526e-05+0.0j)  (-0.000522308508581927+0.0j)  (0.000904862644551375+0.0j)  (-1.5755746685894644e-05+0.0j)  (2.1421481584313106e-06+0.0j)
 (1.969750430298259e-07-1.0838664064047613e-21j)  (-3.4921562908152436e-06+7.551781681364259e-21j)  (1.0037296830720443e-05-4.250586479675786e-19j)  (-1.415541082536078e-05+2.4030386863354777e-19j)  (3.512644926809293e-06-7.511568893101156e-21j)  (-6.334654942114073e-05+3.4424656812769524e-20j)  (0.00021398461826197435-1.1621358982074885e-19j)  (3.7420704242453874e-05-4.772112290737794e-19j)  (8.455691601943273e-05-8.287932143953293e-20j)  (-0.0035692585336755157+1.8491917880603373e-18j)  (0.001601735150793435-8.075228184369863e-19j)  (-0.0034854657016142295+1.841583525563204e-18j)  (-0.004101195107478131+2.27393237317416e-18j)  (0.0017962552548458429-9.407678244379575e-19j)  (0.0059679295183491035-3.0186563766874523e-18j)  (-0.00037743958242083815+1.8868468644140567e-19j)  (-0.06365604399005173+3.1753750536372557e-17j)  (0.1396844200573817-7.059946611555796e-17j)  (-0.014007636724307639+7.163246798781151e-18j)  (0.004569208285578358-2.287044884826443e-18j)  (-0.002395106495669698+1.3140543152879144e-18j)  (-0.000769906024713173+4.330868665138162e-19j)  (0.01867682515837344-9.871942920185025e-18j)  (0.0005715938488563379-6.82286279830387e-20j)  (4.012851357082327e-05+6.673829484517522e-19j)  (-6.553918016163841e-05+1.029365484701367e-19j)  (-0.010056278957171823+7.387274877461263e-18j)  (0.00026907788417485415-2.346665092972939e-19j)  (0.008096309836314887-1.921380818625122e-18j)  (-0.005409705701057168+1.2389611362994306e-18j)  (-0.0004350834886175065+2.5585442419176272e-18j)  (0.0009109223853637728+9.650529554142147e-19j)  (0.023679403317523953-1.4080764656452188e-17j)  (0.0003051133464549566-2.382582888025924e-19j)  (-0.004400849501262648-6.522122186164083e-18j)  (0.00046519469764308083-6.019476024334769e-18j)  (-0.001434297213957303+5.640233167838561e-19j)  (2.8420239452168165e-05+2.941416682799904e-19j)  (-0.0004756574667279935+1.513635900630839e-19j)  (3.396329562329638e-05+3.0984997469307177e-18j)  (0.001379445373429742-1.0787798947324155e-18j)  (-0.00010477746416121702+2.0499345220565333e-20j)  (-3.760413415289284e-05-4.796714890982493e-22j)  (-0.00011049841433427658-3.1936923414731356e-20j)  (-0.0013075480333927525+1.5023912823553827e-18j)  (0.0002637501907481192+1.0694317829174259e-20j)  (0.00016752729128034554-2.0736840951579913e-20j)  (0.0002448782802974541-1.085091552526203e-18j)  (0.001969871995045891+1.0654332630724838e-17j)  (0.0011143781335350522-6.868803171793756e-19j)  (-0.009757992776924228-7.568760983813825e-18j)  (-0.01673162198427442-1.474726327949915e-17j)  (0.0013310088120910047+4.596624956395399e-18j)  (-0.01759952164291043-1.2917052328675185e-16j)  (-0.003835459570923346-1.920463622797555e-18j)  (-0.0020551573224985367+8.406396409395851e-19j)  (-0.006859367171863799-6.26476393079149e-18j)  (0.0077552982125793785-5.834865959590568e-18j)  (-0.0023281933203340016+9.983378601722696e-18j)  (0.0037895860033297785+7.196667041877854e-18j)  (0.015331448117932685-5.2613625999469066e-18j)  (0.037392816483032554+1.7474942812249633e-17j)  (-0.00045348433702514616-3.217173094393702e-19j)  (0.0019628896204514764+1.8686980771729405e-18j)  (-0.0007382759850417964+6.068250062878706e-18j)  (0.0008066108377701112-7.5948366869564975e-19j)  (0.011785142423781252-1.121590241049803e-18j)  (-0.04069739780126269+3.565622992391933e-18j)  (0.014734614236208983-2.2331249524122103e-18j)  (0.006165896755218097-1.5769705061518144e-16j)  (0.004206813471606078+1.7995065872968914e-17j)  (0.004775533379557122+1.4750522443917824e-17j)  (0.008527745075750178+1.8635066576796465e-17j)  (-0.008270198200537805-9.32765031518601e-18j)  (-0.03316212467912696-1.0191702915115933e-17j)  (0.006807077557872411+2.4856580466405118e-17j)  (0.005915287469240388-5.4442910315127954e-18j)  (0.0025625383049939507-5.3509785379158375e-18j)  (-0.003121307399880947-1.4652206836066862e-17j)  (0.0034085124978034485+1.656667973971831e-18j)  (0.008114755171419737-1.8385935396622154e-19j)  (0.007824004212822575+2.0770494001383313e-18j)  (-0.021140946249583528-8.239198861861853e-18j)  (-0.060499938361459546-1.5780988580613015e-17j)  (-0.022406930643076334-3.6864754736941605e-18j)  (0.014525590664351136+8.43099775208801e-19j)  (0.048849802276472606+6.194728146986709e-18j)  (0.02429026436778365+9.493115969233745e-19j)  (-0.00713950186542787+1.5456813782492503e-18j)  (-0.17298027782987918-2.0192365593364463e-18j)  (0.21478276793593168+8.652360613919397e-19j)  (0.4209487653941971+1.4959673576711718e-18j)  (-0.11078511616258736+3.6410568471348874e-20j)  (-0.02080280321337405+4.549914042032779e-19j)  (-0.04796916217652181+4.735170898469746e-20j)  (0.008794286131054872-3.0983761349080112e-18j)  (0.005896266459076503+2.7621610689897904e-19j)  (0.007053949510087856+2.3578734589553487e-19j)  (0.0010481049706355823-1.5061467838076047e-19j)  (-0.017869178465972566+5.621122708921168e-19j)  (-0.0009505375946831429-9.563602477462376e-18j)  (0.051093798284229414+4.265115971377432e-19j)  (0.028446363831067724+4.0933781158630103e-19j)  (0.0025278340958580095-2.5970650217626004e-18j)  (-0.03180881879993533+2.3569924783516758e-18j)  (-0.041735004602544624+7.079730700215331e-19j)  (-0.08348263109857808+1.7889144817296483e-18j)  (0.037750192053374834-1.0014208467591755e-18j)  (0.03594049123474338-8.839258468709133e-19j)  (-0.19998709434778933+4.098440940141818e-18j)  (-0.06533273263548242+1.5361818021459126e-18j)  (0.09816037877180595-2.3194635485305202e-18j)  (0.19963304866852763-3.810205408700195e-18j)  (-0.040322044476538435+7.28099572794508e-19j)  (0.06159519905153564-1.410580909572495e-19j)  (-0.11518120865371494+1.147252104498556e-18j)  (0.04281395141338974-9.73367692450928e-19j)  (0.015103761344338582+2.149146387670344e-19j)  (-0.13955637782745392-1.5945242382131928e-19j)  (0.04098321480074914+8.761743080436711e-20j)  (-0.08150748800913293+1.6150496080635756e-18j)  (0.11046093013058565-8.202470070506029e-19j)  (-0.08421029226245438+3.4110806334272153e-19j)  (0.02210896279574514-3.9836049181362307e-19j)  (-0.04939279675957144+2.089405323423e-18j)  (0.01777387753863202+3.3699367600906275e-19j)  (-0.02409773043090692-2.362796922037201e-19j)  (0.1052628227099145+9.641582400193694e-19j)  (0.10526282440111649+9.64158276143233e-19j)  (-0.024097724889659694-2.362796434638474e-19j)  (0.01777387412578026+3.369936571083206e-19j)  (-0.049392798928625685+2.0894053333148465e-18j)  (0.022108963138291075-3.9836049763528867e-19j)  (-0.08421028860889823+3.4110803756980067e-19j)  (0.11046093148639632-8.202469900283497e-19j)  (-0.08150749128686673+1.6150496217750659e-18j)  (0.04098320731008835+8.761744075937651e-20j)  (-0.1395563817815016-1.5945242185042734e-19j)  (0.01510376183643295+2.149146492633761e-19j)  (0.04281394334443116-9.733676040648846e-19j)  (-0.11518121144570201+1.1472521879572152e-18j)  (0.061595200721181353-1.4105808656096801e-19j)  (0.04032203872600651-7.280994602277188e-19j)  (-0.19963305771440945+3.810205558076764e-18j)  (0.09816038208559509-2.3194636217671387e-18j)  (0.06533272529221461-1.5361816188238673e-18j)  (-0.1999870924000514+4.098440848100654e-18j)  (-0.03594048821873104+8.839257717109394e-19j)  (0.037750187716212136-1.0014207249324805e-18j)  (0.0834826351829938-1.7889145699088115e-18j)  (-0.04173499662240751+7.079728117639619e-19j)  (-0.03180881711636862+2.356992484325195e-18j)  (-0.0025278335078656716+2.5970676257387394e-18j)  (-0.028446367183723238-4.0933821989618965e-19j)  (0.051093790386774515+4.2651203680140924e-19j)  (0.0009505373954778163+9.563651469134485e-18j)  (-0.017869177677823173+5.621122133465249e-19j)  (-0.0010481051698731831+1.5061465048829458e-19j)  (-0.007053949524181838-2.357873433125407e-19j)  (-0.005896265601148104-2.76216106067334e-19j)  (-0.008794286894947819+3.0983754332964888e-18j)  (0.04796916125561694-4.735167518353224e-20j)  (0.02080280202875509-4.549913468303364e-19j)  (-0.11078507113430891+3.641064709981083e-20j)  (-0.42094878331295627-1.4959675245572138e-18j)  (0.21478275896097823+8.652362930014091e-19j)  (-0.17298027047508271-2.0192366567111237e-18j)  (-0.00713949917208733+1.5456831254698502e-18j)  (-0.024290257129727752-9.493107162614762e-19j)  (-0.04884980650092041-6.1947287289293065e-18j)  (0.014525588751094873+8.4309961121807715e-19j)  (0.022406930638617387+3.686475635702213e-18j)  (-0.06049993856131743-1.5780988784737753e-17j)  (-0.021140943124844103-8.239197896465092e-18j)  (-0.007824005091878944-2.0770496843284145e-18j)  (-0.008114754590714895+1.838595644291031e-19j)  (-0.0034085131355262037-1.6566679023978078e-18j)  (0.0031213067818918424+1.465220377247669e-17j)  (-0.002562540227522201+5.35097614866945e-18j)  (-0.00591528861484175+5.444289349153856e-18j)  (-0.006807075946036001-2.4856589149833767e-17j)  (0.03316212399996921+1.0191703070926864e-17j)  (-0.008270198414030983-9.327650160806138e-18j)  (-0.008527744830508607-1.863506359983867e-17j)  (-0.004775533611076544-1.4750521722943296e-17j)  (-0.0042068141962677275-1.7995067113052248e-17j)  (-0.006165896231162809+1.5769719555609617e-16j)  (0.01473461396420108-2.2331253061615883e-18j)  (-0.04069739824286406+3.565622899418711e-18j)  (-0.011785142093348085+1.1215901663323347e-18j)  (-0.0008066109328801491+7.594834902511407e-19j)  (-0.000738276131245494+6.0682809870219665e-18j)  (0.0019628894406010485+1.8686972532285513e-18j)  (-0.000453484393075413-3.2171736259789534e-19j)  (-0.03739281645902166-1.7474943021045415e-17j)  (-0.015331448869045146+5.26136439302004e-18j)  (-0.0037895864261905873-7.19666592680477e-18j)  (0.002328193234540161-9.983379246626541e-18j)  (0.00775530097611804-5.834857374401216e-18j)  (0.006859364287009256+6.2647618416912865e-18j)  (0.002055157041229841-8.4064032991617875e-19j)  (0.0038354597010331892+1.9204642438746187e-18j)  (-0.01759952066300511-1.2917044254933825e-16j)  (0.0013310083096099961+4.596622286765101e-18j)  (0.016731621341940055+1.474726261477268e-17j)  (0.00975799582967437+7.568763510897438e-18j)  (0.0011143782196624669-6.868802403519093e-19j)  (0.001969872275793122+1.0654332439299145e-17j)  (0.0002448782383530357-1.0850914064717213e-18j)  (0.00016752732313866708-2.073686944479015e-20j)  (0.00026375020882655055+1.0694277366723758e-20j)  (0.0013075479681488346-1.5023912257742729e-18j)  (-0.00011049841534939366-3.19369233659862e-20j)  (-3.760412835118775e-05-4.796755024229918e-22j)  (-0.00010477739030017788+2.049928552482932e-20j)  (-0.0013794452581263588+1.0787798200453917e-18j)  (-3.396326330001344e-05-3.0984996889158352e-18j)  (-0.00047565745506468525+1.5136363445133428e-19j)  (2.8420232522745472e-05+2.9414167124624414e-19j)  (-0.001434297313091382+5.640233008710559e-19j)  (0.00046519477825094496-6.0194759598404005e-18j)  (0.004400849405114376+6.5221224695738944e-18j)  (0.00030511354322427056-2.3825878918660723e-19j)  (-0.023679402216134085+1.4080764205348316e-17j)  (0.0009109223752735793+9.65053062166431e-19j)  (-0.00043508358960041505+2.5585524175518355e-18j)  (0.005409705845656322-1.2389612621897015e-18j)  (-0.008096310627974446+1.921381405099729e-18j)  (0.0002690779831587452-2.3466661018428683e-19j)  (0.010056277890915667-7.387274646550214e-18j)  (-6.553917523938673e-05+1.0293655083684536e-19j)  (4.012853870700764e-05+6.673831970835355e-19j)  (-0.0005715938277567967+6.822862106466539e-20j)  (0.018676824229775152-9.871942563492979e-18j)  (-0.0007699057844463386+4.3308674073582586e-19j)  (-0.002395106522052463+1.3140543490028571e-18j)  (0.004569207883615646-2.287044700525248e-18j)  (-0.014007614394738716+7.163235575138927e-18j)  (0.13968441713287688-7.059946536285925e-17j)  (0.06365604887925536-3.1753753312064855e-17j)  (-0.00037743985299761734+1.886848249960684e-19j)  (-0.005967929450631383+3.0186563926701067e-18j)  (0.0017962551215346657-9.407677877761078e-19j)  (0.004101194497472109-2.273932078945832e-18j)  (-0.0034854655320560738+1.841583462593006e-18j)  (0.001601735154186486-8.075228284404155e-19j)  (-0.003569258531955919+1.849191813499665e-18j)  (8.455691692912416e-05-8.287932153420452e-20j)  (3.742070569493842e-05-4.772112707455792e-19j)  (0.0002139846342100134-1.1621360000812125e-19j)  (-6.334653443407586e-05+3.44246491913339e-20j)  (3.5126448243844327e-06-7.511568874194867e-21j)  (-1.4155406673549398e-05+2.403038538724195e-19j)  (1.0037290444094406e-05-4.2505865802711985e-19j)  (-3.4921562373140203e-06+7.551782167539755e-21j)  (1.9697493269552003e-07-1.0838661020606689e-21j)
