 (-9.241744398031537e-05+0.0j)  (0.0021265128212028662+0.0j)  (-0.0006570054553807053+0.0j)  (0.00526868723264022+0.0j)  (-0.00040302807654382525+0.0j)  (0.003949296947566594+0.0j)  (-0.00028229005374625434+0.0j)  (0.005625540364931227+0.0j)  (-0.00047910931138445714+0.0j)  (0.009064256998585273+0.0j)  (-0.00902383111356555+0.0j)  (0.03293002586832697+0.0j)  (-0.01279727506784807+0.0j)  (0.004921257264582907+0.0j)  (-0.012667292128791589+0.0j)  (-0.006618103640286342+0.0j)  (0.011313338651433162+0.0j)  (-0.015789383126592633+0.0j)  (-0.021246022685270944+0.0j)  (0.07812886533139647+0.0j)  (-0.0011360712408188139+0.0j)  (-0.0012824117867232584+0.0j)  (-0.007983398554308317+0.0j)  (0.007661726388669336+0.0j)  (0.0877512557188839+0.0j)  (-0.03680683918405246+0.0j)  (-0.015077052818441851+0.0j)  (0.04462078352936471+0.0j)  (-0.016839136458287208+0.0j)  (-0.038471565075313484+0.0j)  (0.009911919094822547+0.0j)  (0.017223800276757337+0.0j)  (0.05738516251027397+0.0j)  (-0.03739682598109783+0.0j)  (-0.003962901487117395+0.0j)  (-0.00408536667203516+0.0j)  (0.0010279940980698168+0.0j)  (0.023864029441521765+0.0j)  (0.02280608844996822+0.0j)  (-0.07555430499315041+0.0j)  (-0.04017239378420175+0.0j)  (0.012196346158468586+0.0j)  (0.03457472867743521+0.0j)  (0.00984334778939822+0.0j)  (-0.029590329153265024+0.0j)  (-0.05220673141063264+0.0j)  (0.008203402975051113+0.0j)  (0.024961558017534226+0.0j)  (0.018194333518848096+0.0j)  (0.07187692511915769+0.0j)  (-0.03850373114804624+0.0j)  (-0.00518814646738371+0.0j)  (-0.03712242247606186+0.0j)  (-0.08523087353162073+0.0j)  (-0.10104928865202611+0.0j)  (0.06228030020842766+0.0j)  (0.06302147569098804+0.0j)  (-0.12776319957639515+0.0j)  (-0.052461790545759016+0.0j)  (-0.02770415639938146+0.0j)  (0.05760635882656557+0.0j)  (0.05572604965373084+0.0j)  (0.006617405953917735+0.0j)  (0.00449485405245325+0.0j)  (0.10257524209339379+0.0j)  (-0.07041101053453305+0.0j)  (-0.0556841908179699+0.0j)  (-0.0002445898487558817+0.0j)  (-0.0344012181126152+0.0j)  (0.12550931047231273+0.0j)  (0.02640252074036509+0.0j)  (-0.02427387087932539+0.0j)  (-0.016168422499810212+0.0j)  (-0.03871169824502005+0.0j)  (-0.04145368640739219+0.0j)  (-0.0088951194735588+0.0j)  (0.08053902057833555+0.0j)  (0.04674992119410426+0.0j)  (0.054281025790212885+0.0j)  (0.06491455930679253+0.0j)  (-0.004958095211017913+0.0j)  (-0.008986101851581859+0.0j)  (-0.05189095881712773+0.0j)  (-0.002054312496250901+0.0j)  (0.06528673559638269+0.0j)  (0.0027410994210726293+0.0j)  (-0.08514796433057091+0.0j)  (-0.06380855885312302+0.0j)  (-0.001045148168815316+0.0j)  (-0.08040407232299863+0.0j)  (0.06306979807835408+0.0j)  (-0.12862553253516323+0.0j)  (-0.004426701217675929+0.0j)  (-0.008667532247929113+0.0j)  (-0.03179727423037067+0.0j)  (0.05786605865827664+0.0j)  (0.1513265686545272+0.0j)  (-0.07660707077634271+0.0j)  (-0.06085598326900461+0.0j)  (0.010612189118298884+0.0j)  (0.05978693938554827+0.0j)  (-0.07969010220825412+0.0j)  (0.00017963467657728147+0.0j)  (0.03404173775258098+0.0j)  (0.024296407510075654+0.0j)  (-0.16284633414403543+0.0j)  (-0.0739664871269661+0.0j)  (0.03644435250951129+0.0j)  (0.007415057675577333+0.0j)  (0.009864991339532137+0.0j)  (-0.040096942342977275+0.0j)  (-0.04452400286819529+0.0j)  (-0.026658532681442113+0.0j)  (0.09587552305875983+0.0j)  (-0.08444719101459192+0.0j)  (0.002455033982598768+0.0j)  (0.011012072741024047+0.0j)  (0.297928864052241+0.0j)  (-0.08060678178314118+0.0j)  (0.15717870130024517+0.0j)  (-0.11876208604352244+0.0j)  (0.03114411092073242+0.0j)  (-0.08971227225867198+0.0j)  (0.027031120869594222+0.0j)  (-0.11767555515603453+0.0j)  (0.14027744174199566+0.0j)  (-0.07464853181208786+0.0j)  (0.10702035053397117+0.0j)  (-0.10702034875205549+0.0j)  (0.07464853373264345+0.0j)  (-0.14027744252894037+0.0j)  (0.1176755541449323+0.0j)  (-0.0270311205570821+0.0j)  (0.08971227300461988+0.0j)  (-0.031144113714839487+0.0j)  (0.11876203980859354+0.0j)  (-0.15717872590234333+0.0j)  (0.08060678479191809+0.0j)  (0.2979288699076183+0.0j)  (-0.011012071700225508+0.0j)  (-0.002455032963763479+0.0j)  (0.08444718706341547+0.0j)  (0.09587552286691296+0.0j)  (-0.026658530216451055+0.0j)  (-0.04452399444466061+0.0j)  (0.040096940899038945+0.0j)  (0.009864995204344362+0.0j)  (0.00741505732062126+0.0j)  (-0.03644435007473156+0.0j)  (-0.0739664810688963+0.0j)  (0.1628463407738934+0.0j)  (0.02429640240413455+0.0j)  (-0.034041740229353065+0.0j)  (-0.00017963301922985155+0.0j)  (-0.07969010705189256+0.0j)  (0.05978693644179726+0.0j)  (-0.010612208061206484+0.0j)  (-0.060855981511269926+0.0j)  (-0.07660707108902971+0.0j)  (0.15132657160332114+0.0j)  (-0.05786605613473131+0.0j)  (-0.03179727146049648+0.0j)  (-0.008667536542603589+0.0j)  (-0.0044266997983733345+0.0j)  (0.12862553163445792+0.0j)  (0.06306978664190294+0.0j)  (-0.0804040785490944+0.0j)  (-0.0010451191064046433+0.0j)  (-0.0638085599022732+0.0j)  (0.08514797406474219+0.0j)  (0.002741095090049665+0.0j)  (-0.06528673946310842+0.0j)  (-0.0020543149205330216+0.0j)  (-0.051890957290931496+0.0j)  (0.008986109685564287+0.0j)  (0.004958108884428797+0.0j)  (0.06491455321149517+0.0j)  (0.05428102086195257+0.0j)  (-0.0467499145216715+0.0j)  (-0.08053903732915747+0.0j)  (-0.008895086293288125+0.0j)  (-0.04145367463039493+0.0j)  (0.038711697648540634+0.0j)  (0.016168424078226964+0.0j)  (0.024273869823839368+0.0j)  (0.026402515234855168+0.0j)  (-0.12550931133306978+0.0j)  (-0.034401204149251116+0.0j)  (-0.0002445802463900397+0.0j)  (-0.0556841834108009+0.0j)  (-0.0704109957812203+0.0j)  (0.10257526202327899+0.0j)  (0.004494847213597577+0.0j)  (0.0066174073666493164+0.0j)  (-0.055726086482648+0.0j)  (-0.05760631151849825+0.0j)  (0.027704176766419984+0.0j)  (0.05246178130083928+0.0j)  (0.12776318350530866+0.0j)  (-0.06302150190253777+0.0j)  (-0.0622803023164251+0.0j)  (-0.10104928762496024+0.0j)  (0.08523092365140582+0.0j)  (0.03712234665860226+0.0j)  (0.005188169309399082+0.0j)  (0.03850374528421022+0.0j)  (0.07187690834400923+0.0j)  (-0.018194339357500477+0.0j)  (-0.024961571423833238+0.0j)  (-0.008203412088574336+0.0j)  (-0.052206724984011264+0.0j)  (0.029590336957333808+0.0j)  (0.00984333867056839+0.0j)  (0.034574731110433535+0.0j)  (-0.012196335744421364+0.0j)  (-0.04017239383368734+0.0j)  (0.07555429299604964+0.0j)  (0.022806119608436128+0.0j)  (-0.023864032085274614+0.0j)  (-0.0010279974835801457+0.0j)  (-0.004085371417082659+0.0j)  (-0.003962894000511526+0.0j)  (-0.03739684440639832+0.0j)  (0.057385150655352934+0.0j)  (-0.017223787795657492+0.0j)  (-0.00991193119308883+0.0j)  (-0.03847156861874722+0.0j)  (0.016839142863564305+0.0j)  (0.04462078367993165+0.0j)  (-0.015077041366186502+0.0j)  (-0.036806820235143145+0.0j)  (0.08775126924306977+0.0j)  (-0.007661734011344203+0.0j)  (0.007983394162462052+0.0j)  (0.0012824130864834964+0.0j)  (0.0011360695630750193+0.0j)  (0.07812885958007998+0.0j)  (-0.021246064896460765+0.0j)  (0.015789384306948307+0.0j)  (0.011313339033474399+0.0j)  (-0.006618097034043085+0.0j)  (0.012667290238459626+0.0j)  (-0.004921258097041854+0.0j)  (0.01279728935215583+0.0j)  (-0.032930023697536774+0.0j)  (0.00902383424525722+0.0j)  (-0.009064255677100308+0.0j)  (0.00047910951503582646+0.0j)  (-0.0056255388202792345+0.0j)  (0.00028228835227199847+0.0j)  (-0.003949300195437198+0.0j)  (0.00040302821426744503+0.0j)  (-0.0052686874911668635+0.0j)  (0.0006569982699613954+0.0j)  (-0.002126515032938581+0.0j)  (9.241746952720162e-05+0.0j)
 (-0.00023443256247788295-6.497017020648047e-19j)  (0.001412308188702768+1.3084870367707801e-17j)  (-0.00033120797376765833-4.2246842612326204e-18j)  (-0.008240242404928844+2.213111991304338e-17j)  (0.002048405256143708-1.3020711025110854e-17j)  (0.008813588122172058-2.642822341456243e-17j)  (0.0005949118167817453+2.915939617274839e-17j)  (0.006394820520353322+1.5037243792974164e-18j)  (-0.0002576520386081471-1.815302627600858e-19j)  (-0.015798696171588456+1.8238576927785264e-17j)  (0.014169361935121527-1.3124613826182627e-17j)  (-0.03767402207811007+2.657074490794636e-17j)  (0.014786324427605815-1.1737040769594192e-17j)  (-0.006884110103370359+4.146088919191815e-18j)  (0.02507737461925111-3.3620866982811484e-17j)  (0.017242936550809218+3.3841619750189392e-18j)  (-0.029049161172299918-5.782812369237274e-18j)  (0.027768746453208926-9.237070390109947e-17j)  (0.008644321560078928-3.365550114119303e-17j)  (-0.052047703586460825+4.770033070290214e-17j)  (0.0010846867176300319+1.3733212713175963e-17j)  (0.023461317437565785+3.9371391626420495e-16j)  (-0.05262102160306951+3.430285978985115e-16j)  (-0.012365585720000231+6.626752010015693e-17j)  (-0.054517149589543526+4.4791494185813725e-17j)  (0.022465598361187784-1.5135812318845298e-17j)  (0.027644631659788053-1.26611147127746e-17j)  (-0.047133086162360366+4.335178509253588e-17j)  (0.07191832465591042-4.1741851337873054e-17j)  (0.05374388216748569-2.696062524704192e-17j)  (-0.027126535955046355-4.703718162292241e-16j)  (0.046192330042994376+2.8010923127671563e-16j)  (0.12329255302934147+2.8351049589550953e-17j)  (0.023787078476629142-3.003952436734146e-17j)  (-0.013614907692304959-8.889885215033763e-17j)  (-0.001598019951951502+3.139133414629525e-17j)  (-0.011701629382047433-1.621247123508183e-16j)  (0.017678269055249093+3.0777911667688455e-17j)  (0.12022289123260209-9.306947175816338e-16j)  (-0.12090637496259553-2.2106924963341222e-16j)  (0.05068485447307397+1.247535990082924e-16j)  (0.06406434369354713+5.263354135281164e-16j)  (0.025565181858932917-3.163929910712212e-17j)  (0.003928001412233508+3.746591847955462e-17j)  (-0.038123911253761286+1.332436008506972e-17j)  (-0.037743858081089376-3.8489800424995975e-17j)  (0.0009861626640661203+5.121203550666974e-17j)  (0.0069412719361870295-5.8983229986473285e-18j)  (0.04221937232758627-2.1628944898526355e-17j)  (0.08259412529155527-9.422668896762712e-17j)  (0.053934202867917766-3.6017399667009265e-16j)  (-0.005177687400970884-5.2065846820890474e-17j)  (0.025307595585751953-6.455272062476352e-16j)  (-0.1215298477894491+1.4341504099766467e-16j)  (-0.2395113868348787+1.0042401984286318e-16j)  (0.10150907515681037-1.897688944635877e-17j)  (0.12957257334901207-8.767239710136772e-17j)  (-0.1764866199775541+2.436897444564856e-17j)  (-0.059198329606554356+2.8226588031906786e-17j)  (-0.036322450683658254-1.1510506702415095e-17j)  (0.05071779698332354+2.0056702171663302e-17j)  (0.06769695309178307-2.5815583427421796e-17j)  (0.01765971720600725-2.787340279818518e-17j)  (0.03482055108882746+2.439680610542842e-16j)  (0.09951578938772321+1.0892799060723032e-17j)  (-0.04745655524655944-1.7542597491354594e-17j)  (-0.04487144437109612-1.57220385877827e-17j)  (-0.008444571366982102-1.121481335332686e-15j)  (-0.0823907366550982+1.475865529644359e-17j)  (0.18570245137471464+1.2252548858069308e-18j)  (0.02573161074124529-1.1175508527845001e-17j)  (0.014183068299203704-4.382348154186119e-17j)  (-0.0781390941143756-6.799929781828947e-17j)  (-0.03977174252270687+4.846672251400123e-18j)  (-0.10287338808209445-4.1650170260958765e-17j)  (-0.0033051230399700985-4.296237622137846e-17j)  (0.09316252202486602+8.929485713439462e-18j)  (-0.01929457836304512-1.6325012955911624e-17j)  (-0.02913341360383792-4.004403400227765e-17j)  (0.021524054205365212-7.602245016912098e-18j)  (0.011113027085232263+4.1294220078583587e-17j)  (-0.061409089769729266-8.064398325335074e-17j)  (-0.10589493599049563-2.1151967649665195e-17j)  (0.03366805963731387-3.95194294221001e-16j)  (0.0939944739776985+1.6918649506273738e-17j)  (0.05120325492716018-2.0316933826846114e-16j)  (0.036671787801485695-1.2250683421618117e-18j)  (0.005791851288377725-3.3218625516158286e-17j)  (-0.03593584541613688+1.2813550790556243e-15j)  (0.05917593204772843+3.8527095210515014e-17j)  (0.015491318859452277-1.8096910711422848e-17j)  (0.04026010158147594-4.1782728885307417e-19j)  (0.002190036172467977-4.267900568642723e-18j)  (0.0035970889208505868-3.256622827655138e-17j)  (-0.02928473494947008-1.6249866199187425e-17j)  (-0.02407351132298393-2.106961606144422e-17j)  (0.021190542246970062+1.1351519169866488e-17j)  (0.06672035390531368+2.5998578813458375e-17j)  (-0.02361766609394666-1.7105653872808835e-17j)  (-0.0076854486138302845+4.418045906615369e-17j)  (0.03568612655504252-8.836345171604081e-18j)  (0.0037673912529278264-1.2724908661870972e-17j)  (-0.010639011855293342-1.2143577089555607e-15j)  (-0.004933107837264909+1.6663153800158015e-17j)  (0.008795387659685374+6.62841892673737e-18j)  (-0.06554504567813238-2.1786296578499806e-17j)  (0.004080027864041019-1.3468230214134282e-17j)  (0.04906962388532085-3.3815527973714947e-17j)  (0.013473549442037486-4.600373135556599e-18j)  (0.08652000486996553-2.3915373028841797e-16j)  (-0.049561553743243184-2.0310494753750906e-17j)  (-0.07336239878564893-3.2267909955635053e-17j)  (-0.05245730095696015+2.4766892478882288e-17j)  (0.11612507592717836+8.381003984060175e-18j)  (-0.08440261311276673-5.9262958133037e-18j)  (0.006594711311394755+2.6676315904784518e-17j)  (0.008877750147581203+1.5041089013211532e-18j)  (0.23739607274785957+2.3633065015037486e-17j)  (-0.049347654906253764-8.969017299007095e-18j)  (0.101715112515648+1.1676639710057882e-17j)  (-0.07263712010257918-9.142966821756897e-18j)  (0.019448620120195076+1.3797321042810748e-18j)  (-0.05175013656620871-3.3389339322867795e-18j)  (0.011020934743504055+5.921420097639799e-19j)  (-0.05118481174094971-4.720245725702999e-18j)  (0.054328077017658606+6.578694380402256e-18j)  (-0.025500991055608945-2.488475244307001e-18j)  (0.030394395724495822+3.401736839700846e-18j)  (0.030394394308301903+3.4017366067903973e-18j)  (-0.02550099161537118-2.4884752690312882e-18j)  (0.054328075947909865+6.578694179494619e-18j)  (-0.05118481151459608-4.72024555850401e-18j)  (0.011020936226281506+5.9214154426153e-19j)  (-0.0517501387146045-3.338933972855594e-18j)  (0.01944862262015362+1.3797323497268532e-18j)  (-0.07263708918547385-9.14296318757459e-18j)  (0.1017151262367703+1.1676641578951765e-17j)  (-0.049347656099885916-8.969017678124868e-18j)  (-0.23739607669951154-2.3633065769985693e-17j)  (0.008877748697582215+1.5041090630824735e-18j)  (0.00659471020308156+2.667632146674302e-17j)  (-0.08440261100169244-5.926295667653586e-18j)  (-0.11612507931981873-8.381002926354715e-18j)  (0.05245729837866061-2.476689134938146e-17j)  (0.07336238781020402+3.226791036274249e-17j)  (-0.049561558768901934-2.0310501151720263e-17j)  (-0.08652000776424058+2.391536369083442e-16j)  (-0.013473549304309837+4.6003749264490255e-18j)  (0.04906962456883521-3.381552402006275e-17j)  (-0.0040800250381052144+1.3468231123010251e-17j)  (-0.06554504715694348-2.178629426721009e-17j)  (-0.008795392191952061-6.628423545401033e-18j)  (-0.00493310713939037+1.6663150576345502e-17j)  (-0.010639012298995736-1.2143688601503775e-15j)  (-0.0037673922726669806+1.2724910031610048e-17j)  (-0.035686132105839395+8.836347270402123e-18j)  (-0.007685439285947346+4.418038414292065e-17j)  (0.023617671588754524+1.710565283478686e-17j)  (-0.06672034789428687-2.5998574991762987e-17j)  (-0.021190543489321978-1.1351518231885493e-17j)  (-0.024073505230514443-2.106961444717943e-17j)  (0.029284730696959457+1.6249862630419907e-17j)  (-0.003597087915277397+3.256622389250236e-17j)  (-0.0021900342285908325+4.267904419344125e-18j)  (0.04026009745627243-4.178286904969326e-19j)  (-0.015491323358888712+1.8096912189615135e-17j)  (-0.05917591903315868-3.852708388457864e-17j)  (0.035935866760797845-1.2813911901239788e-15j)  (-0.005791854804266847+3.321861499953507e-17j)  (0.03667178538603672-1.2250845726357472e-18j)  (-0.051203252265071705+2.0317007693892196e-16j)  (0.09399447359087101+1.6918646241746894e-17j)  (-0.03366805021468385+3.951936937542898e-16j)  (0.10589492784199586+2.1151973366441836e-17j)  (-0.06140909309164269-8.064397602525576e-17j)  (0.011113020640338325+4.129420523455903e-17j)  (-0.02152405833458941+7.602250660927747e-18j)  (0.029133420327783058+4.0044035274860895e-17j)  (-0.019294604375637077-1.6325012868515013e-17j)  (0.09316252175629412+8.929467136887291e-18j)  (0.003305063727855521+4.296256167737582e-17j)  (0.10287338185991797+4.1650203121576464e-17j)  (-0.0397717399671098+4.84666706012181e-18j)  (-0.07813909256521391-6.799930052473008e-17j)  (0.014183075765620161-4.3823492316654794e-17j)  (-0.025731613187906864+1.1175519572443019e-17j)  (0.18570245845475114+1.2252495659556541e-18j)  (0.08239071913510781-1.475862538776139e-17j)  (0.008444544429533931+1.1215241347739722e-15j)  (0.04487144227600519+1.5722033900143767e-17j)  (0.04745654159419964+1.754259558754662e-17j)  (-0.0995158076129074-1.089279788301554e-17j)  (-0.034820543986440265-2.439684662154687e-16j)  (-0.01765971871458391+2.7873398093852593e-17j)  (0.06769698119216647-2.581556109534121e-17j)  (0.05071773875081945+2.0056715972992423e-17j)  (-0.036322471597433334-1.1510494456308037e-17j)  (-0.059198314703913554+2.822659496374558e-17j)  (-0.17648658449213994+2.4368972615929854e-17j)  (0.12957261588251895-8.767237629041705e-17j)  (0.10150907422969908-1.8976896023859093e-17j)  (0.23951138339893743-1.0042403650765472e-16j)  (-0.12152986652927834+1.4341558213878866e-16j)  (0.025307719394154608-6.455299532130885e-16j)  (-0.005177716608577433-5.206605692996227e-17j)  (0.053934181470872505-3.6017383949439917e-16j)  (-0.0825941253924382+9.42267020530775e-17j)  (0.04221937484554092-2.1628897101583003e-17j)  (0.006941283733490816-5.898341687248753e-18j)  (0.0009861697958955286+5.1211998814245123e-17j)  (0.03774385412054766+3.848981035291008e-17j)  (-0.038123912912774394+1.332435835605201e-17j)  (-0.0039279887963260905-3.7465954754238886e-17j)  (-0.025565177554647656+3.1639295029632585e-17j)  (0.06406432323281228+5.263359503758772e-16j)  (-0.05068485913587554-1.2475359391936005e-16j)  (-0.12090632905541487-2.2106927379567684e-16j)  (-0.12022293952759558+9.306935201703016e-16j)  (0.017678283734826945+3.077795155753666e-17j)  (-0.011701623759971315-1.621242650602197e-16j)  (0.0015980275370262361-3.1391341062523405e-17j)  (0.013614899347460605+8.889897946441511e-17j)  (-0.02378706856398046+3.003955946217516e-17j)  (-0.12329254967387833-2.835100829072137e-17j)  (0.04619238259604178+2.8010925421519494e-16j)  (-0.027126494825506352-4.703707381228342e-16j)  (-0.05374387044979814+2.696062611889036e-17j)  (0.07191832435761848-4.174184518919122e-17j)  (0.04713308186290989-4.33517770043845e-17j)  (-0.027644614732673024+1.2661095294741877e-17j)  (-0.022465582009530298+1.5135794619994766e-17j)  (0.054517150440694384-4.4791502130219365e-17j)  (-0.012365559624046063+6.626741388115246e-17j)  (-0.052621024967090084+3.430287447467897e-16j)  (0.023461318867976675+3.937134816151203e-16j)  (0.0010846832833556362+1.3733231817319248e-17j)  (0.05204769181413765-4.770030403269694e-17j)  (-0.008644346294919013+3.365551704705803e-17j)  (0.027768751827774493-9.237074487138191e-17j)  (0.02904916605840117+5.782838094058964e-18j)  (-0.017242920356115746-3.3841678562413793e-18j)  (0.0250773666705132-3.362085777455182e-17j)  (-0.006884109431992549+4.1460893430104e-18j)  (0.014786338400178138-1.1737051025788616e-17j)  (-0.03767401393860412+2.657074070908874e-17j)  (0.014169364378388309-1.3124615815258816e-17j)  (-0.015798690328220497+1.823856797817097e-17j)  (-0.00025765260331815296-1.8153232562142376e-19j)  (0.006394818532056741+1.5037381789097482e-18j)  (0.0005949143168768305+2.9159540240559995e-17j)  (0.00881358807320244-2.6428239320350424e-17j)  (0.0020484046482792647-1.3020718484359298e-17j)  (-0.00824024300134514+2.2131135154892174e-17j)  (-0.0003312035494866376-4.224640068110334e-18j)  (0.0014123104038722854+1.308488424363674e-17j)  (-0.00023443262177173072-6.497018367316843e-19j)
