 (4.185470579321535e-08+0.0j)  (-8.017491395023642e-05+0.0j)  (0.0005996993996464419+0.0j)  (-4.9757899818265666e-05+0.0j)  (0.00034550871605437076+0.0j)  (-0.00013647229995156993+0.0j)  (6.352983228401954e-05+0.0j)  (-1.876921742742257e-06+0.0j)  (0.00026129084396334714+0.0j)  (-0.005244688454683469+0.0j)  (0.002137823599158469+0.0j)  (-0.0006806300043843373+0.0j)  (9.205841831518739e-06+0.0j)  (2.3131833701011665e-05+0.0j)  (-0.0006064068847525835+0.0j)  (0.00046760704730833947+0.0j)  (3.759661801717271e-05+0.0j)  (-0.00022687409167037204+0.0j)  (-0.00021079666438282167+0.0j)  (0.0007361760361294481+0.0j)  (0.004122304050506568+0.0j)  (-0.0017955386531013373+0.0j)  (-0.0005931260963850404+0.0j)  (0.01018178342905428+0.0j)  (0.003543814548684925+0.0j)  (-7.892278776053584e-05+0.0j)  (-0.001865738238976631+0.0j)  (0.0028497014857656465+0.0j)  (-0.008345852293358822+0.0j)  (0.0005754422107886289+0.0j)  (0.0007653349267286526+0.0j)  (0.000377392612501648+0.0j)  (0.000873203743004252+0.0j)  (-0.0015505714431409492+0.0j)  (-0.0005193199757561693+0.0j)  (-0.0016202027639087356+0.0j)  (0.004577637796859581+0.0j)  (0.000804603309232546+0.0j)  (0.006374869800157106+0.0j)  (-0.01101747384365562+0.0j)  (-0.0006576887956133869+0.0j)  (0.002306538093524324+0.0j)  (0.019643130220788004+0.0j)  (0.00045540229805395005+0.0j)  (0.022953343357535776+0.0j)  (-0.004065954995887736+0.0j)  (-0.03780681935532578+0.0j)  (-0.00867305287771741+0.0j)  (0.035891258780319894+0.0j)  (0.019819985234451925+0.0j)  (0.01050948518252632+0.0j)  (-0.006594728409819711+0.0j)  (-0.0770157346667463+0.0j)  (0.01166672529393374+0.0j)  (0.011368925980309728+0.0j)  (0.05422513773738205+0.0j)  (-0.061195345093607065+0.0j)  (-0.009704448001289303+0.0j)  (-0.02510179250670471+0.0j)  (-0.009848842535111816+0.0j)  (-0.06606935394405125+0.0j)  (0.04616966598943979+0.0j)  (0.006153701952659531+0.0j)  (0.003410135712810164+0.0j)  (0.010072808912072568+0.0j)  (-0.007247563653445728+0.0j)  (-0.022295632125505484+0.0j)  (-0.08923744373090742+0.0j)  (0.008506198272541319+0.0j)  (0.04995043933061423+0.0j)  (-0.05692461514390005+0.0j)  (-0.009427679285332323+0.0j)  (-0.002739502090886396+0.0j)  (-0.01469653595866808+0.0j)  (0.0268535852483007+0.0j)  (0.0013911094333799807+0.0j)  (0.005540441772006446+0.0j)  (-0.020970358167725113+0.0j)  (-0.007017917418836074+0.0j)  (-0.00013049101705722607+0.0j)  (-0.0635933801230225+0.0j)  (0.012286635230397221+0.0j)  (0.003876329039534094+0.0j)  (0.030515544143786613+0.0j)  (0.0341966160932883+0.0j)  (-0.009155498769997923+0.0j)  (-0.01785346973954122+0.0j)  (0.014894700481766459+0.0j)  (0.025119816381405674+0.0j)  (0.0035937938246052765+0.0j)  (-0.027074056154515566+0.0j)  (-0.06637104881004223+0.0j)  (0.06254672923236296+0.0j)  (0.011716728179153618+0.0j)  (-0.10151967180458639+0.0j)  (-0.0030206596199933286+0.0j)  (0.0053893017461757+0.0j)  (0.004157473054811537+0.0j)  (-0.016865350457496462+0.0j)  (-0.006160211617916382+0.0j)  (-0.0035566262611909116+0.0j)  (0.03186458575736777+0.0j)  (-0.0015950409482089986+0.0j)  (0.0014225013601242037+0.0j)  (0.0053347736883707945+0.0j)  (-0.021750567215834914+0.0j)  (0.0006109491848030415+0.0j)  (-0.00019249325449303997+0.0j)  (0.02536144567166092+0.0j)  (-0.014026660544720975+0.0j)  (0.02695070229718071+0.0j)  (0.01843396489052246+0.0j)  (-0.007629530278145795+0.0j)  (-0.0064072833135255915+0.0j)  (-0.16131155602071973+0.0j)  (0.022189078792996027+0.0j)  (0.08625860680537788+0.0j)  (-0.06635016612377755+0.0j)  (-0.03168960886303855+0.0j)  (0.09197626182392003+0.0j)  (0.14969317051990264+0.0j)  (-0.00793978729282876+0.0j)  (-0.07249878731439457+0.0j)  (0.11170143159843536+0.0j)  (-0.05098890551544387+0.0j)  (0.030857483667324537+0.0j)  (0.01518042367909882+0.0j)  (-0.5798769145888554+0.0j)  (0.5798769145888312+0.0j)  (0.015180423679099105+0.0j)  (-0.030857483667324236+0.0j)  (0.050988905515444036+0.0j)  (0.111701431598436+0.0j)  (-0.07249878731439315+0.0j)  (-0.007939787292826366+0.0j)  (0.14969317051990375+0.0j)  (-0.09197626182391926+0.0j)  (-0.03168960886303837+0.0j)  (-0.06635016612377949+0.0j)  (0.08625860680537499+0.0j)  (0.022189078792995802+0.0j)  (-0.16131155602072028+0.0j)  (-0.006407283313525691+0.0j)  (0.0076295302781455385+0.0j)  (0.018433964890522035+0.0j)  (0.0269507022971803+0.0j)  (-0.014026660544720905+0.0j)  (0.025361445671660526+0.0j)  (-0.00019249325449303902+0.0j)  (0.0006109491848030368+0.0j)  (-0.021750567215834918+0.0j)  (0.005334773688370826+0.0j)  (-0.0014225013601241521+0.0j)  (0.0015950409482090066+0.0j)  (0.03186458575736771+0.0j)  (-0.003556626261190892+0.0j)  (0.0061602116179190446+0.0j)  (0.016865350457495366+0.0j)  (-0.004157473054811134+0.0j)  (-0.005389301746175448+0.0j)  (-0.003020659619993106+0.0j)  (0.10151967180458606+0.0j)  (-0.011716728179153951+0.0j)  (-0.06254672923236676+0.0j)  (0.06637104881003832+0.0j)  (0.027074056154515892+0.0j)  (0.0035937938246055332+0.0j)  (-0.025119816381405934+0.0j)  (-0.01489470048176732+0.0j)  (-0.017853469739540592+0.0j)  (0.009155498769997656+0.0j)  (0.03419661609327898+0.0j)  (0.03051554414379678+0.0j)  (-0.003876329039532391+0.0j)  (-0.01228663523039965+0.0j)  (-0.06359338012302239+0.0j)  (0.00013049101705795186+0.0j)  (0.00701791741883617+0.0j)  (0.0209703581677251+0.0j)  (0.005540441772006505+0.0j)  (-0.0013911094333801989+0.0j)  (-0.026853585248300768+0.0j)  (-0.014696535958667656+0.0j)  (-0.002739502090885976+0.0j)  (0.00942767928533198+0.0j)  (0.05692461514390149+0.0j)  (-0.049950439330609615+0.0j)  (-0.008506198272537981+0.0j)  (-0.08923744373090958+0.0j)  (0.022295632125505487+0.0j)  (0.007247563653445715+0.0j)  (0.01007280891207236+0.0j)  (0.0034101357128103887+0.0j)  (0.006153701952659847+0.0j)  (-0.04616966598943741+0.0j)  (-0.06606935394405393+0.0j)  (0.009848842535111375+0.0j)  (0.025101792506705193+0.0j)  (0.009704448001285785+0.0j)  (0.06119534509360886+0.0j)  (-0.054225137737382786+0.0j)  (-0.01136892598030856+0.0j)  (-0.011666725293933478+0.0j)  (0.07701573466674615+0.0j)  (0.006594728409819424+0.0j)  (0.01050948518252574+0.0j)  (0.019819985234453077+0.0j)  (-0.035891258780317625+0.0j)  (-0.008673052877718253+0.0j)  (-0.03780681935532271+0.0j)  (0.004065954995889533+0.0j)  (0.022953343357536904+0.0j)  (0.0004554022980538663+0.0j)  (-0.01964313022078834+0.0j)  (-0.0023065380935240166+0.0j)  (-0.0006576887956133667+0.0j)  (-0.011017473843655418+0.0j)  (0.006374869800157338+0.0j)  (0.0008046033092325547+0.0j)  (-0.004577637796859602+0.0j)  (-0.00162020276390879+0.0j)  (0.0005193199757561948+0.0j)  (0.0015505714431410412+0.0j)  (0.0008732037430039146+0.0j)  (-0.0003773926125016618+0.0j)  (-0.0007653349267287106+0.0j)  (-0.0005754422107886858+0.0j)  (0.008345852293358904+0.0j)  (-0.002849701485765744+0.0j)  (-0.001865738238976684+0.0j)  (-7.892278776057979e-05+0.0j)  (0.003543814548685016+0.0j)  (-0.010181783429054332+0.0j)  (0.0005931260963850319+0.0j)  (0.001795538653101575+0.0j)  (-0.004122304050506512+0.0j)  (-0.0007361760361293326+0.0j)  (-0.000210796664382815+0.0j)  (0.0002268740916703506+0.0j)  (3.759661801716727e-05+0.0j)  (-0.00046760704730838094+0.0j)  (-0.0006064068847525425+0.0j)  (2.3131833700996517e-05+0.0j)  (-9.205841831565764e-06+0.0j)  (0.0006806300043839745+0.0j)  (-0.002137823599158622+0.0j)  (0.0052446884546834055+0.0j)  (-0.0002612908439633598+0.0j)  (1.8769217427416003e-06+0.0j)  (-6.352983228401766e-05+0.0j)  (0.00013647229995154893+0.0j)  (-0.0003455087160543398+0.0j)  (4.975789981826427e-05+0.0j)  (-0.000599699399646436+0.0j)  (8.017491395023603e-05+0.0j)  (-4.1854705794820376e-08+0.0j)
 (-7.857376843357516e-07+6.614230663870471e-22j)  (0.0014891005332985994-1.798514362245021e-18j)  (-0.011138129886872638+1.3422094286592281e-17j)  (0.0008116362745512209-1.1948289647371122e-18j)  (-0.005164716734330615+9.631226731530494e-18j)  (0.002141817379550562-4.197913552943318e-18j)  (-0.0010207038359009218+2.0431961382581193e-18j)  (5.728303815643245e-05-6.622845814884034e-20j)  (-0.003031622584743928+2.478169347523617e-18j)  (0.06614659399428344-6.253634344380257e-17j)  (-0.024911394397347936+3.07317836490733e-17j)  (0.01432630747155624+8.152744590334701e-18j)  (0.00017618134421367568+2.225175636602023e-19j)  (-0.00026790353428344973+4.1269923443657813e-19j)  (0.00796395067838971-5.243456147894204e-18j)  (-0.006205331202506772+4.435061630029847e-18j)  (-0.00041037896172684387+9.139695608014795e-19j)  (0.00268738262768386-1.131975449421253e-18j)  (0.0025256016410849826-9.542493647211407e-19j)  (-0.008956059260670944-1.1665607469942272e-18j)  (-0.05238679553219428-1.5609795495808887e-17j)  (-0.001829290143861892-8.773760716336639e-17j)  (0.004797445015934702-1.0167166772121416e-17j)  (-0.07655618819368229+5.858344235756387e-17j)  (-0.02678188837381096+2.0175397212456353e-17j)  (-0.000676140583684353-2.5715245116948218e-17j)  (0.01659820823121629-9.053011034173013e-18j)  (-0.020491585329022306+1.42966959186948e-17j)  (0.06851773948025172-4.3387001489293614e-17j)  (-0.005312369987780263+2.437881460733835e-18j)  (0.0014144289835633277+3.604183214611938e-18j)  (-0.009236114501303083+8.758769001181142e-18j)  (0.010725755216990271+3.148582130460653e-17j)  (-0.04701373370286003-1.5957735366780602e-16j)  (0.006809012079756978+3.1141121954711448e-18j)  (0.022735238327369303+1.5858868806805005e-19j)  (-0.010609107051928423+4.9612940949861636e-18j)  (0.006112407823064521+1.1429847069262326e-17j)  (-0.09241717782049724+1.7837605757575138e-16j)  (-0.13521194498165182-1.8997155005358952e-16j)  (0.012866596291208544-1.2800717284676589e-17j)  (-0.03067640885897014-6.218583368559253e-17j)  (-0.23141531424690448+2.934056610655325e-16j)  (-0.009269990389722581+2.235877785395696e-16j)  (-0.021218735534976718-1.2800606960862352e-18j)  (0.005849126895830323+3.165975828806429e-17j)  (0.03878490298929074+1.6755860758100636e-17j)  (-0.01643877938966754-2.4480739232882867e-17j)  (-0.004127161900286863-2.278629499054338e-17j)  (0.052296243836423194-3.21063252161322e-17j)  (0.04354210495445812-1.189913185150842e-17j)  (-0.027566548202449512-2.9844872296328027e-18j)  (-0.2226551596428413-1.1555049268458555e-17j)  (0.05048663738471253-6.045028616922178e-17j)  (0.03405570243405577+1.894649022870421e-18j)  (0.15351209443391645-3.0075799297397058e-18j)  (-0.15102892282358585+4.558832306355073e-17j)  (-0.014296213524432992+2.005105359890453e-18j)  (-0.0012416776475318025-7.582101601365141e-17j)  (-0.03497145973767311+1.9032414487759766e-17j)  (-0.14387159564637883+2.1828374658763478e-17j)  (0.08001041158747726+5.405116839586705e-18j)  (0.013136025072211222+1.8337935753055525e-18j)  (-0.001726071739808082+1.6483788248669916e-17j)  (0.12275306052256614-3.236555583557557e-17j)  (0.02934596322375709+3.886688072467633e-17j)  (-0.03125407745139917-1.781304835153445e-17j)  (-0.15104074721034527-7.507735590693785e-18j)  (0.027198184857049328+4.714492493472983e-17j)  (0.045157369387084534+7.697656652028022e-18j)  (-0.14419498643260184+9.993402830571966e-18j)  (-0.03904896194934106-4.011853126637594e-17j)  (-0.009665712516199375+5.35825165267868e-18j)  (-0.039190263460274176-5.464778815236809e-19j)  (-0.14198032079697884-2.6236737940726497e-17j)  (0.01308510566363028+2.774878421744429e-17j)  (-0.02253548429732881+8.88550571643332e-18j)  (0.007782675387392211-4.4452016103749115e-17j)  (-0.02521923311987077-8.174599526377732e-17j)  (0.0011304838693736408+2.061431379480405e-18j)  (-0.1662904968739496-1.7929402024839777e-17j)  (0.008933452683144869+3.617218127447528e-17j)  (0.12494814588603304+1.5826802162457556e-16j)  (-0.04697118701503973-2.429129604631446e-16j)  (0.24113949252778405+2.7155319750881607e-16j)  (0.010300704295865697-6.199009966726538e-18j)  (-0.044336414069736534-1.5881834578436755e-18j)  (-0.036222410545701446+7.629031954111043e-18j)  (-0.010380306643733267-5.0948930138026146e-18j)  (0.005704582948500575+3.162119532904771e-17j)  (0.015198577764348964+2.931888507079448e-18j)  (0.024226510250400277+2.8165857904209952e-18j)  (-0.029929574952297172-1.2956693655109163e-18j)  (0.004111185186514606+1.1324083180172973e-18j)  (0.02469050602279646+3.837335091429266e-18j)  (-0.0015114468218156586-1.142202637811848e-18j)  (-0.0012399202529420651+4.360619013504567e-19j)  (0.014830179807780399-1.5928410873933018e-19j)  (-0.10824426234982495-6.704677613380105e-18j)  (0.006499316392261272-7.095322003120446e-19j)  (-0.018297422199946362-1.0798834926268587e-18j)  (-0.00693420242963437-3.1584741272085674e-18j)  (0.0001209405354811767+1.1397421720754962e-19j)  (-0.00023613889689351594-1.3490478207039506e-18j)  (-0.001036490078884223-4.808614178923462e-19j)  (0.004135454648554585+1.7966306091937474e-18j)  (-0.00011572698775424723-4.31891576088037e-20j)  (3.4509596879409455e-05-1.1645824539510852e-20j)  (0.03255155926641138+6.073684550400654e-18j)  (-0.013991228258176482-3.3779447685020705e-18j)  (0.028085469929111644+6.252719106663418e-18j)  (0.021761463386799185+4.811245978755828e-18j)  (-0.0071298434952100365-1.886955581859131e-18j)  (-0.0064423724260808755-1.4666752257253361e-18j)  (-0.15078078814300494-3.5946383296738305e-17j)  (0.018829522594897095+4.403103498267709e-18j)  (0.06502040897780913+1.434703597756415e-17j)  (-0.04836925612954538-1.0907093496074417e-17j)  (-0.021418824711815047-4.419720466033589e-18j)  (0.05874618101098352+1.2533610425259806e-17j)  (0.0895385476877835+1.8303130357713988e-17j)  (-0.004134593000949581-1.0510046833400464e-18j)  (-0.03797976186867197-7.777442338903977e-18j)  (0.0555824974909567+1.1731525118413684e-17j)  (-0.01557505260179359-3.651460030210504e-18j)  (0.004534638315653251+1.0403924046371182e-18j)  (0.001954664592539388+4.622804923269631e-19j)  (-0.0018511888103242202-4.1962663712331143e-19j)  (-0.0018511888103241525-4.1962663712330064e-19j)  (-0.00195466459253952-4.622804923271565e-19j)  (0.004534638315653234+1.0403924046369672e-18j)  (-0.015575052601793756-3.651460030210698e-18j)  (-0.05558249749095711-1.1731525118413678e-17j)  (0.037979761868671136+7.777442338903582e-18j)  (0.004134593000948327+1.0510046833404897e-18j)  (-0.08953854768778396-1.830313035771455e-17j)  (0.05874618101098314+1.2533610425259647e-17j)  (0.021418824711814777+4.419720466033148e-18j)  (0.04836925612954718+1.090709349607484e-17j)  (-0.0650204089778069-1.434703597756357e-17j)  (-0.018829522594896914-4.4031034982678216e-18j)  (0.15078078814300566+3.594638329673849e-17j)  (0.006442372426081027+1.4666752257257907e-18j)  (-0.0071298434952096175-1.88695558185934e-18j)  (-0.02176146338679876-4.81124597875562e-18j)  (-0.02808546992911118-6.252719106663192e-18j)  (0.013991228258176442+3.377944768502371e-18j)  (-0.032551559266410984-6.073684550400469e-18j)  (-3.450959687936945e-05+1.1645824539319703e-20j)  (0.00011572698775421243+4.318915760893832e-20j)  (-0.004135454648554814-1.796630609193806e-18j)  (0.0010364900788838727+4.808614178923138e-19j)  (-0.0002361388968936183-1.3490478207037591e-18j)  (0.00012094053548112205+1.1397421720807771e-19j)  (0.006934202429634745+3.1584741272090543e-18j)  (0.018297422199946126+1.0798834926267847e-18j)  (0.006499316392243837-7.095322003156636e-19j)  (-0.10824426234982623-6.7046776133789955e-18j)  (0.014830179807778444-1.5928410873903744e-19j)  (-0.0012399202529419714+4.360619013496948e-19j)  (0.0015114468218161061+1.1422026378136199e-18j)  (0.024690506022795655+3.837335091428828e-18j)  (0.00411118518651464+1.132408318018448e-18j)  (-0.029929574952299143-1.2956693655133121e-18j)  (0.02422651025039879+2.816585790420764e-18j)  (0.015198577764348742+2.9318885070795444e-18j)  (-0.00570458294849974-3.162119532904372e-17j)  (-0.0103803066437331-5.094893013802124e-18j)  (-0.036222410545700655+7.629031954113294e-18j)  (0.044336414069736936+1.5881834578439574e-18j)  (0.010300704295867937-6.199009966729718e-18j)  (-0.24113949252779715-2.7155319750884245e-16j)  (0.046971187014967816+2.429129604630053e-16j)  (0.12494814588602993+1.582680216245523e-16j)  (0.008933452683146919+3.6172181274463396e-17j)  (0.16629049687395206+1.7929402024843037e-17j)  (0.0011304838693726189+2.0614313796125097e-18j)  (-0.025219233119872154-8.174599526379219e-17j)  (0.007782675387392121-4.445201610374643e-17j)  (0.022535484297329902-8.885505716438165e-18j)  (0.013085105663628856+2.774878421740529e-17j)  (-0.14198032079697953-2.6236737940716587e-17j)  (0.03919026346027499+5.464778815221186e-19j)  (0.009665712516197996-5.358251652681094e-18j)  (-0.039048961949339045-4.0118531266367784e-17j)  (-0.1441949864326018+9.993402830569346e-18j)  (0.04515736938707532+7.69765665202135e-18j)  (0.027198184857045997+4.7144924934762166e-17j)  (0.1510407472103483+7.507735590693902e-18j)  (-0.03125407745139898-1.7813048351536255e-17j)  (0.029345963223763344+3.8866880724699333e-17j)  (-0.12275306052256371+3.2365555835568357e-17j)  (0.0017260717398059951-1.6483788248673265e-17j)  (-0.013136025072209657-1.833793575306196e-18j)  (0.0800104115874718+5.405116839589885e-18j)  (0.14387159564638394-2.1828374658762597e-17j)  (-0.034971459737671504+1.903241448777841e-17j)  (-0.0012416776475337454-7.58210160136645e-17j)  (-0.014296213524425741+2.0051053599219755e-18j)  (-0.15102892282358854+4.5588323063547925e-17j)  (0.15351209443391764-3.0075799297426548e-18j)  (0.03405570243405129+1.894649022869636e-18j)  (0.05048663738471232-6.045028616922529e-17j)  (-0.22265515964283894-1.1555049268463886e-17j)  (-0.027566548202448728-2.9844872296300043e-18j)  (-0.04354210495445584+1.189913185150896e-17j)  (-0.05229624383641944+3.210632521613005e-17j)  (-0.0041271619002929555-2.2786294990539374e-17j)  (0.016438779389665644+2.44807392328755e-17j)  (-0.038784902989290826-1.67558607581055e-17j)  (0.005849126895831725+3.165975828806937e-17j)  (0.021218735534973138+1.2800606960927927e-18j)  (0.009269990389721348-2.235877785396466e-16j)  (-0.23141531424690592+2.934056610655234e-16j)  (-0.030676408858964218-6.218583368560025e-17j)  (-0.012866596291206574+1.280071728468247e-17j)  (0.13521194498165143+1.8997155005359736e-16j)  (0.09241717782049991-1.7837605757574073e-16j)  (-0.006112407823064037-1.1429847069259315e-17j)  (-0.01060910705193038+4.961294094986857e-18j)  (-0.022735238327368852-1.5858868807697404e-19j)  (0.006809012079756143+3.114112195469742e-18j)  (-0.047013733702862645-1.5957735366782476e-16j)  (-0.010725755216980654-3.148582130457778e-17j)  (-0.009236114501303325+8.758769001178302e-18j)  (0.001414428983563627+3.604183214610794e-18j)  (-0.005312369987780717+2.437881460734315e-18j)  (0.06851773948025197-4.3387001489293435e-17j)  (-0.02049158532902311+1.4296695918694237e-17j)  (-0.01659820823121723+9.053011034174387e-18j)  (0.0006761405836839787+2.571524511692527e-17j)  (0.026781888373811867-2.0175397212456498e-17j)  (-0.07655618819368173+5.858344235756385e-17j)  (0.004797445015934921-1.0167166772121746e-17j)  (-0.001829290143859538-8.773760716336524e-17j)  (-0.05238679553219523-1.5609795495813755e-17j)  (-0.00895605926066901-1.1665607469930886e-18j)  (-0.002525601641084753+9.542493647217894e-19j)  (0.0026873826276835587-1.131975449421478e-18j)  (0.00041037896172680044-9.139695608006742e-19j)  (-0.006205331202507051+4.4350616300306916e-18j)  (-0.007963950678388895+5.243456147893579e-18j)  (0.0002679035342831361-4.126992344368961e-19j)  (0.00017618134421385222+2.225175636602882e-19j)  (0.014326307471551914+8.152744590356104e-18j)  (-0.024911394397349938+3.073178364907732e-17j)  (0.06614659399428223-6.253634344380191e-17j)  (-0.0030316225847437555+2.4781693475239105e-18j)  (5.7283038156504534e-05-6.622845814912441e-20j)  (-0.0010207038359007618+2.043196138258462e-18j)  (0.0021418173795504096-4.197913552943112e-18j)  (-0.005164716734330451+9.631226731529568e-18j)  (0.0008116362745513082-1.1948289647373514e-18j)  (-0.011138129886872366+1.342209428659233e-17j)  (0.0014891005332988395-1.798514362244947e-18j)  (-7.857376842384841e-07+6.614230667852091e-22j)
