 (8.150273360821157e-09+0.0j)  (-4.5114621089861326e-07+0.0j)  (2.0848354440947984e-05+0.0j)  (-6.197295188830698e-07+0.0j)  (1.417770636893784e-05+0.0j)  (-0.0007421864402616819+0.0j)  (0.003487532702163677+0.0j)  (-1.1425413446114215e-06+0.0j)  (0.00042184871442829544+0.0j)  (-0.00017484218971028744+0.0j)  (0.00032360050117876624+0.0j)  (-0.00023232140829226584+0.0j)  (0.00012754394259367554+0.0j)  (-0.006577634391275731+0.0j)  (0.0013892717174514267+0.0j)  (3.942519245281298e-05+0.0j)  (-0.0007926316152725702+0.0j)  (0.00023115404140198255+0.0j)  (0.0005094625957522561+0.0j)  (-0.0011291597507398217+0.0j)  (-0.0004947206542547059+0.0j)  (-0.001642833710227515+0.0j)  (0.0018295360711018008+0.0j)  (0.0005410629881167918+0.0j)  (-0.004594137207085519+0.0j)  (-0.0019519790919018535+0.0j)  (0.00456911855001081+0.0j)  (0.0030958488700441157+0.0j)  (-0.00015636686263364102+0.0j)  (-0.021744843617640845+0.0j)  (0.0007129081280845476+0.0j)  (0.019771428948378286+0.0j)  (-0.0005029017818939539+0.0j)  (-0.0033442725418588227+0.0j)  (-0.0002874238152965462+0.0j)  (0.0010565866727641972+0.0j)  (0.005499415473492237+0.0j)  (0.0028786282431248066+0.0j)  (-0.004398660060071708+0.0j)  (-0.0024352299354724015+0.0j)  (-0.008804538302304238+0.0j)  (0.06970016249403364+0.0j)  (0.0018697867263924046+0.0j)  (-0.013295196789915352+0.0j)  (-0.009820831732757822+0.0j)  (-0.019010442331471585+0.0j)  (-0.029430893819031783+0.0j)  (0.005975354466829325+0.0j)  (0.013205911087120025+0.0j)  (0.004562427203879576+0.0j)  (-0.004975269327310284+0.0j)  (-0.00784875177091472+0.0j)  (-0.007233913361088792+0.0j)  (-0.019027671618134588+0.0j)  (-0.011171965858843088+0.0j)  (0.07658150439197754+0.0j)  (0.04073061057431317+0.0j)  (-0.007892978129946415+0.0j)  (-0.018940692068941587+0.0j)  (-0.012748230616065555+0.0j)  (-0.01789715396580371+0.0j)  (-0.035891560734596185+0.0j)  (0.006441341202535685+0.0j)  (0.017863009314578827+0.0j)  (0.02696183589784066+0.0j)  (0.06391638871565945+0.0j)  (-0.047647446136975975+0.0j)  (-0.004703069039522954+0.0j)  (0.05867735298631791+0.0j)  (0.008075344898085006+0.0j)  (0.0006629499284329572+0.0j)  (0.028187773934203634+0.0j)  (-0.030056703218231635+0.0j)  (-0.014429267664855043+0.0j)  (-0.02863726841134957+0.0j)  (0.050010660939567984+0.0j)  (-0.06376050346611717+0.0j)  (-0.03010766098933461+0.0j)  (-0.016422577209602638+0.0j)  (0.10129189533720026+0.0j)  (0.005948551502510914+0.0j)  (0.016576470803120833+0.0j)  (0.03211348415435152+0.0j)  (-0.009121520686214555+0.0j)  (-0.017176523606218984+0.0j)  (-0.0006423269322810919+0.0j)  (0.002240130026362822+0.0j)  (0.10092086611518922+0.0j)  (-0.0010010447557831858+0.0j)  (-0.003789497469952244+0.0j)  (-0.052478340667135234+0.0j)  (0.04112734248807937+0.0j)  (0.006325869968181029+0.0j)  (0.0013162888047041324+0.0j)  (0.042198810069015956+0.0j)  (-0.039928955018796744+0.0j)  (-0.01358242008259442+0.0j)  (0.06152255007293325+0.0j)  (-0.030212232688569974+0.0j)  (-0.02249782757763597+0.0j)  (0.0017470610984804328+0.0j)  (-0.0536980696535063+0.0j)  (-0.0001691084577447283+0.0j)  (0.0012168823367071464+0.0j)  (-0.0011809452554179915+0.0j)  (0.00034935506080226365+0.0j)  (1.6626143528512893e-05+0.0j)  (-0.0002214807122953507+0.0j)  (0.0028972498402029864+0.0j)  (-0.048565150249983646+0.0j)  (-0.07228314012975688+0.0j)  (0.06186166065600401+0.0j)  (0.01635544557120556+0.0j)  (-0.2687672669498075+0.0j)  (0.03142217030653465+0.0j)  (0.1237987413493926+0.0j)  (-0.086054163481833+0.0j)  (-0.004611257513107483+0.0j)  (0.003338901456711646+0.0j)  (0.12158621917512881+0.0j)  (-0.07065253816011915+0.0j)  (-0.06474369233481994+0.0j)  (0.09477426189942934+0.0j)  (0.026194020619736715+0.0j)  (-0.05460358973970209+0.0j)  (0.030870008086687953+0.0j)  (0.017765303497964877+0.0j)  (-0.5259254942061946+0.0j)  (0.5259254942061614+0.0j)  (0.01776530349796573+0.0j)  (-0.03087000808668784+0.0j)  (0.0546035897397011+0.0j)  (0.02619402061973597+0.0j)  (-0.09477426189942753+0.0j)  (0.06474369233481948+0.0j)  (0.0706525381601188+0.0j)  (-0.12158621917513052+0.0j)  (-0.0033389014567115098+0.0j)  (-0.004611257513107601+0.0j)  (-0.08605416348183056+0.0j)  (0.12379874134939164+0.0j)  (-0.03142217030653201+0.0j)  (-0.26876726694980935+0.0j)  (0.016355445571204923+0.0j)  (0.06186166065599371+0.0j)  (-0.07228314012976259+0.0j)  (-0.04856515024998423+0.0j)  (0.0028972498402029057+0.0j)  (-0.00022148071229536275+0.0j)  (1.6626143528504426e-05+0.0j)  (-0.00034935506080228983+0.0j)  (0.001180945255417971+0.0j)  (-0.0012168823367070822+0.0j)  (0.00016910845774473711+0.0j)  (0.05369806965350568+0.0j)  (-0.0017470610984803407+0.0j)  (-0.022497827577635146+0.0j)  (0.03021223268856781+0.0j)  (-0.06152255007293469+0.0j)  (-0.013582420082592334+0.0j)  (-0.03992895501879587+0.0j)  (0.042198810069018974+0.0j)  (0.0013162888047041801+0.0j)  (-0.0063258699681800305+0.0j)  (-0.04112734248807432+0.0j)  (0.052478340667139106+0.0j)  (0.003789497469953057+0.0j)  (0.001001044755783269+0.0j)  (-0.10092086611518929+0.0j)  (-0.0022401300263630883+0.0j)  (-0.0006423269322811627+0.0j)  (-0.017176523606218408+0.0j)  (0.009121520686214208+0.0j)  (0.03211348415434249+0.0j)  (0.016576470803138593+0.0j)  (0.005948551502510555+0.0j)  (-0.10129189533719973+0.0j)  (-0.016422577209605754+0.0j)  (-0.030107660989334005+0.0j)  (0.06376050346611475+0.0j)  (-0.05001066093957005+0.0j)  (-0.0286372684113496+0.0j)  (-0.014429267664855007+0.0j)  (0.030056703218231045+0.0j)  (0.028187773934204345+0.0j)  (0.0006629499284318449+0.0j)  (0.008075344898086388+0.0j)  (-0.0586773529863164+0.0j)  (-0.004703069039524203+0.0j)  (-0.047647446136975725+0.0j)  (0.06391638871566017+0.0j)  (-0.02696183589784116+0.0j)  (-0.01786300931457865+0.0j)  (-0.006441341202536905+0.0j)  (-0.03589156073459676+0.0j)  (-0.017897153965803384+0.0j)  (0.012748230616063413+0.0j)  (0.01894069206894257+0.0j)  (0.007892978129945237+0.0j)  (0.040730610574312716+0.0j)  (-0.07658150439197776+0.0j)  (-0.01117196585884725+0.0j)  (-0.01902767161813532+0.0j)  (0.007233913361088675+0.0j)  (0.007848751770914745+0.0j)  (0.004975269327310969+0.0j)  (0.0045624272038828845+0.0j)  (0.01320591108711868+0.0j)  (-0.005975354466829803+0.0j)  (-0.029430893819023002+0.0j)  (-0.01901044233148531+0.0j)  (0.009820831732758393+0.0j)  (0.013295196789915541+0.0j)  (0.001869786726392141+0.0j)  (-0.06970016249403364+0.0j)  (-0.008804538302304389+0.0j)  (-0.002435229935472292+0.0j)  (0.004398660060071621+0.0j)  (0.0028786282431247762+0.0j)  (-0.005499415473492031+0.0j)  (-0.0010565866727643197+0.0j)  (0.00028742381529678573+0.0j)  (0.0033442725418588986+0.0j)  (0.000502901781893957+0.0j)  (0.019771428948378408+0.0j)  (-0.0007129081280846312+0.0j)  (-0.021744843617640633+0.0j)  (0.000156366862633607+0.0j)  (0.0030958488700439713+0.0j)  (-0.004569118550010694+0.0j)  (-0.001951979091901593+0.0j)  (-0.004594137207085523+0.0j)  (0.0005410629881168788+0.0j)  (0.0018295360711017862+0.0j)  (-0.0016428337102276267+0.0j)  (-0.0004947206542546995+0.0j)  (0.0011291597507397913+0.0j)  (0.0005094625957522681+0.0j)  (-0.00023115404140203975+0.0j)  (0.0007926316152725856+0.0j)  (3.942519245283146e-05+0.0j)  (-0.0013892717174515653+0.0j)  (0.006577634391275701+0.0j)  (-0.00012754394259366632+0.0j)  (0.00023232140829226373+0.0j)  (-0.0003236005011787632+0.0j)  (0.00017484218971027362+0.0j)  (-0.00042184871442830965+0.0j)  (1.142541344612282e-06+0.0j)  (-0.003487532702163641+0.0j)  (0.000742186440261627+0.0j)  (-1.4177706368939135e-05+0.0j)  (6.19729518881089e-07+0.0j)  (-2.0848354440961252e-05+0.0j)  (4.5114621092746405e-07+0.0j)  (-8.150273358929774e-09+0.0j)
 (-3.701625889712467e-08+1.0156730857696253e-22j)  (3.1742313130058924e-06-2.5208759274853013e-21j)  (-0.00014347613556786075+1.1351031540376607e-19j)  (4.0761601624587464e-06-2.0259266028943753e-20j)  (-0.0001048087923623055+1.7502643123724861e-19j)  (0.004976854687478691-3.596322893537628e-18j)  (-0.02315616537316484+1.6696708835103516e-17j)  (4.005030224590664e-06-3.394072026269223e-21j)  (-0.0010821303328542539+1.2585866062988791e-18j)  (0.000292519174156103-4.0654638296418755e-19j)  (-0.0013754106516972548+1.689188857273787e-19j)  (0.00039390936170300025-2.5309121328777767e-19j)  (-0.00023013451625266464+1.2950414952843006e-19j)  (0.012701057867973225-5.596830659602575e-18j)  (-0.0067305464471867655+1.1031315226779269e-17j)  (-0.00010260288996010532+1.0919223057339165e-19j)  (0.002566616382126154+1.0211212393343085e-18j)  (-0.006977765637503425+2.7671785911148854e-17j)  (0.004572033936652409+6.633250105333395e-18j)  (-0.007285056400964229-6.182966523893067e-18j)  (-0.002170040530706324-3.599774266559022e-18j)  (-0.0017103393650837522+3.106085681173397e-18j)  (-0.0019701330883516877-2.994427235468331e-18j)  (-0.002819346091834719-8.118904782425743e-18j)  (-0.00021411111414924508+2.1133674729877967e-17j)  (-0.009395356993443578-2.012367198914034e-17j)  (-0.015883210215791754+1.748207249343224e-17j)  (0.0020754952764304394+1.7931792604635947e-17j)  (0.0002999082043162267+1.740965443383906e-18j)  (0.015288491996296151-7.821785832545165e-18j)  (-0.00041633742544905784-5.874922421980983e-19j)  (-0.029088293839702607+3.148031998786802e-17j)  (0.004644145825920471+1.1632987499127263e-17j)  (0.01975610274361762+5.334571780850024e-17j)  (-0.010774328388972902+2.1402808235015811e-16j)  (-0.008459956122042584+2.5483098962838542e-17j)  (-0.04320922042173901+8.879140056821257e-17j)  (-0.01068030812949425+1.7015137391055828e-18j)  (0.013169416082291833-1.7836915299513548e-19j)  (0.0005428477439380778-3.639873647716946e-18j)  (-0.014866619954364092-9.445736499260607e-18j)  (-0.09570896027418853+5.77112521966453e-17j)  (-0.006068546238958594-8.612555186848124e-18j)  (-0.0026826650790534937+3.245078707469258e-17j)  (0.010677204584543423+8.110173452720184e-18j)  (0.031368144146468005+1.3830945200982168e-16j)  (0.07624571968729137-1.6107432746051998e-16j)  (-0.010456217096805182-1.4527817579842104e-19j)  (-0.00829965325863179-5.035545079408522e-18j)  (-0.005772508676309902+1.3534343579906479e-17j)  (-0.03864345096625173+3.726050717700502e-17j)  (-0.0767385667554911+8.853654557023722e-17j)  (-0.036170108095859035+4.3953350226658064e-18j)  (-0.05406618262332021+1.1705462341962482e-17j)  (-0.03930898059563141-1.8193080803936644e-17j)  (0.2271224874613718-7.239748809920701e-18j)  (0.10614351692199302+4.85084619142264e-18j)  (-0.03511503223094596+2.2905095990362938e-17j)  (0.011047354904963724+4.096816257826088e-17j)  (-0.03396875370241492-4.862724127130937e-17j)  (-0.045011942042149714-1.3496862100295954e-17j)  (-0.08028283613380767-1.6252726277113872e-18j)  (0.019426114788031818+9.194110883957142e-18j)  (0.03428192448970221-7.393127951130557e-18j)  (0.06025688758010954-9.684225311039542e-19j)  (0.19018891475323854-7.82166391134135e-18j)  (-0.14890167814238459-1.3846577525810974e-17j)  (-0.033509176132497535-6.958099856200843e-17j)  (0.08637983831905813-9.092384721050679e-18j)  (0.04377411749231548+3.589071302068833e-17j)  (0.014027885795666804+1.1237801504572065e-16j)  (0.06414337690180288-2.201990172335936e-17j)  (-0.16743594763169745-4.0066332909227226e-17j)  (-0.05091327765290563-2.1279347251934943e-17j)  (-0.006950743569071091-9.657738470364503e-18j)  (0.15914310920734207+1.8266114393756162e-17j)  (-0.18672576485420025-1.427159616708324e-17j)  (-0.059582233491155115-1.3725887282793215e-17j)  (0.016899571973535536+2.0529090591044987e-17j)  (0.0920808897144666+4.803677330709873e-18j)  (-0.008138390079014825-3.925197926679719e-18j)  (0.20276540106090896+1.0230289476157048e-16j)  (0.1881420057088763+2.7994186312110363e-17j)  (-0.005150160242524134+5.062968235652833e-18j)  (-0.07933997079093943-2.1381862237122728e-17j)  (-0.002100230255602309-6.213598891286489e-18j)  (0.009559266580169434+1.5518147922961997e-17j)  (-0.0112254597378105+8.217582641285024e-19j)  (0.09083820781866861+1.8553076613992695e-16j)  (0.02919951818159717-8.898523148736676e-17j)  (0.01934206861938803-5.1566884297881105e-17j)  (0.13551227480135392-7.887741126985545e-17j)  (-0.030186740784078403-3.586460455288176e-17j)  (0.008008133671996051+5.49550463830004e-18j)  (0.21175720428214723+1.1646819751631162e-16j)  (-0.01991731803519567+6.190715579131724e-17j)  (-2.3191640750982317e-05+1.3485107657882505e-17j)  (-0.05357762343172284-1.84764900199406e-17j)  (0.029529582579134028+7.029701402920029e-18j)  (0.01674004132672709+4.960002096628027e-18j)  (-0.0008095606227157565-2.482047914407507e-19j)  (0.027973246476006422+7.636139692215889e-18j)  (9.148182022538628e-05-5.8831586251058874e-21j)  (0.0002739316619463667-5.977611073998229e-19j)  (0.0004807899944786582+9.229135944677376e-20j)  (-0.000126654229216976-1.4549350687873672e-20j)  (0.00010143614639083535+1.7290960811470687e-19j)  (-0.00026877806358324317-3.7211678168228525e-20j)  (0.0024531330098277997+3.870354439938293e-19j)  (-0.040276220507334023-6.1511489058591826e-18j)  (-0.053621709092989224-8.847941863220013e-18j)  (0.04582006369250097+7.564481687611651e-18j)  (0.011166826280686755+2.1646268166117928e-18j)  (-0.1708563938917904-3.1064250309516607e-17j)  (0.019364806649033377+3.650382065002405e-18j)  (0.07358138898074223+1.2899449040795618e-17j)  (-0.04518381880541335-8.346907809634609e-18j)  (-0.002284707314534965-4.713464289352581e-19j)  (0.0015257208352949549+3.452042498458333e-19j)  (0.04490054621393134+7.468907009799129e-18j)  (-0.02523313564576273-4.092284633651107e-18j)  (-0.02045371796915094-3.611180710743688e-18j)  (0.028590063286250786+5.115390080232166e-18j)  (0.007532569620580895+1.3750298330496222e-18j)  (-0.0112271424865017-2.2273567236265065e-18j)  (0.004988486196093+1.0190883799317676e-18j)  (0.001445739010000564+1.305687641600584e-19j)  (-0.001656291558516182-3.1539293276818556e-19j)  (-0.001656291558516241-3.153929327681147e-19j)  (-0.0014457390100006936-1.3056876416017058e-19j)  (0.004988486196092997+1.0190883799319695e-18j)  (-0.01122714248650139-2.2273567236262477e-18j)  (-0.0075325696205806834-1.3750298330493098e-18j)  (0.028590063286250567+5.115390080232234e-18j)  (-0.020453717969150784-3.611180710743512e-18j)  (-0.025233135645762652-4.092284633651415e-18j)  (0.04490054621393227+7.468907009799378e-18j)  (0.0015257208352947773+3.4520424984639066e-19j)  (0.0022847073145349788+4.713464289353099e-19j)  (0.045183818805411835+8.346907809634292e-18j)  (-0.07358138898074192-1.2899449040795423e-17j)  (0.019364806649031802+3.650382065001949e-18j)  (0.17085639389179164+3.10642503095169e-17j)  (-0.01116682628068632-2.1646268166116487e-18j)  (-0.0458200636924933-7.564481687610366e-18j)  (0.053621709092993505+8.847941863220707e-18j)  (0.04027622050733457+6.1511489058591764e-18j)  (-0.0024531330098278496-3.870354439937692e-19j)  (0.0002687780635830899+3.7211678168135695e-20j)  (-0.00010143614639075001-1.7290960811480372e-19j)  (-0.00012665422921699746-1.4549350687521997e-20j)  (0.00048078999447932215+9.229135944707729e-20j)  (0.00027393166194612014-5.977611073999492e-19j)  (9.148182022549988e-05-5.883158624918422e-21j)  (0.027973246476006366+7.636139692215365e-18j)  (-0.0008095606227156047-2.482047914409199e-19j)  (-0.016740041326725828-4.960002096627727e-18j)  (0.029529582579133077+7.02970140291769e-18j)  (-0.05357762343172551-1.847649001994163e-17j)  (2.319164075040986e-05-1.3485107657880327e-17j)  (0.01991731803518519-6.190715579132863e-17j)  (-0.21175720428214861-1.1646819751630963e-16j)  (-0.008008133671995744-5.4955046383021416e-18j)  (-0.030186740784081123-3.5864604552874596e-17j)  (0.1355122748013543-7.887741126985936e-17j)  (0.01934206861937468-5.156688429787177e-17j)  (0.02919951818159719-8.898523148736719e-17j)  (0.09083820781866925+1.8553076613982876e-16j)  (-0.011225459737810334+8.217582641271311e-19j)  (0.00955926658016903+1.5518147922958398e-17j)  (0.0021002302556021426+6.21359889128484e-18j)  (0.0793399707909349+2.1381862237132064e-17j)  (-0.005150160242527915+5.0629682356717195e-18j)  (-0.18814200570875844-2.799418631200521e-17j)  (-0.20276540106101837-1.0230289476165026e-16j)  (0.00813839007900519+3.925197926658063e-18j)  (0.09208088971446618+4.803677330714782e-18j)  (-0.016899571973530446-2.0529090591046756e-17j)  (0.05958223349115607+1.3725887282791265e-17j)  (-0.18672576485419312-1.427159616708045e-17j)  (0.15914310920734878+1.8266114393760125e-17j)  (0.0069507435690742+9.65773847035177e-18j)  (0.050913277652905285+2.127934725194138e-17j)  (-0.16743594763169856-4.006633290923399e-17j)  (-0.06414337690180405+2.201990172335532e-17j)  (-0.014027885795665277-1.1237801504578132e-16j)  (-0.04377411749231856-3.5890713020671096e-17j)  (0.08637983831905269-9.092384721044503e-18j)  (0.03350917613250011+6.958099856192204e-17j)  (0.14890167814238348+1.3846577525813833e-17j)  (-0.19018891475324032+7.821663911342753e-18j)  (0.06025688758011187-9.68422531103677e-19j)  (0.034281924489701014-7.393127951127976e-18j)  (0.019426114788033588+9.194110883954366e-18j)  (0.08028283613380896+1.6252726277022852e-18j)  (0.04501194204214731+1.34968621003125e-17j)  (-0.03396875370241311-4.8627241271275065e-17j)  (0.01104735490496083+4.096816257820481e-17j)  (-0.035115032230946266+2.2905095990418143e-17j)  (-0.10614351692199142-4.8508461914229915e-18j)  (0.22712248746137165-7.239748809923955e-18j)  (0.03930898059564421+1.8193080803946542e-17j)  (0.05406618262332214-1.1705462341963492e-17j)  (-0.0361701080958579+4.395335022662549e-18j)  (-0.07673856675548915+8.853654557022999e-17j)  (-0.03864345096625725+3.72605071770061e-17j)  (0.0057725086763125-1.35343435799105e-17j)  (0.008299653258630947+5.03554507941592e-18j)  (-0.010456217096805907-1.452781757983833e-19j)  (-0.07624571968727731+1.610743274605704e-16j)  (-0.03136814414650331-1.383094520097231e-16j)  (0.010677204584543937+8.110173452720545e-18j)  (-0.0026826650790520296+3.245078707469344e-17j)  (0.006068546238958682+8.6125551868441e-18j)  (-0.09570896027418802+5.771125219664596e-17j)  (0.01486661995436404+9.445736499257195e-18j)  (-0.0005428477439386944+3.6398736477191164e-18j)  (0.013169416082291767-1.7836915299565317e-19j)  (0.01068030812949432-1.7015137391065339e-18j)  (-0.04320922042173754+8.879140056821206e-17j)  (-0.008459956122044122+2.5483098962853534e-17j)  (-0.01077432838897142+2.140280823498826e-16j)  (0.019756102743618553+5.3345717808506565e-17j)  (0.004644145825920551+1.1632987499124486e-17j)  (0.02908829383970206-3.1480319987867147e-17j)  (-0.00041633742544912506-5.874922421984577e-19j)  (-0.015288491996296137+7.821785832545624e-18j)  (0.0002999082043162195+1.7409654433846355e-18j)  (-0.002075495276430594-1.7931792604638144e-17j)  (-0.015883210215791463+1.7482072493426905e-17j)  (0.009395356993442891+2.0123671989147735e-17j)  (0.00021411111414954692-2.1133674729876272e-17j)  (0.002819346091834528+8.118904782424754e-18j)  (0.001970133088351639+2.994427235468066e-18j)  (0.0017103393650837193-3.1060856811724973e-18j)  (0.0021700405307064586+3.59977426655885e-18j)  (-0.007285056400963989-6.1829665238922645e-18j)  (-0.004572033936652501-6.633250105334658e-18j)  (-0.006977765637503133+2.7671785911145723e-17j)  (0.0025666163821260507+1.0211212393342688e-18j)  (0.00010260288996028997-1.0919223057317601e-19j)  (-0.006730546447186429+1.1031315226778847e-17j)  (0.01270105786797276-5.596830659602359e-18j)  (-0.00023013451625268413+1.2950414952897587e-19j)  (0.0003939093617030024-2.530912132883778e-19j)  (-0.0013754106516973104+1.6891888572741877e-19j)  (0.0002925191741561419-4.0654638296454347e-19j)  (-0.0010821303328542454+1.2585866062993414e-18j)  (4.005030224473539e-06-3.39407202618364e-21j)  (-0.023156165373164884+1.6696708835103605e-17j)  (0.0049768546874785005-3.5963228935374456e-18j)  (-0.0001048087923620778+1.750264312370334e-19j)  (4.0761601624169005e-06-2.0259266029246292e-20j)  (-0.00014347613556761754+1.135103154038955e-19j)  (3.1742313128725144e-06-2.5208759275249755e-21j)  (-3.70162590086745e-08+1.0156730864350341e-22j)
