 (-6.211398063301177e-05+0.0j)  (0.000929252674498706+0.0j)  (-2.83359393529174e-06+0.0j)  (4.444655946808706e-06+0.0j)  (-2.391113580787177e-06+0.0j)  (0.00019179870652298142+0.0j)  (-1.5398069247618575e-05+0.0j)  (2.538971014352909e-05+0.0j)  (-4.5715042472334655e-05+0.0j)  (9.135422104897846e-05+0.0j)  (-0.0015808248340357042+0.0j)  (0.0009314313864882014+0.0j)  (-3.2345678527906424e-05+0.0j)  (-0.00019485603104776959+0.0j)  (0.000914850356556669+0.0j)  (0.00012913832635533463+0.0j)  (-0.00429662027841021+0.0j)  (-0.00045972606164104094+0.0j)  (0.003764541174996761+0.0j)  (-0.0005995794697946186+0.0j)  (-0.0010958054205621767+0.0j)  (4.09765293551281e-05+0.0j)  (0.0003514115650931195+0.0j)  (-0.0024374604487090207+0.0j)  (-0.000454598097012938+0.0j)  (-0.0027111556515361+0.0j)  (-0.005660765167311172+0.0j)  (0.001828398602021433+0.0j)  (0.011928557691120282+0.0j)  (-0.0019329008057659813+0.0j)  (-0.0011427543988290468+0.0j)  (-0.0025711648927447418+0.0j)  (0.001229912974029807+0.0j)  (0.004274145474513445+0.0j)  (-0.002044551845953597+0.0j)  (-0.013538313585432372+0.0j)  (0.003776503972562196+0.0j)  (0.008549283341154939+0.0j)  (-0.0008042743122080405+0.0j)  (-0.007553303297200263+0.0j)  (0.01529094952007804+0.0j)  (0.013666003151527955+0.0j)  (0.005885645617996282+0.0j)  (0.002353016736905564+0.0j)  (-0.011138090847244977+0.0j)  (-0.07302820817018264+0.0j)  (0.0005095526586714121+0.0j)  (0.005688062049683973+0.0j)  (0.004233482412311407+0.0j)  (0.0047669203041755615+0.0j)  (0.02930914172681192+0.0j)  (-0.012247102050264568+0.0j)  (-0.029609902412328498+0.0j)  (-0.020062696468757357+0.0j)  (-0.019318582890938088+0.0j)  (-0.07947471976744461+0.0j)  (0.022924604930537988+0.0j)  (0.043569687942622795+0.0j)  (0.048682749724244426+0.0j)  (-0.017242530048880458+0.0j)  (-0.005743395572625387+0.0j)  (-0.04223066040735596+0.0j)  (-0.04169911099654633+0.0j)  (0.01996747850927523+0.0j)  (0.00804799175583641+0.0j)  (0.01220517746014778+0.0j)  (0.0033367156063864754+0.0j)  (0.011966170881727438+0.0j)  (0.027826524587382724+0.0j)  (-0.07732769254355548+0.0j)  (0.10035836832055298+0.0j)  (0.06613417044580784+0.0j)  (0.02899289584889164+0.0j)  (-0.08514591317224948+0.0j)  (-0.017786516325908643+0.0j)  (0.004126939304396842+0.0j)  (0.014076356345274873+0.0j)  (0.03499379306109804+0.0j)  (-0.021640873173651005+0.0j)  (-0.007394881919984942+0.0j)  (-0.021392959149718633+0.0j)  (0.012324932859219985+0.0j)  (0.00778586841396016+0.0j)  (0.009720946781502426+0.0j)  (0.003287670984160112+0.0j)  (0.033484985510412575+0.0j)  (-7.185174022489261e-05+0.0j)  (-0.002394554201877661+0.0j)  (-0.02431323107097258+0.0j)  (0.07101510077879786+0.0j)  (0.00023219675556496785+0.0j)  (-0.003683445975490484+0.0j)  (-0.06816365972555301+0.0j)  (0.03678583617933586+0.0j)  (0.06000057925581018+0.0j)  (0.12607132241859134+0.0j)  (-0.0355955596664462+0.0j)  (-0.03872886998935447+0.0j)  (0.0097138643340956+0.0j)  (0.006968432702228474+0.0j)  (-0.04050291374486208+0.0j)  (0.05469689540953988+0.0j)  (-0.004270743947733623+0.0j)  (0.0872061858892006+0.0j)  (-0.0020810466217681543+0.0j)  (0.0029603419017066234+0.0j)  (-0.00021288173838642527+0.0j)  (2.1279574345319877e-05+0.0j)  (-0.1878007811889255+0.0j)  (0.0660603031405756+0.0j)  (-0.18617655061834645+0.0j)  (-0.017258348402053755+0.0j)  (0.01152797232309892+0.0j)  (0.05048880499918841+0.0j)  (-0.012752491166899678+0.0j)  (-0.04946397629584683+0.0j)  (-0.04989984564032456+0.0j)  (0.09040854115155456+0.0j)  (0.013571507917716982+0.0j)  (-0.08641294376697932+0.0j)  (-0.03907096905941539+0.0j)  (0.1373248446470461+0.0j)  (0.05994757476692191+0.0j)  (-0.058038899468938164+0.0j)  (0.08268926972534658+0.0j)  (0.0019404755154784645+0.0j)  (-0.07211232845791286+0.0j)  (0.5075868683883367+0.0j)  (-0.5075868683883505+0.0j)  (0.0721123284579144+0.0j)  (0.0019404755154784584+0.0j)  (-0.08268926972534738+0.0j)  (0.058038899468939247+0.0j)  (-0.05994757476693025+0.0j)  (-0.13732484464704112+0.0j)  (0.03907096905941681+0.0j)  (0.08641294376698215+0.0j)  (-0.013571507917719354+0.0j)  (-0.09040854115155375+0.0j)  (-0.04989984564032401+0.0j)  (0.04946397629584716+0.0j)  (0.012752491166899112+0.0j)  (-0.05048880499918767+0.0j)  (-0.011527972323098866+0.0j)  (0.017258348402054202+0.0j)  (0.1861765506183508+0.0j)  (-0.06606030314058411+0.0j)  (0.18780078118891733+0.0j)  (2.127957434533399e-05+0.0j)  (-0.0002128817383865014+0.0j)  (0.002960341901706611+0.0j)  (-0.002081046621768224+0.0j)  (0.08720618588920127+0.0j)  (-0.004270743947733647+0.0j)  (0.05469689540953966+0.0j)  (-0.0405029137448619+0.0j)  (0.006968432702228428+0.0j)  (-0.009713864334095422+0.0j)  (-0.03872886998934708+0.0j)  (0.035595559666454626+0.0j)  (0.12607132241859068+0.0j)  (-0.060000579255808935+0.0j)  (-0.036785836179337686+0.0j)  (0.06816365972555424+0.0j)  (0.0036834459754905608+0.0j)  (0.00023219675556459396+0.0j)  (0.07101510077879704+0.0j)  (-0.02431323107097236+0.0j)  (-0.002394554201877925+0.0j)  (-7.185174022471808e-05+0.0j)  (0.033484985510412284+0.0j)  (0.0032876709841614857+0.0j)  (0.009720946781502624+0.0j)  (0.0077858684139602416+0.0j)  (-0.012324932859219638+0.0j)  (-0.02139295914971889+0.0j)  (0.007394881919984995+0.0j)  (0.021640873173650606+0.0j)  (-0.03499379306109785+0.0j)  (-0.014076356345277367+0.0j)  (-0.004126939304396564+0.0j)  (-0.01778651632590932+0.0j)  (0.0851459131722497+0.0j)  (0.028992895848892582+0.0j)  (0.06613417044580766+0.0j)  (-0.10035836832055099+0.0j)  (-0.07732769254355609+0.0j)  (0.027826524587384233+0.0j)  (0.011966170881727625+0.0j)  (0.0033367156063858297+0.0j)  (0.012205177460147387+0.0j)  (0.008047991755835066+0.0j)  (0.019967478509272055+0.0j)  (-0.041699110996540736+0.0j)  (-0.04223066040736374+0.0j)  (0.005743395572625313+0.0j)  (0.01724253004887987+0.0j)  (0.04868274972424529+0.0j)  (-0.043569687942624544+0.0j)  (-0.022924604930537898+0.0j)  (-0.07947471976744441+0.0j)  (-0.0193185828909308+0.0j)  (0.020062696468766832+0.0j)  (0.029609902412325886+0.0j)  (0.012247102050262375+0.0j)  (0.02930914172681162+0.0j)  (0.004766920304175146+0.0j)  (-0.0042334824123111585+0.0j)  (-0.005688062049683973+0.0j)  (-0.000509552658671478+0.0j)  (-0.07302820817018248+0.0j)  (0.011138090847244651+0.0j)  (0.002353016736905359+0.0j)  (0.005885645617996692+0.0j)  (0.013666003151528938+0.0j)  (-0.015290949520076666+0.0j)  (-0.007553303297200536+0.0j)  (0.0008042743122080003+0.0j)  (0.008549283341154831+0.0j)  (0.0037765039725623844+0.0j)  (-0.013538313585432109+0.0j)  (-0.002044551845953543+0.0j)  (0.004274145474513433+0.0j)  (0.0012299129740297248+0.0j)  (-0.0025711648927446602+0.0j)  (-0.0011427543988289982+0.0j)  (-0.0019329008057659644+0.0j)  (0.011928557691120197+0.0j)  (-0.0018283986020206477+0.0j)  (-0.005660765167310859+0.0j)  (-0.0027111556515366717+0.0j)  (0.0004545980970129634+0.0j)  (0.002437460448709069+0.0j)  (-0.0003514115650931051+0.0j)  (-4.0976529355122116e-05+0.0j)  (-0.0010958054205621672+0.0j)  (0.0005995794697945768+0.0j)  (0.003764541174996682+0.0j)  (-0.0004597260616410961+0.0j)  (0.004296620278410391+0.0j)  (0.00012913832635535092+0.0j)  (-0.0009148503565566326+0.0j)  (-0.00019485603104790826+0.0j)  (3.2345678527902216e-05+0.0j)  (-0.0009314313864882454+0.0j)  (0.0015808248340358122+0.0j)  (-9.135422104903809e-05+0.0j)  (4.571504247234182e-05+0.0j)  (-2.5389710143521502e-05+0.0j)  (1.539806924762772e-05+0.0j)  (-0.00019179870652298234+0.0j)  (2.391113580787655e-06+0.0j)  (-4.444655946791214e-06+0.0j)  (2.833593935305631e-06+0.0j)  (-0.0009292526744986612+0.0j)  (6.211398063296474e-05+0.0j)
 (-0.000646634954309338-5.604709970330076e-19j)  (0.010114936932578877+8.821901293427869e-18j)  (-7.086952002665897e-05-1.7950247073090233e-19j)  (0.0001317657888349752+4.495580853114412e-19j)  (-0.0006683873848659944-2.1508782680248114e-17j)  (0.02239935044133597+2.5714088191364493e-16j)  (-0.0006130325548256318-1.0837953034746497e-18j)  (0.0018467336279520384+9.950321689672286e-18j)  (0.0004646962034474259-1.2900208649049935e-18j)  (-0.0018523624756607037-4.0343566524351976e-19j)  (0.019125407104840727-1.3148134907441056e-17j)  (0.0030074187084391823+1.9261522166106845e-18j)  (0.0002388491638296919-2.086382084329932e-18j)  (-0.0032769738733623814+7.294740832429709e-18j)  (-0.0007872231147658605+6.4124522153104605e-18j)  (-0.0009112858229203358+2.406518131610056e-18j)  (-0.006431556665451064-3.327984851599883e-17j)  (0.0022711100812215284-1.268499360264993e-17j)  (0.035552992637036554+2.253239002765673e-18j)  (-0.004071448608678663-2.014972528316519e-19j)  (-0.00728968634239675-1.383932168451725e-18j)  (-0.0038736421963056914+3.2613805498284293e-17j)  (0.007012431762020697+1.2733397134643827e-18j)  (-0.03192429902585311-1.313204174806584e-17j)  (-0.0009074388831011072+4.548455905131424e-19j)  (-0.0014825271804444155-6.432206548100302e-18j)  (0.02852507826223783-2.875512002960129e-17j)  (0.031159999093815963+1.4899411031845186e-16j)  (0.0587580469569223+8.18099272805176e-18j)  (-0.00434946510976661-5.3916530410141074e-18j)  (-0.025182215460142026-6.398491990601354e-17j)  (-0.008660306020595577+1.83254186317763e-18j)  (-0.0051138642892534164-1.3620590500015126e-17j)  (-0.03652493802723768-1.7835773550775656e-17j)  (-0.002251863506152623-3.090978517858584e-18j)  (-0.0756851671831103-4.3003076780927064e-17j)  (0.007543237446092092-9.79251425055133e-19j)  (0.027848062761156915-3.0628781913858994e-18j)  (-0.0009739821299936946-2.687298506737411e-18j)  (0.0018042183800434063-5.4928663240615725e-17j)  (0.08653784470524799+3.609730166916706e-17j)  (0.08843347615295644+3.544321199492426e-17j)  (0.03441914811579413+2.3371727497947906e-17j)  (0.052102185890178995+3.1944487365343793e-16j)  (-0.14939736739941775-1.0483241825232967e-15j)  (-0.32625369272874194+5.841688166615821e-17j)  (0.006959865078926106-6.828878298560147e-17j)  (0.019084797259887813+1.1361444058574058e-17j)  (0.02079985810622028-1.1133828634521924e-17j)  (0.010288904609349987-6.999554739657082e-18j)  (0.019781636009041606-4.158862470105135e-17j)  (-0.002098030292791462+1.9481914916364518e-17j)  (-0.033263882557392335-4.52104661023885e-17j)  (-0.03716469392381151-9.684370539725525e-17j)  (-0.08733349435691773+2.2883841431738424e-16j)  (-0.06787891904241802+1.252014080553945e-17j)  (-0.017649536628894354+7.013502716392662e-17j)  (0.022271670519838915-1.720868623780002e-17j)  (0.05849391388896874+3.3849425755657746e-18j)  (0.033204968866005075+1.4813490277669407e-17j)  (-0.026489669956660904-7.37042001049668e-18j)  (-0.0924908717095547+1.8072146467333003e-17j)  (-0.087109478446923-4.3353958626489805e-17j)  (0.07964224184211063+2.9709823481984077e-17j)  (0.034588970782861266-1.3097007950251898e-17j)  (0.03005060676966796+1.8003161072020217e-17j)  (0.004871810592843634+8.309589756037058e-18j)  (0.02324709353678253+6.21116444210549e-19j)  (0.07478540411353174-1.1093004379387172e-18j)  (-0.19116292338620214-5.600131916835083e-18j)  (0.24035104479887479+2.48106855460958e-18j)  (0.16168380452079878+2.4033200445653807e-18j)  (0.11364762205858386-1.3292662791842445e-17j)  (-0.12632207454677583-1.389420915978966e-17j)  (-0.1410815716019746-6.413314685439672e-17j)  (-0.1063058100997519+1.37647276182325e-17j)  (-0.05770755076477917+2.553169451202425e-19j)  (0.157991861570061+3.8189888007562905e-17j)  (0.0693435578698948-3.985616909168362e-18j)  (-0.06149515256930384-3.3968026440441103e-17j)  (0.02599933870318379-1.4251569009485002e-18j)  (-0.003945613484864139-6.729422249501354e-18j)  (-0.0015580937109599229-3.192117093173116e-19j)  (0.023247752301337857+1.9963693770785335e-18j)  (-0.009721536468843646-5.0030103478642784e-18j)  (-0.028106113034794593-3.551369930579449e-18j)  (0.017955267637909805-2.1188192341737815e-15j)  (-0.0166003001471083-4.905865992255734e-18j)  (-0.03538138097173789+4.73041433055324e-18j)  (-0.05218599568710827-1.2196104092020855e-18j)  (0.0067104596679418175-1.1534482419267249e-15j)  (-0.006104827412109559+5.984937196804769e-19j)  (-0.04213348319158823-7.521503831482315e-18j)  (0.03316466019563817+2.5557314541777696e-17j)  (-0.02994067780671897-9.918547830913507e-18j)  (-0.08212759836652453-1.9545158241797212e-17j)  (-0.009437602787539578-2.940222428935058e-17j)  (0.07368108578851297+4.3996413205674985e-17j)  (-0.0039078202034793594-9.55770250479871e-19j)  (-0.0031721764607852455-5.863092458139869e-19j)  (0.01448024108157002+3.651562529847992e-18j)  (-0.018370524107611266-4.68769315400324e-18j)  (0.0013262552975382294+3.5224327344276144e-19j)  (-0.02560597271031889-6.654425311520591e-18j)  (-0.0007695573796013652+2.0418548584487809e-19j)  (-0.0007666077815752076-1.9970206684971513e-19j)  (4.624295412529781e-05+2.0784919663659888e-21j)  (-1.5305657316567214e-05+1.3249325681971032e-20j)  (-0.12667587863049706-2.4134034164190458e-17j)  (0.044492105815824974+8.418161981082262e-18j)  (-0.12086021424821926-2.3182894959406954e-17j)  (-0.010500209918307874-2.050238908569933e-18j)  (0.005946149784399091+1.3207558136613641e-18j)  (0.02866754159630945+6.287103146736955e-18j)  (-0.004678496689787323+2.6914930548017698e-18j)  (-0.02249764144405579-4.546676376800339e-18j)  (-0.022757865519810468-3.978767051887167e-18j)  (0.039167323749539094+7.051026640554638e-18j)  (0.004938170435808627+1.2411286666576158e-18j)  (-0.035469562137552646-5.448641886056857e-18j)  (-0.013591230957929749-2.682679287309299e-18j)  (0.04346964095130927+6.860719183803692e-18j)  (0.01861869273810583+4.087379398973726e-18j)  (-0.016767476178104476-2.8685999744925434e-18j)  (0.012979394469765395+2.6146255308508684e-18j)  (7.615255034857971e-05+4.626039230716689e-19j)  (-0.00571109519250832-1.1313353426713775e-18j)  (0.002111960359574337+4.113567410431592e-19j)  (0.0021119603595741764+4.1135674104306673e-19j)  (-0.005711095192508328-1.131335342671587e-18j)  (-7.615255034850262e-05-4.626039230730079e-19j)  (0.012979394469765568+2.6146255308508684e-18j)  (-0.01676747617810492-2.8685999744926178e-18j)  (0.018618692738108518+4.087379398974653e-18j)  (0.04346964095130783+6.8607191838028175e-18j)  (-0.01359123095793038-2.6826792873088346e-18j)  (-0.03546956213755378-5.448641886058288e-18j)  (0.004938170435809464+1.241128666656168e-18j)  (0.03916732374953879+7.051026640554809e-18j)  (0.022757865519810194+3.9787670518873275e-18j)  (-0.02249764144405595-4.546676376799498e-18j)  (-0.004678496689787186+2.69149305479922e-18j)  (0.028667541596309264+6.287103146737365e-18j)  (0.005946149784398949+1.3207558136610727e-18j)  (-0.010500209918308176-2.050238908569892e-18j)  (-0.12086021424822216-2.3182894959407428e-17j)  (0.04449210581583065+8.418161981083276e-18j)  (-0.1266758786304918-2.413403416418921e-17j)  (1.53056573166657e-05-1.3249325680448524e-20j)  (-4.62429541251393e-05-2.0784919667829526e-21j)  (0.0007666077815752922+1.9970206684968585e-19j)  (0.0007695573796013891-2.041854858451743e-19j)  (0.025605972710319627+6.6544253115201476e-18j)  (-0.0013262552975381392-3.522432734433133e-19j)  (0.01837052410761135+4.687693154003627e-18j)  (-0.01448024108157047-3.65156252984834e-18j)  (0.003172176460785086+5.863092458127897e-19j)  (-0.003907820203478185-9.557702504763359e-19j)  (-0.07368108578851597-4.399641320570771e-17j)  (-0.00943760278752341-2.940222428937086e-17j)  (0.08212759836652536+1.954515824179813e-17j)  (-0.02994067780671844-9.918547830914841e-18j)  (0.03316466019563746+2.5557314541778316e-17j)  (-0.042133483191586996-7.521503831481785e-18j)  (-0.00610482741210978+5.984937196757263e-19j)  (-0.006710459667941847+1.1534482419285044e-15j)  (0.052185995687107065+1.2196104092007936e-18j)  (0.03538138097173821-4.7304143305612446e-18j)  (0.016600300147109125+4.905865992269899e-18j)  (-0.017955267637909823+2.1188192341800096e-15j)  (0.028106113034793843+3.551369930576643e-18j)  (0.009721536468843845+5.003010347881203e-18j)  (-0.02324775230133719-1.9963693770685494e-18j)  (0.0015580937109626828+3.1921170930827916e-19j)  (-0.003945613484862123-6.72942224951625e-18j)  (-0.02599933870318387+1.4251569009623476e-18j)  (-0.06149515256930328-3.396802644039771e-17j)  (0.06934355786989604-3.985616909172901e-18j)  (0.15799186157006803+3.818988800755772e-17j)  (-0.05770755076477532+2.553169451277567e-19j)  (-0.10630581009974721+1.3764727618335453e-17j)  (0.14108157160197363+6.413314685436599e-17j)  (-0.12632207454677508-1.3894209159816417e-17j)  (-0.11364762205858507+1.329266279191587e-17j)  (-0.16168380452079975-2.4033200445812657e-18j)  (0.24035104479887184+2.4810685545895096e-18j)  (0.19116292338620308+5.600131916850318e-18j)  (-0.0747854041135367+1.1093004379560941e-18j)  (-0.023247093536782868-6.21116444233097e-19j)  (-0.004871810592843083-8.30958975604783e-18j)  (-0.030050606769666716-1.8003161072015508e-17j)  (-0.03458897078285806+1.3097007950262235e-17j)  (-0.0796422418421045-2.970982348198955e-17j)  (0.08710947844691307+4.3353958626496757e-17j)  (0.09249087170957052-1.807214646733052e-17j)  (-0.026489669956658895-7.370420010381881e-18j)  (0.03320496886600604+1.4813490277613613e-17j)  (-0.058493913888970614-3.3849425755507585e-18j)  (0.022271670519837625-1.720868623778099e-17j)  (-0.017649536628893576+7.013502716398133e-17j)  (0.06787891904242072-1.2520140805565242e-17j)  (0.08733349435690277-2.288384143170269e-16j)  (-0.037164693923849426-9.684370539666188e-17j)  (-0.033263882557382135-4.521046610251824e-17j)  (-0.002098030292786497+1.948191491651207e-17j)  (-0.019781636009041995+4.1588624701017744e-17j)  (-0.010288904609351864+6.999554739673593e-18j)  (0.020799858106219284-1.113382863452477e-17j)  (0.01908479725988734+1.1361444058562704e-17j)  (0.006959865078925615-6.828878298558466e-17j)  (0.3262536927287437-5.84168816661638e-17j)  (-0.14939736739941636-1.0483241825233653e-15j)  (-0.052102185890175644-3.194448736534329e-16j)  (-0.03441914811579827-2.337172749795098e-17j)  (-0.0884334761529621-3.5443211994925264e-17j)  (0.086537844705239+3.6097301669168326e-17j)  (-0.0018042183800416473+5.492866324060501e-17j)  (-0.0009739821299939032-2.6872985067417797e-18j)  (-0.027848062761158275+3.0628781913785223e-18j)  (-0.007543237446092274+9.792514250534227e-19j)  (0.07568516718310901+4.300307678092683e-17j)  (0.002251863506152499+3.0909785178600933e-18j)  (0.03652493802723668+1.7835773550778084e-17j)  (0.005113864289252428+1.3620590500011478e-17j)  (0.008660306020595851-1.8325418631861734e-18j)  (0.02518221546014161+6.398491990602626e-17j)  (0.004349465109767413+5.391653041017352e-18j)  (-0.05875804695692144-8.18099272804834e-18j)  (0.03115999909382127+1.489941103185318e-16j)  (-0.028525078262234355+2.8755120029600984e-17j)  (0.0014825271804399208+6.43220654810932e-18j)  (-0.0009074388831007932+4.548455905123104e-19j)  (-0.031924299025853-1.3132041748066406e-17j)  (0.00701243176202119+1.2733397134678621e-18j)  (-0.003873642196305417+3.2613805498299534e-17j)  (0.007289686342396917+1.3839321684491089e-18j)  (-0.004071448608678461-2.014972528294286e-19j)  (-0.03555299263703561-2.25323900276355e-18j)  (-0.0022711100812212396+1.2684993602652025e-17j)  (-0.006431556665451955-3.3279848515999276e-17j)  (0.0009112858229201469-2.4065181316101383e-18j)  (-0.0007872231147664486+6.4124522153133324e-18j)  (0.003276973873362762-7.294740832438248e-18j)  (0.00023884916382956695-2.0863820843306115e-18j)  (0.003007418708439041+1.9261522166105243e-18j)  (0.01912540710484036-1.3148134907440865e-17j)  (-0.0018523624756613746-4.0343566524331946e-19j)  (0.00046469620344761695-1.2900208649055884e-18j)  (0.0018467336279518799+9.950321689671266e-18j)  (-0.000613032554825738-1.0837953034742761e-18j)  (0.022399350441336126+2.5714088191363714e-16j)  (-0.0006683873848662375-2.1508782680247223e-17j)  (0.00013176578883496024+4.495580853109158e-19j)  (-7.086952002650256e-05-1.795024707311423e-19j)  (0.010114936932578526+8.821901293427425e-18j)  (-0.0006466349543094724-5.604709970334267e-19j)
