 (0.003278479012495719+0.0j)  (-0.0036288079610294526+0.0j)  (0.003051605820934537+0.0j)  (-0.00388126736916791+0.0j)  (0.004844125254856981+0.0j)  (-0.00815471568156939+0.0j)  (0.0017273310456105274+0.0j)  (-0.0023720527369962634+0.0j)  (0.013233459982904386+0.0j)  (-0.000749074229867444+0.0j)  (0.008068284790590245+0.0j)  (0.00013923382326147814+0.0j)  (-0.009934846357445785+0.0j)  (0.0036858464719094334+0.0j)  (-0.002456612017414149+0.0j)  (-0.02489816019190021+0.0j)  (0.012308584108681185+0.0j)  (-0.02019280632513554+0.0j)  (0.005668209282234891+0.0j)  (0.001534936231161007+0.0j)  (-0.0007241820037205234+0.0j)  (-0.0038390440236022606+0.0j)  (0.002829930334643644+0.0j)  (0.012563900252594677+0.0j)  (0.021554464183993174+0.0j)  (-0.03542634287892456+0.0j)  (0.042788397309302395+0.0j)  (0.013227824121896917+0.0j)  (-0.017060491609051456+0.0j)  (-0.002790645975672984+0.0j)  (-0.0321629553104547+0.0j)  (0.03312512314028416+0.0j)  (0.009555275598662722+0.0j)  (-0.009462777351222515+0.0j)  (-0.016815016240827572+0.0j)  (0.034285935921066095+0.0j)  (0.010693074194948528+0.0j)  (0.006384147718103105+0.0j)  (0.004826578342435965+0.0j)  (-0.009746923835955717+0.0j)  (-0.024869225509106207+0.0j)  (-0.008462970230561946+0.0j)  (0.047436446493576624+0.0j)  (0.027441156685324333+0.0j)  (-0.009101188937935399+0.0j)  (-0.035420351308328116+0.0j)  (-0.009912535272535763+0.0j)  (-0.007256330123453671+0.0j)  (-0.024219126293652346+0.0j)  (0.020465800315456372+0.0j)  (0.033891711457793704+0.0j)  (0.025398353512870845+0.0j)  (-0.04723484846188934+0.0j)  (-0.05642937368524764+0.0j)  (-0.013705932338812316+0.0j)  (-0.007425391419192134+0.0j)  (0.08678290790146435+0.0j)  (0.05827868104824145+0.0j)  (-0.0027062429825024602+0.0j)  (-0.16723615142178902+0.0j)  (0.02920170002595658+0.0j)  (0.049470850806392394+0.0j)  (0.026993045585536966+0.0j)  (-0.07403650293971738+0.0j)  (-0.02526213725830494+0.0j)  (-0.01268569872229829+0.0j)  (-0.1078986893563751+0.0j)  (0.03555099372693192+0.0j)  (0.00283281032282174+0.0j)  (0.00608166282876543+0.0j)  (0.016991213065202404+0.0j)  (-0.0550668175331686+0.0j)  (-0.028834549238685454+0.0j)  (-0.012273428515433345+0.0j)  (0.0557308880313007+0.0j)  (0.01996793537002562+0.0j)  (0.09801991705271373+0.0j)  (-0.016758893712762308+0.0j)  (-0.06871349681500748+0.0j)  (-0.05501966350195721+0.0j)  (0.03838448101440903+0.0j)  (0.030023330369854575+0.0j)  (0.02957824285571929+0.0j)  (0.07319611554202181+0.0j)  (-0.08285719991439919+0.0j)  (-0.03638735828608019+0.0j)  (0.04398904426305791+0.0j)  (0.002556397877398464+0.0j)  (0.015313973659769485+0.0j)  (0.013702090154891005+0.0j)  (-0.017533787089738243+0.0j)  (-0.0009870757257499057+0.0j)  (-0.07926724056718461+0.0j)  (0.00593831180983545+0.0j)  (0.016428517916420613+0.0j)  (0.01873745145497619+0.0j)  (0.2300049855653051+0.0j)  (-0.07121841952853677+0.0j)  (0.0018864942403584305+0.0j)  (0.008014083156498665+0.0j)  (0.003310921374159163+0.0j)  (0.007318614003653203+0.0j)  (-0.006254212876228659+0.0j)  (0.05894393242075893+0.0j)  (0.087685940855422+0.0j)  (-0.02872067568224059+0.0j)  (0.09868761653958909+0.0j)  (0.0013930538323966585+0.0j)  (-0.07229250572561621+0.0j)  (-0.06794350038842932+0.0j)  (0.16596983832787635+0.0j)  (-0.04504455651174296+0.0j)  (-0.05937775848151947+0.0j)  (0.06388707010684007+0.0j)  (0.12843566266649514+0.0j)  (-0.15752763475263304+0.0j)  (-0.02148655071586521+0.0j)  (0.18299428830194686+0.0j)  (-0.3063444499242334+0.0j)  (0.15730206107561703+0.0j)  (0.022697960701804812+0.0j)  (-0.02135976900410305+0.0j)  (0.08633751098266086+0.0j)  (-0.048131684255684926+0.0j)  (0.06230840118218794+0.0j)  (-0.013399550118722306+0.0j)  (0.09622482855028112+0.0j)  (-0.13251889453463334+0.0j)  (0.1325188934635797+0.0j)  (-0.09622482995887348+0.0j)  (0.013399553921686413+0.0j)  (-0.06230839947563851+0.0j)  (0.04813168131668769+0.0j)  (0.0863375130989367+0.0j)  (-0.02135975553949111+0.0j)  (0.022697954874678492+0.0j)  (-0.1573020433591517+0.0j)  (0.3063444506987724+0.0j)  (-0.18299430321080165+0.0j)  (-0.021486548341741393+0.0j)  (0.1575276233825239+0.0j)  (0.12843565564700907+0.0j)  (-0.06388710292745044+0.0j)  (-0.05937775374794541+0.0j)  (-0.045044560913619705+0.0j)  (0.16596984307429222+0.0j)  (-0.06794349342983015+0.0j)  (0.07229250436847866+0.0j)  (0.0013930518381138728+0.0j)  (-0.09868762147124324+0.0j)  (0.02872067504978399+0.0j)  (0.08768593780833808+0.0j)  (-0.05894395458395718+0.0j)  (0.00625420970857956+0.0j)  (0.007318609992976729+0.0j)  (-0.0033109163798302984+0.0j)  (-0.00801408140126979+0.0j)  (-0.0018865065814010447+0.0j)  (-0.07121836254431667+0.0j)  (0.23000500554890868+0.0j)  (-0.01873744805247562+0.0j)  (-0.016428525551532503+0.0j)  (-0.005938311105964578+0.0j)  (-0.07926724200366862+0.0j)  (0.0009870578246502556+0.0j)  (0.017533782699782816+0.0j)  (0.013702104883551362+0.0j)  (0.01531396303951474+0.0j)  (0.002556397287541775+0.0j)  (-0.04398903961668679+0.0j)  (-0.03638736416104151+0.0j)  (0.08285720496023768+0.0j)  (0.07319610621047651+0.0j)  (-0.029578244317274866+0.0j)  (-0.030023338238303547+0.0j)  (-0.038384459269984496+0.0j)  (-0.05501966704806156+0.0j)  (0.06871348991085494+0.0j)  (0.016758911049174027+0.0j)  (0.09801991974705727+0.0j)  (-0.019967967674080222+0.0j)  (-0.0557308844035446+0.0j)  (-0.012273414198810128+0.0j)  (-0.028834551678143125+0.0j)  (0.055066810353120284+0.0j)  (0.016991227688532836+0.0j)  (-0.006081655852625334+0.0j)  (-0.002832805051553731+0.0j)  (-0.03555099970064388+0.0j)  (-0.1078986877439267+0.0j)  (0.012685708221855212+0.0j)  (0.02526213231446565+0.0j)  (0.0740365007782409+0.0j)  (-0.026993045108086918+0.0j)  (-0.04947085208076343+0.0j)  (-0.02920167429845344+0.0j)  (0.16723614733534595+0.0j)  (0.0027062628874450433+0.0j)  (0.05827867867509789+0.0j)  (-0.0867829328258315+0.0j)  (-0.0074253889377424625+0.0j)  (-0.013705907191019903+0.0j)  (-0.05642937625474189+0.0j)  (0.047234863687833695+0.0j)  (0.025398340586298567+0.0j)  (-0.03389171531749741+0.0j)  (-0.020465786482700966+0.0j)  (-0.02421913138491241+0.0j)  (-0.007256315686628196+0.0j)  (-0.009912530893863961+0.0j)  (0.035420352264114434+0.0j)  (0.009101188920068802+0.0j)  (0.0274411530524005+0.0j)  (-0.047436441984419854+0.0j)  (-0.008463014227946285+0.0j)  (0.024869218209178607+0.0j)  (0.009746926395868489+0.0j)  (0.0048265767120027085+0.0j)  (0.006384144157608694+0.0j)  (0.01069307816927168+0.0j)  (-0.034285934235434946+0.0j)  (-0.01681502257953834+0.0j)  (0.009462775796026057+0.0j)  (0.00955528326376261+0.0j)  (0.03312513577909455+0.0j)  (-0.03216294709917969+0.0j)  (-0.0027906631721355225+0.0j)  (0.017060492553158727+0.0j)  (0.01322782810644421+0.0j)  (-0.04278840209212074+0.0j)  (0.03542634299437045+0.0j)  (0.021554465380289555+0.0j)  (-0.01256390266440578+0.0j)  (-0.0028299303960232893+0.0j)  (0.0038390417428702654+0.0j)  (0.000724182294461617+0.0j)  (0.0015349375574586104+0.0j)  (-0.005668208947138592+0.0j)  (0.020192810596155977+0.0j)  (0.012308579166014431+0.0j)  (-0.02489816439432986+0.0j)  (0.002456606041555096+0.0j)  (-0.003685849372186823+0.0j)  (0.009934845759607437+0.0j)  (0.00013923554981355783+0.0j)  (-0.008068285794715309+0.0j)  (0.0007490749309118536+0.0j)  (-0.013233460646091847+0.0j)  (0.002372053333894108+0.0j)  (-0.00172733284991062+0.0j)  (0.008154717739408238+0.0j)  (-0.004844131580264412+0.0j)  (0.003881257297718553+0.0j)  (-0.003051605802731143+0.0j)  (0.0036288050126950413+0.0j)  (-0.003278482266511058+0.0j)
 (-0.003382100377219358+2.211216913153217e-17j)  (0.004966923343440825-2.1805321194631395e-17j)  (0.0024131669775952205+3.984350903175238e-17j)  (0.020475965865377983-7.499526765926527e-18j)  (-0.023530328846941492-1.0144279037286069e-17j)  (0.03145551194783572-5.920370996783099e-18j)  (-0.007443679657328591+1.3692498151568019e-17j)  (0.007416351322561996-1.8592414999012466e-18j)  (-0.033255059686108215+3.493471010662477e-17j)  (0.0017342206824823142-2.684297627458305e-18j)  (-0.019573151047663107+3.249043464705946e-17j)  (0.007925013242807297-2.159908795383579e-16j)  (0.042199184943656994-8.907533513941018e-18j)  (-0.006121237825818599+3.3045681000877138e-18j)  (0.03267811360590607+2.1607687126825537e-16j)  (0.05092982828836761-7.816318643843039e-17j)  (-0.01843296573929417+1.3362244784126912e-17j)  (0.0420819374080898-2.379867151664201e-17j)  (-0.014660990939892787+1.584929667963668e-17j)  (-0.006075025563791002+9.092625445985203e-18j)  (0.007110850413972197-1.0588776532203918e-17j)  (0.06538706034343299+1.0828461099851786e-16j)  (-0.0043054154311621354+1.5361707190173427e-18j)  (-0.023674266792846274+8.974542461310541e-18j)  (-0.044556984916190895+2.8543865376268944e-17j)  (0.0546956209368046-2.816391189833268e-17j)  (-0.14527782921353438+9.58538129956065e-17j)  (-0.003044910811521615+1.5881177209698792e-17j)  (0.0454351565099262-8.941044707544824e-17j)  (0.03898325083899605-2.743782071809329e-16j)  (0.06290031931761964-2.1216826049142237e-17j)  (-0.04479631272296246+5.503861895776262e-17j)  (-0.0038965571093241454-1.899004135287596e-18j)  (-0.005261279126827004-2.634808059575623e-17j)  (-0.012452955610095861+1.2004028625263421e-17j)  (0.01695076787330855+1.1808870000339008e-17j)  (0.006444212595919235-3.215376701842003e-17j)  (-0.036091674088100364+4.863380080767239e-17j)  (0.036403290909324-1.4248393919217469e-16j)  (-0.03290124364863553-7.727536529361501e-17j)  (-0.04182443239375103+5.164470511438084e-17j)  (-0.027333445625746813-6.047735619541178e-18j)  (0.12629817706236263-4.820193541030519e-17j)  (0.08084705264992134-2.5362217764091442e-17j)  (-0.004881977072959488-5.369689692265741e-17j)  (-0.07352769675574305+6.619704936556892e-18j)  (0.05485992301720989-1.6573589147714612e-16j)  (-0.026764696932977276+2.3267062001928595e-16j)  (0.054038533997526096-1.9885772075433267e-16j)  (-0.011436529802253577+1.0878251393746028e-16j)  (0.06556686995146985-9.975437652240722e-17j)  (0.075934851050064+1.643134036963996e-16j)  (-0.04467290760289645+1.7745634235079374e-17j)  (-0.04285590160135122+1.242908839234746e-16j)  (-0.07557817512151947-5.08486156468226e-16j)  (-0.032075581523005756+5.644252445899745e-17j)  (-0.06352133874766251+2.053153154179624e-16j)  (0.052427487300931455-1.0088292656631851e-16j)  (-0.04229569461243534+8.474212684833145e-16j)  (-0.26579591013553694+1.3149236663070386e-16j)  (-0.026542475500226047+2.7479422581613277e-16j)  (0.13463057578850374+4.449164274359587e-17j)  (-0.014522695137791745+1.465328959566091e-16j)  (-0.09964317998559298+4.8065250885556365e-17j)  (-0.003364430681910814+3.183327190949857e-17j)  (-0.000769720362413788-1.800548177146212e-16j)  (-0.10939961715236943+2.4306298951450967e-17j)  (0.024468164842199054-1.3659568965315483e-17j)  (0.0073595412316464414-1.897755334297444e-17j)  (0.09791028906572058+7.324135684020179e-16j)  (0.04372511508268199-1.6050889084103514e-17j)  (-0.05097274778663484+3.965923335886548e-17j)  (0.006107243431695442+1.1654387200336093e-17j)  (-0.06288008459659636-2.2590735612230673e-16j)  (0.056655986595887234-1.380477860719699e-17j)  (0.020180499961932042-2.4731561127269044e-17j)  (0.06598382724531673-1.399219751101781e-17j)  (0.0002183562805352264+5.537562199268461e-18j)  (-0.01260933514323645-1.0297652930930294e-17j)  (-0.06244810385121681+1.2629267491537221e-17j)  (0.01558466457415219+2.9681811770920326e-17j)  (0.03471172827165633-3.468479351974636e-17j)  (0.01837702296139023+1.9380139878189978e-18j)  (0.13159389407476407+4.097909127350377e-17j)  (0.023922468439827996-1.7639229858706866e-17j)  (-0.0779050741271042+3.870963849755148e-17j)  (0.13461784260437384+5.956940126090975e-17j)  (-0.0640785900256694-5.463804924792009e-16j)  (0.08835051781365812+9.97009671355865e-17j)  (-0.05658227750435585+4.53112269219614e-17j)  (-0.04928528428185153-5.610760895965771e-17j)  (-0.10408775309745424-3.4810404233023033e-15j)  (-0.05774814888989753+4.382554055613163e-17j)  (0.04987391102730543-2.6455251797469672e-17j)  (0.03853001361644531+5.308018514117508e-17j)  (0.0827619460667429+1.736844286185979e-16j)  (-0.05342712978079053-4.4290584183337634e-17j)  (-0.012680361247874083-3.2552297039245345e-17j)  (-0.04052658305991226-6.308717829360261e-16j)  (-0.008691364767973305-1.7331715043517213e-18j)  (0.009565308329341726-7.104799267995126e-17j)  (0.002494329782953879+1.1298941381999868e-17j)  (-0.007563896453119932-6.949005204366171e-18j)  (-0.06291554512411171+6.552048545884246e-17j)  (-0.014034820801861081-7.973864095605328e-19j)  (-0.005952819455381481-5.0297268618032246e-18j)  (-0.006841359453965287-4.294129642342046e-18j)  (0.042272442110193126+9.102991322914224e-16j)  (-0.06524364172914807+9.741680202770288e-18j)  (-0.06329116418286504+7.988461440977137e-18j)  (0.10859543166507882-3.1990393122411e-19j)  (-0.02694603700301322-8.00690365996496e-18j)  (-0.0602098746314667-1.3865930130440625e-17j)  (0.0688365602753716+6.288717012766019e-18j)  (0.12109329707699232+1.451818568876648e-17j)  (-0.14416994762362956-1.3496123564173199e-17j)  (-0.013329366649282004+1.4176677713117e-18j)  (0.11993348611978659+1.172617080892636e-17j)  (-0.20175964057474383-1.684193947948304e-17j)  (0.09113703190361053+7.459406296143714e-18j)  (0.017570274153061987+4.0271618758514185e-18j)  (0.012741495667895529-5.87767317288685e-17j)  (0.05222984650578983-3.466487144799768e-18j)  (-0.03580081711137579-8.689742847372918e-18j)  (0.02808762960436628+1.9334860629045825e-18j)  (-0.009267526519938027-4.576599208278563e-18j)  (0.04172882288385167+5.175455053377326e-18j)  (-0.048584365643946095-6.313773726331513e-18j)  (-0.048584364441896934-6.313773473047893e-18j)  (0.04172882292106573+5.175455053909211e-18j)  (-0.009267526926847834-4.57659785780988e-18j)  (0.02808762986003889+1.9334859067973756e-18j)  (-0.03580081314703109-8.689742097857048e-18j)  (-0.0522298414166463+3.466487177225606e-18j)  (-0.012741502112558365+5.877676514524448e-17j)  (-0.017570270780790816-4.027162376940529e-18j)  (0.0911370207508543+7.459405515856747e-18j)  (-0.2017596407571743-1.684193989349577e-17j)  (0.11993349644012265+1.1726171152224261e-17j)  (0.0133293652383215-1.4176677914256612e-18j)  (-0.14416993890926863-1.3496122773176651e-17j)  (-0.12109329048070085-1.4518184437591438e-17j)  (0.06883659514035687+6.288724011778963e-18j)  (0.06020986843785924+1.386592853959461e-17j)  (0.0269460396542998+8.006905210827042e-18j)  (-0.10859543976789265+3.1990506164857994e-19j)  (0.06329115970004316-7.988459352338835e-18j)  (-0.06524364498999216+9.741680281912814e-18j)  (-0.04227244009850893-9.103003527270475e-16j)  (-0.006841353367483871-4.2941289353071186e-18j)  (-0.0059528217615797165-5.029726452663777e-18j)  (0.014034808338372798+7.973882133807015e-19j)  (-0.06291554558546826+6.552046733138574e-17j)  (-0.0075638981188739865-6.949009634064213e-18j)  (-0.002494332564575815-1.1298944964698376e-17j)  (0.009565310963310591-7.104807678583885e-17j)  (-0.008691363937296994-1.7331793811505035e-18j)  (-0.040526584183343095-6.308674862073133e-16j)  (0.012680380722117898+3.25523217434308e-17j)  (0.05342711932082725+4.4290586534268117e-17j)  (0.08276193959493199+1.7368450877745716e-16j)  (0.03853003285390903+5.308019549707118e-17j)  (0.04987390486093173-2.645522421655829e-17j)  (0.057748164736210264-4.382555807634597e-17j)  (-0.10408774226934868-3.4811050682195437e-15j)  (-0.04928528208417087-5.610760036293582e-17j)  (0.056582214912385756-4.531110767517721e-17j)  (-0.08835055828994709-9.970106950569241e-17j)  (0.0640785889861391+5.463804477687916e-16j)  (0.13461783504697478+5.9569400640858e-17j)  (0.07790507962622008-3.8709627722381353e-17j)  (0.02392245605779568-1.763923297828704e-17j)  (-0.13159389563971924-4.097908743977901e-17j)  (0.018377025017449047+1.9380150435743896e-18j)  (0.03471173783994944-3.468480166050746e-17j)  (0.015584636713531719+2.968186188027964e-17j)  (0.06244810369703062-1.2629283509985138e-17j)  (-0.012609331386131378-1.0297661003471893e-17j)  (0.00021834435473180522+5.53756298333989e-18j)  (-0.06598382099163341+1.3992193467939597e-17j)  (0.020180528149667722-2.4731564655261435e-17j)  (0.05665598034117354-1.3804769046399782e-17j)  (0.06288007429817229+2.259076441484455e-16j)  (-0.0061072455828127675-1.1654396992225773e-17j)  (-0.05097274336070179+3.965923007073472e-17j)  (-0.0437251311725935+1.6050869701509055e-17j)  (0.09791027433228518+7.324143597323371e-16j)  (0.007359568337857833-1.8977649685334515e-17j)  (0.02446817157527737-1.3659571604856727e-17j)  (0.10939962655130503-2.4306288210836242e-17j)  (-0.0007697391929942961-1.800544974925293e-16j)  (-0.003364422998702467+3.1833244368873853e-17j)  (-0.09964318614764477+4.8065251431979847e-17j)  (-0.014522703430473623+1.4653294569636682e-16j)  (0.13463057812060625+4.449160385689869e-17j)  (-0.026542516979642657+2.747944337691601e-16j)  (-0.26579590835358785+1.3149236765819734e-16j)  (-0.04229571733794697+8.47415207390482e-16j)  (-0.05242750202934196+1.0088298878887581e-16j)  (-0.06352130531487511+2.0531532197558182e-16j)  (0.03207560010678523-5.64424330081725e-17j)  (0.07557815227409592+5.084870406179979e-16j)  (0.04285592638397345-1.2429088015011164e-16j)  (-0.04467293326110197+1.7745663922636943e-17j)  (-0.0759348237724797-1.643134602721821e-16j)  (0.06556688491615663-9.975430427348904e-17j)  (-0.011436528843331274+1.0878252460288676e-16j)  (-0.05403853535209588+1.9885758986777765e-16j)  (0.026764706740455023-2.326706452117086e-16j)  (-0.05485993383397021+1.657359564334304e-16j)  (-0.07352768666465741+6.6197080696362876e-18j)  (-0.004881975160541386-5.369692858692668e-17j)  (-0.08084704190540892+2.5362217083159367e-17j)  (0.12629816196667992-4.820192889375457e-17j)  (0.027333562424689185+6.047567184939131e-18j)  (-0.041824422626941485+5.1644714886245235e-17j)  (-0.03290125015740575-7.727535496195093e-17j)  (-0.036403284717202694+1.4248396023156e-16j)  (0.036091677665965716-4.863382757997955e-17j)  (-0.0064441997930516914+3.215376010646404e-17j)  (0.016950768052254726+1.1808869251986465e-17j)  (0.012452961762285074-1.2004032858726493e-17j)  (-0.005261287660042278-2.6348100473043224e-17j)  (0.0038965684819770967+1.8989579408954635e-18j)  (0.044796334301178325-5.5038634218209386e-17j)  (-0.06290028454321821+2.1216778098069864e-17j)  (-0.03898329095610676+2.7437678618568794e-16j)  (0.04543514951829792-8.941042962027409e-17j)  (0.0030449206449355767-1.5881180793276322e-17j)  (-0.1452778247400217+9.585380211147291e-17j)  (0.0546956116562365-2.816390501764095e-17j)  (0.04455698340496879-2.854387216189208e-17j)  (-0.023674268821723757+8.974545111013455e-18j)  (-0.0043054158049991055+1.5361713248570523e-18j)  (0.06538704976071398+1.0828474938611783e-16j)  (0.007110853313880455-1.058877366309919e-17j)  (0.006075028516698902-9.092628754066191e-18j)  (-0.01466098819574198+1.5849292446452805e-17j)  (0.04208194389794632-2.3798676460139305e-17j)  (0.018432954320829448-1.3362235222476358e-17j)  (-0.05092982857111812+7.816318698945518e-17j)  (0.03267809662235971+2.1607749752728935e-16j)  (-0.0061212479988615115+3.3045768319741346e-18j)  (0.042199186072645736-8.907520454735882e-18j)  (-0.007925005448829367+2.1598827372033215e-16j)  (-0.019573152489834905+3.24904397973957e-17j)  (0.0017342215630817663-2.684305301620298e-18j)  (-0.033255059723145595+3.493470880328648e-17j)  (0.007416352548224814-1.8592322304874224e-18j)  (-0.007443684844978638+1.3692507001499825e-17j)  (0.031455513809267775-5.920373805293738e-18j)  (-0.023530361209901145-1.0144272781826485e-17j)  (0.02047591671432388-7.499547294170986e-18j)  (0.002413167259579043+3.9843491280023896e-17j)  (0.004966917063819282-2.1805301116483134e-17j)  (-0.0033821016679723977+2.2112189992803694e-17j)
