 (-5.299158682528183e-06+0.0j)  (0.00036690415737927897+0.0j)  (-7.809516963562268e-05+0.0j)  (7.2733666224508425e-06+0.0j)  (-7.591561642552889e-05+0.0j)  (4.453344295110145e-05+0.0j)  (-0.0002715379225753318+0.0j)  (0.0005368676814265105+0.0j)  (-5.3446989041269e-05+0.0j)  (0.0012094736246157812+0.0j)  (-0.00015076638250402673+0.0j)  (-0.00034095977497332954+0.0j)  (0.0005685216251088344+0.0j)  (-4.408245533076169e-05+0.0j)  (0.00011687152714613614+0.0j)  (-3.9328711234350264e-05+0.0j)  (-5.243412160605246e-06+0.0j)  (-5.312332439748913e-05+0.0j)  (-0.00011041458729170072+0.0j)  (1.5861385606449514e-05+0.0j)  (5.802741915444638e-05+0.0j)  (-0.00018083534660758745+0.0j)  (-9.404487008816507e-05+0.0j)  (0.0017413420588775303+0.0j)  (-0.002499098647464056+0.0j)  (-8.537448235805817e-05+0.0j)  (0.0021252096407733518+0.0j)  (0.0028139069211821043+0.0j)  (0.0011937894770227676+0.0j)  (0.003715808082332367+0.0j)  (-0.0004047656637043416+0.0j)  (-0.004829305205547189+0.0j)  (-0.0005821274667564894+0.0j)  (0.005073249813029459+0.0j)  (0.0011809408862559+0.0j)  (-0.004158076265752383+0.0j)  (-0.006536258525944883+0.0j)  (-0.0018673927149092172+0.0j)  (0.02579343255543215+0.0j)  (0.001432746980533968+0.0j)  (-0.040891873054076225+0.0j)  (0.007786009692622309+0.0j)  (0.0048924631643613575+0.0j)  (0.011717169256401611+0.0j)  (-0.013223588637704224+0.0j)  (-0.0029818572090096096+0.0j)  (-0.005471562584831588+0.0j)  (-0.015856982068420542+0.0j)  (-0.02982655239500252+0.0j)  (0.005800774110524463+0.0j)  (0.06707335830894853+0.0j)  (0.03178124947659061+0.0j)  (-0.00897518863283629+0.0j)  (-0.03207992456276551+0.0j)  (-0.02084207678115344+0.0j)  (-0.002770233096473459+0.0j)  (-0.005424377593144064+0.0j)  (0.056009761977526586+0.0j)  (0.015279059956084955+0.0j)  (0.021462501287750915+0.0j)  (-0.01552906622808941+0.0j)  (-0.07430997759582948+0.0j)  (0.04825753408825369+0.0j)  (0.04014254343680363+0.0j)  (0.019623400127741327+0.0j)  (0.0457058996479439+0.0j)  (0.010282341828221747+0.0j)  (-0.017855781219690125+0.0j)  (-0.03475379229028107+0.0j)  (0.0019594933663790734+0.0j)  (0.037329819555046814+0.0j)  (0.0030106325452976083+0.0j)  (-0.05888349148084749+0.0j)  (-0.04284001183853901+0.0j)  (-0.01358272471482723+0.0j)  (0.11801364659295256+0.0j)  (0.020354351462199542+0.0j)  (-0.03774357319446624+0.0j)  (-0.014389485887537771+0.0j)  (0.04996344259207464+0.0j)  (0.0040494433968608955+0.0j)  (0.022616594539820754+0.0j)  (-0.04361897630841664+0.0j)  (-0.013272783780740847+0.0j)  (-0.008378858309292124+0.0j)  (-0.0006120755394375076+0.0j)  (-0.0489843762918035+0.0j)  (0.002105315254911302+0.0j)  (0.0017591507433647173+0.0j)  (0.01436707704540488+0.0j)  (-0.004494310630697014+0.0j)  (-0.0016673987139519926+0.0j)  (0.009155284443171286+0.0j)  (0.008244610669494036+0.0j)  (-0.11440493554630586+0.0j)  (-0.01678009326755424+0.0j)  (0.03507645926069095+0.0j)  (0.0027477092463293264+0.0j)  (-0.025672708154744532+0.0j)  (0.0034787864372647507+0.0j)  (0.007644560797449053+0.0j)  (-0.035573375450900696+0.0j)  (0.0020242993979720314+0.0j)  (-0.0007196560325454578+0.0j)  (0.007385650436856138+0.0j)  (-0.07905296060548199+0.0j)  (-0.000551704382836355+0.0j)  (1.3573393659079657e-05+0.0j)  (-0.10486764529435923+0.0j)  (0.003700941829476136+0.0j)  (0.030517179792231005+0.0j)  (-0.17255929036289733+0.0j)  (0.041836004582810726+0.0j)  (0.037170245351913184+0.0j)  (-0.16783008948509764+0.0j)  (-0.009815346570572805+0.0j)  (-0.0006932271349823915+0.0j)  (-0.0027347796426197436+0.0j)  (0.035480578558358664+0.0j)  (0.033546663730147246+0.0j)  (-0.022378157135601724+0.0j)  (0.07108064194784797+0.0j)  (0.0034631889579388765+0.0j)  (-0.026458882990704646+0.0j)  (-0.07944787029118157+0.0j)  (0.043433725933249456+0.0j)  (-0.04989641558107277+0.0j)  (0.5700572417738012+0.0j)  (-0.5700572417738081+0.0j)  (-0.049896415581077616+0.0j)  (0.043433725933243704+0.0j)  (-0.07944787029118122+0.0j)  (0.0264588829907029+0.0j)  (0.003463188957938591+0.0j)  (-0.07108064194784851+0.0j)  (0.022378157135601495+0.0j)  (0.033546663730147364+0.0j)  (-0.03548057855835995+0.0j)  (-0.0027347796426196768+0.0j)  (-0.0006932271349823647+0.0j)  (-0.009815346570574009+0.0j)  (0.16783008948509764+0.0j)  (0.03717024535191283+0.0j)  (-0.04183600458280905+0.0j)  (-0.17255929036289913+0.0j)  (0.03051717979222478+0.0j)  (0.0037009418294754906+0.0j)  (-0.10486764529435978+0.0j)  (1.3573393659083225e-05+0.0j)  (-0.0005517043828364073+0.0j)  (0.07905296060548203+0.0j)  (-0.00738565043685625+0.0j)  (0.0007196560325454647+0.0j)  (-0.002024299397972051+0.0j)  (0.035573375450900745+0.0j)  (0.007644560797449155+0.0j)  (-0.003478786437264364+0.0j)  (0.02567270815474515+0.0j)  (0.002747709246329426+0.0j)  (0.03507645926069125+0.0j)  (-0.016780093267553295+0.0j)  (0.11440493554630646+0.0j)  (0.008244610669493294+0.0j)  (-0.00915528444317107+0.0j)  (-0.0016673987139518873+0.0j)  (-0.004494310630696953+0.0j)  (0.014367077045404828+0.0j)  (-0.0017591507433647538+0.0j)  (-0.002105315254911298+0.0j)  (-0.04898437629180303+0.0j)  (0.0006120755394362516+0.0j)  (0.00837885830929305+0.0j)  (0.013272783780740408+0.0j)  (0.04361897630841706+0.0j)  (-0.022616594539819828+0.0j)  (-0.004049443396860373+0.0j)  (-0.04996344259207437+0.0j)  (0.014389485887537483+0.0j)  (0.037743573194466085+0.0j)  (0.02035435146219795+0.0j)  (-0.11801364659295267+0.0j)  (-0.013582724714826855+0.0j)  (-0.04284001183853979+0.0j)  (0.05888349148084758+0.0j)  (0.003010632545298019+0.0j)  (-0.037329819555047376+0.0j)  (-0.0019594933663789143+0.0j)  (0.03475379229028582+0.0j)  (0.017855781219683887+0.0j)  (0.01028234182822212+0.0j)  (0.04570589964794494+0.0j)  (-0.01962340012774456+0.0j)  (-0.04014254343680263+0.0j)  (-0.048257534088250814+0.0j)  (0.0743099775958292+0.0j)  (0.015529066228087859+0.0j)  (0.02146250128774999+0.0j)  (0.015279059956084584+0.0j)  (-0.05600976197752714+0.0j)  (-0.005424377593143132+0.0j)  (-0.002770233096476046+0.0j)  (-0.020842076781154142+0.0j)  (0.03207992456276415+0.0j)  (0.008975188632837049+0.0j)  (0.031781249476590126+0.0j)  (-0.06707335830894977+0.0j)  (-0.005800774110528185+0.0j)  (-0.029826552395001565+0.0j)  (0.015856982068419904+0.0j)  (0.0054715625848313545+0.0j)  (0.0029818572090095914+0.0j)  (0.013223588637703612+0.0j)  (-0.011717169256402059+0.0j)  (-0.00489246316436021+0.0j)  (-0.007786009692621981+0.0j)  (0.04089187305407588+0.0j)  (0.0014327469805329508+0.0j)  (0.025793432555433763+0.0j)  (-0.0018673927149087284+0.0j)  (-0.006536258525945178+0.0j)  (0.00415807626575245+0.0j)  (0.0011809408862559683+0.0j)  (0.005073249813029444+0.0j)  (-0.000582127466756498+0.0j)  (-0.0048293052055471625+0.0j)  (-0.00040476566370445643+0.0j)  (0.0037158080823325363+0.0j)  (0.0011937894770232696+0.0j)  (-0.002813906921182072+0.0j)  (-0.0021252096407734307+0.0j)  (-8.537448235805581e-05+0.0j)  (0.0024990986474642584+0.0j)  (0.001741342058877578+0.0j)  (-9.4044870088169e-05+0.0j)  (-0.00018083534660758574+0.0j)  (5.8027419154477944e-05+0.0j)  (1.5861385606454204e-05+0.0j)  (-0.00011041458729168291+0.0j)  (-5.312332439750469e-05+0.0j)  (-5.243412160591976e-06+0.0j)  (3.9328711234351857e-05+0.0j)  (0.00011687152714615207+0.0j)  (-4.4082455330735826e-05+0.0j)  (0.0005685216251089321+0.0j)  (-0.0003409597749731694+0.0j)  (0.00015076638250411395+0.0j)  (-0.0012094736246158295+0.0j)  (5.3446989041268904e-05+0.0j)  (-0.0005368676814264306+0.0j)  (0.0002715379225754116+0.0j)  (-4.453344295109554e-05+0.0j)  (7.591561642553671e-05+0.0j)  (-7.273366622454914e-06+0.0j)  (7.8095169635652e-05+0.0j)  (-0.000366904157379262+0.0j)  (5.299158682502987e-06+0.0j)
 (-0.0006012577983251674-5.062775414058121e-18j)  (0.013875258036542453+3.6184698241622036e-17j)  (-0.002823295416533445-7.06443920602099e-18j)  (0.0004908017907701613+2.4324166108599757e-18j)  (-0.00029045193185590456-1.171541156775964e-18j)  (0.0010007511397768243+1.996168928390387e-18j)  (0.008713971087556255-2.5149198104282573e-17j)  (-0.016337069616897713+4.455218342694937e-17j)  (0.0026615423400373765-1.0737193452108163e-17j)  (-0.031079022432411375+5.765708717054271e-17j)  (0.0035348554325922666-5.807857643894383e-18j)  (0.009725020871837563-2.344093844527151e-17j)  (-0.015137593977052456+3.749981539662132e-17j)  (0.00047273225082720716-4.374541355711908e-18j)  (-0.001135074907513992+7.997487232515716e-18j)  (0.0006776531262050218+3.0094811193071115e-18j)  (-0.014372215739724057-2.8981732366225458e-15j)  (0.017012120354332787-3.867721830288253e-16j)  (0.052726149223911285-2.1696103970911836e-15j)  (-0.032176205175195705+7.766166252233125e-15j)  (-0.0028673107005820226-1.763046600798442e-18j)  (-0.0007020544563499587+9.99524519419809e-19j)  (-0.005590677119458708+8.691937861710938e-18j)  (0.02940490882152852+7.275983337090087e-18j)  (-0.010644991695875471+3.440183076896134e-17j)  (-0.0028498657266555144-4.3967198505313246e-17j)  (0.036058090448179994-3.104396830537569e-18j)  (0.02232278918729268-1.835967924823619e-17j)  (0.02179580629421337+1.0181081005580823e-16j)  (0.023034772640564978-1.5207391921078647e-17j)  (-0.002734641732769656+4.1359807984114193e-17j)  (-0.10700760750126584-2.361999987616024e-16j)  (-0.026537767345753277-1.5060344016212962e-16j)  (-0.017434696738673906+5.624955775824366e-17j)  (-0.007891279556891236+1.2294705348436773e-17j)  (0.04229922905155261-8.070031765518514e-18j)  (0.03873718765697354-4.4639252874367934e-17j)  (-0.004839663195942312+3.4035758059852512e-18j)  (0.09430138164463742+2.195095668059944e-17j)  (0.0027944429382513562-6.662908913821197e-17j)  (-0.320456364636536-1.4495008709955458e-16j)  (0.04156249431795231+2.1857620986752576e-18j)  (0.0454145194796208+1.7220253006256583e-17j)  (0.05351018772734784+1.1878665141955731e-17j)  (-0.056257760658842686-7.512708111990128e-18j)  (-0.008019710336951529-3.090836588820339e-17j)  (0.005414038441958322-1.035217456059582e-16j)  (-0.08666414843158299-3.82462236727462e-17j)  (-0.12783001053849807-3.3160318554832333e-18j)  (0.009604782164029942-1.3541309256132979e-17j)  (0.23131326596446264-1.3979636830398888e-18j)  (0.09821931235719367+6.084833659987233e-18j)  (-0.034577491443354785-8.32574661450637e-20j)  (-0.0740484400903786-2.1931920340804254e-17j)  (-0.008679412132920616+5.647936114081833e-17j)  (0.012640098180221798-8.752606994814408e-18j)  (0.013248620003997352-2.6703249668269588e-17j)  (0.07940442702438458-2.6147983966134548e-17j)  (0.012981271221154618-3.149324657366747e-17j)  (0.027710757386609393-7.31424831931303e-18j)  (-0.027761896122134262+8.86802326389662e-18j)  (-0.04123988798264899-1.1133249623535068e-17j)  (0.031728392187423266-6.172996163686242e-18j)  (0.009166068610449427-1.9081352312630975e-17j)  (0.017511353274806983+1.6876333140559286e-17j)  (0.03261075754411498+1.8593126930025906e-17j)  (-0.022124447117662576+1.2730874917514684e-17j)  (-0.025946527741676127+5.62462575773175e-18j)  (-0.015469976087029491+2.6008245033931346e-18j)  (0.038275611376575105+1.1357435657360474e-16j)  (0.03820769479714663+1.1155352324812583e-18j)  (0.03625928893176971+1.6212814956326814e-16j)  (-0.1475495356941683+9.798482589026961e-18j)  (-0.10157469548066966+3.572929845138462e-18j)  (-0.006173822266865997-1.664407069254526e-17j)  (0.22949259697448882+2.348599704801735e-18j)  (0.0298847398725217-2.548519116234945e-19j)  (0.00027066661384531066-7.815981811294095e-19j)  (-0.0714251996559529+1.36281641614338e-18j)  (0.23433767757348106+2.3678297888437712e-17j)  (-0.054567391457355306+6.317010451308715e-17j)  (-0.07168198266884333+7.433718144420982e-17j)  (-0.12865422735453824-2.7703749964064922e-18j)  (-0.006921175855091961+1.3062463871126914e-17j)  (0.053417278293799414+3.266475035817313e-17j)  (-0.04689837000803306-2.075045752032728e-16j)  (0.13407541600465886-2.8341064126076095e-17j)  (0.010771858013100795-9.553442833727552e-19j)  (-0.009696402101854733-6.277921110762853e-18j)  (-0.006486917486844917+1.9393332624998212e-19j)  (-0.024108509960823192-3.389955584677124e-18j)  (-0.0009723773499450417+1.334149430534606e-18j)  (0.007077425653416663-4.100339144618866e-19j)  (-0.00756029902644703+7.782929135499601e-19j)  (0.0409334854498106+5.465555685020172e-18j)  (0.008413091734590539-4.0551296471150796e-18j)  (-0.005658238508754604-2.8266228651363943e-18j)  (0.041976431291373614-1.6451102979965845e-18j)  (-0.0960215510053796-2.1223066280583243e-18j)  (-0.04155469383785994+2.5669198363338856e-18j)  (-0.0019209687119367824-1.5742675373618213e-18j)  (0.01343283201520356+3.947225660617577e-18j)  (-0.000582163457791854-2.3229485566602793e-19j)  (2.182751618754375e-05-5.439073938174525e-19j)  (-0.002358589143011779-6.998844232525167e-19j)  (0.02425977664826312+6.999755665244205e-18j)  (0.00016425585779509134+2.950881073032725e-20j)  (-2.7580717528243253e-05+3.26423705562066e-20j)  (-0.07713380542981875-1.4248182972215803e-17j)  (0.0032461434909786084+4.469077033910994e-19j)  (0.019894170087098855+4.052215260106204e-18j)  (-0.1135392453739911-2.283742055111189e-17j)  (0.024655375738351394+5.131592845290178e-18j)  (0.018504928662237224+7.676073035032057e-18j)  (-0.09881282299832342-2.0623601247431187e-17j)  (-0.006768783784014506-1.053637244012348e-18j)  (-0.0009015868614546126+1.232141145150901e-18j)  (-0.0013718664875581198-2.857583815687467e-19j)  (0.01210856387726705-3.9945623449931795e-20j)  (0.011178938631722195+4.0296560079896165e-19j)  (-0.006905286616779296+1.0578311964611455e-18j)  (0.02021850681035471+2.388813063435956e-18j)  (0.0012511240086273924-2.7018777220328725e-19j)  (-0.006811973659132617-7.734100554657306e-19j)  (-0.012961415674650924-2.793464971315483e-18j)  (0.004423546671296038+8.606394796475842e-19j)  (-0.0045923121613472145-1.047454899681687e-18j)  (0.002404033639179659+5.051536730768158e-19j)  (0.002404033639179568+5.051536730768774e-19j)  (0.004592312161347646+1.0474548996827471e-18j)  (-0.004423546671295341-8.606394796478523e-19j)  (0.01296141567465087+2.7934649713151346e-18j)  (-0.006811973659132262-7.734100554653439e-19j)  (-0.0012511240086273048+2.7018777220015106e-19j)  (0.020218506810355103+2.388813063437201e-18j)  (-0.006905286616779393+1.057831196461238e-18j)  (-0.011178938631722223-4.029656007996827e-19j)  (0.01210856387726758-3.9945623451115086e-20j)  (0.001371866487558169+2.857583815723994e-19j)  (0.0009015868614546752-1.2321411451483198e-18j)  (0.006768783784015254+1.0536372440123264e-18j)  (-0.09881282299832328-2.062360124743145e-17j)  (-0.01850492866223691-7.67607303503332e-18j)  (0.024655375738350332+5.131592845289015e-18j)  (0.11353924537399185+2.2837420551112062e-17j)  (-0.019894170087094622-4.0522152601042795e-18j)  (-0.003246143490978002-4.469077033923705e-19j)  (0.07713380542981872+1.4248182972215824e-17j)  (2.7580717528331412e-05-3.2642370556229705e-20j)  (-0.0001642558577951102-2.9508810729934554e-20j)  (0.024259776648263037+6.999755665243231e-18j)  (-0.0023585891430118033-6.998844232527204e-19j)  (2.1827516187784878e-05-5.439073938178038e-19j)  (-0.0005821634577918748-2.3229485566528413e-19j)  (0.013432832015204454+3.947225660618477e-18j)  (0.0019209687119370183+1.5742675373675112e-18j)  (-0.04155469383786207+2.566919836351222e-18j)  (-0.09602155100537921-2.1223066280576957e-18j)  (-0.04197643129137321+1.6451102979987755e-18j)  (0.005658238508754437+2.826622865141513e-18j)  (-0.00841309173459107+4.055129647117067e-18j)  (0.04093348544981082+5.465555685018514e-18j)  (0.007560299026446079-7.78292913543791e-19j)  (0.007077425653417631-4.100339144603366e-19j)  (0.0009723773499459667-1.3341494305292689e-18j)  (0.024108509960824153+3.3899555846718185e-18j)  (0.0064869174868440495-1.9393332625061383e-19j)  (-0.009696402101855872-6.277921110756129e-18j)  (0.010771858013103024-9.553442833932488e-19j)  (-0.13407541600465714+2.834106412606446e-17j)  (-0.046898370008033465-2.0750457520522316e-16j)  (0.05341727829380249+3.2664750358260415e-17j)  (-0.006921175855095656+1.3062463871199292e-17j)  (-0.12865422735453502-2.770374996473188e-18j)  (-0.07168198266884998+7.433718144411418e-17j)  (-0.05456739145735666+6.317010451306977e-17j)  (0.23433767757347923+2.367829788845861e-17j)  (-0.07142519965595207+1.3628164162448033e-18j)  (0.0002706666138449776-7.815981811738045e-19j)  (-0.02988473987251867+2.548519117084461e-19j)  (0.22949259697448998+2.348599704810391e-18j)  (0.006173822266865053+1.6644070692529354e-17j)  (0.1015746954806703-3.572929845124292e-18j)  (-0.14754953569416868+9.79848258902616e-18j)  (-0.03625928893177086-1.6212814956334705e-16j)  (0.03820769479714717+1.1155352324663385e-18j)  (0.03827561137657469+1.1357435657362357e-16j)  (-0.015469976087038012+2.6008245034150625e-18j)  (-0.0259465277416754+5.624625757695795e-18j)  (0.022124447117661827-1.2730874917697088e-17j)  (-0.03261075754411359-1.8593126929950172e-17j)  (0.017511353274810577+1.6876333140673492e-17j)  (0.009166068610447387-1.908135231265242e-17j)  (0.03172839218742296-6.172996163685071e-18j)  (-0.04123988798264752-1.1133249623556034e-17j)  (-0.027761896122133665+8.868023264039118e-18j)  (-0.02771075738660922+7.314248319259464e-18j)  (-0.01298127122115434+3.14932465736696e-17j)  (0.07940442702438286-2.6147983966144347e-17j)  (-0.013248620003996356+2.67032496681956e-17j)  (-0.012640098180223831+8.752606995649754e-18j)  (0.008679412132924114-5.647936114090786e-17j)  (-0.07404844009037584-2.1931920340812846e-17j)  (-0.0345774914433576-8.325746613718895e-20j)  (-0.09821931235718966-6.0848336599947766e-18j)  (0.23131326596446528-1.397963683042995e-18j)  (0.009604782164044423-1.3541309256127094e-17j)  (0.12783001053849408+3.3160318554858834e-18j)  (-0.08666414843157898-3.824622367275428e-17j)  (0.00541403844195954-1.035217456059329e-16j)  (-0.008019710336950205-3.0908365888270005e-17j)  (-0.0562577606588389-7.512708111972361e-18j)  (0.053510187727352186+1.1878665141985386e-17j)  (0.04541451947961549+1.72202530061369e-17j)  (0.04156249431794967+2.1857620987114867e-18j)  (-0.32045636463653693-1.449500870995586e-16j)  (-0.0027944429382477775+6.662908913824362e-17j)  (-0.09430138164464882-2.1950956680600278e-17j)  (0.004839663195940987-3.4035758059949764e-18j)  (-0.038737187656973635+4.463925287435571e-17j)  (0.042299229051550515-8.070031765527019e-18j)  (0.007891279556891385-1.2294705348456726e-17j)  (0.017434696738672838-5.624955775822902e-17j)  (0.026537767345754457+1.5060344016220072e-16j)  (0.1070076075012647+2.3619999876161477e-16j)  (0.0027346417327716198-4.135980798406867e-17j)  (-0.023034772640564756+1.520739192108038e-17j)  (-0.021795806294216964-1.0181081005571761e-16j)  (0.022322789187289988-1.835967924823232e-17j)  (0.03605809044818109-3.1043968305358065e-18j)  (0.002849865726654904+4.396719850533983e-17j)  (-0.010644991695875876+3.440183076894869e-17j)  (-0.02940490882152881-7.275983337084293e-18j)  (0.005590677119458779-8.691937861742246e-18j)  (0.0007020544563504892-9.995245194434549e-19j)  (0.002867310700580286+1.7630466011017466e-18j)  (0.032176205175195156-7.76616625223445e-15j)  (-0.05272614922390799+2.169610397091168e-15j)  (-0.017012120354343737+3.8677218302912744e-16j)  (0.01437221573972428+2.8981732366276683e-15j)  (0.000677653126204252+3.0094811193253185e-18j)  (0.0011350749075128676-7.997487232470837e-18j)  (-0.00047273225082703017+4.374541355706566e-18j)  (0.015137593977053809-3.74998153966207e-17j)  (-0.009725020871832987+2.3440938445267848e-17j)  (0.003534855432594095-5.8078576438994146e-18j)  (-0.031079022432411722+5.765708717054651e-17j)  (0.0026615423400375903-1.0737193452111677e-17j)  (-0.016337069616894764+4.45521834269418e-17j)  (0.008713971087559115-2.5149198104294215e-17j)  (0.001000751139776781+1.9961689283862455e-18j)  (-0.000290451931855897-1.171541156772747e-18j)  (0.0004908017907698565+2.4324166108658806e-18j)  (-0.0028232954165346596-7.064439206025572e-18j)  (0.013875258036542989+3.61846982416191e-17j)  (-0.0006012577983256326-5.062775414059699e-18j)
