 (-0.001955101921047295+0.0j)  (0.00018131899306508551+0.0j)  (-7.361535098251556e-06+0.0j)  (0.0010898032454725204+0.0j)  (-5.510598199982286e-05+0.0j)  (0.0028680359782625097+0.0j)  (-0.0005253658946889506+0.0j)  (0.0057785489906439415+0.0j)  (-0.027329608691588986+0.0j)  (0.014308650103557748+0.0j)  (-0.00010954625188277668+0.0j)  (0.011425736248314321+0.0j)  (-0.0001769589721582417+0.0j)  (0.003578910808415417+0.0j)  (-0.0002974893506299882+0.0j)  (0.0011694883791192874+0.0j)  (0.00011225334766983918+0.0j)  (-0.001842904207430612+0.0j)  (-0.0004449501108456008+0.0j)  (0.0012575826823467545+0.0j)  (-0.0024682860297561312+0.0j)  (-0.00013426967091453854+0.0j)  (0.0021381477500041304+0.0j)  (0.0009827226108215016+0.0j)  (-0.0016199658476701165+0.0j)  (-0.0013244475493302877+0.0j)  (-0.034438580181644265+0.0j)  (0.0038476512681340294+0.0j)  (0.007730372568540021+0.0j)  (-0.004263276456976599+0.0j)  (-0.0025451767494004698+0.0j)  (-0.006472790063843425+0.0j)  (0.009262636296476395+0.0j)  (0.00793778515046183+0.0j)  (-0.014833936830612397+0.0j)  (-0.0028041964785311727+0.0j)  (-0.0049939033200781515+0.0j)  (0.016719128561792085+0.0j)  (0.00896848650401841+0.0j)  (-0.02740619358239987+0.0j)  (-0.011391021674506717+0.0j)  (-0.00047889840551274145+0.0j)  (-0.010318815312059993+0.0j)  (-0.005726225337827602+0.0j)  (6.302006393245314e-05+0.0j)  (0.031201754451776035+0.0j)  (0.0033483767189877805+0.0j)  (0.011454789528438718+0.0j)  (-0.04070376262193393+0.0j)  (-0.013838610681221955+0.0j)  (-0.045532555531343936+0.0j)  (0.07154642459455707+0.0j)  (0.004211415579197202+0.0j)  (0.023435727483530382+0.0j)  (0.0013291134057592114+0.0j)  (0.0628526114274344+0.0j)  (-0.0012337433731684636+0.0j)  (-0.10525749414407663+0.0j)  (-0.16994017990049326+0.0j)  (0.016104962215565764+0.0j)  (0.17878512340506708+0.0j)  (0.04344716640812829+0.0j)  (-0.06354678842826897+0.0j)  (-0.0063955262635832545+0.0j)  (0.06030762376539542+0.0j)  (0.029313974091032924+0.0j)  (0.0124381162161169+0.0j)  (0.0023440896262873095+0.0j)  (0.0021838587555010466+0.0j)  (0.026548097748176014+0.0j)  (-0.03121893750098113+0.0j)  (-0.024524751026051488+0.0j)  (-0.09411331144061545+0.0j)  (0.01372283542595642+0.0j)  (0.006656812775127574+0.0j)  (0.03673068700235808+0.0j)  (0.030366146142294853+0.0j)  (-0.07396049205325003+0.0j)  (-0.03782592889916491+0.0j)  (0.11720540177280805+0.0j)  (0.015068894796777317+0.0j)  (0.09120406991916692+0.0j)  (-0.00749325853485875+0.0j)  (-0.018594864481372382+0.0j)  (-0.01734516553057897+0.0j)  (-0.03548507292011141+0.0j)  (0.018567711955599118+0.0j)  (0.023366071901865765+0.0j)  (0.013378448481887762+0.0j)  (0.06765740100544679+0.0j)  (-0.05604051152452456+0.0j)  (-0.0075941675724075595+0.0j)  (-0.05675125590943747+0.0j)  (-0.05370981336871625+0.0j)  (0.1017402943692251+0.0j)  (0.022511019571813472+0.0j)  (0.0168263600856495+0.0j)  (-0.03966410890291863+0.0j)  (-0.01936130545938336+0.0j)  (-0.06502339807781292+0.0j)  (0.10375092950359056+0.0j)  (0.0016953451637941382+0.0j)  (-0.020174623933962472+0.0j)  (-0.04136131826484899+0.0j)  (0.13291775506904344+0.0j)  (0.009529476389094153+0.0j)  (0.05549153513588252+0.0j)  (-0.04263672335121317+0.0j)  (-0.0472161092863385+0.0j)  (0.03604733044917588+0.0j)  (-0.03952733916552484+0.0j)  (0.1631486457084049+0.0j)  (0.0012302940682156064+0.0j)  (0.02077178125703242+0.0j)  (-0.0012009269540074793+0.0j)  (0.22487037720048525+0.0j)  (-0.26661575292106116+0.0j)  (0.22617105176476318+0.0j)  (-0.11149459354587736+0.0j)  (0.19723837905810987+0.0j)  (-0.11409911832814698+0.0j)  (0.03164700448376594+0.0j)  (-0.073311227511203+0.0j)  (0.04592324859250527+0.0j)  (-0.026772172359185973+0.0j)  (0.023773050626628517+0.0j)  (-0.02096830241405833+0.0j)  (0.0783397355602403+0.0j)  (-0.07833973556024014+0.0j)  (0.02096830241405958+0.0j)  (-0.023773050626628937+0.0j)  (0.026772172359185768+0.0j)  (-0.045923248592505184+0.0j)  (0.07331122751120275+0.0j)  (-0.03164700448376519+0.0j)  (0.11409911832816004+0.0j)  (-0.1972383790581028+0.0j)  (0.11149459354588653+0.0j)  (-0.22617105176475147+0.0j)  (-0.266615752921095+0.0j)  (0.22487037720044814+0.0j)  (-0.0012009269540081441+0.0j)  (0.02077178125703262+0.0j)  (0.001230294068215576+0.0j)  (-0.16314864570840637+0.0j)  (0.039527339165523694+0.0j)  (-0.036047330449175644+0.0j)  (-0.047216109286329924+0.0j)  (-0.04263672335122496+0.0j)  (0.0554915351358815+0.0j)  (0.009529476389104407+0.0j)  (-0.1329177550690443+0.0j)  (0.04136131826484814+0.0j)  (0.020174623933964672+0.0j)  (0.0016953451637929332+0.0j)  (-0.10375092950359069+0.0j)  (-0.06502339807781371+0.0j)  (-0.019361305459380626+0.0j)  (0.039664108902917834+0.0j)  (0.016826360085648542+0.0j)  (-0.022511019571813336+0.0j)  (-0.10174029436921886+0.0j)  (0.05370981336872839+0.0j)  (0.05675125590943827+0.0j)  (0.007594167572402041+0.0j)  (0.05604051152452126+0.0j)  (0.06765740100544758+0.0j)  (0.013378448481892482+0.0j)  (-0.023366071901868297+0.0j)  (-0.018567711955599604+0.0j)  (-0.03548507292011041+0.0j)  (0.01734516553058022+0.0j)  (0.018594864481373492+0.0j)  (0.007493258534858733+0.0j)  (0.09120406991916699+0.0j)  (-0.015068894796778937+0.0j)  (-0.11720540177280886+0.0j)  (-0.037825928899160276+0.0j)  (0.07396049205325037+0.0j)  (0.030366146142294204+0.0j)  (0.03673068700235739+0.0j)  (-0.006656812775127913+0.0j)  (-0.01372283542596109+0.0j)  (-0.09411331144061179+0.0j)  (-0.024524751026058264+0.0j)  (0.031218937500979444+0.0j)  (0.026548097748176392+0.0j)  (0.0021838587554990213+0.0j)  (0.00234408962628664+0.0j)  (0.012438116216117056+0.0j)  (-0.029313974091029545+0.0j)  (-0.06030762376539568+0.0j)  (-0.006395526263585095+0.0j)  (0.06354678842826904+0.0j)  (0.04344716640812605+0.0j)  (0.17878512340504954+0.0j)  (-0.016104962215577105+0.0j)  (-0.16994017990050372+0.0j)  (-0.10525749414408771+0.0j)  (0.0012337433731676574+0.0j)  (0.06285261142743849+0.0j)  (0.0013291134057596945+0.0j)  (0.02343572748353044+0.0j)  (-0.004211415579194952+0.0j)  (-0.07154642459455461+0.0j)  (-0.045532555531348516+0.0j)  (0.013838610681221145+0.0j)  (0.040703762621937124+0.0j)  (0.011454789528426684+0.0j)  (-0.0033483767189881235+0.0j)  (-0.0312017544517777+0.0j)  (-6.302006393243701e-05+0.0j)  (-0.005726225337827524+0.0j)  (-0.010318815312059963+0.0j)  (0.00047889840551294674+0.0j)  (0.01139102167450221+0.0j)  (0.027406193582402337+0.0j)  (-0.008968486504019423+0.0j)  (-0.016719128561791797+0.0j)  (-0.004993903320078691+0.0j)  (0.0028041964785307668+0.0j)  (0.014833936830612989+0.0j)  (0.007937785150462522+0.0j)  (0.009262636296476258+0.0j)  (-0.006472790063843494+0.0j)  (-0.0025451767494005855+0.0j)  (0.004263276456976176+0.0j)  (0.007730372568539772+0.0j)  (0.003847651268133128+0.0j)  (-0.034438580181644154+0.0j)  (0.0013244475493304382+0.0j)  (0.0016199658476702594+0.0j)  (0.0009827226108215029+0.0j)  (-0.0021381477500040913+0.0j)  (-0.00013426967091453214+0.0j)  (0.0024682860297561386+0.0j)  (-0.0012575826823467643+0.0j)  (-0.00044495011084564446+0.0j)  (0.0018429042074305864+0.0j)  (-0.0001122533476698807+0.0j)  (-0.0011694883791193006+0.0j)  (0.00029748935063010325+0.0j)  (-0.003578910808415421+0.0j)  (0.00017695897215823717+0.0j)  (-0.011425736248314293+0.0j)  (0.00010954625188277967+0.0j)  (-0.014308650103547305+0.0j)  (0.027329608691594422+0.0j)  (-0.005778548990645015+0.0j)  (0.0005253658946889369+0.0j)  (-0.002868035978262634+0.0j)  (5.5105981999814054e-05+0.0j)  (-0.001089803245472507+0.0j)  (7.3615350982409044e-06+0.0j)  (-0.00018131899306554264+0.0j)  (0.0019551019210471967+0.0j)
 (0.00102014008486782-7.533194630590385e-18j)  (-8.394657196615432e-05+6.953806734375121e-19j)  (0.0008315549415781416+5.0758768861823595e-18j)  (-0.005494701089836209+5.8232607750595494e-18j)  (0.00020540079488733798-3.294520240928366e-19j)  (-0.018539426876829582+2.0169020929591787e-17j)  (0.0034814118290950715-4.43580280583336e-18j)  (-0.036855916678098455+5.065975662154646e-17j)  (0.1856768119700305-2.6156806873863826e-16j)  (-0.09768718999271192+1.385241391157881e-16j)  (-0.0007182714403259317-2.4863689442955665e-18j)  (-0.10472523812659688+1.9827681626630262e-16j)  (-0.003099831554046789-5.674366837407275e-20j)  (0.021550625633109707-2.979965678716695e-17j)  (0.0064747507107199495-2.5564332884041055e-17j)  (-0.0428134412142164+1.7702072955723252e-16j)  (-0.007849743683253425+6.056570969128682e-17j)  (-0.004542762834370837+1.9773366564304205e-17j)  (-0.02667555439244138-1.0826433032992009e-16j)  (0.036492966098461484+6.858190763081154e-18j)  (-0.005930646190960044-1.9640678155539755e-18j)  (0.004133820514126246+3.56037145604434e-17j)  (0.008237103583983014+1.1288965856584505e-17j)  (0.005414430061243408-6.162245176739856e-17j)  (-0.006214099392838518-2.930656682223918e-17j)  (0.0004241250433068952+4.9099283398257645e-17j)  (-0.04172955650911643-2.6761444246151948e-17j)  (0.009163193014732098-5.824639544170217e-17j)  (0.008461039078265564+1.8039839787308824e-19j)  (0.002499048880882048+3.338953389936858e-19j)  (-0.0035961232894208+1.081583961776704e-17j)  (-0.04901501677259541-6.836350896199444e-17j)  (0.1375281311070177+3.907009915650189e-16j)  (0.09323965125823212+1.4060446787425897e-16j)  (-0.0771863952159482-1.2898069317323202e-16j)  (-0.10375492916290499+6.531861653470443e-18j)  (-0.032300652371117414-2.2801480229618285e-16j)  (0.15367331453908104+2.2580036243294034e-16j)  (0.05685009407900581+2.0973990945470066e-17j)  (-0.20992092438144738-3.08810448513519e-16j)  (-0.03831515277413368-7.224688755648862e-17j)  (-0.009662989403701396-1.1773013819132455e-17j)  (-0.06025339849983091-1.1085534736461206e-16j)  (-0.05901700454447778-3.1789427894106496e-16j)  (-0.07134679719809597+3.7097972773711854e-14j)  (-0.0036478124107113125-1.4149473648245078e-16j)  (-0.02258601893776449+2.6574273910718715e-16j)  (0.020526650443207756+1.7901924661117788e-16j)  (-0.16775390068070928-7.431620081068645e-17j)  (-0.015971486915428865+2.8364581307604843e-17j)  (-0.04293989773988758+9.101989495920373e-18j)  (-0.02144469835887014+2.0203736827642023e-18j)  (-0.12176429216516356+5.901363012671148e-16j)  (0.03194479693308385-7.999752863556744e-17j)  (0.01849508507170928+3.069997352973311e-16j)  (-0.028180355082265816+8.91936910540999e-17j)  (-0.010292934179633+8.918510345938812e-17j)  (-0.03259609990364884-2.785658191624044e-17j)  (-0.12419540000925869+2.4361621003739363e-17j)  (-0.006189905319386171+1.5870239549522963e-16j)  (0.05807696343696289-5.255033949425083e-17j)  (-0.0024092043095715054+1.2697095343664992e-17j)  (-0.05142331182675171+2.67237402763168e-17j)  (0.01659341823265339-5.893620739984655e-17j)  (0.08703117672594729-6.454447488752439e-17j)  (-0.00240606808342355-8.980277203133731e-18j)  (0.016135359575655192+1.3322931682697492e-17j)  (0.017133541758563985+1.385163608783508e-16j)  (0.03867364948328744+1.873185781717206e-16j)  (-0.02251476490249921-2.6792475023267093e-18j)  (-0.06145972594685154+7.443058336548362e-17j)  (-0.023111261433360116+7.24588874886812e-17j)  (-0.09063235897125022+2.7182284219027384e-17j)  (0.0005120613485345531+1.6168127561436982e-16j)  (0.008983290320944456-3.8807880584265576e-18j)  (0.058525507788578575-2.6847432772402654e-17j)  (0.031670750504251936+1.1103807367109629e-19j)  (-0.0768848712505866+1.2874099509744328e-17j)  (-0.052104679773002364+9.482304693523791e-18j)  (0.18042488124026765-8.894049008235208e-17j)  (0.054943101168345096-5.789088667789591e-17j)  (-0.05502896607606873+1.2402829370367156e-16j)  (0.05875282557961641-2.69481103438786e-16j)  (0.02131944513093411+4.5697885482305497e-17j)  (0.029234261015999557+5.60671347160134e-17j)  (-0.041198067586065375-8.602677502682727e-19j)  (-0.011254998821595558+3.382068439207046e-17j)  (-0.033283839711353194+1.0921462266474781e-17j)  (0.039622562218929444+1.375145131738067e-16j)  (-0.0004916780460527403-1.639528709887018e-17j)  (-0.0028828032663175823-1.547356547290395e-17j)  (-0.03839145297742959-1.9780883741079678e-16j)  (-0.008709288281124633+1.159608672483341e-17j)  (0.006442974581845333+4.070987702688491e-17j)  (0.061951135083571515+4.185500634787438e-17j)  (-0.001639465080654507-8.085056526015918e-18j)  (0.015519968012252004-1.9590502974768882e-17j)  (-0.026072209282070324-4.26405619537403e-18j)  (-0.015006460051621134-6.086058750583728e-18j)  (-0.018705998024787174-1.4587550318218037e-18j)  (0.05554107862696499+5.956224815520062e-19j)  (0.02071376403435158-3.678010780851457e-17j)  (0.02541075695686061-2.2699377756421375e-17j)  (-0.062216095969198006+7.604807914196857e-18j)  (0.074025025799408-2.6259106979994152e-18j)  (-0.002062474144121261+4.773773218628416e-17j)  (0.0389564368794032-3.903346811961879e-18j)  (-0.03228200398299931+5.719754854563075e-18j)  (-0.02026152125355335-7.408317297436445e-18j)  (0.024766867705970003-1.3190484222608469e-18j)  (-0.021575213069446222+2.3986454052129887e-20j)  (0.09671697349776959-1.949300027586681e-18j)  (0.0007947923334003576+1.8530223133822509e-19j)  (0.013389767422008383-1.38430829997926e-19j)  (-0.0014778673863961663+5.49726647141199e-18j)  (0.14814444450315345-1.5603842272756138e-18j)  (-0.1765141166584927+8.179315990012687e-19j)  (0.151015357376232-7.035387837650665e-19j)  (-0.07497440712782417+1.2310241822750294e-19j)  (0.1343130935043782+6.458020372411394e-19j)  (-0.08040466480233785-5.3337317548994755e-20j)  (0.022526673549411593+3.5066446443043626e-19j)  (-0.05442972594582431-1.7317574166423287e-18j)  (0.03842259477869091+3.1819915618603205e-18j)  (-0.019340124202889095-6.049259689256305e-19j)  (0.016290600862145548+2.471866255242629e-19j)  (-0.015053607179939128-5.206806822185954e-19j)  (0.055947828317785525+2.1244602329063097e-18j)  (0.055947828317785546+2.1244602329063775e-18j)  (-0.01505360717993993-5.206806822187726e-19j)  (0.01629060086214584+2.4718662552413365e-19j)  (-0.019340124202889004-6.049259689257722e-19j)  (0.03842259477869069+3.1819915618603036e-18j)  (-0.05442972594582424-1.7317574166422363e-18j)  (0.02252667354941115+3.5066446443002334e-19j)  (-0.0804046648023468-5.3337317549056385e-20j)  (0.13431309350437326+6.458020372414599e-19j)  (-0.07497440712783075+1.2310241822765085e-19j)  (0.15101535737622432-7.035387837648446e-19j)  (0.17651411665851588-8.179315990018974e-19j)  (-0.14814444450312889+1.560384227275808e-18j)  (0.0014778673863963317-5.497266471407562e-18j)  (-0.01338976742200853+1.3843082999794912e-19j)  (-0.0007947923333999076-1.8530223133887528e-19j)  (0.0967169734977707-1.9493000275865792e-18j)  (-0.021575213069445702+2.3986454050846448e-20j)  (0.024766867705969656-1.3190484222615502e-18j)  (0.020261521253547278+7.408317297439305e-18j)  (0.03228200398300355-5.7197548545629455e-18j)  (-0.03895643687940368+3.9033468119657496e-18j)  (0.0020624741441141806-4.7737732186254686e-17j)  (0.07402502579940853-2.6259106979999206e-18j)  (-0.06221609596919829+7.604807914193822e-18j)  (0.025410756956858183-2.269937775641233e-17j)  (-0.020713764034352274+3.678010780854236e-17j)  (0.05554107862696546+5.956224815541509e-19j)  (0.018705998024788062+1.458755031817351e-18j)  (0.015006460051621137+6.086058750588606e-18j)  (-0.026072209282069318-4.264056195373179e-18j)  (-0.015519968012252201+1.9590502974772254e-17j)  (-0.0016394650806542573-8.085056526008655e-18j)  (0.06195113508357379+4.185500634786708e-17j)  (0.0064429745818414055+4.070987702686148e-17j)  (-0.008709288281129816+1.1596086724832847e-17j)  (-0.03839145297743117-1.9780883741096895e-16j)  (-0.0028828032663152092-1.5473565472893052e-17j)  (0.0004916780460527126+1.6395287098833406e-17j)  (-0.039622562218928854-1.3751451317360432e-16j)  (-0.03328383971135314+1.0921462266473558e-17j)  (-0.011254998821593408+3.382068439207938e-17j)  (0.04119806758606864+8.602677502711115e-19j)  (0.02923426101599935+5.606713471602741e-17j)  (0.02131944513093495+4.569788548228765e-17j)  (0.058752825579617834-2.6948110343875763e-16j)  (0.05502896607606827-1.2402829370367365e-16j)  (0.05494310116834428-5.789088667788225e-17j)  (0.18042488124026979-8.894049008235409e-17j)  (0.05210467977299977-9.482304693517941e-18j)  (-0.0768848712505866+1.287409950974839e-17j)  (-0.03167075050425172-1.1103807368408784e-19j)  (-0.0585255077885774+2.684743277241678e-17j)  (0.008983290320941448-3.880788058334487e-18j)  (0.0005120613485394311+1.6168127561425856e-16j)  (0.09063235897124666-2.7182284219048258e-17j)  (0.023111261433368783-7.245888748855203e-17j)  (-0.06145972594684981+7.443058336552299e-17j)  (0.02251476490249507+2.6792475022930718e-18j)  (-0.03867364948328935-1.8731857817166587e-16j)  (-0.017133541758561716-1.3851636087837438e-16j)  (-0.01613535957565629-1.3322931682765106e-17j)  (-0.0024060680834290943-8.980277203230034e-18j)  (0.08703117672594551-6.454447488746894e-17j)  (-0.016593418232649433+5.893620739960529e-17j)  (-0.051423311826753665+2.6723740276317426e-17j)  (0.002409204309573393-1.2697095343662996e-17j)  (-0.05807696343694971+5.255033949425304e-17j)  (-0.006189905319379751+1.5870239549502277e-16j)  (0.12419540000926246-2.4361621003730088e-17j)  (0.03259609990365664+2.785658191623542e-17j)  (-0.010292934179634032+8.918510345989679e-17j)  (0.028180355082263082-8.919369105411287e-17j)  (-0.018495085071711173-3.069997352971183e-16j)  (-0.03194479693308582+7.999752863558066e-17j)  (-0.12176429216516377+5.901363012674383e-16j)  (-0.02144469835887343+2.020373682749399e-18j)  (0.04293989773988332-9.101989495890187e-18j)  (-0.015971486915426856+2.8364581307632546e-17j)  (-0.1677539006807149-7.431620081073105e-17j)  (-0.020526650443161716-1.790192466111839e-16j)  (-0.022586018937764036+2.657427391073293e-16j)  (-0.0036478124107043944-1.414947364825094e-16j)  (-0.07134679719809575+3.709797277374408e-14j)  (0.059017004544477815+3.1789427894116204e-16j)  (0.060253398499829074+1.1085534736456961e-16j)  (-0.009662989403705842-1.1773013819151862e-17j)  (-0.03831515277409729-7.224688755644118e-17j)  (-0.20992092438145238-3.0881044851351843e-16j)  (0.05685009407901363+2.0973990945492906e-17j)  (0.1536733145390796+2.258003624329367e-16j)  (0.03230065237111934+2.2801480229616766e-16j)  (-0.10375492916290065+6.531861653527882e-18j)  (-0.07718639521595554-1.2898069317323648e-16j)  (-0.09323965125823952-1.406044678742788e-16j)  (-0.13752813110701367-3.9070099156500117e-16j)  (0.049015016772598057+6.83635089620041e-17j)  (0.0035961232894200267-1.0815839617767746e-17j)  (0.002499048880882698+3.3389533899113122e-19j)  (-0.008461039078264303-1.8039839787280474e-19j)  (-0.009163193014731296+5.824639544169968e-17j)  (0.04172955650911432+2.676144424614897e-17j)  (0.00042412504330799437+4.9099283398275505e-17j)  (-0.006214099392839047-2.930656682223516e-17j)  (-0.005414430061242212+6.162245176739519e-17j)  (0.008237103583983043+1.1288965856584286e-17j)  (-0.004133820514125653-3.560371456043738e-17j)  (-0.005930646190960287-1.9640678155572118e-18j)  (0.03649296609846058+6.858190763077373e-18j)  (0.026675554392443325+1.0826433032992264e-16j)  (-0.004542762834370152+1.9773366564306716e-17j)  (-0.00784974368325259+6.056570969128476e-17j)  (-0.042813441214214654+1.7702072955723213e-16j)  (0.006474750710725824-2.5564332884064635e-17j)  (0.021550625633111366-2.979965678716665e-17j)  (-0.0030998315540472807-5.674366837437166e-20j)  (-0.10472523812659608+1.9827681626630314e-16j)  (-0.0007182714403262752-2.486368944294572e-18j)  (-0.0976871899926403+1.3852413911568705e-16j)  (0.18567681197006752-2.61568068738691e-16j)  (-0.036855916678105345+5.065975662155639e-17j)  (0.0034814118290945424-4.4358028058320024e-18j)  (-0.018539426876830054+2.0169020929592798e-17j)  (0.00020540079488731987-3.294520240924453e-19j)  (-0.005494701089836899+5.8232607750583785e-18j)  (0.0008315549415781975+5.07587688618346e-18j)  (-8.394657196659691e-05+6.953806734393188e-19j)  (0.0010201400848683382-7.53319463059029e-18j)
