 (0.0001400841697313416+0.0j)  (-3.301756295627992e-05+0.0j)  (0.0008611104948192377+0.0j)  (-0.022332855099846803+0.0j)  (0.0036838126429042063+0.0j)  (-0.005404601309080335+0.0j)  (0.002126251844717059+0.0j)  (-0.050458412570064226+0.0j)  (0.07086688412247215+0.0j)  (-0.06432334068437312+0.0j)  (0.026455203916386037+0.0j)  (-0.03461118477260225+0.0j)  (0.008137174201307372+0.0j)  (0.10877692876349716+0.0j)  (-0.25324185560256657+0.0j)  (0.15935453378114464+0.0j)  (-0.055431927723608006+0.0j)  (-0.02041002979088594+0.0j)  (0.057479274041991796+0.0j)  (0.06331432160556752+0.0j)  (-0.07019208469190347+0.0j)  (0.14866433218053507+0.0j)  (-0.02959478216815808+0.0j)  (-0.0017331964820750652+0.0j)  (-0.02008756046213645+0.0j)  (0.018030049891471032+0.0j)  (0.004085177267513375+0.0j)  (0.0018562082917093785+0.0j)  (0.02041099672210746+0.0j)  (-0.006269342893419346+0.0j)  (-0.05423071903743244+0.0j)  (0.051067865025444255+0.0j)  (0.02525006947870782+0.0j)  (0.003968323297220295+0.0j)  (0.09517665030328636+0.0j)  (-0.07097528479649741+0.0j)  (-0.0242255333248961+0.0j)  (0.041573581973640916+0.0j)  (0.036736457687968065+0.0j)  (-0.011468860855197379+0.0j)  (-0.0024728170459402143+0.0j)  (-0.0024318058214966424+0.0j)  (0.011591408850717862+0.0j)  (0.015235513872225248+0.0j)  (0.004125464898430275+0.0j)  (-0.004379829094871153+0.0j)  (-0.004452829217524435+0.0j)  (-0.013615645888126221+0.0j)  (-0.016174336384160777+0.0j)  (-0.023895495167855513+0.0j)  (0.05571721626680101+0.0j)  (0.027389286950511058+0.0j)  (0.0008967221652680633+0.0j)  (-0.1461350025984849+0.0j)  (-0.05819144750322642+0.0j)  (0.0425482164882492+0.0j)  (0.07938813666109028+0.0j)  (0.011195895940157467+0.0j)  (-0.08390636593859482+0.0j)  (-0.02537995062469617+0.0j)  (-0.023848783612483774+0.0j)  (-0.007112133759598397+0.0j)  (0.015965122005775316+0.0j)  (0.019899711949016553+0.0j)  (0.013567593096107113+0.0j)  (0.14457699231854176+0.0j)  (-0.023683692798016777+0.0j)  (-0.01919986352340994+0.0j)  (-0.012648222279846967+0.0j)  (0.008513912107699707+0.0j)  (0.007089165923881809+0.0j)  (0.04551209430431015+0.0j)  (-0.015386267296978125+0.0j)  (-0.03557353636254162+0.0j)  (-0.011368049679897919+0.0j)  (-0.012332092045832318+0.0j)  (-0.011831382884715339+0.0j)  (-0.03435132831371008+0.0j)  (0.07380975313508288+0.0j)  (0.0011573493809510689+0.0j)  (-0.030101302026521302+0.0j)  (-0.10850037395366367+0.0j)  (-0.05951556298284412+0.0j)  (-0.042978830826559976+0.0j)  (0.03582361649276372+0.0j)  (0.04082094613803846+0.0j)  (0.05700665473404826+0.0j)  (-0.02168015776152717+0.0j)  (-0.01971171967177776+0.0j)  (-0.039577741238502384+0.0j)  (-0.10592742308049738+0.0j)  (0.12047800863042112+0.0j)  (0.027048285392276345+0.0j)  (0.02259256900714235+0.0j)  (-0.14114838844907962+0.0j)  (0.26035865480623444+0.0j)  (0.059542913137929886+0.0j)  (-0.1171348366895406+0.0j)  (-0.03398858538013489+0.0j)  (-0.01069495576962295+0.0j)  (0.04242330008857404+0.0j)  (0.01781232987688578+0.0j)  (-0.03871337271358539+0.0j)  (-0.006809787945235701+0.0j)  (-0.0021445335757297223+0.0j)  (0.05054546967082988+0.0j)  (0.019252425375376567+0.0j)  (-0.04612765342289453+0.0j)  (-0.004763814679530129+0.0j)  (-0.03508491710357168+0.0j)  (0.0752618074510273+0.0j)  (-0.07462600362485948+0.0j)  (-0.01665276547229152+0.0j)  (0.004753749802862781+0.0j)  (0.013845166210596326+0.0j)  (-0.006745644182047769+0.0j)  (0.005752686226149478+0.0j)  (-0.11847219050927184+0.0j)  (0.12194435884440305+0.0j)  (-0.0063428585333125745+0.0j)  (0.09337496012998227+0.0j)  (-0.14208230067735572+0.0j)  (0.002115971099403463+0.0j)  (-0.0009544467557440982+0.0j)  (0.010871782512464586+0.0j)  (-0.0003991852167968924+0.0j)  (9.240506142295945e-05+0.0j)  (0.02416866639520272+0.0j)  (-0.024168666501540384+0.0j)  (-9.240505832876835e-05+0.0j)  (0.0003991852800592474+0.0j)  (-0.010871783348685722+0.0j)  (0.000954446810851802+0.0j)  (-0.002115971154266234+0.0j)  (0.14208230565995383+0.0j)  (-0.09337495766724117+0.0j)  (0.006342855822470068+0.0j)  (-0.12194436120220506+0.0j)  (0.11847218320442819+0.0j)  (0.0057526859236580186+0.0j)  (-0.0067456451760527095+0.0j)  (0.013845165011472366+0.0j)  (-0.0047537488971992285+0.0j)  (-0.016652765299736617+0.0j)  (0.07462600399331057+0.0j)  (-0.07526181193718844+0.0j)  (-0.035084907692518534+0.0j)  (-0.004763819158170887+0.0j)  (0.04612765182031559+0.0j)  (0.01925242670543825+0.0j)  (-0.05054546754079721+0.0j)  (-0.0021445343028960438+0.0j)  (-0.006809786539893942+0.0j)  (0.0387133722961283+0.0j)  (0.017812329688987064+0.0j)  (-0.042423296413085954+0.0j)  (-0.01069496729497388+0.0j)  (-0.03398858349470935+0.0j)  (0.1171348413257917+0.0j)  (0.05954290794717709+0.0j)  (-0.26035866033927585+0.0j)  (0.14114838926846426+0.0j)  (0.02259258278374326+0.0j)  (0.02704828403413891+0.0j)  (-0.12047800248093511+0.0j)  (-0.10592742185874088+0.0j)  (0.03957774085698665+0.0j)  (0.019711721296134545+0.0j)  (0.021680156322698214+0.0j)  (0.057006656954661436+0.0j)  (-0.04082094102508104+0.0j)  (-0.03582361284947919+0.0j)  (-0.04297882837967108+0.0j)  (-0.059515561161035506+0.0j)  (0.10850037128035082+0.0j)  (0.030101301660308128+0.0j)  (0.0011573218068794714+0.0j)  (0.07380974143288199+0.0j)  (-0.03435132728285171+0.0j)  (-0.011831382777294836+0.0j)  (-0.012332089915819893+0.0j)  (0.011368050688743591+0.0j)  (0.0355735386383545+0.0j)  (0.015386265749660604+0.0j)  (0.04551209254245636+0.0j)  (-0.007089166092234742+0.0j)  (-0.008513913120551943+0.0j)  (-0.012648219811973277+0.0j)  (-0.019199865260551015+0.0j)  (-0.02368369246764745+0.0j)  (0.1445769942758661+0.0j)  (-0.013567587094922551+0.0j)  (-0.019899712322694163+0.0j)  (-0.015965119174038443+0.0j)  (-0.0071121346947285915+0.0j)  (-0.023848782973964096+0.0j)  (-0.025379950233350653+0.0j)  (0.08390636656619069+0.0j)  (0.01119589827601283+0.0j)  (-0.07938815200393555+0.0j)  (-0.04254820020149854+0.0j)  (-0.05819145369129657+0.0j)  (0.14613499479639855+0.0j)  (0.0008967235157241294+0.0j)  (0.027389286511643157+0.0j)  (-0.05571720912384442+0.0j)  (-0.02389549641038925+0.0j)  (0.016174332565877313+0.0j)  (0.013615644137368139+0.0j)  (0.004452829752539188+0.0j)  (0.00437982857621419+0.0j)  (0.004125464088766742+0.0j)  (0.01523551141638988+0.0j)  (-0.011591411000388106+0.0j)  (-0.0024318066916841296+0.0j)  (-0.0024728175552065925+0.0j)  (-0.011468861499189588+0.0j)  (0.036736459083542713+0.0j)  (-0.041573581116584185+0.0j)  (-0.024225506135180014+0.0j)  (-0.07097529395229105+0.0j)  (0.0951766505288782+0.0j)  (0.00396831874541116+0.0j)  (0.02525007427192254+0.0j)  (0.05106787185578738+0.0j)  (-0.05423071383318184+0.0j)  (-0.006269341326833008+0.0j)  (0.020410991518968524+0.0j)  (0.001856209377640763+0.0j)  (-0.00408517673580641+0.0j)  (-0.018030045728356564+0.0j)  (-0.02008756274252271+0.0j)  (0.0017331917630351412+0.0j)  (0.02959478416893771+0.0j)  (0.14866432986291667+0.0j)  (-0.07019208891233883+0.0j)  (0.06331432063307853+0.0j)  (-0.05747927454765543+0.0j)  (-0.02041003328183472+0.0j)  (0.055431920902433034+0.0j)  (-0.15935450765554582+0.0j)  (0.2532419008755052+0.0j)  (-0.10877687143417386+0.0j)  (-0.008137175252038848+0.0j)  (0.03461118516840362+0.0j)  (-0.026455206523549227+0.0j)  (0.06432334848041736+0.0j)  (-0.07086688883694996+0.0j)  (0.05045841193879674+0.0j)  (-0.0021262511942202974+0.0j)  (0.005404601522476963+0.0j)  (-0.003683813295538003+0.0j)  (0.022332855860043035+0.0j)  (-0.0008611104193658325+0.0j)  (3.301758528035758e-05+0.0j)  (0.0001400841749375052+0.0j)
 (2.9068568433741876e-05+6.033481557929585e-20j)  (7.088853168498879e-06-6.95578614091227e-21j)  (-6.68394088585815e-05+3.456167891223069e-19j)  (0.0007197900535711003-8.512214907390691e-18j)  (-0.00022451928987225582+1.4239373258846455e-18j)  (-0.004450624592763281+1.694081277598325e-18j)  (-0.0012087662230418287+6.11638245301948e-19j)  (0.021836028786966895-1.7157594897299724e-17j)  (-0.015015829935536795+2.302147716607137e-17j)  (0.009287957814658673-2.048297768802642e-17j)  (-0.00011663811089898668+7.559286306911297e-18j)  (0.004884728571854673-1.1068577277185007e-17j)  (-0.0006911023920318435+2.566937349907849e-18j)  (-0.017047400805247706+3.182815318052302e-17j)  (0.03514186850849427-7.371016462054013e-17j)  (-0.010361896490791+4.407414082730092e-17j)  (0.005437633777708263-1.3673693619739307e-17j)  (0.00816813248320942-5.3180566541160294e-18j)  (0.005284653648647608+1.444253856417226e-17j)  (-0.024612676212008425+1.3769109340253028e-17j)  (0.02472871188121148-1.3433784470103086e-17j)  (-0.04446194600673098+3.1273836671788864e-17j)  (0.009512351438029708-7.509641237978559e-18j)  (0.006295788016812082-1.0687102822022683e-18j)  (0.014203943783005843-1.1531647338522369e-18j)  (0.03370775486699102+2.6804592773024893e-17j)  (0.00843100368149833+1.2530787236757486e-17j)  (-0.008293483776423865+1.8165472545689095e-17j)  (0.03865176210938845-3.162917577634337e-17j)  (-0.00834511577237925+1.0142030605080299e-17j)  (-0.03456855003286511-6.534310975247312e-17j)  (-0.046888282435412335-6.506474479135745e-17j)  (-0.012338567185813214-1.8737497271542176e-17j)  (-0.01183722654887079+7.041456486777064e-17j)  (-0.04957959864396782-2.811923979327162e-17j)  (0.030835735781837674-1.0317014683160817e-17j)  (0.04881608077208531-1.5775251676532025e-16j)  (-0.014311049068493089-2.504442233745441e-17j)  (-0.05794736393358382-4.2274908736769605e-18j)  (0.0259725601727626+1.2777549001159857e-17j)  (0.01563938519437182+1.4282756976540682e-17j)  (0.022880506644941262+2.7176285760592724e-17j)  (-0.022665300768567855-8.103211174041135e-17j)  (0.033978354006887715+5.1072908310672944e-17j)  (0.011072919555787972-1.673921836113315e-17j)  (-0.005356747722586868+6.994387840653624e-18j)  (-0.011524712387077727-3.682667172877873e-17j)  (-0.008579151383970212-3.2899482394719352e-18j)  (-0.009094591460828302+6.966524415693594e-18j)  (-0.030829836766825935-2.5672908674243327e-17j)  (0.020817531332770103-2.120090184708662e-17j)  (0.03170914430502847-8.510363242073526e-18j)  (-0.0030618430894967363-3.4985423259926024e-17j)  (-0.07400412370250473+2.1446638570089227e-17j)  (-0.03142144983059491+1.2398462135988303e-17j)  (0.036996964974670046-8.970805389497342e-18j)  (0.04989552895304536-1.6259770095940354e-17j)  (0.004780354614419618-8.791302610366129e-19j)  (-0.06315158358298315+1.8287880528447687e-17j)  (-0.02394020219934983+5.054527355838094e-18j)  (-0.014290461054484702+4.2923985204371816e-18j)  (0.010452713763907705-3.6139695269999705e-17j)  (0.022704724522044206-3.7737133516277535e-18j)  (0.02975063623937761+1.5874804599736411e-19j)  (0.019587755759279925+2.1094740548186382e-18j)  (0.15663141155001256-3.882688933778856e-17j)  (-0.0258101828495975+9.299740126101491e-18j)  (-0.024361769741097685+4.89391190195119e-18j)  (-0.00964996243097936+1.0451481556660815e-18j)  (0.009378215193540183-9.56740450509167e-18j)  (0.008515645438465946-6.9271070778431505e-19j)  (0.07438845792914518-1.2576222055501566e-17j)  (-0.020853130598848475-3.4449881020678308e-18j)  (-0.0480729485997534-7.827212806573823e-18j)  (-0.016629579816680135-2.760643915180023e-19j)  (-0.01704231994385922+3.668426718592201e-18j)  (-0.03236794702675204+8.456968666942953e-17j)  (-0.05448079425010915-3.6982548666628375e-17j)  (0.222965239936271+1.9061204206181215e-16j)  (0.024964771370700748-4.809868188222913e-16j)  (-0.0979327657449487-2.789825728677953e-16j)  (-0.16640449086601772+1.821578702349096e-17j)  (-0.0963439367758368+2.4756912464538806e-17j)  (-0.0859415495858365-5.084487417818477e-17j)  (0.06043424325313301-6.819757777972445e-18j)  (0.06034987089753833-1.641083734542567e-17j)  (0.07779469981845269-3.045866592037775e-19j)  (-0.03893784111672066+6.67574817031745e-19j)  (-0.007150733789263442-6.640552221031794e-19j)  (-0.05669199869768973+3.4216186679801827e-18j)  (-0.13680639976482617+1.5770341442126428e-17j)  (0.15404938274221913-9.865100266806654e-18j)  (0.032071472514761314-6.911444637495925e-19j)  (0.011437132654661144-2.526412229252779e-18j)  (-0.16091180699980334+1.7104097656160078e-17j)  (0.3131509442068182-2.7525673157509097e-17j)  (0.06763866068334362-5.060159506963937e-18j)  (-0.14371912885958826+1.1703732679136718e-17j)  (-0.037332862275415525+4.1937507087787565e-18j)  (-0.011466635680407199+1.4507916270202116e-18j)  (0.05190894864557711-3.66498158389507e-18j)  (0.019614845678276278-1.3038904927720478e-18j)  (-0.04908026772075285+2.5635887580459426e-18j)  (-0.007556559224599847+6.109947309963704e-19j)  (-0.002451531141199191+1.6674895452288392e-19j)  (0.06126687478580281-1.7422702720423405e-18j)  (0.022359181082304728-1.3695713960354386e-18j)  (-0.05334052463453987+2.0774372553834073e-18j)  (-0.0049188641797617075+2.2441840029109317e-19j)  (-0.03848863236759921+1.5891038982096611e-18j)  (0.08982168769811386-2.6463116379110093e-18j)  (-0.0844422717560443+2.9907777488633015e-18j)  (-0.019092474089898143+5.673470446494835e-19j)  (0.004384753032130034-6.422672779521775e-19j)  (0.016677209171931735-4.543100432132204e-19j)  (-0.007343989920808305+1.7449209104073626e-19j)  (0.0063832450390882995-1.6999479700259967e-19j)  (-0.13116992053519458+2.837225502150322e-18j)  (0.13423228639486195-2.8239559917432453e-18j)  (-0.006931540001533331+1.8716543623284698e-19j)  (0.10055592779771348-1.633011589648591e-18j)  (-0.15241817463700086+2.229422598888109e-18j)  (0.002242151826257622-4.7747681873450334e-20j)  (-0.0009684987389872433+2.5131743106425994e-22j)  (0.010430287556321277-4.454974442500536e-19j)  (-0.0003629740725774071+1.9512381438796626e-20j)  (0.00010253382796891092+8.469697986144241e-21j)  (0.02380257567100937+2.9991874078689573e-19j)  (0.023802575852550044+2.9991873350990965e-19j)  (0.00010253382396626307+8.46969733969152e-21j)  (-0.0003629741406169258+1.951238616858778e-20j)  (0.010430288535129301-4.454974896713133e-19j)  (-0.0009684987991889511+2.5131866685454213e-22j)  (0.0022421518992931135-4.7747683616740393e-20j)  (-0.15241818076521968+2.229422703069413e-18j)  (0.10055592569054908-1.6330115730711813e-18j)  (-0.006931537106950143+1.8716538787323084e-19j)  (0.1342322897105145-2.8239560636430603e-18j)  (-0.13116991315518806+2.83722534130069e-18j)  (-0.006383244733254777+1.6999479066570583e-19j)  (0.0073439910890450676-1.7449211687291509e-19j)  (-0.016677207867998048+4.543100102709217e-19j)  (0.004384752042500955-6.422672824575239e-19j)  (0.019092473916549356-5.673470500372163e-19j)  (-0.08444227270336817+2.990777770887472e-18j)  (0.08982169310375974-2.646311797442341e-18j)  (0.03848862133432136-1.5891036607914022e-18j)  (0.004918869163309671-2.244185244291059e-19j)  (-0.05334052306940831+2.0774371902282728e-18j)  (-0.022359182832317668+1.369571418742874e-18j)  (0.06126687261560699-1.7422701667540492e-18j)  (0.0024515320433632836-1.6674897662191237e-19j)  (0.007556557800770366-6.109945403546881e-19j)  (-0.04908026744399297+2.563588705270665e-18j)  (-0.019614845645091875+1.3038905213699843e-18j)  (0.05190894486714948-3.6649809015962845e-18j)  (0.011466649895824532-1.4507935780365115e-18j)  (0.037332860548260426-4.193750458209802e-18j)  (-0.14371913578503315+1.1703733061947747e-17j)  (-0.06763865522991064+5.06015880572987e-18j)  (0.3131509542811521-2.7525673374901712e-17j)  (-0.16091181076176486+1.710409753516026e-17j)  (-0.011437149935217793+2.5264158452867482e-18j)  (-0.03207147119643439+6.911443534639419e-19j)  (0.15404937739938468-9.865099063874512e-18j)  (0.13680640055613857-1.5770340665369678e-17j)  (-0.056691999175345065+3.4216183124345345e-18j)  (-0.0071507366756014025-6.640548784328297e-19j)  (-0.03893783936706504+6.675750740961449e-19j)  (-0.07779470492541965+3.045874527817443e-19j)  (0.06034986514223037-1.6410836528709246e-17j)  (0.0604342382135911-6.819758872857616e-18j)  (0.08594154591657502+5.084487057891051e-17j)  (0.09634393631345593-2.4756905496360234e-17j)  (-0.1664044870702019+1.8215783885043728e-17j)  (-0.09793276134249974-2.789825287422818e-16j)  (-0.024964691149876456+4.809982812980134e-16j)  (-0.22296523787683387-1.906120897896076e-16j)  (0.05448079278546075+3.6982543322759155e-17j)  (0.03236794801306546-8.456966758125311e-17j)  (0.01704231690039739-3.668426803413749e-18j)  (-0.01662958142566509-2.760640493353143e-19j)  (-0.04807295355113004-7.82721205689058e-18j)  (-0.02085312866846164-3.444987868816765e-18j)  (-0.0743884572216407+1.2576222175325881e-17j)  (0.008515645787133378-6.927104914417972e-19j)  (0.009378216683961054-9.567404323816036e-18j)  (0.009649959815684676-1.0451471937377234e-18j)  (0.02436177221880306-4.893912647380808e-18j)  (0.025810181701834786-9.299740921688915e-18j)  (-0.15663141512430956+3.882689094862671e-17j)  (0.01958774773485245+2.1094748550861085e-18j)  (0.02975063792899693+1.587496634150297e-19j)  (0.022704723432494172-3.773711806271811e-18j)  (-0.010452712124641921+3.61396871229882e-17j)  (0.014290460075630854-4.292398095973019e-18j)  (0.02394020181465746-5.054527550540913e-18j)  (-0.06315158420479111+1.8287880980998696e-17j)  (-0.004780355670997752+8.791307583609e-19j)  (0.04989554122203814-1.625977358303565e-17j)  (0.036996954286320057-8.970801894031021e-18j)  (0.031421452882698785-1.239846333681014e-17j)  (-0.07400412055591224+2.1446637574987544e-17j)  (0.003061842320780369+3.498537159708978e-17j)  (-0.031709144004029036+8.51036285024478e-18j)  (0.020817528541505426-2.1200902914306486e-17j)  (0.030829837677394358+2.567290658329629e-17j)  (-0.009094588965815525+6.966523007572633e-18j)  (-0.008579150773984466-3.2899476783207092e-18j)  (-0.011524712887722444-3.682666639200861e-17j)  (-0.005356747894600316+6.994390578816304e-18j)  (-0.011072918561907813+1.6739219322421078e-17j)  (-0.033978356573416496-5.10729101834571e-17j)  (-0.022665293304818625-8.103208415051012e-17j)  (-0.02288050987824499-2.7176302186765243e-17j)  (-0.01563938465911007-1.4282751718988814e-17j)  (-0.025972558900553465-1.277754699673218e-17j)  (0.057947362412948636+4.227489842543146e-18j)  (-0.014311047937787487-2.5044422591709115e-17j)  (-0.04881606575583964+1.5775270604450406e-16j)  (-0.030835745526900812+1.0317002486277368e-17j)  (0.04957960035869627+2.8119234909635956e-17j)  (0.011837223653225256-7.041459903102445e-17j)  (0.012338570860402326+1.8737487225351266e-17j)  (0.04688828063109184+6.50647471683217e-17j)  (0.03456855382308876+6.534312572885927e-17j)  (0.008345116630333526-1.0142034873939824e-17j)  (-0.038651764623746906+3.162918538655993e-17j)  (0.008293484004080497-1.8165464823769353e-17j)  (0.008431005126107456+1.2530792672112296e-17j)  (0.0337077544760756+2.6804598128229655e-17j)  (-0.0142039452976188+1.1531652284311398e-18j)  (0.006295785221844647-1.0687094295164733e-18j)  (0.009512351811642807-7.509641341126079e-18j)  (0.044461943774558005-3.1273834862813416e-17j)  (-0.02472871274935169+1.3433784756155808e-17j)  (0.024612675413828937-1.3769108676079442e-17j)  (0.005284654456239379+1.4442538228583365e-17j)  (-0.008168132167395373+5.318057162797975e-18j)  (0.005437633229282111-1.3673691492531681e-17j)  (-0.010361890635828291+4.4074132341846444e-17j)  (0.0351418711645724-7.371017572108809e-17j)  (-0.017047391039605855+3.182813549672828e-17j)  (-0.0006911024943160055+2.5669376255996372e-18j)  (0.004884728179976504-1.1068577071396203e-17j)  (-0.00011663822426384585+7.559286952128962e-18j)  (0.009287958562379364-2.0482979630459007e-17j)  (-0.015015830179491221+2.302147801095513e-17j)  (0.021836027643669806-1.7157594049881803e-17j)  (-0.0012087659547539641+6.116379447398978e-19j)  (-0.004450624749171468+1.694081452944554e-18j)  (-0.00022451925824961815+1.4239375356957572e-18j)  (0.0007197897571745576-8.512214977759432e-18j)  (-6.683939020478229e-05+3.4561675093247926e-19j)  (7.088854461556046e-06-6.955796856617962e-21j)  (-2.9068570265763986e-05-6.033481658087109e-20j)
