 (0.004448381392518177+0.0j)  (-0.0017666010268397266+0.0j)  (0.004937120772244743+0.0j)  (-0.0032748316177209787+0.0j)  (0.005721271663676936+0.0j)  (-0.0016580647665697618+0.0j)  (0.007591557153665819+0.0j)  (0.0030875783622118327+0.0j)  (-0.00015811389597969135+0.0j)  (0.00044394840101106355+0.0j)  (-0.0016272449547873348+0.0j)  (0.003922794325725183+0.0j)  (-0.0004049228777321746+0.0j)  (0.001036373137386925+0.0j)  (1.1505571319954512e-05+0.0j)  (-7.187535154790615e-05+0.0j)  (0.00014831420313952596+0.0j)  (-0.00032960672727766835+0.0j)  (-0.0019409753018128707+0.0j)  (0.001331439406220115+0.0j)  (0.04862613255074322+0.0j)  (-0.02072186461371436+0.0j)  (-0.012177392821133198+0.0j)  (0.03185849684381948+0.0j)  (0.007986300729646633+0.0j)  (0.002958379466843992+0.0j)  (-0.06256116194861662+0.0j)  (0.025607379568608365+0.0j)  (0.05280072999111733+0.0j)  (-0.02295030489978043+0.0j)  (-0.04417134361180048+0.0j)  (-0.01794003429592047+0.0j)  (0.0007807414266727249+0.0j)  (0.0016847810740381417+0.0j)  (0.0845845276176643+0.0j)  (-0.03514029852637783+0.0j)  (-0.012746547475883002+0.0j)  (-0.026367116189155708+0.0j)  (-0.03285224475399676+0.0j)  (-0.08352310796957758+0.0j)  (0.08374470692143067+0.0j)  (0.06105160411511607+0.0j)  (0.024968087083445556+0.0j)  (0.030206957146205075+0.0j)  (-0.0769312966202517+0.0j)  (-0.0347654312079877+0.0j)  (0.14384848368060688+0.0j)  (0.059679495614236105+0.0j)  (-0.030608647788017012+0.0j)  (-0.07793303306753416+0.0j)  (-0.003144607492227555+0.0j)  (-0.004082719639965827+0.0j)  (0.09904205132133286+0.0j)  (0.04143198991462387+0.0j)  (0.02943129920076512+0.0j)  (0.06929085880091772+0.0j)  (-0.013618631949396389+0.0j)  (-0.03392500186553027+0.0j)  (0.016963184003011646+0.0j)  (0.007351106519010943+0.0j)  (0.005599800189941375+0.0j)  (0.013620120122627049+0.0j)  (-0.002969415080215571+0.0j)  (-0.009884097428232099+0.0j)  (-0.01685490331032058+0.0j)  (-0.04013168301226554+0.0j)  (0.08496973657172764+0.0j)  (0.03564065432142616+0.0j)  (-0.09446045558578423+0.0j)  (-0.039723199113042264+0.0j)  (-0.08350759852006973+0.0j)  (-0.03139901394315445+0.0j)  (0.13459244512903193+0.0j)  (0.057003960097816386+0.0j)  (-0.02769760667209406+0.0j)  (-0.06624868072128673+0.0j)  (0.0008171588178526258+0.0j)  (0.004492419198625954+0.0j)  (0.07988808724207823+0.0j)  (0.03311270961510763+0.0j)  (-0.012235605864571801+0.0j)  (-0.02959236130766216+0.0j)  (0.04538005156544275+0.0j)  (0.015178817937284391+0.0j)  (0.12657291874632+0.0j)  (0.05392867624738357+0.0j)  (-0.08619445590457728+0.0j)  (-0.03442630826471057+0.0j)  (0.029033213604821827+0.0j)  (0.06992660682533344+0.0j)  (0.04005220599953704+0.0j)  (0.017609516010652294+0.0j)  (-0.013767312805603655+0.0j)  (-0.03264456615934712+0.0j)  (0.015851275923224887+0.0j)  (0.03797210615247416+0.0j)  (-0.015134366836850831+0.0j)  (-0.036690630400815355+0.0j)  (0.007244893319950156+0.0j)  (0.017951256450054333+0.0j)  (-0.09336896506411045+0.0j)  (0.03873478039717494+0.0j)  (0.019328351007912022+0.0j)  (0.0467393611039006+0.0j)  (-0.07746126380504273+0.0j)  (0.03172240693373857+0.0j)  (0.03087634596019078+0.0j)  (-0.013341194784954418+0.0j)  (-0.29890515115755223+0.0j)  (0.13086934164817984+0.0j)  (0.2957218772116797+0.0j)  (-0.11616962931221786+0.0j)  (-0.047627133017109524+0.0j)  (0.11297638473358547+0.0j)  (0.040565802316566014+0.0j)  (-0.09808783726764522+0.0j)  (-0.010558167345900496+0.0j)  (0.026861420208682638+0.0j)  (-0.010718143288750004+0.0j)  (0.0263846083204945+0.0j)  (0.08330103472140171+0.0j)  (-0.03448392244337987+0.0j)  (0.020560129068600018+0.0j)  (-0.04687431125301515+0.0j)  (0.1023103696668305+0.0j)  (-0.04240949561463507+0.0j)  (0.10585163763972143+0.0j)  (-0.043419158591823416+0.0j)  (0.10597768180511846+0.0j)  (-0.04434290609459998+0.0j)  (0.10238557575547798+0.0j)  (-0.04240795871116026+0.0j)  (0.01805475188316179+0.0j)  (-0.0463423708227881+0.0j)  (-0.08343353197026515+0.0j)  (0.034578711000874916+0.0j)  (-0.0109058968439137+0.0j)  (0.02582133001317715+0.0j)  (0.011903833811165127+0.0j)  (-0.02738082883656778+0.0j)  (0.04091674054018401+0.0j)  (0.09861259396952415+0.0j)  (-0.04787333317515038+0.0j)  (0.11758114806683723+0.0j)  (0.3002533113969084+0.0j)  (-0.13159911627579512+0.0j)  (-0.29205753171804155+0.0j)  (0.11486833529444596+0.0j)  (0.031144565021046185+0.0j)  (-0.0123448179774294+0.0j)  (-0.07709641240299826+0.0j)  (0.03229237428335039+0.0j)  (0.019651539518495055+0.0j)  (-0.047354367858676166+0.0j)  (-0.0928063454807463+0.0j)  (0.038383355799421946+0.0j)  (0.007510556713928301+0.0j)  (-0.017676683463703886+0.0j)  (-0.015232475744243011+0.0j)  (0.03662175845011423+0.0j)  (0.015704849113867908+0.0j)  (-0.03821393746910456+0.0j)  (-0.013312307070140151+0.0j)  (-0.03273920879973245+0.0j)  (0.04124062994240224+0.0j)  (0.016026547066275727+0.0j)  (-0.02949492768948302+0.0j)  (-0.07140012419105214+0.0j)  (0.08670756349623016+0.0j)  (0.03721863628367526+0.0j)  (0.12805014908598125+0.0j)  (0.051580741027081906+0.0j)  (-0.03617797222433829+0.0j)  (-0.018581633815463152+0.0j)  (-0.012174644813910073+0.0j)  (-0.029368718822849953+0.0j)  (0.08011646629679327+0.0j)  (0.03317829124376+0.0j)  (-0.003248605797911525+0.0j)  (-0.005196548350376157+0.0j)  (-0.02715442473077779+0.0j)  (-0.06619952338509541+0.0j)  (0.13738613903062086+0.0j)  (0.0556224242225043+0.0j)  (-0.07955391127880404+0.0j)  (-0.036196680738625114+0.0j)  (0.09425910721704307+0.0j)  (0.03852354996180926+0.0j)  (0.08420763367899116+0.0j)  (0.034468147456863774+0.0j)  (-0.01638346348416845+0.0j)  (-0.04008789600654761+0.0j)  (0.0047146985287563736+0.0j)  (0.008666598045011078+0.0j)  (0.005738705318403328+0.0j)  (0.01373794412733259+0.0j)  (-0.016916858867327515+0.0j)  (-0.006684724774022371+0.0j)  (-0.014577054902883196+0.0j)  (-0.03408273735279897+0.0j)  (0.029085113870435695+0.0j)  (0.07192200856323713+0.0j)  (-0.09848992624499439+0.0j)  (-0.040376109974616325+0.0j)  (0.009458189127793127+0.0j)  (0.008621022734408715+0.0j)  (0.03312858989125652+0.0j)  (0.07620180875415639+0.0j)  (-0.1445816999476187+0.0j)  (-0.059846055382605394+0.0j)  (0.07708091779203127+0.0j)  (0.028986317930876828+0.0j)  (-0.08478757612760547+0.0j)  (-0.0708163497139543+0.0j)  (-0.024469565945480325+0.0j)  (-0.03545124447746837+0.0j)  (0.032355252236118744+0.0j)  (0.07279062396183911+0.0j)  (0.010451421031324007+0.0j)  (0.029516904286180208+0.0j)  (-0.08279040698935797+0.0j)  (-0.034214729101496595+0.0j)  (-0.001512232832256778+0.0j)  (-0.0037756964156778062+0.0j)  (0.0444521014186328+0.0j)  (0.018749263033337054+0.0j)  (0.05364121901716497+0.0j)  (-0.021148626110694235+0.0j)  (-0.06179586613205938+0.0j)  (0.02588818730743441+0.0j)  (0.008949606417084385+0.0j)  (0.003985621120672329+0.0j)  (-0.014132985563204298+0.0j)  (-0.031702958130261125+0.0j)  (0.04799126749021678+0.0j)  (-0.0193267283162086+0.0j)  (-0.0021636082469763686+0.0j)  (0.00038471382777026543+0.0j)  (0.00036359886232065436+0.0j)  (-0.00011631017479077607+0.0j)  (-9.017507085556439e-05+0.0j)  (0.00011432137307207783+0.0j)  (-0.0004821733133188526+0.0j)  (0.001117540363592839+0.0j)  (-0.001591385997269818+0.0j)  (0.0038480001126526826+0.0j)  (-0.00021673493758134226+0.0j)  (0.00045452313826103237+0.0j)  (0.007567729956379057+0.0j)  (-0.0032002214033477975+0.0j)  (0.006560157379522678+0.0j)  (-0.0034955449946437985+0.0j)  (0.0038389731128853394+0.0j)  (-0.0003793883714822799+0.0j)  (0.004397153313732045+0.0j)  (-0.001887247509762385+0.0j)
 (0.010062358752384388+8.539294383552697e-17j)  (0.008430240913370033+1.963651212383262e-16j)  (0.0037559809409308254+1.1287283624550385e-14j)  (-0.014098747150469604+1.69932132103307e-14j)  (0.0010329934527120114+1.696674103842627e-15j)  (-0.012191522033140693+5.882383502974694e-15j)  (0.013373814521378048+7.937722696718732e-17j)  (-0.005251777466277226-2.0442178943296693e-16j)  (-0.003014847042326145-7.739626746962235e-17j)  (-0.00047888724193768077-1.8514103540570475e-17j)  (0.0009485874532807973-1.4390643717710516e-16j)  (0.006525711299435234-6.181512110307606e-17j)  (-0.02442145833601714-1.3157321836184064e-17j)  (-0.008832538532803526+1.9213326262748111e-16j)  (0.02785210293059652+2.1944987385370345e-14j)  (-0.011461136123930953-3.9734803551054017e-16j)  (-0.019029014499405424+1.9185052586130064e-15j)  (-0.04816964576093553-1.890703972646456e-15j)  (0.03458122774198704+1.0508499459721043e-15j)  (0.08966910441174776+3.588210497285468e-15j)  (0.06395402675384604-1.688557132366431e-17j)  (-0.002528122470196327+4.6493401410676036e-17j)  (-0.02882903290022356-2.789588519292173e-16j)  (0.03295467362665181-1.9272285236511983e-16j)  (-0.03897628900520323+2.2292230067119396e-15j)  (0.11901335544008942-3.672537424144822e-15j)  (-0.09957075090407785-1.179283627711029e-15j)  (-0.04446289801641304-2.8074784754081676e-15j)  (0.030108665238547563-5.446430385679433e-15j)  (-0.09082847720837466-1.2617033622587885e-14j)  (-0.03694182955943158-4.991213131220653e-14j)  (-0.047849806327798644+1.2275254937547938e-13j)  (0.028817083439428407+1.0753383514404452e-14j)  (-0.009599022737912563-4.8924594132981674e-15j)  (0.07147060537267336-1.5478557290653764e-15j)  (-0.08183819734640391-3.630058310682613e-15j)  (0.019110284793827474-2.4677465178411186e-15j)  (-0.042349654295682576+1.2408389371798647e-15j)  (-0.04167321289314051-9.400577750367995e-16j)  (-0.08490392103567215+5.389560492126578e-16j)  (0.12061396485191192+3.012045694874654e-17j)  (0.0892561827780796-1.2054632807963613e-14j)  (-0.0416177509368361+2.9918787981896e-14j)  (-0.05524037089473238+2.8249657846275783e-16j)  (-0.04679843922687278+1.0067700387008462e-14j)  (-0.11456615854198676-2.252680867855278e-14j)  (0.14280446794645585+3.2857558350960195e-16j)  (0.06898373615375136-9.635021270020726e-16j)  (-0.10856990984032949-2.9601394724994143e-16j)  (-0.044650741068376215+1.8926766668953243e-16j)  (-0.01458774754821968-3.071036486180747e-16j)  (-0.03839282268086975-4.641254811924894e-16j)  (0.12320306160320055+2.580687487271639e-15j)  (-0.015936151682884266-6.1620019991747805e-15j)  (-0.01709206690925376+9.107172064578446e-15j)  (0.0864714833809933-3.898732158351449e-15j)  (-0.12515031167220225-2.253761683154065e-14j)  (0.013196732494237466+8.816695462060616e-15j)  (0.009647736741964529-6.382308869674125e-16j)  (0.02310128437111776+1.3458706288846136e-15j)  (0.030334466192983002+5.0024218713389875e-15j)  (0.0018221704010418331-2.0474447766816455e-15j)  (0.03353751838197935-1.4699019107132634e-14j)  (-0.023772884765318733+4.438511120322299e-15j)  (-0.07316105967649583+7.821848913205764e-15j)  (-0.012749782610576889-3.2953598074933018e-15j)  (0.08099901391256975-4.579123129793268e-16j)  (0.021870272339632096+1.0041389274702313e-15j)  (-0.0910018294138895-1.573955811581608e-16j)  (-0.019323509953103724+3.070958571638398e-16j)  (-0.06797464539121517-1.6687031160322672e-15j)  (-0.04391458058542772+4.424799800770117e-15j)  (0.13959058041464134+4.65906972635481e-15j)  (-0.0004340827926945928-1.1002567142559362e-14j)  (-0.12171871525799455-1.6900348410985124e-14j)  (-0.015730036499858352+6.941162204971555e-15j)  (-0.07507700361637079+1.858763088655027e-14j)  (0.03533976134191966-3.899751467504177e-15j)  (0.06274861423798098+1.5950945932547218e-15j)  (0.029003553577861156-4.019433369625473e-15j)  (-0.08796067947447807-1.471138750765518e-14j)  (0.008262325825698878+5.895897538053027e-15j)  (0.040662872556677596-4.665070131623253e-17j)  (0.000882069608549238+4.0230973821398935e-16j)  (0.10035755828442725-8.182935642604497e-18j)  (0.03534245908793364-1.5732820495616668e-16j)  (-0.07786719982907889-1.0244246470876862e-13j)  (0.0007721744270563491+2.565711387939183e-13j)  (0.031537692814333364+4.4554729158918255e-15j)  (0.04914297090401511-1.7303881919356866e-15j)  (0.03756669754654182+1.7995079353749944e-15j)  (-0.005558906868451207-4.114360972452047e-15j)  (0.12181740081572201-1.6155456309167345e-14j)  (-0.07910317245978724+6.988595890960195e-15j)  (0.17015396009058414+6.778302013637864e-14j)  (-0.0385791722436393-2.8098789905632756e-14j)  (-0.04818567345351872-1.6352012549302085e-14j)  (-0.008977254245923487+6.6912560493125855e-15j)  (0.03477010661702947-6.7606748837720025e-15j)  (-0.001350075531604697+2.8241339940420535e-15j)  (-0.09411565056013994-2.5829940350934223e-15j)  (-0.0586324167131374-6.277855714425513e-15j)  (0.16189399337640256+6.845846276099728e-14j)  (-0.033254965052011046-2.8045302397077278e-14j)  (-0.08001354217760939+3.5950538251237875e-16j)  (-0.06628251711267136+9.462734444679471e-16j)  (-0.03296838143978542+6.5399895085540054e-15j)  (-0.12926886053286435+1.42295181967511e-14j)  (-0.14496689412493946-4.609031614592259e-17j)  (0.06828796740393739-1.937702717951785e-16j)  (0.14543084632758266+1.6442988770850828e-16j)  (-0.05240245393401702+4.896675549193263e-16j)  (-0.01850293056729887-6.412660905663665e-16j)  (0.05378836142166499-2.965262337506946e-16j)  (0.02937987594392+1.1235387996950628e-13j)  (-0.03896490381710408+4.647231844409753e-14j)  (-0.016704704865897344-6.085097227271208e-15j)  (0.0062273031302474-2.410009839701236e-15j)  (0.004455229484569279-8.526829345450108e-16j)  (0.014052862045084772-3.323581617793303e-16j)  (0.04045535369337454+1.3870752408152106e-15j)  (0.013000201099106632+3.3347210472456757e-15j)  (0.03377100909859642+7.800110759153037e-14j)  (-0.004296828972612184+3.417415594700035e-14j)  (0.02628096049146425+2.6037640804199355e-15j)  (-0.023823161669095445+6.305289605157879e-15j)  (0.03272199373306462+3.10212665729958e-16j)  (-0.004077480078920882+7.9837913321469e-16j)  (-0.03295078200753371+3.386471985920819e-16j)  (0.004503199766504956+7.683786722454406e-16j)  (-0.027089278757584996+2.5066108844000813e-15j)  (0.023576243909541997+6.026661638015158e-15j)  (-0.03309066974524491+8.65243544728446e-14j)  (0.004013988843026027+3.374953123288328e-14j)  (0.040612655599190764-1.3686283843623207e-15j)  (0.012745172706390102-3.318095230033845e-15j)  (-0.004814102933675759-8.025419708118037e-16j)  (-0.013885822583063857-3.5410403686446677e-16j)  (-0.016828079699134135+5.406312861241825e-15j)  (0.006811099244802506+2.333621569758441e-15j)  (-0.02989542902347266+1.1532960377138343e-13j)  (-0.03911165696277658-4.784676161669875e-14j)  (0.018662902465736195-6.912210405532877e-16j)  (-0.05641918863850136-2.5522633339337815e-16j)  (-0.1484503056884266+2.1674875638695508e-16j)  (0.060278761485782886+4.277501994688921e-16j)  (0.14271313101087746-1.0246612293570483e-16j)  (-0.06061249242146968-1.6681233194100117e-16j)  (0.03220175900657238+6.450342536545037e-15j)  (0.12838781540026453+1.7237547963496292e-14j)  (0.0800293976613727+3.4559355184129647e-16j)  (0.06564807781468603+7.56825708433914e-16j)  (-0.16232452892325236+6.711156748849417e-14j)  (-0.03362605411519665+2.8113535306421742e-14j)  (0.09239984126063558-2.60678279684463e-15j)  (0.05821124195168194-6.243437617187663e-15j)  (-0.03471351655792235-6.9286500769788255e-15j)  (-0.000641689764803768-2.8399130672174315e-15j)  (0.04923229256659123-1.6306597865313324e-14j)  (-0.00965003215162339-6.839953410788087e-15j)  (-0.1706118029377144+6.814773200796262e-14j)  (-0.04014986823177428+2.8198960026453532e-14j)  (-0.12198378090584551-1.7198396054963934e-14j)  (0.07798152541812446+6.817885494116025e-15j)  (-0.03881196437973011+1.7354522231623142e-15j)  (0.006092432619517682-4.45041031705372e-15j)  (0.03195338512437809-4.551362668611576e-15j)  (0.05002914322470699+1.998185050344859e-15j)  (-0.07772341570727592+1.0392360691617168e-13j)  (-0.0010419489987484667-2.4202972644212667e-13j)  (-0.10289109992098641+1.2244057251837604e-16j)  (-0.03415626860609163-1.2704710116517689e-16j)  (0.03227792845742659+7.898381997986394e-17j)  (0.003268882129743165+3.8873491759819606e-17j)  (0.08797240307611318-1.3871199496535505e-14j)  (-0.009031487068094583+5.935970248457827e-15j)  (-0.06703474649274521-6.798333894411367e-17j)  (-0.0275518694705938+3.4497489636183673e-16j)  (-0.07223062263821471-7.0356119325938855e-15j)  (0.035038296004599505+4.021804323097908e-15j)  (0.12157108661103015-1.656704275635015e-14j)  (0.015316139162354442+6.919729105236472e-15j)  (-0.14129309371324106+4.616692842118186e-15j)  (0.001919977099679171-1.1407461781950952e-14j)  (0.06355122563890256-1.5974755057660256e-15j)  (0.046954849476990676+3.5147911332230414e-15j)  (-0.09130718623609427+1.3943370303145224e-16j)  (-0.01784934186386876-4.1147558496992146e-16j)  (-0.08018921307268483-3.847076783947362e-16j)  (-0.021003901176089655+1.029326117196746e-15j)  (0.07312672124022485+8.114266308058978e-15j)  (0.012894764896763201-3.3079638276943236e-15j)  (0.030717003137506596+8.776652130968688e-15j)  (-0.02319386357529205-4.742432559269825e-15j)  (-0.029290063611783476+4.445400629132779e-15j)  (-0.003922325176544759-1.862360256814979e-15j)  (0.00955643744277028+5.24895755290511e-16j)  (0.022581616487057705-1.4699931183603906e-15j)  (0.12649695092878716-2.0363131472942953e-14j)  (-0.013563099876227967+8.944256049054706e-15j)  (0.017496386193461517+9.662703845806132e-15j)  (-0.08995853712658128-3.877765738965501e-15j)  (0.12191310040459213-2.6235241526798754e-15j)  (-0.018350000557169614+6.4208059669308935e-15j)  (-0.028264455945043416-3.5418575924002682e-15j)  (0.029177493098021028+4.082115228249518e-15j)  (-0.10855480202224091+4.941916185577513e-17j)  (-0.04722936870609229+3.290435090443769e-18j)  (0.14528084668998564-3.76938962589728e-16j)  (0.06868988069578458+7.47830319464184e-16j)  (-0.047550395755183494-9.603416957339797e-15j)  (-0.10885988015709414+2.52396785983564e-14j)  (0.12377618350212793+2.1964694074575867e-16j)  (0.09931225492132066+1.1649108433187657e-14j)  (-0.04107744088632616-3.357264589968413e-14j)  (-0.05020921202400357-2.650983463720945e-16j)  (-0.03181044642019005-3.148748079427714e-16j)  (-0.07734748955683449+2.0953879917768687e-16j)  (0.02276097646008601+3.2945852348794343e-15j)  (-0.044583191723655186-1.1509504295465513e-15j)  (0.07075146041337499+1.3633361364913389e-15j)  (0.0796620953338114-3.4145899482245894e-15j)  (0.02927119499418863-1.0096595128707131e-14j)  (-0.007596927367677333+4.080963080468339e-15j)  (-0.03625743373647562+5.0192038785274754e-14j)  (-0.048396777588638994-1.1912563196442033e-13j)  (-0.03236195666757348-5.380583718806258e-15j)  (0.09018402975270136-1.3550750154472526e-14j)  (0.09833484942843222-1.1528842041993448e-15j)  (0.04278467087471854-2.8220167862407688e-15j)  (0.03767971082475274+9.415366389003836e-16j)  (-0.12018060924880455-2.8619027770494355e-15j)  (0.03383543785503708+4.524896345363084e-16j)  (0.025635945256552953-1.6300949784248108e-16j)  (-0.06388785043126627+3.2593562788872386e-17j)  (0.000817404073788764-9.707335085760817e-18j)  (-0.03353908936063191+1.1369407485517527e-15j)  (-0.0882820335893268-4.392725020867294e-16j)  (0.02001763613326354+1.4051043612633322e-16j)  (-0.04773496704648648+8.231701403091883e-15j)  (-0.028667476909296816+2.972101463921104e-15j)  (-0.012242081298500213-2.846642742901134e-16j)  (0.02487526949571515+7.54956244178691e-16j)  (0.008538362554752111+1.373223529434022e-16j)  (-0.0010578714990051212-1.3631360983745416e-16j)  (-0.005555968952736307-5.2585355535095926e-17j)  (0.00303350922728762-3.0494805313261374e-18j)  (0.0007125193760736386-9.055502211916529e-18j)  (-0.013537617675524105+8.285342611442283e-17j)  (-0.00503399136627338+1.877853519721282e-16j)  (-0.007166611898082362+1.279492347530387e-15j)  (0.012601661743810583+2.3734704753734036e-15j)  (0.001521159805082186+1.194034457413802e-14j)  (0.01212703747870614+1.2115778868392252e-13j)  (-0.010227249577403159+8.077416574003769e-17j)  (-0.008228544528823146+2.046566005384318e-16j)
