 (-9.58907313076311e-05+0.0j)  (-6.077269543639769e-08+0.0j)  (1.47459714350494e-06+0.0j)  (-0.0001252676988859449+0.0j)  (3.0487922915258655e-07+0.0j)  (-0.0006339147105333348+0.0j)  (0.0016937041857122883+0.0j)  (-6.225139477724232e-07+0.0j)  (4.4474276231375814e-05+0.0j)  (-2.2958266546177406e-05+0.0j)  (-2.3440267913492963e-06+0.0j)  (3.837702054894139e-07+0.0j)  (-1.6893613084922141e-06+0.0j)  (4.90076079270736e-05+0.0j)  (-0.002515284236866541+0.0j)  (0.0008147818766620241+0.0j)  (-0.0027419463955411284+0.0j)  (0.000279307145303983+0.0j)  (0.0002132824304373642+0.0j)  (-0.007639348531820384+0.0j)  (-0.010020408813408781+0.0j)  (0.025987731545028727+0.0j)  (-0.01768632149375361+0.0j)  (-0.0030992453245724653+0.0j)  (0.0023333867396617+0.0j)  (0.0001362157373979165+0.0j)  (-0.0030725401144963637+0.0j)  (-1.801319673751799e-05+0.0j)  (-0.0001400888254439883+0.0j)  (-4.239594124875499e-05+0.0j)  (-4.440248994174833e-05+0.0j)  (-0.00041396539093292603+0.0j)  (6.694104639068304e-05+0.0j)  (0.0013212238368954222+0.0j)  (-0.005866308979927452+0.0j)  (-0.000584777883915365+0.0j)  (-0.0017298207598544866+0.0j)  (0.00011196051579388021+0.0j)  (0.0004729978868528741+0.0j)  (0.002642204567410094+0.0j)  (-0.002623277548176772+0.0j)  (-0.011927399361447271+0.0j)  (0.0018091307058785+0.0j)  (0.006208993882402841+0.0j)  (-0.0005886218090425199+0.0j)  (-0.0015281235876374126+0.0j)  (-0.003695922120717295+0.0j)  (-0.02049057578990012+0.0j)  (-0.006646810051013409+0.0j)  (0.07742743450444589+0.0j)  (0.024393690710772284+0.0j)  (-0.10037317934750835+0.0j)  (-0.005942990542086454+0.0j)  (-0.0078059122790631865+0.0j)  (0.016016645371819384+0.0j)  (0.0003324134456820205+0.0j)  (-0.0008167154104630493+0.0j)  (-0.02036862752965926+0.0j)  (0.01464937481686457+0.0j)  (0.006512530065777657+0.0j)  (0.00025121210244030153+0.0j)  (-0.018626810505983426+0.0j)  (-0.014052800775498668+0.0j)  (-0.02128331741103915+0.0j)  (0.05431250334451437+0.0j)  (0.004930087731953399+0.0j)  (0.04539061152258856+0.0j)  (-0.05601770757011235+0.0j)  (-0.0021573841542328028+0.0j)  (-0.002300201532833803+0.0j)  (-0.0019494151739615955+0.0j)  (0.018877067646879124+0.0j)  (0.008303645060060143+0.0j)  (0.0107057187264074+0.0j)  (-0.051792046742194196+0.0j)  (0.003585679343379111+0.0j)  (0.0007115199329317368+0.0j)  (0.0022392775763619807+0.0j)  (0.0010378636339505882+0.0j)  (0.002906309894561412+0.0j)  (0.014533278740662193+0.0j)  (-0.037812259687356055+0.0j)  (-0.07244369226457013+0.0j)  (0.1250985003550039+0.0j)  (0.016274625688466996+0.0j)  (-0.003242276017899198+0.0j)  (-0.0026456348265719537+0.0j)  (-0.002771520686294367+0.0j)  (-0.020051035239069186+0.0j)  (-0.0009867791157345048+0.0j)  (-0.029413904814143344+0.0j)  (0.04771594526084824+0.0j)  (0.01780607954154888+0.0j)  (-0.0016091318521004984+0.0j)  (-0.0033818531604644154+0.0j)  (-0.049737317055623606+0.0j)  (0.031181738750786475+0.0j)  (0.006402904182326305+0.0j)  (0.05094521821354778+0.0j)  (-0.002871768440738339+0.0j)  (0.0015813353628422618+0.0j)  (0.00011867308739692248+0.0j)  (-0.00187353161855203+0.0j)  (0.06977203648520207+0.0j)  (-0.002985400244301035+0.0j)  (0.0007625478305387719+0.0j)  (-0.0001324781128221797+0.0j)  (0.0003063373165400282+0.0j)  (-0.0002271978059304404+0.0j)  (-0.07336478282330393+0.0j)  (0.13630800667430956+0.0j)  (-0.00858709866420888+0.0j)  (-0.19039480127286024+0.0j)  (0.0970663431511535+0.0j)  (0.008645903493303724+0.0j)  (-0.010298137483324888+0.0j)  (-0.024453950562611706+0.0j)  (-0.0005963192077910802+0.0j)  (0.05606470124590982+0.0j)  (0.020766617014258918+0.0j)  (-0.054945889935787605+0.0j)  (-0.004633112970903967+0.0j)  (-0.10661433027773078+0.0j)  (0.06975323582223242+0.0j)  (-0.02280864635751591+0.0j)  (0.005390472300161318+0.0j)  (0.02496203894792475+0.0j)  (-0.5794669763489549+0.0j)  (0.5794669763490738+0.0j)  (-0.024962038947924765+0.0j)  (-0.005390472300161534+0.0j)  (0.02280864635751599+0.0j)  (0.06975323582223417+0.0j)  (-0.106614330277731+0.0j)  (-0.004633112970904313+0.0j)  (-0.05494588993578704+0.0j)  (0.020766617014257967+0.0j)  (-0.056064701245908954+0.0j)  (-0.0005963192077911431+0.0j)  (-0.024453950562611508+0.0j)  (-0.010298137483325438+0.0j)  (0.008645903493303428+0.0j)  (0.09706634315115127+0.0j)  (-0.19039480127286076+0.0j)  (0.008587098664209772+0.0j)  (0.1363080066743113+0.0j)  (-0.07336478282330404+0.0j)  (0.00022719780593047858+0.0j)  (0.0003063373165400288+0.0j)  (-0.0001324781128221758+0.0j)  (0.0007625478305387127+0.0j)  (-0.002985400244301105+0.0j)  (0.06977203648520217+0.0j)  (-0.0018735316185520138+0.0j)  (0.00011867308739690005+0.0j)  (-0.0015813353628422878+0.0j)  (-0.002871768440738549+0.0j)  (0.050945218213547847+0.0j)  (-0.00640290418232629+0.0j)  (-0.031181738750790083+0.0j)  (0.0497373170556208+0.0j)  (0.003381853160464653+0.0j)  (0.001609131852101175+0.0j)  (0.017806079541548926+0.0j)  (-0.04771594526084799+0.0j)  (-0.02941390481414315+0.0j)  (-0.0009867791157305208+0.0j)  (0.02005103523906944+0.0j)  (0.0027715206862944032+0.0j)  (0.0026456348265718284+0.0j)  (0.0032422760178994117+0.0j)  (0.016274625688466857+0.0j)  (0.12509850035500172+0.0j)  (-0.07244369226457337+0.0j)  (0.03781225968735705+0.0j)  (0.01453327874066186+0.0j)  (0.002906309894561711+0.0j)  (-0.0010378636339505524+0.0j)  (-0.0022392775763618875+0.0j)  (-0.0007115199329318328+0.0j)  (-0.003585679343378676+0.0j)  (-0.051792046742194404+0.0j)  (0.010705718726407508+0.0j)  (0.008303645060059272+0.0j)  (-0.018877067646879558+0.0j)  (-0.0019494151739615504+0.0j)  (-0.0023002015328339375+0.0j)  (-0.002157384154232548+0.0j)  (-0.05601770757010362+0.0j)  (0.04539061152260097+0.0j)  (0.004930087731954053+0.0j)  (-0.05431250334451404+0.0j)  (-0.021283317411041825+0.0j)  (0.014052800775494917+0.0j)  (0.01862681050598393+0.0j)  (-0.0002512121024402956+0.0j)  (-0.006512530065777786+0.0j)  (-0.014649374816862484+0.0j)  (0.020368627529661187+0.0j)  (0.0008167154104630727+0.0j)  (0.0003324134456819589+0.0j)  (-0.0160166453718201+0.0j)  (-0.007805912279062829+0.0j)  (-0.005942990542086203+0.0j)  (-0.1003731793475092+0.0j)  (0.02439369071077143+0.0j)  (0.0774274345044447+0.0j)  (-0.006646810051012488+0.0j)  (-0.020490575789900156+0.0j)  (-0.003695922120717387+0.0j)  (0.0015281235876374198+0.0j)  (0.0005886218090425191+0.0j)  (0.006208993882402538+0.0j)  (-0.0018091307058784774+0.0j)  (-0.011927399361447457+0.0j)  (0.0026232775481766094+0.0j)  (0.0026422045674099576+0.0j)  (0.00047299788685286893+0.0j)  (-0.00011196051579387237+0.0j)  (-0.0017298207598544658+0.0j)  (-0.0005847778839152434+0.0j)  (0.005866308979927572+0.0j)  (-0.0013212238368950728+0.0j)  (-6.694104639058543e-05+0.0j)  (-0.0004139653909329193+0.0j)  (-4.440248994172702e-05+0.0j)  (-4.239594124863459e-05+0.0j)  (-0.00014008882544398033+0.0j)  (1.8013196737526066e-05+0.0j)  (0.003072540114496384+0.0j)  (-0.00013621573739796053+0.0j)  (-0.0023333867396615458+0.0j)  (0.0030992453245719392+0.0j)  (0.017686321493731307+0.0j)  (-0.025987731545044086+0.0j)  (-0.0100204088134083+0.0j)  (0.007639348531820718+0.0j)  (-0.00021328243043733852+0.0j)  (-0.00027930714530395297+0.0j)  (0.002741946395540985+0.0j)  (-0.0008147818766622957+0.0j)  (0.0025152842368665286+0.0j)  (4.900760792707617e-05+0.0j)  (-1.6893613084932767e-06+0.0j)  (3.837702054877501e-07+0.0j)  (-2.344026791364068e-06+0.0j)  (2.2958266546113333e-05+0.0j)  (-4.4474276231410224e-05+0.0j)  (6.225139477722047e-07+0.0j)  (-0.001693704185712238+0.0j)  (0.0006339147105333176+0.0j)  (-3.048792291524472e-07+0.0j)  (0.00012526769888598983+0.0j)  (-1.4745971435087622e-06+0.0j)  (6.077269544106397e-08+0.0j)  (9.589073130768196e-05+0.0j)
 (0.0020747496784244376-3.554575704447728e-18j)  (7.743432699557249e-07+1.5694678329693318e-22j)  (-1.6993472037276235e-05-1.1710199828439212e-20j)  (0.0005591189459646385-3.628539910307354e-19j)  (-9.504651130344874e-07+8.37733911152274e-22j)  (0.0017837046583209532-1.983074446582081e-18j)  (-0.011206926773277014+6.137635506498566e-18j)  (2.9193609036186035e-06-6.61546878907653e-22j)  (-0.00026963404690426816+2.6106744744039155e-19j)  (0.0001118482684045445-6.60224833503145e-20j)  (3.0041787475595548e-05-1.2195146920792382e-19j)  (5.378921017806292e-06+5.2951331508996185e-20j)  (-3.6466878831149685e-05-2.8678261946856135e-19j)  (-0.004195472777368311+6.223664166284582e-17j)  (0.008774158616913014-4.670964324818717e-18j)  (-0.004303265977757773+1.5965538525245975e-18j)  (0.013325410086656162-5.082541863350514e-18j)  (-0.00012008093388478868+1.3918118088556986e-19j)  (-0.00498969638123979+8.071150390527869e-20j)  (0.052268058967960926-2.0925372111665683e-17j)  (0.054297586082866306-3.074306285286294e-17j)  (-0.13719918422497596+5.86668490106495e-17j)  (0.0908918927540119-4.051739696867036e-17j)  (0.0133726774895451-7.175739727251223e-18j)  (-0.008350415425043565+5.3710666764470894e-18j)  (-0.0004156145768110938+3.627653061117991e-19j)  (0.011681940171523285-3.988505202101973e-18j)  (0.0006709792224112839-1.1504727377122403e-18j)  (0.0020665152142370757-2.9557707164725396e-18j)  (0.007811211683256682-1.5786024619091528e-16j)  (-0.0007096978974492659-2.4963509034800092e-17j)  (0.007497897192684772-5.266220488135632e-17j)  (-0.002938973378673387-1.1692407243563389e-17j)  (-0.02654410417376532-3.806893403456087e-17j)  (0.04457865033896462-1.5194086002856665e-17j)  (-0.002245470786930422-5.412057672717025e-18j)  (-0.014858454483889352-2.3547726530300915e-17j)  (-0.0001358838699030113+8.548211450804901e-19j)  (-0.001222345496609586+9.922628114775785e-19j)  (-0.007517024415248659+2.9976887698684922e-18j)  (0.01152229893268226+1.4044357523565756e-17j)  (0.03512254960787671-1.1974591481088198e-17j)  (-0.005730853875548456+3.532738164270105e-19j)  (0.0048483941726783185-5.042165928847126e-18j)  (-0.0020631775015874498-2.1989251513471823e-17j)  (0.004037419592730119+2.940896772517431e-19j)  (-0.007366227952517516-2.6373364394797644e-18j)  (0.016347977915574838+4.9018085477679504e-17j)  (-0.02295109789997963-2.6833193484162254e-18j)  (0.1650185775110279-1.849161607301708e-18j)  (0.02385593054478015+1.993597690947577e-17j)  (-0.05908120415332763+9.730609865272216e-18j)  (-0.010207565538635124-3.24302607610511e-17j)  (0.026928107155017967-2.126128030254396e-17j)  (-0.014862434427397542+1.8669187062856614e-17j)  (0.007447324607897781+2.2312269407997143e-17j)  (0.0013928369434471962-3.087821325191138e-18j)  (-0.02153916233895608+2.350771556338778e-18j)  (0.008315089087289743-2.160704581295267e-18j)  (0.043721517115689945+1.7727635786780042e-18j)  (0.0028925912035473933+5.54173278441904e-18j)  (-0.05543092375075238+4.6622606487097534e-20j)  (-0.04249242157591026-6.598927869109496e-18j)  (-0.04795971173093792+9.486289434293689e-18j)  (0.10558119083302675+8.344979629325324e-18j)  (0.0006885401680089952+4.482542336922349e-17j)  (0.0647093893874854+4.36260721124302e-17j)  (-0.049232055410097064+4.004758031979132e-17j)  (0.006581899426956103+2.6832103308088768e-17j)  (-0.0009705093831390522+4.718351258392308e-18j)  (-0.00974688781138265+6.032587418023014e-19j)  (0.04083758669414167+1.2571607331667017e-18j)  (0.014507440045971046+2.5280569836678616e-19j)  (0.016068511686153145+1.2537175304987701e-18j)  (-0.056473986347324145+3.730650587330189e-19j)  (0.004147023198548389-2.577000515586999e-19j)  (-0.0007566366858320352+9.623949798448657e-18j)  (0.004576547383904823-4.409819831622893e-19j)  (0.0021873233534476224+1.333433058985834e-19j)  (0.0017172332305569653+2.3189528099918635e-18j)  (0.09201966508541581+6.396443435296133e-17j)  (-0.13145840723537955-1.0638840129851273e-17j)  (-0.2860862212206643-7.835364944668109e-17j)  (0.4430879545407285+3.676365506260026e-17j)  (0.0633839704895246+1.6035031304957883e-17j)  (-0.03068082095966753+7.446310363742827e-18j)  (0.015164940110257624+1.794342710219532e-17j)  (-0.005100847429301732+4.74173393957555e-19j)  (-0.008297170768397921+3.011809554314154e-17j)  (-0.044307795565838345-9.61507050030869e-16j)  (-0.09149087294879799-9.559587584753603e-18j)  (0.15621200709552174+2.3170898892364342e-17j)  (0.03872957028492562-2.5232362588893614e-18j)  (-0.0028766524934495576-2.3682465147237667e-18j)  (-0.0028837729482281563-1.8948560066637516e-18j)  (0.08359950944597708-3.244894564199881e-18j)  (-0.02977256667593415-2.713678719577836e-17j)  (0.022910442983103144+1.6604817048171648e-18j)  (-0.04802818064927231-8.12091040745366e-18j)  (0.0027308764489432846+3.348068692946328e-19j)  (-0.0010031363871401341-2.2088169846960624e-19j)  (-4.930054670675062e-05-3.545158555267498e-21j)  (0.0007211727352834335+1.8809190733943341e-19j)  (-0.025056089929890737-6.5638984692278405e-18j)  (-0.0008747061615111554+3.5832591207036865e-19j)  (-0.0002768496244727798-6.671698132177787e-20j)  (5.3052495114977953e-05+4.475229061932643e-21j)  (0.00042948222950670945+1.1330223708448862e-19j)  (-0.00024178418072691793-4.0863999109252283e-20j)  (-0.05776944401526905-8.8452143818765e-18j)  (0.1072491808689708+1.846543863792858e-17j)  (-0.006771306823637053-1.4601828754874723e-18j)  (-0.131870684029993-2.3381188306956985e-17j)  (0.061354744710517495+1.1269964127064283e-17j)  (0.005487273227471782+1.050904159795733e-18j)  (-0.005946154376813334-1.1465744299802423e-18j)  (-0.01392675740253828-2.6930387597677845e-18j)  (-0.0001171423924386059+4.0927313296323444e-19j)  (0.026754858284646996+4.210198623375178e-18j)  (0.008227105743955932+1.2165788286333293e-18j)  (-0.019770490695076113-2.4471971024741443e-18j)  (-0.0016250990664522856-5.652307602353559e-19j)  (-0.03139422389679284-4.612828346004928e-18j)  (0.01988436071748942+2.992501063262301e-18j)  (-0.006202134335700387-1.5682282634865303e-18j)  (0.0011125064785016798+3.2269240279860183e-19j)  (0.0015714370373846186+2.0756542743535799e-19j)  (-0.0007505795489054149-1.3756834641389463e-19j)  (-0.000750579548905304-1.3756834641389e-19j)  (0.0015714370373845735+2.0756542743555655e-19j)  (0.0011125064785017275+3.226924027985038e-19j)  (-0.006202134335700346-1.568228263486344e-18j)  (-0.019884360717490036-2.992501063262307e-18j)  (0.03139422389679286+4.612828346004983e-18j)  (0.0016250990664524042+5.652307602354713e-19j)  (0.019770490695075783+2.447197102473867e-18j)  (-0.008227105743955588-1.2165788286333123e-18j)  (0.0267548582846464+4.210198623374947e-18j)  (0.0001171423924386818-4.092731329605284e-19j)  (0.013926757402537994+2.6930387597677044e-18j)  (0.005946154376813612+1.1465744299802799e-18j)  (-0.005487273227471582-1.0509041597958934e-18j)  (-0.06135474471051611-1.1269964127064003e-17j)  (0.1318706840299928+2.3381188306956868e-17j)  (-0.006771306823637705-1.460182875487656e-18j)  (-0.10724918086897194-1.846543863792875e-17j)  (0.05776944401526921+8.845214381876652e-18j)  (-0.00024178418072691202-4.086399910923805e-20j)  (-0.0004294822295067484-1.1330223708446594e-19j)  (-5.3052495115024615e-05-4.475229061834372e-21j)  (0.00027684962447265666+6.671698132164758e-20j)  (0.0008747061615111146-3.5832591207042643e-19j)  (0.025056089929890335+6.563898469227825e-18j)  (-0.0007211727352834469-1.880919073393607e-19j)  (4.930054670658829e-05+3.545158555217625e-21j)  (-0.0010031363871401307-2.2088169846948307e-19j)  (-0.0027308764489435496-3.3480686929443394e-19j)  (0.048028180649272535+8.120910407453418e-18j)  (0.02291044298310297+1.6604817048162356e-18j)  (-0.029772566675941456-2.7136787195776717e-17j)  (0.0835995094459763-3.244894564201793e-18j)  (-0.0028837729482282153-1.894856006665865e-18j)  (-0.00287665249344955-2.368246514719091e-18j)  (-0.03872957028492754+2.5232362588891403e-18j)  (0.15621200709552116+2.3170898892355948e-17j)  (0.09149087294880331+9.559587584777682e-18j)  (0.0443077955658269+9.615070500345532e-16j)  (-0.00829717076839899+3.0118095543147744e-17j)  (-0.005100847429304227+4.741733939541159e-19j)  (0.015164940110257659+1.7943427102195125e-17j)  (-0.03068082095966715+7.446310363734382e-18j)  (-0.06338397048952439-1.603503130495484e-17j)  (-0.44308795454071975-3.6763655062597475e-17j)  (0.2860862212206747+7.835364944668255e-17j)  (-0.1314584072353832-1.0638840129850561e-17j)  (-0.09201966508541562-6.396443435296238e-17j)  (-0.0017172332305587061-2.3189528099894553e-18j)  (0.002187323353447125+1.3334330589915602e-19j)  (0.004576547383904614-4.409819831618051e-19j)  (-0.0007566366858318282+9.623949798448837e-18j)  (0.004147023198548266-2.577000515591565e-19j)  (0.05647398634732509-3.730650587319055e-19j)  (-0.0160685116861535-1.2537175304971196e-18j)  (-0.014507440045969166-2.528056983681946e-19j)  (0.040837586694142294+1.2571607331652738e-18j)  (0.009746887811382453-6.032587417995014e-19j)  (0.0009705093831392899-4.718351258392791e-18j)  (-0.006581899426956112-2.6832103308091834e-17j)  (0.04923205541008488-4.0047580319796923e-17j)  (-0.06470938938749653-4.362607211241851e-17j)  (-0.0006885401680104784-4.4825423369216376e-17j)  (0.10558119083302586+8.344979629323734e-18j)  (0.047959711730947124-9.486289434288532e-18j)  (-0.04249242157590182-6.598927869109376e-18j)  (-0.05543092375075332+4.6622606486344495e-20j)  (0.002892591203547564+5.541732784419645e-18j)  (0.04372151711569001+1.7727635786833953e-18j)  (0.008315089087287404-2.160704581296706e-18j)  (-0.021539162338957002+2.3507715563400475e-18j)  (0.0013928369434471253-3.0878213251921075e-18j)  (-0.007447324607897344-2.231226940800632e-17j)  (-0.014862434427398478+1.8669187062859612e-17j)  (-0.026928107155018196+2.126128030254331e-17j)  (0.010207565538634035+3.243026076102607e-17j)  (0.05908120415332846-9.730609865271655e-18j)  (-0.023855930544780565-1.9935976909481702e-17j)  (-0.16501857751102875+1.8491616073036526e-18j)  (0.022951097899970564+2.6833193483889797e-18j)  (-0.016347977915573936-4.9018085477665514e-17j)  (0.007366227952516022+2.637336439474717e-18j)  (0.0040374195927305925+2.940896772438227e-19j)  (-0.0020631775015872147-2.1989251513459377e-17j)  (-0.004848394172678672+5.042165928847318e-18j)  (-0.005730853875548544+3.5327381642486925e-19j)  (-0.03512254960787528+1.197459148108857e-17j)  (0.011522298932681132+1.404435752356741e-17j)  (0.007517024415248098-2.997688769868332e-18j)  (0.0012223454966096825-9.922628114779237e-19j)  (-0.00013588386990333578+8.548211450814177e-19j)  (0.014858454483890053+2.3547726530300992e-17j)  (0.002245470786929721+5.4120576727162024e-18j)  (0.04457865033896641-1.5194086002856122e-17j)  (-0.026544104173763114-3.806893403456944e-17j)  (-0.0029389733786715977-1.1692407243582217e-17j)  (-0.007497897192685369+5.2662204881374276e-17j)  (0.0007096978974494878+2.4963509034787535e-17j)  (-0.007811211683255241+1.5786024619125027e-16j)  (-0.0020665152142364924+2.9557707164718378e-18j)  (0.0006709792224114489-1.1504727377116885e-18j)  (0.011681940171523075-3.988505202102031e-18j)  (-0.00041561457681134817+3.6276530611092134e-19j)  (-0.00835041542504273+5.371066676447364e-18j)  (0.013372677489542387-7.17573972725043e-18j)  (0.09089189275389409-4.0517396968620044e-17j)  (-0.1371991842250551+5.866684901068476e-17j)  (-0.05429758608286296+3.074306285286161e-17j)  (0.05226805896796284-2.092537211166673e-17j)  (-0.004989696381239521+8.071150390463312e-20j)  (-0.0001200809338844182+1.3918118088570352e-19j)  (0.013325410086655942-5.082541863350557e-18j)  (-0.00430326597775933+1.5965538525254033e-18j)  (0.008774158616913006-4.670964324818317e-18j)  (0.004195472777368352-6.223664166285397e-17j)  (3.646687883114521e-05+2.867826194681979e-19j)  (-5.3789210178235445e-06-5.2951331508796833e-20j)  (-3.0041787475734285e-05+1.21951469207955e-19j)  (0.00011184826840419555-6.602248335003307e-20j)  (-0.00026963404690459055+2.6106744744046343e-19j)  (2.91936090362635e-06-6.615468789447832e-22j)  (-0.011206926773276941+6.137635506498406e-18j)  (0.0017837046583211004-1.9830744465821613e-18j)  (-9.504651129907212e-07+8.3773391101289915e-22j)  (0.0005591189459644702-3.628539910307331e-19j)  (-1.6993472037100032e-05-1.1710199828350138e-20j)  (7.743432698959892e-07+1.5694678330292764e-22j)  (0.002074749678424599-3.554575704447848e-18j)
