 (-8.871209058565169e-08+0.0j)  (1.0396952368730612e-07+0.0j)  (-2.0535429348168363e-07+0.0j)  (0.000988048597497532+0.0j)  (-0.0002184425022523076+0.0j)  (0.0016060691164121897+0.0j)  (-0.0004078821166258669+0.0j)  (0.0017978405259477756+0.0j)  (-4.902523520691964e-06+0.0j)  (6.157355061725276e-05+0.0j)  (-0.0037181327655005964+0.0j)  (0.0005333299580447586+0.0j)  (-1.0623673512810225e-05+0.0j)  (-0.003067012398563006+0.0j)  (3.596242674006587e-05+0.0j)  (-0.00026010067410459+0.0j)  (0.00019244203669270408+0.0j)  (7.944281959115097e-05+0.0j)  (-0.0012821285065486821+0.0j)  (7.330509849541158e-05+0.0j)  (0.00016166161948724396+0.0j)  (0.00011076210494989062+0.0j)  (-0.0010546771129300023+0.0j)  (0.00128755697015749+0.0j)  (-0.003622090066350444+0.0j)  (-0.00037318311194123625+0.0j)  (-0.0005811492425226977+0.0j)  (0.0022648574776780715+0.0j)  (1.3892177934009208e-05+0.0j)  (0.00025930900935579207+0.0j)  (-0.004255538272744472+0.0j)  (-0.0008478777766305555+0.0j)  (-0.0001622444440001768+0.0j)  (-0.00026394185107628563+0.0j)  (0.009035203633328753+0.0j)  (0.014077647971724703+0.0j)  (-0.006259413531516327+0.0j)  (0.00879870753991536+0.0j)  (0.0007441606179744605+0.0j)  (0.0010338458715703409+0.0j)  (0.019821526901634422+0.0j)  (-0.000680306233619232+0.0j)  (-0.0016563488761176675+0.0j)  (-0.01820768283791406+0.0j)  (0.01693348256481763+0.0j)  (0.0019873508318936275+0.0j)  (0.005335608063522735+0.0j)  (0.00668792528701437+0.0j)  (-0.04382579050873074+0.0j)  (0.008271389349093492+0.0j)  (0.005667317377401144+0.0j)  (0.00647625969193039+0.0j)  (0.004047932995295576+0.0j)  (0.008564143353780673+0.0j)  (-0.01395438721409226+0.0j)  (-0.015244126686845307+0.0j)  (-0.07307295110897569+0.0j)  (0.012408020892471816+0.0j)  (0.004420481075458458+0.0j)  (0.01346092280272163+0.0j)  (0.007868628584486816+0.0j)  (-0.01717445945087977+0.0j)  (-0.03134776318663645+0.0j)  (-0.025364261384400774+0.0j)  (0.01959321608046212+0.0j)  (0.03670971060080894+0.0j)  (0.02856214073135966+0.0j)  (-0.027239637266670856+0.0j)  (-0.019173054497493354+0.0j)  (-0.022460370791663586+0.0j)  (-0.026142059547555604+0.0j)  (0.0034824252922596717+0.0j)  (0.0167629728564775+0.0j)  (0.035656001886611416+0.0j)  (-0.036006922044489506+0.0j)  (0.02095932685908361+0.0j)  (0.010667005297172813+0.0j)  (0.006107219743915783+0.0j)  (0.04267737287106699+0.0j)  (-0.027767924858851024+0.0j)  (-0.04844148698437971+0.0j)  (0.006317168292088185+0.0j)  (0.08255191517187517+0.0j)  (0.0034093428768960767+0.0j)  (0.03413443802428453+0.0j)  (-0.0038181534620521825+0.0j)  (-0.08805045903871155+0.0j)  (0.09696166457665377+0.0j)  (0.0167934917987667+0.0j)  (0.0029807011735358225+0.0j)  (-0.09699629225645377+0.0j)  (-0.026690656529460906+0.0j)  (-0.005629054410973018+0.0j)  (0.006840221745765691+0.0j)  (0.011951333094476123+0.0j)  (0.018283639357178777+0.0j)  (-0.00484468984180344+0.0j)  (-0.06918808038269149+0.0j)  (0.11439288973155358+0.0j)  (-0.002501178850301685+0.0j)  (-0.015624000281471583+0.0j)  (0.001145282334743281+0.0j)  (0.0006435674653031478+0.0j)  (-0.00040167252873693894+0.0j)  (0.0007962573614433144+0.0j)  (-0.00014057830087607986+0.0j)  (9.578285541867685e-06+0.0j)  (-9.98996246624394e-05+0.0j)  (0.01777890030715871+0.0j)  (-0.035532107466814934+0.0j)  (-0.008589497204636731+0.0j)  (0.10611929350999752+0.0j)  (0.002197110112717867+0.0j)  (0.2073691301797942+0.0j)  (-0.04262693185042446+0.0j)  (0.01955299686482096+0.0j)  (0.007521219662682122+0.0j)  (0.02774349926191518+0.0j)  (-0.0687685515321859+0.0j)  (-0.06190262865611939+0.0j)  (-0.08640963793833652+0.0j)  (0.03920334160929633+0.0j)  (-0.13354651123898348+0.0j)  (-0.0197635780451797+0.0j)  (0.04948605617939586+0.0j)  (-0.05034426730255923+0.0j)  (-0.016680845140782472+0.0j)  (0.5662426948959352+0.0j)  (-0.5662426948959107+0.0j)  (-0.01668084514078277+0.0j)  (0.05034426730255917+0.0j)  (-0.04948605617939512+0.0j)  (0.019763578045179798+0.0j)  (0.13354651123898303+0.0j)  (-0.03920334160929732+0.0j)  (-0.08640963793833165+0.0j)  (0.06190262865612647+0.0j)  (0.06876855153218892+0.0j)  (0.027743499261911733+0.0j)  (-0.007521219662681947+0.0j)  (-0.01955299686482068+0.0j)  (0.04262693185042702+0.0j)  (0.2073691301797932+0.0j)  (-0.002197110112717931+0.0j)  (-0.10611929350999798+0.0j)  (0.008589497204636923+0.0j)  (0.035532107466819625+0.0j)  (-0.017778900307150153+0.0j)  (9.989962466245844e-05+0.0j)  (-9.578285541877087e-06+0.0j)  (0.00014057830087604625+0.0j)  (0.0007962573614432768+0.0j)  (-0.00040167252873690034+0.0j)  (0.0006435674653032002+0.0j)  (-0.0011452823347431569+0.0j)  (-0.015624000281471928+0.0j)  (0.0025011788503016604+0.0j)  (0.11439288973155406+0.0j)  (-0.06918808038269107+0.0j)  (0.0048446898418038785+0.0j)  (0.0182836393571791+0.0j)  (-0.011951333094476357+0.0j)  (-0.006840221745764975+0.0j)  (-0.00562905441097355+0.0j)  (-0.026690656529459147+0.0j)  (0.09699629225645404+0.0j)  (0.00298070117353576+0.0j)  (0.016793491798767456+0.0j)  (0.0969616645766534+0.0j)  (-0.08805045903871189+0.0j)  (0.0038181534620533265+0.0j)  (0.03413443802428337+0.0j)  (0.0034093428768935613+0.0j)  (0.08255191517187511+0.0j)  (-0.006317168292088391+0.0j)  (-0.048441486984380396+0.0j)  (0.027767924858853182+0.0j)  (0.042677372871066155+0.0j)  (0.006107219743914348+0.0j)  (0.01066700529717285+0.0j)  (-0.02095932685908333+0.0j)  (-0.036006922044489305+0.0j)  (0.035656001886611395+0.0j)  (0.016762972856477494+0.0j)  (-0.003482425292259353+0.0j)  (-0.026142059547554497+0.0j)  (-0.022460370791663933+0.0j)  (-0.01917305449749383+0.0j)  (0.027239637266671304+0.0j)  (0.02856214073135926+0.0j)  (-0.03670971060080821+0.0j)  (-0.019593216080462807+0.0j)  (-0.02536426138440199+0.0j)  (-0.031347763186635264+0.0j)  (0.01717445945087821+0.0j)  (0.007868628584479483+0.0j)  (0.013460922802726214+0.0j)  (0.004420481075458847+0.0j)  (0.012408020892471332+0.0j)  (-0.07307295110897612+0.0j)  (0.015244126686849204+0.0j)  (0.013954387214089708+0.0j)  (0.00856414335378119+0.0j)  (0.004047932995295596+0.0j)  (-0.006476259691931383+0.0j)  (-0.005667317377401882+0.0j)  (-0.008271389349093263+0.0j)  (-0.0438257905087306+0.0j)  (0.00668792528701455+0.0j)  (0.0053356080635215955+0.0j)  (0.0019873508318970427+0.0j)  (0.01693348256481844+0.0j)  (-0.018207682837913557+0.0j)  (-0.0016563488761177705+0.0j)  (-0.0006803062336192909+0.0j)  (0.01982152690163485+0.0j)  (0.001033845871570176+0.0j)  (-0.0007441606179744006+0.0j)  (-0.008798707539915447+0.0j)  (0.00625941353151641+0.0j)  (0.014077647971724975+0.0j)  (-0.009035203633328041+0.0j)  (-0.00026394185107626346+0.0j)  (-0.00016224444400018135+0.0j)  (-0.0008478777766305384+0.0j)  (0.0042555382727444665+0.0j)  (0.0002593090093557851+0.0j)  (-1.3892177934041416e-05+0.0j)  (-0.0022648574776780272+0.0j)  (0.0005811492425227029+0.0j)  (0.00037318311194129816+0.0j)  (0.0036220900663504318+0.0j)  (-0.001287556970157294+0.0j)  (-0.00105467711292994+0.0j)  (0.00011076210494989313+0.0j)  (0.00016166161948724824+0.0j)  (7.330509849536215e-05+0.0j)  (-0.0012821285065486349+0.0j)  (7.944281959113383e-05+0.0j)  (0.00019244203669269+0.0j)  (-0.0002601006741045878+0.0j)  (3.596242674007504e-05+0.0j)  (-0.003067012398562957+0.0j)  (1.0623673512823664e-05+0.0j)  (-0.0005333299580447752+0.0j)  (0.0037181327655006194+0.0j)  (-6.157355061725397e-05+0.0j)  (4.902523520692509e-06+0.0j)  (-0.0017978405259478512+0.0j)  (0.000407882116625763+0.0j)  (-0.0016060691164123367+0.0j)  (0.00021844250225230995+0.0j)  (-0.000988048597497435+0.0j)  (2.0535429349559173e-07+0.0j)  (-1.0396952369598811e-07+0.0j)  (8.871209057398246e-08+0.0j)
 (1.4658765326447545e-06-3.680367376658694e-21j)  (-1.344065393408785e-06+1.1093413308292626e-21j)  (2.9332919441492116e-06-6.763658610316736e-21j)  (-0.008308273921629224+6.740438203329593e-18j)  (0.0008290231929869876-7.690143575773537e-19j)  (-0.008070599005645393+3.885972602399672e-18j)  (0.002390772882461545-1.3055417726529056e-18j)  (-0.009007619226775475+4.179277080841678e-18j)  (1.6628171379876684e-05-3.0570558085429246e-20j)  (-0.0001538577062652957+6.304446467372813e-20j)  (0.008476725966015538-3.623681096127264e-18j)  (-0.001762023791726867+8.429865020212701e-19j)  (6.38231589468438e-05+2.3764592204382286e-19j)  (0.010791802568186041-6.4185135888244735e-18j)  (-0.00018642466316767735+2.1881401650724055e-19j)  (-0.0006179386514999494-1.1196878073126904e-18j)  (-0.003584245671993611+7.058166525577542e-18j)  (0.00035198839178842686-4.329455997312796e-19j)  (0.00036433592254491755-9.199243268860934e-18j)  (-0.004254689986619987-6.491684658649036e-18j)  (-0.009608442983529664+3.353579966746028e-17j)  (0.00044379305524102556+1.030219612026684e-19j)  (-0.004391054929502423-7.567076075057573e-18j)  (0.013735633960073688+7.898428542198087e-18j)  (-0.001412227120289388-5.832354318038642e-19j)  (-0.002095694096116702+3.2371547659327417e-19j)  (-0.004374403539370939-4.799746797080573e-19j)  (0.016902589195570285+1.4072684550006e-18j)  (-0.0010125914593094175+4.304033377787982e-17j)  (0.0012378893801461258-2.3822011377180617e-18j)  (0.028072496728565162-8.85571138662584e-18j)  (0.014047843982104579+1.1775208834468766e-16j)  (-0.0009473216111738372-5.555755931305041e-20j)  (-0.002379382766141542-8.459476996621063e-18j)  (-0.024701224326497007+3.855835414748739e-17j)  (-0.009655183297334391+3.2931848444676323e-18j)  (5.074783998491872e-06+3.733744003279613e-18j)  (-0.005094319750461408-1.209144113608764e-18j)  (0.0032840497624766823+3.1273031702211965e-18j)  (0.0019216675992226404-4.2793151460160724e-19j)  (0.007204434812243629+1.5995856973886995e-17j)  (8.007365685619916e-05-1.877562416329344e-18j)  (-0.002783773878564307-4.84394556728566e-18j)  (-0.04891691111947291-8.107422263386209e-17j)  (-0.019025010200991073-5.3675165062461895e-17j)  (-0.018867222791025408-6.636652618447544e-17j)  (-0.004828884615156704+1.1694005678160213e-17j)  (-0.009801902852549026-3.4794124401520854e-18j)  (0.06654685158761121+8.406947277882218e-18j)  (0.005776635110118087+4.814155675676044e-17j)  (-0.031004738500524744-1.561454888756049e-16j)  (0.10592560984251381+5.729421997387531e-16j)  (-0.004707680845505879+1.3390513385048864e-17j)  (-0.0025397135042455193+2.7686435688952806e-17j)  (-0.20418115043715251-3.637168176053937e-16j)  (-0.06890688716998603+6.984318370929126e-17j)  (-0.06672345173733737+6.254982402241951e-17j)  (-0.0017921685200807391-2.3933057447240514e-18j)  (0.0001834207298501752-3.069764858856687e-18j)  (-0.03557481183836234+3.7911022060921724e-17j)  (-0.019885972324170834+2.884996549426415e-17j)  (-0.0172514542536132-5.670375650783061e-18j)  (-0.033577276175277504-6.923680046672797e-18j)  (-0.030584678906389884+1.3368717152344844e-19j)  (0.032923589770857874-2.1979492147383774e-18j)  (0.07848785710156234+2.340292123974709e-19j)  (0.04989632380629558+5.950378463147935e-19j)  (-0.01895670466743045-6.797681270353521e-18j)  (-0.0386172242826098-1.0293963729534742e-18j)  (-0.03638996208430369+6.809550821855383e-19j)  (-0.019438642666391087+2.847401211906279e-17j)  (0.005291479881497684-1.7752635430140686e-18j)  (0.016438465436476875-2.584805248400579e-18j)  (0.04064869865397801-1.493438694187366e-18j)  (-0.029226792367097576-1.1194929677659629e-19j)  (0.024306068473810304-3.1304788158804054e-18j)  (0.013533100309649153+4.103903698275257e-18j)  (0.011069544406231159+1.0396291973299316e-17j)  (0.05768577496442617+1.4951202069375457e-19j)  (-0.0429768569545126+5.949171904311752e-18j)  (-0.15627673123774877-1.1148077173159126e-17j)  (0.021227711331087737+3.686115354383746e-17j)  (0.2545205751665914+2.1088683250269353e-17j)  (0.006055765314289656+1.2360648312818235e-18j)  (0.09407057600296326+2.4530609221661916e-18j)  (0.01918853127886544+1.9445988740313606e-17j)  (-0.045415084972923125-4.77588109044045e-18j)  (0.1404180842183688+6.254352453591016e-18j)  (0.04865522258310445+2.4058159463367895e-17j)  (0.022167998018436826+1.3063851715391931e-17j)  (-0.3951508398749016-5.749402185669318e-17j)  (-0.13227126360858485-1.2730324038655203e-17j)  (-0.1234105008663064-1.6948530533392825e-16j)  (-0.028954765171858802+9.581331117686191e-20j)  (-0.03257101238949783-3.1540832630660235e-18j)  (-0.03256197491441224-2.3650000426448377e-18j)  (-0.01006023463003645-3.1635621991330765e-18j)  (0.07898924729146362+8.742030026868805e-18j)  (-0.07771982514377104-1.1595531716150922e-17j)  (-0.054390131657304525+2.9462887324193084e-17j)  (0.010753767218442949+1.2957924369833198e-18j)  (0.007835048976933445-8.727759228654083e-18j)  (0.00020856809064624736-1.1234813082563212e-19j)  (0.0001707927305718835-2.4279876146248542e-20j)  (0.002129360740269785-3.255256526449576e-19j)  (2.668234925824533e-05+1.232722085113822e-21j)  (9.10021355557543e-05+1.7852526446324687e-19j)  (-0.00022053026115658033-5.109309799119227e-20j)  (0.021074805730777173+3.654056740629578e-18j)  (-0.04195456290895314-7.28452743799439e-18j)  (-0.009248458018352671-1.8048151009410327e-18j)  (0.11334933521464657+2.2038935122498676e-17j)  (0.0019860312258526075+6.040706126633706e-19j)  (0.2005312221932203+4.260775020090438e-17j)  (-0.04203907048934447-8.254730602089568e-18j)  (0.015108276587016007+2.8218615982748894e-18j)  (0.005318838935313467+7.562300730831976e-19j)  (0.01927300517741066+3.411426548136515e-18j)  (-0.04635983241402437-8.149953507119993e-18j)  (-0.03885154947042815-6.94508183715551e-18j)  (-0.0524682411445757-8.31577702016756e-18j)  (0.022523106914736437+4.833306734521197e-18j)  (-0.0643415726938332-1.0934504578757141e-17j)  (-0.009152818242694805-1.698448223302904e-18j)  (0.015159776441476+3.2428063398102824e-18j)  (-0.011768098871402498-2.5415323468056545e-18j)  (-0.0023508190495712773-2.7455354624738853e-19j)  (0.0016913571981701427+3.449515981445617e-19j)  (0.001691357198170032+3.4495159814453397e-19j)  (0.002350819049571544+2.7455354624700787e-19j)  (-0.011768098871402611-2.5415323468054696e-18j)  (0.015159776441475713+3.242806339810216e-18j)  (-0.009152818242694956-1.6984482233029179e-18j)  (-0.06434157269383362-1.093450457875731e-17j)  (0.022523106914737072+4.8333067345206575e-18j)  (0.052468241144572846+8.315777020167348e-18j)  (-0.038851549470432456-6.945081837156321e-18j)  (-0.04635983241402623-8.149953507120298e-18j)  (-0.01927300517740832-3.411426548135966e-18j)  (0.005318838935313314+7.562300730833831e-19j)  (0.01510827658701574+2.8218615982748463e-18j)  (-0.04203907048934685-8.254730602089774e-18j)  (-0.20053122219321914-4.260775020090413e-17j)  (0.0019860312258527272+6.040706126632578e-19j)  (0.11334933521464703+2.2038935122498898e-17j)  (-0.009248458018352904-1.8048151009415246e-18j)  (-0.04195456290895854-7.284527437995332e-18j)  (0.021074805730767032+3.654056740627798e-18j)  (-0.00022053026115669553-5.109309799139183e-20j)  (9.100213555583031e-05+1.7852526446345263e-19j)  (2.6682349258214485e-05+1.2327220848950363e-21j)  (-0.0021293607402693+3.255256526451824e-19j)  (-0.00017079273057241508+2.4279876146197505e-20j)  (-0.00020856809064628834+1.1234813082519696e-19j)  (0.007835048976930225-8.727759228654921e-18j)  (-0.010753767218443858-1.2957924369835756e-18j)  (-0.05439013165730557+2.946288732419361e-17j)  (0.07771982514377115+1.1595531716150959e-17j)  (-0.07898924729146241-8.742030026869163e-18j)  (-0.010060234630036783-3.16356219913389e-18j)  (0.03256197491441439+2.3650000426454994e-18j)  (-0.03257101238950037-3.1540832630621242e-18j)  (-0.028954765171857366+9.581331117701445e-20j)  (0.12341050086630752+1.6948530533390826e-16j)  (0.13227126360857513+1.2730324038653646e-17j)  (-0.3951508398749039-5.749402185669398e-17j)  (-0.022167998018438082-1.306385171539449e-17j)  (-0.048655222583106464-2.4058159463364317e-17j)  (-0.1404180842183709-6.254352453591572e-18j)  (0.0454150849729236+4.775881090440898e-18j)  (0.019188531278865537+1.9445988740342304e-17j)  (-0.0940705760029585-2.4530609221651678e-18j)  (-0.0060557653142812706-1.2360648312736718e-18j)  (-0.25452057516659066-2.1088683250274126e-17j)  (0.021227711331088393+3.6861153543791616e-17j)  (0.15627673123775054+1.1148077173160716e-17j)  (-0.04297685695451492+5.949171904312421e-18j)  (-0.057685774964426104-1.495120206950303e-19j)  (-0.011069544406229467-1.0396291973292804e-17j)  (-0.013533100309648646-4.1039036982735294e-18j)  (0.02430606847380947-3.130478815880632e-18j)  (0.029226792367097396+1.1194929677613406e-19j)  (-0.040648698653978674+1.4934386941863785e-18j)  (-0.01643846543647745+2.584805248401823e-18j)  (0.005291479881497838-1.775263543010012e-18j)  (0.019438642666388742-2.8474012119065955e-17j)  (0.03638996208430389-6.809550821851131e-19j)  (0.03861722428261074+1.0293963729567595e-18j)  (-0.01895670466742974-6.7976812703492594e-18j)  (-0.049896323806295384-5.95037846315583e-19j)  (0.07848785710156142+2.3402921239676676e-19j)  (0.03292358977085956-2.1979492147359307e-18j)  (0.030584678906390564-1.3368717151987391e-19j)  (0.03357727617527448+6.9236800466685275e-18j)  (-0.017251454253610923-5.670375650786795e-18j)  (0.019885972324149608-2.884996549425455e-17j)  (0.03557481183836991-3.791102206093236e-17j)  (-0.00018342072985116226+3.069764858859724e-18j)  (0.001792168520080302+2.393305744712602e-18j)  (0.06672345173733626-6.25498240224237e-17j)  (-0.06890688717003488+6.9843183709098e-17j)  (-0.20418115043713828-3.6371681760528094e-16j)  (0.0025397135042439754-2.768643568895779e-17j)  (0.004707680845504216-1.3390513385052044e-17j)  (0.10592560984251007+5.72942199738654e-16j)  (-0.0310047385005289-1.561454888755701e-16j)  (0.005776635110119683+4.814155675675188e-17j)  (-0.06654685158761287-8.406947277881857e-18j)  (0.009801902852550731+3.479412440149995e-18j)  (0.004828884615146151-1.1694005678177423e-17j)  (0.018867222791028843+6.636652618441018e-17j)  (0.019025010200988283+5.3675165062451615e-17j)  (0.048916911119473654+8.107422263385894e-17j)  (0.002783773878566498+4.8439455672953e-18j)  (-8.007365685593548e-05+1.8775624163291712e-18j)  (-0.007204434812242214-1.5995856973886166e-17j)  (-0.0019216675992228477+4.279315146020612e-19j)  (0.0032840497624767014+3.1273031702190067e-18j)  (-0.005094319750461651-1.2091441136073357e-18j)  (5.074783999116372e-06+3.733744003279041e-18j)  (0.00965518329733557-3.293184844468714e-18j)  (-0.024701224326496535+3.855835414748681e-17j)  (0.00237938276614175+8.459476996626725e-18j)  (0.0009473216111738575+5.555755931545657e-20j)  (-0.014047843982103944-1.1775208834468357e-16j)  (0.028072496728564763-8.855711386625896e-18j)  (-0.0012378893801466518+2.3822011377140326e-18j)  (-0.0010125914593093973+4.304033377778121e-17j)  (0.0169025891955701+1.4072684549987835e-18j)  (-0.004374403539371072-4.799746797099605e-19j)  (-0.002095694096116611+3.2371547659383924e-19j)  (-0.0014122271202896691-5.832354318042155e-19j)  (0.013735633960074045+7.898428542199125e-18j)  (0.004391054929502382+7.567076075057419e-18j)  (-0.0004437930552411386-1.0302196120292955e-19j)  (0.00960844298353055-3.353579966745687e-17j)  (0.004254689986617407+6.4916846586591286e-18j)  (-0.00036433592254472673+9.199243268861341e-18j)  (-0.0003519883917885887+4.329455997326416e-19j)  (0.003584245671993401-7.058166525578128e-18j)  (0.0006179386514997122+1.1196878073132636e-18j)  (0.00018642466316750057-2.188140165069499e-19j)  (-0.01079180256818609+6.4185135888243626e-18j)  (6.382315894684751e-05+2.376459220439086e-19j)  (-0.0017620237917273232+8.429865020211322e-19j)  (0.008476725966015286-3.6236810961271035e-18j)  (-0.00015385770626503376+6.304446467356934e-20j)  (1.662817137966627e-05-3.057055808536535e-20j)  (-0.009007619226775338+4.17927708084181e-18j)  (0.002390772882460828-1.30554177265275e-18j)  (-0.008070599005645874+3.88597260240006e-18j)  (0.0008290231929870507-7.69014357577255e-19j)  (-0.008308273921629177+6.7404382033296054e-18j)  (2.9332919441811447e-06-6.763658610373575e-21j)  (-1.3440653933452853e-06+1.1093413308046347e-21j)  (1.4658765327913433e-06-3.680367376552816e-21j)
