 (-2.701212814268236e-07+0.0j)  (0.0002289762041691419+0.0j)  (-3.144009791690571e-06+0.0j)  (1.1683719427753312e-05+0.0j)  (-0.000754055975223691+0.0j)  (0.010664453569655804+0.0j)  (-2.4955103697046847e-05+0.0j)  (6.62197035315311e-07+0.0j)  (-0.004612441720743165+0.0j)  (0.0012552940402811002+0.0j)  (-0.0013311424799289588+0.0j)  (0.0006934025247732934+0.0j)  (-0.050652864467429504+0.0j)  (0.2506336833892716+0.0j)  (-0.003550187455722773+0.0j)  (0.0567955670108814+0.0j)  (0.001883668248434799+0.0j)  (0.03087041148223649+0.0j)  (-0.01178126849061153+0.0j)  (0.03213051689775704+0.0j)  (0.0009255497128320445+0.0j)  (-0.01084319248405844+0.0j)  (-0.0007274551863145563+0.0j)  (-0.005256182321060063+0.0j)  (0.022106626982846465+0.0j)  (0.0011046552100488834+0.0j)  (-0.09841166870228094+0.0j)  (-0.004606091633945945+0.0j)  (0.02022361077872983+0.0j)  (0.006268738070145208+0.0j)  (-0.030757553699706758+0.0j)  (-0.004918151481858401+0.0j)  (5.2801424680401425e-05+0.0j)  (0.031058772454189688+0.0j)  (-0.0019450139447237053+0.0j)  (-0.02352009460912117+0.0j)  (0.008294479996769568+0.0j)  (0.021815930620839405+0.0j)  (0.0021796263727508177+0.0j)  (0.002571897035858631+0.0j)  (-0.0320341664861107+0.0j)  (-0.0023359693145672505+0.0j)  (-0.008672473150196314+0.0j)  (-0.015312374358748073+0.0j)  (0.05211100529519513+0.0j)  (-0.020084973271419674+0.0j)  (-0.019983969965245506+0.0j)  (-0.0027958387099435173+0.0j)  (-0.02269684864856351+0.0j)  (0.0355209865748249+0.0j)  (0.002267122474206102+0.0j)  (0.03155527052235695+0.0j)  (-0.04252198286596592+0.0j)  (-0.00931779155491672+0.0j)  (-0.018116671624364714+0.0j)  (-0.008615470550822358+0.0j)  (-0.006107630327250012+0.0j)  (0.008949136580316019+0.0j)  (0.0005671259905103992+0.0j)  (0.007676130555337753+0.0j)  (-0.0062768183943521915+0.0j)  (-0.0032669152226053873+0.0j)  (-0.016783419082729022+0.0j)  (0.012389341550457759+0.0j)  (0.0135206271539579+0.0j)  (0.03045017587681302+0.0j)  (-0.005210269971905051+0.0j)  (-0.026569243681608117+0.0j)  (-0.03055819825173493+0.0j)  (0.036719254884926056+0.0j)  (0.019144037189732607+0.0j)  (0.020344597421020155+0.0j)  (0.03552885413497092+0.0j)  (0.011656820672779613+0.0j)  (-0.0014971294515505763+0.0j)  (-0.03689927473222078+0.0j)  (-0.1742926604325572+0.0j)  (0.23657778208132885+0.0j)  (0.09123301017906177+0.0j)  (-0.03149875317422135+0.0j)  (-0.06441574994915333+0.0j)  (-0.022241140172140683+0.0j)  (-0.027280601831409273+0.0j)  (0.045453430948613+0.0j)  (0.048277771163865724+0.0j)  (0.24225709740835416+0.0j)  (-0.08261549572241435+0.0j)  (-0.05073856232902944+0.0j)  (-0.0027966997626992806+0.0j)  (-0.1809016804534465+0.0j)  (0.0913248349396903+0.0j)  (0.025284594125477254+0.0j)  (0.0014662140189382448+0.0j)  (0.10844867349097125+0.0j)  (-0.03140443198027513+0.0j)  (-0.012773703068908567+0.0j)  (-0.06803491908530325+0.0j)  (0.0042566528280045795+0.0j)  (0.0029214922203265304+0.0j)  (0.017360439546208473+0.0j)  (-0.008661096626498124+0.0j)  (-0.06954890582487724+0.0j)  (0.013946091204483658+0.0j)  (0.012344757753544816+0.0j)  (0.002355902053277815+0.0j)  (0.014956785116831264+0.0j)  (-0.027457150653611116+0.0j)  (-0.005633540329157789+0.0j)  (0.03597851588536223+0.0j)  (-0.03425233089958902+0.0j)  (-0.06047722210359783+0.0j)  (0.20270703011322733+0.0j)  (-0.0010939455376248418+0.0j)  (-0.004955894243583782+0.0j)  (0.010266255901988892+0.0j)  (-0.024470971960917964+0.0j)  (-0.0028024189980929556+0.0j)  (0.01566955116608813+0.0j)  (-0.004986154525778867+0.0j)  (0.05740557397944978+0.0j)  (-0.02541519313701342+0.0j)  (0.11100558082879988+0.0j)  (-0.23653109243133252+0.0j)  (0.0910288355466752+0.0j)  (-0.06913650456351243+0.0j)  (0.1543931411236814+0.0j)  (-0.015040622131180632+0.0j)  (0.006713509934955583+0.0j)  (-0.006713509934955665+0.0j)  (0.015040622131180799+0.0j)  (-0.1543931411236816+0.0j)  (0.0691365045635085+0.0j)  (-0.09102883554667836+0.0j)  (0.23653109243133175+0.0j)  (-0.11100558082880047+0.0j)  (0.02541519313701464+0.0j)  (-0.05740557397944831+0.0j)  (0.00498615452577912+0.0j)  (0.01566955116608841+0.0j)  (-0.002802418998093161+0.0j)  (0.02447097196091811+0.0j)  (-0.01026625590198905+0.0j)  (0.004955894243584092+0.0j)  (0.0010939455376247458+0.0j)  (-0.20270703011322802+0.0j)  (-0.060477222103599036+0.0j)  (0.03425233089959133+0.0j)  (-0.03597851588536315+0.0j)  (-0.005633540329157533+0.0j)  (-0.027457150653611352+0.0j)  (0.014956785116831196+0.0j)  (0.0023559020532798614+0.0j)  (0.012344757753544792+0.0j)  (0.013946091204484064+0.0j)  (-0.06954890582487906+0.0j)  (0.008661096626497751+0.0j)  (0.01736043954620872+0.0j)  (-0.0029214922203263057+0.0j)  (-0.00425665282800495+0.0j)  (-0.06803491908530385+0.0j)  (0.012773703068910439+0.0j)  (0.0314044319802749+0.0j)  (0.10844867349097342+0.0j)  (-0.0014662140189346889+0.0j)  (-0.025284594125480335+0.0j)  (-0.09132483493969974+0.0j)  (-0.18090168045344474+0.0j)  (0.002796699762697242+0.0j)  (0.050738562329031026+0.0j)  (0.08261549572241643+0.0j)  (0.24225709740834997+0.0j)  (-0.04827777116386042+0.0j)  (-0.04545343094861541+0.0j)  (-0.027280601831408548+0.0j)  (-0.022241140172141738+0.0j)  (-0.06441574994915691+0.0j)  (0.031498753174218+0.0j)  (0.09123301017906242+0.0j)  (-0.23657778208134547+0.0j)  (-0.17429266043253097+0.0j)  (0.036899274732220856+0.0j)  (0.0014971294515501695+0.0j)  (0.011656820672779239+0.0j)  (0.03552885413497123+0.0j)  (-0.020344597421013067+0.0j)  (-0.01914403718973867+0.0j)  (-0.03671925488492729+0.0j)  (0.030558198251735797+0.0j)  (0.02656924368160704+0.0j)  (0.005210269971905102+0.0j)  (0.030450175876812396+0.0j)  (-0.013520627153959783+0.0j)  (-0.01238934155045786+0.0j)  (-0.016783419082728963+0.0j)  (0.003266915222605761+0.0j)  (0.006276818394352354+0.0j)  (0.007676130555337469+0.0j)  (-0.000567125990510488+0.0j)  (-0.008949136580316128+0.0j)  (-0.0061076303272503095+0.0j)  (-0.008615470550823167+0.0j)  (-0.018116671624366726+0.0j)  (0.009317791554929055+0.0j)  (0.04252198286596259+0.0j)  (0.03155527052235722+0.0j)  (-0.002267122474205305+0.0j)  (-0.03552098657482419+0.0j)  (-0.022696848648563726+0.0j)  (0.0027958387099423173+0.0j)  (0.019983969965250557+0.0j)  (0.02008497327141721+0.0j)  (-0.052111005295195065+0.0j)  (-0.015312374358746451+0.0j)  (-0.008672473150197958+0.0j)  (-0.0023359693145666516+0.0j)  (0.03203416648610996+0.0j)  (0.0025718970358591864+0.0j)  (0.0021796263727508563+0.0j)  (-0.021815930620842375+0.0j)  (-0.008294479996762583+0.0j)  (0.023520094609119132+0.0j)  (0.001945013944723515+0.0j)  (-0.031058772454188817+0.0j)  (-5.280142467994352e-05+0.0j)  (-0.004918151481857672+0.0j)  (0.030757553699707476+0.0j)  (0.006268738070145618+0.0j)  (-0.020223610778730187+0.0j)  (-0.0046060916339454245+0.0j)  (0.09841166870228027+0.0j)  (0.0011046552100491879+0.0j)  (0.022106626982846836+0.0j)  (-0.005256182321059177+0.0j)  (-0.0007274551863144945+0.0j)  (0.010843192484058612+0.0j)  (0.0009255497128316376+0.0j)  (0.03213051689775696+0.0j)  (-0.011781268490611096+0.0j)  (0.030870411482237178+0.0j)  (0.0018836682484349864+0.0j)  (-0.056795567010881946+0.0j)  (0.003550187455723061+0.0j)  (-0.2506336833892714+0.0j)  (0.05065286446743161+0.0j)  (-0.0006934025247731999+0.0j)  (0.0013311424799288395+0.0j)  (-0.0012552940402810798+0.0j)  (0.004612441720743154+0.0j)  (-6.621970353165475e-07+0.0j)  (2.495510369704798e-05+0.0j)  (-0.010664453569655634+0.0j)  (0.0007540559752238474+0.0j)  (-1.1683719427745308e-05+0.0j)  (3.1440097916715823e-06+0.0j)  (-0.00022897620416912476+0.0j)  (2.7012128142650504e-07+0.0j)
 (6.442464511730867e-10-2.1668977974296483e-22j)  (-3.8437275162987554e-05+1.3650180800796484e-19j)  (4.847003869848623e-07-1.9451869476166727e-21j)  (1.1024180538804983e-06+1.1039517600008197e-20j)  (0.001590131434046294+1.0854512051936054e-19j)  (0.003384240473441786+6.84706819825199e-18j)  (-8.994757204710814e-06-1.2249331723717848e-20j)  (1.5819904954628698e-08+2.9014232449543156e-21j)  (0.0023643969657546164-1.8921294852634677e-18j)  (-0.0023272884738624842+5.330067215793407e-19j)  (0.005224549445895485-8.104550707673533e-19j)  (-0.00017216663885346705+4.639557366384441e-20j)  (0.028055177837340593-2.011786307654958e-17j)  (-0.1348991155834726+8.489145293434973e-17j)  (0.0026664606841122354-3.3441478453504504e-18j)  (-0.03931268778078857+1.2523790949471295e-17j)  (-0.0022618168040821622+1.0768634208144246e-17j)  (-0.023456055714005417-3.061105163657367e-17j)  (-0.058323085935174296-1.6976765646326085e-16j)  (-0.08152371309247719-6.115670278210492e-17j)  (-0.0037786421012290542-7.472024203555377e-18j)  (0.028086587946381483+3.713557200143851e-17j)  (-0.002060258439060763+2.5741450604785878e-17j)  (0.005804515509508579+9.45455659611279e-18j)  (-0.015034007252128138+1.261645343131678e-17j)  (0.0010551694936245728-1.7904336859357803e-18j)  (0.11729680878502789+1.0993748510412143e-17j)  (0.00965227363305901+8.106422443312633e-18j)  (0.050830333890772045-1.8338520776147494e-17j)  (0.05641827360474215-2.7069956705289355e-17j)  (-0.07763415304701735-5.477645746030607e-17j)  (-0.001906574635239187-7.354485644069343e-18j)  (0.015893331895937245+3.745405293176601e-16j)  (0.0978693349704797-5.1091880303074304e-17j)  (-0.010984475984616415-6.931240940895149e-18j)  (-0.011483033375260902+2.4554894233539225e-17j)  (-0.02777697429248991-8.672478186229857e-18j)  (-0.06700610304050156-5.757651720193619e-17j)  (-0.004009098964150342-1.8025765704515414e-18j)  (-0.006887345044823017-1.6803090336977825e-18j)  (0.058400884587588714-1.6969218097612837e-18j)  (0.002245084865308687-3.075487317026646e-18j)  (-0.005602677126225409+5.708351245998014e-17j)  (0.007692358398017296+2.0112968747993298e-17j)  (-0.04925705013447561+1.4637749726563212e-17j)  (0.032370263140981334+8.1388758306202e-17j)  (0.0003519771610160233-1.2424182006357735e-16j)  (0.012034953131844101-2.0183544935627473e-17j)  (0.023931669856109214+6.557227119825238e-18j)  (-0.05114961336267934+2.468478535895777e-17j)  (0.017575604962736656-8.367533857338495e-17j)  (-0.03257582670548227+3.546529409220705e-17j)  (-0.03053418691832223+4.9755220655807266e-17j)  (-0.006042377330604868-9.919544393269225e-18j)  (-0.02581021082652557-3.719752597935972e-18j)  (0.028737951777628612+1.820440869636496e-17j)  (0.019136418621316452-1.6685460411810159e-18j)  (-0.0024676617397697866-1.3131095186148335e-18j)  (-0.00015609122105877298-2.6188551482821516e-18j)  (0.006398077455526551-7.263389989679812e-20j)  (-0.0037547900421398446-8.957226548812467e-19j)  (0.007861850846098584+8.860056469332131e-20j)  (0.014682512961341466+6.371078500481794e-18j)  (-0.00877057968051163-5.388554119576282e-18j)  (-0.016914898480307916+4.196141736257766e-17j)  (-0.016174019298259477-2.3553598697057287e-17j)  (-0.012735418536142337+3.778263383008916e-17j)  (0.017855915572636653-8.594246247988252e-18j)  (0.02856191453742646+1.3022532123247116e-17j)  (-0.04292831563622389-2.1440345176994487e-17j)  (-0.01169703203683544+2.7410786691524276e-18j)  (-0.03698489868765038-3.797220546063196e-17j)  (-0.02853796003851294+1.661465627591214e-17j)  (-0.011552811399555288-3.427293809593856e-18j)  (-0.002628767679068601-1.1461873317965458e-17j)  (-0.07764183526256312-1.682702243081356e-17j)  (-0.2425413950067415-1.937811878818382e-16j)  (0.2298048756754995-8.806654642808018e-17j)  (0.07388879765700647-1.6470242792074016e-18j)  (-0.04016494381706756+1.001135442815091e-17j)  (-0.07441302104994596-1.26481710458909e-17j)  (-0.08462217658822284+3.5325583352422437e-16j)  (-0.012650826913523958+1.4962222115213453e-17j)  (0.04199549185626442+4.781372993163348e-18j)  (0.05695301904987281-6.8037586005450835e-18j)  (0.24507948890169798+6.221896469869925e-18j)  (-0.1007330792633601+8.396113449678322e-18j)  (-0.057543270181993775+2.3864090048953635e-18j)  (-0.007879906744093307+1.3842036954583385e-17j)  (-0.13620069145823963+5.9749589732935094e-18j)  (0.09293030647499946+1.9563195593487917e-17j)  (0.061348332058319355+9.265154642067504e-17j)  (0.02209569264112148-1.7807059764266305e-15j)  (0.13565638430443844+1.0984714052142254e-18j)  (-0.017549107067189998-2.2673576005719585e-17j)  (0.01886221689601455-3.2992149944338334e-17j)  (-0.040389073961555784-1.7057396917759072e-18j)  (-0.016428423944237394+6.512629167882102e-17j)  (0.0013339417583464576-1.3909071035109924e-18j)  (0.03881421603041085+5.6542982057810126e-18j)  (-0.009056656810143837+1.5986745024161303e-18j)  (-0.06781100135182452-1.791286074449726e-18j)  (0.01789269612503165+3.1465204589899343e-19j)  (0.005569772309560439+1.259903287373963e-19j)  (-0.0005190424767181556+1.3019515933350218e-17j)  (0.0353466838780385+2.246297332562235e-18j)  (-0.030101726557164504-1.1211346111490936e-18j)  (-0.006854424973699906+5.331453967005095e-20j)  (0.03505360798411465+1.0700679056683246e-18j)  (-0.03152453078881839-5.830296991135894e-19j)  (-0.052875899951593974-5.183113498064345e-19j)  (0.17977304481387635+3.48274443058648e-18j)  (-0.0025972903451612155-2.184793025226592e-18j)  (-0.0028876370905055694-4.472298146105777e-19j)  (0.010201427139536989+6.406283835711734e-19j)  (-0.02276577358198817-9.059455829389675e-19j)  (-0.0019917785826299656+4.397358624321393e-20j)  (0.015572030045868886+1.3995454221437992e-18j)  (-0.004191934203202706-1.1093728936107213e-19j)  (0.05093799097504482+2.180883495261946e-18j)  (-0.030176812553184565-8.147775355641776e-19j)  (0.10419451920071025+8.24374561382396e-18j)  (-0.21716175523883968-1.6157189213668892e-17j)  (0.08008650426630558+6.393094441565e-18j)  (-0.06144202276206567-5.3603103511414335e-18j)  (0.13468546796089637+1.142943773187988e-17j)  (-0.012431029049365572-9.615544658727098e-19j)  (0.005330864363871091+4.01463492512515e-19j)  (0.005330864363871162+4.014634925124842e-19j)  (-0.012431029049365688-9.615544658726502e-19j)  (0.1346854679608962+1.1429437731879942e-17j)  (-0.06144202276206217-5.360310351141227e-18j)  (0.08008650426630828+6.3930944415651645e-18j)  (-0.21716175523883885-1.615718921366896e-17j)  (0.10419451920071064+8.243745613824081e-18j)  (-0.03017681255318577-8.1477753556373e-19j)  (0.05093799097504338+2.180883495261721e-18j)  (-0.004191934203202947-1.109372893610629e-19j)  (-0.015572030045869096-1.399545422143956e-18j)  (0.0019917785826302206-4.3973586243371615e-20j)  (-0.022765773581988665-9.059455829389317e-19j)  (0.010201427139537169+6.406283835710299e-19j)  (-0.002887637090506038-4.472298146107834e-19j)  (-0.002597290345161195-2.1847930252271205e-18j)  (0.17977304481387724+3.482744430586636e-18j)  (0.052875899951595+5.1831134980640985e-19j)  (-0.03152453078882038-5.830296991133498e-19j)  (0.03505360798411554+1.0700679056681428e-18j)  (0.00685442497369965-5.331453967035178e-20j)  (0.030101726557164792+1.1211346111504764e-18j)  (-0.03534668387803819-2.246297332560423e-18j)  (0.0005190424767135102-1.3019515933326005e-17j)  (-0.005569772309560617-1.259903287407896e-19j)  (-0.01789269612503174-3.1465204589836654e-19j)  (0.06781100135182638+1.7912860744499364e-18j)  (-0.009056656810143587+1.5986745024153093e-18j)  (-0.038814216030409986-5.6542982057795335e-18j)  (0.001333941758346439-1.3909071035107403e-18j)  (-0.016428423944238265+6.512629167882781e-17j)  (0.04038907396155764+1.7057396917727648e-18j)  (0.01886221689601306-3.299214994435125e-17j)  (-0.01754910706718964-2.2673576005720636e-17j)  (-0.13565638430443971-1.0984714052128364e-18j)  (0.02209569264111256-1.7807059764322575e-15j)  (0.06134833205832523+9.265154642073983e-17j)  (0.09293030647500775+1.9563195593493177e-17j)  (0.1362006914582377-5.974958973297356e-18j)  (-0.007879906744089843+1.384203695457546e-17j)  (-0.05754327018199725+2.386409004902083e-18j)  (-0.10073307926336203+8.396113449674813e-18j)  (-0.24507948890169387-6.221896469871391e-18j)  (0.05695301904986866-6.803758600547481e-18j)  (0.04199549185626713+4.781372993169246e-18j)  (0.012650826913520614-1.4962222115222143e-17j)  (0.08462217658822273-3.532558335241867e-16j)  (0.0744130210499504+1.2648171045874864e-17j)  (-0.04016494381706564+1.001135442814404e-17j)  (-0.07388879765700887+1.6470242792069517e-18j)  (0.229804875675523-8.806654642806295e-17j)  (0.2425413950067161+1.9378118788185167e-16j)  (-0.07764183526256405-1.6827022430812893e-17j)  (-0.0026287676790712226-1.1461873317970844e-17j)  (0.011552811399554549+3.4272938095968404e-18j)  (0.02853796003851311-1.661465627591406e-17j)  (-0.036984898687646046-3.7972205460658365e-17j)  (-0.011697032036847396+2.7410786691642644e-18j)  (-0.04292831563622373-2.1440345176994055e-17j)  (0.028561914537426694+1.3022532123244902e-17j)  (0.017855915572636036-8.594246247987974e-18j)  (-0.012735418536142276+3.778263383008668e-17j)  (0.016174019298258305+2.3553598697056403e-17j)  (-0.01691489848030853+4.1961417362566174e-17j)  (-0.008770579680511374-5.388554119573937e-18j)  (-0.01468251296134145-6.371078500481161e-18j)  (0.007861850846098981+8.860056469392644e-20j)  (-0.003754790042140647-8.957226548817565e-19j)  (-0.006398077455526762+7.2633899896224e-20j)  (-0.00015609122105922672-2.61885514828886e-18j)  (-0.0024676617397699496-1.3131095186140755e-18j)  (-0.019136418621318308+1.6685460411681191e-18j)  (-0.028737951777626666-1.8204408696353656e-17j)  (0.025810210826527118+3.719752597934573e-18j)  (-0.006042377330615545-9.919544393271516e-18j)  (-0.030534186918318933+4.975522065581503e-17j)  (0.03257582670548295-3.546529409220818e-17j)  (0.01757560496273786-8.367533857338717e-17j)  (-0.0511496133626784+2.468478535895597e-17j)  (-0.02393166985610896-6.557227119827238e-18j)  (0.012034953131843973-2.0183544935630594e-17j)  (0.00035197716102416954-1.2424182006359483e-16j)  (0.03237026314098258+8.138875830626036e-17j)  (-0.04925705013447433+1.4637749726564195e-17j)  (-0.007692358398015603-2.0112968747987496e-17j)  (0.005602677126225697-5.708351245998775e-17j)  (-0.0022450848653081112+3.075487317024656e-18j)  (0.05840088458758823-1.6969218097607175e-18j)  (0.0068873450448241795+1.680309033695565e-18j)  (0.004009098964150699+1.8025765704498963e-18j)  (-0.06700610304051094-5.757651720193585e-17j)  (-0.027776974292468403-8.672478186221158e-18j)  (-0.011483033375260774+2.4554894233535613e-17j)  (-0.01098447598461506-6.931240940896693e-18j)  (0.09786933497047798-5.109188030307621e-17j)  (0.015893331895935944+3.745405293206249e-16j)  (0.00190657463523903+7.354485644066904e-18j)  (-0.0776341530470192-5.4776457460305077e-17j)  (-0.05641827360474412+2.7069956705295118e-17j)  (0.050830333890773724-1.8338520776144262e-17j)  (-0.009652273633059021-8.106422443315191e-18j)  (0.11729680878502859+1.0993748510412846e-17j)  (-0.0010551694936243145+1.790433685934842e-18j)  (0.015034007252128313-1.2616453431316321e-17j)  (-0.005804515509507833-9.454556596112752e-18j)  (0.0020602584390607944-2.5741450604788044e-17j)  (0.028086587946380345+3.7135572001438743e-17j)  (0.0037786421012273976+7.472024203555213e-18j)  (0.08152371309247627+6.115670278210476e-17j)  (0.058323085935172936+1.6976765646327453e-16j)  (0.02345605571400354+3.061105163657575e-17j)  (0.00226181680408261-1.0768634208141103e-17j)  (-0.03931268778078943+1.252379094947146e-17j)  (0.0026664606841126934-3.344147845350257e-18j)  (-0.13489911558347217+8.489145293434942e-17j)  (0.028055177837341218-2.0117863076550022e-17j)  (-0.00017216663885350207+4.6395573663171006e-20j)  (0.005224549445895031-8.104550707676826e-19j)  (-0.0023272884738626447+5.33006721579452e-19j)  (0.002364396965754742-1.8921294852635047e-18j)  (1.5819904971298942e-08+2.901423243557839e-21j)  (-8.994757204774558e-06-1.2249331723776144e-20j)  (0.0033842404734421953+6.8470681982520836e-18j)  (0.00159013143404635+1.0854512051936822e-19j)  (1.1024180537995084e-06+1.10395176000549e-20j)  (4.847003869593556e-07-1.945186947633332e-21j)  (-3.843727516300447e-05+1.3650180800790013e-19j)  (6.442464539877772e-10-2.1668977981670387e-22j)
