 (-0.003067159591778547+0.0j)  (0.014650624581200125+0.0j)  (-1.5390615559093047e-05+0.0j)  (0.005634144586753332+0.0j)  (-0.002687992056551133+0.0j)  (0.022375916843502618+0.0j)  (-0.00032748341348011754+0.0j)  (0.0019116724212025755+0.0j)  (-0.003773664346691743+0.0j)  (0.00020134373040328333+0.0j)  (-0.00043302482606596325+0.0j)  (0.05105199329487101+0.0j)  (-0.026803326293854946+0.0j)  (0.06655673510614973+0.0j)  (-0.10074432142744044+0.0j)  (-0.0020429637308421187+0.0j)  (0.006060705827496815+0.0j)  (-0.05642735944439703+0.0j)  (-0.017172213025667772+0.0j)  (0.03240432326972758+0.0j)  (0.0788229469238099+0.0j)  (-0.10101354108802603+0.0j)  (0.03243788029725398+0.0j)  (-0.05417503076964641+0.0j)  (-0.0018575476462138558+0.0j)  (-0.011010952636872844+0.0j)  (0.03587793123217859+0.0j)  (-0.034888890590627636+0.0j)  (-0.05914044603218659+0.0j)  (0.044976574406643474+0.0j)  (0.016474158877555073+0.0j)  (-0.013326664828204486+0.0j)  (-0.010736856191421834+0.0j)  (-0.006052711298238501+0.0j)  (-0.05309550527925223+0.0j)  (0.07373377145334933+0.0j)  (-0.04705561372171711+0.0j)  (-0.04777617679519374+0.0j)  (-0.000801706200033152+0.0j)  (-0.005386505230517948+0.0j)  (0.11015731329038986+0.0j)  (0.023180977621494833+0.0j)  (-0.06867412626960087+0.0j)  (-0.0697627083103364+0.0j)  (-0.05497261049473823+0.0j)  (0.0817615619802028+0.0j)  (0.04467024606047701+0.0j)  (0.04052064503232915+0.0j)  (-0.10104984983200369+0.0j)  (-0.015491193783557877+0.0j)  (-0.0017333017602711755+0.0j)  (-0.02116507314715302+0.0j)  (-0.007343832280707743+0.0j)  (0.05659426003589904+0.0j)  (0.012152237531517531+0.0j)  (0.07582351084077954+0.0j)  (-0.07699591422745983+0.0j)  (-0.010458121517967132+0.0j)  (-0.0758688742374108+0.0j)  (0.002496258921634573+0.0j)  (0.055252342088798104+0.0j)  (0.10448985929290355+0.0j)  (-0.057647823965881716+0.0j)  (-0.017855571871040053+0.0j)  (-0.02147550676436565+0.0j)  (-0.04961584116465231+0.0j)  (0.04483364372893126+0.0j)  (0.020285129149569838+0.0j)  (0.003644078987489982+0.0j)  (0.050020307674182626+0.0j)  (-0.022571204871259763+0.0j)  (-0.014154184218097587+0.0j)  (-0.019111698203327657+0.0j)  (0.025274727351009805+0.0j)  (0.01901627324603266+0.0j)  (0.005066694409901557+0.0j)  (0.009384685193283247+0.0j)  (-0.00612168523310016+0.0j)  (-0.025117368316479025+0.0j)  (-0.0386826193297502+0.0j)  (-0.03742506537064349+0.0j)  (0.014279853301779277+0.0j)  (0.04890946919058419+0.0j)  (0.0236493955856854+0.0j)  (0.0008347014637092244+0.0j)  (-0.06811160663595893+0.0j)  (-0.06873703764445854+0.0j)  (0.010344879074591681+0.0j)  (0.07052503188903846+0.0j)  (-0.07236533115893486+0.0j)  (-0.12274438852855148+0.0j)  (0.016918154962028382+0.0j)  (0.0028100792989955506+0.0j)  (0.00042712695042025086+0.0j)  (0.050479730209990095+0.0j)  (-0.031053411185801582+0.0j)  (-0.020326933956969433+0.0j)  (-0.06348911438297641+0.0j)  (-0.08854397988478181+0.0j)  (0.16878079753681915+0.0j)  (-0.0069027591303340305+0.0j)  (-0.05229638216896711+0.0j)  (-0.017827774705902657+0.0j)  (0.034370101849102795+0.0j)  (0.026357658245333145+0.0j)  (-0.05879683553287617+0.0j)  (-0.04660964657018002+0.0j)  (0.01682766438406997+0.0j)  (0.03419438594336938+0.0j)  (0.019231253140724963+0.0j)  (0.09219869002074396+0.0j)  (-0.0178855577462456+0.0j)  (-0.07638196519601428+0.0j)  (0.07771166464486592+0.0j)  (0.010554542890787333+0.0j)  (-0.09001917676944285+0.0j)  (0.03714438723886595+0.0j)  (0.01031265748623701+0.0j)  (-0.2684439808125583+0.0j)  (0.22791888795773685+0.0j)  (-0.16149200259046895+0.0j)  (0.010125777942791472+0.0j)  (-0.10135946104175851+0.0j)  (0.039816426372199606+0.0j)  (-0.09955016092082195+0.0j)  (0.10955114363786142+0.0j)  (-0.04403272000872872+0.0j)  (0.15785907155331919+0.0j)  (-0.15785907254695844+0.0j)  (0.04403272203145296+0.0j)  (-0.10955114594234665+0.0j)  (0.09955016021444861+0.0j)  (-0.039816424281453426+0.0j)  (0.10135945961081787+0.0j)  (-0.010125778024635306+0.0j)  (0.16149198259052355+0.0j)  (-0.22791888742910288+0.0j)  (0.2684439950118484+0.0j)  (0.010312646483778009+0.0j)  (-0.03714439683493478+0.0j)  (0.09001917516171148+0.0j)  (0.010554544142260307+0.0j)  (0.07771166140727682+0.0j)  (-0.07638196342283148+0.0j)  (-0.01788553931753414+0.0j)  (0.09219869394837758+0.0j)  (-0.01923124497330927+0.0j)  (-0.03419438626759641+0.0j)  (-0.016827654034866846+0.0j)  (-0.0466096422790063+0.0j)  (0.0587968406963609+0.0j)  (0.026357661043964895+0.0j)  (-0.03437009912132137+0.0j)  (-0.017827772256452813+0.0j)  (0.05229638402203517+0.0j)  (0.0069027447397989284+0.0j)  (-0.16878079854208045+0.0j)  (-0.08854399719902495+0.0j)  (-0.06348909651011914+0.0j)  (0.020326939695323315+0.0j)  (0.03105341111591271+0.0j)  (-0.05047973144019463+0.0j)  (-0.0004271209037992308+0.0j)  (-0.002810078544580773+0.0j)  (-0.016918149405505206+0.0j)  (-0.12274439037566949+0.0j)  (0.07236533459845158+0.0j)  (0.07052503133534907+0.0j)  (-0.01034488748845329+0.0j)  (-0.06873703700335793+0.0j)  (0.06811161257233016+0.0j)  (0.0008346966067122398+0.0j)  (0.023649393513848916+0.0j)  (0.04890946598525289+0.0j)  (-0.01427985762282739+0.0j)  (-0.037425063608385205+0.0j)  (-0.0386826274246903+0.0j)  (0.0251173730795561+0.0j)  (0.006121682648793267+0.0j)  (0.009384684206138524+0.0j)  (0.0050666884285117545+0.0j)  (0.019016273967745786+0.0j)  (-0.025274725887595526+0.0j)  (-0.01911169685517013+0.0j)  (-0.014154181946349046+0.0j)  (0.02257120118103541+0.0j)  (0.050020304556892624+0.0j)  (0.0036440773519075004+0.0j)  (0.020285131526459572+0.0j)  (-0.044833640381480105+0.0j)  (-0.04961583972746299+0.0j)  (-0.021475503784222298+0.0j)  (-0.017855569847066197+0.0j)  (0.05764782518070008+0.0j)  (0.10448984957640504+0.0j)  (-0.055252342661801124+0.0j)  (-0.0024962672119875086+0.0j)  (-0.07586888374993564+0.0j)  (0.0104581307644479+0.0j)  (0.07699591923307288+0.0j)  (0.07582350840680104+0.0j)  (-0.012152227733608077+0.0j)  (-0.05659426367323106+0.0j)  (-0.007343831792503377+0.0j)  (-0.021165075399818534+0.0j)  (-0.0017333040334706947+0.0j)  (0.015491197428045684+0.0j)  (0.10104984728690544+0.0j)  (0.04052064687148903+0.0j)  (-0.04467023282539689+0.0j)  (-0.08176155612110768+0.0j)  (-0.05497262362749196+0.0j)  (0.0697627073406506+0.0j)  (0.06867412822868879+0.0j)  (0.0231810369928135+0.0j)  (-0.11015729915926725+0.0j)  (-0.005386498892106518+0.0j)  (-0.0008017142947213104+0.0j)  (0.04777614048106747+0.0j)  (0.04705565107357948+0.0j)  (0.07373377409161638+0.0j)  (-0.053095513903940336+0.0j)  (0.006052710486151356+0.0j)  (0.010736845770555436+0.0j)  (0.013326653711401027+0.0j)  (0.016474152746287808+0.0j)  (-0.044976580924973406+0.0j)  (-0.0591404488839492+0.0j)  (0.034888897944805375+0.0j)  (-0.03587792569278788+0.0j)  (-0.01101095390453469+0.0j)  (-0.0018575501115457328+0.0j)  (0.05417501008362386+0.0j)  (-0.03243788090627524+0.0j)  (-0.10101351746826939+0.0j)  (0.07882295206978857+0.0j)  (-0.032404366815227535+0.0j)  (-0.017172207967924763+0.0j)  (0.05642736899947191+0.0j)  (-0.006060710253108081+0.0j)  (-0.0020429659690893534+0.0j)  (0.10074433405789464+0.0j)  (-0.06655672749365181+0.0j)  (0.026803333402458884+0.0j)  (-0.05105201016507024+0.0j)  (0.00043302491706716353+0.0j)  (-0.0002013436744321314+0.0j)  (0.003773664412558926+0.0j)  (-0.0019116727901970605+0.0j)  (0.0003274834085618103+0.0j)  (-0.02237591685955362+0.0j)  (0.0026879939010622652+0.0j)  (-0.005634146630238699+0.0j)  (1.53906496168325e-05+0.0j)  (-0.014650626572449343+0.0j)  (0.003067159615616827+0.0j)
 (0.0008819616913592343-2.6372191148356083e-18j)  (-0.005550554710759215+5.062708483229923e-18j)  (2.5779270664032848e-05-6.778139138497431e-20j)  (0.00063551781382736+9.374006285191524e-18j)  (0.0005139784914466169-2.451594360548509e-18j)  (-0.010404928080180245+3.666530865261118e-18j)  (-7.988089980343884e-05-4.447967834275872e-19j)  (-0.0011601092561285072-4.6735010206339944e-20j)  (-0.007533463242979534-1.5313578039092618e-17j)  (0.00020888527827543608+4.922293654820029e-19j)  (0.0003509723617003224+6.826634283640249e-19j)  (-0.027129334290506985+3.512993191146954e-17j)  (0.011411099265132937-3.163555871728601e-18j)  (-0.0289369596165905+1.0929046271777946e-19j)  (0.05558858641038643-6.262634215380458e-17j)  (-0.0008666356042617558-2.243005595734844e-18j)  (-0.0001965470916856244-1.3996809660843263e-19j)  (0.007000078147989697-1.1356688807075399e-17j)  (0.00035306966505153567-8.912912562799387e-18j)  (-0.0031167389532260684+1.7792660353861565e-17j)  (-0.01508427409073787+9.327895102180391e-17j)  (-0.04138734108121592+7.419912237495696e-17j)  (0.01150221203891389-1.1689299541214235e-17j)  (-0.027507949830854958+2.7631846165476628e-17j)  (0.016007870111659307-3.1742435981552403e-16j)  (-0.0220718736308353+1.2250199633142292e-16j)  (-0.032298201236685434+2.1186359558228816e-17j)  (0.03070404926337893-2.1215217105635597e-17j)  (-0.0015442312385506446-2.772657615011387e-17j)  (0.03890072282807648+2.3831508509127975e-17j)  (0.049689065709335484+1.709734593778655e-17j)  (0.02390640713511886+4.040632600557858e-17j)  (-0.011054482115876754+5.6353073633501164e-18j)  (0.01781970529234745+1.8616797046203892e-17j)  (0.004664773774599132+4.94468522232083e-18j)  (0.17734565264871785+2.6795111432932687e-16j)  (0.030534182807321425+9.490013867303205e-17j)  (0.06442703722213736+1.3318943417500126e-16j)  (0.0920909896051551+1.3024516040707118e-15j)  (0.010056119676420498-1.6201836623469624e-16j)  (0.2031461596654149+3.1577504284162444e-18j)  (0.09085035867627186-7.577492775634501e-17j)  (-0.15344241562735622-6.219704072677141e-17j)  (-0.053013162234756675+4.944014388370349e-17j)  (-0.09431561518331935+1.1845443265798392e-17j)  (0.053613960345898284-3.038443176222515e-17j)  (0.054646217504037364+3.968589894851718e-18j)  (0.06155761146468953+1.0872941216773044e-16j)  (-0.09139963282726529+5.083064907317829e-17j)  (0.005547376201972844+1.1205900434150562e-17j)  (0.0752314345962245-6.154924983322478e-16j)  (0.1198266176487886-6.608786562019486e-18j)  (-0.10485066889435861-9.300091509528744e-17j)  (-0.05567437460865268+1.370137703251546e-16j)  (-0.05203091018066655-5.386772697671538e-16j)  (-0.00720332148789557+6.497772398453016e-17j)  (-0.0016525122391823632-9.45660645958651e-17j)  (0.0679785750965764+5.697600822769413e-17j)  (-0.11901707841675634+1.1814858107753525e-16j)  (-0.00067327963704953-3.545693186133357e-17j)  (0.05488572087677493+2.0886713371319728e-19j)  (0.12941068633308228-3.357105126625939e-17j)  (-0.09594005208638644+3.816310240401753e-17j)  (-0.03721119388620796+9.054786491423177e-17j)  (-0.1967605598441406-1.7802865522545228e-16j)  (-0.170991911627686+1.1555174585899652e-17j)  (0.13553215867714008-1.2056946760550656e-17j)  (0.06716845767990409-6.28304163360296e-18j)  (0.01944679695071484+2.7156044978060716e-17j)  (0.06601727160847036+5.327467143022593e-17j)  (0.035988514150420904-1.6049341537720374e-17j)  (0.014363056804489599-2.5849249102746032e-17j)  (-0.05576506294609544+5.644739159198779e-18j)  (-0.031828737419249915+1.2210673726853557e-17j)  (0.022636560194204198+5.3939776578166656e-18j)  (0.02560630395097999-4.555824637991572e-17j)  (0.05958183936354544+9.717898119454556e-17j)  (0.0091603006213013+5.782146411926622e-18j)  (-0.04420040546111349-2.8533397099216797e-18j)  (0.0910013721552447+2.0205734219269145e-17j)  (-0.023354584117234706+1.3514783257960865e-18j)  (0.008411882065211766+4.979832644631363e-17j)  (-0.045905346732362066-4.6383306721165286e-17j)  (-0.05406098001109094-3.524762490886718e-17j)  (-0.02201749769772726-2.036755464770476e-16j)  (-0.016197057710120838-5.6592895211406234e-18j)  (0.021300316700612082+2.1143778778806264e-18j)  (0.022781359550212096-7.257166726662447e-17j)  (-0.01122068820034177+1.977960722003879e-18j)  (0.03485395364014364-2.163584383935083e-17j)  (0.015778710110505773+1.1925688826858992e-17j)  (0.05075569045496922+8.271056448568614e-18j)  (0.01536482892237949-8.562788736268708e-17j)  (-0.01500227481090022-5.508264425091982e-16j)  (0.014886220431264759+2.0756968929628818e-17j)  (0.0030757210518860163-4.856769571962885e-18j)  (0.050655300585049905+1.1438788474746046e-16j)  (-0.05733278903050831-4.9661318287703085e-17j)  (-0.0014410774531347093+9.853274427656937e-18j)  (0.055619802393231776+1.7168481632463783e-17j)  (-0.025167079606956074+3.4455552311485263e-16j)  (0.014198937412293614-2.122400441206596e-17j)  (0.08915316873633525+1.4866255128873643e-17j)  (0.03646675751505293+8.583723164565254e-19j)  (0.016196265126113423-1.203522032090823e-18j)  (-0.028390182747454105+1.1781745679898065e-17j)  (-0.005650191251510041-1.445049458054148e-17j)  (-0.0033210658181650355-1.2459115942396705e-18j)  (0.02836571732488305-3.0945932346669987e-18j)  (0.02117557330647185+4.8233408865315435e-18j)  (0.09804889102132366-2.1076799210310195e-18j)  (-0.02251277592624337-1.4683927804719512e-17j)  (-0.05800156489156451+1.6133157633313735e-18j)  (0.08608220026696178+6.756721333720837e-18j)  (0.002426754798676989+1.9615866705017165e-17j)  (-0.07019462541373549-2.4232831061198206e-18j)  (0.02420247229840853+1.3691021119618408e-18j)  (0.007752349552427701+3.081795515456607e-18j)  (-0.18217827143809764-2.1382958975068443e-17j)  (0.14863180957491134+1.7651966833867145e-17j)  (-0.10438850378016427-1.3898524479994643e-17j)  (0.005587344256304381+9.799967194387002e-20j)  (-0.049936280644156464-3.2780520620518387e-18j)  (0.013656783973299605+7.767158021796848e-19j)  (-0.04332628112816017-5.3656750592726454e-18j)  (0.04075923087876052+7.183515787749717e-18j)  (-0.012280524249230925-1.0442285520440275e-18j)  (0.038809838509027555+5.77672973654835e-18j)  (0.038809836907711524+5.776729483304848e-18j)  (-0.012280525351558902-1.044228560543973e-18j)  (0.04075922951941405+7.183515579768847e-18j)  (-0.04332628022465955-5.3656749048573264e-18j)  (0.013656784972454728+7.767150034855606e-19j)  (-0.04993628183707692-3.278051720058505e-18j)  (0.005587344308922731+9.799975215396535e-20j)  (-0.10438849044294962-1.3898523024107786e-17j)  (0.14863180908556234+1.7651966888013707e-17j)  (-0.18217828117717352-2.1382960426540184e-17j)  (-0.007752341408209604-3.081794880866614e-18j)  (0.02420248002809127+1.3691025872734725e-18j)  (-0.07019462617890299-2.423283206523787e-18j)  (-0.002426756455975618-1.9615860593771186e-17j)  (-0.08608219804405273-6.756721344939205e-18j)  (0.05800156717033127-1.6133151655444544e-18j)  (0.022512763935433618+1.4683939446912143e-17j)  (-0.09804889609360067+2.1076810178932928e-18j)  (0.021175566335814366+4.823348653486189e-18j)  (0.028365715387843157-3.094588839537437e-18j)  (-0.003321068587277416-1.2459330863645074e-18j)  (0.005650186143917997+1.4450504238126298e-17j)  (-0.028390183951056913+1.178174563300821e-17j)  (-0.016196266895481374+1.2035209677380472e-18j)  (0.03646674897437761+8.583704928731692e-19j)  (-0.08915317288417657-1.4866269136793507e-17j)  (0.014198934084509784-2.1224003865404412e-17j)  (-0.02516707727067078+3.4455631126758504e-16j)  (0.05561980923756457+1.716848653110751e-17j)  (0.0014410885928713285-9.853320835750293e-18j)  (0.05733279440443565+4.966139895124783e-17j)  (0.05065529438831302+1.143878569578166e-16j)  (0.003075721626301372-4.856771169737165e-18j)  (0.014886220322357063+2.075696949366282e-17j)  (-0.015002277038979777-5.508342927228249e-16j)  (0.015364831124729646-8.562792066617105e-17j)  (0.05075568391934222+8.271061385556752e-18j)  (-0.01577870436560279-1.1925686874281974e-17j)  (0.03485395459627015-2.1635841157570285e-17j)  (0.011220689945127107-1.9779612384582337e-18j)  (0.022781359468891968-7.257161588560086e-17j)  (-0.021300314825584567-2.114376214766791e-18j)  (-0.016197056645964103-5.659290497228656e-18j)  (0.022017498871806145+2.0367677885641263e-16j)  (0.05406098130916018+3.5247630146864035e-17j)  (0.04590535023626651+4.638331076903737e-17j)  (0.008411877269672718+4.979831787988333e-17j)  (0.02335458547158012-1.351478073385415e-18j)  (-0.09100137084425619-2.0205752863227725e-17j)  (-0.044200397327076035-2.853344697898117e-18j)  (0.00916029701775277+5.7821391672893854e-18j)  (-0.05958184513769259-9.717902355549137e-17j)  (-0.02560629732545511+4.555828713849724e-17j)  (-0.02263657088317068-5.3939738982274156e-18j)  (-0.03182873390799293+1.2210671810900454e-17j)  (0.055765059744171785-5.644730793211807e-18j)  (-0.014363074879175229+2.5849193485640706e-17j)  (0.03598852047321957-1.6049366747991176e-17j)  (-0.06601725062356908-5.32746728744205e-17j)  (-0.01944680174360494-2.715615539424572e-17j)  (-0.06716846146609767+6.28303668351072e-18j)  (0.13553213945402226-1.205694429536256e-17j)  (0.17099191387943963-1.155517957376268e-17j)  (0.19676055426895495+1.7802865806849725e-16j)  (0.03721117536619383-9.054778882935579e-17j)  (-0.0959400605028843+3.816311600511356e-17j)  (-0.1294106933229951+3.357105792325253e-17j)  (0.054885720859639636+2.0888253798362926e-19j)  (-0.0006732757082463393-3.5456852645053223e-17j)  (0.11901709472793331-1.1814858864062068e-16j)  (0.06797857613843752+5.697576936009778e-17j)  (-0.0016525113416905185-9.456606035715788e-17j)  (0.007203304646640651-6.497771026150614e-17j)  (-0.05203089149058939-5.386768881578602e-16j)  (-0.055674398534511116+1.3701357598306636e-16j)  (0.10485068349213264+9.300092725027141e-17j)  (-0.11982659316863035+6.608803310474164e-18j)  (-0.07523144145752945+6.154919815910289e-16j)  (0.005547367778508373+1.1205896556798089e-17j)  (-0.09139963708792226+5.0830635825706997e-17j)  (-0.061557613625204906-1.0872936520638521e-16j)  (0.05464621712751061+3.9685827976041674e-18j)  (0.05361394860291532-3.038443837078606e-17j)  (0.09431563398151172-1.1845407674640516e-17j)  (-0.053013150137964885+4.9440163142226396e-17j)  (-0.153442396181925-6.219702294640342e-17j)  (-0.09085047016874073+7.577468322329573e-17j)  (0.2031461314000903+3.1577502510477385e-18j)  (-0.010056135129021565+1.6201856447597536e-16j)  (-0.09209100326252902-1.3024395546396953e-15j)  (0.0644269845710338+1.3318931796526634e-16j)  (0.030534267992568517+9.490030800470556e-17j)  (-0.1773456307545934-2.6795112533048434e-16j)  (-0.004664768684019979-4.944670513673869e-18j)  (0.017819703378168964+1.8616805545806365e-17j)  (-0.011054481897561062+5.635353292187764e-18j)  (0.023906405309983992+4.040629401941158e-17j)  (-0.04968906907527544-1.709731098143452e-17j)  (0.03890073331735562+2.383151254825508e-17j)  (0.001544233265802053+2.772657496940805e-17j)  (0.030704057417560507-2.1215222755183804e-17j)  (-0.0322981966522303+2.1186356265436586e-17j)  (0.0220718723074827-1.2250198244723547e-16j)  (-0.016007869044641763+3.174238922631699e-16j)  (-0.027507944679391036+2.763184879882314e-17j)  (0.01150221492645074-1.1689303859623126e-17j)  (0.04138735331498486-7.419912071558883e-17j)  (0.015084256714736274-9.327888693003327e-17j)  (-0.0031167399004777344+1.7792682863439216e-17j)  (-0.0003530681826606659+8.912908779641485e-18j)  (0.007000075109503179-1.1356689885895365e-17j)  (-0.00019654751148022974-1.3996635117401065e-19j)  (0.0008666343231533403+2.243004729142634e-18j)  (0.055588581577140195-6.262634314389769e-17j)  (-0.028936948639104842+1.092736306017069e-19j)  (0.011411099829380683-3.1635543221648244e-18j)  (-0.027129337387606006+3.5129936806063395e-17j)  (0.00035097233528624556+6.826633241651856e-19j)  (0.00020888519682353524+4.922291406451419e-19j)  (-0.007533463372659156-1.5313579820569395e-17j)  (-0.0011601092234556935-4.6735113038552075e-20j)  (-7.988096117455537e-05-4.44796818758627e-19j)  (-0.010404927017815334+3.6665286049711665e-18j)  (0.000513978203333835-2.451597127691566e-18j)  (0.0006355175551939415+9.374007321744218e-18j)  (2.577925167701572e-05-6.778105735434728e-20j)  (-0.005550554610618565+5.062708538392176e-18j)  (0.0008819615227890687-2.63721906540857e-18j)
