 (0.0002241457104205499+0.0j)  (-5.404435430960492e-06+0.0j)  (1.5039099557980432e-05+0.0j)  (-4.506893658211986e-05+0.0j)  (0.00013415107990199157+0.0j)  (-0.0007113362938570546+0.0j)  (-8.996890383246558e-05+0.0j)  (0.00020359260572418378+0.0j)  (-0.0001380458400658574+0.0j)  (7.30306143785507e-05+0.0j)  (-7.552973852437711e-05+0.0j)  (5.6070869446450996e-05+0.0j)  (0.000204538992069586+0.0j)  (-7.616306446026149e-05+0.0j)  (0.00014226136459033486+0.0j)  (-1.3193716750653982e-05+0.0j)  (-2.393778912438865e-06+0.0j)  (-0.00029759744472073634+0.0j)  (6.5855312748049e-05+0.0j)  (1.7571522982301632e-05+0.0j)  (-0.0002353198806699226+0.0j)  (0.0008983093202437636+0.0j)  (0.0003205664419110292+0.0j)  (0.0006306868357962823+0.0j)  (-0.00039836848751827533+0.0j)  (-4.7031352467806444e-05+0.0j)  (-0.00043585707652535994+0.0j)  (0.0009133512955463692+0.0j)  (0.0024246411288409175+0.0j)  (-0.00018607171395259667+0.0j)  (-0.0005680394359660007+0.0j)  (-0.0003478421388626204+0.0j)  (0.00024041932242087314+0.0j)  (5.436989311378176e-07+0.0j)  (8.60687311141122e-05+0.0j)  (8.114468143095604e-05+0.0j)  (0.000317139636822017+0.0j)  (-0.0008562923396405187+0.0j)  (-0.0008105126147099397+0.0j)  (0.00019322617113227343+0.0j)  (0.0003088426894106857+0.0j)  (8.260468139713649e-05+0.0j)  (5.149409955714813e-05+0.0j)  (0.0001650122003800462+0.0j)  (0.0002233617336061666+0.0j)  (0.0017666179789083403+0.0j)  (-0.0008107828369274895+0.0j)  (0.0005590247612294538+0.0j)  (0.0002540201630236711+0.0j)  (0.00015708920469000124+0.0j)  (0.0003428370758089184+0.0j)  (-0.0001999115147914059+0.0j)  (-0.00016712841316204364+0.0j)  (-0.003999398814413236+0.0j)  (0.00032228397155091744+0.0j)  (0.00165897616074154+0.0j)  (-0.006280958398151864+0.0j)  (0.00032667850889907973+0.0j)  (0.0018752160677692148+0.0j)  (0.0015840815769573246+0.0j)  (0.0013465590103515542+0.0j)  (0.010338407823620869+0.0j)  (0.01849878188748839+0.0j)  (-0.020733120450762976+0.0j)  (-0.010399355031726577+0.0j)  (-0.006821117386480121+0.0j)  (-0.0011666482266195803+0.0j)  (-0.00976429912449596+0.0j)  (0.0208397074206258+0.0j)  (0.017200836940979024+0.0j)  (0.013475751137644328+0.0j)  (0.003835572375230422+0.0j)  (-0.033976325557115605+0.0j)  (-0.009919781736672392+0.0j)  (-0.005954312575492891+0.0j)  (0.013251731309083394+0.0j)  (0.02848952518307445+0.0j)  (-0.010229004716795588+0.0j)  (-0.0071250147180216+0.0j)  (0.005253658649822348+0.0j)  (-0.0785146559744593+0.0j)  (-0.004630522482445354+0.0j)  (-0.0070524529089219246+0.0j)  (0.04524493771709031+0.0j)  (0.057961920214988756+0.0j)  (-0.0045156124304262125+0.0j)  (-0.03058711242959165+0.0j)  (0.028411649502189322+0.0j)  (0.022112975886352765+0.0j)  (-0.09903966712217444+0.0j)  (0.051737317742305576+0.0j)  (-0.054738519216355155+0.0j)  (0.059697496099667055+0.0j)  (-0.025842227337363643+0.0j)  (-0.005458442572992075+0.0j)  (0.001090248022522859+0.0j)  (0.040549412671157296+0.0j)  (-0.00017321862825866283+0.0j)  (-0.000347204902016573+0.0j)  (0.00027164912921597906+0.0j)  (0.0008155908789679528+0.0j)  (-0.020427693822858684+0.0j)  (0.025362615783846864+0.0j)  (0.06133208755412508+0.0j)  (-0.0001990738764210323+0.0j)  (0.014144739215664401+0.0j)  (-0.005635372964013591+0.0j)  (0.04860176569798157+0.0j)  (0.008110757109707718+0.0j)  (-0.005612155602006533+0.0j)  (0.0645277354373385+0.0j)  (0.10873866577384098+0.0j)  (-0.00013712808813839958+0.0j)  (-0.09220741741165432+0.0j)  (0.07159880469198543+0.0j)  (0.13478291442922902+0.0j)  (-0.13588444233805114+0.0j)  (-0.042486324950893245+0.0j)  (-0.0970552452107367+0.0j)  (0.06603434039827243+0.0j)  (0.01133461812069132+0.0j)  (-0.15905810202736964+0.0j)  (-0.03568749455153727+0.0j)  (0.0019264540185888195+0.0j)  (0.1450057257638601+0.0j)  (-0.09917923202803221+0.0j)  (0.4583941852218551+0.0j)  (-0.3210581049138813+0.0j)  (-0.32105810491435754+0.0j)  (0.458394185221556+0.0j)  (-0.09917923202803881+0.0j)  (0.14500572576385407+0.0j)  (0.001926454018587874+0.0j)  (-0.03568749455153953+0.0j)  (0.1590581020273665+0.0j)  (0.011334618120696345+0.0j)  (0.06603434039825953+0.0j)  (-0.09705524521074672+0.0j)  (-0.042486324950888804+0.0j)  (-0.13588444233805355+0.0j)  (0.13478291442923518+0.0j)  (0.07159880469197624+0.0j)  (-0.09220741741165484+0.0j)  (-0.00013712808813363904+0.0j)  (0.10873866577384822+0.0j)  (-0.06452773543732539+0.0j)  (-0.0056121556020061894+0.0j)  (0.008110757109706844+0.0j)  (-0.04860176569798185+0.0j)  (0.005635372964014022+0.0j)  (-0.014144739215665067+0.0j)  (0.0001990738764201746+0.0j)  (0.06133208755412487+0.0j)  (-0.025362615783847485+0.0j)  (0.020427693822858216+0.0j)  (-0.0008155908789679522+0.0j)  (-0.0002716491292160184+0.0j)  (0.0003472049020165286+0.0j)  (0.0001732186282586097+0.0j)  (0.04054941267115649+0.0j)  (-0.0010902480225231598+0.0j)  (-0.005458442572992698+0.0j)  (0.02584222733736423+0.0j)  (-0.05969749609966608+0.0j)  (0.0547385192163581+0.0j)  (-0.05173731774230192+0.0j)  (0.09903966712217492+0.0j)  (-0.022112975886350406+0.0j)  (-0.028411649502191067+0.0j)  (0.03058711242959003+0.0j)  (0.004515612430431157+0.0j)  (0.057961920214992656+0.0j)  (-0.04524493771708522+0.0j)  (-0.007052452908922159+0.0j)  (-0.004630522482446478+0.0j)  (0.07851465597445946+0.0j)  (0.005253658649822627+0.0j)  (-0.007125014718021847+0.0j)  (-0.01022900471679553+0.0j)  (0.02848952518307417+0.0j)  (-0.01325173130908316+0.0j)  (-0.0059543125754926195+0.0j)  (-0.009919781736672809+0.0j)  (0.033976325557114696+0.0j)  (0.003835572375230829+0.0j)  (-0.013475751137641604+0.0j)  (-0.017200836940982286+0.0j)  (-0.02083970742062593+0.0j)  (-0.009764299124496428+0.0j)  (0.001166648226618922+0.0j)  (0.006821117386479645+0.0j)  (0.010399355031720929+0.0j)  (0.020733120450759607+0.0j)  (0.018498781887496513+0.0j)  (-0.010338407823620673+0.0j)  (-0.0013465590103514764+0.0j)  (-0.0015840815769574054+0.0j)  (-0.0018752160677692935+0.0j)  (-0.00032667850889898654+0.0j)  (-0.006280958398151977+0.0j)  (0.001658976160741543+0.0j)  (0.00032228397155087765+0.0j)  (-0.00399939881441325+0.0j)  (-0.00016712841316202223+0.0j)  (0.0001999115147913948+0.0j)  (0.00034283707580891467+0.0j)  (-0.00015708920469000405+0.0j)  (-0.00025402016302364383+0.0j)  (-0.0005590247612294387+0.0j)  (-0.0008107828369274907+0.0j)  (0.0017666179789083707+0.0j)  (-0.0002233617336060429+0.0j)  (-0.0001650122003802263+0.0j)  (-5.1494099557152654e-05+0.0j)  (-8.260468139713691e-05+0.0j)  (-0.00030884268941069827+0.0j)  (-0.00019322617113221255+0.0j)  (-0.0008105126147099217+0.0j)  (0.0008562923396405685+0.0j)  (-0.00031713963682204337+0.0j)  (-8.114468143097193e-05+0.0j)  (-8.606873111410974e-05+0.0j)  (-5.43698931129595e-07+0.0j)  (-0.00024041932242092033+0.0j)  (-0.0003478421388625845+0.0j)  (0.0005680394359660434+0.0j)  (0.00018607171395265432+0.0j)  (0.002424641128840963+0.0j)  (-0.0009133512955463637+0.0j)  (-0.0004358570765254468+0.0j)  (4.7031352467797656e-05+0.0j)  (0.00039836848751831095+0.0j)  (0.0006306868357962843+0.0j)  (-0.0003205664419110143+0.0j)  (-0.0008983093202437704+0.0j)  (0.00023531988066983038+0.0j)  (1.7571522982303922e-05+0.0j)  (-6.585531274805057e-05+0.0j)  (-0.0002975974447207388+0.0j)  (2.3937789124330206e-06+0.0j)  (1.3193716750647543e-05+0.0j)  (-0.00014226136459030098+0.0j)  (-7.61630644602469e-05+0.0j)  (0.00020453899206958692+0.0j)  (-5.6070869446449126e-05+0.0j)  (7.552973852439202e-05+0.0j)  (7.303061437856587e-05+0.0j)  (-0.00013804584006584054+0.0j)  (0.00020359260572417896+0.0j)  (-8.996890383240285e-05+0.0j)  (0.0007113362938570145+0.0j)  (-0.0001341510799019774+0.0j)  (4.5068936582112215e-05+0.0j)  (-1.5039099557963552e-05+0.0j)  (5.40443543098178e-06+0.0j)  (-0.00022414571042057168+0.0j)
 (-0.005006157464247756-5.98231007593642e-18j)  (0.00014897469132306998-4.1048896374521643e-19j)  (0.00019118989698795318+1.152598375902645e-18j)  (-0.0007357550369318929-7.932945810796945e-19j)  (0.0015601602605683966+1.0381971849441447e-18j)  (-0.002877616202195302-1.9804295994221206e-18j)  (0.0014054633790608955+6.098838614059054e-18j)  (-0.0024315799744437346-3.3347852474232383e-18j)  (0.0015366191901144185+5.439948404334444e-19j)  (0.0001436244988926651-1.7944199299880967e-19j)  (-0.0005696605147599092+2.9371087446019e-18j)  (0.0012160402150051752+7.99652567429705e-18j)  (0.003930519618683265-3.679059421838113e-18j)  (-0.014521162424095619-7.305259000384069e-17j)  (0.02373827512683629+9.08736923957896e-17j)  (0.0099053793732645-2.310548968962378e-16j)  (0.012616332603594196-3.5247737787622855e-15j)  (0.00861110000463862+3.2056135880645022e-18j)  (0.004769646347255905+1.4360794893346066e-17j)  (-0.0005549198010628808-2.2950069582342726e-18j)  (0.0047379325744863286-7.261976329751147e-18j)  (-0.008532372764209236+3.505074670832759e-17j)  (-0.0055547179291794155+2.993146541745841e-17j)  (-0.04711491295946749-1.1195691508476982e-17j)  (-0.005051541826784677+2.6933268808104207e-17j)  (0.008413620844986931-2.070502829849906e-17j)  (-0.003973156346860067-2.0089395941251965e-17j)  (0.011807862517609173+1.2173031956515523e-17j)  (0.011998085536035595-6.84043143309538e-18j)  (0.0013932936665610684+1.7315802481370426e-16j)  (-0.017689437651922546-1.0457707367781468e-17j)  (-0.0049018823220403586-1.4045787415746194e-17j)  (0.00976063915576892-8.05143060400233e-18j)  (-0.0038936112205720528-1.7489240679964419e-15j)  (0.0011999501814371637+3.674441871500542e-17j)  (0.0018959441003416808-5.337302281470513e-18j)  (-0.019565817933080706+1.5378553045614587e-16j)  (-0.007961214984309559-1.3717082495522342e-17j)  (-0.005423009698851409-5.243110289183061e-17j)  (-0.007227169578700234-6.532168335378954e-17j)  (-0.01880964640264248+2.921862003964049e-17j)  (0.019828971945905716+1.3889699645850634e-16j)  (-0.027247155972810043+2.7301041294306047e-16j)  (0.013750362462075286-2.9891072991054355e-18j)  (0.013032190495547505+4.896441042935715e-17j)  (0.08616384559788473+9.487930189634867e-17j)  (-0.040774160844539865-5.225378854969072e-17j)  (-0.007378676119688647-2.3295175644655927e-17j)  (0.01393353155701379-1.1792124400864006e-17j)  (-0.008611187757117493-2.5528056880583148e-17j)  (0.006026296121799924-7.67519759161924e-18j)  (-0.0015177838177859782+1.713831981810612e-18j)  (-0.002133444137112159+8.593980882866696e-20j)  (-0.06784970681694708-3.068811636382113e-17j)  (0.005144980876307806+8.474049160324837e-18j)  (0.009238355130022836+1.1411043402298118e-17j)  (-0.02675361488609766-2.4287533512411282e-17j)  (-0.007504815755927383+4.207018878364505e-17j)  (0.008791409368371115-5.711976332647666e-19j)  (0.0016656385359473582+1.2941017106250853e-17j)  (0.006018935383089149+6.39181732503705e-18j)  (0.0522775300228582+1.0098386097391198e-17j)  (0.08606630866701716+2.808491029536214e-18j)  (-0.09432322699496444-1.2050805712836373e-17j)  (-0.04715840187850894-1.7693818188539893e-18j)  (-0.025382930546368865-3.189824854649878e-17j)  (0.0040377772599771+4.476240018834297e-17j)  (-0.06031813176300297-3.919296708913873e-18j)  (0.09710086034002509+7.44521722799037e-18j)  (0.08201273829868819+5.825674475470013e-19j)  (0.03174292255146173-6.3699756863159e-18j)  (0.023818358470391737+4.3312547175624937e-17j)  (-0.15160237433596674-1.1655797009008939e-17j)  (-0.007898053985764104-4.639303780143887e-18j)  (0.005402734338726116-2.529872265061621e-17j)  (0.05476934954641379-1.6549364975909107e-18j)  (0.12015435493275567+1.7367996638173056e-17j)  (-0.030614044606896436+1.5610587958550757e-17j)  (-0.03248581765558682-1.6382303532710564e-17j)  (0.0038606615116636503-2.642814252430173e-18j)  (-0.0593381621923485-3.56059558497456e-18j)  (-0.01276165418476688-4.9302027827956996e-17j)  (-0.032882639891875245+1.3017216540151129e-17j)  (0.1809201706584857+4.645590010956415e-16j)  (0.10528212426103686-3.8552623075346764e-16j)  (0.01534782782831748-8.217517008175862e-17j)  (-0.2030509518059096-3.736322922322787e-16j)  (-0.02485514420073945-2.7979718697358123e-16j)  (0.1105469474894498+1.542730072107677e-16j)  (-0.3247151716925736+3.9837484868768675e-18j)  (0.12642006915884557+1.1283582010242083e-16j)  (0.0931212662780544+8.768530242339442e-17j)  (0.3219633767502892+6.744905791115228e-17j)  (-0.068067853920183+7.486492889933117e-17j)  (-0.0719417624156786-2.1941861294020936e-16j)  (-0.0023796938229777398-5.724392530220543e-19j)  (-0.06666390969427718-1.0744973703381915e-17j)  (-0.00203770331656984-1.01591300830241e-17j)  (-0.002437694982879689-1.710806862096734e-18j)  (0.0014909772656680914+2.0474044790563235e-18j)  (0.014770081586301003+1.1131261930329023e-16j)  (-0.07389774225188402-1.984996076601428e-18j)  (0.09415820285195525+1.4352151621477955e-17j)  (-0.009901398412867995-2.404460969635516e-18j)  (0.028561128043852736-5.990793343408046e-16j)  (0.10553284371121023+1.414042605059298e-17j)  (0.005966405130844785-1.0261469376565735e-19j)  (-0.03359461019527864-2.6657975592573447e-18j)  (0.0032332716065171015-2.613327423448885e-19j)  (-0.002142686184272977+7.608999102316368e-19j)  (0.02465649224632919-1.366556514215866e-18j)  (0.0406200695020527+3.222474407086971e-19j)  (-0.00010097865384109382-7.350791414515237e-17j)  (-0.03543781715568073+3.9324777124600687e-19j)  (0.027021398617230866+1.128904741452141e-18j)  (0.04886961415841985+1.8679604136447907e-18j)  (-0.04743936726642377-3.1366078724515207e-18j)  (-0.014206564756157797-4.748868422415244e-18j)  (-0.0335760812817052-2.8180611940993423e-18j)  (0.0227313412217863+1.240463792032009e-18j)  (0.0018831339169467281-3.0700628285296685e-16j)  (-0.05265425584309652-2.5173429727419788e-17j)  (-0.011104163596326079+2.533208401941176e-19j)  (0.00046778295199900385+1.1875402987129968e-18j)  (0.006002381501913769+2.8437212157083603e-19j)  (-0.0039210131923511716+1.5501372280762888e-20j)  (0.002048174368638383+2.006998744681814e-19j)  (-0.0012106274314877812+1.8811283219756501e-19j)  (0.001210627431489736-1.8811283219666175e-19j)  (-0.0020481743686371263-2.0069987446725069e-19j)  (0.003921013192351342-1.550137228055951e-20j)  (-0.006002381501913593-2.8437212157096545e-19j)  (-0.00046778295199873595-1.187540298714526e-18j)  (0.011104163596327009-2.533208401935491e-19j)  (-0.05265425584309569-2.517342972745681e-17j)  (-0.0018831339169482035+3.0700628285322816e-16j)  (-0.022731341221781422-1.240463792009585e-18j)  (0.03357608128170876+2.818061194103994e-18j)  (0.014206564756156208+4.7488684223832354e-18j)  (0.04743936726642495+3.136607872460919e-18j)  (-0.04886961415842206-1.8679604136406492e-18j)  (-0.027021398617227244-1.1289047414568219e-18j)  (0.035437817155681374-3.9324777124629653e-19j)  (0.00010097865383925176+7.350791414765989e-17j)  (-0.04062006950205561-3.222474407076617e-19j)  (0.024656492246324338-1.3665565142153172e-18j)  (0.0021426861842728-7.608999102333331e-19j)  (-0.003233271606516693+2.6133274234436617e-19j)  (-0.03359461019527754-2.665797559256828e-18j)  (0.005966405130838419-1.0261469376445788e-19j)  (0.10553284371120841+1.4140426050584435e-17j)  (0.028561128043855785-5.990793343434322e-16j)  (0.009901398412869827+2.4044609696334793e-18j)  (0.0941582028519584+1.4352151621476874e-17j)  (-0.07389774225188098-1.9849960765991383e-18j)  (0.014770081586300481+1.1131261930329082e-16j)  (0.0014909772656685276+2.0474044790633867e-18j)  (-0.002437694982879336-1.7108068620950835e-18j)  (-0.002037703316569648-1.015913008303137e-17j)  (0.06666390969428149+1.0744973703375665e-17j)  (-0.0023796938229777463-5.724392530213244e-19j)  (0.0719417624156814+2.1941861294021404e-16j)  (-0.06806785392018536+7.486492889934082e-17j)  (0.32196337675028663+6.744905791114497e-17j)  (0.09312126627804616+8.768530242337901e-17j)  (0.12642006915885243+1.1283582010242865e-16j)  (-0.32471517169257624+3.983748486876951e-18j)  (0.11054694748944223+1.5427300721077533e-16j)  (-0.02485514420073355-2.797971869735918e-16j)  (-0.20305095180591126-3.7363229223234285e-16j)  (0.015347827828306064-8.217517008169265e-17j)  (-0.10528212426105993+3.855262307534044e-16j)  (0.1809201706584713+4.645590010956455e-16j)  (0.032882639891875065-1.3017216540264403e-17j)  (0.012761654184766564+4.9302027827969895e-17j)  (-0.05933816219234944-3.560595584974572e-18j)  (-0.0038606615116634144+2.642814252435151e-18j)  (0.03248581765558717+1.63823035327092e-17j)  (0.030614044606896512-1.5610587958558177e-17j)  (-0.12015435493275459-1.7367996638176995e-17j)  (0.054769349546412376-1.6549364975956724e-18j)  (-0.005402734338725238+2.529872265063238e-17j)  (0.007898053985764923+4.639303780104247e-18j)  (-0.15160237433596302-1.1655797008981902e-17j)  (-0.023818358470395956-4.331254717685164e-17j)  (0.031742922551450066-6.3699756870363734e-18j)  (0.08201273829869607+5.825674480026028e-19j)  (0.09710086034002603+7.445217227924411e-18j)  (0.06031813176300496+3.919296708861426e-18j)  (0.004037777259980591+4.476240019227174e-17j)  (-0.025382930546364986-3.18982485478383e-17j)  (-0.04715840187848437-1.769381817974579e-18j)  (-0.09432322699494722-1.2050805712910508e-17j)  (-0.0860663086670526-2.8084910298195815e-18j)  (0.05227753002285787+1.0098386097166949e-17j)  (0.006018935383089151+6.391817325492617e-18j)  (0.0016656385359487547+1.2941017106324902e-17j)  (0.008791409368370261-5.711976334825399e-19j)  (-0.007504815755928246+4.2070188784142715e-17j)  (0.026753614886097527+2.4287533512413932e-17j)  (-0.009238355130022653-1.141104340228932e-17j)  (-0.005144980876306465-8.474049160369221e-18j)  (0.06784970681694746+3.06881163638178e-17j)  (0.002133444137111874-8.593980879468583e-20j)  (-0.001517783817785483+1.7138319818043438e-18j)  (-0.0060262961218001156+7.675197591618938e-18j)  (-0.008611187757116914-2.5528056880676745e-17j)  (0.013933531557014399-1.1792124400780296e-17j)  (-0.0073786761196890545-2.3295175644669295e-17j)  (0.040774160844539456+5.225378854968559e-17j)  (-0.0861638455978848-9.487930189635605e-17j)  (0.013032190495535698+4.896441042925599e-17j)  (0.013750362462087209-2.9891072989499675e-18j)  (-0.02724715597281101+2.7301041294302487e-16j)  (0.01982897194590543+1.388969964585763e-16j)  (-0.01880964640264237+2.921862003950069e-17j)  (-0.007227169578698115-6.532168335346468e-17j)  (0.005423009698849433+5.2431102891784164e-17j)  (-0.007961214984310041-1.371708249553395e-17j)  (-0.019565817933081604+1.5378553045612539e-16j)  (0.0018959441003422485-5.337302281442422e-18j)  (0.0011999501814357392+3.674441871490456e-17j)  (-0.0038936112205724344-1.7489240680023104e-15j)  (0.009760639155770608-8.051430604033249e-18j)  (0.0049018823220390645+1.4045787415751682e-17j)  (-0.017689437651922258-1.0457707367792457e-17j)  (0.001393293666561414+1.731580248138643e-16j)  (-0.01199808553603552+6.8404314330812794e-18j)  (0.011807862517608488+1.2173031956506161e-17j)  (0.003973156346861876+2.0089395941264304e-17j)  (0.008413620844988264-2.0705028298482642e-17j)  (-0.005051541826783584+2.693326880810065e-17j)  (0.047114912959468215+1.1195691508477407e-17j)  (-0.005554717929177446+2.993146541746312e-17j)  (-0.008532372764208429+3.5050746708331624e-17j)  (0.004737932574485497-7.261976329748034e-18j)  (0.0005549198010626237+2.2950069582481462e-18j)  (0.0047696463472558705+1.4360794893345077e-17j)  (-0.008611100004638089-3.2056135880599848e-18j)  (0.012616332603594422-3.524773778771645e-15j)  (0.009905379373266528-2.310548968965056e-16j)  (0.023738275126835642+9.087369239578504e-17j)  (0.014521162424095643+7.30525900038397e-17j)  (-0.003930519618682737+3.6790594218406026e-18j)  (0.0012160402150049514+7.99652567429185e-18j)  (-0.0005696605147598015+2.9371087446035454e-18j)  (-0.00014362449889272403+1.7944199299735752e-19j)  (-0.0015366191901141683-5.439948404339621e-19j)  (0.0024315799744440117+3.33478524742293e-18j)  (-0.0014054633790605386-6.098838614056832e-18j)  (-0.0028776162021953502-1.9804295994213564e-18j)  (0.0015601602605682862+1.038197184944872e-18j)  (-0.0007357550369320907-7.932945810783263e-19j)  (0.00019118989698780508+1.1525983759032952e-18j)  (0.00014897469132290285-4.1048896374568905e-19j)  (-0.005006157464247738-5.982310075936026e-18j)
