 (-0.006463537457898435+0.0j)  (0.0004191331714547041+0.0j)  (-0.00012479453183500918+0.0j)  (0.0003371767805415926+0.0j)  (-0.018801093330230934+0.0j)  (0.000267326189047601+0.0j)  (-0.0039966460827555944+0.0j)  (0.0001432846458180373+0.0j)  (-0.0018166853843863816+0.0j)  (-9.506856004956199e-05+0.0j)  (0.008006731633472517+0.0j)  (-0.020226874199655742+0.0j)  (0.004764448226647123+0.0j)  (-4.43812580900824e-05+0.0j)  (-0.006703421107086383+0.0j)  (0.019973553066417887+0.0j)  (-0.046865420248889095+0.0j)  (0.02497478796557683+0.0j)  (0.0056379725090709085+0.0j)  (-0.03923578123625886+0.0j)  (-0.028207200586269878+0.0j)  (0.02359910549208185+0.0j)  (0.009150796034863072+0.0j)  (0.023434181509361864+0.0j)  (-0.06409942077335962+0.0j)  (0.00035899556678356504+0.0j)  (0.04011913389160057+0.0j)  (-0.04414044627153733+0.0j)  (-0.03151465322722713+0.0j)  (0.026902950304115793+0.0j)  (0.014955462424730174+0.0j)  (0.009109284441282367+0.0j)  (0.05922158057583654+0.0j)  (-0.03972383076316035+0.0j)  (-0.13617021949598201+0.0j)  (0.02978699197609731+0.0j)  (0.04688863078848612+0.0j)  (0.03551403875611611+0.0j)  (-0.004236949153404344+0.0j)  (-0.05120137193416804+0.0j)  (-0.02592868206310654+0.0j)  (0.007555945179298612+0.0j)  (0.04424985228838297+0.0j)  (0.04185271393929287+0.0j)  (-0.010162035677310551+0.0j)  (-0.07088494089013407+0.0j)  (-0.03593588773755889+0.0j)  (0.0052933162525106445+0.0j)  (0.024316168312536194+0.0j)  (0.009038408306923333+0.0j)  (0.026515235459695252+0.0j)  (-0.047487267568493294+0.0j)  (-0.02185687707186897+0.0j)  (-0.029548932557472738+0.0j)  (0.06953965021521061+0.0j)  (0.05181730540151153+0.0j)  (-0.09436541104125944+0.0j)  (-0.04873917668500604+0.0j)  (-0.013810715163172876+0.0j)  (-0.011556492074353268+0.0j)  (-0.04125511669715989+0.0j)  (0.049342811273219704+0.0j)  (0.027540113000918617+0.0j)  (0.03411108496155027+0.0j)  (-0.020239007092394828+0.0j)  (-0.051976564351020146+0.0j)  (-0.007747100699129448+0.0j)  (0.03636747199076086+0.0j)  (0.005071261023918863+0.0j)  (0.0107892856358579+0.0j)  (0.01173369001487128+0.0j)  (0.044757519765520566+0.0j)  (-0.057942227523532244+0.0j)  (-0.15655821635384096+0.0j)  (0.04311159163357015+0.0j)  (0.023432291227355236+0.0j)  (0.022457995072874687+0.0j)  (-0.09467181562546766+0.0j)  (-0.01641755324772194+0.0j)  (-0.114603571551894+0.0j)  (0.06487614836809051+0.0j)  (0.043125619565012444+0.0j)  (0.04610493379590841+0.0j)  (0.06801567521175607+0.0j)  (-0.060944409423072006+0.0j)  (-0.029670576493452155+0.0j)  (-0.05359514565370714+0.0j)  (0.045767852868037084+0.0j)  (0.014089343335294246+0.0j)  (-0.07105722477657249+0.0j)  (-0.01514532262379967+0.0j)  (-0.0070390676952402104+0.0j)  (-0.05289872275459556+0.0j)  (0.016459910367556993+0.0j)  (0.050869172907828906+0.0j)  (0.025711414909076784+0.0j)  (-0.060970987917511744+0.0j)  (-0.03156392011480615+0.0j)  (0.031273576988441104+0.0j)  (0.010864410255563062+0.0j)  (0.03977318790654173+0.0j)  (-0.04705228682521979+0.0j)  (0.10174948804251123+0.0j)  (0.052055094249901075+0.0j)  (0.024352140992017574+0.0j)  (0.007278510270724686+0.0j)  (0.08539302496570168+0.0j)  (-0.09789202864573242+0.0j)  (0.12005004160937645+0.0j)  (-0.025614832342606978+0.0j)  (-0.11178049840656684+0.0j)  (0.04546331209360635+0.0j)  (0.3316280216692561+0.0j)  (-0.3192555427650007+0.0j)  (-0.10529256259641279+0.0j)  (0.06953123035057018+0.0j)  (-0.04671757716669348+0.0j)  (0.028427241725440172+0.0j)  (-0.008599728714338986+0.0j)  (0.08038550405985084+0.0j)  (-0.03163763712822398+0.0j)  (0.08168333179886736+0.0j)  (-0.030268779779560682+0.0j)  (0.014577852044641779+0.0j)  (-0.0011293337654783998+0.0j)  (0.0010302825003771635+0.0j)  (-0.024603671817860513+0.0j)  (0.010446420179379377+0.0j)  (-0.010448183118581904+0.0j)  (0.02460781079936246+0.0j)  (-0.0010304540604203947+0.0j)  (0.0011295209226172972+0.0j)  (-0.014580249965547592+0.0j)  (0.030273749086599428+0.0j)  (-0.08169666713911483+0.0j)  (0.031642788752810735+0.0j)  (-0.08039854106181772+0.0j)  (0.008601118526226349+0.0j)  (-0.02843180469772028+0.0j)  (-0.046725051926986054+0.0j)  (0.06954227206662142+0.0j)  (-0.10530924179121527+0.0j)  (-0.3193060610343754+0.0j)  (0.33168045913728705+0.0j)  (0.04547049732965106+0.0j)  (-0.11179804879031081+0.0j)  (-0.025618848987497476+0.0j)  (0.12006875316184276+0.0j)  (-0.09790722009962277+0.0j)  (0.08540621435165476+0.0j)  (0.007279633182985366+0.0j)  (0.0243558903008448+0.0j)  (-0.05206307468937667+0.0j)  (-0.10176508186430201+0.0j)  (0.047059466011192846+0.0j)  (0.03977924223884384+0.0j)  (0.010866061568717214+0.0j)  (-0.0312783043169684+0.0j)  (-0.03156867942442018+0.0j)  (0.060980143504416336+0.0j)  (0.025715268535445875+0.0j)  (0.05087679184100536+0.0j)  (-0.016462361295215416+0.0j)  (-0.052906573594290136+0.0j)  (-0.007040110758933969+0.0j)  (0.015147558822702138+0.0j)  (0.07106770105814395+0.0j)  (-0.014091414566486106+0.0j)  (-0.04577457423933312+0.0j)  (-0.053602979030767633+0.0j)  (-0.02967490740978539+0.0j)  (0.060953271715694014+0.0j)  (0.0680255223811901+0.0j)  (-0.04611159876872678+0.0j)  (-0.043131848316397145+0.0j)  (-0.06488550855703348+0.0j)  (-0.11462009225392267+0.0j)  (0.016419914672921487+0.0j)  (0.0946854037327072+0.0j)  (0.022461209284731727+0.0j)  (0.02343563963404367+0.0j)  (-0.04311774171652591+0.0j)  (-0.15658043112237036+0.0j)  (0.05795044116402312+0.0j)  (0.04476384641108957+0.0j)  (0.011735346886901216+0.0j)  (0.01079080705697449+0.0j)  (0.005071974380292416+0.0j)  (-0.03637257894582694+0.0j)  (-0.00774818454898284+0.0j)  (-0.051983832984034466+0.0j)  (0.02024182428874702+0.0j)  (0.03411582547051653+0.0j)  (0.027543926485267024+0.0j)  (-0.0493496190258104+0.0j)  (-0.04126079767065569+0.0j)  (-0.011558081482875508+0.0j)  (-0.013812614141400044+0.0j)  (0.0487458570751691+0.0j)  (0.09437833396095006+0.0j)  (-0.051824385413988004+0.0j)  (-0.06954913288901254+0.0j)  (-0.029552949682303934+0.0j)  (0.021859843203982193+0.0j)  (0.047493705563682834+0.0j)  (0.02651881700046859+0.0j)  (-0.009039626807859026+0.0j)  (-0.024319439262049426+0.0j)  (-0.005294025874813743+0.0j)  (-0.03594069830056156+0.0j)  (0.07089441877715898+0.0j)  (0.010163392672510362+0.0j)  (0.041858290374553284+0.0j)  (-0.04425572129192883+0.0j)  (-0.0075569465619156695+0.0j)  (-0.025932114116471762+0.0j)  (-0.05120814345338214+0.0j)  (0.0042375086990124235+0.0j)  (0.03551870919444017+0.0j)  (0.04689478503515422+0.0j)  (-0.029790894803119902+0.0j)  (-0.136188040221826+0.0j)  (0.03972901407850525+0.0j)  (0.0592292938983127+0.0j)  (0.00911046971619232+0.0j)  (-0.014957404572071046+0.0j)  (-0.02690643887548009+0.0j)  (-0.031518733176412+0.0j)  (0.0441461345567181+0.0j)  (-0.04012428712767752+0.0j)  (-0.00035904158820744867+0.0j)  (-0.06410762210754235+0.0j)  (0.023437170789173636+0.0j)  (0.00915196129953876+0.0j)  (-0.023602107590084853+0.0j)  (-0.028210782383210682+0.0j)  (0.03924075366673832+0.0j)  (0.005638684349580028+0.0j)  (-0.024977935818661774+0.0j)  (0.046871300652548846+0.0j)  (-0.019976049063431884+0.0j)  (0.006704257799423364+0.0j)  (4.43867903219941e-05+0.0j)  (-0.004765039975366375+0.0j)  (0.020229382609675915+0.0j)  (-0.008007722753072544+0.0j)  (-9.508030546805213e-05+0.0j)  (0.0018169090747970002+0.0j)  (-0.00014330222762402102+0.0j)  (0.003997134165041414+0.0j)  (-0.0002673587608116105+0.0j)  (0.018803378881181897+0.0j)  (-0.00033721756394631375+0.0j)  (0.00012480959820459199+0.0j)  (-0.00041918362249067104+0.0j)  (0.006464311305828738+0.0j)
 (0.013590455809664965-7.925810419687957e-17j)  (-0.0014508606388392614+8.848433921794331e-18j)  (0.00018484067874446257+2.318392632097211e-19j)  (0.0031209768869926704+1.2058524095422983e-17j)  (-0.04285635259833594-1.2112612499576048e-17j)  (0.0006904447142139672-5.477322614887621e-19j)  (-0.012750574064005616-1.3606688353099925e-17j)  (-0.002645640672022209+1.858328277533953e-17j)  (0.0035520367083087985-1.2535636534764599e-17j)  (-0.009637768914324633-1.485268392899376e-15j)  (-0.02380512487914975+1.528700195822926e-16j)  (0.05071801478939189-2.5445784341840704e-16j)  (-0.019860847746448997+2.1198859891132339e-16j)  (-0.00798049058361832-3.9424607837935095e-15j)  (0.025771048711746045-4.11146268283427e-17j)  (-0.04410975335837808+1.7854461417723015e-16j)  (0.09825118370901309-2.918029315035949e-16j)  (-0.0029022391665923727-7.266076932144143e-17j)  (0.03684971150083992+1.948435765724877e-16j)  (-0.13061572769796456+2.4901731903423116e-16j)  (-0.052042978918318+1.971497786698251e-16j)  (-0.003587010263867447+2.9978627287784206e-16j)  (-0.06874655880830684+1.2073491656138035e-15j)  (0.009870103402781629-6.922352172046014e-16j)  (0.15259033035389524-7.173303726732757e-16j)  (0.06825840299564791+9.43412817557216e-15j)  (-0.09864931943990571+1.9234962488537307e-16j)  (-0.049509750814901+3.463499230201054e-17j)  (-0.020015706901529408+1.5734634067546538e-16j)  (0.05744449947009593+1.2731822155751402e-16j)  (0.03518222351547007-1.4896751552180695e-16j)  (0.029340775236660364-1.0051451295228282e-15j)  (0.06355930321883968-7.165516009961322e-17j)  (-0.006147470258487622-4.5836795197141117e-17j)  (-0.09682380132603322+1.1253838319834833e-16j)  (0.018316445736743847+2.0283531449114847e-16j)  (0.06615783986892665+2.5662097883290035e-16j)  (0.12107019174012788-5.763594808638506e-16j)  (-0.005962279100717114-1.2360354411932466e-16j)  (-0.07232766481838798-1.0423958412870736e-16j)  (-0.0014846862687005608+4.422558213982602e-17j)  (-0.05393965511558849-2.715899363744403e-15j)  (0.061190636405412294+1.1219944646777985e-16j)  (0.07228175608915466+4.1576386652908155e-17j)  (-0.0387573837635609-7.522805984375051e-16j)  (0.009444670443739964+1.6914905593199052e-16j)  (-0.025543049805296168-1.592309917506737e-16j)  (-0.06352362923642327+8.564834623938528e-16j)  (-0.0384387023091999+1.3602882518133842e-16j)  (-0.022192511106237735+7.047726327544051e-17j)  (-0.01014201259657543-2.307723408006695e-17j)  (-0.1258780498285712-8.749224050823055e-17j)  (0.049076268536395046-1.225068113127975e-17j)  (0.02109445918155916+3.849685063793775e-16j)  (0.09162325952305203+1.4021229568076746e-16j)  (0.037112867012765956-1.2105042487358355e-16j)  (-0.057718991789146704-2.290402806141004e-16j)  (-0.08679540830443669+2.3641650402100527e-16j)  (-0.012782941067360186-7.959193817522865e-16j)  (0.021755761938358355+4.1548014818904414e-16j)  (0.0035334637799594865+1.971644299868079e-17j)  (0.06920189986994238-1.5998835479892183e-16j)  (0.0012975417909401633+1.1013969429865141e-16j)  (0.0334311700890787-7.128454996995465e-17j)  (0.006794907006251821-8.215977693280877e-17j)  (-0.06111515683692447-2.3438584096135225e-16j)  (0.011433033089800754+2.629278359612462e-15j)  (0.05144745613322225-1.838429768198793e-18j)  (0.014564427804177202+8.399238892092414e-17j)  (-0.027284182476170083-3.0721768378269213e-16j)  (-0.06847428839251857-6.243646171600872e-16j)  (0.07935454850631087+1.6442230288016994e-16j)  (-0.06417635883345402-2.0944494827422944e-16j)  (-0.1182267758626731+4.2223350496706e-17j)  (0.05753241292877633-3.1703094591921495e-17j)  (-0.007107239688743425+1.0934387393493627e-16j)  (-0.004384233304004212+1.1721042777336018e-16j)  (-0.06877478646718875+4.159544406051717e-17j)  (-0.01828451416545175-8.11429921246582e-17j)  (-0.12502805717431248-5.797044646385176e-17j)  (0.0666770370415213-1.8164377806778894e-16j)  (0.05422195344952379-9.335070546152599e-17j)  (0.05338909399817129+7.839997256505335e-17j)  (-0.052546542698911236+8.845887821185104e-17j)  (-0.03650001022535014+2.741501505134723e-17j)  (-0.07168018603039293-1.940149914801693e-16j)  (-0.019112727456460102-2.829510038362332e-17j)  (0.01978424991936887-2.241133851851044e-16j)  (0.015938226358127534+4.167329567336998e-16j)  (-0.057828508646576654+1.893955182134318e-16j)  (-0.02287461617597076-2.812040448574693e-16j)  (-0.003308470477511219+6.659538331533807e-17j)  (-0.04756506565369336-9.7183992342893e-17j)  (-0.013856526965148079+1.1387523853081538e-16j)  (-0.12019387799246914+1.395996294433411e-15j)  (0.06613407714458003-6.817545058102168e-17j)  (0.02433306598567745+1.9400949408200872e-16j)  (0.03533798340452102-8.50362790912862e-17j)  (0.013740123659454331-2.691971175192149e-16j)  (-0.022151787737545517-1.7975902950311236e-16j)  (0.0489638357216036+3.3576173297209873e-16j)  (-0.025844101024539115+1.6666260238706986e-16j)  (0.02712564376428274-1.5679183184721641e-16j)  (0.04070750502835089+4.845524311413865e-16j)  (-0.008125270050679279-1.4528148782210028e-16j)  (0.012755251752088397+1.733035024651786e-16j)  (0.08960098401653209+9.525105997563469e-17j)  (-0.06192760948145441+6.313646529496285e-17j)  (0.1163648207150524-2.5631784028252068e-17j)  (-0.024678651112720065-6.662656276686559e-17j)  (-0.09598444793393394+4.107954545399302e-17j)  (0.031277030267006185+3.729570069121626e-16j)  (0.26175450287841484-2.3483110598108724e-16j)  (-0.2543352615460859-1.6154073956154568e-17j)  (-0.09985647534977349-1.956206339940447e-17j)  (0.0648836198427376+2.897590000033606e-17j)  (-0.032803665089853225+4.2355340559778786e-17j)  (0.012470513424125872-3.8913275836543925e-17j)  (-0.00661228023635501-3.0971223966573493e-17j)  (0.046899649735220775-3.168202059613119e-17j)  (-0.02250782436533044+8.086237967816986e-18j)  (0.049423322796159214-3.198683832101083e-17j)  (-0.017173151266866468-5.175406800143001e-18j)  (0.005226842736593436-4.0152150531545415e-17j)  (-0.003704885986781164-4.299569034414849e-17j)  (0.002287611537767608-1.1643349839563086e-17j)  (-0.028171475250754845+2.7869327962369146e-17j)  (0.011500252135146442-1.5060051546685722e-17j)  (0.011498311678603478-1.5057510439305924e-17j)  (-0.028166736868460197+2.786464040060583e-17j)  (0.0022872306738845353-1.1641411341108495e-17j)  (-0.00370427210186054-4.298856612871549e-17j)  (0.005225983111038206-4.014554696292243e-17j)  (-0.017170332367189726-5.174557279150241e-18j)  (0.049415255431252206-3.19816171120289e-17j)  (-0.022504159964498352+8.084921482633665e-18j)  (0.046892044736202856-3.167688320732868e-17j)  (-0.0066112117909379875-3.0966219480804524e-17j)  (0.012468512052504394-3.8907030710675957e-17j)  (0.03279841737961627-4.234856483659025e-17j)  (-0.0648733178137008-2.897129929273267e-17j)  (0.09984065978058182+1.9558965100894933e-17j)  (0.2542950224814187+1.6151518176723242e-17j)  (-0.2617131204483717+2.347939800417909e-16j)  (-0.03127208787890914-3.728980723444285e-16j)  (0.09596938001536093-4.1073096667153374e-17j)  (0.024674781876528416+6.661611673776625e-17j)  (-0.116346686384591+2.5627789562917872e-17j)  (0.06191800068629022-6.312666893161944e-17j)  (-0.08958714682717742-9.523635023813833e-17j)  (-0.012753284203982244-1.7327676971332934e-16j)  (0.00812401925892944+1.4525912341012069e-16j)  (0.04070126521669996+4.844781569776743e-16j)  (0.027121487206383563-1.5676780608295735e-16j)  (-0.025840158361709845+1.6663717707054888e-16j)  (-0.04895638350995055-3.357106306133314e-16j)  (0.022148421334888216+1.7973171155994345e-16j)  (0.013738047009840215-2.6915643170711307e-16j)  (-0.03533265583278712+8.50234589800344e-17j)  (0.02432941260791286+1.9398036540681227e-16j)  (-0.06612416645578367+6.816523397841375e-17j)  (0.12017587864361576-1.395787240323007e-15j)  (-0.013854463995894083+1.138582847071284e-16j)  (0.04755800744371347+9.71695711492489e-17j)  (0.003307980294109475-6.658551653507659e-17j)  (-0.02287123924952374-2.8116253135749138e-16j)  (-0.05781998399009128+1.893675989089138e-16j)  (0.01593588367269326+4.1667170310275606e-16j)  (0.019781344872367296-2.240804771941247e-16j)  (0.01910993438034353+2.829096542348146e-17j)  (0.07166972463672266+1.9398667588382606e-16j)  (-0.03649470331134086+2.741102904903466e-17j)  (0.0525389362198857-8.844607317150568e-17j)  (0.053381377135813965+7.838864062864976e-17j)  (0.05421412315520545-9.333722450959492e-17j)  (0.06666741841206379-1.8161757468129026e-16j)  (0.12501003632613505+5.796209092640751e-17j)  (-0.01828188458343251-8.11313225692834e-17j)  (-0.06876491673926051+4.1589474783977976e-17j)  (0.0043836059177100005-1.1719365489438404e-16j)  (0.007106224229835929-1.0932825124356976e-16j)  (0.057524206814586525-3.169857263283779e-17j)  (0.11821000249937066-4.2217360080416856e-17j)  (-0.06416726275877382-2.0941526246892798e-16j)  (-0.07934333302453248-1.6439906444709783e-16j)  (0.06846462075041206+6.242764653311802e-16j)  (0.02728033561550671+3.071743684438558e-16j)  (-0.014562379365715368-8.398057566956786e-17j)  (0.05144023256385609-1.838171640193135e-18j)  (-0.011431433787254785-2.628910564686862e-15j)  (0.06110661141768025+2.3435306799023435e-16j)  (0.0067939613114845875-8.214834218157918e-17j)  (-0.03342652471528449+7.127464474131425e-17j)  (-0.0012973621449730612-1.101244453468555e-16j)  (0.06919235350621132-1.599662844935731e-16j)  (-0.003532977276659889-1.9713728350684047e-17j)  (-0.021752770196727868-4.154230134738002e-16j)  (0.012781183650067245+7.958099576030987e-16j)  (-0.0867835134024747+2.3638410425254898e-16j)  (-0.057711088514467254-2.290089188700573e-16j)  (0.0371077968212065-1.2103388751340413e-16j)  (0.09161076715332561+1.4019317844062373e-16j)  (-0.02109159181716825-3.849161777091277e-16j)  (0.04906960944488245-1.2249018852979016e-17j)  (-0.1258609864668151-8.748038052338611e-17j)  (0.010140642851030533+2.307411734753344e-17j)  (-0.02218951965579625+7.046776325803099e-17j)  (-0.03843353232755459+1.3601052938864798e-16j)  (-0.06351511439628832+8.563686575561828e-16j)  (0.025539630938762187+1.5920967912407448e-16j)  (0.009443407784120894+1.6912644236615057e-16j)  (-0.038752208957733056-7.521801554868549e-16j)  (-0.07227212658614594-4.157084777333749e-17j)  (0.06118252156621271+1.1218456705988523e-16j)  (-0.053932507488938956-2.715539475744445e-15j)  (0.0014844897740301614-4.4219728988871815e-17j)  (0.07231810055498206+1.0422579998598035e-16j)  (-0.005961491806259508-1.2358722277994498e-16j)  (-0.12105427193685467+5.762836940050175e-16j)  (-0.06614915763132342-2.5658730112664043e-16j)  (0.018314046147211875+2.0280874156853953e-16j)  (0.09681113156137597-1.1252365712062728e-16j)  (-0.006146668218011221-4.583081501954706e-17j)  (-0.06355102600717373+7.164582857932746e-17j)  (-0.029336957992814362+1.005014359832636e-15j)  (0.03517765527227012-1.4894817280379896e-16j)  (0.05743705146715615+1.2730171403305133e-16j)  (0.020013115964044523-1.5732597294457875e-16j)  (-0.049503371420998525+3.463052953960422e-17j)  (-0.09863664972617181+1.9232492106901863e-16j)  (0.06824965373415691+9.43291892285053e-15j)  (-0.15257080936323156+7.172386040830461e-16j)  (-0.009868844526397646+6.921469264814012e-16j)  (0.06873780571879401-1.2071954410432753e-15j)  (-0.0035865540098580957+2.997481412073294e-16j)  (0.052036371253903355-1.9712474744333303e-16j)  (-0.13059917659829587+2.4898576456116733e-16j)  (-0.03684505950832495-1.9481897907040144e-16j)  (-0.0029018734108876287-7.265161222262655e-17j)  (0.09823885726165946-2.9176632234187084e-16j)  (-0.04410424186746794+1.785223051198631e-16j)  (0.02576783248115635-4.11094957169601e-17j)  (-0.007979495919759697-3.941969407706782e-15j)  (-0.019858381317773274+2.11962273007934e-16j)  (0.05071172583936495-2.5442629106628894e-16j)  (-0.023802178507675083+1.528510987882535e-16j)  (0.009636578345699167+1.4850849153768025e-15j)  (0.003551599396085241-1.253409319848872e-17j)  (-0.002645316077340321+1.8581002785161338e-17j)  (-0.012749017116183481-1.360502686681928e-17j)  (0.000690360598765913-5.476655323889629e-19j)  (-0.042851143408111234-1.2111140211369553e-17j)  (0.003120599433156557+1.2057065726345928e-17j)  (0.00018481836573335092+2.318112767786608e-19j)  (-0.0014506860198456777+8.84736896449754e-18j)  (0.013588828885216972-7.924861614517458e-17j)
