 (-0.002887617402097782+0.0j)  (0.000775244106900263+0.0j)  (-0.00017014178038672647+0.0j)  (0.0005304002093703082+0.0j)  (-0.004842262636514024+0.0j)  (0.006402089677650599+0.0j)  (-0.004569780926829887+0.0j)  (0.002109217860990366+0.0j)  (-8.810736269364185e-05+0.0j)  (0.0004834030872301748+0.0j)  (-0.0031916415709115934+0.0j)  (0.0021159143491812234+0.0j)  (-0.0014496033962680002+0.0j)  (0.0029085522665115975+0.0j)  (6.964146337750646e-05+0.0j)  (-0.0031849397425989918+0.0j)  (-0.0003569445909958387+0.0j)  (0.0013328258985801306+0.0j)  (-0.00012230327394170928+0.0j)  (-0.004512136983281351+0.0j)  (0.015587023101586963+0.0j)  (-0.03482538896160264+0.0j)  (-0.03144742880404249+0.0j)  (0.021405998071046452+0.0j)  (-0.010566483318225373+0.0j)  (-0.004345164975887752+0.0j)  (-0.018603297722979646+0.0j)  (-0.02650166908409243+0.0j)  (0.028099389444428104+0.0j)  (-0.03138384735803635+0.0j)  (-0.04038108090532664+0.0j)  (-0.013730566022237375+0.0j)  (0.004934654117914604+0.0j)  (0.0018211242714823255+0.0j)  (0.034820224721856544+0.0j)  (0.028257745427380174+0.0j)  (-0.027017434709900152+0.0j)  (-0.04684671624311229+0.0j)  (-0.004609712640691713+0.0j)  (0.031835493096694645+0.0j)  (0.0301609677655362+0.0j)  (0.008906296365474308+0.0j)  (0.05073388933061901+0.0j)  (0.006144786892288489+0.0j)  (0.04115423071395411+0.0j)  (-0.03153541680260086+0.0j)  (-0.09223616005412713+0.0j)  (-0.14158533042834764+0.0j)  (0.05795003684926216+0.0j)  (0.0065535178908648+0.0j)  (0.0010891847477820151+0.0j)  (0.08719104475724312+0.0j)  (-0.043341125401860636+0.0j)  (-0.08675739324099585+0.0j)  (0.007461096987297563+0.0j)  (0.0721150263502844+0.0j)  (-0.029018714940757927+0.0j)  (-0.012582552446900812+0.0j)  (-0.006967243247759035+0.0j)  (-0.0016974948429768347+0.0j)  (-0.0035174953135665345+0.0j)  (-0.01209540395071533+0.0j)  (0.011004105224794928+0.0j)  (0.012862959835658019+0.0j)  (0.007444626981082826+0.0j)  (-0.05592935878323989+0.0j)  (-0.030200503562485596+0.0j)  (0.01871690567878789+0.0j)  (1.263393363593738e-05+0.0j)  (0.02001675047241845+0.0j)  (0.00921100390674153+0.0j)  (0.06204279120698409+0.0j)  (0.18801598376883644+0.0j)  (-0.06888631053835814+0.0j)  (0.06476089159606209+0.0j)  (-0.06394111837044761+0.0j)  (-0.008530289375501713+0.0j)  (-0.04506841189421312+0.0j)  (-0.020441598743946892+0.0j)  (0.055221472759726095+0.0j)  (0.05853962215567754+0.0j)  (0.013454281218423847+0.0j)  (-0.013859406407452497+0.0j)  (-0.08434241919910179+0.0j)  (-0.002144816079910664+0.0j)  (0.08155057229693068+0.0j)  (0.08029881597844947+0.0j)  (0.03217342401869423+0.0j)  (-0.06938783305922741+0.0j)  (-0.07475461091859993+0.0j)  (-0.021819942700710044+0.0j)  (-0.037186047251153695+0.0j)  (0.020148932710466354+0.0j)  (0.009898910545232188+0.0j)  (0.004939535806169768+0.0j)  (0.03917712733085136+0.0j)  (-0.029480284709446306+0.0j)  (0.01261834830602765+0.0j)  (-0.0013478840793509353+0.0j)  (-0.0490613641747718+0.0j)  (0.07935384159364776+0.0j)  (0.017750429512174776+0.0j)  (0.04429858150997979+0.0j)  (-0.055146957816529986+0.0j)  (-0.07584143507750074+0.0j)  (0.06023314436078057+0.0j)  (0.032560752851684596+0.0j)  (-0.03384631491978245+0.0j)  (0.04643674500174932+0.0j)  (-0.060516978277083404+0.0j)  (-0.14204036820990967+0.0j)  (0.42337116908244293+0.0j)  (-0.12483683246852373+0.0j)  (-0.039236995830788206+0.0j)  (-0.16501529248005636+0.0j)  (0.036030732009605854+0.0j)  (0.02642857613691087+0.0j)  (-0.07505628110853649+0.0j)  (-0.00830729181323288+0.0j)  (0.034702055869378676+0.0j)  (-0.030639473553813322+0.0j)  (0.09639744720616863+0.0j)  (-0.003286239553581265+0.0j)  (0.035544694130470844+0.0j)  (-0.04425942757518643+0.0j)  (0.11832622092155631+0.0j)  (-0.07059334544681747+0.0j)  (0.06342669787826713+0.0j)  (-0.06354214043747247+0.0j)  (0.07071886658705036+0.0j)  (-0.11852171058314238+0.0j)  (0.04433178847528415+0.0j)  (-0.03559885901634448+0.0j)  (0.0032911795719401224+0.0j)  (0.0965316113902338+0.0j)  (-0.03068151818918104+0.0j)  (0.03474697222198904+0.0j)  (-0.008317802323230664+0.0j)  (-0.07514495052875256+0.0j)  (0.02645955208510769+0.0j)  (0.036071562053915575+0.0j)  (-0.16520044942789727+0.0j)  (0.039279714920088485+0.0j)  (0.12497176362580766+0.0j)  (-0.4238120397756775+0.0j)  (0.14218741691677178+0.0j)  (0.06057901631788161+0.0j)  (-0.04648316553750538+0.0j)  (-0.03387586789359576+0.0j)  (0.032588935041007135+0.0j)  (0.06028472664599839+0.0j)  (-0.07590579225871204+0.0j)  (0.0551920556408613+0.0j)  (0.04433450848712236+0.0j)  (-0.017764529714016417+0.0j)  (-0.07941682776384516+0.0j)  (0.04909997380809104+0.0j)  (0.001348936967137896+0.0j)  (0.012627681685279453+0.0j)  (-0.029501582364705493+0.0j)  (0.03920494252202007+0.0j)  (0.004943034791073719+0.0j)  (-0.00990570999846449+0.0j)  (-0.020162564795238484+0.0j)  (-0.03721104487309468+0.0j)  (0.02183442980488341+0.0j)  (0.07480380618559045+0.0j)  (0.06943335915898552+0.0j)  (0.03219443157217316+0.0j)  (-0.08035096055928725+0.0j)  (-0.08160334615293144+0.0j)  (-0.0021461906077795867+0.0j)  (0.08439616125363486+0.0j)  (0.013868194332609687+0.0j)  (0.01346263272891506+0.0j)  (0.05857594319981694+0.0j)  (-0.05525549307037023+0.0j)  (-0.020454087909268323+0.0j)  (-0.045095893558627656+0.0j)  (0.008535462221080654+0.0j)  (0.06397879265149503+0.0j)  (-0.06479878055417376+0.0j)  (-0.06892562670080969+0.0j)  (0.18812278060233145+0.0j)  (0.06207796321011576+0.0j)  (0.009216186877399276+0.0j)  (-0.02002794884607814+0.0j)  (-1.2640925392306543e-05+0.0j)  (-0.018727256319882674+0.0j)  (-0.030217150504759517+0.0j)  (0.05595989234040855+0.0j)  (0.007448665247467207+0.0j)  (0.012869852801582465+0.0j)  (-0.011009949521471989+0.0j)  (-0.012101773000455599+0.0j)  (-0.003519335704170189+0.0j)  (0.001698379043776823+0.0j)  (0.006970862056530254+0.0j)  (0.012589027395886104+0.0j)  (0.02903358054341949+0.0j)  (-0.07215181652557628+0.0j)  (-0.007464877906791198+0.0j)  (-0.08680081544661712+0.0j)  (0.043362732706225045+0.0j)  (0.08723435283169506+0.0j)  (0.0010897238591862457+0.0j)  (0.0065567530244108295+0.0j)  (-0.05797848794215958+0.0j)  (-0.14165439815681544+0.0j)  (0.09228109128615032+0.0j)  (0.03155072003799835+0.0j)  (0.041173956770937874+0.0j)  (0.006147729917726693+0.0j)  (0.050758107555469036+0.0j)  (-0.00891054711755845+0.0j)  (-0.030175317738589582+0.0j)  (-0.03185058718558648+0.0j)  (-0.004611885479691223+0.0j)  (-0.046868754842426225+0.0j)  (0.027030078939739865+0.0j)  (0.028270896787152694+0.0j)  (0.03483642639166448+0.0j)  (-0.0018219687137275699+0.0j)  (-0.00493692922509027+0.0j)  (-0.013736855726613355+0.0j)  (-0.04039951228599322+0.0j)  (0.03139812732917697+0.0j)  (0.028112023431235235+0.0j)  (-0.026513546907604692+0.0j)  (-0.01861158282642089+0.0j)  (0.004347086173774945+0.0j)  (0.010571151760546375+0.0j)  (0.02141541903062302+0.0j)  (-0.031461153925850686+0.0j)  (0.034840488027405137+0.0j)  (-0.015593761133448942+0.0j)  (-0.004514067519892099+0.0j)  (0.00012235531582492938+0.0j)  (0.001333389833733182+0.0j)  (-0.0003570937873246885+0.0j)  (0.003186256676849087+0.0j)  (6.967012781480597e-05+0.0j)  (-0.002909740844245415+0.0j)  (0.0014501907923893983+0.0j)  (-0.002116766413610915+0.0j)  (0.003192922178403954+0.0j)  (-0.00048359637528251945+0.0j)  (8.814238333199425e-05+0.0j)  (-0.0021100497036848124+0.0j)  (0.004571567834109511+0.0j)  (-0.006404582952856433+0.0j)  (0.00484414191426896+0.0j)  (-0.0005306055201964817+0.0j)  (0.00017020717068790014+0.0j)  (-0.0007755409129950441+0.0j)  (0.002888717048145501+0.0j)
 (0.011387821735319246-1.5630942757652643e-17j)  (-0.0025331723405176486+2.138545831135258e-18j)  (0.002500432218813765-2.666862246332052e-17j)  (0.00011955038107786518+2.4538788338127823e-18j)  (-0.015252129022688427+2.6636596074833827e-19j)  (0.017445021584208388-2.997922167167047e-19j)  (-0.008922630318970181+4.140280208182516e-18j)  (0.0059395320402890845-5.145237987261572e-19j)  (-0.005777162277858626-2.0187600244427437e-16j)  (-0.004842494748352001+1.2511947860479415e-17j)  (-0.001830841561138546+9.942002258798294e-18j)  (0.0008309696979369677-9.936661931145404e-18j)  (-0.0009227285108878935+2.881916214974838e-18j)  (-0.030676015022335638+9.831700813798081e-17j)  (-0.025891157518495796+1.9061725047795634e-15j)  (0.02568091881681407-5.048053922941079e-17j)  (-0.07981217144572636-4.291421102859387e-15j)  (0.029512665280096644+1.4741903276270822e-16j)  (-0.038039029407900826-1.2914294164241642e-15j)  (0.0034340412113524387+8.323239417812527e-18j)  (0.030206987026919943-7.203194332777274e-18j)  (-0.06565795121469696+3.304347503354956e-17j)  (-0.045255351264899095-2.1221454966829323e-17j)  (0.0414747428728738+5.101573780133687e-17j)  (0.03493993106016661+4.285938187601016e-16j)  (0.12394492019605696-1.714332881531765e-15j)  (-0.03846486221686743+5.278217134365621e-17j)  (0.0836834309422552+4.93593129571907e-17j)  (0.08580033903771744+4.4681441041540436e-17j)  (-0.04867132867191425-4.62100186495686e-17j)  (-0.04136882539002408-8.471086221500804e-17j)  (-0.022615922456299266-3.273816592587206e-17j)  (0.006334991636115358-1.509640237790516e-17j)  (0.06307717679353596+2.3781457771882733e-16j)  (0.08518715141542621-1.352849234441172e-16j)  (0.0644573891836124+1.3866712911099117e-16j)  (-0.02378417962340191-5.1532870337456006e-17j)  (-0.05789780788281493+3.739355328997579e-17j)  (-0.005430286267355349-5.259415498531963e-18j)  (0.05429447311803219-7.36770719833646e-17j)  (0.038935191734890406-8.65687153952384e-17j)  (0.07546235483720802+8.184672360658332e-15j)  (0.13079396967377727-1.132099067718826e-15j)  (-0.07682419293103891+6.169423603811418e-16j)  (0.0028404266354189467-1.8052047485477612e-16j)  (-0.014876660654946791+6.365279440849122e-17j)  (-0.07376148870907268-9.879506563386694e-17j)  (-0.14609324638742982+4.689101178967563e-17j)  (0.03939025502696078-7.95179029183709e-17j)  (0.06495799187455789+3.9968790314241743e-16j)  (0.015773430184096278+1.8275445076539932e-15j)  (0.10434269925620085-1.0490287302835821e-17j)  (0.020019580078708694+1.540015152675833e-16j)  (-0.07240638666487886+9.526216720151314e-18j)  (-0.0032339630358309904+1.0130758346132991e-17j)  (0.04344673700644194+5.3632511172762616e-17j)  (0.07093456210551582+4.2639013627273365e-19j)  (-0.08352964181989937+3.9865938718354e-17j)  (-0.006645593480125989-7.990497942639048e-17j)  (-0.04893216744416173-4.53754678725459e-16j)  (-0.06589988683266922-3.6622232074022225e-16j)  (-0.030916810111441925+9.150571210308379e-18j)  (0.0038330622843867884-1.1624464038957738e-17j)  (0.02565681302411517-4.174213311231392e-17j)  (-0.04162599118075379-2.278008158826403e-16j)  (-0.09445697395634532-1.1399679508050001e-17j)  (-0.03969335440120384-2.307743889367361e-17j)  (0.018775927913056784+7.273605949830987e-17j)  (0.006358127859238449-3.560352081371518e-14j)  (0.025659453024484875-5.672881694566255e-17j)  (-0.007523837207698664-6.681135748410827e-17j)  (0.12076474589072682+5.881806015621558e-16j)  (0.17755557526120863-1.5842990259106838e-16j)  (-0.09296592672999955+8.326436151800836e-17j)  (-0.03465399125870326+2.6405851820148107e-16j)  (-0.11912623615094944+1.3319096731548758e-16j)  (-0.030202368523305007+2.527986724429933e-16j)  (-0.10906832481364996-1.1808077787455702e-16j)  (-0.018356864917740006+2.577090576753004e-16j)  (0.04754793396145744-9.531336182751507e-17j)  (0.0013753531845493994+1.7979091810045787e-15j)  (0.06731322814236115-7.619821218757182e-15j)  (-0.04322739134318786-5.46864344371418e-16j)  (-0.06373010949206873+6.701373609095237e-17j)  (-0.012428996751158827+3.370385893212003e-17j)  (0.08789413743991299+3.930145150219575e-17j)  (0.06822222529307959-5.62960464223865e-17j)  (0.06671051574313473-3.7706106749989697e-16j)  (-0.09108471928161503-1.1013105856101123e-16j)  (-0.10626434258491667-1.4147796377763328e-16j)  (-0.015838990978891604-1.1327117157851956e-17j)  (-0.042668624677488165-1.44696007054038e-16j)  (0.11598975539797766-2.9870400856860367e-16j)  (-0.09408770025650472-2.9065900533063064e-16j)  (0.1328626634021335+1.0257261042791619e-14j)  (-0.05335204090268517-1.1653027758802218e-15j)  (-0.03488601619229104-5.902537893096919e-17j)  (-0.023725684232237254-5.227379206183281e-17j)  (-0.026832610764486783-1.0683136269177027e-15j)  (0.030236636785778658-1.8626724271167992e-16j)  (0.08002546843823467-1.4423098762880925e-16j)  (0.06553465799668778-1.8618836704786044e-17j)  (-0.12059465602957764+4.365022480474841e-16j)  (-0.016703313107347788+1.7174632947466735e-16j)  (0.04697276092905847+1.4041669699667092e-17j)  (0.03568987934165367-2.5298738701299603e-17j)  (0.13639634119452826+5.019648127238431e-16j)  (-0.004514926926814725+6.904094262695352e-17j)  (0.02335582070690566-7.046640459389909e-19j)  (-0.031854944901664795+7.748037515965434e-18j)  (-0.07594140248902045+1.9699976474366903e-18j)  (0.21970783350498851-3.295532891600196e-17j)  (-0.06459435975194253-3.2685826799865436e-18j)  (-0.0286140079199751+2.6404616598377156e-17j)  (-0.08212795844309323-1.0878433856849579e-17j)  (0.03004803367654219-1.241618329106083e-16j)  (0.022941639400515933+1.1734626692669327e-16j)  (-0.03565928011287854+4.684379044851341e-17j)  (-0.010328295783323085-6.957960511326164e-17j)  (0.006378754675707681-1.5527544774549348e-17j)  (0.011166621361276274-4.016115114619853e-16j)  (0.04649003249725679-1.1592595425945446e-16j)  (-0.020700784586741124-1.2567997798794673e-15j)  (-0.01162956584843584-5.456956030630874e-17j)  (-0.02536077013398456-1.959960187904587e-16j)  (0.039665167589620555-9.08936501049034e-17j)  (-0.017155690288920725-1.647808109294297e-17j)  (0.026099225046359496-3.980665563138507e-17j)  (0.026051808303518872-3.9734335401567816e-17j)  (-0.017125240114725195-1.6448833628617185e-17j)  (0.03959974387820917-9.074373015512665e-17j)  (-0.025319374823376484-1.956761027928885e-16j)  (-0.011611871064829235-5.448653084725565e-17j)  (-0.020669712974372454-1.2549133395163457e-15j)  (-0.046425418458524985+1.15764834903421e-16j)  (-0.011151319102745874+4.0106116028791563e-16j)  (-0.00637050905383359+1.550747279038063e-17j)  (0.010315244781161418+6.949168319508725e-17j)  (0.03561720293176856-4.678851578653212e-17j)  (-0.022914781839534444-1.172088907581914e-16j)  (-0.030014021771418434+1.2402129191791567e-16j)  (0.0820359092860203+1.0866241289475922e-17j)  (-0.028582888438534872+2.6375899964956363e-17j)  (-0.06452461766410642-3.265053613654802e-18j)  (0.21947928231773173-3.292104711808055e-17j)  (-0.07586286470223001+1.967960296920424e-18j)  (-0.031822322741520394+7.740102869663715e-18j)  (0.023332496355009835-7.039603313355514e-19j)  (0.0045109881489958335-6.898071198796869e-17j)  (-0.13627838865923847-5.015307246701311e-16j)  (-0.03565934149835405+2.5277091978709935e-17j)  (-0.04693293479198507-1.4029764385793167e-17j)  (-0.016689664710462043+1.7160599431760729e-16j)  (0.12049693076773087-4.3614852344729787e-16j)  (0.0654826413140489-1.8604058415334533e-17j)  (0.07996199954986355-1.4411659679019897e-16j)  (0.03021286028716706-1.8612077196268215e-16j)  (-0.026811667066708282-1.067479774485638e-15j)  (0.02370814809104625+5.223515542697992e-17j)  (0.03486083142975609+5.89827675836698e-17j)  (0.05331418860342456+1.164476014829361e-15j)  (-0.13276861501424073-1.025000032077376e-14j)  (-0.09402311680738737-2.904594918870239e-16j)  (0.11591133371928239-2.9850205220002725e-16j)  (0.042639960764603815+1.445988032239965e-16j)  (-0.01582848183739979-1.1319601636370118e-17j)  (-0.10619445706744174-1.4138491976614524e-16j)  (-0.09102499680717896-1.1005884777331601e-16j)  (-0.06666698570832308+3.7681502710869273e-16j)  (0.068177951779533-5.625951252501625e-17j)  (0.08783729525423907+3.927603478533026e-17j)  (0.012421036599655067-3.368227329451897e-17j)  (-0.0636895272313481+6.697106287208992e-17j)  (-0.043199999234974085-5.465178102218506e-16j)  (-0.06727147055005464+7.615094281759713e-15j)  (-0.001374500372572099-1.7967943557873464e-15j)  (0.04751865912570956-9.525467824697665e-17j)  (0.01834565630645724-2.575517017940907e-16j)  (0.10900185802777718+1.1800881885441107e-16j)  (-0.030184064630152364+2.526454659192305e-16j)  (-0.11905608797973659+1.3311253704621678e-16j)  (-0.034633728475793+2.639041186580158e-16j)  (0.09291289763686195-8.321686633629502e-17j)  (-0.17745477740383236+1.5833996233040746e-16j)  (-0.12069632325248339-5.878473514217332e-16j)  (0.007519605975411587+6.67737843196196e-17j)  (0.025645105866666684-5.66970977469441e-17j)  (0.006354611149004433-3.5583828335812745e-14j)  (0.018765550370945714+7.269585794209844e-17j)  (0.039671486919714685+2.3064725292731034e-17j)  (-0.0944054351257004-1.1393459468114896e-17j)  (0.04160342380320211+2.276773145107836e-16j)  (-0.025643071488713122+4.171977643848873e-17j)  (0.0038310276199095394-1.1618293545962804e-17j)  (0.030900538883964355-9.145755350412928e-18j)  (0.06586542534823975+3.6603080956463714e-16j)  (-0.048906692647029605-4.535184474484833e-16j)  (-0.006642143529209372-7.986349806619246e-17j)  (-0.08348667979015179+3.984543436071353e-17j)  (0.07089824260942211+4.261718185775788e-19j)  (0.04342458353689428+5.360516398206115e-17j)  (-0.003232325051386482+1.012562717291704e-17j)  (0.07237016528845466-9.52145121954069e-18j)  (0.02000960448139142+1.5392477753894596e-16j)  (-0.10429089762941696+1.0485079329989209e-17j)  (-0.015765626706199902-1.8266403794435714e-15j)  (-0.06492594128827246-3.99490695204409e-16j)  (0.03937092551622251-7.947888204490308e-17j)  (0.14602201436919734-4.686814871084294e-17j)  (-0.07372557458497966-9.8746962778149e-17j)  (-0.014869444938808284+6.362192051094521e-17j)  (-0.0028390658136229485+1.804339891859368e-16j)  (0.0767874158511477-6.166470193193195e-16j)  (-0.13073156392394475+1.1315589090863717e-15j)  (0.07542635572713557+8.180767885117352e-15j)  (0.038916675974529955-8.652754735378761e-17j)  (0.05426874280421504-7.364215619773231e-17j)  (0.005427727847843365+5.2569375828772656e-18j)  (0.05787058320843777-3.7375970114561476e-17j)  (-0.0237730537722953-5.150876410164668e-17j)  (-0.06442740420208169-1.386026224447638e-16j)  (-0.08514753271054275+1.3522200534700686e-16j)  (0.06304794191565145+2.3770435591649604e-16j)  (0.006332072253586972-1.5089445435325625e-17j)  (0.02260556728701783+3.272317607742877e-17j)  (0.0413499517817692+8.4672214764586e-17j)  (-0.04864919279223364-4.618900218174796e-17j)  (-0.08576177901182538-4.4661360497120874e-17j)  (-0.08364594154006032-4.933720044208879e-17j)  (0.0384477392582597-5.275867491385483e-17j)  (0.12389014264865447-1.7135752308713085e-15j)  (0.03492450085385236+4.2840454274092797e-16j)  (-0.041456497520055695-5.099329522372092e-17j)  (0.04523560833970292+2.1212196976634524e-17j)  (-0.06562949656948883+3.3029154751839466e-17j)  (0.030193934650430725-7.200081847393735e-18j)  (-0.0034325725708748344-8.319679808148252e-18j)  (-0.03802285011311681-1.290880127507344e-15j)  (-0.02950018338696043-1.4735668432361594e-16j)  (0.0797788253518006+4.2896281165432776e-15j)  (0.025670304454884545-5.045967476121572e-17j)  (0.025880505098532017-1.9053882466770882e-15j)  (-0.0306634844120955+9.827684737694883e-17j)  (-0.0009223547620322626+2.8807489020971813e-18j)  (0.0008306352067447113-9.93266211513044e-18j)  (-0.0018301072527878905+9.938014750844712e-18j)  (-0.004840559257462715+1.2506946975124445e-17j)  (-0.005774866901868753-2.01795793284916e-16j)  (0.005937190504766548-5.143209585457733e-19j)  (-0.008919142694232515+4.138661880047007e-18j)  (0.01743823031612623-2.996755089621937e-19j)  (-0.015246211981591996+2.662626244657438e-19j)  (0.00011950412263083895+2.4529293376789046e-18j)  (0.0024994716011427433-2.6658376894648794e-17j)  (-0.002532202873946279+2.1377273914814083e-18j)  (0.011383486740595215-1.5624992536797806e-17j)
