 (-0.006668082194730083+0.0j)  (0.0007524290182413569+0.0j)  (-0.0001110585666817611+0.0j)  (8.83358856649555e-05+0.0j)  (-0.019526574916463407+0.0j)  (0.0024349591078819764+0.0j)  (-0.00453323777699603+0.0j)  (0.001726925353250105+0.0j)  (-0.0019291322643399725+0.0j)  (0.001954480939895219+0.0j)  (-0.004976407115730474+0.0j)  (0.009662349200838102+0.0j)  (-0.0013059069039624371+0.0j)  (-0.0008199165093638176+0.0j)  (-0.0007852103463432266+0.0j)  (0.028466824475295024+0.0j)  (-0.033832522479723875+0.0j)  (0.022912127676802556+0.0j)  (0.000397695048862711+0.0j)  (-0.038733433538265076+0.0j)  (-0.04103326142720723+0.0j)  (0.030185434689912933+0.0j)  (0.0023017622731397076+0.0j)  (-0.04343261396493649+0.0j)  (-0.04834189976629627+0.0j)  (0.033633889799211926+0.0j)  (0.04292272124571522+0.0j)  (-0.029636993374041815+0.0j)  (-0.0234786461521854+0.0j)  (0.03167395315493912+0.0j)  (0.009138295489091786+0.0j)  (0.007783637975769245+0.0j)  (-0.06058252883019738+0.0j)  (-0.030869323903775725+0.0j)  (-0.1373409455745245+0.0j)  (0.08671517488799518+0.0j)  (0.038271773594163894+0.0j)  (-0.0005630075387078726+0.0j)  (-0.003006428132885874+0.0j)  (-0.0028011290017025867+0.0j)  (-0.07933076322688604+0.0j)  (0.014921114119278754+0.0j)  (0.07019948312745153+0.0j)  (0.04091031720719819+0.0j)  (-0.0174216985676865+0.0j)  (-0.06294688773127308+0.0j)  (-0.017330614561288298+0.0j)  (0.0366697004176525+0.0j)  (0.015908648488450243+0.0j)  (0.03200664433975802+0.0j)  (0.04249581831326128+0.0j)  (-0.06970043179774306+0.0j)  (-0.0012044866191848987+0.0j)  (-0.013540310149801784+0.0j)  (0.0949154182468239+0.0j)  (0.04619800722816049+0.0j)  (-0.06330306452775075+0.0j)  (-0.015430620636638286+0.0j)  (-0.030440398635643476+0.0j)  (-0.02195782113106922+0.0j)  (-0.03573101108401649+0.0j)  (0.06174029170424419+0.0j)  (0.01614310985826986+0.0j)  (-0.016542296588504254+0.0j)  (-0.013826563890106613+0.0j)  (-0.06366218462575561+0.0j)  (0.01017275162049069+0.0j)  (0.02481610252895397+0.0j)  (0.019133437832012226+0.0j)  (0.03464699796239012+0.0j)  (-0.09925981759385843+0.0j)  (-0.02577992738294882+0.0j)  (-0.02562892580424602+0.0j)  (-0.1549485219809512+0.0j)  (0.047764908826293924+0.0j)  (0.020110185067798707+0.0j)  (0.03779431950084586+0.0j)  (-0.08372383374847227+0.0j)  (-0.07811510609477633+0.0j)  (-0.06223511508255379+0.0j)  (0.04115432077573199+0.0j)  (0.017160145897657617+0.0j)  (0.09174538491605468+0.0j)  (0.018934845569964148+0.0j)  (-0.07385285837826026+0.0j)  (-0.01470706410548206+0.0j)  (0.0596001480918628+0.0j)  (0.06056953170152632+0.0j)  (0.015073116220379063+0.0j)  (-0.0715584051454071+0.0j)  (-0.007290400001166292+0.0j)  (-0.013961192825577132+0.0j)  (0.05924651771892174+0.0j)  (0.0007528680247944983+0.0j)  (0.007981882853160737+0.0j)  (0.05634096465015078+0.0j)  (-0.0575900454384505+0.0j)  (0.0586494202042034+0.0j)  (0.018885700423707866+0.0j)  (0.0023455243316155045+0.0j)  (0.03131806630952498+0.0j)  (-0.06461533493115577+0.0j)  (0.06456385103550401+0.0j)  (0.11451178836646687+0.0j)  (0.02626169726009287+0.0j)  (-0.10526240150040239+0.0j)  (-0.03634301859946307+0.0j)  (0.12679422177761046+0.0j)  (-0.12154428612728353+0.0j)  (-0.015620551454946872+0.0j)  (0.022820357530067278+0.0j)  (0.4514750799408398+0.0j)  (-0.044038373606073065+0.0j)  (0.06050428672708476+0.0j)  (0.029625879824222223+0.0j)  (0.053537488645518785+0.0j)  (-0.047824393209226955+0.0j)  (0.002432782666276584+0.0j)  (-0.01169822678465059+0.0j)  (0.053080782171814986+0.0j)  (-0.01106705123527718+0.0j)  (0.07660533084978455+0.0j)  (-0.04890510094587334+0.0j)  (0.006324380468431926+0.0j)  (-0.001962541291872052+0.0j)  (0.002726773445496861+0.0j)  (-0.031074694758444342+0.0j)  (0.010248104433444477+0.0j)  (-0.010248104433445562+0.0j)  (0.031074694758445518+0.0j)  (-0.002726773445497111+0.0j)  (0.0019625412918722915+0.0j)  (-0.006324380468434944+0.0j)  (0.048905100945873+0.0j)  (-0.07660533084979382+0.0j)  (0.011067051235219427+0.0j)  (-0.05308078217181609+0.0j)  (0.01169822678465189+0.0j)  (0.0024327826662787154+0.0j)  (-0.04782439320922808+0.0j)  (0.05353748864551384+0.0j)  (-0.0296258798242219+0.0j)  (-0.06050428672707814+0.0j)  (-0.044038373606070706+0.0j)  (0.4514750799408427+0.0j)  (-0.022820357530067743+0.0j)  (-0.01562055145494836+0.0j)  (0.121544286127279+0.0j)  (-0.12679422177761446+0.0j)  (-0.03634301859944973+0.0j)  (0.10526240150040234+0.0j)  (0.026261697260096514+0.0j)  (-0.11451178836645837+0.0j)  (-0.06456385103551567+0.0j)  (-0.06461533493116124+0.0j)  (0.03131806630952622+0.0j)  (0.002345524331618599+0.0j)  (0.018885700423707623+0.0j)  (-0.05864942020420345+0.0j)  (-0.05759004543845266+0.0j)  (0.05634096465014969+0.0j)  (0.00798188285315925+0.0j)  (0.0007528680247946045+0.0j)  (-0.05924651771892233+0.0j)  (-0.013961192825581293+0.0j)  (0.007290400001164988+0.0j)  (0.07155840514540461+0.0j)  (0.015073116220376097+0.0j)  (0.0605695317015273+0.0j)  (-0.05960014809186323+0.0j)  (-0.014707064105478923+0.0j)  (0.07385285837826229+0.0j)  (0.01893484556996529+0.0j)  (0.09174538491605448+0.0j)  (-0.017160145897661114+0.0j)  (-0.0411543207757241+0.0j)  (-0.062235115082555414+0.0j)  (-0.07811510609477766+0.0j)  (0.08372383374847+0.0j)  (0.03779431950085017+0.0j)  (0.020110185067791223+0.0j)  (0.0477649088262896+0.0j)  (-0.154948521980956+0.0j)  (-0.02562892580422958+0.0j)  (0.025779927382944354+0.0j)  (0.09925981759385726+0.0j)  (0.03464699796238403+0.0j)  (-0.019133437832015255+0.0j)  (-0.024816102528953037+0.0j)  (-0.010172751620487083+0.0j)  (-0.06366218462575492+0.0j)  (0.013826563890108374+0.0j)  (0.016542296588504653+0.0j)  (0.016143109858267987+0.0j)  (-0.06174029170424467+0.0j)  (-0.03573101108401381+0.0j)  (-0.021957821131069855+0.0j)  (-0.030440398635642307+0.0j)  (0.015430620636639714+0.0j)  (0.06330306452774527+0.0j)  (0.04619800722815466+0.0j)  (-0.09491541824682778+0.0j)  (-0.01354031014980046+0.0j)  (-0.0012044866192070277+0.0j)  (-0.06970043179774238+0.0j)  (0.04249581831326881+0.0j)  (0.03200664433975754+0.0j)  (-0.015908648488453046+0.0j)  (-0.03666970041765289+0.0j)  (-0.017330614561289818+0.0j)  (-0.06294688773127424+0.0j)  (0.01742169856769104+0.0j)  (0.04091031720720182+0.0j)  (-0.07019948312745387+0.0j)  (-0.01492111411926504+0.0j)  (-0.07933076322688455+0.0j)  (0.002801129001702106+0.0j)  (0.003006428132887243+0.0j)  (0.0005630075387139289+0.0j)  (0.038271773594173955+0.0j)  (0.0867151748879997+0.0j)  (-0.13734094557452045+0.0j)  (0.030869323903786654+0.0j)  (0.06058252883019536+0.0j)  (0.007783637975764076+0.0j)  (0.009138295489092074+0.0j)  (-0.031673953154940634+0.0j)  (-0.023478646152185437+0.0j)  (-0.02963699337404358+0.0j)  (0.042922721245717416+0.0j)  (0.033633889799206285+0.0j)  (-0.04834189976629489+0.0j)  (0.0434326139649361+0.0j)  (0.0023017622731367313+0.0j)  (-0.03018543468990663+0.0j)  (-0.041033261427208916+0.0j)  (0.038733433538268205+0.0j)  (0.00039769504886400707+0.0j)  (-0.02291212767680309+0.0j)  (0.0338325224797216+0.0j)  (-0.02846682447529499+0.0j)  (0.0007852103463427261+0.0j)  (0.0008199165093632142+0.0j)  (0.0013059069039625401+0.0j)  (-0.009662349200839181+0.0j)  (0.004976407115730355+0.0j)  (-0.001954480939895435+0.0j)  (0.0019291322643400638+0.0j)  (-0.0017269253532501243+0.0j)  (0.004533237776996175+0.0j)  (-0.0024349591078813505+0.0j)  (0.0195265749164634+0.0j)  (-8.83358856649366e-05+0.0j)  (0.00011105856668180475+0.0j)  (-0.0007524290182413946+0.0j)  (0.0066680821947295394+0.0j)
 (0.013838878539989066-7.73602690890507e-17j)  (-0.002061730965759598+1.1907979949317877e-17j)  (2.132593842403129e-05-3.0484909073609633e-18j)  (-0.002859725804926735+6.268160373061121e-17j)  (-0.043014943211003034-4.789040075968957e-18j)  (0.0052413386207453404-2.4710942659615296e-18j)  (-0.010456082461692969-3.232068410399703e-18j)  (0.0052655147729371-3.743214464307261e-19j)  (0.0033377544476743694-7.688164850987813e-18j)  (0.008430143454203351+4.895301295753952e-17j)  (0.018759615934401938-1.0086298310945659e-16j)  (-0.036337111442516876+2.559222410397556e-16j)  (0.02129759752163828-5.283450729187969e-16j)  (0.0037711991394206333+1.7594936918818186e-16j)  (-0.008892387357769463-3.8422109511574444e-16j)  (-0.07769699702962277+3.2005034857496067e-16j)  (0.09017340200315674-3.471146464768595e-16j)  (0.0006783883212690238-8.147028506874941e-17j)  (0.03786533774272664+1.9439790214664686e-15j)  (-0.08573306765008483+1.658237849616439e-16j)  (-0.06182558543302783+2.0836607803866887e-16j)  (0.0684953647850979-1.5876028407347807e-16j)  (-0.06092423116155461+1.9813080575523183e-14j)  (0.006933051200594911+9.532295432678478e-16j)  (0.06665148023997962-2.1998115198750977e-16j)  (-0.1507083365533496+1.0369860610402088e-15j)  (-0.09722844108325379+1.7940267677357638e-16j)  (-0.05155443999564097-4.784602365711537e-18j)  (-0.010450031557824108+1.625224463883649e-16j)  (0.08174509279008352+8.969117011614566e-17j)  (0.025608348746319065-1.1506337631906608e-16j)  (0.016079025354722713-1.3638629326185034e-16j)  (-0.07478659213387202+2.375370187917921e-16j)  (0.003011333293385314-1.350235088919407e-16j)  (-0.10492338004083418+2.0771244797121564e-16j)  (0.06335125496695744+1.5353345354868878e-16j)  (0.09462186682597726+2.786457596492229e-16j)  (-0.06528729691762587+2.3389610853389742e-14j)  (-0.02547593395563744-9.204338892237072e-16j)  (-0.01738018449293788+5.829845907173557e-16j)  (-0.0752926258224577-1.39328170655302e-16j)  (0.05629010565858103-2.156490523481798e-15j)  (0.05156346266533214+1.5786159557737282e-16j)  (0.04371432477081858+4.287181058400937e-17j)  (-0.0593645157875279-1.4623997832220373e-16j)  (0.007928523577220514+3.659448930975139e-17j)  (0.04292598259633073+5.807096986279926e-17j)  (0.08866557428304414+4.421434904900349e-17j)  (-0.03271147102880824+6.129415794107884e-17j)  (-0.008253716233025569+6.329352044416311e-17j)  (0.0034848254815824722-1.357435460823823e-17j)  (-0.10808011874289442-9.513802230641286e-17j)  (0.10685797313965392-1.1626533262693833e-14j)  (0.004291183181504168+2.333517607426607e-15j)  (0.12119681444949473+1.357489140815575e-16j)  (0.029738238765393582-9.232242088578828e-18j)  (-0.025903699818320483-2.240133159231628e-16j)  (0.04181711899964362+7.120794193634987e-16j)  (-0.03837955519944955-2.924063445083477e-16j)  (-0.029989281830330453-9.043112984131175e-17j)  (0.03849854029842954-5.0847635286604036e-17j)  (0.054282148888393014-1.9201207966220504e-16j)  (-0.010100370171732938+3.1025776671466106e-16j)  (-0.03289953414365315-2.9323581092749426e-17j)  (0.004087949300127349+1.3561645224910626e-17j)  (-0.06089549972476001-1.7990633246005353e-17j)  (-0.01444173926493559-9.788546529805094e-16j)  (0.030079058435408156+9.537806965305752e-18j)  (0.027718758542679068-8.10473281983823e-18j)  (0.08867715108505794-3.6174460580093826e-16j)  (-0.11651919717897138-2.036547176313711e-16j)  (-0.06217873628737222+2.5673566630346505e-16j)  (-0.01023211508466311-1.1129610132328697e-16j)  (-0.07115855092816195-1.7663602226089583e-17j)  (0.051446616673693275-5.375775570413235e-18j)  (-0.02382886765894485+3.7076856864673823e-16j)  (0.062064516855496486-2.422697776762956e-16j)  (-0.075959206328277+9.135123794090844e-17j)  (-0.12638684753450966-2.518936946721401e-17j)  (-0.06414107104416783+1.3048759424281473e-16j)  (-0.0025908182888130862+4.200647623303905e-16j)  (-0.03571024588330574-8.885392998527814e-16j)  (0.08196670190814029+1.289660616707659e-16j)  (-0.041940858595092154-2.783780476913095e-16j)  (-0.05713291179158747-5.486793576934572e-17j)  (-0.06889139607741777-1.116323053094715e-16j)  (0.019936505720084076+1.343020011260215e-16j)  (0.025371140356037082-1.4558672094889082e-16j)  (-0.0021955382072218737+3.405693437190589e-16j)  (-0.06606343756549261+7.734177356329114e-17j)  (0.008195275248209163+7.57428211538275e-16j)  (-0.02417285986479347+2.1286393523132723e-16j)  (0.04642655657379816+2.4896317132532242e-17j)  (0.03095104149012617+4.777534364070632e-15j)  (0.11499925034161104+4.127043650133247e-15j)  (-0.07000734783516437+3.8958789131328397e-16j)  (0.018530554480048603+2.2145313085463771e-16j)  (-0.06265480428591702+2.3301834497871327e-16j)  (0.011230461229472136-2.402256368706974e-16j)  (0.03640981264240117-1.5137213768796226e-15j)  (0.05530386806485617+4.733955865820743e-16j)  (-0.0494300224622275+1.9975273164688149e-16j)  (-0.005154305521737852-1.7271211755393143e-16j)  (0.04066985379714762+2.3633073686110984e-16j)  (-0.013046607578516363-7.20434754772644e-17j)  (-0.11886356738847532-7.765985956841887e-17j)  (-0.03289928253104653-2.1595906400931653e-17j)  (0.08737786604939356-7.677664049041822e-17j)  (-0.11036184439804632+3.8350970474086195e-17j)  (-0.022333046838008894-1.993854614012116e-16j)  (0.022675952744865235+1.0886571335831557e-16j)  (0.3525762148839343-1.3341381318898373e-16j)  (-0.03486632160891268+4.0063005691858827e-17j)  (0.05494068300532014+1.2976347984277347e-16j)  (0.029492425218529947-1.227480590385349e-16j)  (0.059183965758458544+7.708180171422447e-17j)  (-0.02725962806913334+5.704644936910216e-17j)  (0.008560674422842918-3.5563372200323924e-16j)  (-0.008307834873420837-8.368253214585726e-18j)  (0.025205575971558578-9.791117604060691e-18j)  (-0.0016885196162443779-1.0414682912388718e-15j)  (0.04400561707929494-1.7502830557017268e-16j)  (-0.023225180134827376-2.0504700838107253e-17j)  (0.006455507106266848-1.9828855817636878e-16j)  (-0.006355518007579058-5.2516905263958175e-17j)  (0.005242075923288035-1.489913848018763e-18j)  (-0.03484876322007918+4.206518674357638e-17j)  (0.010777971733901966-1.5969938625014754e-17j)  (0.01077797173390318-1.596993862501591e-17j)  (-0.034848763220079126+4.2065186743575196e-17j)  (0.005242075923288279-1.4899138480171977e-18j)  (-0.006355518007579489-5.251690526394783e-17j)  (0.006455507106268021-1.9828855817634496e-16j)  (-0.023225180134828-2.050470083811548e-17j)  (0.044005617079296816-1.75028305569189e-16j)  (-0.0016885196162121953-1.041468291237668e-15j)  (0.02520557597155866-9.79111760406194e-18j)  (-0.008307834873421405-8.368253214588717e-18j)  (-0.008560674422844474+3.5563372200299726e-16j)  (0.027259628069134935-5.704644936909499e-17j)  (-0.059183965758453694-7.708180171423855e-17j)  (0.029492425218530516-1.2274805903860647e-16j)  (0.05494068300531483+1.2976347984281323e-16j)  (0.03486632160891069-4.0063005691861175e-17j)  (-0.3525762148839357+1.3341381318898284e-16j)  (0.02267595274486511+1.0886571335831349e-16j)  (0.022333046838011125+1.9938546140119855e-16j)  (-0.11036184439804192+3.8350970474092346e-17j)  (0.08737786604939926-7.677664049040638e-17j)  (0.03289928253102752+2.1595906400864526e-17j)  (-0.11886356738847931-7.765985956843906e-17j)  (0.013046607578513185+7.204347547729982e-17j)  (0.04066985379714726+2.363307368612753e-16j)  (-0.005154305521734279-1.727121175541732e-16j)  (0.049430022462231556-1.9975273164685659e-16j)  (-0.05530386806485397-4.733955865821411e-16j)  (-0.03640981264240352+1.5137213768784885e-15j)  (-0.011230461229471099+2.402256368708772e-16j)  (-0.06265480428591341+2.3301834497882825e-16j)  (-0.01853055448005142-2.2145313085480628e-16j)  (0.07000734783516165-3.8958789131357023e-16j)  (-0.11499925034161472-4.1270436501328255e-15j)  (-0.030951041490128953-4.777534364068628e-15j)  (0.04642655657379676+2.489631713252038e-17j)  (0.024172859864799064-2.1286393523110553e-16j)  (0.008195275248211713+7.574282115372511e-16j)  (-0.06606343756549053+7.734177356344441e-17j)  (0.0021955382072242798-3.405693437195032e-16j)  (-0.0253711403560387+1.4558672094893645e-16j)  (0.01993650572008917+1.3430200112601024e-16j)  (0.06889139607741675+1.1163230530954119e-16j)  (-0.05713291179159043-5.486793576933737e-17j)  (0.04194085859509142+2.7837804769113573e-16j)  (-0.08196670190813844-1.2896606167069572e-16j)  (-0.035710245883312355-8.885392998521872e-16j)  (-0.002590818288808555+4.2006476233067805e-16j)  (0.06414107104415433-1.3048759424319524e-16j)  (0.12638684753451945+2.518936946765877e-17j)  (-0.0759592063282728+9.135123794131245e-17j)  (-0.0620645168554885+2.422697776761096e-16j)  (0.023828867658953184-3.707685686474082e-16j)  (-0.051446616673689737+5.37577557056608e-18j)  (0.07115855092816575+1.7663602226195567e-17j)  (0.010232115084654995+1.112961013229141e-16j)  (-0.06217873628736567+2.567356663037311e-16j)  (-0.11651919717897853-2.036547176313166e-16j)  (-0.0886771510850526+3.617446058007128e-16j)  (0.027718758542684293-8.10473282003781e-18j)  (0.030079058435404316+9.537806965440552e-18j)  (-0.014441739264939163-9.788546529813352e-16j)  (0.06089549972475895+1.7990633246080856e-17j)  (0.004087949300125061+1.3561645225210909e-17j)  (-0.03289953414365418-2.9323581093026304e-17j)  (0.010100370171738964-3.1025776671457847e-16j)  (0.05428214888839264-1.9201207966218746e-16j)  (-0.0384985402984345+5.084763528660671e-17j)  (0.029989281830339096+9.043112984153164e-17j)  (0.03837955519944267+2.92406344508119e-16j)  (0.041817118999638435+7.120794193621246e-16j)  (-0.02590369981831732-2.2401331592277e-16j)  (-0.02973823876538624+9.232242088356418e-18j)  (0.12119681444949572+1.3574891408154358e-16j)  (-0.004291183181322277-2.333517607438681e-15j)  (-0.10685797313966253+1.1626533262614438e-14j)  (0.10808011874289758+9.513802230636745e-17j)  (-0.003484825481586351+1.3574354608195304e-17j)  (0.00825371623302179-6.329352044406393e-17j)  (-0.03271147102880699+6.12941579413275e-17j)  (0.08866557428304123+4.421434904853698e-17j)  (-0.042925982596338896-5.807096986207524e-17j)  (-0.007928523577213853-3.659448930953311e-17j)  (-0.059364515787530985-1.4623997832136919e-16j)  (-0.04371432477081428-4.28718105840481e-17j)  (0.0515634626653428+1.5786159557739274e-16j)  (0.056290105658565834-2.1564905234840227e-15j)  (0.07529262582245967+1.3932817065535822e-16j)  (-0.017380184492942326+5.829845907182337e-16j)  (-0.02547593395563461-9.204338892235595e-16j)  (-0.06528729691764178+2.338961085314473e-14j)  (-0.09462186682597204-2.786457596494128e-16j)  (-0.06335125496695193-1.535334535484854e-16j)  (0.10492338004083199-2.077124479711404e-16j)  (0.003011333293376217-1.350235088918239e-16j)  (-0.0747865921338754+2.3753701879177926e-16j)  (-0.016079025354715393+1.3638629326222813e-16j)  (-0.02560834874631978+1.1506337631883354e-16j)  (0.08174509279008849+8.969117011611376e-17j)  (0.010450031557821593-1.6252244638832733e-16j)  (0.05155443999563745+4.784602365717762e-18j)  (0.09722844108328557-1.7940267677368209e-16j)  (0.15070833655332885-1.0369860610403579e-15j)  (-0.0666514802399771+2.1998115198738957e-16j)  (0.006933051200606749+9.53229543267128e-16j)  (0.06092423116155199-1.981308057553676e-14j)  (0.06849536478508852-1.587602840735674e-16j)  (0.06182558543302753-2.083660780386492e-16j)  (-0.08573306765008903+1.6582378496165097e-16j)  (-0.037865337742728336-1.9439790214598426e-15j)  (0.0006783883212640521-8.147028506874826e-17j)  (0.09017340200315829-3.471146464768795e-16j)  (-0.07769699702962493+3.2005034857496126e-16j)  (-0.008892387357767373-3.8422109511577284e-16j)  (0.003771199139417385+1.7594936918814636e-16j)  (0.021297597521637197-5.283450729187259e-16j)  (-0.03633711144251894+2.5592224103976977e-16j)  (0.018759615934400963-1.0086298310944361e-16j)  (0.008430143454203154+4.895301295753702e-17j)  (0.003337754447674488-7.688164850992468e-18j)  (0.005265514772936816-3.7432144643256423e-19j)  (-0.01045608246169429-3.2320684104019895e-18j)  (0.005241338620743449-2.471094265964102e-18j)  (-0.04301494321100177-4.7890400759735855e-18j)  (-0.002859725804926574+6.268160373063492e-17j)  (2.132593842350075e-05-3.0484909073609517e-18j)  (-0.0020617309657602082+1.1907979949320814e-17j)  (0.013838878539990444-7.736026908905098e-17j)
