 (-0.0002241457104205827+0.0j)  (5.404435430962076e-06+0.0j)  (-1.5039099557977413e-05+0.0j)  (4.506893658211571e-05+0.0j)  (-0.000134151079901994+0.0j)  (0.000711336293856988+0.0j)  (8.996890383245559e-05+0.0j)  (-0.00020359260572415613+0.0j)  (0.00013804584006584322+0.0j)  (-7.303061437855537e-05+0.0j)  (7.552973852437132e-05+0.0j)  (-5.607086944644177e-05+0.0j)  (-0.00020453899206956957+0.0j)  (7.616306446024854e-05+0.0j)  (-0.0001422613645903243+0.0j)  (1.3193716750646602e-05+0.0j)  (2.393778912431298e-06+0.0j)  (0.0002975974447207284+0.0j)  (-6.585531274804522e-05+0.0j)  (-1.75715229823036e-05+0.0j)  (0.00023531988066989262+0.0j)  (-0.0008983093202437357+0.0j)  (-0.00032056644191105603+0.0j)  (-0.0006306868357962802+0.0j)  (0.00039836848751825853+0.0j)  (4.703135246780989e-05+0.0j)  (0.0004358570765252654+0.0j)  (-0.0009133512955464619+0.0j)  (-0.0024246411288409903+0.0j)  (0.00018607171395264153+0.0j)  (0.0005680394359660915+0.0j)  (0.0003478421388626166+0.0j)  (-0.00024041932242091716+0.0j)  (-5.436989311292366e-07+0.0j)  (-8.606873111411813e-05+0.0j)  (-8.114468143097857e-05+0.0j)  (-0.000317139636822041+0.0j)  (0.0008562923396405932+0.0j)  (0.0008105126147099795+0.0j)  (-0.0001932261711322068+0.0j)  (-0.00030884268941073925+0.0j)  (-8.260468139714231e-05+0.0j)  (-5.149409955715895e-05+0.0j)  (-0.00016501220038023297+0.0j)  (-0.00022336173360604832+0.0j)  (-0.00176661797890841+0.0j)  (0.0008107828369275548+0.0j)  (-0.0005590247612294829+0.0j)  (-0.00025402016302368037+0.0j)  (-0.00015708920468999308+0.0j)  (-0.0003428370758089274+0.0j)  (0.00019991151479141142+0.0j)  (0.00016712841316199756+0.0j)  (0.003999398814413369+0.0j)  (-0.0003222839715508737+0.0j)  (-0.001658976160741605+0.0j)  (0.00628095839815199+0.0j)  (-0.0003266785088989948+0.0j)  (-0.0018752160677692482+0.0j)  (-0.001584081576957366+0.0j)  (-0.0013465590103513693+0.0j)  (-0.010338407823620216+0.0j)  (-0.018498781887494074+0.0j)  (0.02073312045076089+0.0j)  (0.010399355031723359+0.0j)  (0.006821117386479428+0.0j)  (0.0011666482266182497+0.0j)  (0.009764299124496851+0.0j)  (-0.020839707420625728+0.0j)  (-0.017200836940981824+0.0j)  (-0.013475751137641285+0.0j)  (-0.0038355723752315596+0.0j)  (0.03397632555711462+0.0j)  (0.009919781736672788+0.0j)  (0.0059543125754928814+0.0j)  (-0.01325173130908317+0.0j)  (-0.028489525183074148+0.0j)  (0.010229004716796226+0.0j)  (0.007125014718022084+0.0j)  (-0.005253658649822555+0.0j)  (0.07851465597445945+0.0j)  (0.004630522482446382+0.0j)  (0.007052452908919503+0.0j)  (-0.045244937717071096+0.0j)  (-0.057961920215004535+0.0j)  (0.004515612430428347+0.0j)  (0.03058711242958864+0.0j)  (-0.02841164950219302+0.0j)  (-0.02211297588634959+0.0j)  (0.09903966712217449+0.0j)  (-0.05173731774230443+0.0j)  (0.05473851921635702+0.0j)  (-0.05969749609966631+0.0j)  (0.025842227337364666+0.0j)  (0.005458442572992705+0.0j)  (-0.0010902480225231694+0.0j)  (-0.04054941267115655+0.0j)  (0.00017321862825862044+0.0j)  (0.0003472049020165257+0.0j)  (-0.00027164912921598546+0.0j)  (-0.000815590878967896+0.0j)  (0.020427693822858882+0.0j)  (-0.025362615783846746+0.0j)  (-0.06133208755412447+0.0j)  (0.00019907387642016108+0.0j)  (-0.014144739215665092+0.0j)  (0.00563537296401383+0.0j)  (-0.0486017656979818+0.0j)  (-0.008110757109707609+0.0j)  (0.005612155602005726+0.0j)  (-0.06452773543733203+0.0j)  (-0.1087386657738457+0.0j)  (0.00013712808813365313+0.0j)  (0.09220741741164963+0.0j)  (-0.07159880469197465+0.0j)  (-0.13478291442923565+0.0j)  (0.13588444233805258+0.0j)  (0.042486324950896694+0.0j)  (0.09705524521074728+0.0j)  (-0.06603434039825909+0.0j)  (-0.011334618120680252+0.0j)  (0.159058102027369+0.0j)  (0.03568749455153908+0.0j)  (-0.0019264540185875611+0.0j)  (-0.14500572576387058+0.0j)  (0.09917923202801865+0.0j)  (-0.4583941852214114+0.0j)  (0.32105810491453673+0.0j)  (0.3210581049138894+0.0j)  (-0.45839418522186587+0.0j)  (0.09917923202806571+0.0j)  (-0.14500572576383938+0.0j)  (-0.0019264540185889227+0.0j)  (0.03568749455153778+0.0j)  (-0.1590581020273721+0.0j)  (-0.011334618120699736+0.0j)  (-0.06603434039826779+0.0j)  (0.09705524521074112+0.0j)  (0.04248632495089321+0.0j)  (0.13588444233804833+0.0j)  (-0.13478291442922613+0.0j)  (-0.07159880469199403+0.0j)  (0.09220741741165882+0.0j)  (0.00013712808813837383+0.0j)  (-0.10873866577383806+0.0j)  (0.06452773543733104+0.0j)  (0.005612155602007531+0.0j)  (-0.008110757109707462+0.0j)  (0.04860176569798203+0.0j)  (-0.005635372964013976+0.0j)  (0.014144739215665232+0.0j)  (-0.00019907387642108024+0.0j)  (-0.06133208755412432+0.0j)  (0.025362615783847967+0.0j)  (-0.020427693822857772+0.0j)  (0.0008155908789678602+0.0j)  (0.0002716491292159801+0.0j)  (-0.00034720490201656305+0.0j)  (-0.0001732186282586594+0.0j)  (-0.04054941267115651+0.0j)  (0.0010902480225227996+0.0j)  (0.005458442572992594+0.0j)  (-0.02584222733736453+0.0j)  (0.05969749609966598+0.0j)  (-0.05473851921635655+0.0j)  (0.051737317742302856+0.0j)  (-0.0990396671221759+0.0j)  (0.022112975886349452+0.0j)  (0.028411649502190783+0.0j)  (-0.03058711242959334+0.0j)  (-0.0045156124304355175+0.0j)  (-0.057961920215008234+0.0j)  (0.045244937717063984+0.0j)  (0.00705245290892004+0.0j)  (0.004630522482446285+0.0j)  (-0.07851465597445959+0.0j)  (-0.0052536586498225695+0.0j)  (0.007125014718021811+0.0j)  (0.010229004716795814+0.0j)  (-0.02848952518307416+0.0j)  (0.013251731309083426+0.0j)  (0.005954312575492743+0.0j)  (0.009919781736672356+0.0j)  (-0.03397632555711458+0.0j)  (-0.0038355723752308787+0.0j)  (0.013475751137643564+0.0j)  (0.017200836940979673+0.0j)  (0.020839707420626265+0.0j)  (0.009764299124495928+0.0j)  (-0.0011666482266196236+0.0j)  (-0.006821117386480382+0.0j)  (-0.010399355031725534+0.0j)  (-0.020733120450761693+0.0j)  (-0.01849878188749121+0.0j)  (0.010338407823621021+0.0j)  (0.0013465590103513847+0.0j)  (0.0015840815769574655+0.0j)  (0.001875216067769219+0.0j)  (0.0003266785088989578+0.0j)  (0.006280958398152033+0.0j)  (-0.0016589761607415817+0.0j)  (-0.0003222839715509354+0.0j)  (0.003999398814413383+0.0j)  (0.00016712841316205327+0.0j)  (-0.00019991151479140215+0.0j)  (-0.0003428370758089266+0.0j)  (0.00015708920469002525+0.0j)  (0.00025402016302366904+0.0j)  (0.0005590247612294939+0.0j)  (0.0008107828369275136+0.0j)  (-0.0017666179789083813+0.0j)  (0.0002233617336061368+0.0j)  (0.00016501220038012227+0.0j)  (5.1494099557151624e-05+0.0j)  (8.260468139713985e-05+0.0j)  (0.0003088426894106792+0.0j)  (0.00019322617113225535+0.0j)  (0.0008105126147100025+0.0j)  (-0.0008562923396405175+0.0j)  (0.00031713963682202385+0.0j)  (8.114468143096506e-05+0.0j)  (8.606873111411196e-05+0.0j)  (5.436989311375198e-07+0.0j)  (0.00024041932242089943+0.0j)  (0.00034784213886261933+0.0j)  (-0.0005680394359661086+0.0j)  (-0.0001860717139526967+0.0j)  (-0.0024246411288409227+0.0j)  (0.000913351295546317+0.0j)  (0.0004358570765253696+0.0j)  (-4.7031352467804886e-05+0.0j)  (-0.0003983684875182442+0.0j)  (-0.0006306868357963024+0.0j)  (0.00032056644191103364+0.0j)  (0.0008983093202437413+0.0j)  (-0.0002353198806699335+0.0j)  (-1.7571522982299084e-05+0.0j)  (6.585531274805159e-05+0.0j)  (0.00029759744472073764+0.0j)  (-2.393778912438647e-06+0.0j)  (-1.3193716750654073e-05+0.0j)  (0.0001422613645903357+0.0j)  (7.61630644602562e-05+0.0j)  (-0.00020453899206957532+0.0j)  (5.6070869446442776e-05+0.0j)  (-7.552973852438215e-05+0.0j)  (-7.303061437855508e-05+0.0j)  (0.00013804584006585306+0.0j)  (-0.00020359260572418581+0.0j)  (8.996890383243353e-05+0.0j)  (-0.000711336293857051+0.0j)  (0.00013415107990200672+0.0j)  (-4.5068936582121235e-05+0.0j)  (1.5039099557982533e-05+0.0j)  (-5.404435430957565e-06+0.0j)  (0.00022414571042056922+0.0j)
 (0.005006157464247665+5.982310075936198e-18j)  (-0.00014897469132305673+4.1048896374486225e-19j)  (-0.0001911898969879322-1.1525983759030055e-18j)  (0.0007357550369321844+7.932945810791553e-19j)  (-0.0015601602605682403-1.0381971849446316e-18j)  (0.0028776162021951243+1.9804295994213194e-18j)  (-0.0014054633790610326-6.098838614056715e-18j)  (0.0024315799744437667+3.334785247424175e-18j)  (-0.0015366191901142476-5.439948404331732e-19j)  (-0.00014362449889286053+1.7944199299804778e-19j)  (0.000569660514759875-2.937108744605647e-18j)  (-0.0012160402150046329-7.996525674310385e-18j)  (-0.00393051961868305+3.67905942184361e-18j)  (0.014521162424095135+7.305259000385756e-17j)  (-0.023738275126835653-9.087369239576639e-17j)  (-0.009905379373267055+2.3105489689680523e-16j)  (-0.01261633260359366+3.5247737787716114e-15j)  (-0.008611100004638774-3.2056135880612297e-18j)  (-0.00476964634725593-1.4360794893338517e-17j)  (0.0005549198010625718+2.2950069582304697e-18j)  (-0.004737932574486851+7.261976329742487e-18j)  (0.008532372764208727-3.505074670833192e-17j)  (0.005554717929180419-2.993146541745464e-17j)  (0.04711491295946789+1.1195691508481746e-17j)  (0.005051541826786716-2.6933268808095693e-17j)  (-0.008413620844987021+2.070502829848155e-17j)  (0.0039731563468582975+2.0089395941258597e-17j)  (-0.011807862517608854-1.2173031956511394e-17j)  (-0.011998085536034889+6.8404314330839665e-18j)  (-0.001393293666560292-1.7315802481385488e-16j)  (0.017689437651922848+1.0457707367806074e-17j)  (0.004901882322039888+1.404578741575076e-17j)  (-0.00976063915577101+8.051430604028346e-18j)  (0.0038936112205723416+1.7489240680023027e-15j)  (-0.0011999501814365485-3.674441871489859e-17j)  (-0.0018959441003414943+5.337302281436964e-18j)  (0.019565817933081292-1.5378553045612736e-16j)  (0.007961214984309625+1.3717082495535256e-17j)  (0.005423009698850206+5.2431102891783314e-17j)  (0.007227169578697284+6.532168335345634e-17j)  (0.018809646402641943-2.9218620039500995e-17j)  (-0.01982897194590551-1.388969964585798e-16j)  (0.027247155972811268-2.730104129430251e-16j)  (-0.013750362462087358+2.989107298952365e-18j)  (-0.013032190495536241-4.8964410429244024e-17j)  (-0.08616384559788456-9.487930189635491e-17j)  (0.040774160844540774+5.225378854968934e-17j)  (0.007378676119688329+2.3295175644668617e-17j)  (-0.013933531557013174+1.1792124400784822e-17j)  (0.008611187757117986+2.552805688068355e-17j)  (-0.006026296121800322+7.675197591614248e-18j)  (0.0015177838177857542-1.7138319818075138e-18j)  (0.002133444137111173-8.593980879423478e-20j)  (0.0678497068169476+3.068811636381738e-17j)  (-0.005144980876306645-8.474049160370979e-18j)  (-0.00923835513002332-1.1411043402288916e-17j)  (0.02675361488609805+2.4287533512414293e-17j)  (0.0075048157559280005-4.207018878414628e-17j)  (-0.00879140936837013+5.711976334834721e-19j)  (-0.0016656385359483548-1.2941017106320316e-17j)  (-0.006018935383087955-6.3918173254898e-18j)  (-0.05227753002285582-1.0098386097170083e-17j)  (-0.08606630866704121-2.808491029819902e-18j)  (0.09432322699495327+1.2050805712909312e-17j)  (0.04715840187849684+1.769381817979275e-18j)  (0.025382930546361874+3.189824854783087e-17j)  (-0.0040377772599846104-4.4762400192271224e-17j)  (0.06031813176300608+3.919296708858462e-18j)  (-0.09710086034002584-7.445217227925702e-18j)  (-0.08201273829869489-5.825674480035107e-19j)  (-0.0317429225514482+6.369975687035837e-18j)  (-0.02381835847039694-4.331254717684649e-17j)  (0.15160237433596332+1.1655797008980643e-17j)  (0.007898053985766679+4.63930378010501e-18j)  (-0.005402734338726057+2.5298722650633712e-17j)  (-0.0547693495464125+1.6549364975954413e-18j)  (-0.12015435493275399-1.736799663817737e-17j)  (0.030614044606898858-1.561058795855785e-17j)  (0.032485817655588514+1.6382303532709665e-17j)  (-0.0038606615116635393+2.642814252433917e-18j)  (0.05933816219234933+3.56059558497435e-18j)  (0.012761654184767855+4.930202782797435e-17j)  (0.03288263989186127-1.301721654031065e-17j)  (-0.18092017065845137-4.645590010957379e-16j)  (-0.10528212426110004+3.8552623075328517e-16j)  (-0.01534782782830213+8.21751700817959e-17j)  (0.2030509518059121+3.7363229223235123e-16j)  (0.024855144200720283+2.7979718697356555e-16j)  (-0.11054694748944224-1.542730072107773e-16j)  (0.32471517169257486-3.9837484868768074e-18j)  (-0.12642006915885132-1.1283582010242386e-16j)  (-0.09312126627804826-8.768530242338051e-17j)  (-0.32196337675028747-6.744905791114543e-17j)  (0.06806785392018706-7.486492889934041e-17j)  (0.07194176241568102+2.1941861294021422e-16j)  (0.0023796938229773807+5.724392530174621e-19j)  (0.06666390969428172+1.074497370337569e-17j)  (0.002037703316569316+1.0159130083033389e-17j)  (0.002437694982879458+1.71080686209476e-18j)  (-0.0014909772656681063-2.047404479063239e-18j)  (-0.014770081586300627-1.1131261930328931e-16j)  (0.07389774225188382+1.9849960766002654e-18j)  (-0.09415820285195516-1.4352151621476498e-17j)  (0.009901398412870493+2.404460969633473e-18j)  (-0.028561128043855914+5.990793343434316e-16j)  (-0.10553284371120791-1.4140426050584758e-17j)  (-0.0059664051308403795+1.026146937641243e-19j)  (0.033594610195278304+2.6657975592568682e-18j)  (-0.0032332716065169515+2.6133274234423675e-19j)  (0.0021426861842726084-7.608999102333208e-19j)  (-0.024656492246326885+1.3665565142155237e-18j)  (-0.04062006950205448-3.2224744070750147e-19j)  (0.0001009786538392928+7.35079141476791e-17j)  (0.035437817155679036-3.9324777124644444e-19j)  (-0.02702139861722669-1.1289047414565384e-18j)  (-0.04886961415842245-1.867960413640119e-18j)  (0.04743936726642446+3.1366078724608252e-18j)  (0.014206564756158956+4.748868422385231e-18j)  (0.03357608128170881+2.818061194102141e-18j)  (-0.022731341221781394-1.2404637920244378e-18j)  (-0.0018831339169428397+3.0700628285321307e-16j)  (0.052654255843096145+2.5173429727420746e-17j)  (0.011104163596326759-2.5332084019352443e-19j)  (-0.0004677829519985359-1.1875402987126817e-18j)  (-0.006002381501914268-2.8437212157051555e-19j)  (0.003921013192350422-1.5501372281163482e-20j)  (-0.002048174368636418-2.0069987446760814e-19j)  (0.0012106274314904856-1.8811283219630738e-19j)  (-0.001210627431487624+1.8811283219639135e-19j)  (0.002048174368638115+2.00699874467301e-19j)  (-0.003921013192352558+1.5501372280528695e-20j)  (0.006002381501913047+2.843721215705217e-19j)  (0.0004677829519990119+1.1875402987150683e-18j)  (-0.011104163596326155+2.5332084019316544e-19j)  (0.052654255843097575+2.517342972744249e-17j)  (0.0018831339169494534-3.070062828529561e-16j)  (0.022731341221784558+1.2404637920145554e-18j)  (-0.03357608128170678-2.818061194104856e-18j)  (-0.0142065647561577-4.748868422396643e-18j)  (-0.04743936726642302-3.136607872457132e-18j)  (0.048869614158418756+1.8679604136423702e-18j)  (0.027021398617233912+1.1289047414569451e-18j)  (-0.03543781715568258+3.9324777124732575e-19j)  (-0.00010097865384104962-7.350791414512941e-17j)  (0.040620069502051624+3.222474407086262e-19j)  (-0.024656492246326468+1.3665565142163318e-18j)  (-0.002142686184273377+7.608999102311345e-19j)  (0.0032332716065168908-2.613327423448076e-19j)  (0.03359461019527847+2.665797559257262e-18j)  (-0.00596640513083969+1.0261469376649397e-19j)  (-0.1055328437112105-1.4140426050592373e-17j)  (-0.028561128043852645+5.990793343408036e-16j)  (-0.009901398412870743-2.404460969636342e-18j)  (-0.094158202851959-1.435215162147834e-17j)  (0.07389774225187962+1.98499607660083e-18j)  (-0.014770081586300393-1.113126193032911e-16j)  (-0.001490977265668197-2.0474044790551637e-18j)  (0.0024376949828798147+1.7108068620958658e-18j)  (0.0020377033165688836+1.0159130083022488e-17j)  (-0.06666390969428054-1.0744973703382198e-17j)  (0.002379693822977527+5.724392530217986e-19j)  (-0.07194176241567894-2.1941861294020566e-16j)  (0.06806785392018727-7.486492889933467e-17j)  (-0.32196337675028475-6.744905791115401e-17j)  (-0.09312126627805202-8.768530242339142e-17j)  (-0.12642006915884946-1.1283582010242532e-16j)  (0.32471517169257846-3.983748486871077e-18j)  (-0.11054694748943678-1.542730072107668e-16j)  (0.02485514420073616+2.797971869735823e-16j)  (0.20305095180591498+3.73632292232282e-16j)  (-0.015347827828309707+8.217517008162277e-17j)  (0.10528212426112316-3.855262307532705e-16j)  (-0.1809201706584339-4.645590010958202e-16j)  (-0.032882639891865545+1.301721654018721e-17j)  (-0.01276165418476826-4.930202782796254e-17j)  (0.05933816219234955+3.560595584973648e-18j)  (0.0038606615116648438-2.6428142524291006e-18j)  (-0.032485817655586974-1.638230353270863e-17j)  (-0.030614044606897997+1.561058795855105e-17j)  (0.12015435493275545+1.7367996638173636e-17j)  (-0.05476934954641382+1.6549364975902428e-18j)  (0.005402734338726699-2.5298722650612968e-17j)  (-0.007898053985763827-4.6393037801403e-18j)  (0.15160237433596266+1.1655797009010222e-17j)  (0.023818358470390953+4.3312547175621387e-17j)  (-0.031742922551457886+6.36997568631672e-18j)  (-0.08201273829868987-5.825674475488387e-19j)  (-0.09710086034002696-7.445217227989569e-18j)  (-0.060318131763002346-3.9192967089130935e-18j)  (-0.004037777259978684-4.4762400188350283e-17j)  (0.02538293054637066+3.1898248546508435e-17j)  (0.047158401878504064+1.769381818855533e-18j)  (0.09432322699495913+1.2050805712840533e-17j)  (0.08606630866702884+2.8084910295372433e-18j)  (-0.05227753002285884-1.0098386097390693e-17j)  (-0.0060189353830870955-6.391817325023706e-18j)  (-0.0016656385359485187-1.2941017106245973e-17j)  (-0.008791409368370778+5.711976332609178e-19j)  (0.0075048157559279285-4.207018878365213e-17j)  (-0.026753614886097912-2.428753351241087e-17j)  (0.00923835513002277+1.1411043402298027e-17j)  (0.005144980876307852+8.474049160326262e-18j)  (-0.06784970681694778-3.0688116363821633e-17j)  (-0.0021334441371120673+8.593980883012131e-20j)  (0.0015177838177859485-1.7138319818100255e-18j)  (0.0060262961218001425-7.675197591618464e-18j)  (0.008611187757116619+2.5528056880588233e-17j)  (-0.013933531557014489+1.1792124400861205e-17j)  (0.007378676119687678+2.3295175644653918e-17j)  (-0.04077416084454122-5.2253788549690005e-17j)  (0.08616384559788436+9.487930189634658e-17j)  (-0.01303219049554386-4.896441042936569e-17j)  (-0.013750362462079998+2.989107299086357e-18j)  (0.027247155972810536-2.7301041294306156e-16j)  (-0.019828971945905178-1.388969964585168e-16j)  (0.01880964640264158-2.921862003964837e-17j)  (0.007227169578702692+6.532168335378959e-17j)  (-0.005423009698850779-5.243110289182324e-17j)  (0.007961214984310164+1.3717082495523109e-17j)  (0.019565817933080442-1.5378553045613993e-16j)  (-0.0018959441003405905+5.337302281466297e-18j)  (-0.0011999501814375774-3.6744418714998543e-17j)  (0.003893611220572084+1.7489240679964121e-15j)  (-0.009760639155769496+8.05143060399976e-18j)  (-0.004901882322040559-1.404578741574475e-17j)  (0.017689437651922574+1.0457707367778467e-17j)  (-0.0013932936665605887-1.7315802481370717e-16j)  (0.011998085536035069-6.8404314330868384e-18j)  (-0.01180786251760819-1.2173031956514617e-17j)  (-0.003973156346860228-2.0089395941248015e-17j)  (-0.008413620844987396+2.070502829849884e-17j)  (0.005051541826786591-2.6933268808101514e-17j)  (-0.047114912959467306-1.1195691508475503e-17j)  (0.005554717929179423-2.9931465417452577e-17j)  (0.008532372764208871-3.505074670832502e-17j)  (-0.004737932574486615+7.261976329771755e-18j)  (-0.0005549198010626735-2.2950069582560772e-18j)  (-0.004769646347255852-1.4360794893348424e-17j)  (0.008611100004638123+3.205613588059954e-18j)  (-0.012616332603593882+3.5247737787622887e-15j)  (-0.00990537937326489+2.3105489689633226e-16j)  (-0.023738275126836357-9.087369239578863e-17j)  (-0.014521162424095803-7.305259000384728e-17j)  (0.003930519618683332-3.679059421842156e-18j)  (-0.0012160402150049893-7.996525674298368e-18j)  (0.0005696605147597333-2.9371087446015116e-18j)  (0.0001436244988931126-1.7944199299924416e-19j)  (0.001536619190113867+5.439948404321871e-19j)  (-0.0024315799744437814-3.334785247422696e-18j)  (0.001405463379060728+6.098838614057285e-18j)  (0.0028776162021951573+1.9804295994215413e-18j)  (-0.001560160260568249-1.0381971849440338e-18j)  (0.0007357550369320566+7.932945810784496e-19j)  (-0.00019118989698753517-1.1525983759010149e-18j)  (-0.00014897469132299515+4.1048896374569406e-19j)  (0.0050061574642474415+5.982310075936143e-18j)
