 (-0.0013368252636280283+0.0j)  (0.015158622936862516+0.0j)  (-0.0029164418560045035+0.0j)  (0.004157648019684371+0.0j)  (-0.00884291417360678+0.0j)  (0.007920124427496074+0.0j)  (-0.0024933111915634867+0.0j)  (0.000239173152683584+0.0j)  (-0.006865268206573287+0.0j)  (0.005708897892088063+0.0j)  (0.010112552214215087+0.0j)  (-0.004828945789767282+0.0j)  (0.06263567235312073+0.0j)  (-0.003422982498099996+0.0j)  (0.0405504556041995+0.0j)  (-0.015994160492359702+0.0j)  (0.023432984966904657+0.0j)  (0.0216683740435039+0.0j)  (-0.02950363475659991+0.0j)  (-0.013706322110690136+0.0j)  (0.00654469788134095+0.0j)  (0.06019732900452791+0.0j)  (-0.057107954502976004+0.0j)  (0.07341348240363713+0.0j)  (0.013631931156487953+0.0j)  (0.01871359586496765+0.0j)  (-0.08832621143909611+0.0j)  (-0.02205575934720895+0.0j)  (-0.035092430401491376+0.0j)  (0.08230053334311134+0.0j)  (0.07235451888329857+0.0j)  (-0.010578978425304806+0.0j)  (-0.026391274988602054+0.0j)  (-0.017728623424437474+0.0j)  (-0.0033573021973049718+0.0j)  (0.04104883138780716+0.0j)  (0.07580464118270536+0.0j)  (-0.09245696060747916+0.0j)  (-0.08957485411634934+0.0j)  (0.025414812945003504+0.0j)  (0.0742052536497533+0.0j)  (0.2096832391682209+0.0j)  (-0.0159377633339415+0.0j)  (-0.06390863680091789+0.0j)  (-0.04035099103907687+0.0j)  (-0.028804239453419353+0.0j)  (-0.03606678795645978+0.0j)  (0.123450396644074+0.0j)  (0.07155247725550344+0.0j)  (0.03050952270272586+0.0j)  (-0.09415068048813759+0.0j)  (-0.030100009967330414+0.0j)  (-0.014622445278584785+0.0j)  (0.09752236060165735+0.0j)  (0.00989026121583486+0.0j)  (0.025602220401547842+0.0j)  (0.05321199929068355+0.0j)  (-0.060715308027828464+0.0j)  (-0.06485081405174166+0.0j)  (-0.052068717945785416+0.0j)  (0.02321648225756697+0.0j)  (0.13109355506531098+0.0j)  (0.00821094548922985+0.0j)  (-0.03907701289467568+0.0j)  (-0.06017070056123362+0.0j)  (0.06014268393199351+0.0j)  (0.02768453889609117+0.0j)  (0.0148854318487535+0.0j)  (0.03574398643111037+0.0j)  (0.0012934056924040903+0.0j)  (-0.0892434546646116+0.0j)  (-0.040104538989438665+0.0j)  (-0.006385319322889855+0.0j)  (0.1322917504109971+0.0j)  (0.0940845404987476+0.0j)  (0.0860800932102131+0.0j)  (-0.053636336217071305+0.0j)  (-0.014642154984237541+0.0j)  (-0.026092871581351006+0.0j)  (-0.06133563539503214+0.0j)  (0.046200713428326386+0.0j)  (0.05889471256100648+0.0j)  (0.02044568350152203+0.0j)  (-0.015730313664876185+0.0j)  (-0.0741940860571413+0.0j)  (-0.018824780403194033+0.0j)  (-0.002715189709780215+0.0j)  (0.06276304280552458+0.0j)  (0.038580442082081993+0.0j)  (-0.027498364144757873+0.0j)  (-0.03669963755488845+0.0j)  (-0.06069650610009179+0.0j)  (0.08369042806264906+0.0j)  (0.005454148943031264+0.0j)  (0.0944172795884561+0.0j)  (-0.06192160411256042+0.0j)  (-0.10849871161080767+0.0j)  (-0.056265212363915316+0.0j)  (0.08164824655304437+0.0j)  (-0.00519221270990843+0.0j)  (-0.0204772177504809+0.0j)  (-0.015384643335827779+0.0j)  (-0.03611793013173308+0.0j)  (0.04597251505520066+0.0j)  (0.019301742475352518+0.0j)  (-0.14633418029757866+0.0j)  (-0.029471882864893783+0.0j)  (0.012411951115524922+0.0j)  (0.0735128396385338+0.0j)  (-0.1437967955590946+0.0j)  (-0.02314007463822973+0.0j)  (0.0995373719093931+0.0j)  (-0.08067758861012572+0.0j)  (0.1873277829480954+0.0j)  (0.2015185430392582+0.0j)  (-0.08062114162195039+0.0j)  (0.023665998568721883+0.0j)  (-0.11430995731031546+0.0j)  (-0.007183377936261814+0.0j)  (0.0011687714289071417+0.0j)  (-0.038774687190004056+0.0j)  (0.02320701092301441+0.0j)  (-0.005542716552556568+0.0j)  (0.007541883496439885+0.0j)  (-0.0560756840623458+0.0j)  (0.008224492346517407+0.0j)  (-0.053732067422746645+0.0j)  (0.015654353402424714+0.0j)  (-0.015654353402424978+0.0j)  (0.05373206742274684+0.0j)  (-0.008224492346517797+0.0j)  (0.05607568406234626+0.0j)  (-0.007541883496439813+0.0j)  (0.005542716552556367+0.0j)  (-0.02320701092301286+0.0j)  (0.038774687190005014+0.0j)  (0.0011687714289076586+0.0j)  (-0.007183377936261551+0.0j)  (0.11430995731031497+0.0j)  (-0.02366599856872322+0.0j)  (-0.0806211416219461+0.0j)  (0.20151854303925446+0.0j)  (-0.18732778294810415+0.0j)  (0.08067758861012143+0.0j)  (-0.09953737190939084+0.0j)  (-0.023140074638230604+0.0j)  (0.14379679555909505+0.0j)  (-0.07351283963853017+0.0j)  (-0.012411951115523373+0.0j)  (-0.029471882864892728+0.0j)  (0.14633418029757822+0.0j)  (0.019301742475352563+0.0j)  (-0.045972515055201224+0.0j)  (-0.03611793013173174+0.0j)  (0.01538464333582817+0.0j)  (0.02047721775047739+0.0j)  (0.005192212709922611+0.0j)  (-0.08164824655304154+0.0j)  (-0.056265212363918064+0.0j)  (-0.10849871161080443+0.0j)  (0.06192160411255603+0.0j)  (0.09441727958845722+0.0j)  (0.005454148943033295+0.0j)  (-0.08369042806265177+0.0j)  (-0.06069650610009158+0.0j)  (0.03669963755489124+0.0j)  (0.02749836414475814+0.0j)  (0.03858044208208313+0.0j)  (-0.06276304280552482+0.0j)  (-0.0027151897097809742+0.0j)  (-0.01882478040319137+0.0j)  (0.07419408605714826+0.0j)  (0.01573031366483931+0.0j)  (0.020445683501522784+0.0j)  (0.05889471256100606+0.0j)  (-0.04620071342832772+0.0j)  (-0.061335635395030196+0.0j)  (-0.02609287158134965+0.0j)  (0.014642154984237517+0.0j)  (0.05363633621707027+0.0j)  (0.0860800932102158+0.0j)  (0.09408454049873784+0.0j)  (-0.13229175041100122+0.0j)  (-0.006385319322893873+0.0j)  (-0.040104538989438575+0.0j)  (0.08924345466461565+0.0j)  (0.0012934056924053807+0.0j)  (0.03574398643110697+0.0j)  (-0.014885431848759864+0.0j)  (-0.027684538896087126+0.0j)  (-0.0601426839319964+0.0j)  (0.06017070056123228+0.0j)  (0.039077012894669194+0.0j)  (0.008210945489235026+0.0j)  (0.13109355506531253+0.0j)  (-0.023216482257569747+0.0j)  (-0.05206871794578589+0.0j)  (-0.06485081405174062+0.0j)  (0.060715308027828666+0.0j)  (0.05321199929068428+0.0j)  (0.02560222040155293+0.0j)  (0.009890261215833071+0.0j)  (-0.09752236060165687+0.0j)  (-0.014622445278585708+0.0j)  (0.030100009967332024+0.0j)  (0.09415068048813464+0.0j)  (0.030509522702740703+0.0j)  (0.0715524772554847+0.0j)  (-0.12345039664408383+0.0j)  (-0.036066787956459574+0.0j)  (0.028804239453418687+0.0j)  (0.040350991039080464+0.0j)  (0.0639086368009238+0.0j)  (0.015937763333922494+0.0j)  (-0.2096832391682139+0.0j)  (-0.07420525364977328+0.0j)  (-0.025414812945001267+0.0j)  (-0.08957485411633767+0.0j)  (0.09245696060748387+0.0j)  (0.07580464118270659+0.0j)  (-0.041048831387806226+0.0j)  (-0.0033573021973049284+0.0j)  (-0.01772862342443736+0.0j)  (-0.026391274988602203+0.0j)  (0.010578978425300976+0.0j)  (0.07235451888329554+0.0j)  (-0.0823005333431099+0.0j)  (-0.03509243040149594+0.0j)  (-0.022055759347211084+0.0j)  (0.08832621143909626+0.0j)  (0.018713595864967906+0.0j)  (0.013631931156487111+0.0j)  (-0.07341348240363982+0.0j)  (-0.05710795450296799+0.0j)  (0.060197329004534145+0.0j)  (-0.00654469788134535+0.0j)  (-0.013706322110687617+0.0j)  (0.02950363475660122+0.0j)  (0.021668374043503948+0.0j)  (-0.023432984966904172+0.0j)  (0.015994160492359615+0.0j)  (0.0405504556041986+0.0j)  (-0.0034229824981003715+0.0j)  (0.06263567235312088+0.0j)  (-0.004828945789768046+0.0j)  (0.010112552214215302+0.0j)  (-0.005708897892088215+0.0j)  (0.006865268206573448+0.0j)  (-0.0002391731526837885+0.0j)  (0.002493311191564118+0.0j)  (-0.007920124427496414+0.0j)  (0.008842914173606775+0.0j)  (-0.004157648019684414+0.0j)  (0.0029164418560044033+0.0j)  (-0.0151586229368626+0.0j)  (0.0013368252636276165+0.0j)
 (0.0005101853940050753-2.8073763690615675e-18j)  (-0.006035859536478123+3.1758877228536855e-17j)  (0.001507236052885822-4.456806399685252e-18j)  (-0.001858899922127918+1.0664193254780506e-17j)  (0.001904605523760516-5.306517298088406e-18j)  (0.0012400640159049865-1.823795611161702e-18j)  (-0.028936477270291073+6.253721309800936e-17j)  (-0.017532447274921887-1.9069150067812853e-17j)  (0.004279856612320167-2.607991923629045e-17j)  (0.008275049720264275-3.734128579503706e-17j)  (-0.004898392780051801+5.7261136664411255e-18j)  (-0.0053227691066185245+6.1924375124488095e-18j)  (-0.03337239992142308+1.022750117407792e-16j)  (0.008109449634516121+4.653233178829459e-17j)  (-0.0228033316924929+7.544059818156522e-17j)  (0.007597332963109448-4.446546680349564e-17j)  (-0.023826666446885296+3.94000657695211e-17j)  (-0.02916578013616713+1.184543350739312e-17j)  (0.008490144367911342-8.287114514340796e-17j)  (0.018683979052809874-6.524496428117329e-17j)  (-0.0003417194782656787-5.1322799080566754e-17j)  (-0.06355382739827443+9.427748053207424e-17j)  (0.09569687049144966-2.4740008780840282e-16j)  (0.032288763592059705+5.40596417226695e-17j)  (0.01206399519534232+1.4559287490050672e-18j)  (0.07493110548103488-2.6907059440528584e-16j)  (-0.05447042830392232-7.182000898948154e-17j)  (-0.03029240996543717+1.5076078466442544e-16j)  (-0.06214210132498662+1.2874818943010746e-16j)  (0.07156230611220576+9.900844665234941e-17j)  (0.012551091016109087+2.393505677166879e-16j)  (-0.06466596610400265+2.2575126556361116e-15j)  (0.033444032943744824-3.628202810418832e-17j)  (-0.06148636519076538-1.2253031616925095e-16j)  (0.006425298097837834-6.909016415507374e-17j)  (-0.03750216463164304+4.625925477338065e-18j)  (0.03856383589145451+1.3486287296153477e-16j)  (-0.09986299670919284+8.085034664185785e-17j)  (-0.09247212256815641+7.219665114111839e-17j)  (-0.05039304432970446+3.6458662223710204e-16j)  (0.056798486096452494-4.4162856728682766e-18j)  (0.20276748270563905-5.388635575724173e-17j)  (-0.02591308495466396-1.8099659023518054e-16j)  (-0.03834363747052234+2.9015774782086134e-17j)  (-0.07044450808594639+4.2016145738409226e-17j)  (0.005848717263676157-4.1437254607669103e-17j)  (-0.04211842199351097+1.1341852517088138e-17j)  (0.10879226336813372-4.787761235475689e-17j)  (0.07399880572300302-1.670716862551191e-16j)  (-0.05986618697463504+2.797350852082374e-16j)  (-0.05780108071077393-3.966089595265689e-17j)  (0.0006945978913375159-9.376164155818804e-17j)  (-0.0004134684980531371-9.028050277553544e-17j)  (0.059747822562161726-2.1800871329428723e-17j)  (0.07442903402238531+8.087834214466217e-16j)  (-0.027982437251399497+1.1087879742073593e-17j)  (0.018787994010172587+5.775030549766257e-17j)  (-0.017513501119808386+1.1698869002569285e-16j)  (-0.07488425211523746+2.188740899402261e-17j)  (-0.05839019231930754+1.4478597144785195e-16j)  (0.062388467056950545+5.4713248802787885e-17j)  (0.11183582539215745+6.543543624327209e-18j)  (0.0015894919667425993+7.766649534420548e-17j)  (-0.03161315269921587+1.0513634974235894e-17j)  (0.06775673871860513-2.2991954422002663e-16j)  (0.11221271150021662+1.4892287241702454e-16j)  (0.019379214707043818-1.0355128794840051e-16j)  (0.05514271633394967-1.1641418447997879e-16j)  (0.08368671012876328-6.757725424201896e-17j)  (-0.03584327931848867+2.540499189439374e-15j)  (-0.13643711448337736+3.232158592004041e-17j)  (-0.05492885953654418+6.480831602322539e-17j)  (-0.016860232969232513+8.154910238981762e-17j)  (0.07745338845671235+3.7187728224635224e-17j)  (0.13443541710371998-2.898978992253511e-16j)  (0.05326169054217239+1.8693650217840986e-16j)  (-0.03310643574605157-1.551379649169363e-17j)  (-0.07155462331083694+1.021017195482968e-16j)  (-0.0110845410352132+3.8761366116538245e-17j)  (-0.011079092001749814+6.666315806144164e-18j)  (-0.0017396764462189879-3.023920765566481e-17j)  (0.08205079704815232+5.363658065651388e-17j)  (0.06776108005338222-5.895883388559524e-17j)  (0.019804653226192345-1.5138655108859605e-15j)  (-0.06232987320387058+2.7576054761557273e-16j)  (-0.037505079386241216+5.916950895061187e-17j)  (-0.00936937184616835+6.076011507091183e-17j)  (0.07180576992142795+1.4892113994696877e-17j)  (-0.08328992600966946-4.162276489415654e-18j)  (0.0473896993998878-3.5095762891147736e-17j)  (-0.09372968368084009-1.6292864656119405e-16j)  (-0.07901355608027562+7.746841604968361e-17j)  (-0.06762277964122276+1.0305464406343804e-16j)  (0.0032619588811589268-7.100517352081568e-17j)  (0.11246761347958079-1.9287291563623845e-17j)  (0.008145691442114814+2.024533351045536e-17j)  (0.07178764290313319-4.6727547764208815e-17j)  (-0.11224439431453978-6.244867605832538e-17j)  (-0.1067828206998612+4.891640244120782e-17j)  (0.04395105201031198+5.934549943307978e-16j)  (0.012331204743755146-1.0932895933329951e-16j)  (0.008395691427523475-4.291358795620738e-17j)  (-0.030053641142980092+1.508228321095511e-17j)  (0.03810330455652797-1.4216883016999824e-17j)  (0.033126700994881686-4.1539622278358903e-17j)  (-0.10115968217472612-1.8087573828999083e-17j)  (0.003139535991792515+8.081561869892637e-17j)  (-0.011789754703767214+2.4877028569079634e-17j)  (0.069337365818629-4.976036459663256e-18j)  (-0.1347470592226408+3.343119865244594e-17j)  (-0.019519116758537597-4.892137687727909e-18j)  (0.0797221655511859-8.344994389827361e-18j)  (-0.07311907078223853+1.3577537581650527e-17j)  (0.1801159149105546-2.780680636458304e-17j)  (0.20192210894731083-1.7652389290852838e-17j)  (-0.05373043215585878+2.3510319868339315e-17j)  (0.033153118456116966-2.4452085945413824e-17j)  (-0.06285066994122461-3.098777906432591e-18j)  (-0.000971853751650307+5.825642761917532e-19j)  (-0.002340177033787318+5.7659422033738886e-18j)  (-0.018440899200506816-1.3954416090796508e-18j)  (0.020758038358888647-6.224617426685018e-18j)  (-0.0001792627177180199-7.824166552820663e-18j)  (0.003388469859679331+2.1062225823359374e-19j)  (-0.04722640977365994+6.144435842836852e-18j)  (0.0061227758677139124-1.0958594374145977e-18j)  (-0.044755615224129526+5.483560175718392e-18j)  (0.012914989342384792-1.5399422908038445e-18j)  (0.012914989342385086-1.5399422908035857e-18j)  (-0.04475561522412971+5.483560175718263e-18j)  (0.006122775867714257-1.0958594374146402e-18j)  (-0.04722640977366062+6.1444358428369155e-18j)  (0.003388469859679246+2.106222582336387e-19j)  (-0.00017926271771786118-7.82416655281993e-18j)  (0.020758038358888013-6.224617426685455e-18j)  (-0.018440899200507843-1.3954416090797248e-18j)  (0.002340177033786923-5.765942203369758e-18j)  (0.0009718537516500104-5.825642761928626e-19j)  (-0.06285066994122405-3.0987779064331086e-18j)  (0.03315311845611815-2.445208594541443e-17j)  (0.05373043215585445-2.3510319868338193e-17j)  (-0.20192210894730672+1.765238929085211e-17j)  (0.18011591491056392-2.7806806364584935e-17j)  (-0.07311907078223476+1.3577537581650042e-17j)  (0.07972216555118374-8.344994389826626e-18j)  (0.019519116758539456+4.892137687730879e-18j)  (-0.1347470592226413+3.343119865244775e-17j)  (0.06933736581862641-4.976036459662057e-18j)  (-0.011789754703768291+2.4877028569082716e-17j)  (-0.003139535991793646-8.081561869891832e-17j)  (-0.10115968217472607-1.8087573828997906e-17j)  (-0.03312670099488282+4.1539622278358324e-17j)  (0.03810330455653085-1.421688301699958e-17j)  (0.03005364114297957-1.5082283210956708e-17j)  (0.008395691427528006-4.291358795620683e-17j)  (0.012331204743726547-1.09328959333499e-16j)  (0.043951052010324204+5.93454994329891e-16j)  (-0.10678282069986131+4.8916402441205046e-17j)  (0.11224439431453123+6.244867605836849e-17j)  (-0.07178764290314252+4.6727547764175584e-17j)  (0.00814569144210582+2.0245333510454967e-17j)  (-0.11246761347958016+1.9287291563606016e-17j)  (-0.0032619588811644727+7.100517352085728e-17j)  (-0.06762277964122107+1.0305464406343102e-16j)  (0.07901355608027455-7.746841604966792e-17j)  (-0.09372968368084386-1.6292864656116871e-16j)  (0.04738969939989063-3.5095762891154047e-17j)  (0.08328992600966778+4.162276489421636e-18j)  (0.07180576992142623+1.4892113994689068e-17j)  (0.009369371846169422-6.076011507087598e-17j)  (0.03750507938623887-5.916950895060443e-17j)  (-0.062329873203858494+2.7576054761567e-16j)  (0.01980465322622347-1.5138655108901348e-15j)  (-0.06776108005338242+5.89588338856072e-17j)  (-0.08205079704814938-5.363658065650092e-17j)  (-0.0017396764462179123-3.023920765564673e-17j)  (0.011079092001751181-6.666315806151256e-18j)  (0.011084541035208784-3.8761366116557677e-17j)  (-0.07155462331083419+1.0210171954823863e-16j)  (-0.03310643574605037-1.5513796491682316e-17j)  (-0.05326169054217779-1.8693650217839627e-16j)  (-0.13443541710371576+2.898978992253788e-16j)  (0.07745338845671404+3.718772822464058e-17j)  (0.016860232969241717-8.154910238989567e-17j)  (0.054928859536540815-6.480831602318959e-17j)  (-0.13643711448338197+3.2321585920052947e-17j)  (0.03584327931848069-2.540499189435837e-15j)  (-0.08368671012875373+6.757725424193156e-17j)  (0.05514271633397229-1.1641418448007148e-16j)  (0.01937921470703755-1.0355128794830892e-16j)  (0.11221271150021558+1.4892287241697716e-16j)  (0.06775673871860693-2.2991954422003373e-16j)  (-0.03161315269920939+1.0513634974243373e-17j)  (-0.001589491966746794-7.766649534415068e-17j)  (-0.11183582539215803-6.543543624332341e-18j)  (0.06238846705695242+5.471324880273949e-17j)  (0.05839019231930432-1.4478597144783344e-16j)  (0.07488425211523803-2.188740899403202e-17j)  (-0.017513501119809607+1.1698869002568718e-16j)  (-0.018787994010178423-5.775030549764275e-17j)  (0.027982437251398012-1.108787974210542e-17j)  (-0.07442903402238418-8.087834214466453e-16j)  (0.059747822562162795-2.180087132940643e-17j)  (0.0004134684980492513+9.028050277544328e-17j)  (0.0006945978913352746-9.376164155821739e-17j)  (-0.05780108071077049-3.966089595263152e-17j)  (0.05986618697462003-2.7973508520858797e-16j)  (-0.07399880572301629+1.670716862553468e-16j)  (0.10879226336813475-4.787761235475106e-17j)  (0.042118421993510936-1.134185251708415e-17j)  (0.005848717263678912-4.1437254607638005e-17j)  (-0.07044450808594815+4.2016145738370585e-17j)  (-0.038343637470533556+2.9015774782091384e-17j)  (-0.025913084954647635-1.8099659023541866e-16j)  (0.2027674827056333-5.388635575724995e-17j)  (0.05679848609647567-4.416285672846848e-18j)  (-0.050393044329708966+3.6458662223706954e-16j)  (0.09247212256814284-7.21966511410914e-17j)  (-0.09986299670920028+8.085034664188035e-17j)  (-0.038563835891455386-1.348628729615381e-16j)  (-0.03750216463164413+4.625925477332863e-18j)  (-0.006425298097829822+6.909016415501062e-17j)  (0.061486365190765266+1.2253031616927368e-16j)  (-0.03344403294374255+3.628202810419731e-17j)  (-0.06466596610400266+2.2575126556373375e-15j)  (-0.01255109101610706-2.393505677167587e-16j)  (0.07156230611220128+9.90084466523561e-17j)  (0.06214210132499164-1.2874818943012518e-16j)  (0.03029240996543515-1.5076078466438213e-16j)  (-0.05447042830392136-7.182000898947988e-17j)  (-0.07493110548103595+2.6907059440528515e-16j)  (-0.012063995195338253-1.4559287490188384e-18j)  (0.032288763592063244+5.4059641722666276e-17j)  (-0.09569687049144232+2.4740008780838794e-16j)  (0.06355382739828619-9.42774805321098e-17j)  (-0.0003417194782706469-5.132279908054798e-17j)  (-0.018683979052810683+6.524496428119287e-17j)  (0.008490144367911838-8.28711451434104e-17j)  (0.02916578013616589-1.1845433507391494e-17j)  (-0.02382666644688572+3.9400065769518724e-17j)  (0.0075973329631097-4.446546680349689e-17j)  (0.022803331692491657-7.544059818156368e-17j)  (-0.008109449634516326-4.6532331788289094e-17j)  (0.03337239992142306-1.022750117407795e-16j)  (0.005322769106617731-6.192437512449062e-18j)  (0.004898392780051733-5.726113666441067e-18j)  (0.008275049720263114-3.734128579502991e-17j)  (0.004279856612320094-2.60799192362865e-17j)  (-0.017532447274921953-1.9069150067814576e-17j)  (-0.02893647727029133+6.253721309800656e-17j)  (0.0012400640159039508-1.8237956111576038e-18j)  (0.001904605523759895-5.306517298088295e-18j)  (-0.0018588999221283977+1.0664193254780746e-17j)  (0.00150723605288569-4.456806399684925e-18j)  (-0.0060358595364785345+3.17588772285375e-17j)  (0.0005101853940049752-2.8073763690609936e-18j)
