 (0.015318102463587785+0.0j)  (-0.012501479951150812+0.0j)  (0.004410739442962352+0.0j)  (-0.00555929897780719+0.0j)  (0.004087359138162188+0.0j)  (-0.00633436541665692+0.0j)  (0.010157359243250754+0.0j)  (-0.010451092307754642+0.0j)  (0.1362367301682369+0.0j)  (-0.11478919792899306+0.0j)  (0.020862993450857577+0.0j)  (-0.21615498826059565+0.0j)  (0.0711442204866655+0.0j)  (0.016417773042158575+0.0j)  (-0.003538540457267301+0.0j)  (-0.06003951159861097+0.0j)  (0.025904215762420996+0.0j)  (-0.04312337007633283+0.0j)  (0.010613806841173029+0.0j)  (0.01039080419625613+0.0j)  (-0.06749828143374219+0.0j)  (-0.03850375559733399+0.0j)  (-0.04772611613199532+0.0j)  (0.03459313913037967+0.0j)  (0.023041264426750297+0.0j)  (-0.03856048744233922+0.0j)  (-0.022039049445420872+0.0j)  (-0.014125857451476405+0.0j)  (0.01060648729676538+0.0j)  (0.06286223532083597+0.0j)  (-0.02168252340791052+0.0j)  (-0.021766910331739553+0.0j)  (0.015120434295975923+0.0j)  (0.026690733431807723+0.0j)  (0.01681486480888353+0.0j)  (0.0478553755159825+0.0j)  (0.016729932165676146+0.0j)  (-0.08133930356806773+0.0j)  (-0.027290709092006177+0.0j)  (0.07842364341393922+0.0j)  (0.017937974011574813+0.0j)  (0.07713579520364792+0.0j)  (-0.12530977218025915+0.0j)  (-0.19068705910335182+0.0j)  (0.003105910716295334+0.0j)  (0.0016855090965585135+0.0j)  (0.09157130021589442+0.0j)  (-0.004236133542476861+0.0j)  (-0.02642525365353142+0.0j)  (-0.005075140432086149+0.0j)  (-0.09041003096231179+0.0j)  (0.03654983072126623+0.0j)  (0.034671411739861706+0.0j)  (0.08219473289626635+0.0j)  (-0.019030192331186024+0.0j)  (-0.11363098748573912+0.0j)  (-0.02407220952917175+0.0j)  (0.0660075868038212+0.0j)  (0.009729232431366613+0.0j)  (0.022844340210778163+0.0j)  (0.09502972084512798+0.0j)  (-0.021538711374898312+0.0j)  (-0.0243091099393574+0.0j)  (-0.019438211338404163+0.0j)  (-0.09262992822698864+0.0j)  (0.023343234909532662+0.0j)  (0.08423187950866186+0.0j)  (0.01853495642224756+0.0j)  (-0.0458415139573208+0.0j)  (-0.06439433537894676+0.0j)  (-0.09760585983135758+0.0j)  (0.03274698913728788+0.0j)  (0.05667673765073965+0.0j)  (0.040271775656970946+0.0j)  (0.006866721786124765+0.0j)  (-0.09543600292749685+0.0j)  (-0.018733185773782156+0.0j)  (-0.012161136853412476+0.0j)  (-0.010632988782941888+0.0j)  (-0.1301428322206745+0.0j)  (0.07251143368602016+0.0j)  (0.04112159848534665+0.0j)  (0.01506649022687501+0.0j)  (-0.11616424549112185+0.0j)  (-0.007501444712260138+0.0j)  (-0.09336966245205405+0.0j)  (0.07377040988150865+0.0j)  (0.008573920754564335+0.0j)  (0.006193413330384671+0.0j)  (-0.05416346365486096+0.0j)  (-0.006205160380056487+0.0j)  (-0.041292207340853294+0.0j)  (0.044794641986416604+0.0j)  (0.02038954658394796+0.0j)  (0.02576601963885249+0.0j)  (-0.03564108177232681+0.0j)  (-0.059017763435468246+0.0j)  (0.11301888704075737+0.0j)  (0.016803458274363393+0.0j)  (0.03399746260227156+0.0j)  (0.024142069910486365+0.0j)  (-0.06710823986073601+0.0j)  (-0.03676788895621539+0.0j)  (0.03989988563622053+0.0j)  (-0.07245275732731192+0.0j)  (-0.047138125569554164+0.0j)  (-0.008355092168619429+0.0j)  (-0.06132128034337888+0.0j)  (0.038027823148625926+0.0j)  (-0.11267200499584162+0.0j)  (-0.11512414546238654+0.0j)  (0.012551800907399132+0.0j)  (0.15193383244526054+0.0j)  (-0.05542786605210922+0.0j)  (0.06416781327110456+0.0j)  (-0.06967289606495075+0.0j)  (0.026629705432115815+0.0j)  (-0.21268029212375372+0.0j)  (0.051289344308389426+0.0j)  (-0.020467919105002872+0.0j)  (0.02155774196092301+0.0j)  (-0.008631183535894375+0.0j)  (0.020454798311607143+0.0j)  (-0.01092294263214549+0.0j)  (0.006429929917249592+0.0j)  (-0.0007633266727418075+0.0j)  (0.009119482407900623+0.0j)  (-0.032406979660340285+0.0j)  (0.03240697956676786+0.0j)  (-0.009119482646883939+0.0j)  (0.0007633265872867317+0.0j)  (-0.006429929947418269+0.0j)  (0.010922942510088+0.0j)  (-0.020454800870553767+0.0j)  (0.008631178124471941+0.0j)  (-0.02155774176219415+0.0j)  (0.020467920133134296+0.0j)  (-0.05128934116848475+0.0j)  (0.2126802945132078+0.0j)  (-0.026629708209959038+0.0j)  (0.06967288666052768+0.0j)  (-0.06416782024130514+0.0j)  (-0.05542787221647356+0.0j)  (0.15193383306355304+0.0j)  (-0.012551795377819044+0.0j)  (-0.1151241376506185+0.0j)  (0.11267200028797951+0.0j)  (-0.03802782240658996+0.0j)  (-0.06132128474147333+0.0j)  (0.008355090988132245+0.0j)  (0.04713812281124842+0.0j)  (0.07245275446211072+0.0j)  (-0.03989988157492178+0.0j)  (-0.0367678877711722+0.0j)  (0.06710824272073174+0.0j)  (0.024142071229168973+0.0j)  (0.03399746384409922+0.0j)  (0.016803470755870388+0.0j)  (-0.1130188786966763+0.0j)  (-0.059017768141805024+0.0j)  (0.03564108705196322+0.0j)  (0.02576602288755834+0.0j)  (0.02038955130011169+0.0j)  (-0.04479463696922547+0.0j)  (-0.04129220783199436+0.0j)  (0.006205143107792115+0.0j)  (0.05416346457665399+0.0j)  (0.00619341811461103+0.0j)  (0.008573927051447607+0.0j)  (0.07377040381773488+0.0j)  (-0.09336966930740523+0.0j)  (-0.007501444038523213+0.0j)  (0.11616424771758814+0.0j)  (0.015066490561423153+0.0j)  (0.04112159569682785+0.0j)  (0.07251144315791898+0.0j)  (-0.13014282616903539+0.0j)  (-0.010632987909319585+0.0j)  (0.01216113575354063+0.0j)  (0.018733188363320625+0.0j)  (0.09543600056964156+0.0j)  (-0.006866717799013573+0.0j)  (-0.04027178509674775+0.0j)  (-0.05667673377523958+0.0j)  (-0.03274699837138926+0.0j)  (-0.0976058441022021+0.0j)  (0.06439435168142577+0.0j)  (0.04584151685103127+0.0j)  (0.018534960555018177+0.0j)  (-0.08423188163193623+0.0j)  (-0.023343241102162612+0.0j)  (-0.09262992569377472+0.0j)  (0.01943821620199653+0.0j)  (0.024309107746572328+0.0j)  (0.021538714499097566+0.0j)  (0.09502971828950002+0.0j)  (-0.022844346612369962+0.0j)  (-0.009729235251380601+0.0j)  (-0.06600757689761759+0.0j)  (-0.024072225480503865+0.0j)  (0.11363099022169562+0.0j)  (0.019030189467279322+0.0j)  (0.0821947379740791+0.0j)  (-0.03467140432452969+0.0j)  (-0.036549838246196106+0.0j)  (-0.09041003653506326+0.0j)  (0.005075142835330322+0.0j)  (0.026425248316808564+0.0j)  (0.004236132594927413+0.0j)  (0.09157130192403279+0.0j)  (-0.001685513491381654+0.0j)  (-0.0031059174174583775+0.0j)  (-0.19068707875361315+0.0j)  (0.12530974159075906+0.0j)  (0.07713577858116985+0.0j)  (0.017937977951514045+0.0j)  (-0.07842363736961004+0.0j)  (-0.02729071462577223+0.0j)  (0.08133929876814112+0.0j)  (0.016729946530039376+0.0j)  (0.04785537074472893+0.0j)  (0.016814868313445155+0.0j)  (-0.026690724926548004+0.0j)  (-0.015120435945964721+0.0j)  (-0.02176690752151709+0.0j)  (0.02168252307525523+0.0j)  (0.06286223666210239+0.0j)  (-0.01060648040306109+0.0j)  (-0.014125857597386007+0.0j)  (-0.0220390557255565+0.0j)  (0.03856048777827673+0.0j)  (0.023041266583186573+0.0j)  (0.0345931490104011+0.0j)  (-0.04772614332457657+0.0j)  (-0.03850371779612467+0.0j)  (0.0674982741546198+0.0j)  (0.010390810477406176+0.0j)  (-0.010613807843116281+0.0j)  (-0.04312337351103767+0.0j)  (0.02590421002124313+0.0j)  (-0.060039512866170604+0.0j)  (0.003538539249621902+0.0j)  (0.016417772064473427+0.0j)  (-0.07114423123158468+0.0j)  (0.2161549821380404+0.0j)  (-0.02086299597837779+0.0j)  (0.11478920265828822+0.0j)  (-0.136236747024867+0.0j)  (0.010451093153691079+0.0j)  (-0.01015735902832312+0.0j)  (0.006334366125444337+0.0j)  (-0.004087358883757562+0.0j)  (0.00555929980055774+0.0j)  (-0.0044107399559262+0.0j)  (0.012501479893909161+0.0j)  (-0.015318103805415944+0.0j)
 (-0.0028893252605387623+1.5254907030045735e-17j)  (0.0025767700446218088-1.2333187752003182e-17j)  (0.0007662218014966521+2.883075717047171e-18j)  (0.0013969587871262498-4.6523195294176955e-18j)  (-0.0021765042048738116+4.382322866583012e-18j)  (0.0062535028637439915-7.045568390836838e-18j)  (0.0017088611160337407+6.1693218190844935e-18j)  (5.6204667898872296e-05-8.480579767489084e-18j)  (-0.022498001902737014+1.0882371179616606e-16j)  (0.01680946768646706-8.726955471567167e-17j)  (-0.001800550930656588+1.5354483789474993e-17j)  (0.019133996644582624-1.3718960641765218e-16j)  (-0.003774751556970754+3.31772530077552e-17j)  (-0.002316896219259037+1.711777373159229e-17j)  (0.006005170387914713+1.3590999556124724e-16j)  (0.0054271547822186406-3.157555864669612e-17j)  (0.0019163883498141028+3.773341517374035e-18j)  (0.0037973712275371913-1.6585516061773223e-17j)  (0.009978353669703878-1.4765502781865046e-17j)  (0.030786670853745216+1.3699245389736564e-16j)  (-0.04546224561433701+6.943707696474462e-17j)  (0.012318123866455876-4.1886873282688303e-16j)  (-0.00789773837469785+3.744692560146015e-16j)  (-0.04986215911176853+1.701991269553649e-16j)  (0.011581716102579055+3.911270998462603e-17j)  (0.038038120216571-3.3303462956621324e-17j)  (0.022847252954539488+3.0762522031376336e-17j)  (-0.018106435459038533-8.795455952226075e-17j)  (0.011260359047670686+1.2125000912784445e-16j)  (-0.005910850324489854+5.195024349540956e-19j)  (-0.02450773586669944-4.3527641365623135e-17j)  (-0.01878100749519646+5.315408828716687e-18j)  (0.026519609579827835-1.6098461398729658e-17j)  (0.005918850945715003-2.0558652908908834e-17j)  (-0.015932710369639457-4.189966954165532e-17j)  (0.02242534631120008+1.4648402544484828e-16j)  (0.03663639883041437-3.2831191490109943e-16j)  (-0.06501841575921814+1.6050772544042918e-17j)  (-0.0022095520362208944-4.357576144046874e-17j)  (0.05742799878315866-3.96434525281029e-17j)  (-0.012612514313885714+2.943338598776934e-17j)  (0.1259221680031044-1.54550726515124e-16j)  (-0.09883598752842146+1.4738264757983354e-16j)  (-0.25142459433766373+5.894243157376981e-17j)  (0.029782748955549283+1.7989388747626045e-16j)  (-0.04069263633421646-1.4807861601504252e-15j)  (0.11176567987946621+3.7639744475146665e-17j)  (-0.002014529865505015-2.0278222828116358e-17j)  (-0.13439718258473077+2.4648538758832593e-16j)  (0.10291330748159913-1.7398971676911458e-15j)  (0.016078326237589424-1.8513887944332797e-16j)  (0.0830393584712239+8.891256427516478e-17j)  (-0.02945893366434829-4.251637356345429e-17j)  (0.019181913137201495+4.8864441851107075e-17j)  (-0.002239446711839472+2.3405638713234567e-16j)  (-0.07083342130435145-6.611095568861488e-17j)  (-0.062457663912108594+7.117592356405748e-17j)  (0.06910495131776252-8.324376727966117e-17j)  (0.010361228690356356+2.06624862851559e-17j)  (0.05305573103705945-4.6309235123116156e-17j)  (0.043326229163032+4.7544440769960667e-17j)  (0.05855923760006905+1.3443566513122781e-16j)  (-0.010840143329673473-7.2547869126269e-17j)  (0.03343625757542303-1.848431822389308e-16j)  (-0.0716606114965379+6.048729452219335e-17j)  (0.08328785302152523+1.4615352182989444e-16j)  (0.06287386539703596+4.5616389045523805e-17j)  (0.06377747738485935-2.321767042148185e-16j)  (0.06131689953333323+6.095213965334819e-18j)  (-0.10939181210840158+1.3583668266652335e-16j)  (-0.09038637342145668-1.2539782778710923e-16j)  (-0.030110532383586956-8.91020246106196e-17j)  (0.021236289678710156+4.8276236031693325e-17j)  (-0.015792688448673004+1.3707680671324142e-16j)  (0.06680344828060608-8.593073322142732e-16j)  (-0.12050557745025631+4.047760121616933e-17j)  (0.012057789756907987-1.8389686160986963e-18j)  (0.054881691844944444+9.659565452414143e-17j)  (-0.03697220326056231+3.225667901218234e-16j)  (-0.07595782880445578+1.274164105504443e-17j)  (0.057390041626818364-4.155265928853162e-17j)  (0.01056544179462468-1.9087960200060663e-18j)  (0.01723607137952763-7.516669236229275e-18j)  (0.040846724318406816-1.1918892769814205e-16j)  (-0.038031738177635575-1.6843365498274879e-16j)  (-0.07870988195343477-6.219723588332962e-17j)  (0.03483245987919367+2.1880370496214684e-17j)  (-0.032586208735743125-2.8517394533580375e-17j)  (0.013752905339154624+4.972806064964006e-17j)  (-0.04399278809437502+7.795365050188991e-17j)  (-0.054555661548157754-6.579771668151971e-16j)  (-0.07970824054258065+2.633129681283389e-17j)  (0.06283100031088457+1.470889453549584e-17j)  (0.046553503984598746-5.1643504514641295e-17j)  (0.03578043573555602-2.0335980126392136e-17j)  (-0.044242619479625836+8.754236019436032e-18j)  (-0.04076443177453746-6.377597019512918e-17j)  (0.14844493638856457-6.299780801615777e-17j)  (0.002349335803222382+3.4324216160808867e-17j)  (0.009034445188935682+5.629711709937684e-17j)  (0.047166164233927416-7.790160077268058e-18j)  (-0.06070085892956697+2.03524664122829e-17j)  (-0.039852303689895244+1.0286302193636944e-17j)  (0.031862784342738835+2.1028359502154153e-18j)  (-0.08832393673771419+3.610271120910269e-18j)  (-0.04753932615177486+3.591104535286568e-17j)  (-0.037363731861714676-1.0182010046956981e-16j)  (-0.035712419573219-2.5763893464097327e-17j)  (0.02551522245245344-1.3017398829765336e-17j)  (-0.14485198632152413+1.2799035203515978e-17j)  (-0.14219609717616544+1.831625209900356e-17j)  (0.021086111598474972-3.688344913837438e-18j)  (0.18729684375212058-3.7632944457253504e-17j)  (-0.0713230294345613+1.6452912992634475e-17j)  (0.07336151405856564-1.0665401728297295e-17j)  (-0.08294452506676311+1.779294059107476e-17j)  (0.029695804985282445-5.027714039512909e-18j)  (-0.23851541887574773+4.032634165030998e-17j)  (0.05744285392782777-9.677006494883907e-18j)  (-0.02244508349897741+2.6569925664083806e-18j)  (0.02354343436301352-3.7833115516581715e-18j)  (-0.009080522415522874+1.2623071840506819e-18j)  (0.020991564053678666-1.6047323789443013e-18j)  (-0.01065014367019417+2.4718442810622654e-19j)  (0.006674031320824-9.881747088903939e-19j)  (-0.0006922601461764652+1.3453548203144488e-20j)  (0.009294817819289876-1.308777818070903e-18j)  (-0.03287893003421413+4.565234606614456e-18j)  (-0.032878930449807796+4.565234671453966e-18j)  (0.009294818204544503-1.308777872755009e-18j)  (-0.0006922600726107701+1.3453538440125273e-20j)  (0.0066740314597926054-9.881747284124426e-19j)  (-0.010650143694164236+2.471844779952308e-19j)  (0.020991567030876172-1.6047328335715786e-18j)  (-0.009080516997138681+1.2623067409043646e-18j)  (0.023543434507291277-3.783311542185687e-18j)  (-0.022445084917349454+2.6569927966127654e-18j)  (0.05744285131848819-9.677005971627864e-18j)  (-0.2385154253461737+4.0326342344551877e-17j)  (0.02969580860330792-5.027714586806454e-18j)  (-0.08294451570197137+1.7792938695493883e-17j)  (0.07336152340533547-1.0665403668006036e-17j)  (0.0713230380340849-1.6452914020048104e-17j)  (-0.1872968475877195+3.763294426824296e-17j)  (0.0210861051602226-3.688342791164438e-18j)  (0.14219608912441822-1.8316250219299725e-17j)  (-0.1448519818246992+1.2799033384872804e-17j)  (0.02551522113747589-1.3017400273875502e-17j)  (0.03571242659081026+2.5763889397654977e-17j)  (-0.03736373100471719-1.0182010540134736e-16j)  (-0.04753932246993686+3.591107967081018e-17j)  (-0.08832393531869077+3.610249629921976e-18j)  (0.0318627811535782+2.1028401422419224e-18j)  (0.039852303168419395-1.0286302530533043e-17j)  (-0.06070086416396481+2.0352468295244192e-17j)  (-0.04716616759576307+7.790159466199363e-18j)  (-0.009034449990632028-5.629711061555462e-17j)  (-0.00234934712439739-3.432423233841131e-17j)  (0.14844493081766758-6.299780967132739e-17j)  (0.040764440098889486+6.377595469512024e-17j)  (-0.04424262437174486+8.754234173513857e-18j)  (-0.03578043979199465+2.033597723254408e-17j)  (-0.04655351179853075+5.164349412806945e-17j)  (0.06283099219169701+1.4708897782488425e-17j)  (0.07970824307857283-2.6331296645356645e-17j)  (-0.0545556444979975-6.579789437171414e-16j)  (-0.043992801649540815+7.7953647361341e-17j)  (-0.013752909602638651-4.972803398550332e-17j)  (0.03258620197487179+2.8517324197684924e-17j)  (-0.034832459090106-2.188036148382249e-17j)  (0.07870988897540616+6.219723232574801e-17j)  (0.038031736586074776+1.6843368325186502e-16j)  (0.04084672035076618-1.1918892343088347e-16j)  (-0.017236065529796174+7.516628087211668e-18j)  (-0.010565444708204266+1.90881835607554e-18j)  (-0.05739004810772516+4.155265586343809e-17j)  (0.07595782736831813-1.2741638369863546e-17j)  (0.03697220766743832-3.2256687068735226e-16j)  (0.054881691470465545+9.659566486345907e-17j)  (0.012057794149337383-1.838954051033324e-18j)  (-0.12050557775243875+4.0477596843887266e-17j)  (0.06680344048751663-8.593077862320982e-16j)  (-0.01579269120320007+1.3707680235596838e-16j)  (0.02123629855573792+4.827620382088409e-17j)  (-0.03011052607312486-8.910197204004433e-17j)  (0.09038636103595064+1.2539779836538443e-16j)  (-0.10939182108050581+1.3583653954242842e-16j)  (0.06131690333640272+6.0952445277965975e-18j)  (-0.06377748140154557+2.3217667128794245e-16j)  (0.06287387677135095+4.561636469931683e-17j)  (0.08328785788674842+1.4615368539190967e-16j)  (0.07166059856842891-6.048732550931289e-17j)  (0.03343625360784017-1.8484313358426561e-16j)  (-0.010840141064133366-7.25478708854805e-17j)  (0.058559235054496575+1.3443563798695695e-16j)  (-0.04332623185925634-4.754443153465332e-17j)  (0.05305573286472531-4.6309233637100486e-17j)  (0.010361222960391844+2.0662473117638043e-17j)  (0.06910493490621557-8.324375096310984e-17j)  (0.06245768198974193-7.117595579080831e-17j)  (-0.0708334259530765-6.611097311082762e-17j)  (-0.0022394429987437417+2.3405650964711066e-16j)  (-0.019181916992901935-4.886444200800977e-17j)  (-0.029458940098655056-4.2516442493724006e-17j)  (0.08303934912640087+8.891261018465642e-17j)  (-0.016078322221394714+1.8513887880241504e-16j)  (0.10291331347009229-1.7398961921332525e-15j)  (-0.13439717613639504+2.4648540027424417e-16j)  (-0.0020145287621375274-2.027823197194118e-17j)  (-0.11176568418626388-3.763974132518575e-17j)  (-0.040692631169479104-1.4807824745306334e-15j)  (0.02978276241261149+1.7989354291833237e-16j)  (0.2514246134180176-5.894246519457257e-17j)  (-0.09883595242734616+1.473826426625704e-16j)  (-0.1259221541135381+1.5455073044623064e-16j)  (0.012612510765319863-2.9433360157598364e-17j)  (0.05742799339134193-3.964345073409796e-17j)  (0.002209555624420649+4.357575814531849e-17j)  (-0.06501841107598198+1.6050769975827435e-17j)  (-0.03663640371854701+3.2831163468964186e-16j)  (-0.022425337873203735-1.4648402972719943e-16j)  (0.01593270851674858+4.1899633541806423e-17j)  (0.005918844398768625-2.055866568491691e-17j)  (0.0265196121512337-1.6098460155473187e-17j)  (0.01878100502184901-5.3154069779844944e-18j)  (-0.02450773450275724-4.3527642969689694e-17j)  (0.005910844559452198-5.195015202954939e-19j)  (0.011260357565771135+1.2125005307998482e-16j)  (0.018106433572597794+8.795459133583906e-17j)  (-0.02284725765682652-3.076252540111347e-17j)  (0.038038115415869454-3.330345932269098e-17j)  (-0.011581713387472981-3.9112715205082974e-17j)  (0.04986215649827209-1.7019909579367882e-16j)  (0.00789773502924978-3.744678720598635e-16j)  (-0.012318124891151739+4.188676722128618e-16j)  (-0.045462241358968855+6.943707796498105e-17j)  (-0.030786677842403583-1.3699236244791847e-16j)  (0.00997835311843793-1.476550749302044e-17j)  (-0.0037973703073551288+1.6585515741423444e-17j)  (-0.001916389070603361-3.773338236808153e-18j)  (-0.005427153526024506+3.157555719721903e-17j)  (0.006005170004818624+1.3591003144138073e-16j)  (0.002316895659797636-1.7117775363343082e-17j)  (-0.003774750315156186+3.317725581038918e-17j)  (0.019133989554157238-1.3718959277622412e-16j)  (-0.001800550448270325+1.535448415203924e-17j)  (0.016809463684222495-8.726955103470946e-17j)  (-0.022497998607160508+1.0882371573325541e-16j)  (5.620439458818918e-05-8.480579825349146e-18j)  (0.0017088617843095625+6.1693209072940515e-18j)  (0.006253502513651695-7.045567985939638e-18j)  (-0.002176503976222419+4.3823222179309e-18j)  (0.0013969588630397727-4.6523199893623715e-18j)  (0.0007662218182196336+2.883076107455601e-18j)  (0.0025767694246171483-1.23331866735719e-17j)  (-0.002889324765289721+1.5254907124815176e-17j)
