 (0.002107100648602479+0.0j)  (-0.001332225456156743+0.0j)  (0.0022500424840008783+0.0j)  (-0.006888101823929282+0.0j)  (0.002457135308937117+0.0j)  (-0.0010370984445066682+0.0j)  (0.003301572684355103+0.0j)  (-0.001814629194423839+0.0j)  (-0.0013652002689008252+0.0j)  (0.0003449697182422884+0.0j)  (-0.0007062629537339719+0.0j)  (0.0004915939328791199+0.0j)  (-0.00014150582319605748+0.0j)  (-0.00024063982277436078+0.0j)  (0.0031205283554183814+0.0j)  (-0.0020945870640887575+0.0j)  (0.0028441251948353734+0.0j)  (0.003708872534231194+0.0j)  (-0.0019697885187338615+0.0j)  (0.018278582720500786+0.0j)  (-0.00459333251125543+0.0j)  (-0.001704841855683401+0.0j)  (0.035978987571073845+0.0j)  (-0.011540608270728338+0.0j)  (-0.02043973850956469+0.0j)  (-0.030116101020547167+0.0j)  (0.029794793281187476+0.0j)  (0.01324453310746182+0.0j)  (0.003496015262157392+0.0j)  (-0.04059651499388503+0.0j)  (0.000599854408404633+0.0j)  (0.03987783636949145+0.0j)  (0.01162864063119998+0.0j)  (-0.0053471245045404+0.0j)  (-0.0037433766608812105+0.0j)  (-0.004908748280363377+0.0j)  (-0.014670094494520178+0.0j)  (-0.0035536871627123404+0.0j)  (-0.025090985969860646+0.0j)  (0.05711316984857165+0.0j)  (0.01932921332417093+0.0j)  (0.009769552828402557+0.0j)  (0.020085919708602254+0.0j)  (0.05768178450756467+0.0j)  (-0.1334484906498693+0.0j)  (0.05609914044986874+0.0j)  (0.006400553423818517+0.0j)  (0.06960856262488692+0.0j)  (0.05256842355890447+0.0j)  (-0.04532888476793993+0.0j)  (-0.07164198911449043+0.0j)  (-0.03694157338707624+0.0j)  (0.001564114076490871+0.0j)  (0.02797984481783398+0.0j)  (0.011217375109357613+0.0j)  (0.10349931342288557+0.0j)  (-0.09496716323800618+0.0j)  (-0.03141243391848038+0.0j)  (0.017165482485042627+0.0j)  (0.013823292816699138+0.0j)  (0.0063576881075613515+0.0j)  (0.03504460961206982+0.0j)  (0.0027827909519151134+0.0j)  (-0.06605344029048792+0.0j)  (-0.00956945347460154+0.0j)  (-0.01831098877282197+0.0j)  (0.08873694687380054+0.0j)  (0.009254740445487415+0.0j)  (-0.02321384733553206+0.0j)  (-0.03575959220225832+0.0j)  (-0.001196575324623248+0.0j)  (-0.01415243947736364+0.0j)  (-0.1613650356059237+0.0j)  (0.06506295246454143+0.0j)  (-0.10652094782428063+0.0j)  (-0.07109306302496647+0.0j)  (0.006578023460000148+0.0j)  (0.06922814471851876+0.0j)  (0.058992954299659534+0.0j)  (-0.04416784994922718+0.0j)  (-0.05686752684134945+0.0j)  (-0.02716528787606199+0.0j)  (0.07635656164570427+0.0j)  (0.07740856797951891+0.0j)  (0.024421355283717052+0.0j)  (-0.10515555963552399+0.0j)  (-0.08164252023812486+0.0j)  (-0.06712071701844807+0.0j)  (-0.014234594000622304+0.0j)  (0.04604544758923559+0.0j)  (0.0015011911560419368+0.0j)  (0.04181066775249019+0.0j)  (0.0094005430022598+0.0j)  (-0.033664752344533824+0.0j)  (-0.05191511421398937+0.0j)  (0.015133589488679086+0.0j)  (0.02119457619385727+0.0j)  (-0.05501427613716475+0.0j)  (-0.0032210280197681493+0.0j)  (-0.012260837483271789+0.0j)  (0.06459240254525875+0.0j)  (-0.012002287429928725+0.0j)  (-0.014903354671686384+0.0j)  (-0.04853567766250959+0.0j)  (0.04271987051741723+0.0j)  (-0.06659963952091462+0.0j)  (0.04688491856473252+0.0j)  (0.010851100261628915+0.0j)  (-0.0706842882734228+0.0j)  (0.004799867201733628+0.0j)  (0.2706631821584026+0.0j)  (-0.04418747393608025+0.0j)  (-0.21662096285218735+0.0j)  (0.11918964670326031+0.0j)  (0.17354686982694537+0.0j)  (-0.22750469382148297+0.0j)  (0.08997943712376229+0.0j)  (0.001752900560968884+0.0j)  (-0.033444643445609774+0.0j)  (0.08181653924348296+0.0j)  (0.0016228631441026534+0.0j)  (-0.006890802176608275+0.0j)  (0.08903343659535923+0.0j)  (-0.04630423147282541+0.0j)  (0.0542844135623647+0.0j)  (-0.011593819392489161+0.0j)  (0.14553915119718167+0.0j)  (-0.11043463679199163+0.0j)  (0.11043462472032245+0.0j)  (-0.14553915980040025+0.0j)  (0.011593793757444126+0.0j)  (-0.0542844092955678+0.0j)  (0.046304222309520186+0.0j)  (-0.08903344442453343+0.0j)  (0.00689080059051818+0.0j)  (0.0016228466537748663+0.0j)  (-0.08181655050793217+0.0j)  (0.033444642958197476+0.0j)  (0.0017528452955019559+0.0j)  (-0.08997943006930627+0.0j)  (0.22750463869581877+0.0j)  (-0.17354687702461918+0.0j)  (-0.11918964836208935+0.0j)  (0.21662097927705123+0.0j)  (0.044187475809944296+0.0j)  (-0.27066321676920546+0.0j)  (-0.004799779651335046+0.0j)  (-0.07068427727776319+0.0j)  (0.010851105690243328+0.0j)  (-0.04688491075110235+0.0j)  (0.06659965266815199+0.0j)  (-0.042719875760741995+0.0j)  (-0.048535671104716904+0.0j)  (0.014903374618451532+0.0j)  (0.01200225491886938+0.0j)  (0.0645924078360068+0.0j)  (-0.012260856390318188+0.0j)  (-0.0032210309617093343+0.0j)  (-0.05501427855539317+0.0j)  (0.02119457207849317+0.0j)  (0.015133584916505252+0.0j)  (-0.05191511468300128+0.0j)  (0.03366476324194623+0.0j)  (0.009400520048798896+0.0j)  (0.04181066721078979+0.0j)  (-0.001501184304657441+0.0j)  (-0.04604543691908789+0.0j)  (-0.014234595599400572+0.0j)  (-0.06712070138502187+0.0j)  (0.08164249125969392+0.0j)  (0.10515556482154224+0.0j)  (0.024421364516378857+0.0j)  (0.07740857107598781+0.0j)  (-0.076356602905815+0.0j)  (-0.027165303075248472+0.0j)  (0.05686749059618694+0.0j)  (0.04416787352005531+0.0j)  (0.05899292639189075+0.0j)  (-0.06922815213209599+0.0j)  (-0.006578013004100559+0.0j)  (-0.07109308074390812+0.0j)  (0.10652093272874297+0.0j)  (-0.06506297362506797+0.0j)  (-0.16136503155290677+0.0j)  (0.014152447041900286+0.0j)  (0.0011965145563361953+0.0j)  (0.03575958447610325+0.0j)  (0.023213830845242367+0.0j)  (0.00925475775765478+0.0j)  (-0.08873695323970694+0.0j)  (-0.018310990084380623+0.0j)  (-0.009569441493335778+0.0j)  (0.066053455073953+0.0j)  (0.002782775139730387+0.0j)  (0.03504461789966492+0.0j)  (0.006357683472156509+0.0j)  (-0.013823282747267676+0.0j)  (-0.017165479499686484+0.0j)  (-0.031412442823633646+0.0j)  (0.09496713393449405+0.0j)  (0.10349933170110313+0.0j)  (-0.01121739231652788+0.0j)  (-0.027979842002810448+0.0j)  (-0.0015640960178721398+0.0j)  (-0.03694165757964154+0.0j)  (-0.07164196307003626+0.0j)  (0.045328875776446655+0.0j)  (0.05256835269169896+0.0j)  (0.06960858488858036+0.0j)  (-0.006400472815122232+0.0j)  (-0.05609914580025478+0.0j)  (-0.13344850131710878+0.0j)  (0.05768177672697212+0.0j)  (0.020085915840599117+0.0j)  (0.009769594890762167+0.0j)  (-0.01932921972593109+0.0j)  (-0.05711316952998086+0.0j)  (-0.025091034460709982+0.0j)  (-0.0035536863649574253+0.0j)  (0.01467008849080084+0.0j)  (0.004908752869655005+0.0j)  (0.0037433844206974628+0.0j)  (0.00534711724462658+0.0j)  (0.011628608240261656+0.0j)  (-0.039877847097261776+0.0j)  (-0.0005998618183568326+0.0j)  (-0.04059651329784664+0.0j)  (0.003496011977672585+0.0j)  (0.013244530350702667+0.0j)  (-0.02979479240026368+0.0j)  (-0.030116112001608+0.0j)  (0.020439746152046346+0.0j)  (0.011540596857018245+0.0j)  (-0.035978984930767996+0.0j)  (-0.0017048459159763382+0.0j)  (-0.004593335124894721+0.0j)  (0.018278592507437845+0.0j)  (-0.0019697884082961+0.0j)  (0.0037088756918789204+0.0j)  (-0.0028441250359237755+0.0j)  (0.002094587807604085+0.0j)  (0.003120529436491795+0.0j)  (-0.00024063174572593868+0.0j)  (-0.00014150603293279908+0.0j)  (0.0004915939103549667+0.0j)  (-0.0007062629027994832+0.0j)  (0.0003449696921915757+0.0j)  (-0.0013652003651126714+0.0j)  (0.0018146292362206135+0.0j)  (-0.0033015708397830684+0.0j)  (0.0010370975155547016+0.0j)  (-0.002457131121235861+0.0j)  (0.006888102670871825+0.0j)  (-0.00225004674344768+0.0j)  (0.0013322201225466077+0.0j)  (-0.002107104903817665+0.0j)
 (-0.00019014938514009226+3.352723219453296e-17j)  (-0.0038016591356854683+1.6942768408899748e-17j)  (-0.0027881109825420858+6.841713757169555e-17j)  (-0.000543441690216669-3.146620759922738e-17j)  (0.005759863026219387+4.281051413229126e-18j)  (-0.004720917503497543+1.792565585291174e-17j)  (0.023491944706434544-9.847541461358101e-17j)  (-0.002142663098516167+2.9054398382886724e-17j)  (0.0036386892414942045-2.447571550350768e-17j)  (-0.00564779954656348-3.944202443395553e-17j)  (0.0017082249410066098-3.2402378318815825e-17j)  (-0.006785087108183888+5.811386205005624e-17j)  (-0.006683485012049835+7.833860016495377e-17j)  (-0.007814445158701807-1.7342598446154935e-15j)  (-0.037681013884867484+6.22115741466186e-17j)  (0.04100197053764594-2.856202493433269e-16j)  (-0.008039245931693438+1.9521666101248006e-17j)  (-0.007202902265205725+2.863469949568585e-17j)  (-0.004242002329677743-2.1806331153632568e-17j)  (-0.08765731106695424+2.884766053924656e-16j)  (-0.0017703004896773063+3.8976276971512866e-19j)  (-0.10059095034881738-1.1410698747521693e-15j)  (0.05634569796904583-7.620672477952567e-17j)  (-0.05717964735545122+8.569397747583319e-17j)  (0.07485368121624013-3.4638973257796405e-16j)  (-0.018658639686864036+1.090864678075402e-16j)  (0.03068900702638625-5.560682249712018e-17j)  (0.009423941654163413-1.682744274802074e-16j)  (0.08440329746224791+1.9964735090967768e-15j)  (-0.011421658838541335-1.3629869870844966e-17j)  (-0.03412287864146098+6.5599398338278504e-15j)  (0.09428864220905268-1.355633491747735e-16j)  (0.004524102426447393+3.256627884942444e-16j)  (0.047062107436425096-2.93483148774855e-17j)  (-0.03649226455429508-6.588071662428459e-17j)  (-0.06692669215725852-1.5111897492910923e-16j)  (-0.07036752490048104+1.3392295327187025e-17j)  (0.027421175412881416+2.3021709564772275e-16j)  (-0.06874416352239113-9.68853215435836e-17j)  (-0.01826323694548511-2.6730903414343767e-17j)  (0.06115437765733242-7.645669989525463e-17j)  (-0.03387371476245782+5.757854830333163e-16j)  (0.02933932710049028-1.4617381353675218e-16j)  (0.05971425429877611+5.0950888493792733e-17j)  (-0.12488030609382578+5.218101989205547e-17j)  (0.10288549544824395+8.368359322000039e-17j)  (0.025579946736507944+2.3289889118409478e-17j)  (0.03529728854899364-1.2877212461802927e-16j)  (0.04534055107025235+2.2152529214913425e-17j)  (-0.0448549763957162-3.5498097533477945e-17j)  (-0.1451131224195253+1.7756723804566983e-16j)  (-0.043304513043233656-2.8235811808684286e-16j)  (0.0674972369793546+1.8195886880623698e-15j)  (0.044936781823464535+9.74987224853119e-17j)  (-0.022233524407435253+4.35363458661399e-16j)  (0.024361443766138524+1.9732079442670239e-16j)  (-0.20813006242343873+2.6102699415567263e-16j)  (-0.012767522487851402-2.4016002751047743e-17j)  (-0.0035854641416406333+3.853919465872318e-17j)  (-0.00523019123279784+1.664021425995029e-17j)  (0.0036723384348936686-3.2106666851890476e-17j)  (0.00045486082680150364-6.531072199525885e-18j)  (0.01623872071064496+1.2869982333815146e-16j)  (-0.04097789222775575+1.400815211623982e-17j)  (-0.04335348354733164-8.545301834495042e-17j)  (-0.02528243921709222+9.231938629766625e-18j)  (0.05021599238193816+2.9718501060126398e-18j)  (0.05491392364212284-9.422508415960917e-17j)  (-0.015297270727826873+8.73348718478662e-18j)  (-0.004874859339527686-1.5430760262393737e-16j)  (0.02976395065932683-2.5435685699000437e-15j)  (-0.023775749049366076-1.1326000684690757e-16j)  (-0.2163752901599986-3.044706311072144e-18j)  (0.008955621709482886-1.304961649534467e-16j)  (-0.014207493792605441-4.6882216033535734e-18j)  (-0.02098669893018916-5.253611540247863e-18j)  (-0.0009052662091325447-7.929043428095497e-17j)  (0.08596939409178378-5.924821620033278e-18j)  (0.037038718118267075+8.1693590997568e-18j)  (-0.011661159396343233-1.18521136055635e-17j)  (-0.01319476823916177+4.0007721929555684e-17j)  (-0.09728364672044432-1.096104864491357e-16j)  (0.054019485693664465+2.7050004647400095e-18j)  (0.0313313931405276+2.11064685220709e-18j)  (0.009932724118755749+1.2453416926210988e-17j)  (-0.11587499021463271+4.471120648731546e-18j)  (-0.1233515554308506-3.8880188007228206e-17j)  (-0.08811901912366213-1.0464496316004663e-17j)  (-0.02905406837037894+7.651425047876855e-17j)  (0.03882355076820576+3.7787606664197495e-17j)  (-0.03917720022659984-1.0892392823312489e-16j)  (0.08634008120857234-4.285955226665322e-17j)  (0.04857914194565637+1.3888850121662721e-16j)  (0.08084612595996116+9.550330296598935e-18j)  (0.1660011261841795+4.522669192539828e-17j)  (-0.05570064901251139-1.8704592313300708e-17j)  (0.05423637188471072+5.364384674399887e-17j)  (0.029826193143281984+3.4917550096095195e-17j)  (0.0013229765858770771+9.645029498801774e-18j)  (-0.11548745731364957-9.579485688833695e-16j)  (-0.00012571547185131343-1.965188298990213e-16j)  (-0.12736952015535852-1.3532313472815824e-15j)  (0.07091103664282268+7.332845711541506e-16j)  (0.035850030120779065+7.027288653065098e-17j)  (-0.05496837759315954+2.51811760762873e-17j)  (0.029995497417559688-7.172019726421868e-19j)  (-0.01947219504737848+3.7845358366785626e-18j)  (-0.0075410175029882644+6.8165996517741795e-18j)  (-0.05759040058831818-7.645542397006973e-18j)  (0.005554234953681852+2.7591495337743423e-18j)  (0.18479290792187653+1.3921420552594725e-17j)  (-0.031055244569115424+7.138360917241667e-18j)  (-0.12436712159898594-1.8963164672997656e-17j)  (0.07430553973204629-9.274041787198216e-18j)  (0.11611021770865869+3.9302457912602585e-17j)  (-0.12652747869552197+6.2344786337011574e-18j)  (0.05644481212527975+2.7131000340043622e-18j)  (-0.0034442808368558126+1.4374699767963336e-16j)  (-0.017395631266261+5.107057784868875e-18j)  (0.016589595932418967+9.56461213066324e-18j)  (0.028257231941200042-1.127686133049838e-16j)  (-0.011407697531881804+1.9191572319263718e-17j)  (0.022193726924520908-2.1153997993236406e-18j)  (-0.022191702245762165-7.51899400364027e-18j)  (0.028312081900859282+2.455585115559922e-18j)  (-0.006736049411284559-8.179431629033221e-19j)  (0.05339759866116116+5.249324051256018e-18j)  (-0.03882716509398929-3.544177179556261e-18j)  (-0.03882716124210166-3.5441766028426344e-18j)  (0.05339760184051001+5.249324206691211e-18j)  (-0.006736040226058813-8.179431958919944e-19j)  (0.028312081957990967+2.455585098892321e-18j)  (-0.022191700625661046-7.518998939826707e-18j)  (0.02219373190641403-2.1154010063708112e-18j)  (-0.01140769649832526+1.919159769063044e-17j)  (-0.028257228311551443+1.127697275999327e-16j)  (0.01658960391728085+9.56461379745091e-18j)  (-0.017395636001828474+5.107063560114071e-18j)  (0.0034443159633881625-1.4375145726620466e-16j)  (0.05644480642808674+2.7131010003048016e-18j)  (-0.12652744525124163+6.234484469025995e-18j)  (0.11611022238008502+3.9302453465598857e-17j)  (0.07430553636403747-9.274040950363961e-18j)  (-0.12436713292244445-1.896316534054935e-17j)  (-0.0310552457611522+7.1383602815261e-18j)  (0.18479293217929235+1.3921423536129457e-17j)  (0.0055541673398964465+2.7591481790210577e-18j)  (0.05759039785347103+7.645545689075947e-18j)  (0.007541015295941829-6.8165943971639244e-18j)  (-0.019472186232120974+3.784534310593593e-18j)  (0.02999549801168307-7.172037409465766e-19j)  (-0.054968377995667464+2.518117436533046e-17j)  (-0.035850048875782456-7.027285230721408e-17j)  (0.07091072081338409+7.332851358978863e-16j)  (-0.12736968894756173-1.3532366893414943e-15j)  (0.00012576853330024257+1.9651887028291687e-16j)  (0.115487457340032+9.579474603612038e-16j)  (-0.0013229766371034614-9.645030428224719e-18j)  (-0.029826186297561105-3.491754431062956e-17j)  (-0.05423637522247622-5.3643853571497766e-17j)  (0.05570063716780442+1.87045912165381e-17j)  (-0.16600110830813092-4.5226685335280604e-17j)  (0.08084613939540614+9.550346391898514e-18j)  (-0.04857911166030218-1.388889546993659e-16j)  (-0.08634010698685197+4.2859579675674085e-17j)  (-0.03917721056103631-1.0892458853038108e-16j)  (0.03882354310345095+3.778763389180555e-17j)  (0.029054068864305466-7.651416210186412e-17j)  (0.0881190008995374+1.0464473462080928e-17j)  (-0.12335152780395334-3.8880195216325004e-17j)  (-0.11587501309435899+4.471130599922033e-18j)  (-0.009932724110442177-1.2453437720868726e-17j)  (-0.031331401862361316-2.110664353298365e-18j)  (0.054019530446453745+2.7049864501682485e-18j)  (0.0972836545309491+1.0961045820389468e-16j)  (-0.013194727027184966+4.0007754114980826e-17j)  (-0.011661158298944756-1.1852090903855436e-17j)  (-0.03703868445162305-8.16937514521392e-18j)  (0.08596940335630832-5.924820882206749e-18j)  (-0.0009052660083032401-7.929044362891947e-17j)  (0.020986719795393433+5.2535934917877365e-18j)  (-0.014207483782092717-4.6882439776056035e-18j)  (0.008955628394292578-1.3049615854857063e-16j)  (0.21637527628245115+3.0446885517717925e-18j)  (-0.023775780422269067-1.1326021717155259e-16j)  (0.029763982122332742-2.543691357135824e-15j)  (-0.004874821537287806-1.5430781307170654e-16j)  (-0.015297246915251743+8.73346786319794e-18j)  (-0.054913939398891415+9.422495397402825e-17j)  (0.05021599723657359+2.971859329704257e-18j)  (0.025282439643590407-9.231945250648201e-18j)  (0.04335346439822042+8.545311250904387e-17j)  (-0.040977901465879554+1.4008165677137644e-17j)  (-0.016238725123850727-1.2870071072254627e-16j)  (-0.00045486080887176955+6.531071159482429e-18j)  (-0.003672330542846691+3.210664813954405e-17j)  (-0.005230201378189397+1.664023491269296e-17j)  (-0.003585460567679964+3.853917653820879e-17j)  (0.012767530818591971+2.4016017032310185e-17j)  (-0.20813006382994573+2.6102699063307934e-16j)  (-0.02436149543689256-1.973206761800633e-16j)  (-0.02223348488674774+4.35362667622235e-16j)  (0.0449368047317658+9.749867256909838e-17j)  (0.06749721034339817+1.819612653668506e-15j)  (0.04330466172081644+2.823576741568342e-16j)  (0.14511308292094743-1.7756740773846212e-16j)  (-0.04485497670762881-3.549806460275113e-17j)  (-0.04534051458019586-2.215259186671071e-17j)  (-0.03529729315698185+1.2877200190764965e-16j)  (0.025579772189770818+2.3289177689959e-17j)  (0.1028855380435448+8.368361145226288e-17j)  (0.12488032388913622-5.218103577055995e-17j)  (-0.059714244575236816-5.095087805756413e-17j)  (-0.02933935682247387+1.461737324853383e-16j)  (0.03387364377323049-5.757845892322348e-16j)  (0.06115437530226509-7.645766853528625e-17j)  (-0.018263274073757246-2.6730717453615437e-17j)  (0.06874418064941103+9.688479006726994e-17j)  (-0.027421177053727985-2.3021702957148747e-16j)  (-0.07036748910633282+1.3392120858148867e-17j)  (-0.066926715252678-1.511183672856854e-16j)  (-0.03649226811170866-6.588059802675837e-17j)  (0.04706214425202272-2.934872026876517e-17j)  (-0.004524020066448659-3.256635475485096e-16j)  (0.09428864814380145-1.3556333966874852e-16j)  (-0.03412287246214506+6.559862048098842e-15j)  (0.011421644539415882+1.362986620372437e-17j)  (-0.08440328676715254-1.9964742299720285e-15j)  (-0.009423947520793802+1.68274133255444e-16j)  (0.030689002655636878-5.560681382079345e-17j)  (0.01865870099100432-1.0908660255934981e-16j)  (0.07485369296864047-3.4638981925828115e-16j)  (-0.057179627714025974+8.569403883237561e-17j)  (0.056345696808266905-7.620672247933888e-17j)  (0.10059094037309747+1.141066619607635e-15j)  (0.0017702967313714991-3.8976191844666377e-19j)  (0.0876572998307061-2.8847649441168213e-16j)  (0.004242005900526763+2.1806331591879194e-17j)  (0.007202909885286698-2.863471766253114e-17j)  (-0.008039248520682421+1.952167962605528e-17j)  (0.04100196512381758-2.8562007412876445e-16j)  (0.0376809849882092-6.221090019094439e-17j)  (0.007814540146490521+1.7343258644982078e-15j)  (0.0066834839424570105-7.833861671468788e-17j)  (0.006785075110048942-5.811385045735046e-17j)  (-0.0017082263032296154+3.240238514382207e-17j)  (0.005647800941409123+3.944215255200308e-17j)  (-0.0036386868378215373+2.4475736571428866e-17j)  (-0.0021426641807957593+2.905444976947029e-17j)  (0.023491944849489833-9.847535569006653e-17j)  (-0.004720911910164537+1.7925622212934344e-17j)  (0.005759862504950713+4.281001802582837e-18j)  (-0.0005434524035652609-3.146610211167349e-17j)  (-0.0027881102794798003+6.841722869858313e-17j)  (-0.003801658583906371+1.6942830026249728e-17j)  (-0.0001901399798098207+3.352716495990355e-17j)
