 (-0.0003445950610687911+0.0j)  (0.0004007500294151388+0.0j)  (-0.0013655642705004884+0.0j)  (0.0008503497342739029+0.0j)  (-0.0003276882405973362+0.0j)  (0.0005815655309713505+0.0j)  (-0.00013735127369815224+0.0j)  (5.448671948434766e-05+0.0j)  (-0.00023787172397574628+0.0j)  (0.00010507116418363436+0.0j)  (-0.0008660191572781859+0.0j)  (-3.074603807193815e-05+0.0j)  (0.0006778299999800891+0.0j)  (5.198078732124899e-05+0.0j)  (-0.0005695578050151305+0.0j)  (-3.937117335088948e-05+0.0j)  (0.00014560785270749586+0.0j)  (-0.00023545364729062268+0.0j)  (0.0009054740335282065+0.0j)  (5.4171726971886945e-05+0.0j)  (-0.0006861202862143832+0.0j)  (-0.0003724671206080598+0.0j)  (0.0001370676956499529+0.0j)  (0.0001575970364829609+0.0j)  (0.0013452997338588557+0.0j)  (-0.003894043226772086+0.0j)  (-0.00040181749373271547+0.0j)  (0.00041225533145738843+0.0j)  (0.004522502199959203+0.0j)  (0.009901682136756278+0.0j)  (-0.005131325266122219+0.0j)  (-0.0025951805587274665+0.0j)  (0.008330439783593428+0.0j)  (0.0008475080843084648+0.0j)  (0.003319161997896864+0.0j)  (0.006311535049340189+0.0j)  (-0.004437461763935777+0.0j)  (-0.00131477278628755+0.0j)  (-0.0024777365799907754+0.0j)  (-4.668687122778334e-05+0.0j)  (0.00361462366762843+0.0j)  (0.0038681133312912226+0.0j)  (0.003241068144031778+0.0j)  (-0.0076327555880791095+0.0j)  (-7.909963487099515e-05+0.0j)  (0.004441830686929827+0.0j)  (0.0007566465679101095+0.0j)  (0.0015883811824006163+0.0j)  (0.0030204276240327404+0.0j)  (0.002089534499284055+0.0j)  (-0.011193465122449182+0.0j)  (-0.01159605819938392+0.0j)  (0.08300472139778932+0.0j)  (0.003864828245972586+0.0j)  (-0.08090243703581375+0.0j)  (-0.007838976840713802+0.0j)  (-0.0076103595105004125+0.0j)  (-0.04663345768832094+0.0j)  (0.011081172119198183+0.0j)  (0.023461922309585142+0.0j)  (0.011836439549120847+0.0j)  (0.028886134025340206+0.0j)  (0.06777486787618714+0.0j)  (-0.013749663254381863+0.0j)  (-0.024804764378728552+0.0j)  (-0.025971279358498873+0.0j)  (-0.013332827089527172+0.0j)  (0.05328110587807714+0.0j)  (0.006047314653676773+0.0j)  (0.03231566221087282+0.0j)  (0.014805943942995657+0.0j)  (-0.0020960260954463565+0.0j)  (-0.004515540901555645+0.0j)  (-0.011905423226015035+0.0j)  (-0.02238998488312329+0.0j)  (0.02716806776962927+0.0j)  (0.009208515008123086+0.0j)  (0.049771586246174275+0.0j)  (5.486258380148176e-05+0.0j)  (-0.062007309131983004+0.0j)  (-0.03849663079604515+0.0j)  (-0.019623323673129897+0.0j)  (0.0794488585787852+0.0j)  (0.013566930292164296+0.0j)  (-0.009205637740191692+0.0j)  (-0.03917230776996666+0.0j)  (-3.830240790726256e-06+0.0j)  (0.04223454814232501+0.0j)  (-0.10904184387118222+0.0j)  (-0.058792856453021555+0.0j)  (0.016156121564104953+0.0j)  (-0.05483901466750484+0.0j)  (0.05923215484160048+0.0j)  (-0.054816668601945465+0.0j)  (-0.020749516594957915+0.0j)  (-0.01736431437515206+0.0j)  (0.004903423151292361+0.0j)  (0.019117832136989633+0.0j)  (-0.0010053741016511609+0.0j)  (-0.060786783033877405+0.0j)  (0.0373507911811716+0.0j)  (-0.03248864088085385+0.0j)  (-0.0013813921284804977+0.0j)  (0.030929596248195565+0.0j)  (-0.007989028621147054+0.0j)  (0.0042694269113621236+0.0j)  (-0.03522958574764503+0.0j)  (0.00043608026670758043+0.0j)  (-0.14369589944924402+0.0j)  (0.16526905329989902+0.0j)  (-0.021483903156725097+0.0j)  (-0.09707572652350512+0.0j)  (0.2184248922955417+0.0j)  (0.009040814319245213+0.0j)  (0.04552256768626933+0.0j)  (0.08434860336770014+0.0j)  (-0.14034910601296174+0.0j)  (-0.040426470003019875+0.0j)  (0.04419481926813576+0.0j)  (0.007867124227424065+0.0j)  (0.06317877376218284+0.0j)  (-0.09276321725596771+0.0j)  (-0.06014660506137723+0.0j)  (0.02190524101574606+0.0j)  (-0.1623670360170701+0.0j)  (0.03675615175739524+0.0j)  (-0.14926549441750617+0.0j)  (0.46085094126632126+0.0j)  (-0.4608509412663132+0.0j)  (0.14926549441751033+0.0j)  (-0.03675615175739686+0.0j)  (0.16236703601706948+0.0j)  (-0.02190524101574654+0.0j)  (-0.060146605061377825+0.0j)  (0.09276321725596685+0.0j)  (-0.06317877376218177+0.0j)  (-0.007867124227424648+0.0j)  (-0.04419481926813409+0.0j)  (0.040426470003036355+0.0j)  (0.14034910601296097+0.0j)  (-0.08434860336769952+0.0j)  (-0.04552256768627797+0.0j)  (-0.00904081431924782+0.0j)  (-0.218424892295538+0.0j)  (0.09707572652351816+0.0j)  (0.021483903156724656+0.0j)  (-0.16526905329990646+0.0j)  (0.1436958994492273+0.0j)  (0.00043608026670756+0.0j)  (-0.03522958574764509+0.0j)  (0.004269426911361919+0.0j)  (-0.007989028621146747+0.0j)  (0.030929596248195537+0.0j)  (-0.001381392128480477+0.0j)  (-0.03248864088085439+0.0j)  (0.037350791181171815+0.0j)  (-0.06078678303387719+0.0j)  (0.0010053741016510598+0.0j)  (0.019117832136989758+0.0j)  (-0.004903423151292337+0.0j)  (-0.017364314375152245+0.0j)  (0.02074951659495654+0.0j)  (0.05481666860194656+0.0j)  (-0.059232154841599584+0.0j)  (0.05483901466750543+0.0j)  (0.016156121564104932+0.0j)  (-0.05879285645302061+0.0j)  (0.1090418438711825+0.0j)  (-0.04223454814232526+0.0j)  (-3.830240790871848e-06+0.0j)  (0.03917230776996608+0.0j)  (0.009205637740189806+0.0j)  (0.01356693029216417+0.0j)  (-0.07944885857878564+0.0j)  (-0.019623323673129342+0.0j)  (-0.03849663079604572+0.0j)  (0.06200730913198283+0.0j)  (5.486258380484389e-05+0.0j)  (0.04977158624617482+0.0j)  (-0.009208515008115885+0.0j)  (-0.027168067769632827+0.0j)  (-0.02238998488312215+0.0j)  (0.011905423226014943+0.0j)  (0.0045155409015561945+0.0j)  (0.002096026095446165+0.0j)  (0.014805943942995769+0.0j)  (0.032315662210871704+0.0j)  (-0.006047314653672602+0.0j)  (-0.053281105878079556+0.0j)  (-0.013332827089527537+0.0j)  (-0.02597127935849924+0.0j)  (-0.0248047643787309+0.0j)  (0.013749663254386594+0.0j)  (0.0677748678761875+0.0j)  (0.028886134025337684+0.0j)  (0.01183643954912288+0.0j)  (-0.02346192230958512+0.0j)  (-0.011081172119197388+0.0j)  (-0.04663345768832112+0.0j)  (-0.007610359510499152+0.0j)  (-0.007838976840714955+0.0j)  (0.08090243703581214+0.0j)  (0.003864828245972991+0.0j)  (-0.08300472139778785+0.0j)  (-0.01159605819938453+0.0j)  (0.011193465122449058+0.0j)  (0.0020895344992840127+0.0j)  (0.00302042762403282+0.0j)  (-0.0015883811824005689+0.0j)  (-0.0007566465679102912+0.0j)  (-0.004441830686929799+0.0j)  (-7.909963487102519e-05+0.0j)  (0.007632755588079133+0.0j)  (0.003241068144031657+0.0j)  (0.003868113331290968+0.0j)  (-0.003614623667628504+0.0j)  (-4.668687122776045e-05+0.0j)  (-0.0024777365799908122+0.0j)  (-0.001314772786287484+0.0j)  (0.004437461763935153+0.0j)  (0.00631153504934052+0.0j)  (0.0033191619978965004+0.0j)  (0.0008475080843084354+0.0j)  (-0.008330439783593682+0.0j)  (-0.0025951805587271256+0.0j)  (0.005131325266122448+0.0j)  (0.009901682136756363+0.0j)  (-0.004522502199959283+0.0j)  (-0.00041225533145738757+0.0j)  (-0.0004018174937328014+0.0j)  (-0.0038940432267721677+0.0j)  (0.0013452997338588638+0.0j)  (0.00015759703648295868+0.0j)  (-0.00013706769564997474+0.0j)  (-0.00037246712060806197+0.0j)  (0.0006861202862143661+0.0j)  (5.417172697188657e-05+0.0j)  (-0.0009054740335281689+0.0j)  (0.00023545364729063905+0.0j)  (-0.0001456078527074947+0.0j)  (-3.937117335089574e-05+0.0j)  (0.0005695578050151022+0.0j)  (5.198078732123948e-05+0.0j)  (-0.0006778299999800754+0.0j)  (-3.074603807193689e-05+0.0j)  (0.0008660191572781549+0.0j)  (-0.00010507116418363449+0.0j)  (0.00023787172397576618+0.0j)  (-5.448671948434496e-05+0.0j)  (0.00013735127369814387+0.0j)  (-0.0005815655309713326+0.0j)  (0.0003276882405973909+0.0j)  (-0.0008503497342736763+0.0j)  (0.0013655642705006916+0.0j)  (-0.00040075002941519083+0.0j)  (0.0003445950610688341+0.0j)
 (-0.002196465127402695-3.471109263972544e-18j)  (0.001970922884351086+3.930739022240298e-18j)  (-0.006399001762047883-1.0954323055402136e-17j)  (0.003722657847646061+6.544537703737141e-18j)  (0.002316331990786211+1.804410048707225e-19j)  (-0.006674553218740981-1.8965471825132052e-17j)  (0.004186648539965063+2.6321040772152652e-17j)  (0.0007084954905710405-1.6633227659542745e-18j)  (-0.0020910954664193804+1.1481079526362144e-17j)  (-0.002162496125240025+9.978129537581886e-21j)  (0.015238865845546394-2.3302902319614436e-17j)  (0.0012516134200693705-1.0413340213723814e-17j)  (-0.003302011581540548+2.977923841651733e-17j)  (0.00036829549399172853+8.871055439215261e-18j)  (0.0012532986199805351-1.9962214680739256e-17j)  (0.0009544544126160599-1.136548513382205e-17j)  (0.00040542975745439924+1.1579140229685341e-18j)  (0.004882000967176393-1.766933742881583e-17j)  (-0.031643661639893385+2.0642135415450516e-16j)  (-0.022002185557836302+9.199838918334517e-16j)  (0.048033090394007105-4.64446559895215e-16j)  (0.011463966600418981-4.938961120317029e-17j)  (0.028825019813387937+5.937288087513481e-16j)  (0.026877981019862045+5.384421532368005e-16j)  (0.02316084776032118-3.836659307205758e-18j)  (0.002649188486237585+3.8555316314117336e-17j)  (0.00022590540108359558+2.4803157006514437e-17j)  (0.02018875542282891-5.34372600887451e-16j)  (0.012937482325513821-1.2872663711114063e-17j)  (-0.036811869735821+6.575504564697463e-17j)  (0.03192830825762198-8.449685368111205e-17j)  (0.006287240542999762-1.2971444606615595e-17j)  (-0.019721713433647328+3.6802791232493695e-17j)  (-0.009842272106440848+7.138960921737032e-17j)  (-0.005933772378447176-3.2967518438496503e-19j)  (-0.0009808675899767617+5.9565163240615536e-18j)  (-0.026886873247873602+5.002829317773145e-17j)  (0.007249280155911876+3.2546409132775944e-17j)  (-0.0219875728900542+1.9800693474432755e-17j)  (0.0073348372805361-3.805569257396322e-16j)  (-0.07347511598439321-5.956823818722581e-17j)  (-0.008584839001800834+1.0986640021947987e-16j)  (0.02126420471715003+6.85040316060381e-17j)  (-0.053112563748558175+6.455810971869441e-17j)  (-0.049076725165817084-8.910794271154778e-15j)  (-0.10535175335099323+5.964907557662966e-16j)  (0.001779106791056685-1.2504163471291886e-16j)  (0.009334882032643146+2.3519744638864652e-17j)  (0.03321794400707542+4.7574036564524306e-17j)  (0.0042771897552565255-4.5965280782101326e-20j)  (-0.025219500865216765-4.355641895665081e-19j)  (-0.02332988829394969-2.8283570379393505e-19j)  (0.10792463389142729-3.076529654411509e-17j)  (0.0018997156856012075+2.014753079122086e-18j)  (-0.04846520697772064+8.995453282809618e-18j)  (0.00951280702318428-1.240307165752453e-17j)  (-0.004462737597243371-1.7571908098067133e-17j)  (-0.23446964630565853-9.931273504454494e-17j)  (0.04048794658977283-3.7818024701598573e-17j)  (0.0821547321609863+1.4131444046432863e-17j)  (0.04905954766330592+4.2088428610751625e-17j)  (0.05366248466222601+8.097413094210453e-18j)  (0.16017586484640636+4.378933221338409e-18j)  (-0.031315741406209734+9.670003434629868e-18j)  (-0.06537923539331032+1.1197338671890981e-17j)  (-0.08227519123516762-1.5939808731700372e-17j)  (-0.0669152304086951+3.720169216203683e-17j)  (0.1286170062805977-2.4320873211738286e-17j)  (-0.01699581357388021+2.231210692239701e-16j)  (0.09833758371593536-8.460735107051096e-18j)  (0.02765466670485312+5.8376670395938626e-18j)  (0.012432812644641408+9.128566823250362e-18j)  (-0.005955766713244291-7.02490461941196e-18j)  (0.010490311994179168+1.1591705678638483e-17j)  (0.04209274988084302+1.6057887900061546e-17j)  (0.03996793050682515+2.5931947649369682e-17j)  (0.02065380628313918-2.6006515918275338e-17j)  (0.06132124484471338+5.5716770009914655e-18j)  (0.013906448416469519+1.5691508178152366e-15j)  (-0.11803457492967223-1.2719654464105362e-17j)  (-0.09098305673936223-1.1054401825380564e-17j)  (0.04934040366369222+6.815836788288215e-17j)  (0.23087348200109928+3.4861249087327145e-17j)  (0.10764449684025348+2.7280265658446184e-17j)  (0.005798793993052543-6.53056648610499e-17j)  (0.026598962333454698+5.509065304070144e-18j)  (-0.01873337172345892+4.316108715250438e-14j)  (0.04526557598353044+1.1062419287336026e-17j)  (-0.24531678187451145-2.962551595863118e-17j)  (0.0014078361556130181+5.044350413028399e-18j)  (-0.171173862393542+3.1984306331247455e-18j)  (-0.03228561863523456+3.714477667618981e-18j)  (0.19817681556180994+4.0852867907127183e-17j)  (0.04519922969084238+2.9678484084282296e-17j)  (0.016805778233608237+9.82895556322884e-18j)  (0.09324834857906641-6.8616645545617315e-18j)  (-0.0008560367350090668+2.1343067460933902e-19j)  (0.0018441578701171718-4.435516682765006e-18j)  (-8.457453997549251e-05-2.243293552708774e-18j)  (-0.15266180031032028-2.6699037577129638e-17j)  (0.025177966367711982-1.365959575342453e-17j)  (0.08794468304814235+2.072337229586879e-17j)  (0.014395896974522862-2.2208811620200133e-17j)  (0.10030223916697863+7.14086863711045e-18j)  (0.01948106038410046+2.1394324530725798e-18j)  (-9.15242328965258e-06-1.9093600468225396e-18j)  (0.031022641643338088+7.669820532030208e-18j)  (-0.0002756591723008383-6.102504210493084e-20j)  (-0.06600004982868485-1.1287493171227985e-17j)  (0.07589351270941219+1.2699034909263422e-17j)  (-0.00931076377233356-1.5110354541534329e-18j)  (-0.04161265080282248-6.613475798124042e-18j)  (0.0915256012440669+1.8220379557955952e-17j)  (0.005891350375965447-3.329301479323347e-17j)  (0.017431950236342596+3.3261316954911003e-18j)  (0.03258431282787045+5.3656787102045464e-18j)  (-0.05450960277354926-1.3275764287793826e-17j)  (-0.01851370254254413+1.0610842863219939e-17j)  (0.017021223387489254+4.2701536132089765e-18j)  (-0.0007787862673383351-1.6128465053873378e-17j)  (0.018810292331280176+4.449251749281181e-18j)  (-0.02723126072644067-4.033014447418911e-18j)  (-0.01692459245125506-3.3052530454111234e-18j)  (0.005937901734053799+8.546384826807442e-19j)  (-0.01613222422773758-2.9957561856515552e-18j)  (0.0031544243730488274+8.304586799297645e-19j)  (-0.00498017435464738-8.938335205532675e-19j)  (0.0071764361951867+1.3424223744819415e-18j)  (0.007176436195186656+1.3424223744817488e-18j)  (-0.004980174354647504-8.938335205529778e-19j)  (0.003154424373048984+8.304586799299355e-19j)  (-0.01613222422773748-2.9957561856517524e-18j)  (0.005937901734054184+8.546384826804746e-19j)  (0.016924592451255268+3.305253045410735e-18j)  (-0.027231260726440533-4.033014447418972e-18j)  (0.01881029233127978+4.449251749281052e-18j)  (-0.0007787862673381174-1.6128465053874428e-17j)  (0.017021223387488592+4.270153613210015e-18j)  (-0.01851370254255037+1.0610842863219836e-17j)  (-0.05450960277354884-1.327576428779479e-17j)  (0.03258431282787017+5.365678710204639e-18j)  (0.017431950236346028+3.3261316954918114e-18j)  (0.00589135037596642-3.329301479323478e-17j)  (0.09152560124406546+1.822037955795625e-17j)  (-0.04161265080282796-6.613475798124718e-18j)  (-0.009310763772333336-1.511035454152948e-18j)  (0.07589351270941572+1.269903490926402e-17j)  (-0.0660000498286771-1.1287493171226832e-17j)  (0.0002756591723006362+6.102504210425215e-20j)  (-0.031022641643337907-7.669820532030294e-18j)  (9.15242329008973e-06+1.909360046822985e-18j)  (-0.019481060384100937-2.1394324530700915e-18j)  (-0.10030223916697958-7.140868637110807e-18j)  (-0.014395896974522862+2.220881162020133e-17j)  (-0.08794468304814135-2.0723372295866954e-17j)  (-0.025177966367713536+1.3659595753425556e-17j)  (0.15266180031032045+2.6699037577129108e-17j)  (-8.457453997494954e-05-2.2432935527087524e-18j)  (-0.0018441578701171232+4.435516682763852e-18j)  (-0.0008560367350099723+2.134306746109753e-19j)  (-0.0932483485790678+6.861664554567195e-18j)  (0.01680577823360649+9.828955563229949e-18j)  (0.045199229690840954+2.967848408427701e-17j)  (0.19817681556181055+4.085286790712116e-17j)  (-0.03228561863523774+3.714477667619579e-18j)  (0.17117386239354218-3.198430633128257e-18j)  (-0.0014078361556156965-5.0443504130307424e-18j)  (-0.24531678187451036-2.9625515958632555e-17j)  (0.04526557598353109+1.106241928733437e-17j)  (0.018733371723459482-4.3161087150856555e-14j)  (0.02659896233345581+5.5090653040782746e-18j)  (0.005798793993062268-6.530566486124737e-17j)  (-0.10764449684025099-2.7280265658324404e-17j)  (0.2308734820010989+3.4861249087333475e-17j)  (-0.04934040366369348-6.815836788290981e-17j)  (0.09098305673936215+1.1054401825386817e-17j)  (-0.11803457492967334-1.2719654464113023e-17j)  (-0.013906448416474908-1.5691508177010005e-15j)  (-0.06132124484471291-5.571677000997468e-18j)  (0.020653806283128264-2.6006515918118105e-17j)  (0.03996793050683177+2.593194764933372e-17j)  (-0.04209274988084433-1.605788790016749e-17j)  (0.010490311994181007+1.1591705678341574e-17j)  (-0.005955766713244505-7.02490461899096e-18j)  (0.01243281264464228+9.12856682316147e-18j)  (-0.027654666704853684-5.837667039683645e-18j)  (-0.09833758371593031+8.460735107318816e-18j)  (-0.01699581357389073+2.2312106922757547e-16j)  (0.12861700628060133-2.4320873211968732e-17j)  (0.06691523040869463-3.72016921622393e-17j)  (0.08227519123516715+1.5939808731725172e-17j)  (0.06537923539331744-1.1197338671800834e-17j)  (-0.03131574140622137+9.670003435012065e-18j)  (-0.1601758648464061-4.378933221359502e-18j)  (-0.053662484662220525-8.097413094493746e-18j)  (-0.04905954766331348-4.208842860916329e-17j)  (0.08215473216098558+1.4131444047057555e-17j)  (0.040487946589768696-3.781802470112913e-17j)  (0.23446964630565673+9.93127350443103e-17j)  (0.004462737597245206+1.7571908098540674e-17j)  (-0.009512807023184043+1.2403071657729103e-17j)  (-0.04846520697771803+8.99545328286563e-18j)  (-0.0018997156856029995-2.014753079940484e-18j)  (0.10792463389142165-3.076529654412051e-17j)  (0.02332988829395028+2.8283570373760237e-19j)  (-0.02521950086521787-4.355641895690719e-19j)  (-0.004277189755257199+4.596528078526293e-20j)  (-0.03321794400707544-4.7574036564514476e-17j)  (0.009334882032644362+2.3519744638910286e-17j)  (0.0017791067910547902-1.250416347136816e-16j)  (-0.10535175335099492+5.964907557665193e-16j)  (0.049076725165816085+8.910794271151045e-15j)  (-0.05311256374855931+6.455810971877251e-17j)  (-0.02126420471715059-6.850403160621566e-17j)  (0.008584839001796126-1.09866400219176e-16j)  (-0.07347511598439298-5.956823818695135e-17j)  (-0.007334837280537139+3.8055692573955663e-16j)  (0.021987572890052848-1.980069347453102e-17j)  (-0.007249280155911782-3.2546409132582045e-17j)  (-0.026886873247872027+5.002829317767436e-17j)  (0.000980867589972293-5.9565163239287784e-18j)  (0.005933772378448159+3.2967518422649644e-19j)  (0.009842272106440297-7.138960921715916e-17j)  (-0.01972171343364692+3.680279123252379e-17j)  (-0.006287240542999102+1.2971444606549229e-17j)  (0.03192830825762276-8.449685368111213e-17j)  (0.0368118697358214-6.575504564697174e-17j)  (0.012937482325515014-1.2872663711110992e-17j)  (0.020188755422828743-5.343726008873997e-16j)  (-0.00022590540108390544-2.4803157006485206e-17j)  (-0.002649188486238404-3.855531631412354e-17j)  (-0.023160847760320902+3.8366593071788625e-18j)  (-0.026877981019861965-5.384421532367193e-16j)  (0.028825019813386556+5.937288087511874e-16j)  (-0.011463966600418022+4.938961120318485e-17j)  (0.04803309039400759-4.644465598952181e-16j)  (0.02200218555783734-9.199838918335406e-16j)  (-0.03164366163989334+2.064213541545101e-16j)  (0.004882000967177217-1.7669337428818235e-17j)  (0.00040542975745400735+1.1579140229721672e-18j)  (-0.0009544544126159894+1.1365485133817792e-17j)  (0.0012532986199801496-1.996221468073938e-17j)  (-0.0003682954939921333-8.87105543921585e-18j)  (-0.0033020115815404613+2.977923841651957e-17j)  (-0.001251613420069332+1.0413340213727589e-17j)  (0.015238865845546394-2.330290231961591e-17j)  (-0.0021624961252400005+9.978129537580345e-21j)  (-0.0020910954664190755+1.1481079526361485e-17j)  (0.0007084954905709367-1.6633227659532946e-18j)  (0.004186648539965254+2.6321040772153102e-17j)  (-0.006674553218741162-1.8965471825132958e-17j)  (0.0023163319907864056+1.804410048724204e-19j)  (0.003722657847644975+6.544537703733791e-18j)  (-0.00639900176204847-1.0954323055404814e-17j)  (0.001970922884351427+3.9307390222395216e-18j)  (-0.0021964651274026434-3.47110926397353e-18j)
