 (0.0008721936256958957+0.0j)  (-0.00046157859879249224+0.0j)  (6.681055986518582e-05+0.0j)  (-0.0001582921688035166+0.0j)  (0.000628301770300997+0.0j)  (-0.0007658838309167654+0.0j)  (0.001919863900724159+0.0j)  (-0.00017387557645372724+0.0j)  (0.0005317417966577629+0.0j)  (-0.00015565732283797398+0.0j)  (-0.0003687708409105028+0.0j)  (0.0011306705397797327+0.0j)  (-0.00043251978150930104+0.0j)  (0.000955777466060448+0.0j)  (-0.0001984087457193033+0.0j)  (0.0003010277494283596+0.0j)  (3.9185890827359495e-05+0.0j)  (-8.191835540698578e-06+0.0j)  (-8.236456297076128e-05+0.0j)  (-0.0002689615700955194+0.0j)  (0.00013858504733456865+0.0j)  (0.0009141817598007269+0.0j)  (-0.001418157894657408+0.0j)  (0.0022143314329376163+0.0j)  (0.0002794650025386041+0.0j)  (0.00025528493040915206+0.0j)  (0.0004896890488294132+0.0j)  (0.001647096002600931+0.0j)  (-0.000468089906102212+0.0j)  (-0.005328119977606259+0.0j)  (-0.008490050668614137+0.0j)  (0.008540806494053768+0.0j)  (0.0030156767197046584+0.0j)  (-0.00876230058740669+0.0j)  (-0.0036875139005159104+0.0j)  (0.0057986154661399504+0.0j)  (0.002335943432168549+0.0j)  (0.0014928168391259516+0.0j)  (0.00043170388485077807+0.0j)  (0.0022439826517270723+0.0j)  (-0.002362487129467369+0.0j)  (-0.003925109476438267+0.0j)  (-0.0019522337532919363+0.0j)  (-0.006155357334075642+0.0j)  (0.0038659177570827055+0.0j)  (0.0012845424003664844+0.0j)  (0.00029560680983933444+0.0j)  (-0.008305153436786119+0.0j)  (-0.003451458769181656+0.0j)  (0.015318782623981711+0.0j)  (0.01919661353466736+0.0j)  (-0.014512477547994184+0.0j)  (-0.030157980929649927+0.0j)  (-0.013142358653377486+0.0j)  (0.10328603938294903+0.0j)  (0.02988458457475597+0.0j)  (0.00037194793989700085+0.0j)  (3.5240716049262427e-05+0.0j)  (0.058924232464919214+0.0j)  (-0.062188477359644445+0.0j)  (-0.03487214144870803+0.0j)  (-0.014175976494864788+0.0j)  (-0.007919850364286296+0.0j)  (0.006841857712496515+0.0j)  (0.00958537060854967+0.0j)  (0.009451499102708427+0.0j)  (0.009399169655840828+0.0j)  (0.0034138647016325324+0.0j)  (0.0054644988380372515+0.0j)  (-0.01835984480147668+0.0j)  (-0.027143350980861892+0.0j)  (0.0015524237313426985+0.0j)  (0.0016980169276884362+0.0j)  (0.004083327567895187+0.0j)  (0.0105617951461678+0.0j)  (0.016500998436956092+0.0j)  (0.005715966245836192+0.0j)  (-0.00680975463497937+0.0j)  (-0.08065679265513472+0.0j)  (0.04484436985174521+0.0j)  (0.021853560789941332+0.0j)  (0.027321050864218707+0.0j)  (-0.03755793217869307+0.0j)  (-0.011700402621539303+0.0j)  (-0.05106782547366679+0.0j)  (0.026857450587247877+0.0j)  (0.013249553055715776+0.0j)  (-0.08790663425359037+0.0j)  (-0.09022059661574418+0.0j)  (0.04251064298987976+0.0j)  (-0.049770068889799825+0.0j)  (0.10012523712075388+0.0j)  (-0.02151457079298974+0.0j)  (-0.04714836919647995+0.0j)  (0.01364660496707519+0.0j)  (0.004995023770202358+0.0j)  (-0.0023969347923739294+0.0j)  (-0.02337671233169406+0.0j)  (0.00011385494502374727+0.0j)  (0.04537747124206844+0.0j)  (-0.04234191549555963+0.0j)  (0.002108343008853495+0.0j)  (0.0037736082598214173+0.0j)  (-0.03971514223366164+0.0j)  (0.03210255306239602+0.0j)  (-0.034296596443583995+0.0j)  (0.005644266844033647+0.0j)  (-0.000334769985224482+0.0j)  (0.22302566207885385+0.0j)  (-0.10494803707970005+0.0j)  (-0.15091572386629581+0.0j)  (0.12040879828958476+0.0j)  (0.043299034330941316+0.0j)  (0.07909229498282877+0.0j)  (-0.06752809245907172+0.0j)  (-0.04459583208194636+0.0j)  (0.10768769440606134+0.0j)  (0.08112995863069435+0.0j)  (0.014157241540565536+0.0j)  (0.007382623847676675+0.0j)  (-0.07896293204647592+0.0j)  (0.09566955879711164+0.0j)  (0.03921910512031336+0.0j)  (-0.04453354172503581+0.0j)  (0.15559224007380196+0.0j)  (-0.048588098653836835+0.0j)  (0.1557637271973695+0.0j)  (-0.4672467383367735+0.0j)  (0.46724673833677544+0.0j)  (-0.1557637271973708+0.0j)  (0.04858809865383856+0.0j)  (-0.1555922400738034+0.0j)  (0.044533541725036686+0.0j)  (0.03921910512031187+0.0j)  (-0.09566955879711198+0.0j)  (0.0789629320464723+0.0j)  (0.007382623847675856+0.0j)  (0.014157241540563609+0.0j)  (0.08112995863059462+0.0j)  (-0.10768769440613694+0.0j)  (-0.04459583208194869+0.0j)  (-0.06752809245906846+0.0j)  (0.07909229498282865+0.0j)  (0.043299034330939894+0.0j)  (-0.12040879828957578+0.0j)  (-0.1509157238662944+0.0j)  (0.10494803707970517+0.0j)  (-0.2230256620788594+0.0j)  (0.0003347699852244884+0.0j)  (-0.005644266844033464+0.0j)  (0.034296596443583224+0.0j)  (-0.03210255306239627+0.0j)  (0.03971514223366145+0.0j)  (0.0037736082598211315+0.0j)  (0.0021083430088537428+0.0j)  (-0.04234191549555936+0.0j)  (0.045377471242068736+0.0j)  (-0.00011385494502317234+0.0j)  (-0.02337671233169413+0.0j)  (0.002396934792374236+0.0j)  (0.004995023770202438+0.0j)  (-0.013646604967075827+0.0j)  (-0.04714836919648072+0.0j)  (0.021514570792985764+0.0j)  (-0.10012523712075529+0.0j)  (-0.04977006888979974+0.0j)  (0.042510642989880575+0.0j)  (-0.09022059661574532+0.0j)  (0.08790663425358927+0.0j)  (0.01324955305571564+0.0j)  (0.02685745058724719+0.0j)  (-0.051067825473666624+0.0j)  (0.011700402621539843+0.0j)  (0.037557932178693534+0.0j)  (0.027321050864218033+0.0j)  (-0.021853560789940895+0.0j)  (-0.04484436985174443+0.0j)  (-0.08065679265513412+0.0j)  (0.006809754634980954+0.0j)  (0.005715966245836472+0.0j)  (0.016500998436956366+0.0j)  (0.010561795146167433+0.0j)  (-0.004083327567895825+0.0j)  (-0.0016980169276883195+0.0j)  (-0.0015524237313425298+0.0j)  (-0.02714335098086176+0.0j)  (0.018359844801476465+0.0j)  (0.005464498838037603+0.0j)  (0.003413864701631724+0.0j)  (0.009399169655841024+0.0j)  (-0.009451499102708304+0.0j)  (-0.009585370608550137+0.0j)  (-0.006841857712495927+0.0j)  (-0.007919850364286576+0.0j)  (-0.014175976494862954+0.0j)  (-0.03487214144871313+0.0j)  (-0.062188477359644466+0.0j)  (0.058924232464916626+0.0j)  (3.524071604693764e-05+0.0j)  (0.0003719479398996746+0.0j)  (0.02988458457474967+0.0j)  (-0.10328603938295187+0.0j)  (-0.013142358653376901+0.0j)  (0.0301579809296489+0.0j)  (0.01451247754799449+0.0j)  (0.0191966135346678+0.0j)  (-0.015318782623981404+0.0j)  (-0.0034514587691816365+0.0j)  (0.008305153436786158+0.0j)  (0.00029560680983930875+0.0j)  (0.001284542400366649+0.0j)  (-0.003865917757082537+0.0j)  (-0.006155357334075468+0.0j)  (-0.0019522337532919655+0.0j)  (0.003925109476438378+0.0j)  (0.002362487129467403+0.0j)  (0.002243982651727087+0.0j)  (0.0004317038848506271+0.0j)  (0.0014928168391258793+0.0j)  (-0.0023359434321688155+0.0j)  (-0.005798615466139486+0.0j)  (0.003687513900517502+0.0j)  (0.008762300587406402+0.0j)  (0.003015676719704496+0.0j)  (-0.008540806494054271+0.0j)  (-0.0084900506686141+0.0j)  (0.0053281199776054+0.0j)  (0.00046808990610230423+0.0j)  (0.0016470960026008894+0.0j)  (0.0004896890488294427+0.0j)  (-0.00025528493040913075+0.0j)  (-0.00027946500253858746+0.0j)  (-0.002214331432937459+0.0j)  (0.0014181578946575262+0.0j)  (0.0009141817598007251+0.0j)  (-0.00013858504733453214+0.0j)  (-0.00026896157009553595+0.0j)  (8.236456297075432e-05+0.0j)  (8.191835540704448e-06+0.0j)  (3.918589082737236e-05+0.0j)  (-0.00030102774942836766+0.0j)  (-0.0001984087457192874+0.0j)  (0.0009557774660605348+0.0j)  (-0.0004325197815092385+0.0j)  (0.0011306705397797772+0.0j)  (-0.00036877084091053216+0.0j)  (0.0001556573228380325+0.0j)  (-0.0005317417966578041+0.0j)  (0.00017387557645372914+0.0j)  (-0.0019198639007241389+0.0j)  (0.0007658838309168021+0.0j)  (-0.0006283017703010427+0.0j)  (0.00015829216880349726+0.0j)  (-6.681055986516349e-05+0.0j)  (0.0004615785987925098+0.0j)  (-0.0008721936256957692+0.0j)
 (0.007426842599099714+1.568038384980118e-17j)  (-0.003670459992756678-7.036628732263895e-18j)  (0.0002382705166981595-1.832295003621679e-18j)  (-0.001494835643790708-5.1679532335599306e-18j)  (0.003723691863378025+7.47829335609653e-18j)  (-0.0012613954890214772+4.3940796663165095e-18j)  (0.004064376006685666-3.7343664256918874e-18j)  (-0.0005487265408877719+3.371021382587672e-19j)  (-0.004960966567512993+4.2628329024174895e-18j)  (0.004298516860354605-4.974353136799303e-18j)  (0.007471695351447902-1.5589781528554712e-17j)  (-0.021642630205368153+4.123162832374041e-17j)  (0.011730508012197518-6.09197547730109e-17j)  (-0.017667634569983277+6.971128550141815e-17j)  (0.001827542950792602+8.476201525214854e-20j)  (-0.010937752323551039+8.561239833944919e-17j)  (0.002415158272807249+2.2054463422585453e-17j)  (0.001046248756137034-1.5909745938314578e-17j)  (0.008594568239760226-9.397824843672977e-17j)  (0.050152984148169495-1.2954645291519405e-15j)  (0.03375821148417228+7.556605760075266e-16j)  (-0.033081899060732806+1.3979539548430598e-16j)  (0.04354238518551805-6.780991855594632e-17j)  (-0.013656588329898928+5.880028821905623e-17j)  (-0.007028009657267384+4.7563473601314935e-17j)  (-0.008331772087660035-3.719159945202064e-17j)  (-0.03067923804151905-1.115367444530073e-16j)  (-0.02280161787061174-1.5849990341326447e-17j)  (-0.0023535353947455352-1.9819575000389192e-17j)  (0.027912337133163143+1.945006011701695e-16j)  (-0.0029271075107297796-1.4654286820644904e-16j)  (0.007783902048096383+5.494708074177887e-17j)  (0.011147492741562329-8.434680521195785e-18j)  (-0.024339909319039645+1.9810246418072634e-17j)  (-0.02225719194173192+1.3273285750207674e-19j)  (-0.007436061847211203+2.5011821700673133e-17j)  (-0.004554477319308041+6.569066476614035e-18j)  (0.013373766557388238+1.1808377615782216e-17j)  (0.019460276908026854-1.632354319296176e-17j)  (0.05120286977978977+2.771168287443822e-17j)  (0.024859211404953143-8.581286373104022e-17j)  (0.09146235687720569-5.737752047605952e-17j)  (0.014501341089272639-5.365666940971748e-18j)  (-0.03662381647682754-9.290647412849635e-17j)  (0.014208732072992614+9.812977839250211e-17j)  (-0.020323806421264703+2.0361979878894866e-16j)  (-0.03911509005504697-7.534224893765982e-16j)  (0.10005431147495822-2.1837709948998579e-16j)  (-0.07695753745795603-1.0911808820420687e-16j)  (0.02870354163372664-1.3183814621527763e-18j)  (0.059361512179696756-1.236521651317559e-17j)  (-0.07871009036867638+2.114896714981216e-17j)  (-0.07886569946862959+8.099515745527392e-17j)  (-0.0016128580293564287-4.2321238857913265e-17j)  (0.105349126254205+1.9146176916962382e-17j)  (0.04813801809853423-9.842787687581349e-18j)  (0.10506155505742829-1.6946673273578022e-15j)  (-0.06778685208120647-3.994853195283716e-14j)  (0.1605445183402095+7.658349891466063e-17j)  (-0.12598667785979675-8.585961240840753e-18j)  (-0.09952837697140046+3.7413122443854075e-17j)  (-0.02748536147742607+5.688614082131267e-18j)  (-0.03156074820502846-7.596151336002698e-18j)  (-0.05350352459825683+1.450801702384435e-17j)  (0.010195578138229772+1.3455986529618625e-17j)  (-0.004485345528518151-2.7098988253555796e-17j)  (0.031211168222133736+2.183922672536853e-17j)  (0.058614554044767876+8.56601501316224e-17j)  (0.0187552467730719-2.103240560803958e-17j)  (-0.041673757000241674+2.0769713815671547e-17j)  (-0.0696942632456413+6.768042995342601e-18j)  (0.006778188971797313+1.2653632976659075e-17j)  (-0.0019373488783953978+5.413135972853839e-18j)  (-0.00956732045079289-2.866731193831895e-17j)  (0.029064969428470557-2.5969117806503343e-18j)  (0.004506756214546007-1.6862572272014974e-17j)  (-0.011428521644510001+9.919362050345308e-18j)  (-0.020938709039808604-1.4427478113091965e-17j)  (-0.08197498419422905-8.789397847888005e-18j)  (0.073056662686115+2.148833684624895e-17j)  (0.010060914777787387-1.1370526515513415e-17j)  (-0.039292274943807944-5.80109266222193e-17j)  (-0.06791843720066723-2.199125684202741e-17j)  (-0.0010424710719559305+2.1783731629484336e-17j)  (-0.198511167192493-4.061811722457204e-17j)  (0.019132391512795298-1.2592827545804997e-17j)  (0.02558181789993885+2.009475211117446e-17j)  (-0.11536741403645623-1.549205992577358e-17j)  (-0.11256711595648497-5.1833542751562775e-18j)  (0.21619978545852725+3.869986840249507e-17j)  (-0.24453839197140537-3.712228145076188e-17j)  (0.14078628091100584+1.6288430174525696e-17j)  (-0.21414009724616018-1.8282612672557607e-16j)  (0.06416231437825673+9.416052351401329e-17j)  (-0.09853593861438888+3.583907695308562e-19j)  (-0.0095838087303252+5.7352459328642045e-18j)  (-0.008191044102749762+2.2434341186683786e-18j)  (0.0030804992158554104+4.25787839021341e-18j)  (-0.0029539527659395485+3.650390004854662e-17j)  (0.13112628447133365+2.024679172691799e-17j)  (0.043779050834307685+1.7042945102134932e-17j)  (0.009774786015220284-1.658185160521995e-18j)  (0.0326910979221533+2.3275413208178723e-17j)  (-0.12453304226516196-1.2107109400577044e-17j)  (-0.031769827471312656-8.177743995240968e-18j)  (0.03030136758775852+8.901553865767377e-18j)  (-0.005769650757002208-8.200727879177016e-19j)  (0.00020985020062791796+4.954877564749476e-20j)  (0.11248855339654745+1.9725729123164588e-17j)  (-0.053059927629442144-9.08666962527033e-18j)  (-0.07320819562921022-1.3043521825408308e-17j)  (0.05696716939311312+1.0474205974927609e-17j)  (0.021275111500962136+8.766005175092385e-18j)  (0.0353031529627353+3.7020284207521166e-18j)  (-0.028742967023087825-4.794510246423921e-18j)  (-0.019187890076634986-2.9078414283066937e-18j)  (0.04420208615423974+1.963636066079156e-17j)  (0.036974683467481013-8.718632242272668e-18j)  (0.005521935150574124+2.0557193843940547e-19j)  (-0.0006280573396505278-1.1073981829383335e-17j)  (-0.02508197040857532-5.0318552153839045e-18j)  (0.030929680191774132+4.4600843880348044e-18j)  (0.011921814255153679+3.282260236182355e-18j)  (-0.013465528606133224-2.17856941435996e-18j)  (0.01659557652950762+3.1150387141982827e-18j)  (-0.00445506166451461-1.0228825512006606e-18j)  (0.005222737664943568+9.54083664001897e-19j)  (-0.0072695783879680766-1.3752689863098648e-18j)  (-0.007269578387968026-1.3752689863100998e-18j)  (0.005222737664943633+9.540836640018108e-19j)  (-0.004455061664514864-1.0228825512008578e-18j)  (0.016595576529507515+3.115038714198036e-18j)  (-0.013465528606133505-2.1785694143598923e-18j)  (-0.01192181425515296-3.2822602361823305e-18j)  (0.030929680191773674+4.4600843880351495e-18j)  (-0.025081970408573823-5.031855215384632e-18j)  (0.0006280573396508838+1.1073981829386076e-17j)  (-0.005521935150572905-2.0557193843991392e-19j)  (-0.036974683467440296+8.718632242289727e-18j)  (0.044202086154274255+1.963636066078265e-17j)  (0.019187890076635735+2.907841428306518e-18j)  (0.028742967023086305+4.794510246424513e-18j)  (-0.03530315296273512-3.702028420750966e-18j)  (-0.021275111500961546-8.766005175093363e-18j)  (0.05696716939310871+1.0474205974927126e-17j)  (0.07320819562920948+1.304352182540853e-17j)  (-0.05305992762944439-9.086669625270677e-18j)  (0.11248855339654953+1.9725729123165235e-17j)  (0.00020985020062805218+4.954877564745547e-20j)  (-0.0057696507570015486-8.200727879183757e-19j)  (0.030301367587757644+8.901553865768122e-18j)  (-0.03176982747131386-8.177743995243005e-18j)  (-0.12453304226516178-1.2107109400578621e-17j)  (-0.03269109792215301-2.3275413208178754e-17j)  (-0.009774786015221585+1.6581851605219874e-18j)  (-0.04377905083430788-1.7042945102134985e-17j)  (-0.13112628447133295-2.0246791726919586e-17j)  (-0.002953952765939456+3.650390004869782e-17j)  (-0.0030804992158556532-4.2578783902129475e-18j)  (-0.008191044102750188+2.243434118670672e-18j)  (0.009583808730323162-5.735245932865237e-18j)  (-0.0985359386143907+3.583907695245892e-19j)  (-0.06416231437823999-9.41605235139965e-17j)  (-0.2141400972461626-1.8282612672558759e-16j)  (0.1407862809110074+1.6288430174524186e-17j)  (0.24453839197140637+3.7122281450757725e-17j)  (-0.21619978545852775-3.869986840248772e-17j)  (0.11256711595648403+5.183354275160197e-18j)  (-0.11536741403645659-1.5492059925773426e-17j)  (-0.0255818178999401-2.0094752111172778e-17j)  (-0.019132391512794625+1.2592827545802285e-17j)  (0.1985111671924918+4.061811722457803e-17j)  (-0.0010424710719582238+2.1783731629490163e-17j)  (-0.06791843720066817-2.1991256842026245e-17j)  (0.039292274943809505+5.801092662223151e-17j)  (0.01006091477778695-1.1370526515514173e-17j)  (0.07305666268611426+2.1488336846253683e-17j)  (0.08197498419422661+8.789397847885386e-18j)  (-0.020938709039809388-1.4427478113136887e-17j)  (0.011428521644509006-9.919362050329581e-18j)  (-0.004506756214546853+1.686257227201476e-17j)  (-0.029064969428471574+2.5969117806609962e-18j)  (-0.009567320450793141-2.866731193831507e-17j)  (-0.0019373488783956685+5.413135972860946e-18j)  (0.0067781889717963536+1.2653632976664753e-17j)  (0.06969426324564153-6.768042995337618e-18j)  (-0.041673757000239245+2.0769713815687975e-17j)  (-0.018755246773086875+2.1032405607966007e-17j)  (-0.05861455404476312-8.566015013147315e-17j)  (-0.03121116822213184-2.183922672542204e-17j)  (-0.004485345528515528-2.7098988253583782e-17j)  (0.010195578138223419+1.3455986529642411e-17j)  (-0.05350352459825585+1.450801702380409e-17j)  (0.031560748205028036+7.596151336028524e-18j)  (0.02748536147742412-5.688614082206796e-18j)  (0.09952837697140968-3.741312244377444e-17j)  (0.12598667785979528+8.585961240827157e-18j)  (-0.16054451834020206-7.658349891464043e-17j)  (0.06778685208120637+3.994853195546309e-14j)  (-0.10506155505743853+1.6946673273415228e-15j)  (-0.04813801809852479+9.842787687613748e-18j)  (0.10534912625420856+1.914617691695775e-17j)  (0.0016128580293563038+4.23212388579228e-17j)  (-0.07886569946862457+8.099515745526537e-17j)  (-0.07871009036868104+2.114896714983284e-17j)  (-0.05936151217969854+1.236521651317261e-17j)  (0.028703541633724065-1.3183814621528107e-18j)  (0.07695753745795608+1.091180882041984e-16j)  (0.10005431147495852-2.1837709948998095e-16j)  (0.039115090055044724+7.534224893770382e-16j)  (0.02032380642126685-2.0361979878902232e-16j)  (0.014208732072994616+9.812977839249729e-17j)  (0.03662381647682865+9.290647412850802e-17j)  (-0.014501341089268528+5.365666940974322e-18j)  (0.09146235687720666-5.73775204760561e-17j)  (0.024859211404953337-8.581286373102809e-17j)  (-0.05120286977979095-2.7711682874437386e-17j)  (-0.019460276908026555+1.632354319293931e-17j)  (-0.013373766557388138-1.1808377615773905e-17j)  (-0.004554477319310215+6.569066476610473e-18j)  (-0.007436061847211227+2.5011821700674082e-17j)  (-0.0222571919417362+1.3273285751792792e-19j)  (-0.02433990931903572+1.981024641806578e-17j)  (-0.011147492741561453+8.434680521193261e-18j)  (0.007783902048095828+5.494708074178741e-17j)  (0.0029271075107252797+1.465428682064454e-16j)  (0.02791233713316386+1.945006011702e-16j)  (-0.0023535353947443036-1.9819575000351838e-17j)  (0.02280161787060956+1.5849990341323834e-17j)  (0.030679238041520254+1.115367444530206e-16j)  (-0.008331772087659435-3.7191599452028725e-17j)  (-0.007028009657266044+4.7563473601301297e-17j)  (-0.013656588329895376+5.880028821904547e-17j)  (0.043542385185518236-6.780991855593312e-17j)  (0.0330818990607331-1.397953954843165e-16j)  (0.033758211484176+7.556605760076662e-16j)  (-0.05015298414816715+1.295464529151758e-15j)  (0.00859456823975988-9.397824843668331e-17j)  (0.001046248756137585-1.5909745938300764e-17j)  (-0.002415158272807229-2.2054463422587373e-17j)  (-0.010937752323551384+8.561239833944322e-17j)  (-0.0018275429507921435-8.476201525432869e-20j)  (0.01766763456998478-6.971128550142923e-17j)  (-0.01173050801219669+6.091975477300645e-17j)  (0.02164263020536818-4.123162832374195e-17j)  (-0.007471695351447848+1.558978152855002e-17j)  (0.004298516860354924-4.974353136797351e-18j)  (-0.004960966567513517+4.262832902417622e-18j)  (-0.000548726540887941+3.371021382570227e-19j)  (0.004064376006685944-3.734366425692271e-18j)  (-0.0012613954890216051+4.394079666315967e-18j)  (0.0037236918633781913+7.478293356094614e-18j)  (-0.0014948356437905024-5.167953233560001e-18j)  (0.00023827051669778504-1.8322950036212444e-18j)  (-0.0036704599927567887-7.036628732264634e-18j)  (0.007426842599099329+1.568038384980192e-17j)
