 (-0.003320738194281668+0.0j)  (0.0025062914379166256+0.0j)  (-0.0022523250448180567+0.0j)  (0.003831208738123903+0.0j)  (-0.024909279458030568+0.0j)  (0.007598485307225332+0.0j)  (-0.017708024311959735+0.0j)  (0.021792019027944913+0.0j)  (-0.002609119525684056+0.0j)  (0.00496610952443715+0.0j)  (-0.006216118269548504+0.0j)  (0.0082145369283546+0.0j)  (-0.0022025787831058533+0.0j)  (-0.013061025639934533+0.0j)  (0.013515529973525786+0.0j)  (0.007278579279012668+0.0j)  (-0.02946951050110075+0.0j)  (0.013324871840694509+0.0j)  (0.03505889372675354+0.0j)  (-0.0404890028315367+0.0j)  (-0.05776251179706275+0.0j)  (0.11409141905441603+0.0j)  (-0.03234862693779694+0.0j)  (-0.05450610548896378+0.0j)  (0.045108264557250886+0.0j)  (0.0036151905197996112+0.0j)  (0.05101439113166236+0.0j)  (-0.03259624255367311+0.0j)  (-0.0010981706702800366+0.0j)  (0.22841030585640482+0.0j)  (0.002331823082672629+0.0j)  (0.043169970944113324+0.0j)  (0.051877296118503946+0.0j)  (-0.11631422538237557+0.0j)  (-0.005935059840190707+0.0j)  (0.06195195222439966+0.0j)  (0.0017084085446747593+0.0j)  (0.07382906592346589+0.0j)  (-0.08260571098339002+0.0j)  (-0.061078275976422666+0.0j)  (0.014593940890154455+0.0j)  (0.03868477339937775+0.0j)  (0.016557362838815613+0.0j)  (0.01911747757941944+0.0j)  (0.01747382038250973+0.0j)  (-0.06940700263238002+0.0j)  (-0.07938020032582174+0.0j)  (0.005297702020108785+0.0j)  (0.03755981347153526+0.0j)  (0.03959083484565263+0.0j)  (-0.09120018464014708+0.0j)  (-0.01748930883093246+0.0j)  (-0.04654122154473465+0.0j)  (-0.07930956361714613+0.0j)  (0.037933405513247996+0.0j)  (0.005828017093311336+0.0j)  (0.015637984436799347+0.0j)  (0.028827890240412598+0.0j)  (-0.044762071270803054+0.0j)  (-0.016502467959913194+0.0j)  (-0.02141650389428123+0.0j)  (-0.10732338835746938+0.0j)  (0.09065106947575302+0.0j)  (0.02394571880959659+0.0j)  (-0.007318677816558886+0.0j)  (-0.036467884255526474+0.0j)  (-0.022618158115872956+0.0j)  (-0.03642346845310038+0.0j)  (-0.046446474016392424+0.0j)  (0.12157845113764486+0.0j)  (-0.09849424767073552+0.0j)  (-0.008598254757978287+0.0j)  (-0.006956164796828821+0.0j)  (-0.08041826191821103+0.0j)  (0.04354865564853669+0.0j)  (0.05259595653238914+0.0j)  (0.04470984275631313+0.0j)  (-0.05452871709555751+0.0j)  (-0.012745732844069518+0.0j)  (-0.044754477554212836+0.0j)  (0.09486856409291453+0.0j)  (0.06109489731167517+0.0j)  (0.058697577730795404+0.0j)  (-0.06409498026043278+0.0j)  (-0.05886416839643588+0.0j)  (0.1348326721153586+0.0j)  (0.0019511351115101424+0.0j)  (0.012342271508854523+0.0j)  (0.08544139226543382+0.0j)  (-0.03378642660208614+0.0j)  (-0.0011399320614943293+0.0j)  (-0.011583953568546058+0.0j)  (-0.020321328318203342+0.0j)  (0.0004439768897024066+0.0j)  (0.013300590960782498+0.0j)  (0.006375025047768382+0.0j)  (0.06266232902232403+0.0j)  (-0.027874156522662147+0.0j)  (-0.08510466116071101+0.0j)  (0.19664289707950897+0.0j)  (-0.13295889887234588+0.0j)  (-0.03164538951189344+0.0j)  (-0.0043357270626127225+0.0j)  (-0.07347473845288105+0.0j)  (0.11000254620989426+0.0j)  (-0.026382711404062776+0.0j)  (-0.04695254106794476+0.0j)  (-0.05448269650024325+0.0j)  (0.010044615955923972+0.0j)  (0.34441490497120897+0.0j)  (-0.036301341766608215+0.0j)  (-0.009367015972062624+0.0j)  (0.026969757461650413+0.0j)  (-0.020780897041893998+0.0j)  (0.015980971296716204+0.0j)  (-0.004439450874301042+0.0j)  (-0.001416818483518461+0.0j)  (0.006982949072389798+0.0j)  (-0.0010155148529330338+0.0j)  (0.009214050384960988+0.0j)  (-0.023523214312588553+0.0j)  (0.010744594974991575+0.0j)  (-0.02490423007431658+0.0j)  (0.01905314172738986+0.0j)  (-0.032758924290594245+0.0j)  (0.02602658155040797+0.0j)  (-0.02585192910347284+0.0j)  (0.016899412437369653+0.0j)  (-0.016902224309529992+0.0j)  (0.025856215971153743+0.0j)  (-0.026030887629109566+0.0j)  (0.03276433533870582+0.0j)  (-0.019056280217208975+0.0j)  (0.024908325526277367+0.0j)  (-0.010746355383509055+0.0j)  (0.023527049825309457+0.0j)  (-0.009215542691540755+0.0j)  (0.0010156784634334495+0.0j)  (0.006984069656425692+0.0j)  (-0.00141704523979493+0.0j)  (0.004440157422343986+0.0j)  (-0.01598350667040075+0.0j)  (0.020784184058369567+0.0j)  (0.026973993507069128+0.0j)  (-0.009368482245765409+0.0j)  (-0.03630701006323653+0.0j)  (0.3444686404414338+0.0j)  (0.010046179174649552+0.0j)  (-0.05449112980443619+0.0j)  (0.046959781758853986+0.0j)  (0.02638677876545444+0.0j)  (0.1100193801102931+0.0j)  (-0.07348597595667182+0.0j)  (-0.004336389072793384+0.0j)  (-0.03165020776517179+0.0j)  (0.13297906707935866+0.0j)  (-0.19667269242898097+0.0j)  (-0.08511753940977451+0.0j)  (-0.027878357278914925+0.0j)  (0.0626717310377228+0.0j)  (0.006375980677382414+0.0j)  (-0.013302576302346757+0.0j)  (-0.00044404306139750696+0.0j)  (-0.02032434814144134+0.0j)  (-0.011585670969884915+0.0j)  (0.0011401005226445169+0.0j)  (0.03379141121090203+0.0j)  (0.08545397664994955+0.0j)  (-0.01234408588116013+0.0j)  (-0.0019514215569504368+0.0j)  (-0.13485241361880673+0.0j)  (0.05887277588146814+0.0j)  (0.06410432151232397+0.0j)  (0.05870610550642365+0.0j)  (-0.0611037598012354+0.0j)  (-0.09488230455439262+0.0j)  (-0.04476093829152688+0.0j)  (0.012747569013949665+0.0j)  (0.054536559731051565+0.0j)  (0.0447162512186973+0.0j)  (-0.052603485178581495+0.0j)  (-0.04355488205493283+0.0j)  (-0.08042970206195575+0.0j)  (-0.00695715344327343+0.0j)  (0.008599474687137936+0.0j)  (0.09850819741427559+0.0j)  (-0.1215956324533005+0.0j)  (-0.04645300910468504+0.0j)  (-0.03642858801865027+0.0j)  (-0.022621334021335707+0.0j)  (0.03647298926398698+0.0j)  (0.007319701198208873+0.0j)  (0.023949059530969055+0.0j)  (0.09066369583472347+0.0j)  (-0.107338313134898+0.0j)  (-0.021419478161019346+0.0j)  (-0.01650475360869798+0.0j)  (0.04476825613424033+0.0j)  (0.028831867417272266+0.0j)  (0.015640136966782583+0.0j)  (0.00582881733240609+0.0j)  (-0.03793860286330579+0.0j)  (-0.07932040625366618+0.0j)  (-0.04654757735149153+0.0j)  (0.01749169152210029+0.0j)  (0.09121259251783564+0.0j)  (0.03959621111991031+0.0j)  (-0.03756490353981674+0.0j)  (-0.0052984178528064085+0.0j)  (-0.07939091433596686+0.0j)  (0.06941635520188504+0.0j)  (0.017476167477612006+0.0j)  (0.01912004107176848+0.0j)  (0.016559578750832943+0.0j)  (-0.0386899416256949+0.0j)  (-0.014595888373388804+0.0j)  (-0.06108641808450275+0.0j)  (0.08261670012373067+0.0j)  (0.07383886226003987+0.0j)  (0.0017086351527797186+0.0j)  (-0.06196013706146788+0.0j)  (-0.005935843327376428+0.0j)  (0.11632950190170027+0.0j)  (0.05188410383978039+0.0j)  (0.04317562961562238+0.0j)  (-0.002332128101837096+0.0j)  (-0.2284401402598268+0.0j)  (0.001098314026428663+0.0j)  (0.032600486582216544+0.0j)  (0.051021010979608226+0.0j)  (-0.003615659012812728+0.0j)  (-0.045114106358437774+0.0j)  (-0.054513140647981566+0.0j)  (0.03235279443936887+0.0j)  (0.11410608879717302+0.0j)  (-0.05776992598246768+0.0j)  (0.040494175428639596+0.0j)  (0.035063369089161314+0.0j)  (-0.013326568910052869+0.0j)  (0.029473248924766677+0.0j)  (0.007279501227150361+0.0j)  (-0.01351723800171568+0.0j)  (0.013062674233998529+0.0j)  (0.0022028559679886633+0.0j)  (-0.00821556730050905+0.0j)  (0.0062168970971973915+0.0j)  (-0.0049667297903155236+0.0j)  (0.0026094437826323282+0.0j)  (-0.02179472493483892+0.0j)  (0.017710216459272385+0.0j)  (-0.007599422060080666+0.0j)  (0.024912346007652537+0.0j)  (-0.003831678541262819+0.0j)  (0.002252600920564946+0.0j)  (-0.002506597281697145+0.0j)  (0.003321143184323336+0.0j)
 (-0.001596695844950099-1.9508448488570933e-17j)  (0.0029084449005052984+1.2452032816425336e-17j)  (-0.0007959407621794456-1.1259455387697287e-17j)  (0.004259844835903477+1.3785879411598672e-17j)  (0.005725258213425288-1.4389093549442608e-16j)  (-0.006057662649799201+4.879849271953877e-17j)  (-0.014302508682546965-1.3358520202788143e-16j)  (0.06702894636857479-1.6535807008047672e-16j)  (0.003994096351927748+6.298120535704754e-16j)  (0.020796193217389722+1.1600750073327263e-16j)  (0.021446013719088303-8.104263056552981e-16j)  (0.029477726042518623-4.514417537128454e-16j)  (-0.014456162807244682-2.9545381825091433e-16j)  (-0.015596164997002919+2.105568672785094e-16j)  (0.030666881595685654+1.497963245869537e-16j)  (0.04472743783707681-3.0687749546533497e-16j)  (-0.0478513474587034-2.819673006234567e-16j)  (-0.018619322679583414+3.66010296738455e-16j)  (-0.024885419502863156+9.150150610971151e-16j)  (0.15726920517925158-1.5594415643126796e-15j)  (-0.11953406687198317+1.179992471862942e-16j)  (0.1176063245645147-4.1764955028779916e-16j)  (-0.022990936980458974+1.1301080081796407e-16j)  (0.045788611320566046+3.379681994841066e-16j)  (0.05284103817110833+4.789778067472276e-17j)  (0.06095155308969753+6.491134345008916e-15j)  (0.0887049160111571+1.5524393024718263e-16j)  (-0.006873877189429896-1.6853339730426435e-17j)  (0.1388323875178194-7.067797797713196e-13j)  (0.10959315084200383-3.3702887344281753e-15j)  (0.03247208358977467-1.1192648363137679e-14j)  (0.07245129540018827+1.7508724220418735e-16j)  (0.04416951037575736-1.2564648127744533e-16j)  (-0.09153944981345707+9.727405071703196e-17j)  (-0.04366812970446933-2.150512389179158e-15j)  (0.04779223046601232-2.244069648049702e-16j)  (0.0356816913667269+2.108722597963732e-14j)  (0.059179154249175595-3.8785599180826004e-16j)  (-0.11440965385152126-1.0515499558302013e-16j)  (-0.07600670206821353+2.1360620130410134e-16j)  (-0.052417934105124436-6.436138610372502e-16j)  (0.073908369219982-4.184110862866823e-17j)  (0.021612313192770093+4.9962569635632194e-17j)  (-0.019146564778758583-1.607545689858131e-16j)  (-0.012036557560796857+3.5762124017474546e-16j)  (-0.02259541942797319-4.944696701075983e-16j)  (-0.12021060000321597+2.3128324794997868e-16j)  (0.005124849189384345-2.9496830789731507e-16j)  (-0.0003393973517448051-3.051380599958043e-16j)  (0.007168783458371644-8.019963366102684e-17j)  (-0.13292067838474442-3.7626996643279623e-16j)  (-0.0823038416613465+1.6433291876461116e-15j)  (-0.07276704440958122-5.271485574514113e-16j)  (-0.0479043692041185+1.9930119588225118e-16j)  (-0.014270404788014654-3.6684158784439525e-16j)  (-0.043466346283401326-1.5529886835228318e-15j)  (-0.016902156893388486-2.5070785176406336e-16j)  (0.036529007490292004+1.0605511164978655e-15j)  (0.04176722132262848+3.981817015670412e-17j)  (0.032939713104926924-4.248191937134072e-16j)  (0.008345384675860275-3.753318558994051e-16j)  (-0.039857244211453674-1.3095656054712724e-16j)  (0.09505771614197232-5.052006336388776e-16j)  (-0.00272417070954668-2.2071607149911967e-16j)  (0.006753441222148281+5.5263331148927346e-17j)  (-0.018394539280144673-2.8069271070552656e-16j)  (-0.05504412167815961+5.016503542176377e-16j)  (-0.10151377199410172-7.479435713291632e-16j)  (-0.021273347066021138+2.322516544757754e-16j)  (0.08522313448986417+1.2896439088834983e-16j)  (-0.10127037946800967-4.102989205062772e-16j)  (0.06287894810595247+6.5799322664187435e-15j)  (-0.017795680555842613+9.373204554956053e-16j)  (-0.09860168534576874-6.620647856748469e-18j)  (0.09136407527398753+1.7926334645075102e-16j)  (0.039090808589617956-6.157316021616251e-17j)  (0.017680953891412776-6.386137762940833e-17j)  (-0.07199654883903805+6.224795574924196e-17j)  (0.026662253998631914-2.33690669553565e-15j)  (-0.08501416882935257+1.0513523283968104e-16j)  (0.06818798585979999+2.4894283778129487e-16j)  (0.052295823525075606+2.930146886592309e-16j)  (-0.021940332106840717-8.789507707916864e-16j)  (-0.023596725598206858-1.0415962026982198e-16j)  (-0.07404147924751217-4.2352993649612955e-16j)  (0.04884260340282637-1.5667614436430533e-16j)  (-0.02018764946850632-3.81452388764224e-15j)  (-0.058177136550031205+1.7472623777063284e-15j)  (0.07473131737601534-1.9185261409740875e-16j)  (-0.005569584271726269-4.812313639275258e-16j)  (-0.05941926890256598+3.4255304598154265e-14j)  (-0.007323271171936759-1.0227071533900371e-16j)  (0.03569896131718133-1.1509472421754967e-16j)  (-0.02389555810041695-2.745382346052085e-15j)  (0.06518569207108747+9.390334885428283e-16j)  (-0.049515519361118907+1.5414325484210989e-15j)  (0.14081167827919863+7.492419104155327e-16j)  (-0.026067840433624808+2.57963150918033e-16j)  (-0.1594885432502767-3.853400200177027e-15j)  (0.019135153895264434-4.801966998388416e-17j)  (-0.15279763113114658+2.6565800925301525e-15j)  (-0.0026571484651760763-1.693725869626938e-16j)  (-0.038868018860068-1.5008691272121774e-15j)  (-0.001856919051749381-1.388248734936228e-15j)  (0.09147998655212136-1.0678866169713043e-15j)  (-0.05238117969828532-6.4909274622725004e-15j)  (0.07523527979333604+1.861992076607339e-15j)  (-0.012618120676710295-1.2524425723144346e-16j)  (0.049781507526852314+7.464361029394317e-15j)  (0.2554057726408665-4.759442090685862e-16j)  (-0.030412020339966872-3.2195100641658045e-18j)  (0.019932720201039377+2.6295447374553316e-15j)  (0.029443839262621237-1.38474062593124e-16j)  (-0.011970671305725752-4.9960276226662316e-17j)  (0.015548820342379262-3.2749348182810454e-17j)  (-0.008688052566305384+6.507666373978505e-17j)  (2.7432141087444656e-05+8.054456287872213e-17j)  (0.00894546746237966+6.989475031617015e-18j)  (-0.005440302899953679+1.1283000071009475e-16j)  (0.009594867786865293+3.634337619571843e-17j)  (-0.01155695403551825-4.109206828904142e-17j)  (-0.0027690900626961843-1.0355682240536923e-17j)  (-0.0032160074217077624-6.950516208970354e-17j)  (0.012364683359806481+1.6015033875469504e-17j)  (-0.012929862086859534-1.4399062757015154e-16j)  (0.023808232130331286-1.5735008384866514e-16j)  (-0.02202344011245961-1.9501957087486256e-17j)  (0.025949785561156395-2.61601968362258e-16j)  (0.025945468527000554-2.6155844797824637e-16j)  (-0.022019788705239848-1.9498723733077594e-17j)  (0.023804293727509546-1.5732405469997773e-16j)  (-0.012927726712984488-1.439668474383217e-16j)  (0.012362646948061069+1.60123962662282e-17j)  (-0.0032154786425323025-6.949373398098029e-17j)  (-0.0027686364456741604-1.0353985829932143e-17j)  (-0.011555069955510658-4.108536922767802e-17j)  (0.009593314054784152+3.6337490979710786e-17j)  (-0.0054394265491077695+1.128118254966062e-16j)  (-0.008944032174857328-6.988353580299858e-18j)  (-2.7427751383323406e-05-8.053167409809535e-17j)  (-0.008686670064304281+6.50663082985419e-17j)  (0.0155463539205359-3.274415333802389e-17j)  (-0.011968778145346089-4.995237501431089e-17j)  (-0.029439215348096955+1.3845231637230336e-16j)  (-0.019929600504307855-2.6291331838870806e-15j)  (0.030407272376621622+3.21900743053909e-18j)  (-0.255365930554602+4.758699640348103e-16j)  (-0.04977376135954228-7.463199550117787e-15j)  (0.012616167836856915+1.2522487383965547e-16j)  (0.07522367932617674+1.861704977549729e-15j)  (-0.05237310545817129-6.4899269252998325e-15j)  (-0.09146598933652013+1.0677232212412335e-15j)  (0.0018566350909965668+1.3880364434043366e-15j)  (0.03886208511572274+1.500639998638147e-15j)  (0.002656743955520187+1.6934680261324576e-16j)  (-0.15277445715100796+2.6561771835727367e-15j)  (0.019132254974285084-4.8012395141233345e-17j)  (0.15946441269860173+3.852817182294509e-15j)  (0.026063912489002316-2.5792428061038026e-16j)  (-0.1407905537060556-7.491295091164178e-16j)  (0.04950809799349573-1.541201519084755e-15j)  (0.06517596343951033+9.388933425918774e-16j)  (-0.02389199716295126-2.7449732267300918e-15j)  (-0.03569365711002391+1.1507762326433445e-16j)  (0.007322185607212612+1.0225555524543887e-16j)  (-0.0594104891169366+3.425024303742242e-14j)  (-0.005568762696142149-4.811603769495187e-16j)  (-0.0747203120644988+1.9182436091086173e-16j)  (-0.05816858549278821+1.747005559620439e-15j)  (-0.02018468616201921-3.8139639609719005e-15j)  (0.048835453168008996-1.5665320801036508e-16j)  (-0.07403065402456704-4.2346801436699367e-16j)  (-0.0235932870943307-1.041444421788474e-16j)  (0.021937145006829625+8.78823092505723e-16j)  (0.05228823853862376+2.929721898076555e-16j)  (0.06817811115872442+2.489067869134576e-16j)  (0.08500189799157676-1.0512005775438063e-16j)  (0.026658413546563703-2.336570085659691e-15j)  (-0.07198619536802861+6.223900417628301e-17j)  (-0.017678419964157456+6.385222540126365e-17j)  (0.03908521388678959-6.156434782726997e-17j)  (0.0913510142843417+1.7923771978635975e-16j)  (0.09858766045912436+6.61970614887015e-18j)  (0.017793151700303808-9.371872575214788e-16j)  (0.06287002804221944+6.578998831373657e-15j)  (-0.10125603857191737-4.102408180870244e-16j)  (0.08521109256414777+1.2894616837566896e-16j)  (0.021270354295366375-2.3221898091775885e-16j)  (0.10149950555014742+7.478384575595386e-16j)  (0.05503639379944984-5.015799253830645e-16j)  (-0.018391964654904572-2.806534230371049e-16j)  (0.006752497010410911+5.5255604677375155e-17j)  (0.002723790707346529+2.2068528319359659e-16j)  (-0.09504447784592963+5.051302764305314e-16j)  (0.03985170229001357+1.3093835178737374e-16j)  (-0.008344225852115823+3.752797380538406e-16j)  (-0.03293515147274611+4.2476036293982314e-16j)  (0.04176145106078719+3.981266916287646e-17j)  (-0.036523968540819435-1.0604048200642264e-15j)  (0.01689983067338277+2.506733471921767e-16j)  (0.04346037878303933+1.5527754735088673e-15j)  (-0.014268449832283477-3.6679133285337665e-16j)  (0.047897820956487314-1.9927395257334024e-16j)  (0.07275710848383035+5.27076578320536e-16j)  (-0.08229263035931134+1.6431053358999988e-15j)  (-0.13290259685156008-3.7621878148787193e-16j)  (-0.007167810098930735+8.018874435611934e-17j)  (-0.00033935136319204057-3.0509671359597157e-16j)  (0.005124156806342685-2.949284567617873e-16j)  (0.12019437727042545-2.312520356741235e-16j)  (-0.02259237511327948-4.94403049467423e-16j)  (0.012034941019560631-3.575732107079003e-16j)  (0.019143997730283135+1.6073301604765713e-16j)  (-0.021609421151542015-4.9955883920519314e-17j)  (0.07389849649433479-4.1835519471334534e-17j)  (-0.052410940145916185-6.435279856526919e-16j)  (0.07599657126007152-2.1357773008946728e-16j)  (-0.11439443581762436-1.0514100854508034e-16j)  (-0.05917130284279269+3.878045342473234e-16j)  (-0.0356769590747243-2.108442928177996e-14j)  (0.04778591718721478-2.2437732099448677e-16j)  (0.04366236583602432+2.1502285375120145e-15j)  (-0.09152742875128639+9.726127657751596e-17j)  (-0.044163714887464636+1.2562999519691672e-16j)  (-0.07244179981010132-1.7506429498415922e-16j)  (0.032467836564175435-1.1191184476130572e-14j)  (0.10957883791839629-3.3698485729362898e-15j)  (0.13881426658275497-7.066875281712403e-13j)  (-0.006872982327612728-1.6851145714497375e-17j)  (-0.08869340677124735-1.5522378773691036e-16j)  (0.06094365539346875+6.49029326705984e-15j)  (0.05283419581370505+4.7891578416817287e-17j)  (-0.04578270210017824-3.3792458321103883e-16j)  (-0.022987975419725346+1.1299624341423348e-16j)  (-0.11759120482335747+4.1759585629539887e-16j)  (0.119518725884074-1.1798410317688441e-16j)  (0.15724911611141687-1.5592423662093011e-15j)  (0.02488224321740753-9.148982718640644e-16j)  (-0.018616951605514992+3.6596368722743457e-16j)  (-0.047845277934091074-2.8193153553918805e-16j)  (-0.04472177311133001+3.068386294598444e-16j)  (0.03066300655122118+1.4977739643419778e-16j)  (-0.0155941966599938+2.1053029363855218e-16j)  (-0.014454343791452485-2.954166413617957e-16j)  (0.029474029033296854-4.513851352231973e-16j)  (0.021443327049488117-8.103247787352665e-16j)  (0.020793596102262793+1.1599301323401001e-16j)  (0.003993600034088027+6.297337913234267e-16j)  (0.06702062444257226-1.653375401795894e-16j)  (-0.01430073833682222-1.3356866702713894e-16j)  (-0.006056915943966661+4.879247750852046e-17j)  (0.005724553470948728-1.4387322344540386e-16j)  (0.004259322535179307+1.3784189121199562e-17j)  (-0.000795843283414734-1.1258076443641993e-17j)  (0.0029080900250770033+1.2450513475120324e-17j)  (-0.0015965011391268578-1.9506069570573423e-17j)
