 (4.7638234648912267e-05+0.0j)  (-0.00025605303597748673+0.0j)  (0.0007114460043187513+0.0j)  (-0.00029249930333449055+0.0j)  (0.000386539734117046+0.0j)  (0.0002220153526384684+0.0j)  (-0.00021289281190009808+0.0j)  (3.128699779098792e-05+0.0j)  (1.4232212241841986e-05+0.0j)  (-9.743820713275798e-05+0.0j)  (0.00012539524642905933+0.0j)  (-0.0002645344889476313+0.0j)  (0.0002497245502552981+0.0j)  (-0.0002997682301875988+0.0j)  (-7.810968096983969e-05+0.0j)  (0.00018017021350363708+0.0j)  (0.00012168319200218093+0.0j)  (-4.47951488092446e-05+0.0j)  (-7.199580680584077e-05+0.0j)  (0.00041439748773336655+0.0j)  (-0.00040538440163315003+0.0j)  (0.0007560311639207649+0.0j)  (0.0003972590420451466+0.0j)  (-8.405149295159123e-05+0.0j)  (-9.82227765868032e-05+0.0j)  (-0.00014514840870969524+0.0j)  (-0.0006335246984400516+0.0j)  (0.0004588857345304904+0.0j)  (0.000675456333470081+0.0j)  (0.0003887453634477774+0.0j)  (-0.0003578919801157083+0.0j)  (-0.00012501114098247335+0.0j)  (-0.00016937355783253806+0.0j)  (-4.674627762892278e-05+0.0j)  (-0.00064437430017201+0.0j)  (-0.00023027653690998082+0.0j)  (0.0003629086736701714+0.0j)  (0.0034422295166432844+0.0j)  (-0.0008353230248455458+0.0j)  (-0.00040146119877814464+0.0j)  (-0.0002918883039707009+0.0j)  (-6.693404410601706e-05+0.0j)  (-0.0005110067654130223+0.0j)  (0.0019233137457691952+0.0j)  (7.567593425097968e-05+0.0j)  (0.0007447657919831492+0.0j)  (-2.3659744430621186e-05+0.0j)  (-0.0010999531176462934+0.0j)  (0.00025535523779686816+0.0j)  (0.0003784516524974907+0.0j)  (9.654063690293139e-05+0.0j)  (-0.00048661544022779126+0.0j)  (-5.476001208569814e-05+0.0j)  (-0.001105660319008557+0.0j)  (0.0008803086366325617+0.0j)  (0.0005527364056399068+0.0j)  (-0.0002984326167004177+0.0j)  (-0.0011736387116082429+0.0j)  (-0.001751055932535717+0.0j)  (-0.0007840495517731694+0.0j)  (-0.006537355444522322+0.0j)  (0.008760323096949877+0.0j)  (0.00942788745138799+0.0j)  (-0.0023943422923143796+0.0j)  (-0.002051745037443242+0.0j)  (-0.002319774062325552+0.0j)  (-0.0012325938181505542+0.0j)  (-0.00042194201087239+0.0j)  (-5.98738034608509e-05+0.0j)  (-0.037449947428473525+0.0j)  (0.0007453540120121592+0.0j)  (0.02272997786311771+0.0j)  (-0.07595296194128551+0.0j)  (-0.01580287343019539+0.0j)  (0.00797096755959212+0.0j)  (0.03194030536273449+0.0j)  (-0.037664127817583846+0.0j)  (0.04743166848135394+0.0j)  (0.017073941499222384+0.0j)  (0.013318869668006833+0.0j)  (-0.03635190614130749+0.0j)  (-0.0018765180052751338+0.0j)  (-0.0004494156556364096+0.0j)  (-0.002360125734483623+0.0j)  (-0.031481362334112424+0.0j)  (0.08728153883983565+0.0j)  (-0.020642119983231663+0.0j)  (0.024818414170405003+0.0j)  (0.0749781902918645+0.0j)  (-0.06224945236263264+0.0j)  (0.025465300877739634+0.0j)  (-0.03151800225353437+0.0j)  (0.0781368980327197+0.0j)  (-0.0011024893878727865+0.0j)  (-0.045971527283805144+0.0j)  (0.0034402248821757617+0.0j)  (0.011185020740028811+0.0j)  (-0.025142701610940628+0.0j)  (-3.690697370954616e-05+0.0j)  (-0.00014279491385371787+0.0j)  (-0.02203178388672891+0.0j)  (0.0423153909874867+0.0j)  (-0.009136413835392805+0.0j)  (0.025335842917556715+0.0j)  (-0.0028075048589909397+0.0j)  (0.041443612537457805+0.0j)  (-0.0007804924872484954+0.0j)  (0.008727921523332818+0.0j)  (0.015122118355912373+0.0j)  (-1.749270075067509e-05+0.0j)  (-0.009908949939528114+0.0j)  (0.17920167442540857+0.0j)  (0.07704348152689089+0.0j)  (-0.15254973828283874+0.0j)  (0.05730989660727816+0.0j)  (0.10780615868022099+0.0j)  (0.0176891800976912+0.0j)  (-0.05217456217769567+0.0j)  (-0.030212447840720025+0.0j)  (0.026310901311933584+0.0j)  (0.07280606352888247+0.0j)  (-0.09477524415753392+0.0j)  (-0.01879939451471833+0.0j)  (0.05572339452633237+0.0j)  (0.12369379828588276+0.0j)  (-0.12216940997859511+0.0j)  (0.5177207337056244+0.0j)  (-0.23124775937174755+0.0j)  (-0.23124775937308584+0.0j)  (0.5177207337050899+0.0j)  (-0.12216940997860949+0.0j)  (0.12369379828587862+0.0j)  (-0.0557233945263334+0.0j)  (-0.01879939451471432+0.0j)  (0.09477524415754109+0.0j)  (-0.07280606352886364+0.0j)  (-0.02631090131194841+0.0j)  (-0.030212447840721246+0.0j)  (0.05217456217769505+0.0j)  (0.017689180097703337+0.0j)  (-0.10780615868017566+0.0j)  (-0.05730989660736323+0.0j)  (-0.15254973828284926+0.0j)  (0.07704348152686867+0.0j)  (-0.1792016744254099+0.0j)  (-0.009908949939527028+0.0j)  (-1.749270075018315e-05+0.0j)  (0.015122118355911046+0.0j)  (-0.008727921523333362+0.0j)  (0.0007804924872486535+0.0j)  (-0.0414436125374581+0.0j)  (0.002807504858990833+0.0j)  (0.025335842917557676+0.0j)  (-0.00913641383539148+0.0j)  (0.04231539098748809+0.0j)  (-0.02203178388672608+0.0j)  (0.00014279491385372874+0.0j)  (3.6906973709543186e-05+0.0j)  (0.02514270161094012+0.0j)  (-0.011185020740027724+0.0j)  (-0.003440224882177554+0.0j)  (0.045971527283804645+0.0j)  (0.0011024893878744224+0.0j)  (-0.07813689803272049+0.0j)  (-0.03151800225353408+0.0j)  (0.025465300877738878+0.0j)  (-0.062249452362633746+0.0j)  (0.0749781902918641+0.0j)  (-0.02481841417040461+0.0j)  (0.02064211998323129+0.0j)  (0.0872815388398359+0.0j)  (-0.03148136233411109+0.0j)  (-0.002360125734483692+0.0j)  (-0.000449415655636538+0.0j)  (0.0018765180052754751+0.0j)  (0.03635190614130725+0.0j)  (-0.013318869668006512+0.0j)  (-0.017073941499222343+0.0j)  (-0.047431668481353544+0.0j)  (0.037664127817583444+0.0j)  (-0.03194030536273665+0.0j)  (-0.007970967559586217+0.0j)  (-0.015802873430198053+0.0j)  (0.0759529619412841+0.0j)  (0.02272997786311984+0.0j)  (0.0007453540120129454+0.0j)  (-0.03744994742847295+0.0j)  (-5.9873803460691704e-05+0.0j)  (0.00042194201087251233+0.0j)  (0.0012325938181501437+0.0j)  (0.0023197740623259596+0.0j)  (0.002051745037442844+0.0j)  (0.002394342292313712+0.0j)  (0.009427887451387637+0.0j)  (-0.008760323096950531+0.0j)  (-0.006537355444522233+0.0j)  (0.0007840495517732537+0.0j)  (0.0017510559325357616+0.0j)  (0.0011736387116081128+0.0j)  (0.00029843261670039247+0.0j)  (0.0005527364056397908+0.0j)  (0.000880308636632678+0.0j)  (-0.0011056603190084961+0.0j)  (-5.476001208569036e-05+0.0j)  (0.0004866154402277785+0.0j)  (9.65406369029366e-05+0.0j)  (-0.00037845165249749595+0.0j)  (-0.00025535523779686415+0.0j)  (-0.0010999531176462455+0.0j)  (2.3659744430642088e-05+0.0j)  (0.0007447657919831026+0.0j)  (7.567593425099857e-05+0.0j)  (-0.001923313745769177+0.0j)  (0.000511006765413076+0.0j)  (6.693404410596983e-05+0.0j)  (0.000291888303970688+0.0j)  (0.00040146119877812556+0.0j)  (0.00083532302484531+0.0j)  (-0.0034422295166432566+0.0j)  (-0.00036290867367060986+0.0j)  (-0.00023027653690998434+0.0j)  (-0.0006443743001720842+0.0j)  (4.674627762892451e-05+0.0j)  (0.00016937355783252947+0.0j)  (0.00012501114098246617+0.0j)  (0.0003578919801157159+0.0j)  (0.00038874536344783435+0.0j)  (-0.0006754563334700879+0.0j)  (-0.000458885734530521+0.0j)  (0.0006335246984400598+0.0j)  (0.0001451484087096715+0.0j)  (9.822277658678077e-05+0.0j)  (8.405149295160342e-05+0.0j)  (0.00039725904204510835+0.0j)  (-0.0007560311639207951+0.0j)  (-0.00040538440163317415+0.0j)  (0.000414397487733353+0.0j)  (-7.199580680585845e-05+0.0j)  (-4.4795148809265556e-05+0.0j)  (0.00012168319200216869+0.0j)  (-0.0001801702135036424+0.0j)  (7.810968096982313e-05+0.0j)  (0.0002997682301875581+0.0j)  (-0.0002497245502553512+0.0j)  (0.0002645344889476211+0.0j)  (-0.00012539524642905887+0.0j)  (9.743820713276489e-05+0.0j)  (1.4232212241819507e-05+0.0j)  (-3.1286997790989194e-05+0.0j)  (-0.0002128928119001079+0.0j)  (0.00022201535263847606+0.0j)  (-0.00038653973411707836+0.0j)  (0.00029249930333451565+0.0j)  (-0.0007114460043187682+0.0j)  (0.00025605303597750685+0.0j)  (-4.763823464892504e-05+0.0j)
 (-0.0004065873909658372-1.3309401241481237e-18j)  (-0.0006345571798851177+2.3925967171662278e-18j)  (0.0018511617896752606-1.0650619458203595e-17j)  (9.599497856084657e-05+4.1239579406653704e-19j)  (0.0008360335851666483-4.121967821148171e-18j)  (0.0021446362879085513-7.896364597478938e-19j)  (-0.003989718132413769-4.016334440749026e-18j)  (-0.0014902280137504443+1.8291139532918276e-18j)  (0.012089562116809716+1.2411759540732714e-15j)  (0.0032191600219593024-3.987577546604568e-18j)  (0.0009455516724860861+1.3257421981263904e-18j)  (0.004386421092849063+4.5524338224589455e-18j)  (-0.012187374741069682+1.022565247069851e-17j)  (0.014602299006718404-5.823319827099317e-18j)  (0.0031054764635665075+8.488653146704017e-18j)  (-0.0069792940783706785+2.1747536071645543e-18j)  (-0.00016116506809924294-7.175034414761211e-18j)  (0.0007244261983844634-5.0242001343154065e-18j)  (-0.0027799827425489506+9.85742089674006e-18j)  (-0.03550766498162024+5.4240859728639195e-17j)  (0.025967794801408307-4.984661215993087e-17j)  (-0.05099709192867044+1.0055323616111423e-16j)  (-0.015990437256151742-8.326860572422583e-18j)  (-0.0059671948726648045-1.2205369097642369e-16j)  (0.006907723080509366-8.221262819767442e-17j)  (0.011092601493106596-9.245944691213243e-17j)  (-0.0032674026574861345+2.7322363299594183e-17j)  (0.007522125910509761+6.699670666153125e-17j)  (0.02027635919786238+1.0653985430157399e-16j)  (-0.01690324269948935-2.3640924347615677e-16j)  (0.010028576946993186-5.0644249793973586e-17j)  (0.005795993824238142-2.0068993572226905e-17j)  (0.0002935287431926077-6.523022210677005e-18j)  (-0.005254151624280739+9.515431391816458e-17j)  (0.006755204449582165-1.1114117843100489e-17j)  (0.005338499921126638-5.8476658826801445e-18j)  (-0.005714340424578555-1.2005267053571308e-16j)  (0.012625013140664337-7.26795992271048e-18j)  (-0.009950668546349593+1.239383104292243e-17j)  (0.013431712751230791-4.209517934919505e-17j)  (0.01219489637429062+2.925563195525595e-17j)  (-4.1318821409793414e-05-4.035032605231044e-18j)  (0.007580957287459425-4.892330193695725e-17j)  (0.007574052721549141-1.4359825464391384e-17j)  (0.0420759250009522+1.7674842665015809e-15j)  (-0.023828834262598894+2.370539489579658e-17j)  (-0.03905758864561898-2.8425191656449345e-15j)  (0.03513718312922665-2.697006848328594e-17j)  (-0.01156220156256825+2.8306151222784336e-18j)  (-0.0191000944638456-2.9707450859849915e-18j)  (-0.002697897876006921-2.4705763365380546e-17j)  (-0.024953428078278016+3.518969921254649e-17j)  (-0.004142900900162588+3.852457945205719e-17j)  (0.054456039054194244+7.895312195331198e-17j)  (-0.02129577950366597+2.140937714225921e-18j)  (-0.0019697738120128903+5.167374050136877e-17j)  (-0.00667286582375293-3.4664371450214236e-17j)  (-0.0027486529404599615+2.2750088863593108e-18j)  (-0.006477866711873105-4.493546971449338e-18j)  (0.0004391179651745242-5.161776517474283e-18j)  (-0.012561594954203975-1.0980666986098862e-17j)  (0.02948612556806928+1.9254123281019587e-17j)  (0.03278636657765018+1.3287189283460158e-17j)  (-0.03618854485603308-8.626567816033459e-17j)  (-0.0037626900195671473-4.7709784657075414e-17j)  (-0.018509289548494286-8.345330167334203e-18j)  (-0.012085600463489752+5.955259263212775e-17j)  (-0.004174126946980702-2.1917668460627554e-17j)  (-0.0001859408062093773-2.564071666593804e-18j)  (-0.12946961620146305-3.495424321060618e-18j)  (-0.011968996645661754+4.625746967672788e-17j)  (0.011919806945107594+3.338079875588466e-18j)  (-0.23400849477549707-2.875321460904931e-17j)  (-0.0025157179856061113+1.1651993496563567e-16j)  (0.08955729162262005+1.2179785437164677e-15j)  (-0.041225163752324365-2.6289109832948903e-16j)  (-0.14662028801999416-7.854029699185337e-17j)  (0.07451919530994328-8.768415978254615e-17j)  (0.008200912853649968+7.173245942183601e-17j)  (-0.08881540529416418+4.3847913340686083e-16j)  (-0.0200862288224294+1.3083300775459002e-16j)  (0.0014043515033687719-2.2889666907699476e-17j)  (-0.013661350344909314-8.936458695248808e-17j)  (0.0029803278279105366-1.6708007631478664e-17j)  (-0.11352853429981138-1.7973548118751163e-16j)  (0.15027208082045673-6.562737910462947e-17j)  (-0.2252906689483405-2.1344989919097713e-16j)  (-0.003220842413898861-7.526042509079537e-17j)  (0.23576273261332073+1.13213776249473e-16j)  (-0.059379711652316175+1.554217068449765e-16j)  (0.24158761026571424+3.9696167033922147e-16j)  (0.004869571114346161+1.8173225782430507e-16j)  (0.24047399808551195+1.3258075621508395e-16j)  (-0.0019171490066408358+7.789260351061293e-19j)  (-0.020726231586933846+2.440653147194068e-16j)  (0.051400589378275886+1.1002493368472891e-16j)  (0.19581995980051053+5.585771061226881e-16j)  (0.07185885027612976+1.1680108068774713e-16j)  (0.002486281708014074-2.7249741286443928e-17j)  (0.000936531447700187+9.656433182976803e-19j)  (-0.09070111783645515-5.318010817499616e-17j)  (0.0610808356748916-5.547231670254014e-17j)  (-0.10894911592256612-3.106358655008251e-16j)  (-0.03570706715752456-3.9403919679453526e-17j)  (-0.01318616270585835-7.388140415902036e-18j)  (0.08166747188541454+6.26560840890329e-18j)  (0.0824756552190873-2.886335328537197e-16j)  (-0.04102588355396846-4.7577589080894995e-18j)  (0.00569849079600135-3.2473775787599833e-18j)  (-0.00023080253736403725+4.578442722653103e-15j)  (-0.0036929434127526877+4.138820886705607e-18j)  (0.06828822143350899+2.327741532452848e-18j)  (0.02803306286913576+3.068865711738884e-18j)  (-0.055848303293735094+4.328227957985145e-19j)  (0.02107020084313468+1.3774718421381665e-18j)  (0.03994633484798362+5.519392305711429e-18j)  (0.006204073286679639-1.6858204850250911e-18j)  (-0.01851297066715431-3.514320181810601e-18j)  (-0.010248029743996436-7.457004753481117e-19j)  (0.010197504425545593-3.426742604859257e-17j)  (0.023264161676708445+9.302116052760374e-18j)  (-0.030995774985448206-7.783411319335237e-18j)  (-0.006307910135213285-2.1993269367725136e-18j)  (0.019371004505973195-1.9913717494162117e-18j)  (0.005042685833312541+2.5662065153936547e-19j)  (-0.004709750291164698-6.032937619898584e-20j)  (0.002296616732533598+2.7635082488736624e-19j)  (-0.0008969352267593307+4.63305211978928e-19j)  (0.000896935226765095-4.63305211977615e-19j)  (-0.0022966167325310814-2.7635082488870313e-19j)  (0.004709750291165113+6.032937619961139e-20j)  (-0.0050426858333123626-2.56620651538951e-19j)  (0.01937100450597347-1.9913717494159282e-18j)  (0.006307910135211906+2.199326936772562e-18j)  (-0.030995774985450537-7.783411319331188e-18j)  (0.02326416167670161+9.302116052774432e-18j)  (0.01019750442555005-3.426742604859498e-17j)  (0.010248029743996908+7.457004753529758e-19j)  (-0.018512970667154016-3.514320181804469e-18j)  (-0.00620407328668395+1.6858204849998013e-18j)  (0.03994633484796693+5.519392305681557e-18j)  (0.021070200843166183+1.3774718422009703e-18j)  (0.05584830329373881-4.328227958009165e-19j)  (-0.028033062869127698-3.0688657117436077e-18j)  (0.06828822143350921+2.3277415324526384e-18j)  (0.003692943412752189-4.138820886694801e-18j)  (0.00023080253736392997-4.5784427227868324e-15j)  (-0.0056984907960009445+3.247377578761715e-18j)  (-0.041025883553965685-4.75775890807652e-18j)  (0.0824756552190887-2.886335328534376e-16j)  (0.08166747188541505+6.265608408905102e-18j)  (-0.013186162705857101-7.388140415902768e-18j)  (0.0357070671575203+3.9403919679443074e-17j)  (0.10894911592256762+3.1063586550081506e-16j)  (-0.06108083567490248+5.5472316702525936e-17j)  (0.09070111783644969+5.318010817499182e-17j)  (0.0009365314476984418+9.656433182991286e-19j)  (0.002486281708011901-2.7249741286423405e-17j)  (0.07185885027613233+1.1680108068774814e-16j)  (0.19581995980050318+5.585771061226758e-16j)  (0.05140058937830916+1.1002493368483473e-16j)  (-0.0207262315869344+2.440653147194112e-16j)  (-0.0019171490066440962+7.789260351275949e-19j)  (0.24047399808551154+1.3258075621508715e-16j)  (-0.004869571114345828-1.8173225782428502e-16j)  (-0.2415876102657117-3.969616703391857e-16j)  (0.05937971165232142-1.554217068449604e-16j)  (-0.23576273261332237-1.1321377624946745e-16j)  (-0.003220842413895225-7.526042509077973e-17j)  (-0.2252906689483411-2.1344989919095078e-16j)  (-0.15027208082045618+6.562737910462734e-17j)  (0.11352853429980925+1.7973548118752326e-16j)  (-0.0029803278279041537+1.6708007631478195e-17j)  (0.013661350344910556+8.936458695241057e-17j)  (0.0014043515033693452-2.2889666907600982e-17j)  (-0.020086228822425944+1.3083300775439985e-16j)  (-0.08881540529416532+4.384791334058254e-16j)  (0.008200912853654707+7.173245942233107e-17j)  (0.07451919530994439-8.768415978257574e-17j)  (-0.14662028801999213-7.854029699186387e-17j)  (-0.04122516375230399-2.6289109832967634e-16j)  (0.08955729162262771+1.2179785437183805e-15j)  (0.0025157179856098097-1.1651993496588115e-16j)  (-0.2340084947754968-2.875321460908608e-17j)  (-0.011919806945114478-3.33807987553144e-18j)  (0.011968996645656121-4.625746967950704e-17j)  (0.1294696162014643+3.4954243210348815e-18j)  (0.0001859408062080195+2.5640716666229093e-18j)  (-0.004174126946980928-2.1917668462432702e-17j)  (-0.01208560046348926+5.955259263675215e-17j)  (-0.018509289548494796-8.345330173468814e-18j)  (-0.003762690019565978-4.7709784649839655e-17j)  (-0.036188544856031304-8.626567816382466e-17j)  (-0.032786366577648635-1.328718928146246e-17j)  (0.029486125568073056+1.9254123283038522e-17j)  (0.012561594954203184+1.0980666986254038e-17j)  (0.0004391179651746951-5.161776515301043e-18j)  (-0.006477866711873046-4.493546973128284e-18j)  (-0.0027486529404586162+2.2750088881334293e-18j)  (-0.00667286582375343-3.466437145013285e-17j)  (0.001969773812012134-5.1673740502279363e-17j)  (0.021295779503668-2.1409377135190338e-18j)  (-0.05445603905419352-7.895312195313397e-17j)  (0.004142900900163499-3.852457945297223e-17j)  (-0.024953428078279667+3.518969921249314e-17j)  (0.0026978978760078018+2.4705763366906524e-17j)  (-0.019100094463844582-2.9707450855408136e-18j)  (-0.011562201562568193+2.830615122078369e-18j)  (-0.03513718312922749+2.69700684833215e-17j)  (-0.039057588645619264-2.8425191656375823e-15j)  (0.023828834262599102-2.370539489610726e-17j)  (-0.0420759250009514-1.767484266497771e-15j)  (0.0075740527215479424-1.4359825464250212e-17j)  (0.0075809572874594-4.892330193650526e-17j)  (-4.131882141000711e-05-4.0350326055679186e-18j)  (0.012194896374290635+2.9255631954900434e-17j)  (0.013431712751229799-4.209517934895871e-17j)  (-0.00995066854634841+1.2393831042854559e-17j)  (0.012625013140666155-7.26795992228881e-18j)  (-0.005714340424577667-1.2005267053973144e-16j)  (-0.005338499921125558+5.847665884649142e-18j)  (-0.006755204449582768+1.1114117842715765e-17j)  (-0.005254151624281092+9.515431391984116e-17j)  (0.0002935287431910984-6.523022210799583e-18j)  (0.0057959938242384485-2.0068993573030724e-17j)  (0.01002857694699394-5.064424979365616e-17j)  (0.016903242699487637+2.3640924347580873e-16j)  (0.020276359197863893+1.0653985430138732e-16j)  (0.007522125910509218+6.699670666162673e-17j)  (-0.003267402657486064+2.7322363299653462e-17j)  (0.011092601493105671-9.245944691265352e-17j)  (0.006907723080510923-8.22126281969747e-17j)  (-0.005967194872663578-1.2205369097661787e-16j)  (0.01599043725614871+8.326860572431883e-18j)  (-0.050997091928670656+1.0055323616111494e-16j)  (-0.02596779480140898+4.9846612159934234e-17j)  (0.0355076649816203-5.424085972863995e-17j)  (0.0027799827425486665-9.857420896738081e-18j)  (-0.0007244261983846299+5.024200134318614e-18j)  (0.00016116506809907153+7.175034414763527e-18j)  (-0.006979294078370417+2.1747536071629843e-18j)  (0.0031054764635663114+8.488653146690627e-18j)  (0.014602299006716987-5.823319827092606e-18j)  (-0.012187374741071125+1.0225652470705159e-17j)  (0.004386421092848898+4.552433822462782e-18j)  (0.000945551672486118+1.3257421981252607e-18j)  (0.0032191600219582317-3.987577546651841e-18j)  (-0.012089562116809963-1.241175954074245e-15j)  (-0.0014902280137503935+1.8291139532962003e-18j)  (0.003989718132414067+4.016334440746838e-18j)  (-0.002144636287908577+7.896364597389483e-19j)  (0.0008360335851663406-4.121967821151459e-18j)  (9.599497856105843e-05+4.123957940598348e-19j)  (0.0018511617896751712-1.0650619458207813e-17j)  (-0.0006345571798852508+2.392596717162095e-18j)  (-0.0004065873909656329-1.330940124149159e-18j)
