 (0.0013321661060612027+0.0j)  (-0.0027616021365945817+0.0j)  (0.0003226478836007405+0.0j)  (-0.006819698985491873+0.0j)  (0.0033626087386787575+0.0j)  (-0.004765553559612426+0.0j)  (0.007209363016788555+0.0j)  (-0.003899729891096992+0.0j)  (0.0003514529204698965+0.0j)  (-0.0012298043331950748+0.0j)  (0.0009266553530429509+0.0j)  (-0.0025621417224134975+0.0j)  (-0.002069232844774316+0.0j)  (0.0012888489624722022+0.0j)  (-0.0013615963274629882+0.0j)  (0.0025996210922674744+0.0j)  (0.00048473189103402696+0.0j)  (-0.00030885268234358173+0.0j)  (0.006227131720674411+0.0j)  (-0.003723888539810497+0.0j)  (-0.019737408633817826+0.0j)  (0.041551819928442875+0.0j)  (0.009416287576260611+0.0j)  (0.029918396484082475+0.0j)  (-0.016281311033806485+0.0j)  (-0.017666750141431282+0.0j)  (-0.02984608191400091+0.0j)  (0.05685026513077599+0.0j)  (0.01693579577027645+0.0j)  (-0.05327593166207983+0.0j)  (0.04429032822004774+0.0j)  (0.008245106159029675+0.0j)  (0.00402767297953011+0.0j)  (0.006788126860669884+0.0j)  (-0.07979692816814181+0.0j)  (-0.03981480823452938+0.0j)  (-0.011429528842929679+0.0j)  (-0.03120234292178143+0.0j)  (0.06864892973047068+0.0j)  (0.13482611474465786+0.0j)  (0.020738332327668564+0.0j)  (-0.010073702141900858+0.0j)  (-0.01576038246938466+0.0j)  (-0.007771947454032435+0.0j)  (-0.1080197103209162+0.0j)  (-0.04186082941676393+0.0j)  (0.013479097088725701+0.0j)  (0.10086039667389995+0.0j)  (-0.016111694948919005+0.0j)  (-0.06143361728784729+0.0j)  (-0.03989777811988978+0.0j)  (-0.01397766798581992+0.0j)  (0.05840363737503187+0.0j)  (0.0747470777217121+0.0j)  (-0.08164509000510604+0.0j)  (-0.020251442587713175+0.0j)  (-0.01012812807136602+0.0j)  (-0.029233656660139967+0.0j)  (0.010974620443400222+0.0j)  (0.012328341586693804+0.0j)  (0.012485081936990685+0.0j)  (0.005589208994822546+0.0j)  (-0.005829131910960696+0.0j)  (-0.0109407994358444+0.0j)  (-0.030567714747649126+0.0j)  (-0.030088680277045737+0.0j)  (0.028220249558896782+0.0j)  (0.08189058940488303+0.0j)  (-0.09103285012047196+0.0j)  (-0.054430052254843896+0.0j)  (-0.0984397457398427+0.0j)  (-0.016116003210055782+0.0j)  (0.08102507428833772+0.0j)  (0.11497910883214066+0.0j)  (-0.06469910815063071+0.0j)  (0.03927423206732494+0.0j)  (0.034392650573681606+0.0j)  (0.005717257069916452+0.0j)  (0.06630600896685272+0.0j)  (-0.02346219092233307+0.0j)  (-0.04937749637020766+0.0j)  (-0.012604608907589833+0.0j)  (0.0990980413788011+0.0j)  (0.003497930799324885+0.0j)  (0.03733341349484742+0.0j)  (-0.10040754587179172+0.0j)  (-0.059261456888687745+0.0j)  (-0.046480257144421756+0.0j)  (-0.08497439953771245+0.0j)  (0.0497834710770304+0.0j)  (0.051362648833972964+0.0j)  (0.0038094658486674616+0.0j)  (-0.00560702980615407+0.0j)  (-0.037909505852313286+0.0j)  (0.027997984810854876+0.0j)  (0.0286211549335027+0.0j)  (0.019201619023717694+0.0j)  (-0.033907078860800306+0.0j)  (0.0015194278664074064+0.0j)  (0.016398070892192338+0.0j)  (0.06699998164985715+0.0j)  (-0.07633259761851667+0.0j)  (-0.017201986098162324+0.0j)  (0.045157166510047+0.0j)  (0.024806006033267457+0.0j)  (-0.06613458436097092+0.0j)  (-0.03512913210926073+0.0j)  (0.03491016794541294+0.0j)  (-0.07459737925750246+0.0j)  (0.12516729743013663+0.0j)  (0.0006348930805698306+0.0j)  (0.429067740589944+0.0j)  (-0.07392379787126695+0.0j)  (0.10971770830495907+0.0j)  (0.09376033726792837+0.0j)  (-0.08221608398822411+0.0j)  (-0.004965875384380748+0.0j)  (0.02907254232671838+0.0j)  (-0.011853232004433232+0.0j)  (-0.029055325312801798+0.0j)  (0.08596940904253993+0.0j)  (-0.01919719861455666+0.0j)  (0.05253128403465821+0.0j)  (-0.004584861098455129+0.0j)  (0.010402989384326487+0.0j)  (-0.1168857709472023+0.0j)  (0.11160105975497699+0.0j)  (-0.013300614284790117+0.0j)  (0.013324755406760867+0.0j)  (-0.11180118307415023+0.0j)  (0.1170793220094837+0.0j)  (-0.010420165258093169+0.0j)  (0.0045918393415460106+0.0j)  (-0.05261095872510106+0.0j)  (-0.01922400628345209+0.0j)  (0.08608824904524551+0.0j)  (-0.029092691381758205+0.0j)  (0.011868306750017642+0.0j)  (-0.029107233044747365+0.0j)  (-0.004971762678752194+0.0j)  (0.08230887234473327+0.0j)  (-0.09386557236855399+0.0j)  (-0.10983581897467234+0.0j)  (0.07400294806098982+0.0j)  (0.4295112533423372+0.0j)  (-0.0006355447524392558+0.0j)  (-0.1252947207807596+0.0j)  (0.07467311619304197+0.0j)  (0.03494080281196017+0.0j)  (-0.03515975476307192+0.0j)  (0.06619150105044183+0.0j)  (0.024827252146929213+0.0j)  (-0.04519404745519676+0.0j)  (-0.017216026243394036+0.0j)  (0.07639304227458395+0.0j)  (0.06705286431267307+0.0j)  (-0.01641084055844539+0.0j)  (-0.0015206026846284475+0.0j)  (0.033931769537519724+0.0j)  (0.019215566428386174+0.0j)  (-0.028641609253980453+0.0j)  (-0.028017971632522443+0.0j)  (0.03793546936480341+0.0j)  (0.005610861653479011+0.0j)  (0.0038120177209509643+0.0j)  (0.05139685623304019+0.0j)  (-0.04981634659200236+0.0j)  (-0.08503027381878674+0.0j)  (0.04651053886759079+0.0j)  (0.0592999057697228+0.0j)  (0.10047241120635068+0.0j)  (0.03735748380655418+0.0j)  (-0.0035001697146988513+0.0j)  (-0.09916127644370104+0.0j)  (-0.012612442090467997+0.0j)  (0.04940815605508603+0.0j)  (0.023476571606158434+0.0j)  (0.06634657862103224+0.0j)  (-0.005720739612522819+0.0j)  (-0.03441355984257275+0.0j)  (-0.03929745050614084+0.0j)  (0.06473714974970486+0.0j)  (0.11504481487372303+0.0j)  (-0.08107128054327123+0.0j)  (-0.0161251250835769+0.0j)  (-0.09849532531153948+0.0j)  (0.054460576421668815+0.0j)  (0.09108367945918483+0.0j)  (0.08193602631653697+0.0j)  (-0.028235855726522333+0.0j)  (-0.030105095585279077+0.0j)  (-0.03058437684803335+0.0j)  (0.010946651552081943+0.0j)  (0.005832246061262599+0.0j)  (0.005592156967290426+0.0j)  (0.012491650197251807+0.0j)  (-0.01233478475959809+0.0j)  (-0.010980325145639623+0.0j)  (-0.029248737849047763+0.0j)  (-0.010133336737872378+0.0j)  (0.020261804967508183+0.0j)  (0.08168679212145319+0.0j)  (-0.07478456582389664+0.0j)  (-0.05843292232529522+0.0j)  (0.013984625458699718+0.0j)  (0.03991762134400134+0.0j)  (0.061464101357222314+0.0j)  (0.01611967827371774+0.0j)  (0.1009098610467364+0.0j)  (-0.013485683348422628+0.0j)  (-0.04188106581229898+0.0j)  (-0.10807178966260209+0.0j)  (0.007775670103276546+0.0j)  (0.01576792476927815+0.0j)  (0.01007851615613906+0.0j)  (0.02074821410302068+0.0j)  (0.13489027934960016+0.0j)  (-0.06868153072089546+0.0j)  (-0.031217078751282025+0.0j)  (-0.01143491779181775+0.0j)  (-0.039833517602099584+0.0j)  (0.07983437998626677+0.0j)  (0.006791290415785014+0.0j)  (0.004029542661240992+0.0j)  (0.008248899423300518+0.0j)  (-0.04431064159611588+0.0j)  (-0.05330011095090221+0.0j)  (0.016943472274500736+0.0j)  (0.05687588131352071+0.0j)  (-0.029859514782128022+0.0j)  (-0.017674570284505614+0.0j)  (-0.016288510321776885+0.0j)  (0.029931621166274937+0.0j)  (0.009420443796199883+0.0j)  (0.0415700382650323+0.0j)  (-0.019746055761828935+0.0j)  (0.003725491555379512+0.0j)  (-0.006229803992635978+0.0j)  (-0.00030898375364497236+0.0j)  (0.00048493707954286053+0.0j)  (-0.002600695599170501+0.0j)  (0.001362158106142224+0.0j)  (0.0012893772938205573+0.0j)  (-0.002070080656012661+0.0j)  (0.00256317910861341+0.0j)  (-0.0009270299413581237+0.0j)  (0.0012302967041960822+0.0j)  (-0.00035159296068772215+0.0j)  (0.003901264559828926+0.0j)  (-0.007212191948586963+0.0j)  (0.004767413603803111+0.0j)  (-0.0033639198510740913+0.0j)  (0.006822352134674711+0.0j)  (-0.0003227731109720365+0.0j)  (0.0027626699778129714+0.0j)  (-0.0013326800082945386+0.0j)
 (-0.0012291125794829446+4.3809457857346856e-18j)  (-0.003925105518613143+9.691414497155649e-19j)  (0.0004506945237817252+5.600934888630829e-18j)  (-0.0050665964587667724-4.8143851629300964e-18j)  (-0.004347130043224959+7.967577697642402e-18j)  (0.005194589276544061+1.3402730720790918e-17j)  (0.014493160912949641+2.4338166669829582e-17j)  (-0.027231350641043015+1.7573004908165703e-17j)  (4.095630513795872e-06-3.87702961265671e-18j)  (-0.0033635459432798257-1.7258211156364094e-19j)  (0.003316201712742101+1.4614509910129102e-18j)  (0.007465542262820783+2.570098517403907e-17j)  (0.013500921137633777-4.368739919473895e-17j)  (-0.024708694523859404+1.1824154138960513e-16j)  (0.01666736847700017-6.021940645619303e-17j)  (-0.015179602200915538+3.3195938008155765e-17j)  (-0.00012069385689609938-3.402274735182354e-17j)  (0.03446142668122383-1.5822765475537234e-15j)  (-0.05096603928622065+8.134011514747181e-17j)  (0.10684462089538424-9.800346675422567e-16j)  (-0.013116746647962974+4.835230801221921e-17j)  (0.058763117650373425-3.52204669739449e-17j)  (-0.05624059841937699-1.9914764133932895e-16j)  (0.09904377501942566+3.728589043156486e-16j)  (0.0054779303067515606+8.617700698562602e-17j)  (0.06161126547658526+2.1294418876956018e-16j)  (0.06189168741793698-4.1984456273446805e-16j)  (0.09483548497090727-2.248319786925438e-16j)  (0.08170823689076818-1.5990866195913623e-15j)  (-0.06894792998325103-6.15661152670321e-16j)  (0.048625218962091085+7.518805487038812e-17j)  (0.022166566112484902-2.4784071986773077e-16j)  (-0.03273517090340675-3.255550584068455e-17j)  (0.035711324336451924-8.983155162114086e-18j)  (-0.1156752461739276+2.0253522831456718e-16j)  (-0.01588458796228967-3.5389843722114105e-16j)  (-0.028990763787390295-3.0269892733944685e-16j)  (-0.019143589141982685+1.919409793791182e-16j)  (0.016846455119197676-9.64469569160214e-18j)  (0.15308846415899405-1.2633332376258888e-16j)  (0.0709418181867557+4.849349328618929e-16j)  (-0.011818762225769752+4.8014558762570716e-17j)  (-0.017250196970934956+3.4420516436927564e-16j)  (-0.0967052460482461-3.5983993003508605e-15j)  (-0.12286953930856023+2.1174724899054488e-16j)  (0.04436851107888269-4.794772322423882e-16j)  (0.033319183260643065+2.6457783958364833e-16j)  (0.10026728182935857-1.1024587149453737e-16j)  (0.03399529832390842+3.723656741284522e-16j)  (-0.021238904436876774-2.8716214336835863e-16j)  (-0.07257229825734587+4.477409386955849e-16j)  (-0.0325397325045572-3.249559741621034e-16j)  (0.00040270277699627766+1.2066589789473412e-15j)  (0.1169992468320938-9.301640175207934e-16j)  (-0.0852594964453527-4.5335323601541805e-17j)  (-0.05150866762373553+1.849583517787329e-16j)  (0.09765819060200263-4.349070795458083e-16j)  (-0.0626087140445478+2.9964797231010015e-17j)  (-0.0050225767655501154-4.792321930643419e-17j)  (0.036146614152472806+1.8268281323086105e-17j)  (0.026541370295086564+1.1337143019494954e-16j)  (-0.03650209640580885-1.676297908619145e-16j)  (-0.03968881966144082-4.269526316930873e-16j)  (-0.002531811837913088+2.9054877996329916e-16j)  (-0.05934763698385425+3.667359452899254e-16j)  (0.014234688120596754-3.7306941565335666e-16j)  (0.010976523071214356-1.1424244126855392e-16j)  (0.09324865990242585-7.30821831634044e-18j)  (-0.0861465011556657-6.27724805965423e-17j)  (-0.06879703775713582+2.3556882611405148e-17j)  (-0.08595735133849511-6.550147406077157e-17j)  (-0.05151163742958263+2.6895575148773887e-16j)  (0.10733627783047978+1.6432870040394775e-16j)  (0.0809608125029139-1.2892483953440409e-16j)  (-0.1306527780723412-2.495253356835032e-16j)  (-0.038942483903937224-1.7278425923708418e-16j)  (-0.03819104475805325-1.678502954387247e-16j)  (0.005275416391990931-3.6175676114157977e-16j)  (0.09040314058358642+3.467197675478859e-16j)  (0.01600725328734949+9.706589301493916e-16j)  (-0.030049872551518128-1.3397231208715028e-15j)  (-0.08556057093666915+4.8705186786470045e-15j)  (0.08509779195669195-2.2425160839569246e-17j)  (-0.01378313621095206+1.8213403830923159e-16j)  (0.02187432056088017-1.3843171422759878e-16j)  (-0.08811758119999166+1.8306297889848486e-18j)  (-0.06343704667090924-1.3945596248524178e-16j)  (-0.029041655290755905+1.7656863208354897e-16j)  (-0.0675562914028181-3.471150298958292e-17j)  (0.04332147378833912+9.485513331635359e-17j)  (0.036756536867040814+1.2961971341199596e-16j)  (-0.025128898730802804-1.6803047673476245e-15j)  (-0.137166594178664-6.794300440055765e-15j)  (0.010937621592910049+1.1788481621583327e-15j)  (0.1739854690116838+5.509929230278894e-15j)  (-0.07671608981487361-5.097897403639424e-15j)  (-0.01214429899045061+8.071816685176046e-16j)  (-0.0365728952119737+4.121279802003196e-16j)  (-0.02868907730004326-1.2621581710573308e-16j)  (-0.010729731559905389+4.7889961960125667e-17j)  (0.10378935286666666+7.184254917666475e-16j)  (0.016055722914706708+6.525053980694671e-16j)  (-0.1654019371149636-6.910325687215938e-15j)  (-0.02437233461767934-2.3479062976927777e-15j)  (-0.06420678899254761+1.003522236104449e-16j)  (-0.014834688779721467+5.2763455502301376e-17j)  (0.01417743851143081-3.4214147271154975e-17j)  (0.13653856661008176+3.2127902293074857e-16j)  (-0.04268163594850657-2.4164089977983543e-17j)  (0.06012587459161162-3.127290542136029e-17j)  (0.003626063986155193+3.966704082064948e-15j)  (0.2125364362351937-4.191348517944409e-17j)  (-0.028839322769491672-2.4006709924871955e-17j)  (0.05012804657327016-3.845757682739947e-17j)  (0.04891845257096743+5.653082853399044e-17j)  (-0.02997897019173984+7.777677859693248e-17j)  (-0.014006583163162827-2.296638226719672e-16j)  (0.011344983790799717-5.1637683518048156e-17j)  (0.004767401108265118-1.0452012702608062e-16j)  (-0.013767846169344126+3.09832573491493e-17j)  (0.02537060238747895+1.3679024410667962e-16j)  (-0.030171498697285193+5.86964687948628e-16j)  (0.014210610595134586+3.7222779368522953e-16j)  (-0.03038869984610066+3.850423277063074e-15j)  (0.015780970644530937+3.811488974595767e-15j)  (-0.0350655351868919+3.480301200500674e-16j)  (0.031386771689212084+2.468672482738063e-17j)  (-0.011757672977462105+3.4315715291042476e-16j)  (-0.011736371016655152+3.4253543803233367e-16j)  (0.03133058959206483+2.4642535766264556e-17j)  (-0.035007566183755986+3.474547699514351e-16j)  (0.015754958392981015+3.805206381959862e-15j)  (-0.03034251797452368+3.8445717679778534e-15j)  (0.014189089869651436+3.716640872835675e-16j)  (0.030129424868593557-5.86146172038104e-16j)  (-0.025335579692862695-1.3660141284156317e-16j)  (0.013750163024028435-3.0943463075202005e-17j)  (0.004761345707076033-1.043873688865593e-16j)  (0.011331462559389088-5.157614045361575e-17j)  (0.013989997319559744+2.2939186710648603e-16j)  (-0.029945174328736855+7.76890993558485e-17j)  (0.04886360883913831+5.646745037221755e-17j)  (0.050074141961760646-3.8416221919712605e-17j)  (-0.02880847754063732-2.3981033439064202e-17j)  (-0.2123169713921083+4.1870205370054876e-17j)  (0.003622345909840526+3.962636721812168e-15j)  (0.06006472723957952-3.124110122109748e-17j)  (-0.04263834625502406-2.4139581637935574e-17j)  (-0.13641885439885446-3.209973367872748e-16j)  (-0.014165090564342127+3.418434820141018e-17j)  (-0.014821932740627534+5.271808530877416e-17j)  (0.06415184353466276-1.0026634641639264e-16j)  (-0.02435244538918964-2.345990270954336e-15j)  (0.16526704726373884+6.904690125627297e-15j)  (0.016043019105288873+6.519891146070455e-16j)  (-0.10370749719340999-7.1785889027342175e-16j)  (-0.01072138249999563+4.7852697639209617e-17j)  (-0.028666912107857153-1.2611830271692805e-16j)  (-0.03654628270267358+4.118280925474564e-16j)  (0.012135484186418473-8.065957847024546e-16j)  (-0.07666130324639889-5.094256755296531e-15j)  (0.17386135522545626+5.505998682615279e-15j)  (0.010930135747087448+1.1780413436451703e-15j)  (-0.13707291846904246-6.7896603823282385e-15j)  (0.025112076736553548+1.6791799238973563e-15j)  (-0.036732073395593125-1.2953344445338864e-16j)  (0.0432928844625921+9.479253516179333e-17j)  (0.06751189945810691+3.468869369849297e-17j)  (-0.029022747073664854+1.7645367313936345e-16j)  (-0.0633959153498983-1.3936554200893643e-16j)  (-0.08806069218621364+1.8294479280304067e-18j)  (-0.021860226418001394+1.383425193951016e-16j)  (-0.013774319702579352+1.8201753461687244e-16j)  (0.0850435251643505-2.2410860332877534e-17j)  (0.08550743201280679-4.8674937558540625e-15j)  (-0.030031225435413346-1.3388917705029953e-15j)  (0.01599744796942207+9.700643484785972e-16j)  (-0.09034786080539253-3.465077550922604e-16j)  (0.005272204943190968-3.6153653903400594e-16j)  (-0.03816784033434133-1.6774831159941713e-16j)  (-0.038919475192986136-1.726821716792518e-16j)  (-0.13057600236286643-2.4937870669513445e-16j)  (-0.08091457300469093+1.288512061344653e-16j)  (0.10727510194448267+1.6423504191267211e-16j)  (0.05148249764683781-2.688036050498288e-16j)  (0.08590884677489238+6.546451247042009e-17j)  (-0.06875847826335786+2.354367940540077e-17j)  (-0.08609842701425062-6.273745035080234e-17j)  (-0.09319694966808623+7.304165607429279e-18j)  (0.010970456265211884-1.141792986207069e-16j)  (-0.014226926418171422+3.7286599329777026e-16j)  (0.05931530491149476-3.6653615076172097e-16j)  (-0.002530458322911827+2.9039345162165243e-16j)  (-0.039667627662933226-4.267246586871229e-16j)  (0.03648285388886721+1.6754142281132008e-16j)  (-0.026527414522627496-1.1331181813009185e-16j)  (0.03612773268113503+1.8258738741013305e-17j)  (-0.0050199673432819135-4.7898321346385287e-17j)  (0.06257643183638145-2.99493468283772e-17j)  (-0.0976079930254617+4.346835316655773e-16j)  (-0.0514823248385103+1.8486375958044378e-16j)  (-0.08521597041931897-4.531217935907818e-17j)  (0.1169405973010251-9.296977437214637e-16j)  (0.0004025009535327112+1.206054235137201e-15j)  (-0.03252354370442216-3.2479430573655076e-16j)  (-0.07253622225056461+4.475183647168267e-16j)  (-0.021228370674528166-2.8701972087262233e-16j)  (0.0339784620382479+3.721812587778316e-16j)  (-0.10021813243840583+1.1019183076118488e-16j)  (0.03330291053731691+2.644486226714928e-16j)  (-0.04434707278159958+4.792455549736747e-16j)  (0.12281032899345187-2.116452088801319e-16j)  (-0.09665894782489588-3.596676544845633e-15j)  (-0.017241945653108263+3.4404052008993613e-16j)  (-0.011813116981087599+4.7991624554584834e-17j)  (-0.07090803064698938-4.847039723528104e-16j)  (-0.15301564304191376+1.2627322952986337e-16j)  (0.01683845862995552-9.640117654302461e-18j)  (0.01913455252879622-1.918503748230459e-16j)  (0.028977101271637648+3.02556274012815e-16j)  (0.015877127145043808+3.537322149958135e-16j)  (-0.11562098072736075+2.0244021520697341e-16j)  (-0.03569468909692537+8.978970580911914e-18j)  (0.03271998199601005+3.2540400296744324e-17j)  (-0.022156372795905824+2.4772675007610765e-16j)  (0.048602927649581795+7.515358632780041e-17j)  (0.0689166521513113+6.153818615290442e-16j)  (-0.08167121770037981+1.5983621284727444e-15j)  (-0.09479277225934402+2.247307171926268e-16j)  (-0.06186384427041194+4.1965568770807714e-16j)  (-0.061584005469509664-2.1284997125811415e-16j)  (-0.0054755091401365585-8.613891798516902e-17j)  (-0.09900001452813129-3.7269416414063784e-16j)  (0.05621578554413906+1.990597790877967e-16j)  (-0.05873736433617939+3.5205031377817707e-17j)  (0.01311100260527067-4.833113372798997e-17j)  (0.10679864747462789-9.796129753152992e-16j)  (-0.050944177423805304+8.130522433723227e-17j)  (-0.03444680810018857+1.581605343829546e-15j)  (0.0001206427884300178+3.400835151154311e-17j)  (-0.015173330575986995+3.3182222729620595e-17j)  (0.016660494552306195-6.019457088206338e-17j)  (0.02469856996375989-1.181930910924815e-16j)  (-0.01349539177208355+4.3669506815556834e-17j)  (0.007462520760930856+2.5690583307365805e-17j)  (0.0033148617232150812+1.460860457257704e-18j)  (-0.003362199835079074-1.7251304332330978e-19j)  (4.093999215743394e-06-3.8754853835792274e-18j)  (-0.027220638447155308+1.7566092087782456e-17j)  (0.014487476072049825+2.432862019434656e-17j)  (0.005192562566379192+1.3397501539207981e-17j)  (-0.004345435717457818+7.964472275890373e-18j)  (-0.00506462610660904-4.812512893395953e-18j)  (0.00045051966630868794+5.598761875051409e-18j)  (-0.003923588366911233+9.687668522455356e-19j)  (-0.0012286386144671187+4.379256424589837e-18j)
