 (-0.0037775191797306783+0.0j)  (0.002839306363491305+0.0j)  (-0.0015089064475894774+0.0j)  (0.005404540242863878+0.0j)  (-0.022492683555782326+0.0j)  (0.008211044412213112+0.0j)  (-0.01815656204474421+0.0j)  (0.018687022032741547+0.0j)  (-0.0022771247044965355+0.0j)  (0.004721711970292995+0.0j)  (-0.005369141667034035+0.0j)  (0.006996863903775342+0.0j)  (0.0025091611771224315+0.0j)  (-0.00938502887703749+0.0j)  (0.011504849225901729+0.0j)  (-0.010234809109363372+0.0j)  (-0.02778874030060861+0.0j)  (0.011866690723260178+0.0j)  (-0.04742868030273033+0.0j)  (-0.013111105293822886+0.0j)  (-0.03533400169877522+0.0j)  (0.10648153482948425+0.0j)  (-0.09058120553067428+0.0j)  (0.04410043943236936+0.0j)  (0.025908727810199473+0.0j)  (0.008920907689044914+0.0j)  (-0.04871524984683329+0.0j)  (-0.0014718773610034744+0.0j)  (-0.02702902006762744+0.0j)  (-0.22546290397503901+0.0j)  (0.0011916917375237321+0.0j)  (0.05067852365513848+0.0j)  (0.05745049049544608+0.0j)  (-0.10815381827150539+0.0j)  (-0.009596567389600078+0.0j)  (0.05823455305652614+0.0j)  (0.04546403718422762+0.0j)  (0.08392785419922875+0.0j)  (-0.07412719491413314+0.0j)  (-0.06298362319068047+0.0j)  (0.004519114407844726+0.0j)  (0.05080250119725188+0.0j)  (0.01735134730816071+0.0j)  (0.010336798403883017+0.0j)  (0.03253329337661826+0.0j)  (-0.07149880986011187+0.0j)  (0.07089378014696986+0.0j)  (0.0011117501715798058+0.0j)  (0.03239789372298238+0.0j)  (0.04980289443223846+0.0j)  (-0.07277194588277647+0.0j)  (-0.030714425141624157+0.0j)  (-0.016585757335032907+0.0j)  (-0.10110642976238156+0.0j)  (0.03930086259049111+0.0j)  (0.005260086243763303+0.0j)  (0.009293885334012328+0.0j)  (0.03427640883094369+0.0j)  (-0.035896632813501084+0.0j)  (-0.02958660916996705+0.0j)  (-0.004055069317389201+0.0j)  (-0.07730557011804863+0.0j)  (0.10931525393326187+0.0j)  (0.025184087836069294+0.0j)  (-0.012540043715921793+0.0j)  (-0.05837427040107408+0.0j)  (-0.0006927145606507644+0.0j)  (-0.039783082381221885+0.0j)  (-0.06717708560520769+0.0j)  (0.11750213394556253+0.0j)  (-0.09445877688225632+0.0j)  (-0.0013042079682418595+0.0j)  (-0.06569336331091649+0.0j)  (-0.03950335366246312+0.0j)  (0.04724232208696215+0.0j)  (0.056777803353989596+0.0j)  (0.046183818879076084+0.0j)  (-0.041879410470555295+0.0j)  (-0.042181017281597045+0.0j)  (-0.023031915499532072+0.0j)  (0.09983028909591167+0.0j)  (0.0386687965249606+0.0j)  (0.06185414262574735+0.0j)  (-0.06260765584347794+0.0j)  (-0.08737582061308989+0.0j)  (0.11374645764368284+0.0j)  (0.025421074205331805+0.0j)  (0.015234145179561726+0.0j)  (0.0837232112288523+0.0j)  (-0.03250984591671238+0.0j)  (-0.007491109685700722+0.0j)  (-0.0011921096608631437+0.0j)  (-0.017821521363864074+0.0j)  (0.004088993434327912+0.0j)  (0.01471089832296944+0.0j)  (0.009223838579516577+0.0j)  (0.04717835363162702+0.0j)  (-0.04032461506523838+0.0j)  (0.048444840689201345+0.0j)  (0.14352605212892008+0.0j)  (0.1841776835363748+0.0j)  (-0.06298673609427269+0.0j)  (-0.015705217053900194+0.0j)  (-0.019675632544546323+0.0j)  (0.13521472289913522+0.0j)  (-0.0172092652675344+0.0j)  (-0.03467420895185942+0.0j)  (0.06273136210584347+0.0j)  (-0.031690331560525836+0.0j)  (-0.21673598586547047+0.0j)  (0.27741127829512824+0.0j)  (0.01193110029313391+0.0j)  (-0.023793613343166903+0.0j)  (-0.01633276535675749+0.0j)  (0.018529499073101446+0.0j)  (-0.000460892501074836+0.0j)  (-0.0038707056892116616+0.0j)  (0.005261714820294217+0.0j)  (-0.0002290312402965186+0.0j)  (0.006973151761809584+0.0j)  (-0.02763512750113393+0.0j)  (0.009746882210703004+0.0j)  (-0.017384195260362854+0.0j)  (0.027686751650238275+0.0j)  (-0.03377769745376514+0.0j)  (0.02691082361486591+0.0j)  (-0.03322178187031465+0.0j)  (0.014386567316268913+0.0j)  (-0.014386567316269267+0.0j)  (0.03322178187031113+0.0j)  (-0.02691082361487455+0.0j)  (0.03377769745375979+0.0j)  (-0.02768675165024045+0.0j)  (0.017384195260363913+0.0j)  (-0.009746882210702933+0.0j)  (0.027635127501133148+0.0j)  (0.006973151761809443+0.0j)  (-0.00022903124029628792+0.0j)  (0.0052617148202940296+0.0j)  (-0.003870705689211343+0.0j)  (-0.00046089250107487573+0.0j)  (0.018529499073101502+0.0j)  (-0.01633276535675688+0.0j)  (0.023793613343164863+0.0j)  (-0.011931100293133818+0.0j)  (-0.2774112782952136+0.0j)  (0.21673598586535645+0.0j)  (0.031690331560529576+0.0j)  (-0.06273136210584346+0.0j)  (0.034674208951860346+0.0j)  (0.01720926526753614+0.0j)  (0.13521472289913025+0.0j)  (-0.019675632544539034+0.0j)  (-0.015705217053902317+0.0j)  (-0.06298673609426711+0.0j)  (0.18417768353636876+0.0j)  (-0.1435260521289452+0.0j)  (-0.04844484068917591+0.0j)  (-0.04032461506524083+0.0j)  (0.047178353631624405+0.0j)  (0.009223838579517916+0.0j)  (-0.01471089832296859+0.0j)  (-0.004088993434328164+0.0j)  (-0.01782152136386478+0.0j)  (-0.0011921096608635826+0.0j)  (-0.007491109685704123+0.0j)  (0.03250984591671367+0.0j)  (0.08372321122885143+0.0j)  (0.015234145179566576+0.0j)  (-0.025421074205331774+0.0j)  (-0.11374645764368371+0.0j)  (0.08737582061309344+0.0j)  (0.06260765584347759+0.0j)  (0.061854142625738635+0.0j)  (0.038668796524976096+0.0j)  (-0.09983028909591085+0.0j)  (-0.023031915499530615+0.0j)  (0.042181017281590266+0.0j)  (0.04187941047055938+0.0j)  (0.046183818879081115+0.0j)  (0.05677780335398562+0.0j)  (-0.04724232208696192+0.0j)  (-0.039503353662463554+0.0j)  (-0.06569336331091644+0.0j)  (0.0013042079682424304+0.0j)  (0.09445877688226158+0.0j)  (0.11750213394555982+0.0j)  (-0.06717708560520262+0.0j)  (-0.039783082381221295+0.0j)  (0.0006927145606523596+0.0j)  (0.05837427040107451+0.0j)  (0.012540043715923783+0.0j)  (0.02518408783606472+0.0j)  (0.10931525393326622+0.0j)  (-0.07730557011804838+0.0j)  (-0.004055069317384508+0.0j)  (-0.029586609169966513+0.0j)  (0.03589663281350324+0.0j)  (0.034276408830941345+0.0j)  (0.009293885334010928+0.0j)  (0.005260086243761173+0.0j)  (0.03930086259049395+0.0j)  (-0.10110642976238308+0.0j)  (-0.01658575733503208+0.0j)  (0.030714425141622308+0.0j)  (0.07277194588277316+0.0j)  (0.04980289443224221+0.0j)  (-0.032397893722984815+0.0j)  (-0.0011117501715864077+0.0j)  (-0.07089378014697006+0.0j)  (0.0714988098601067+0.0j)  (0.032533293376615854+0.0j)  (0.010336798403884427+0.0j)  (0.017351347308159765+0.0j)  (-0.05080250119725016+0.0j)  (-0.004519114407846905+0.0j)  (-0.06298362319068022+0.0j)  (-0.07412719491414087+0.0j)  (0.08392785419922467+0.0j)  (0.0454640371842266+0.0j)  (-0.05823455305652579+0.0j)  (-0.009596567389601102+0.0j)  (0.10815381827150809+0.0j)  (0.057450490495450784+0.0j)  (0.05067852365514322+0.0j)  (-0.001191691737528516+0.0j)  (-0.22546290397503518+0.0j)  (0.02702902006764555+0.0j)  (0.0014718773610022206+0.0j)  (0.048715249846835486+0.0j)  (0.008920907689028462+0.0j)  (-0.02590872781019842+0.0j)  (-0.04410043943236931+0.0j)  (0.09058120553067671+0.0j)  (0.10648153482948358+0.0j)  (-0.035334001698775645+0.0j)  (0.01311110529381152+0.0j)  (0.047428680302731334+0.0j)  (-0.011866690723261682+0.0j)  (-0.027788740300607625+0.0j)  (0.010234809109362905+0.0j)  (-0.011504849225901953+0.0j)  (0.009385028877038086+0.0j)  (0.002509161177122681+0.0j)  (-0.0069968639037758665+0.0j)  (0.005369141667033433+0.0j)  (-0.004721711970293099+0.0j)  (0.0022771247044967966+0.0j)  (-0.018687022032743496+0.0j)  (0.0181565620447438+0.0j)  (-0.008211044412215634+0.0j)  (0.022492683555782194+0.0j)  (-0.005404540242863383+0.0j)  (0.0015089064475889327+0.0j)  (-0.0028393063634901375+0.0j)  (0.0037775191797304736+0.0j)
 (-0.0017161385083166664-2.1309719563174877e-17j)  (0.00360827222343528+1.0727901886028435e-17j)  (0.000552999551651558+9.40863430624293e-18j)  (0.005115091872449237+2.648426240350207e-17j)  (0.004511508721520997-1.1090742501024572e-16j)  (-0.006227587448398071+4.035545650831843e-17j)  (-0.016786107446633405-1.1760811009927368e-16j)  (0.05943439308986467-2.1647597717635747e-16j)  (0.0019163100653281644+1.3999013522780088e-16j)  (0.018066393412358675+8.837041206958319e-17j)  (0.018057641033970215-7.754874403471e-16j)  (0.020269129304942082-5.238427929959923e-16j)  (0.012777052934746368+2.0475733963944112e-16j)  (-0.00403616277191641+1.431212829371456e-16j)  (0.019963566077455745+3.113451755655141e-17j)  (-0.035094901307882474+1.528467869026373e-16j)  (-0.03635603817147239-2.509265514396538e-16j)  (-0.029748103418105597+3.797249498478875e-16j)  (0.06930452326766573-1.784301707334695e-15j)  (0.14233774173035213+1.4396463186876332e-15j)  (-0.10165940543963714-2.9605264615872353e-16j)  (0.11555353637623969-3.3178847823886634e-16j)  (-0.07979340708194209+8.51801707585261e-17j)  (-0.05584831545774958-5.639364614632005e-16j)  (0.05535871216260284+3.525289754552535e-16j)  (-0.06617139560056391+2.8815470983227494e-15j)  (-0.07892097166921137-3.5556159556616765e-17j)  (-0.016447082858681208-8.457688884907155e-16j)  (-0.15718818277452962-2.4509946372470466e-14j)  (-0.10605122856734628+2.9959038093118925e-15j)  (-0.03001809153340123-1.2148663526752591e-14j)  (0.07685939514263249+3.3751733415753525e-16j)  (0.03765697461881927-1.9593791154293198e-16j)  (-0.08122324590662516+4.8635346124886525e-17j)  (0.028476045060468833-5.148986385220606e-16j)  (0.04219678700161639-5.158823737962419e-17j)  (0.06729007282720362+3.827646055084843e-18j)  (0.0518122632004462+1.0373386929498434e-16j)  (-0.10758040508500323-1.209206522425136e-16j)  (-0.06762699242724404-9.24263519440222e-19j)  (-0.06593692646561497-7.471797347325287e-15j)  (0.0799765501664248+1.1914483224989016e-16j)  (0.0344475883973675+1.2361966119133447e-16j)  (-0.01192482159970747-2.2141798303635442e-16j)  (-0.005825254107903573+1.1685586938348377e-16j)  (-0.021177956024508185-3.7157768776624434e-16j)  (0.11457251214283425-1.3378553980889082e-16j)  (0.026345903844228698-1.7035304853323923e-15j)  (-0.009914956688157221-5.112457121492797e-16j)  (0.025623676774262583+2.2480936386603475e-16j)  (-0.11327100909187993-7.637702910346512e-17j)  (-0.08766394007950042+1.2790830704692257e-16j)  (-0.03320954379575214-3.862987052182009e-16j)  (-0.07425232667275873-2.8276873988910182e-18j)  (-0.0030761090639964406-2.066539728367356e-16j)  (-0.04966727924038154-3.697455187065529e-15j)  (-0.0006071960626364472-5.219217118831234e-17j)  (0.048786029364716606+1.156273438416509e-15j)  (0.051746010925381+3.8880018449543366e-16j)  (0.036161348377654154-2.4899630434901322e-18j)  (-0.01091760583570333-5.611942190185334e-16j)  (-0.02072456800770256-1.8045148550392095e-16j)  (0.09900657950462488-1.611395256004863e-16j)  (-0.01164264076647552-6.843859092127621e-16j)  (0.004386820096956895+2.4173154300698114e-16j)  (-0.028585123146001493-3.383865429155191e-16j)  (-0.01154782301434748+4.834230844017293e-15j)  (-0.1117195242965591+4.549080526700652e-17j)  (-0.056455364074807404-1.0889048733820193e-17j)  (0.08549099938001996+1.0263941658420643e-16j)  (-0.08828263372838115-4.688588931032665e-16j)  (-0.06799290828860387+5.0366886135581274e-14j)  (-0.0818455850101726-5.0461288948539163e-17j)  (-0.041651966853263535-1.151712926538562e-16j)  (0.10652550810980423+1.1894841406918795e-17j)  (0.028154378742742472-1.393961117245353e-17j)  (0.033799617983568446+9.161095772092199e-17j)  (-0.05092603598968947+1.2999108023989817e-16j)  (-0.02199949610836075-4.3509284152674445e-16j)  (-0.07560591451541382+4.018090577701667e-16j)  (0.07463044269081749+3.292804571738373e-16j)  (0.047437080554008006+3.4133033046722886e-16j)  (-0.020236842378458443-7.949068451285946e-16j)  (-0.009935379034981873-1.0401118484271957e-16j)  (-0.07600930281547585-1.4665407251284313e-16j)  (0.03180113582853522+1.769941050400388e-18j)  (0.05557035861377119-7.518682967578846e-16j)  (0.0743750486897201+1.9780446428540037e-15j)  (0.06601976192997412-2.7659650398813614e-16j)  (0.0077044588758509655-4.1221750991257826e-16j)  (-0.05640771141462958+4.360644390218718e-15j)  (0.004909881307874387+3.1209144067633517e-16j)  (0.03843697241436317-1.689871031157694e-16j)  (-0.0014381803864515078-1.1881209563031042e-17j)  (0.06207821058328677+3.840778018092518e-16j)  (-0.03412711258835698-4.0564142113437504e-17j)  (0.14511074485964975+1.3173908064547078e-15j)  (-0.02748566059972188+4.042049966230883e-16j)  (-0.12722554813366205+5.431917393990305e-14j)  (0.07387898138973123-1.5910438487056082e-14j)  (0.16768800380892002-2.0263279847228415e-15j)  (-0.016677403605384132-1.857836962944675e-16j)  (-0.05056085466392792+1.0316293602457074e-16j)  (0.0340071491934764-4.47920200310647e-16j)  (0.0640914526717171-1.2068138441298002e-16j)  (-0.0963678082316105-2.7786576547339856e-15j)  (0.06868563443478243-9.329233936796998e-16j)  (0.021949126532152016-1.074350552970537e-16j)  (-0.06759635776901801-2.2579233502052904e-15j)  (-0.1469842237103952+3.1086443446309306e-16j)  (0.19888377018658587-2.3881851980722594e-16j)  (-0.020770628377285837-3.0245763902046374e-15j)  (-0.023036123169261898+4.882530174064406e-17j)  (-0.00538407854968093-6.595046785266978e-17j)  (0.015879094748998037-2.6318909595007508e-17j)  (0.005080650449432834+6.065272602910083e-16j)  (-0.0034692968452232718-9.285947264826203e-18j)  (0.004328842419102657-3.515232117990854e-18j)  (-0.004815858112079296+3.778049350390735e-16j)  (0.007514379958534029+3.5242517177619416e-17j)  (-0.013122351167245201-5.725451965265877e-17j)  (-0.006882695589192979-6.321260964000655e-17j)  (0.0019516665261701486-7.933974163327259e-17j)  (0.014872978971794893+3.161222806740682e-17j)  (-0.010180258905996217-3.104061783777433e-16j)  (0.025704283433396886-3.757819432239518e-16j)  (-0.02689375922163988-2.3624053042037803e-17j)  (0.023828309323631284-3.2344537515475736e-16j)  (0.02382830932363203-3.234453751547561e-16j)  (-0.026893759221636906-2.3624053042057426e-17j)  (0.02570428343340067-3.757819432238415e-16j)  (-0.010180258905992022-3.1040617837778303e-16j)  (0.014872978971796288+3.161222806741614e-17j)  (0.0019516665261694911-7.933974163325759e-17j)  (-0.006882695589192173-6.3212609639992e-17j)  (-0.01312235116724534-5.725451965265438e-17j)  (-0.007514379958533626-3.524251717760085e-17j)  (0.0048158581120790285-3.7780493503920564e-16j)  (-0.004328842419102067+3.515232117993381e-18j)  (0.003469296845222885+9.2859472648142e-18j)  (-0.005080650449431546-6.065272602905253e-16j)  (-0.015879094748996923+2.6318909595021874e-17j)  (0.00538407854968165+6.595046785269855e-17j)  (-0.023036123169259248+4.882530174064151e-17j)  (-0.020770628377282923-3.0245763902040994e-15j)  (0.19888377018664624-2.38818519807323e-16j)  (-0.14698422371031136+3.1086443446309977e-16j)  (-0.06759635776902181-2.257923350205227e-15j)  (0.021949126532149955-1.0743505529707139e-16j)  (0.06868563443477955-9.329233936800964e-16j)  (-0.09636780823161546-2.7786576547330515e-15j)  (-0.06409145267171187+1.2068138441304325e-16j)  (-0.03400714919348377+4.479202003110452e-16j)  (0.05056085466392585-1.0316293602472938e-16j)  (0.016677403605376256+1.8578369629474987e-16j)  (-0.16768800380892235+2.0263279847235468e-15j)  (0.07387898138971274-1.591043848705114e-14j)  (-0.12722554813367143+5.431917393992725e-14j)  (0.0274856605997272-4.042049966227881e-16j)  (-0.14511074485965098-1.317390806454696e-15j)  (0.03412711258835461+4.0564142113034593e-17j)  (0.06207821058328837+3.840778018088996e-16j)  (-0.0014381803864546984-1.1881209561879472e-17j)  (-0.03843697241435963+1.6898710311563007e-16j)  (-0.004909881307869053-3.1209144067626807e-16j)  (0.05640771141462967-4.360644390218508e-15j)  (0.007704458875848884-4.122175099128628e-16j)  (-0.06601976192997207+2.765965039879592e-16j)  (-0.07437504868973323-1.9780446428538255e-15j)  (0.055570358613755755-7.518682967587746e-16j)  (0.03180113582853403+1.7699410504065926e-18j)  (-0.07600930281547748-1.4665407251298988e-16j)  (-0.009935379034975753-1.040111848424417e-16j)  (0.020236842378466603+7.949068451281913e-16j)  (-0.04743708055400189-3.413303304665617e-16j)  (0.07463044269081659+3.29280457173817e-16j)  (0.07560591451541224-4.0180905777030377e-16j)  (-0.02199949610835608-4.3509284152726663e-16j)  (-0.050926035989690914+1.299910802404984e-16j)  (-0.03379961798357504-9.16109577212924e-17j)  (-0.028154378742740245+1.3939611172512912e-17j)  (0.1065255081098036+1.189484140679642e-17j)  (0.04165196685326351+1.1517129265392877e-16j)  (0.08184558501016942+5.0461288948516033e-17j)  (-0.06799290828860473+5.0366886135534466e-14j)  (-0.0882826337283854-4.688588931027939e-16j)  (-0.08549099938001803-1.0263941658432249e-16j)  (0.056455364074802755+1.0889048733681545e-17j)  (0.11171952429655313-4.549080526665779e-17j)  (-0.01154782301435488+4.834230844016328e-15j)  (-0.028585123146006045-3.3838654291544674e-16j)  (0.004386820096962217+2.41731543006059e-16j)  (0.0116426407664793+6.843859092130373e-16j)  (-0.0990065795046308+1.6113952560047705e-16j)  (0.02072456800769769+1.8045148550379897e-16j)  (0.010917605835707172+5.611942190205744e-16j)  (-0.036161348377651455+2.489963043471902e-18j)  (0.051746010925379594+3.8880018449553035e-16j)  (-0.04878602936472201-1.1562734384167375e-15j)  (0.0006071960626365981+5.219217118840539e-17j)  (0.049667279240377414+3.69745518706569e-15j)  (0.0030761090639966834+2.066539728372154e-16j)  (0.07425232667276105+2.8276873990120036e-18j)  (0.03320954379575477+3.862987052181953e-16j)  (-0.08766394007949532+1.2790830704687154e-16j)  (-0.11327100909188446-7.637702910338842e-17j)  (-0.025623676774270188-2.248093638661346e-16j)  (-0.009914956688159265-5.112457121492501e-16j)  (0.02634590384424112-1.7035304853253324e-15j)  (0.11457251214283266-1.337855398088465e-16j)  (-0.021177956024502037-3.7157768776627294e-16j)  (0.005825254107909517-1.1685586938347073e-16j)  (0.011924821599708889+2.214179830360787e-16j)  (-0.034447588397365045-1.236196611907709e-16j)  (0.07997655016642632+1.1914483224998618e-16j)  (-0.06593692646561274-7.471797347321519e-15j)  (0.06762699242724579+9.242635193328876e-19j)  (0.10758040508500806+1.2092065224263253e-16j)  (-0.051812263200439176-1.0373386929499331e-16j)  (-0.06729007282720277-3.827646055035749e-18j)  (0.04219678700161715-5.1588237379607784e-17j)  (-0.02847604506047069+5.148986385218717e-16j)  (-0.08122324590662577+4.863534612496485e-17j)  (-0.037656974618826194+1.959379115421665e-16j)  (-0.07685939514263407-3.3751733415667954e-16j)  (-0.03001809153339326-1.2148663526704251e-14j)  (0.10605122856733296-2.9959038093128033e-15j)  (-0.15718818277453897-2.450994637246147e-14j)  (-0.016447082858691803-8.457688884917207e-16j)  (-0.07892097166919579-3.555615955725541e-17j)  (0.0661713956005896-2.8815470983264953e-15j)  (0.055358712162590425+3.5252897545458097e-16j)  (-0.055848315457747585-5.63936461463039e-16j)  (-0.07979340708194264+8.518017075859781e-17j)  (-0.11555353637623433+3.3178847823882325e-16j)  (0.10165940543963742+2.960526461588104e-16j)  (0.14233774173033667+1.4396463186895223e-15j)  (0.06930452326769641-1.7843017073347722e-15j)  (-0.02974810341811384+3.7972494984798954e-16j)  (0.0363560381714769+2.5092655143957866e-16j)  (-0.03509490130787997+1.5284678690266342e-16j)  (0.019963566077454795+3.113451755657926e-17j)  (-0.004036162771918173+1.4312128293719094e-16j)  (-0.012777052934745984-2.04757339639479e-16j)  (0.02026912930493896-5.2384279299574e-16j)  (0.018057641033974947-7.754874403469355e-16j)  (0.018066393412358047+8.837041206960244e-17j)  (0.0019163100653270511+1.3999013522780312e-16j)  (0.05943439308986594-2.1647597717634578e-16j)  (-0.016786107446630193-1.1760811009929308e-16j)  (-0.006227587448399354+4.035545650832935e-17j)  (0.004511508721520133-1.109074250102474e-16j)  (0.005115091872450317+2.648426240349418e-17j)  (0.0005529995516516983+9.408634306251204e-18j)  (0.0036082722234355036+1.072790188602719e-17j)  (-0.0017161385083183604-2.1309719563169774e-17j)
