 (-4.763823464890967e-05+0.0j)  (0.00025605303597742526+0.0j)  (-0.0007114460043187333+0.0j)  (0.0002924993033345189+0.0j)  (-0.00038653973411704003+0.0j)  (-0.00022201535263847953+0.0j)  (0.00021289281190011613+0.0j)  (-3.1286997790986314e-05+0.0j)  (-1.423221224183038e-05+0.0j)  (9.743820713276019e-05+0.0j)  (-0.0001253952464290548+0.0j)  (0.0002645344889476316+0.0j)  (-0.0002497245502553568+0.0j)  (0.00029976823018759214+0.0j)  (7.810968096983672e-05+0.0j)  (-0.00018017021350364855+0.0j)  (-0.00012168319200218495+0.0j)  (4.479514880924906e-05+0.0j)  (7.199580680583597e-05+0.0j)  (-0.0004143974877333767+0.0j)  (0.0004053844016331624+0.0j)  (-0.0007560311639207941+0.0j)  (-0.0003972590420451278+0.0j)  (8.405149295162513e-05+0.0j)  (9.822277658676688e-05+0.0j)  (0.00014514840870971212+0.0j)  (0.0006335246984400549+0.0j)  (-0.0004588857345305096+0.0j)  (-0.0006754563334701002+0.0j)  (-0.00038874536344779814+0.0j)  (0.00035789198011572+0.0j)  (0.0001250111409824614+0.0j)  (0.0001693735578325225+0.0j)  (4.674627762892667e-05+0.0j)  (0.0006443743001719843+0.0j)  (0.00023027653690997082+0.0j)  (-0.000362908673670199+0.0j)  (-0.003442229516643205+0.0j)  (0.000835323024845582+0.0j)  (0.00040146119877815955+0.0j)  (0.00029188830397068453+0.0j)  (6.69340441059671e-05+0.0j)  (0.0005110067654130289+0.0j)  (-0.0019233137457691904+0.0j)  (-7.567593425100988e-05+0.0j)  (-0.0007447657919831346+0.0j)  (2.3659744430643866e-05+0.0j)  (0.0010999531176462453+0.0j)  (-0.00025535523779685433+0.0j)  (-0.0003784516524974863+0.0j)  (-9.65406369029202e-05+0.0j)  (0.0004866154402277724+0.0j)  (5.476001208568118e-05+0.0j)  (0.0011056603190084638+0.0j)  (-0.0008803086366325544+0.0j)  (-0.0005527364056400448+0.0j)  (0.00029843261670042375+0.0j)  (0.0011736387116092217+0.0j)  (0.0017510559325349861+0.0j)  (0.0007840495517732309+0.0j)  (0.006537355444522345+0.0j)  (-0.008760323096953472+0.0j)  (-0.00942788745138428+0.0j)  (0.0023943422923137785+0.0j)  (0.002051745037443149+0.0j)  (0.002319774062325884+0.0j)  (0.0012325938181493258+0.0j)  (0.0004219420108724222+0.0j)  (5.987380346071037e-05+0.0j)  (0.037449947428471714+0.0j)  (-0.000745354012013062+0.0j)  (-0.022729977863120348+0.0j)  (0.07595296194128523+0.0j)  (0.015802873430197824+0.0j)  (-0.007970967559586848+0.0j)  (-0.0319403053627356+0.0j)  (0.03766412781758182+0.0j)  (-0.047431668481354806+0.0j)  (-0.017073941499222138+0.0j)  (-0.013318869668004132+0.0j)  (0.036351906141308406+0.0j)  (0.0018765180052759825+0.0j)  (0.00044941565563651263+0.0j)  (0.002360125734483593+0.0j)  (0.031481362334107206+0.0j)  (-0.08728153883983726+0.0j)  (0.02064211998323164+0.0j)  (-0.024818414170405208+0.0j)  (-0.07497819029186434+0.0j)  (0.062249452362633635+0.0j)  (-0.025465300877739426+0.0j)  (0.03151800225353376+0.0j)  (-0.07813689803271988+0.0j)  (0.0011024893878746995+0.0j)  (0.045971527283804846+0.0j)  (-0.003440224882175652+0.0j)  (-0.011185020740028308+0.0j)  (0.025142701610940166+0.0j)  (3.6906973709544284e-05+0.0j)  (0.00014279491385372153+0.0j)  (0.022031783886730386+0.0j)  (-0.042315390987485414+0.0j)  (0.009136413835392864+0.0j)  (-0.025335842917556663+0.0j)  (0.00280750485899091+0.0j)  (-0.041443612537458596+0.0j)  (0.0007804924872485114+0.0j)  (-0.008727921523331824+0.0j)  (-0.01512211835591249+0.0j)  (1.749270075021226e-05+0.0j)  (0.00990894993952269+0.0j)  (-0.1792016744254144+0.0j)  (-0.07704348152683639+0.0j)  (0.15254973828286897+0.0j)  (-0.057309896607206305+0.0j)  (-0.10780615868024791+0.0j)  (-0.017689180097699587+0.0j)  (0.05217456217769339+0.0j)  (0.030212447840711157+0.0j)  (-0.02631090131194185+0.0j)  (-0.07280606352887763+0.0j)  (0.0947752441575346+0.0j)  (0.018799394514716815+0.0j)  (-0.0557233945263328+0.0j)  (-0.12369379828590277+0.0j)  (0.12216940997858207+0.0j)  (-0.5177207337051816+0.0j)  (0.2312477593727654+0.0j)  (0.23124775937194567+0.0j)  (-0.5177207337055878+0.0j)  (0.12216940997862111+0.0j)  (-0.12369379828586209+0.0j)  (0.05572339452633776+0.0j)  (0.018799394514715642+0.0j)  (-0.09477524415754311+0.0j)  (0.07280606352886253+0.0j)  (0.02631090131193196+0.0j)  (0.030212447840721853+0.0j)  (-0.05217456217770204+0.0j)  (-0.017689180097693404+0.0j)  (0.10780615868018571+0.0j)  (0.05730989660736614+0.0j)  (0.15254973828282814+0.0j)  (-0.07704348152689108+0.0j)  (0.17920167442541074+0.0j)  (0.009908949939527772+0.0j)  (1.7492700750671046e-05+0.0j)  (-0.01512211835590991+0.0j)  (0.008727921523333881+0.0j)  (-0.0007804924872486282+0.0j)  (0.04144361253745776+0.0j)  (-0.00280750485899089+0.0j)  (-0.025335842917556927+0.0j)  (0.009136413835392964+0.0j)  (-0.04231539098748669+0.0j)  (0.022031783886727527+0.0j)  (-0.00014279491385373478+0.0j)  (-3.6906973709548546e-05+0.0j)  (-0.025142701610940284+0.0j)  (0.011185020740029491+0.0j)  (0.00344022488217512+0.0j)  (-0.045971527283805505+0.0j)  (-0.0011024893878727698+0.0j)  (0.07813689803271973+0.0j)  (0.03151800225353578+0.0j)  (-0.02546530087773919+0.0j)  (0.062249452362636896+0.0j)  (-0.07497819029186106+0.0j)  (0.024818414170405385+0.0j)  (-0.020642119983230837+0.0j)  (-0.08728153883983732+0.0j)  (0.031481362334106026+0.0j)  (0.002360125734483623+0.0j)  (0.000449415655636385+0.0j)  (-0.0018765180052751137+0.0j)  (-0.036351906141306164+0.0j)  (0.013318869668007154+0.0j)  (0.017073941499221753+0.0j)  (0.04743166848135435+0.0j)  (-0.037664127817584124+0.0j)  (0.03194030536273481+0.0j)  (0.00797096755959036+0.0j)  (0.015802873430195326+0.0j)  (-0.07595296194128615+0.0j)  (-0.02272997786311777+0.0j)  (-0.0007453540120120945+0.0j)  (0.03744994742847392+0.0j)  (5.987380346088361e-05+0.0j)  (-0.0004219420108723998+0.0j)  (-0.0012325938181503128+0.0j)  (-0.002319774062325182+0.0j)  (-0.002051745037444088+0.0j)  (-0.0023943422923142677+0.0j)  (-0.009427887451386532+0.0j)  (0.00876032309695096+0.0j)  (0.006537355444521726+0.0j)  (-0.0007840495517732058+0.0j)  (-0.0017510559325360706+0.0j)  (-0.0011736387116074564+0.0j)  (-0.00029843261670036537+0.0j)  (-0.0005527364056398267+0.0j)  (-0.0008803086366325662+0.0j)  (0.0011056603190084764+0.0j)  (5.476001208569336e-05+0.0j)  (-0.00048661544022776296+0.0j)  (-9.65406369029188e-05+0.0j)  (0.0003784516524974609+0.0j)  (0.00025535523779685753+0.0j)  (0.0010999531176462162+0.0j)  (-2.365974443061749e-05+0.0j)  (-0.0007447657919831093+0.0j)  (-7.56759342509742e-05+0.0j)  (0.0019233137457691214+0.0j)  (-0.0005110067654131039+0.0j)  (-6.693404410601803e-05+0.0j)  (-0.0002918883039706944+0.0j)  (-0.00040146119877814627+0.0j)  (-0.0008353230248453772+0.0j)  (0.003442229516643232+0.0j)  (0.0003629086736706317+0.0j)  (0.000230276536910026+0.0j)  (0.0006443743001720596+0.0j)  (-4.6746277628919944e-05+0.0j)  (-0.0001693735578325437+0.0j)  (-0.000125011140982474+0.0j)  (-0.0003578919801157302+0.0j)  (-0.0003887453634477789+0.0j)  (0.0006754563334700986+0.0j)  (0.00045888573453054524+0.0j)  (-0.0006335246984400876+0.0j)  (-0.0001451484087097043+0.0j)  (-9.822277658681961e-05+0.0j)  (-8.405149295160007e-05+0.0j)  (-0.00039725904204509626+0.0j)  (0.0007560311639208427+0.0j)  (0.0004053844016332244+0.0j)  (-0.00041439748773341734+0.0j)  (7.199580680586286e-05+0.0j)  (4.4795148809265576e-05+0.0j)  (-0.00012168319200218907+0.0j)  (0.0001801702135036682+0.0j)  (-7.810968096984295e-05+0.0j)  (-0.00029976823018764326+0.0j)  (0.0002497245502553466+0.0j)  (-0.0002645344889476592+0.0j)  (0.0001253952464290752+0.0j)  (-9.743820713276458e-05+0.0j)  (-1.423221224183305e-05+0.0j)  (3.128699779098598e-05+0.0j)  (0.00021289281190008442+0.0j)  (-0.0002220153526384072+0.0j)  (0.00038653973411713094+0.0j)  (-0.0002924993033344773+0.0j)  (0.0007114460043187014+0.0j)  (-0.00025605303597747443+0.0j)  (4.763823464890478e-05+0.0j)
 (0.00040658739096585705+1.3309401241488879e-18j)  (0.0006345571798851344-2.3925967171594635e-18j)  (-0.0018511617896753967+1.0650619458208738e-17j)  (-9.599497856080082e-05-4.1239579406156044e-19j)  (-0.0008360335851662272+4.121967821146664e-18j)  (-0.0021446362879089945+7.896364597570243e-19j)  (0.003989718132414188+4.016334440756132e-18j)  (0.0014902280137505982-1.829113953290219e-18j)  (-0.012089562116809456-1.2411759540742553e-15j)  (-0.0032191600219585587+3.987577546604894e-18j)  (-0.0009455516724860864-1.3257421981290755e-18j)  (-0.004386421092848633-4.552433822463793e-18j)  (0.012187374741071387-1.0225652470706872e-17j)  (-0.014602299006717032+5.823319827094085e-18j)  (-0.003105476463566462-8.488653146695301e-18j)  (0.006979294078370632-2.174753607163465e-18j)  (0.00016116506809902816+7.175034414763404e-18j)  (-0.0007244261983842606+5.024200134317135e-18j)  (0.00277998274254927-9.857420896736827e-18j)  (0.03550766498161951-5.424085972863732e-17j)  (-0.025967794801408983+4.984661215993351e-17j)  (0.05099709192867093-1.0055323616111601e-16j)  (0.015990437256149376+8.326860572436441e-18j)  (0.005967194872661703+1.2205369097663367e-16j)  (-0.006907723080509433+8.22126281969254e-17j)  (-0.011092601493107175+9.245944691266623e-17j)  (0.0032674026574861736-2.7322363299654352e-17j)  (-0.007522125910508083-6.699670666164656e-17j)  (-0.020276359197862557-1.0653985430135791e-16j)  (0.016903242699489417+2.364092434758205e-16j)  (-0.010028576946993991+5.0644249793692826e-17j)  (-0.005795993824237658+2.0068993572939888e-17j)  (-0.00029352874319125543+6.5230222108277946e-18j)  (0.005254151624280741-9.51543139197453e-17j)  (-0.006755204449582854+1.1114117842655504e-17j)  (-0.005338499921125599+5.847665884696423e-18j)  (0.005714340424578848+1.2005267053978136e-16j)  (-0.012625013140664635+7.267959922307027e-18j)  (0.00995066854634923-1.239383104285483e-17j)  (-0.013431712751230672+4.209517934889523e-17j)  (-0.0121948963742904-2.925563195490191e-17j)  (4.131882140999529e-05+4.0350326054391956e-18j)  (-0.0075809572874591625+4.8923301936470765e-17j)  (-0.0075740527215481055+1.435982546424811e-17j)  (-0.042075925000952016-1.7674842664978117e-15j)  (0.023828834262599227-2.370539489608531e-17j)  (0.03905758864561821+2.84251916563746e-15j)  (-0.035137183129227804+2.6970068483320983e-17j)  (0.01156220156256817-2.8306151220833223e-18j)  (0.019100094463845994+2.970745085563595e-18j)  (0.0026978978760068164+2.470576336688506e-17j)  (0.024953428078279154-3.518969921249435e-17j)  (0.004142900900163947-3.852457945297464e-17j)  (-0.05445603905419305-7.895312195313132e-17j)  (0.02129577950366864-2.1409377134952817e-18j)  (0.0019697738120172978-5.167374050227616e-17j)  (0.0066728658237534665+3.4664371450146985e-17j)  (0.002748652940463057-2.2750088882652646e-18j)  (0.006477866711871747+4.49354697309114e-18j)  (-0.00043911796517498566+5.1617765153509324e-18j)  (0.01256159495420361+1.0980666986259326e-17j)  (-0.02948612556808363-1.9254123282999252e-17j)  (-0.03278636657763809-1.3287189281416731e-17j)  (0.036188544856032054+8.626567816385502e-17j)  (0.003762690019567966+4.770978464997992e-17j)  (0.018509289548495712+8.345330173487215e-18j)  (0.012085600463484983-5.955259263677248e-17j)  (0.004174126946980871+2.1917668462422656e-17j)  (0.00018594080620883783+2.564071666593628e-18j)  (0.12946961620146244+3.4954243210321944e-18j)  (0.01196899664565578-4.6257469679416e-17j)  (-0.011919806945116407-3.338079875530688e-18j)  (0.23400849477549807+2.8753214609086116e-17j)  (0.002515717985608977-1.1651993496588152e-16j)  (-0.08955729162262514-1.2179785437183582e-15j)  (0.041225163752309196+2.6289109832970745e-16j)  (0.14662028801998883+7.85402969918678e-17j)  (-0.07451919530995002+8.768415978257597e-17j)  (-0.008200912853638866-7.17324594224067e-17j)  (0.08881540529416695-4.384791334058272e-16j)  (0.020086228822427207-1.3083300775440256e-16j)  (-0.0014043515033698118+2.288966690759403e-17j)  (0.013661350344909373+8.936458695240799e-17j)  (-0.002980327827905643+1.6708007631474824e-17j)  (0.11352853429980389+1.797354811875277e-16j)  (-0.15027208082045962+6.562737910462066e-17j)  (0.22529066894834182+2.1344989919095038e-16j)  (0.003220842413893227+7.526042509077834e-17j)  (-0.23576273261332145-1.1321377624946659e-16j)  (0.059379711652320616-1.554217068449623e-16j)  (-0.24158761026571307-3.96961670339186e-16j)  (-0.004869571114347784-1.8173225782428922e-16j)  (-0.24047399808551181-1.325807562150922e-16j)  (0.0019171490066442493-7.789260351264918e-19j)  (0.020726231586932264-2.4406531471941923e-16j)  (-0.051400589378274505-1.1002493368473554e-16j)  (-0.19581995980051042-5.58577106122691e-16j)  (-0.07185885027613075-1.168010806877432e-16j)  (-0.0024862817080120204+2.7249741286423713e-17j)  (-0.0009365314476982019-9.656433182981702e-19j)  (0.0907011178364602+5.31801081749904e-17j)  (-0.06108083567488669+5.5472316702539845e-17j)  (0.10894911592256554+3.106358655008112e-16j)  (0.03570706715752333+3.940391967945046e-17j)  (0.013186162705857759+7.388140415903148e-18j)  (-0.08166747188541308-6.2656084089063714e-18j)  (-0.08247565521909012+2.886335328534357e-16j)  (0.04102588355396707+4.757758908079762e-18j)  (-0.005698490796001508+3.2473775787578736e-18j)  (0.0002308025373639194-4.578442722787357e-15j)  (0.0036929434127506407-4.138820886680811e-18j)  (-0.06828822143351132-2.327741532452515e-18j)  (-0.028033062869115853-3.0688657117449516e-18j)  (0.05584830329374611-4.3282279579976096e-19j)  (-0.02107020084310814-1.3774718422093366e-18j)  (-0.03994633484799339-5.51939230567259e-18j)  (-0.006204073286682595+1.6858204849977583e-18j)  (0.018512970667153367+3.514320181801024e-18j)  (0.010248029743993393+7.457004753608768e-19j)  (-0.010197504425548242+3.426742604860585e-17j)  (-0.02326416167670651-9.302116052766469e-18j)  (0.030995774985448234+7.783411319332568e-18j)  (0.006307910135212553+2.1993269367740598e-18j)  (-0.01937100450597318+1.991371749416643e-18j)  (-0.0050426858333133245-2.566206515389202e-19j)  (0.004709750291163953+6.03293761992601e-20j)  (-0.0022966167325317055-2.763508248881657e-19j)  (0.0008969352267638145-4.633052119775107e-19j)  (-0.0008969352267600283+4.633052119786537e-19j)  (0.002296616732533068+2.7635082488736547e-19j)  (-0.004709750291165555-6.032937619905364e-20j)  (0.005042685833311471+2.5662065153908813e-19j)  (-0.019371004505974822+1.991371749415084e-18j)  (-0.006307910135212437-2.1993269367727224e-18j)  (0.030995774985450898+7.783411319334645e-18j)  (-0.023264161676701457-9.30211605276462e-18j)  (-0.01019750442554494+3.426742604860022e-17j)  (-0.010248029743997179-7.45700475343133e-19j)  (0.018512970667156507+3.5143201818102944e-18j)  (0.006204073286680413-1.6858204850314451e-18j)  (-0.03994633484797061-5.5193923057130746e-18j)  (-0.02107020084316722-1.3774718421268143e-18j)  (-0.05584830329373104+4.328227957982433e-19j)  (0.028033062869135893+3.068865711736798e-18j)  (-0.06828822143350974-2.3277415324524843e-18j)  (-0.003692943412752587+4.138820886708481e-18j)  (-0.00023080253736427727+4.578442722653798e-15j)  (0.005698490796000266-3.2473775787606504e-18j)  (0.04102588355396625+4.7577589080886675e-18j)  (-0.08247565521908695+2.886335328537182e-16j)  (-0.08166747188541587-6.26560840890276e-18j)  (0.013186162705857984+7.388140415901725e-18j)  (-0.035707067157524044-3.940391967945311e-17j)  (-0.10894911592256644-3.1063586550082665e-16j)  (0.061080835674893225-5.5472316702538705e-17j)  (-0.09070111783645288-5.3180108174994665e-17j)  (-0.0009365314476998704-9.656433182986201e-19j)  (-0.0024862817080138996+2.7249741286444557e-17j)  (-0.07185885027613337-1.1680108068775724e-16j)  (-0.19581995980051445-5.58577106122697e-16j)  (-0.05140058937826249-1.1002493368469209e-16j)  (0.020726231586934957-2.44065314719403e-16j)  (0.0019171490066407287-7.789260351077255e-19j)  (-0.24047399808551173-1.325807562150823e-16j)  (0.004869571114333823+1.8173225782428687e-16j)  (0.24158761026571343+3.9696167033922157e-16j)  (-0.05937971165232764+1.5542170684497325e-16j)  (0.235762732613318+1.132137762494824e-16j)  (0.0032208424138894937+7.526042509078524e-17j)  (0.22529066894834154+2.1344989919097795e-16j)  (0.15027208082046078-6.562737910461885e-17j)  (-0.11352853429980439-1.7973548118751863e-16j)  (0.002980327827905193-1.6708007631491538e-17j)  (-0.013661350344910792-8.936458695248751e-17j)  (-0.0014043515033687875+2.288966690768614e-17j)  (0.020086228822431273-1.3083300775461082e-16j)  (0.08881540529416454-4.38479133406892e-16j)  (-0.00820091285364545-7.173245942184966e-17j)  (-0.07451919530994186+8.768415978254065e-17j)  (0.1466202880199936+7.854029699185051e-17j)  (0.04122516375232042+2.6289109832942494e-16j)  (-0.08955729162262135-1.2179785437164984e-15j)  (-0.0025157179856055215+1.1651993496564593e-16j)  (0.23400849477549834+2.87532146090496e-17j)  (0.011919806945108524+3.3380798755918433e-18j)  (-0.011968996645662033+4.625746967672633e-17j)  (-0.12946961620146358-3.495424321059225e-18j)  (-0.00018594080621022702-2.5640716665757183e-18j)  (0.004174126946978472+2.191766846063543e-17j)  (0.012085600463490456-5.955259263214879e-17j)  (0.01850928954849579+8.345330167274879e-18j)  (0.0037626900195745286+4.770978465715043e-17j)  (0.03618854485603213+8.626567816039945e-17j)  (0.03278636657764548+1.3287189283473674e-17j)  (-0.029486125568071474-1.9254123281117473e-17j)  (-0.012561594954202122-1.0980666986097722e-17j)  (-0.0004391179651738481+5.161776517500204e-18j)  (0.0064778667118750065+4.493546971434649e-18j)  (0.0027486529404573967-2.2750088864538813e-18j)  (0.006672865823752926+3.4664371450186903e-17j)  (-0.0019697738120126713+5.167374050138282e-17j)  (-0.02129577950366764+2.1409377142347833e-18j)  (0.05445603905419349+7.895312195331017e-17j)  (-0.0041429009001627045+3.852457945201657e-17j)  (0.024953428078278394-3.518969921254645e-17j)  (-0.0026978978760067475-2.4705763365416673e-17j)  (0.019100094463845554+2.9707450860064757e-18j)  (0.01156220156256885-2.830615122283968e-18j)  (0.03513718312922659-2.6970068483279913e-17j)  (0.03905758864562069+2.84251916564499e-15j)  (-0.023828834262599685+2.3705394895815718e-17j)  (0.04207592500095069+1.7674842665015588e-15j)  (-0.007574052721549476+1.435982546439089e-17j)  (-0.007580957287459444+4.8923301936981164e-17j)  (4.131882140957213e-05+4.0350326052472775e-18j)  (-0.012194896374289574-2.92556319552542e-17j)  (-0.01343171275123094+4.20951793492044e-17j)  (0.009950668546349233-1.2393831042895882e-17j)  (-0.012625013140665433+7.267959922702575e-18j)  (0.005714340424577139+1.2005267053575223e-16j)  (0.005338499921127904-5.847665882710069e-18j)  (0.006755204449581034-1.1114117843178357e-17j)  (0.005254151624281036-9.515431391823437e-17j)  (-0.00029352874319236473+6.52302221063228e-18j)  (-0.00579599382423804+2.0068993572171417e-17j)  (-0.010028576946993816+5.064424979396768e-17j)  (-0.016903242699489528-2.3640924347612827e-16j)  (-0.020276359197862196-1.0653985430156223e-16j)  (-0.007522125910511164-6.699670666155687e-17j)  (0.0032674026574868427-2.732236329959623e-17j)  (-0.011092601493104972+9.245944691214501e-17j)  (-0.006907723080511236+8.221262819759175e-17j)  (0.005967194872665128+1.2205369097644075e-16j)  (-0.015990437256146718-8.326860572430466e-18j)  (0.050997091928670406-1.0055323616111067e-16j)  (0.025967794801410156-4.984661215993671e-17j)  (-0.03550766498162091+5.424085972863996e-17j)  (-0.002779982742549149+9.857420896736211e-18j)  (0.0007244261983841337-5.024200134313274e-18j)  (-0.00016116506809923215-7.175034414761834e-18j)  (0.006979294078370206-2.1747536071651136e-18j)  (-0.0031054764635667187-8.488653146708294e-18j)  (-0.014602299006718514+5.823319827106978e-18j)  (0.01218737474106945-1.0225652470691397e-17j)  (-0.004386421092848747-4.552433822460363e-18j)  (-0.000945551672486256-1.325742198123287e-18j)  (-0.003219160021958511+3.987577546654993e-18j)  (0.012089562116809782+1.2411759540732714e-15j)  (0.0014902280137509497-1.829113953267416e-18j)  (-0.003989718132413722-4.016334440733692e-18j)  (0.0021446362879085834-7.896364597154119e-19j)  (-0.000836033585167589+4.121967821155865e-18j)  (-9.599497856077241e-05-4.1239579406199647e-19j)  (-0.0018511617896752072+1.0650619458207785e-17j)  (0.0006345571798851079-2.3925967171641324e-18j)  (0.0004065873909659168+1.3309401241466754e-18j)
